test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
451,0,0.0,0.0,1.0,0.0,0.0,2.0,22.0,1.0,0.0,0.0,1.69,0.0,2.0,3.0,0.0,3.0,1.0,3.5,3.0,4.6,2.0,0.0,1.0,0.0,1.0,0.0,0.57,0.43
456,0,1.0,0.0,3.0,0.0,0.0,3.0,32.0,6.0,6.0,1.0,0.13,0.0,20.0,4.0,3.0,11.0,1.0,6.08695652173913,2.0,3.78260869565217,2.0,0.0,1.0,0.0,1.0,0.0,0.53,0.47
458,0,0.0,0.0,2.0,0.0,0.0,2.0,34.0,29.0,7.0,2.0,0.16,0.0,20.0,3.0,22.0,13.0,1.0,11.4782608695652,3.0,4.39130434782609,2.0,0.0,1.0,0.0,1.0,0.0,0.55,0.45
460,0,0.0,0.0,1.0,0.0,0.0,1.0,40.0,3.0,6.0,1.0,0.45,0.0,14.0,5.0,2.0,9.0,1.0,39.5,2.0,3.73333333333333,2.0,0.0,1.0,0.0,1.0,14.0,0.51,0.49
467,0,2.0,0.0,1.0,9.0,7.0,2.0,5431.0,18.0,12.0,17.0,1.18,0.0,39.0,3.0,0.0,76.0,2.0,2.50670640834575,0.0,2.7,0.0,0.0,0.802325581395349,1.0,5.0,22.0,0.52,0.48
476,0,0.0,0.0,1.0,3.0,0.0,2.0,15.0,2.0,0.0,0.0,0.23,0.0,7.0,2.0,0.0,39.0,1.0,3.28571428571429,1.0,3.42857142857143,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.4
478,0,0.0,0.0,1.0,3.0,0.0,2.0,15.0,2.0,0.0,0.0,0.23,0.0,7.0,2.0,0.0,39.0,1.0,3.28571428571429,1.0,3.42857142857143,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.4
514,0,6.0,0.0,4.0,12.0,4.0,0.0,211.0,1.0,4.0,0.0,0.29,0.0,0.0,1.0,0.0,11.0,1.0,5.63157894736842,1.0,4.36842105263158,1.0,0.0,0.8,0.0,4.0,2.0,0.58,0.42
522,0,1.0,0.0,1.0,4.0,12.0,2.0,124.0,1.0,0.0,0.0,0.27,0.0,0.0,1.0,0.0,24.0,1.0,39.6,1.0,2.94444444444444,1.0,0.0,0.444444444444444,0.0,4.0,6.0,0.57,0.43
845,0,40.0,0.0,1.0,16.0,0.0,2.0,38.0,1.0,0.0,0.0,0.09,0.0,39.0,1.0,0.0,12.0,3.0,4.59523809523809,2.0,6.80952380952381,1.0,0.0,1.0,0.0,1.0,0.0,0.53,0.47
