,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
1234,0,1,14,9,298,0,0.21,4,66.5,3,0,10.0,1,7.55172413793103,0,10.7241379310345,1,1,0.9375,0,0.6,0,4,3,1
1340,0,1,11,5,87,0,0.35,3,70,1,0,7.0,1,4.54545454545455,1,11.2727272727273,1,1,0.692307692307692,0,0.333333333333333,0,1,6,1
586,0,1,0,0,19,0,0.06,0,91.5,1,22,24,2,0.737704918032787,0,0.491803278688525,0,1,0.0,0,0.333333333333333,0,5,2,3
597,,,,,,,,,,,,,,,,,,,,,,,,,
1017,0,1,0,15,57,0,0.34,10,0,1,0,10,2,8.5,3,30.5,2,1,1.5,0,0.4,0,3,4,1
1294,0,1,1,13,78,0,0.3,7,75,1,0,12,1,7.0,1,5.5,2,1,0.833333333333333,0,0.333333333333333,0,3,2,2
1302,0,1,5,1,49,1,0.19,0,99.0,2,1,18,2,2.9375,0,8.3125,0,1,0.782608695652174,0,0.5,0,4,4,2
1566,0,1,2,4,106,0,0.26,1,99.0,3,0,28,1,2.94736842105263,0,8.78947368421053,1,1,0.727272727272727,0,0.428571428571429,0,4,4,3
1112,2,2,5,7,622,1,0.64,0,99,2,2,24,2,9.2987012987013,0,4.79220779220779,0,1,1.18604651162791,0,0.333333333333333,6,5,1,7.0
1172,1,1,6,4,609,0,0.16,5,99.0,1,1,71,2,5.27966101694915,0,11.1694915254237,0,1,0.540983606557377,0,0.555555555555556,0,4,2,5
1485,0,1,3,4,195,2,0.28,1,92.5,3,1,49,2,4.44117647058824,0,11.4411764705882,0,1,0.568181818181818,0,0.333333333333333,0,3,2,3
1049,2,2,10,3,103,0,0.2,2,100,2,0,11,2,5.23076923076923,0,7.46153846153846,0,0,1.09375,0,0.375,0,1,2,3
1033,3,1,2,1,214,0,0.19,0,99,2,0,69,5,3.38461538461538,0,3.96581196581197,0,1,0.764705882352941,0,0.357142857142857,0,4,1,10
54,0,1,4,4,80,2,0.33,0,98.0,2,0,22,1,4.76923076923077,1,6.07692307692308,1,1,1.93333333333333,0,0.583333333333333,0,6,4,0
682,17,2,20,3,505,12,0.27,0,95,2,1,22.5,2,5.5929203539823,0,6.69026548672566,1,1,1.25,0,0.705882352941177,0,1,6,6
942,4,2,4,5,162,5,0.38,2,64.5,2,0,10.5,4,8.70833333333333,0,7.20833333333333,1,1,1.30769230769231,0,0.285714285714286,0,7,5,0
1124,2,2,2,2,63,6,0.25,0,100,2,1,8,2,4.71428571428571,0,5.92857142857143,0,1,1.26315789473684,0,0.666666666666667,0,2,3,6
1527,0,1,8,2,55,0,0.16,2,86.5,1,0,18,2,4.3125,1,6.625,1,1,0.473684210526316,0,0.5,0,3,3,3
1455,2,1,7,4,103,0,0.25,3,83,3,0,22,2,5.41176470588235,2,9.58823529411765,2,1,1.65,0,0.25,0,4,2,5
1530,0,1,7,0,36,0,0.11,0,86.5,2,0,21,4,1.96969696969697,0,4.15151515151515,1,1,0.317073170731707,0,0.777777777777778,0,2,3,2.5
1462,2,2,8,4,203,1,0.25,1,78,3,1,46,2,4.375,0,11.35,1,1,1.10416666666667,0,0.526315789473684,0,6,2,0
1021,4,4,3,1,42,0,0.08,0,76.5,2,0,17,1,7.66666666666667,3,19.5,5,2,2.64285714285714,1,0.333333333333333,0,2,1,3
1220,0,1,3,1,31,0,0.44,1,55,3,0,10,1,2.25,1,6.0,1,1,0.714285714285714,0,0.428571428571429,0,6,3,3
23,1,1,1,4,553,1,0.59,0,70.5,2,1,14.5,2,17.1,1,4.21818181818182,1,1,0.438848920863309,0,0.428571428571429,5,6,4,3
231,0,2,9,6,666,1,0.6,0,76.5,2,3,10.0,1,10.2934782608696,0,4.71739130434783,1,1,0.94,0,0.545454545454545,0,2,5,1
574,4,1,1,6,209,0,0.74,0,30.0,1,0,8.5,1,6.11111111111111,3,4.7037037037037,1,1,0.620689655172414,0,0.222222222222222,0,4,6,1
812,9,2,5,3,371,1,0.3,0,80.5,3,1,7.0,2,6.79411764705882,0,6.01470588235294,1,0,1.4390243902439,0,0.5,0,2,6,3
933,11,1,2,8,313,0,0.68,0,100,2,1,18.5,2,7.07407407407407,0,6.96296296296296,1,0,0.939393939393939,0,0.375,0,4,5,0
1138,15,1,4,4,308,0,0.48,1,52.0,1,2,2.5,2,2.65957446808511,0,5.72340425531915,0,1,0.622641509433962,0,0.444444444444444,0,1,4,8
1404,2,1,11,2,94,2,0.19,1,100,3,3,29,2,5.37037037037037,0,6.77777777777778,0,0,1.25641025641026,0,0.5,0,3,1,1
1397,6,1,3,2,54,0,0.34,0,93.0,1,0,15,2,1.78571428571429,0,6.57142857142857,0,1,0.238095238095238,0,0.5,0,6,3,3
771,0,1,1,5,66,2,0.36,1,55,2,2,23,1,7.875,2,9.5,2,1,1.8,0,0.3,0,7,7,1
1221,0,1,1,5,48,0,0.6,1,0,3,0,10,1,1.75,1,7.0,1,1,1.14285714285714,0,0.375,0,4,2,4
1223,0,1,7,2,80,0,0.29,1,82,1,0,24,2,4.61111111111111,1,8.0,1,1,0.857142857142857,0,0.428571428571429,0,2,2,4
1595,0,1,2,1,36,0,0.15,0,84.0,1,0,10,2,2.14285714285714,1,8.42857142857143,2,1,0.411764705882353,0,0.4,0,2,4,3
1218,0,2,8,1,40,0,0.09,2,96.0,2,0,34,2,4.22222222222222,0,9.55555555555556,1,1,1.22727272727273,0,0.2,0,4,4,5
589,2,1,7,1,159,5,0.32,0,22.0,2,4,15.0,2,7.21538461538462,0,2.83076923076923,1,1,0.363636363636364,0,0.2,0,4,5,2
1581,0,1,0,0,24,0,0.16,0,93,1,1,16.0,2,0.903225806451613,0,1.2258064516129,0,1,0.0,0,0.375,0,5,5,2
10,0,2,0,7,133,5,0.47,0,81,2,0,12.5,1,5.71428571428571,1,7.0,1,1,1.625,0,0.533333333333333,0,4,6,2
744,19,2,2,8,918,4,0.42,1,64.5,3,2,6.5,2,8.4950495049505,0,7.76237623762376,1,1,1.5,0,0.387096774193548,7,4,4,0.5
1216,0,1,9,0,63,0,0.06,0,82.5,1,0,20.5,2,1.72058823529412,0,2.90441176470588,1,1,0.273381294964029,0,0.666666666666667,0,4,3,0
1318,1,1,8,2,62,0,0.22,2,80,1,1,22,1,4.21428571428571,1,8.71428571428571,1,1,0.75,0,0.75,0,4,3,3
1421,2,1,12,3,478,2,0.15,3,58.5,3,1,6.5,2,4.48148148148148,0,13.212962962963,1,1,1.54545454545455,0,0.277777777777778,0,4,8,0.5
790,,,,,,,,,,,,,,,,,,,,,,,,,
1365,12,1,2,4,105,0,0.37,1,93.0,1,0,27,2,2.42857142857143,0,6.47619047619048,0,1,0.481481481481481,0,0.583333333333333,0,2,5,3
1609,0,1,7,0,21,7,0.16,0,82,1,2,19,1,4.33333333333333,1,4.33333333333333,1,1,0.5,0,0.428571428571429,0,7,5,1
780,,,,,,,,,,,,,,,,,,,,,,,,,
954,0,2,2,6,89,0,0.57,0,75,1,0,10,2,7.63636363636364,2,5.81818181818182,1,1,0.928571428571429,0,0.444444444444444,0,3,6,4
21,45,1,1,4,326,0,2.36,0,95.0,2,2,8,2,2.84745762711864,0,0.779661016949153,0,1,0.0,0,0.470588235294118,0,4,7,2
1034,18,1,10,3,147,0,0.33,1,87,1,0,22.5,1,5.4,2,7.03333333333333,1,1,1.25,0,0.6,0,3,3,3
1213,12,1,3,0,49,0,0.12,0,82.5,3,0,16.0,2,2.02325581395349,0,3.32558139534884,1,1,0.333333333333333,0,0.5,0,5,3,2
1351,5,1,6,7,362,0,0.43,0,80,3,0,6.5,2,6.21739130434783,0,10.4347826086957,1,1,0.818181818181818,0,0.357142857142857,0,4,7,1
1433,1,1,7,3,170,0,0.23,2,87,2,0,25,2,3.19047619047619,0,8.21428571428571,1,1,0.739130434782609,0,0.571428571428571,0,6,4,3
793,20,1,0,5,161,0,3.04,0,85.0,2,2,14,1,3.51851851851852,0,0.518518518518518,0,1,0.0,0,0.583333333333333,0,3,6,4
915,14,1,0,3,69,0,2.23,0,64.0,3,3,11,2,2.5,0,0.928571428571429,0,1,0.0,0,0.5,0,5,5,8
1474,0,1,8,3,143,0,0.19,1,75,2,0,31,2,3.1,0,11.9333333333333,0,1,1.20588235294118,0,0.333333333333333,0,5,1,10
455,0,1,6,2,75,2,0.27,1,86.5,2,0,16,3,2.88235294117647,0,5.70588235294118,0,1,0.708333333333333,0,0.333333333333333,0,3,2,2
893,16,2,6,4,354,0,0.6,0,64.5,2,0,0.5,2,5.78260869565217,0,6.10869565217391,1,1,1.16,0,0.25,0,6,6,1
809,4,1,10,8,313,0,0.55,2,98.0,1,0,46,2,6.07142857142857,1,9.60714285714286,0,1,1.1,0,0.25,0,5,2,5
545,262,1,223,0,399,109,0.02,0,99,2,3,55,2,2.61400778210117,0,3.49066147859922,0,0,0.448443944506937,0,0.6,0,3,5,1
1279,1,1,5,0,58,0,0.2,0,86,3,0,15,2,3.39285714285714,0,5.96428571428571,0,1,0.46875,0,0.5,0,4,2,5
186,0,1,0,7,516,0,0.63,0,71.0,1,0,146,1,4.72857142857143,0,7.61428571428571,1,1,0.472972972972973,0,0.538461538461538,0,3,2,1
788,1,2,2,1,32,1,0.15,1,71,3,0,14,1,2.8,1,6.6,1,1,1.46153846153846,0,0.333333333333333,0,5,2,6
949,34,1,0,3,202,0,1.8,0,100,1,1,7,2,6.71111111111111,0,0.777777777777778,0,1,0.0,0,0.4,0,2,6,6
1598,6,1,11,5,406,3,0.27,2,66.5,1,0,6.5,2,5.96,0,11.8533333333333,0,1,0.895348837209302,0,0.4,0,4,7,3
552,117,1,137,0,211,76,0.02,0,99,2,2,39,2,3.28732394366197,0,3.22464788732394,0,0,0.433378196500673,0,0.636363636363636,0,2,5,2
1319,4,1,7,2,70,4,0.24,1,78,1,1,23,2,4.4,1,6.3,1,1,1.11538461538462,0,0.4,0,2,4,1
895,7,2,5,2,141,0,0.3,0,64.5,2,2,2.5,2,4.08571428571429,0,5.42857142857143,1,1,1.29268292682927,0,0.222222222222222,0,7,6,4
1426,3,1,8,1,53,0,0.22,1,84,4,0,16.0,2,4.14285714285714,0,7.57142857142857,2,1,0.9,0,0.5,0,4,4,1
39,,,,,,,,,,,,,,,,,,,,,,,,,
805,0,1,1,1,40,2,0.31,0,64.5,3,0,10.5,2,3.1,1,6.6,1,1,0.666666666666667,0,0.375,0,4,6,2
792,2,1,3,4,189,0,0.43,0,87,1,0,10.0,2,7.17647058823529,0,5.61764705882353,0,1,1.05263157894737,0,0.4,0,5,7,1
1360,1,3,1,31,306,0,0.51,13,76.5,1,0,30,2,3.33333333333333,0,24.5555555555556,1,1,1.66666666666667,0,0.5,0,2,1,4
800,12,1,5,5,323,0,0.59,0,82.5,1,0,7.0,1,5.88636363636364,1,4.84090909090909,1,1,1.02173913043478,0,0.363636363636364,0,4,7,2
880,8,1,10,2,423,4,0.33,0,76.5,1,1,10.5,2,4.58823529411765,0,6.49019607843137,1,1,0.906542056074766,0,0.4,5,5,5,1
1212,0,1,10,0,28,0,0.1,0,69,1,0,22.5,2,3.875,1,8.5,1,1,0.458333333333333,0,0.75,0,4,2,0
1526,0,1,15,0,115,0,0.07,1,56.5,2,0,6.5,2,4.976,0,6.192,1,1,0.476923076923077,0,0.421052631578947,0,4,8,3
909,,,,,,,,,,,,,,,,,,,,,,,,,
1117,57,2,12,2,751,2,0.28,0,95.0,3,3,2.0,2,4.91,0,5.605,0,0,0.850678733031674,0,0.368421052631579,0,4,8,1
1071,7,1,11,0,98,9,0.08,0,58.5,1,2,7.0,2,6.2125,0,6.8375,1,0,1.27906976744186,0,0.25,0,2,6,5
1544,0,1,8,1,55,0,0.18,0,52.0,4,0,8,2,4.15,0,5.3,1,1,1.26923076923077,0,0.333333333333333,0,5,3,6
19,0,1,0,5,186,0,0.95,0,86,3,0,5,3,20.5555555555556,1,2.66666666666667,1,1,0.586206896551724,0,0.666666666666667,0,6,2,1
1345,6,1,0,0,91,0,0.23,0,95,1,0,72,4,1.01724137931034,0,1.96551724137931,0,1,0.229508196721311,0,0.416666666666667,0,2,6,0
291,0,2,24,9,116,0,0.76,0,96,1,0,1,1,9.83333333333333,1,4.33333333333333,1,1,2.125,0,0.5,0,4,2,0
1477,0,1,19,1,155,4,0.13,1,95.0,2,1,16.5,2,7.11842105263158,0,8.28947368421053,0,0,1.0,0,0.263157894736842,0,5,7,3
1384,33,1,15,0,170,18,0.15,0,95.0,3,8,34,2,3.32692307692308,0,4.02884615384615,0,0,0.454545454545455,0,0.444444444444444,0,3,5,1
1353,2,1,1,2,183,0,0.29,0,93,1,0,22.5,2,1.140625,0,4.265625,0,1,0.202898550724638,0,0.272727272727273,0,6,7,0
875,43,1,13,6,1645,17,0.46,1,100,1,4,18.5,2,10.1880733944954,0,6.60091743119266,0,0,1.03846153846154,0,0.327868852459016,8,4,6,0.5
1161,2,1,3,3,112,0,0.43,0,76,2,0,20.5,2,2.41666666666667,0,4.95833333333333,1,1,0.6,0,0.5,0,2,4,1
585,0,1,0,0,18,0,0.06,0,0,1,4,9,2,0.0153846153846154,0,0.0153846153846154,0,1,0.0,0,0.25,0,4,4,0
20,1,1,1,5,1136,0,0.64,0,94,2,27,10.5,3,7.37185929648241,0,4.24120603015075,0,1,0.435146443514644,0,0.285714285714286,7,7,6,2.5
22,,,,,,,,,,,,,,,,,,,,,,,,,
787,,,,,,,,,,,,,,,,,,,,,,,,,
1640,13,1,13,4,455,23,0.4,0,70.5,2,1,31,2,5.62025316455696,0,6.13924050632911,1,1,0.91304347826087,0,0.538461538461538,0,2,5,3
661,6,1,12,2,236,2,0.43,0,22.0,2,0,8.5,3,5.09090909090909,1,4.23636363636364,1,1,0.683333333333333,0,0.666666666666667,0,2,3,11
1633,0,1,0,0,28,0,0.08,0,99.0,1,0,14,2,2.41791044776119,1,2.19402985074627,1,1,0.0933333333333333,0,0.285714285714286,0,3,5,2
1252,1,1,13,5,1003,1,0.59,0,97,2,1,6.5,2,17.1077844311377,0,5.03592814371257,0,1,0.623595505617977,0,0.25,4,5,9,4.0
777,1,2,1,4,45,0,0.32,1,72.5,3,0,11,1,4.66666666666667,0,8.0,1,1,2.125,0,0.375,0,4,5,2
592,63,1,0,6,453,0,2.68,0,0,1,3,8,1,1.0,1,0.0158730158730159,0,1,0.0,0,0.333333333333333,0,4,2,0
1357,3,2,6,1,123,0,0.11,1,67,1,0,10.5,2,5.12280701754386,0,10.5087719298246,1,1,0.641975308641975,0,0.388888888888889,0,3,5,1
970,0,2,1,5,202,8,0.35,0,66.5,2,0,10.0,2,6.52,1,8.76,1,1,1.75862068965517,0,0.32,3,5,4,0
976,0,2,1,0,55,4,0.08,0,28.0,2,0,7.0,2,2.87037037037037,0,4.33333333333333,0,1,0.96875,0,0.428571428571429,0,5,4,5
1014,0,1,2,2,23,0,0.32,0,68.5,2,0,10,1,4.5,2,16.0,3,1,1.5,0,0.25,0,5,4,2
1428,0,1,0,8,156,2,0.29,7,62.5,3,0,9,1,4.625,0,14.8125,2,1,0.666666666666667,0,0.6,0,4,3,2
224,0,3,5,2,131,0,0.24,0,97.0,1,0,3,1,9.03571428571429,1,6.5,1,1,2.53333333333333,0,0.571428571428571,0,6,3,2
717,3,2,4,4,143,4,0.24,2,82.5,2,4,10.0,2,5.875,1,10.5,1,1,1.4,0,0.666666666666667,0,6,5,1
456,1,1,18,0,149,10,0.19,1,100,3,0,9,2,3.87037037037037,0,6.01851851851852,0,0,0.64,0,0.363636363636364,0,4,5,2
853,2,2,1,3,66,8,0.4,0,99.0,1,2,20.5,1,4.46153846153846,1,5.84615384615385,0,1,1.17647058823529,0,0.545454545454545,0,6,5,3
30,0,1,1,5,100,1,0.68,0,82.5,4,0,7.0,2,4.85714285714286,0,4.85714285714286,1,1,1.0625,0,0.444444444444444,0,6,2,4
257,0,1,197,0,402,0,1.41,0,88.0,1,0,31.5,1,0.0,0,1.0,1,0,0.0,0,0.407407407407407,9,4,1,8.0
587,1,2,0,4,45,0,0.47,0,90.0,2,1,9.0,3,3.2,0,4.8,0,1,1.22222222222222,0,0.5,0,7,2,2.5
1176,0,3,7,3,29,0,0.31,2,72.5,1,0,30.5,1,3.66666666666667,1,8.33333333333333,1,1,1.2,0,0.5,0,7,1,10.5
953,42,2,4,2,322,6,0.23,0,100,2,3,10.0,2,5.36708860759494,1,6.20253164556962,0,1,1.27956989247312,0,0.391304347826087,3,4,4,0
1585,0,1,1,0,18,0,0.17,0,98.0,3,0,8.0,1,8.0,4,5.5,1,1,2.0,0,0.333333333333333,0,4,4,3.5
754,27,1,26,1,199,13,0.34,1,86.5,3,5,26,1,4.38,1,3.7,1,1,0.909090909090909,0,0.25,0,2,6,3
44,0,2,0,7,148,0,1.13,0,78.0,4,0,12.5,3,56.7142857142857,2,4.57142857142857,2,1,0.8125,0,0.4,0,6,0,4.5
1039,0,2,3,2,131,0,0.28,0,22.0,3,0,12,1,5.51162790697674,3,4.34883720930233,1,1,1.59574468085106,0,0.5,0,2,3,3
1217,0,1,7,2,34,0,0.21,0,84.0,2,0,14,1,3.85714285714286,1,5.85714285714286,1,1,0.8,0,0.4,0,5,3,5
1237,0,1,5,1,34,0,0.24,1,84.0,1,0,23,1,4.42857142857143,1,7.57142857142857,2,1,1.88888888888889,0,0.571428571428571,0,5,4,2
1304,1,1,4,3,56,0,0.28,0,68.5,2,0,21,2,3.0,0,11.0,1,1,1.28571428571429,0,0.6,0,3,3,1
187,0,1,1,5,115,0,0.66,0,76.5,1,0,12.5,1,3.1875,0,5.8125,1,1,1.33333333333333,0,0.6,0,4,3,2
842,1,1,0,4,46,0,0.34,0,99.0,1,0,7.0,2,2.14285714285714,1,11.2857142857143,1,1,1.7,0,0.5,0,4,4,2.5
931,,,,,,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,,,,,,,,
746,,,,,,,,,,,,,,,,,,,,,,,,,
877,17,1,9,4,932,31,0.3,0,70.5,3,2,6.5,7,6.29411764705882,0,8.17058823529412,1,1,1.23076923076923,0,0.338461538461538,9,4,7,0.5
185,2,1,4,7,603,0,0.39,0,98,2,0,10.5,1,9.3375,0,11.8625,1,1,1.62352941176471,0,0.448275862068966,6,4,6,0.5
593,,,,,,,,,,,,,,,,,,,,,,,,,
934,52,1,0,2,191,0,1.99,0,100,1,1,2.5,2,2.92307692307692,0,0.846153846153846,0,1,0.0,0,0.352941176470588,0,2,8,2.5
