test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
44,0,0.0,2.0,0.0,7.0,148.0,0.0,1.13,0.0,0.0,4.0,0.0,6.0,3.0,56.7142857142857,2.0,4.57142857142857,2.0,1.0,0.8125,0.0,0.4,0.0,3.0,2.499878168106079,3.0,0.5956409060928527,0.40435909390714736,1,2.36079983265315
54,0,0.0,1.0,4.0,4.0,80.0,2.0,0.33,0.0,81.0,2.0,0.0,22.0,1.0,4.76923076923077,1.0,6.07692307692308,1.0,1.0,1.93333333333333,0.0,0.583333333333333,0.0,5.0,2.5,3.0,0.5205863837269284,0.4794136162730716,1,1.6862268986903506
1640,0,13.0,1.0,13.0,4.0,455.0,23.0,0.4,0.0,94.0,2.0,1.0,31.0,2.0,5.62025316455696,0.0,6.13924050632911,1.0,1.0,0.91304347826087,0.0,0.538461538461538,0.0,2.0,2.5,8.0,0.5024537491646669,0.4975462508353331,1,1.6862268986903506
185,0,2.0,1.0,4.0,7.0,310.94729590415955,0.0,0.39,0.0,98.0,2.0,0.0,150.0,1.0,9.3375,0.0,11.8625,1.0,1.0,1.62352941176471,0.0,0.448275862068966,6.0,2.0,0.49951171875,15.0,0.516867686577728,0.483132313422272,2,13.646454852675888
186,0,0.0,1.0,0.0,7.0,516.0,0.0,0.63,0.0,0.0,1.0,0.0,3.4931640625,1.0,4.72857142857143,0.0,7.61428571428571,1.0,1.0,0.472972972972973,0.0,0.538461538461538,0.0,3.0,6.0,7.0,0.5046395685317335,0.4953604314682665,1,24.02988600051868
187,0,0.0,1.0,1.0,5.0,115.0,0.0,0.66,0.0,93.0,1.0,0.0,11.498658955097198,1.0,3.1875,0.0,5.8125,1.0,1.0,1.33333333333333,0.0,0.6,0.0,3.0,3.0,2.0,0.5011197756278898,0.49888022437211016,1,3.9628593425230743
224,0,0.0,3.0,5.0,2.0,131.0,0.0,0.24,0.0,84.0,1.0,0.0,3.0,1.0,9.03571428571429,1.0,6.5,1.0,1.0,2.53333333333333,0.0,0.571428571428571,0.0,4.0,1.5,5.0,0.5527770374225288,0.4472229625774712,1,1.0117361392142104
231,0,0.0,2.0,9.0,6.0,666.0,1.0,0.6,0.0,88.0,2.0,3.0,26.0,1.0,10.2934782608696,0.0,4.71739130434783,1.0,1.0,0.94,0.0,0.545454545454545,0.0,2.0,1.499878168106079,11.0,0.5956072860049348,0.4043927139950651,1,2.36079983265315
1661,0,1.0,1.0,13.0,0.0,40.0,4.0,0.1750085371732712,2.0,87.0,2.0,0.0,20.0,2.0,3.88235294117647,0.0,6.91176470588235,1.0,1.0,0.5,0.0,0.5,0.0,1.0,3.0,2.0,0.5372894714460772,0.46271052855392286,1,0.22886564426644862
1662,0,3.0,1.0,1.0,2.0,67.0,0.0,0.33,0.0,80.0,2.0,0.0,9.499634146690369,2.0,2.76470588235294,0.0,5.35294117647059,0.0,1.0,0.695652173913043,0.0,0.714285714285714,0.0,1.0,3.0,2.0,0.5945376084111547,0.4054623915888454,1,0.7588637955802092
257,0,0.0,1.0,197.0,0.0,402.0,0.0,1.41,0.0,100.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.6934341788291931,0.0,0.407407407407407,9.0,4.0,3.0,16.0,0.5201584264152894,0.4798415735847105,1,0.8848661139120378
291,0,0.0,2.0,24.0,9.0,116.0,0.0,0.76,0.0,96.0,1.0,0.0,1.0,1.0,9.83333333333333,1.0,4.33333333333333,1.0,1.0,1.6449136510491371,0.0,0.5,0.0,3.0,2.0,2.0,0.5252772911682042,0.4747227088317958,1,0.6126207142769184
349,0,0.0,2.0,2.0,2.0,74.0,0.0,0.37,0.0,66.0,2.0,0.0,9.49865835905075,1.4998780488967896,4.125,0.0,6.375,0.0,1.0,2.58333333333333,0.0,0.333333333333333,0.0,1.0,3.0,3.0,0.5061963825616838,0.49380361743831624,2,1500121951103.2104
455,0,0.0,1.0,6.0,2.0,75.0,2.0,0.27,1.0,74.0,2.0,0.0,0.5,3.0,2.88235294117647,0.0,5.70588235294118,0.0,1.0,0.708333333333333,0.0,0.333333333333333,0.0,3.0,5.0,2.0,0.5145631632153385,0.48543683678466154,1,2.6136516929713656
456,0,1.0,1.0,18.0,0.0,149.0,10.0,0.19,1.0,100.0,3.0,0.0,8.499755859375,2.0,3.87037037037037,0.0,6.01851851851852,0.0,0.0,0.64,0.0,0.363636363636364,0.0,2.0,5.0,2.0,0.5364494870143145,0.4635505129856855,1,1.0960886517981763
545,0,262.0,1.0,223.0,0.0,399.0,109.0,0.02,0.0,99.0,2.0,3.0,55.0,2.0,2.61400778210117,0.0,3.49066147859922,0.0,0.0,0.448443944506937,0.0,0.6,0.0,3.0,5.0,1.49951171875,0.5310289916028701,0.46897100839712985,1,1.686556239881501
552,0,117.0,1.0,137.0,0.0,211.0,76.0,0.02,0.0,99.0,2.0,2.0,39.0,2.0,3.28732394366197,0.0,3.22464788732394,0.0,0.0,0.433378196500673,0.0,0.636363636363636,0.0,2.0,5.0,2.499634027481079,0.6318911881475008,0.3681088118524992,1,1.686473743772585
574,0,4.0,1.0,1.0,6.0,209.0,0.0,0.74,0.0,66.0,1.0,0.0,19.0,1.0,6.11111111111111,3.0,4.7037037037037,1.0,1.0,0.620689655172414,0.0,0.222222222222222,0.0,4.0,2.499878168106079,2.0,0.6729877546006116,0.3270122453993885,1,2.36079983265315
585,0,0.0,1.0,0.0,0.0,18.0,0.0,0.1350053286552429,0.0,0.0,1.0,4.0,9.0,2.0,0.0153846153846154,0.0,0.0153846153846154,0.0,1.0,0.0,0.0,0.25,0.0,4.0,4.0,3.0,0.5092697477651094,0.49073025223489064,1,0.1806800038905162
586,0,0.0,1.0,0.0,0.0,19.0,0.0,0.1350053286552429,0.0,0.0,1.0,22.0,2.499267578125,2.0,0.737704918032787,0.0,0.491803278688525,0.0,1.0,0.0,0.0,0.333333333333333,0.0,5.0,4.0,5.0,0.5141039007105839,0.4858960992894161,2,3.6300107031497952
587,0,1.0,2.0,0.0,4.0,45.0,0.0,0.47,0.0,60.0,2.0,1.0,9.0,2.5,3.2,0.0,4.8,0.0,1.0,1.22222222222222,0.0,0.5,0.0,2.0,2.0,1.0,0.7032111626221338,0.29678883737786627,1,500000000000.0
589,0,2.0,1.0,7.0,1.0,159.0,5.0,0.32,0.0,89.0,2.0,4.0,17.0,2.0,7.21538461538462,0.0,2.83076923076923,1.0,1.0,0.363636363636364,0.0,0.2,0.0,4.0,4.499878287315369,3.0,0.5238670700613536,0.4761329299386464,1,0.33732747381916495
592,0,9.489990234375,1.0,0.0,6.0,453.0,0.0,2.68,0.0,0.0,1.0,3.0,8.0,1.0,1.0,1.0,0.0158730158730159,0.0,1.0,0.0,0.0,0.333333333333333,0.0,4.0,3.0,3.0,0.5102092989069871,0.48979070109301287,1,53510009765625.0
593,0,0.0,1.0,0.0,4.0,64.0,0.0,0.85,0.0,50.0,2.0,0.0,5.49951171875,3.0,1.75,0.0,4.5,0.0,1.0,2.16666666666667,0.0,0.333333333333333,0.0,2.0,1.5,2.0,0.5243784470160868,0.4756215529839132,2,1.75447270626579
597,0,59.0,1.0,0.0,11.0,700.0,0.0,3.47,0.0,0.0,1.0,1.0,2.498779296875,1.0,0.88135593220339,0.0,0.423728813559322,0.0,1.0,0.0,0.0,0.14833984375000003,0.0,5.0,3.0,5.0,0.5225441723281898,0.47745582767181016,2,3.4942754405146106
661,0,6.0,1.0,12.0,2.0,236.0,2.0,0.43,0.0,92.0,2.0,0.0,18.0,3.0,5.09090909090909,1.0,4.23636363636364,1.0,1.0,0.683333333333333,0.0,0.666666666666667,0.0,2.0,1.5,11.0,0.5095872912705343,0.49041270872946574,1,1.0117361392142104
682,0,17.0,2.0,20.0,3.0,505.0,12.0,0.27,0.0,95.0,2.0,1.0,29.0,2.0,5.5929203539823,0.0,6.69026548672566,1.0,1.0,1.25,0.0,0.705882352941177,0.0,1.0,4.5,6.0,0.516501745269917,0.48349825473008307,1,1.0117361392142104
717,0,3.0,2.0,4.0,4.0,143.0,4.0,0.24,2.0,88.0,2.0,4.0,29.499636471271515,2.0,5.875,1.0,10.5,1.0,1.0,1.4,0.0,0.666666666666667,0.0,3.0,0.499267578125,10.0,0.5161305925023822,0.4838694074976177,2,3.129115355075833
733,0,2.0,1.0,1.0,12.0,314.0,0.0,0.89,0.0,83.0,1.0,0.0,24.0,1.0,7.125,2.0,6.0,1.0,1.0,1.0,0.0,0.444444444444444,0.0,6.0,1.499878168106079,2.0,0.5548115146648436,0.4451884853351565,1,2.36079983265315
744,0,19.0,2.0,2.0,8.0,59.490478515625,4.0,0.42,1.0,92.0,3.0,2.0,58.0,2.0,8.4950495049505,0.0,7.76237623762376,1.0,1.0,1.5,0.0,0.387096774193548,7.0,4.0,1.5,14.0,0.5134575656312957,0.48654243436870426,2,38.640592555308174
746,0,6.0,1.0,2.0,4.0,130.0,2.0,0.34,1.0,78.0,1.0,4.0,5.0,2.0,4.94736842105263,1.0,6.0,0.0,1.0,1.47826086956522,0.0,0.333333333333333,0.0,3.0,3.499755859375,2.0,0.586584409329701,0.41341559067029904,1,1.0119008098097857
749,0,3.0,6.0,2.0,20.0,161.0,0.0,0.66,3.0,50.0,2.0,2.0,8.0,1.0,3.16666666666667,2.0,3.56553606192271,1.0,1.0,1.11111111111111,0.0,0.5,0.0,1.0,2.0,4.0,0.5121681660128328,0.48783183398716723,1,1.7516115047616856
754,0,27.0,1.0,26.0,1.0,199.0,13.0,0.34,1.0,78.0,3.0,5.0,26.0,1.0,4.38,1.0,3.7,1.0,1.0,0.909090909090909,0.0,0.25,0.0,2.0,4.5,3.0,0.5446555567925322,0.45534444320746775,1,1.0117361392142104
757,0,8.0,2.0,1.0,6.0,131.0,2.0,0.47,0.0,68.0,3.0,0.0,23.0,2.0,4.8125,1.0,8.5,2.0,1.0,1.3,0.0,0.375,0.0,3.0,4.499878287315369,3.0,0.5596518645159159,0.4403481354840842,1,0.33732747381916495
771,0,0.0,1.0,1.0,5.0,66.0,2.0,0.36,1.0,55.0,2.0,2.0,23.0,1.0,7.875,2.0,9.5,2.0,1.0,1.8,0.0,0.3,0.0,4.0,2.4996341466903687,5.0,0.5408111538648119,0.4591888461351881,1,3.0354551823193012
777,0,1.0,2.0,1.0,4.0,45.0,0.0,0.32,1.0,50.0,3.0,0.0,11.0,1.0,4.66666666666667,0.0,8.0,1.0,1.0,2.125,0.0,0.375,0.0,3.0,2.5,2.0,0.6502922909818651,0.34970770901813486,1,1.6862268986903506
780,0,2.0,3.0,1.0,9.0,99.0,0.0,0.41,1.0,67.0,2.0,1.0,22.0,1.0,6.375,1.0,10.47578477859497,1.0,1.0,2.2,0.0,0.4,0.0,5.0,1.5,4.0,0.520591841428985,0.47940815857101504,2,2.4609162983521915
784,0,1.0,1.0,1.0,1.0,46.0,4.0,0.25,0.0,67.0,2.0,6.0,18.0,1.0,6.27272727272727,1.0,5.81818181818182,0.0,1.0,1.46153846153846,0.0,0.333333333333333,0.0,3.0,1.499878168106079,5.0,0.5902604632166251,0.409739536783375,1,2.36079983265315
787,0,13.0,1.0,2.0,3.0,568.0,3.0,0.25,0.0,100.0,2.0,6.0,249.0,1.499267578125,5.81528662420382,0.0,6.81528662420382,1.0,0.0,0.914634146341463,0.0,0.306122448979592,7.0,4.0,1.498779296875,21.0,0.5795909371584701,0.4204090628415299,2,4500732421875.0
788,0,1.0,2.0,2.0,1.0,32.0,1.0,0.15,1.0,71.0,3.0,0.0,14.0,1.0,2.8,1.0,6.6,1.0,1.0,1.46153846153846,0.0,0.333333333333333,0.0,2.0,1.499878168106079,6.0,0.547724881535572,0.4522751184644281,1,2.36079983265315
790,0,21.0,4.0,1.0,0.0,28.0,1.0,0.02,0.0,97.0,2.0,0.0,8.499755859375,2.0,4.44117647058824,1.0,5.27941176470588,1.0,1.0,2.77464788732394,0.0,0.333333333333333,0.0,5.0,1.5,3.0,0.6034234122214133,0.3965765877785868,2,1.4916502096647255
792,0,2.0,1.0,3.0,4.0,189.0,0.0,0.43,0.0,87.0,1.0,0.0,31.0,2.0,7.17647058823529,0.0,5.61764705882353,0.0,1.0,1.05263157894737,0.0,0.4,0.0,5.0,1.498779296875,9.0,0.5549600235675958,0.4450399764324042,1,3.7105225300966476
793,0,20.0,1.0,0.0,5.0,161.0,0.0,3.04,0.0,0.0,2.0,2.0,14.0,1.0,3.51851851851852,0.0,0.518518518518518,0.0,1.0,0.0,0.0,0.583333333333333,0.0,3.0,2.499878168106079,6.0,0.6385198253313051,0.3614801746686948,1,2.36079983265315
799,0,1.0,1.0,1.0,4.0,160.0,5.0,0.43,0.0,74.0,1.0,0.0,15.0,1.0,9.86206896551724,2.0,5.93103448275862,1.0,1.0,0.8109879032258072,0.0,0.538461538461538,0.0,1.0,3.0,2.0,0.5276389498501626,0.4723610501498374,1,0.28235479836924193
800,0,12.0,1.0,5.0,5.0,323.0,0.0,0.59,0.0,90.0,1.0,0.0,26.0,1.0,5.88636363636364,1.0,4.84090909090909,1.0,1.0,1.02173913043478,0.0,0.363636363636364,0.0,4.0,0.4990234375,10.0,0.5322459393338386,0.46775406066616143,1,4.3848486189772125
805,0,0.0,1.0,1.0,1.0,40.0,2.0,0.31,0.0,67.0,3.0,0.0,21.0,2.0,3.1,1.0,6.6,1.0,1.0,0.666666666666667,0.0,0.375,0.0,2.0,2.499878168106079,5.0,0.5481359552516363,0.45186404474836367,1,2.36079983265315
809,0,4.0,1.0,10.0,8.0,310.99991250038147,0.0,0.55,2.0,84.0,1.0,0.0,46.0,2.0,6.07142857142857,1.0,9.60714285714286,0.0,1.0,1.1,0.0,0.25,0.0,2.0,0.49951171875,5.0,0.5005275572514805,0.49947244274851954,2,3.711118442896155
812,0,9.0,2.0,5.0,3.0,371.0,1.0,0.3,0.0,100.0,3.0,1.0,36.0,2.0,6.79411764705882,0.0,6.01470588235294,1.0,0.0,1.4390243902439,0.0,0.5,0.0,2.0,1.5,8.0,0.5093277251442586,0.4906722748557414,1,3.035208417642631
842,0,1.0,1.0,0.0,4.0,46.0,0.0,0.34,0.0,55.0,1.0,0.0,22.499391436576843,2.0,4.886530437639783,1.0,11.2857142857143,1.0,1.0,1.7,0.0,0.5,0.0,3.0,4.0,1.0,0.5069293024012266,0.4930706975987734,2,1.39392831644964
853,0,2.0,2.0,1.0,3.0,66.0,8.0,0.4,0.0,80.0,1.0,2.0,8.499878883361816,1.0,4.46153846153846,1.0,5.84615384615385,0.0,1.0,1.17647058823529,0.0,0.545454545454545,0.0,3.0,5.0,3.0,0.5156315383894708,0.48436846161052916,1,2.613672115984684
858,0,3.0,1.0,1.0,1.0,71.0,0.0,0.17,0.0,77.0,1.0,0.0,11.0,2.5,5.5625,1.0,5.15625,1.0,1.0,0.825,0.0,0.571428571428571,0.0,6.0,4.0,4.0,0.6087415037545791,0.39125849624542086,1,500000000000.0
872,0,7.0,2.0,1.0,6.0,152.0,1.0,0.41,0.0,71.0,2.0,6.0,13.0,2.0,6.05,0.0,7.45,1.0,1.0,1.16666666666667,0.0,0.285714285714286,0.0,3.0,2.5,7.0,0.5331435965767086,0.4668564034232913,1,1.6862268986903506
875,0,43.0,1.0,13.0,6.0,1645.0,17.0,0.46,1.0,100.0,1.0,4.0,97.0,2.0,10.1880733944954,0.0,6.60091743119266,0.0,0.0,1.03846153846154,0.0,0.327868852459016,8.0,4.0,2.499878168106079,4.49658203125,0.5871207135262867,0.4128792864737133,2,12.70170742799048
877,0,17.0,1.0,9.0,4.0,932.0,31.0,0.3,0.0,96.0,3.0,2.0,238.0,7.0,6.29411764705882,0.0,8.17058823529412,1.0,1.0,1.23076923076923,0.0,0.338461538461538,9.0,3.0,1.498779296875,4.497802734375,0.5190712555285448,0.4809287444714551,2,13.019501616317468
880,0,8.0,1.0,10.0,2.0,423.0,4.0,0.33,0.0,94.0,1.0,1.0,26.497439086437225,2.0,4.58823529411765,0.0,6.49019607843137,1.0,1.0,0.906542056074766,0.0,0.4,5.0,5.0,0.499267578125,8.0,0.5097660053458022,0.49023399465419787,2,6.2652393933241655
893,0,16.0,2.0,6.0,4.0,354.0,0.0,0.6,0.0,88.0,2.0,0.0,20.0,2.0,5.78260869565217,0.0,6.10869565217391,1.0,1.0,1.16,0.0,0.25,0.0,5.499878287315369,0.49951171875,9.0,0.5230354648857563,0.4769645351142437,2,3.7708713721161553
895,0,7.0,2.0,5.0,2.0,141.0,0.0,0.3,0.0,87.0,2.0,2.0,19.0,2.0,4.08571428571429,0.0,5.42857142857143,1.0,1.0,1.29268292682927,0.0,0.222222222222222,0.0,4.0,1.5,10.0,0.5874531609062166,0.41254683909378337,1,3.035208417642631
908,0,2.0,3.0,1.0,2.0,49.0,0.0,0.37,0.0,50.0,1.0,0.0,20.0,2.0,6.0,2.0,6.512933731079102,1.0,1.0,2.5,0.0,0.75,0.0,1.0,2.0,1.0,0.5037783295885224,0.4962216704114776,1,0.8540016375380032
909,0,1.0,3.0,2.0,5.0,99.437744140625,1.0,0.33,0.0,96.0,2.0,0.0,8.497546911239624,2.0,5.46774193548387,0.0,5.88709677419355,1.0,1.0,2.73846153846154,0.0,0.285714285714286,0.0,4.0,1.5,8.0,0.5049556629486835,0.4950443370513165,3,13.590511681866795
915,0,14.0,1.0,0.0,3.0,69.0,0.0,2.23,0.0,0.0,3.0,3.0,11.0,2.0,2.5,0.0,0.928571428571429,0.0,1.0,0.0,0.0,0.5,0.0,3.0,4.499878287315369,8.0,0.5550635376855824,0.4449364623144177,1,0.33732747381916495
931,0,5.0,3.0,2.0,3.0,31.480712890625,0.0,0.26,0.0,100.0,2.0,2.0,23.0,2.0,7.08695652173913,0.0,6.65217391304348,1.0,0.0,1.96666666666667,0.0,0.384615384615385,0.0,2.0,1.499267578125,8.0,0.5014019857030165,0.49859801429698347,2,5.296402594206975
933,0,11.0,1.0,2.0,8.0,313.0,0.0,0.68,0.0,100.0,2.0,1.0,26.0,2.0,7.07407407407407,0.0,6.96296296296296,1.0,0.0,0.939393939393939,0.0,0.375,0.0,4.0,1.499878168106079,8.0,0.6725917122591167,0.3274082877408833,1,2.36079983265315
934,0,52.0,1.0,0.0,2.0,191.0,0.0,1.99,0.0,100.0,1.0,1.0,20.0,2.0,2.92307692307692,0.0,0.846153846153846,0.0,1.0,0.0,0.0,0.352941176470588,0.0,2.0,1.5,15.0,0.5845474421259349,0.41545255787406504,1,4.384189936594911
937,0,11.0,1.0,14.0,3.0,427.0,0.0,0.44,0.0,92.0,1.0,2.0,19.0,2.0,7.58163265306122,0.0,3.90816326530612,1.0,1.0,0.648148148148148,0.0,0.3125,0.0,6.0,1.5,12.0,0.634480947083195,0.365519052916805,1,3.035208417642631
942,0,4.0,2.0,4.0,5.0,162.0,5.0,0.38,2.0,86.0,2.0,0.0,23.0,4.0,8.70833333333333,0.0,7.20833333333333,1.0,1.0,1.30769230769231,0.0,0.285714285714286,0.0,7.0,1.499878168106079,7.0,0.5313511818280238,0.46864881817197623,1,2.36079983265315
948,0,15.0,1.0,3.0,4.0,278.9956137537956,6.0,0.45,0.0,94.0,2.0,2.0,25.0,3.0,5.50819672131148,0.0,5.14754098360656,1.0,1.0,1.109375,0.0,0.263157894736842,0.0,2.0,0.498779296875,8.0,0.5196474343021378,0.4803525656978623,2,7.90469163678168
949,0,34.0,1.0,0.0,3.0,202.0,0.0,1.8,0.0,100.0,1.0,1.0,7.0,2.0,6.71111111111111,0.0,0.777777777777778,0.0,1.0,0.0,0.0,0.4,0.0,5.0,4.5,6.0,0.5075463147853568,0.49245368521464317,1,1.0117361392142104
953,0,42.0,2.0,4.0,2.0,322.0,6.0,0.23,0.0,100.0,2.0,3.0,37.0,2.0,5.36708860759494,1.0,6.20253164556962,0.0,1.0,1.27956989247312,0.0,0.391304347826087,3.0,3.0,1.5,3.49853515625,0.5372030495182071,0.4627969504817929,2,4.698206774527196
954,0,0.0,2.0,2.0,6.0,89.0,0.0,0.57,0.0,75.0,1.0,0.0,10.0,2.0,7.63636363636364,2.0,5.81818181818182,1.0,1.0,0.928571428571429,0.0,0.444444444444444,0.0,2.0,5.499879598617554,4.0,0.5031740150665093,0.4968259849334907,1,0.33732658935795845
970,0,0.0,2.0,1.0,5.0,89.4969556927681,8.0,0.35,0.0,83.0,2.0,0.0,24.0,2.0,6.52,1.0,8.76,1.0,1.0,1.75862068965517,0.0,0.32,3.0,2.0,1.5,6.0,0.5382906908971847,0.4617093091028152,2,5.332447517587752
976,0,0.0,2.0,1.0,0.0,55.0,4.0,0.08,0.0,84.0,2.0,0.0,0.49951171875,2.0,2.87037037037037,0.0,4.33333333333333,0.0,1.0,0.96875,0.0,0.428571428571429,0.0,2.0,4.0,7.0,0.5087375397990533,0.49126246020094666,1,5.143074376305959
1014,0,0.0,1.0,2.0,2.0,23.0,0.0,0.32,0.0,33.0,2.0,0.0,10.0,1.0,4.5,2.0,16.0,3.0,1.0,1.5,0.0,0.25,0.0,3.0,2.5,2.0,0.5808163907667155,0.41918360923328446,1,1.0117361392142104
1017,0,0.0,1.0,0.0,15.0,57.0,0.0,0.34,10.0,0.0,1.0,0.0,10.0,2.0,8.5,3.0,30.5,2.0,1.0,1.5,0.0,0.4,0.0,3.0,2.5,2.0,0.7855954643471941,0.21440453565280598,1,1.0117361392142104
1021,0,4.0,4.0,3.0,1.0,42.0,0.0,0.08,0.0,56.0,2.0,0.0,17.0,1.0,7.66666666666667,3.0,7.971931368112564,5.0,2.0,2.64285714285714,1.0,0.333333333333333,0.0,2.0,1.5,3.0,0.5576563084817169,0.4423436915182831,2,4.0857231713639885
1027,0,0.0,2.0,2.0,0.0,24.0,0.0,0.11,0.0,62.0,2.0,0.0,14.0,1.0,5.55555555555556,2.0,2.601671006944446,3.0,1.0,2.18181818181818,0.0,0.333333333333333,0.0,1.0,3.0,3.0,0.5393791113685689,0.4606208886314311,1,3.875772300434579
1033,0,3.0,1.0,2.0,1.0,214.0,0.0,0.19,0.0,94.0,2.0,0.0,69.0,5.0,3.38461538461538,0.0,3.96581196581197,0.0,1.0,0.764705882352941,0.0,0.357142857142857,0.0,4.0,0.5,10.0,0.5305883506609884,0.4694116493390116,1,5.058680696071052
1034,0,18.0,1.0,10.0,3.0,147.0,0.0,0.33,1.0,87.0,1.0,0.0,35.0,1.0,5.4,2.0,7.03333333333333,1.0,1.0,1.25,0.0,0.6,0.0,3.0,2.4998779892921448,3.0,0.6168563068022148,0.3831436931977852,1,0.3373276748330756
1038,0,0.0,2.0,6.0,0.0,59.0,0.0,0.22,0.0,82.0,2.0,0.0,0.4951171875,3.0,4.375,0.0,7.5,0.0,1.0,1.1,0.0,0.5,0.0,1.0,3.0,3.0,0.5433756211508294,0.4566243788491707,1,4.300701944640446
1039,0,0.0,2.0,3.0,2.0,131.0,0.0,0.28,0.0,87.0,3.0,0.0,12.0,1.0,5.51162790697674,3.0,4.34883720930233,1.0,1.0,1.59574468085106,0.0,0.5,0.0,2.0,2.4998779892921448,3.0,0.6352921331561286,0.36470786684387135,1,0.3373276748330756
1049,0,2.0,2.0,10.0,3.0,103.0,0.0,0.2,2.0,100.0,2.0,0.0,11.0,2.0,5.23076923076923,0.0,7.46153846153846,0.0,0.0,1.09375,0.0,0.375,0.0,1.0,2.5,3.0,0.5788781712839746,0.4211218287160254,1,1.6862268986903506
1052,0,3.0,1.0,1.0,5.0,202.0,0.0,0.57,1.0,69.0,1.0,0.0,21.0,2.0,4.44444444444444,1.0,5.77777777777778,1.0,1.0,0.794117647058823,0.0,0.714285714285714,0.0,1.0,2.4998779892921448,3.0,0.5662306530093382,0.4337693469906619,1,0.3373276748330756
