,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
1318,1,1,8,2,62,0,0.22,2,80,4,1,4.5,1,4.21428571428571,1,1.14285714285714,1,1,0.75,5,0.75,0,4,2,5
1544,0,1,8,1,55,0,0.18,0,87,1,0,10,2,4.15,0,1.72727272727273,1,1,1.26923076923077,0,0.25,0,3,3,5
20,1,1,1,5,1136,0,0.64,0,94,2,27,10.5,3,3.091736694677875,0,4.24120603015075,0,1,0.435146443514644,0,0.285714285714286,0,4,1,2.5
877,17,1,9,4,932,31,0.3,0,96,3,14.5,10.5,7,6.29411764705882,0,8.17058823529412,1,1,1.23076923076923,0,0.338461538461538,0,3,1,2.5
1345,6,1,0,0,91,0,0.23,0,95,1,0,10.5,3,1.01724137931034,0,6.866071428571431,0,1,0.229508196721311,0,0.416666666666667,0,2,1,6
349,0,2,2,2,74,18.0,0.37,0,66,2,0,4.5,0,4.125,0,1.14285714285714,0,1,2.58333333333333,0,0.333333333333333,0,1,2,3
858,3,1,1,1,71,0,0.17,0,77,1,0,5,0,1.91287878787879,1,1.14285714285714,1,1,0.825,0,0.571428571428571,0,6,2,4
1038,0,2,6,0,59,0,0.22,0,82,2,30.0,14.5,0,4.375,0,1.72727272727273,0,1,1.1,0,0.5,0,1,0,3
1628,3,1,1,5,237,7,0.54,1,86,1,2,22,2,6.6,1,5.9,0,1,0.2223320158102765,0,0.225806451612903,0,4,0,1
1449,0,1,6,3,82,0,0.38,2,63,4,0,7.0,6,4.6875,0,1.14285714285714,2,1,0.722222222222222,0,0.333333333333333,0,2,0,3
30,0,1,1,5,56.0,1,0.68,0,89,1,0,7,2,1.91287878787879,0,1.14285714285714,1,1,1.0625,0,0.444444444444444,0,2,4,4
1052,3,1,1,5,202,0,0.57,1,69,4,14.5,4.5,2,4.44444444444444,1,1.14285714285714,1,1,0.794117647058823,0,0.714285714285714,0,1,2,3
1221,0,1,1,5,48,0,0.6,1,0,3,0,10,1,1.75,1,2.88888888888889,1,1,1.14285714285714,0,0.18333333333333351,0,2,2,3
1223,0,1,7,2,80,0,0.29,1,82,2,14.5,14.5,2,4.61111111111111,1,1.72727272727273,1,1,0.857142857142857,0,0.428571428571429,0,2,0,4
1237,0,1,5,1,34,0,0.24,1,60,1,14.5,4.5,1,4.42857142857143,1,1.14285714285714,2,1,1.88888888888889,0,0.571428571428571,0,2,2,2
1369,0,1,4,15,16.0,0,3.69,0,75,1,0,12,1,2.18181818181818,0,3.91588785046729,0,1,0.538461538461538,0,0.6,5,1,0,0
1391,0,1,0,6,69,0,0.34,3,0,2,0,14.5,1,0.8166666666666665,0,1.72727272727273,10,1,1.44444444444444,0,0.4,0,1,0,1
1217,0,1,7,2,34,0,0.21,0,57,2,0,14,1,2.42261904761905,1,3.20720720720721,1,1,1.2,0,0.4,0,2,1,3
1426,3,1,8,1,53,0,0.22,1,84,1,14.5,4.5,2,4.14285714285714,0,7.57142857142857,2,1,0.9,0,0.166666666666667,0,2,2,4
19,0,1,0,5,186,0,0.95,0,22.0,3,25.0,5,2,20.5555555555556,1,2.66666666666667,1,1,0.586206896551724,3,0.666666666666667,4,4,2,3
976,0,2,1,0,55,4,0.08,0,84,2,0,14.5,2,0.236111111111111,0,4.33333333333333,0,1,0.96875,0,0.428571428571429,0,2,0,2
1340,0,1,11,5,87,0,0.35,3,70,4,0,7.0,6,4.54545454545455,1,1.14285714285714,1,1,0.692307692307692,0,0.333333333333333,0,1,1,4
1021,4,4,3,1,42,0,0.03,0,56,2,0,4.5,1,7.66666666666667,3,1.14285714285714,5,2,2.64285714285714,1,0.333333333333333,4,2,2,3
455,0,1,6,2,75,2,0.27,1,74,2,0,5,0,0.236111111111111,0,1.72727272727273,0,1,0.708333333333333,0,0.333333333333333,0,3,0,2
788,1,2,2,1,32,1,0.15,1,71,0,0,5,1,0.236111111111111,1,1.72727272727273,1,1,1.46153846153846,0,0.333333333333333,0,2,0,6
1464,1,1,7,5,154,0,0.2,3,80,0,0,14.5,1,1.280392156862745,0,1.72727272727273,1,1,1.52,0,0.333333333333333,0,7,2,4
592,9.0,2,0,6,453,18.0,2.68,0,0,1,3,8,1,1.0,1,0.0158730158730159,0,1,0.0,0,0.333333333333333,0,1,2,3
1581,0,1,0,0,24,0,0.16,11.0,93,1,1,17,2,0.714285714285714,0,1.2258064516129,21.0,1,0.0,0,0.375,0,1,0,3
1585,0,1,1,0,18,0,0.17,0,75,0,0,8,1,1.91287878787879,4,1.14285714285714,1,1,2.0,0,0.25,0,3,0,2
44,0,2,0,7,148,0,1.13,0,0,1,0,6,3,1.91287878787879,2,4.57142857142857,2,1,0.8125,0,0.4,11,3,1,3
880,8,1,10,2,423,4,0.33,0,94,1,1,10.5,2,4.58823529411765,0,6.49019607843137,1,1,0.906542056074766,0,0.4,5,5,0,3
22,42,1,6,1,39.5,16,0.26,0,97,3,4,10.5,0,3.41706161137441,0,3.62085308056872,0,1,0.518828451882845,0,0.297297297297297,8,4,1,7.0
586,0,1,0,0,19,0,0.03,0,0,1,4.5,14.5,2,0.737704918032787,0,12.162280701754401,0,1,0.0,0,0.333333333333333,0,5,0,5
908,2,3,1,2,49,0,0.37,0,50,5,0,20.0,2,6.0,2,4.32786885245902,1,0,2.5,0,0.75,0,1,2,1
805,0,1,1,1,40,2,0.31,0,67,0,0,4.5,2,0.8166666666666665,1,1.14285714285714,1,1,0.666666666666667,0,0.375,0,2,1,5
1014,0,2,2,2,23,0,0.32,0,33,2,0.0,5,1,4.5,2,1.72727272727273,3,1,1.5,0,0.25,0,3,2,2
593,0,1,0,4,64,0,0.85,0,50,2,0,2,0,0.236111111111111,0,4.5,0,1,2.16666666666667,3,0.333333333333333,0,2,2,2
1161,2,1,3,3,112,0,0.43,0,76,2,0,14.5,2,0.236111111111111,0,1.72727272727273,1,1,0.6,0,0.5,0,2,0,2
1370,0,1,1,1,31,0,0.19,1,71,1,0,14.5,2,0.8166666666666665,1,1.72727272727273,1,1,0.8,0,0.333333333333333,0,1,0,4
1351,5,1,6,7,362,0,0.43,0,80,0,0,10.5,2,3.091736694677875,0,1.14285714285714,1,1,0.818181818181818,0,0.357142857142857,0,4,1,4
1428,0,1,0,8,29.0,2,0.29,7,70,3,0,5,1,4.625,0,1.14285714285714,2,1,0.666666666666667,0,0.6,0,3,2,2
1353,2,1,1,2,183.0,0,0.29,0,93,1,0,7.0,2,1.140625,0,4.265625,0,1,0.202898550724638,0,0.272727272727273,0,3,1,3
1633,0,1,0,0,28,0,0.08,0,62,1,0,5,2,0.236111111111111,1,9.91153846153846,1,1,0.0933333333333333,0,0.285714285714286,0,3,0,2
942,4,2,4,5,162,5,0.38,2,86,2,0,4.5,1,1.280392156862745,0,2.88888888888889,1,1,1.30769230769231,0,0.285714285714286,0,7,0,7
1365,12,1,2,4,105,0,0.37,1,35,4,0,7.0,2,0.8166666666666665,0,1.14285714285714,0,1,0.481481481481481,0,0.583333333333333,0,2,0,5
1218,0,2,8,1,40,0,0.02,2,66,2,0,7.0,2,4.22222222222222,0,1.14285714285714,1,1,1.22727272727273,0,0.2,0,4,0,3
187,0,1,1,5,20.0,0,0.66,0,93,1,0,14.5,1,3.1875,0,1.72727272727273,1,1,1.33333333333333,0,0.6,4,3,0,2
1661,1,1,13,0,40,4,0.04,2,87,2,0,4.5,2,3.88235294117647,0,1.14285714285714,1,1,0.5,0,0.346153846153846,0,1,2,2
790,21,4,1,0,28,1,0.02,0,97,2,30.0,5,2,4.44117647058824,1,1.72727272727273,1,1,2.77464788732394,0,0.333333333333333,4,5,2,3
1027,0,2,2,0,24,0,0.04,0,62,2,14.5,14,1,1.280392156862745,2,1.72727272727273,3,1,2.18181818181818,0,0.333333333333333,0,1,2,3
1124,2,2,2,2,63,6,0.25,0,100,2,1,12,2,4.71428571428571,0,1.72727272727273,0,1,0.6,0,0.166666666666667,4,2,2,6
1213,12,1,3,0,49,0,0.12,0,90,3,0,4.5,2,0.8166666666666665,0,12.162280701754401,1,1,0.333333333333333,0,0.5,4,5,2,6
1234,0,1,14,9,35.0,0,0.21,4,72,3,0,14.5,1,7.55172413793103,0,1.72727272727273,1,1,0.9375,0,0.6,5,4,0,4
1238,0,1,5,1,31,0,0.22,1,60,1,14.5,4.5,1,3.85714285714286,1,1.14285714285714,2,1,2.22222222222222,0,0.4,11,1,2,3
1304,1,1,4,3,56,0,0.28,0,50,2,0,4.5,2,0.8166666666666665,0,1.14285714285714,1,1,1.28571428571429,0,0.6,4,2,2,1
1319,4,1,7,2,70,4,0.24,1,78,1,30.0,4.5,2,4.4,1,2.88888888888889,1,1,1.11538461538462,0,0.4,11,2,2,4
1397,6,1,3,2,54,0,0.34,0,44,1,30.0,2,2,1.78571428571429,0,6.57142857142857,14.0,1,0.238095238095238,0,0.5,4,3,2,4
1566,0,1,2,4,106,0,0.26,1,41,3,0,14.5,1,0.236111111111111,0,1.72727272727273,1,1,0.727272727272727,0,0.428571428571429,5,4,0,5
1595,0,1,2,1,36,0,0.15,0,61,1,14.5,1,2,2.14285714285714,1,1.72727272727273,2,1,0.411764705882353,0,0.4,4,2,2,4
1357,3,2,6,1,123,0,0.06,1,67,1,0,10.5,2,5.12280701754386,0,2.88888888888889,1,1,0.641975308641975,0,0.388888888888889,11,3,0,6
39,4,1,2,4,29.0,1,0.7,0,86,3,4,10,1,1.280392156862745,1,6.866071428571431,1,1,0.769230769230769,0,0.461538461538462,0,3,1,5
954,0,2,2,6,89,0,0.57,0,75,1,30.0,10,2,3.091736694677875,2,1.72727272727273,1,1,0.928571428571429,0,0.444444444444444,0,2,1,4
949,34,1,0,3,202,0,1.8,0,100,1,1,7,2,1.91287878787879,0,12.162280701754401,0,1,0.0,0,0.4,6,5,1,3
23,1,1,1,4,39.5,1,0.59,0,91,2,1,7.0,2,3.091736694677875,1,4.21818181818182,1,1,0.438848920863309,0,0.428571428571429,5,6,2,10
953,7.0,2,4,2,322,6,0.23,0,100,2,3,14.5,2,5.36708860759494,1,6.20253164556962,0,1,1.27956989247312,0,0.391304347826087,3,3,0,3
1138,15,1,4,4,308.0,0,0.48,1,88,1,2,4.5,2,2.65957446808511,0,5.72340425531915,0,1,0.622641509433962,0,0.444444444444444,0,1,2,3
231,0,2,9,6,666.0,1,0.6,0,88,2,3,7.0,1,10.2934782608696,0,4.71739130434783,1,1,0.94,0,0.545454545454545,0,2,0,3
915,14,1,0,3,69,0,2.23,0,0,3,3,11,2,0.8166666666666665,0,12.162280701754401,0,1,0.0,0,0.5,11,3,0,0
777,1,2,1,4,45,0,0.32,1,50,3,0,1,1,4.66666666666667,0,1.72727272727273,1,1,0.6,0,0.375,0,3,0,2
787,13,1,2,3,568,3,0.25,0,100,2,6,10.5,4,5.81528662420382,0,6.81528662420382,1,0,0.914634146341463,0,0.306122448979592,7,4,1,7.0
597,18.0,1,0,11,39.5,0,3.47,0,0,1,1,4.5,1,0.5833333333333335,0,0.423728813559322,0,1,0.0,0,0.4,0,5,0,5
744,19,2,2,8,39.5,4,0.42,1,92,3,2,22.5,2,8.4950495049505,0,2.88888888888889,1,1,1.5,0,0.387096774193548,7,4,0,4.0
970,0,2,1,5,56.0,8,0.35,0,83,2,0,14.5,2,1.91287878787879,1,1.14285714285714,1,1,1.75862068965517,0,0.32,3,2,0,6
1017,0,1,0,3.0,57,0.0,0.34,10,0,1,0,10,2,3.091736694677875,3,1.14285714285714,2,1,1.5,0,0.4,0,3,2,2
1034,18,1,10,3,147.0,0,0.33,1,87,1,0,7.0,1,1.280392156862745,2,2.88888888888889,1,1,1.25,0,0.6,0,3,2,3
1164,0,1,3,5,56,0.0,0.36,0,66,1,0,7.0,2,0.236111111111111,1,2.88888888888889,1,1,0.272727272727273,0,0.6,0,1,2,5
1175,0,1,12,5,161,0,0.22,3,82,3,0,22.5,2,0.236111111111111,0,1.72727272727273,1,1,0.6,0,0.454545454545455,3,6,0,4
1279,1,1,5,0,58,18.0,0.2,0,86,0,0,1,2,0.422222222222222,0,2.88888888888889,0,1,0.46875,0,0.5,0,3,2,5
1433,1,1,7,3,20.0,0,0.23,2,87,2,0.0,7.0,2,3.19047619047619,0,8.21428571428571,1,1,0.739130434782609,0,0.346153846153846,0,4,2,6
1455,2,1,7,4,103.0,0,0.25,3,83,3,0,4.5,2,1.280392156862745,2,2.88888888888889,2,1,1.65,0,0.25,0,4,2,7
1560,0,1,3,5,67,0,0.28,1,50,1,25.0,10.5,2,0.8166666666666665,1,1.14285714285714,1,1,0.692307692307692,0,0.4,0,1,0,2
54,0,1,4,4,80,2,0.33,0,81,2,0,4.5,1,3.091736694677875,1,1.14285714285714,1,1,1.93333333333333,0,0.583333333333333,11,5,0,3
456,1,1,18,0,56.0,10,0.19,1,100,3,0,15,2,3.87037037037037,0,1.72727272727273,0,512.0,0.64,0,0.363636363636364,11,2,0,2
552,117,1,137,0,20.0,76,0.02,0,99,2,2,7.0,2,3.28732394366197,0,3.22464788732394,0,11.0,0.433378196500673,0,0.636363636363636,11,2,0,5
746,6,1,2,4,56.0,2,0.34,1,78,1,4,5,2,1.280392156862745,1,1.72727272727273,0,1,1.47826086956522,0,0.333333333333333,4,3,0,2
757,8,2,1,6,131,2,0.47,0,68,3,0,4.5,2,1.280392156862745,1,2.88888888888889,2,1,1.3,0,0.375,4,3,0,3
1485,0,1,3,4,195,2,0.28,1,75,3,1,2.0,2,4.44117647058824,0,3.20720720720721,0,1,0.568181818181818,0,0.333333333333333,5,3,2,6
1049,2,2,10,3,56.0,0,0.2,2,100,2,0,11,2,1.280392156862745,0,1.72727272727273,0,0,1.09375,0,0.375,11,1,0,3
749,3,1,2,3.0,161,0,0.66,3,50,2,30.0,8,4,3.16666666666667,2,2.88888888888889,1,1,1.11111111111111,0,0.5,0,1,2,4
1033,3,1,2,1,47.0,0,0.19,0,94,2,0,18.5,0,3.38461538461538,0,3.96581196581197,0,1,0.764705882352941,0,0.357142857142857,0,4,8,1
793,20,1,0,5,29.0,0,3.04,0,0,2,2,14,1,0.8166666666666665,0,12.162280701754401,0,1,0.0,0,0.583333333333333,0,3,1,3
1640,13,1,13,4,455,23,0.4,0,94,2,1,7.0,2,5.62025316455696,0,6.13924050632911,1,1,0.91304347826087,0,0.538461538461538,0,2,0,3
717,3,2,4,4,143.0,4,0.24,2,88,2,4,7.0,2,5.875,1,10.5,1,1,1.4,0,0.666666666666667,0,3,0,3
909,1,3,2,5,380,1,0.33,0,96,2,0,7.0,2,5.46774193548387,0,5.88709677419355,1,1,2.73846153846154,0,0.285714285714286,0,4,0,3
933,11,1,2,8,313,0,0.68,0,100,2,1,7.0,2,7.07407407407407,0,6.96296296296296,1,0,0.939393939393939,0,0.375,0,4,0,3
1384,33,1,15,0,170.0,18,0.15,0,100,3,8,7.0,2,3.32692307692308,0,4.02884615384615,0,0.0,0.454545454545455,0,0.444444444444444,0,3,0,3
1212,0,1,10,0,28,18.0,0.1,0,69,4,25.0,14.5,2,3.875,1,1.14285714285714,1,1,0.458333333333333,0,0.75,0,4,2,0
574,4,1,1,6,20.0,0,0.74,0,66,1,0,4.5,1,6.11111111111111,3,2.88888888888889,1,1,0.620689655172414,0,0.222222222222222,11,4,1,2
771,0,1,1,5,66,2,0.36,1,55,2,2,4.5,1,3.091736694677875,2,1.14285714285714,2,1,1.8,0,0.3,11,4,1,5
1477,0,1,19,1,56.0,4,0.13,1,100,2,1,7.0,2,1.280392156862745,0,8.28947368421053,0,0,1.0,0,0.263157894736842,4,3,1,7
792,2,1,3,4,189,0,0.43,0,87,1,0,7.0,2,7.17647058823529,0,5.61764705882353,0,1,1.05263157894737,0,0.4,0,5,1,3
800,12,1,5,5,323,0,0.59,0,90,1,0,7.0,1,5.88636363636364,1,4.84090909090909,1,1,1.02173913043478,0,0.363636363636364,0,4,1,3
812,9,2,5,3,371.0,1,0.3,0,100,3,1,7.0,2,6.79411764705882,0,6.01470588235294,1,0,1.4390243902439,0,0.5,0,2,1,3
893,16,2,6,4,110.5,0,0.6,0,88,2,0,2.5,2,5.78260869565217,0,6.10869565217391,1,1,1.16,0,0.25,0,6,1,0
809,4,1,10,8,313,0,0.55,2,84,1,0,22.5,2,4.152118100128369,1,0.444444444444444,0,1,1.1,0,0.25,5,2,0,5
895,7,2,5,2,20.0,0,0.3,0,87,2,2,4.5,2,4.08571428571429,0,2.88888888888889,1,1,1.29268292682927,0,0.222222222222222,0,4,1,10
937,11,1,14,3,61.5,0,0.44,0,92,1,2,2.5,2,7.58163265306122,0,3.90816326530612,1,1,0.648148148148148,0,0.3125,0,6,1,3
1598,6,1,11,5,406,3,0.27,2,73,1,0,2.0,2,3.454166666666665,0,3.91588785046729,0,1,0.895348837209302,0,0.4,5,4,2,6
545,262,1,223,0,399,109,0.02,0,99.0,2,3,10.5,2,0.8166666666666665,0,12.162280701754401,0,0,0.448443944506937,0,0.6,0,3,0,4
589,2,1,7,1,159.0,5,0.32,0,89,2,4,4.5,2,3.091736694677875,0,12.162280701754401,1,1,0.363636363636364,0,0.2,0,4,0,3
733,2,1,1,2.0,314,0,0.89,0,83,1,0.0,7.0,1,7.125,2,2.88888888888889,1,1,1.0,0,0.444444444444444,0,6,0,2
1172,1,1,6,4,609,0,0.16,5,72,1,1,6.5,2,4.152118100128369,0,2.88888888888889,0,1,0.540983606557377,0,0.555555555555556,0,4,4,4
780,2,3,1,9,99.0,0,0.41,1,67,2,14.5,4.5,1,6.375,1,1.14285714285714,1,1,2.2,0,0.4,0,5,0,4
784,1,1,1,1,46,4,0.25,0,47.0,2,6,4.5,1,1.280392156862745,1,5.81818181818182,0,1,1.46153846153846,0,0.333333333333333,0,3,0,5
872,7,2,1,6,56.0,1,0.41,0,71,2,6,13,2,1.280392156862745,0,1.72727272727273,1,1,1.16666666666667,0,0.285714285714286,0,3,0,7
1165,0,1,0,6.0,82,0,1.19,0,0,1,25.0,11,1,1.280392156862745,3,7.25,2,1,0.833333333333333,0,0.428571428571429,0,1,0,4
931,5,3,2,3,128,0,0.26,0,100,2,2,2.5,2,1.280392156862745,0,2.58333333333333,1,0,1.96666666666667,0,0.384615384615385,0,2,1,1
10,0,2,0,7,133.0,5,0.47,0,81,2,0,4.5,1,1.280392156862745,1,2.88888888888889,1,1,1.625,0,0.533333333333333,0,4,1,4
21,45,1,1,4,54.0,0,2.36,0,100,2,2.0,14,2,0.8166666666666665,0,12.162280701754401,0,1,0.0,0,0.470588235294118,0,4,1,7
185,2,1,4,7,130.0,0,0.39,0,98,2,0,10.5,1,9.3375,0,11.8625,1,1,1.62352941176471,0,0.448275862068966,6,2,1,2.5
186,0,1,0,7,516.0,0,0.63,0,0,1,0,10.5,1,1.280392156862745,0,2.88888888888889,1,1,0.472972972972973,0,0.538461538461538,0,3,1,7
1462,2,2,8,4,203,1,0.25,1,78,3,1,2.0,2,4.375,0,3.91588785046729,1,1,0.6875,0,0.526315789473684,5,6,4,5
682,17,2,20,3,505,133.0,0.27,0,95,2,1,14.5,2,5.5929203539823,0,1.72727272727273,1,1,0.6,0,0.705882352941177,0,1,3,6
875,7.0,1,13,6,130.0,17,0.46,1,100,1,4,6.5,2,10.1880733944954,0,6.60091743119266,0,0,1.03846153846154,0,0.327868852459016,8,4,1,23.0
1071,7,1,11,0,98.0,9,0.08,0,89,1,2,7.0,2,3.091736694677875,0,1.14285714285714,1,0,1.27906976744186,0,0.25,0,2,1,5
1112,2,2,5,7,622,1,0.64,0,90,2,2,7.0,2,9.2987012987013,0,2.88888888888889,0,1,1.18604651162791,0,0.333333333333333,6,5,1,2.5
1360,1,3,1,2.0,110.5,0,0.51,13,42,1,0,7.0,2,3.33333333333333,0,24.5555555555556,1,1,1.66666666666667,0,0.5,0,2,1,7
1475,0,4,7,0,18,0,0.15,0,75,1,25.0,5,1,0.236111111111111,1,2.88888888888889,1,1,1.88888888888889,0,0.75,0,1,2,2
948,15,1,3,4,35.0,6,0.45,0,94,2,2,7.0,3,5.50819672131148,0,5.14754098360656,1,1,1.109375,0,0.263157894736842,0,2,3,3
1526,0,1,15,0,115,0,0.07,1,67,2,0,10.5,2,4.976,0,6.192,1,1,0.476923076923077,0,0.421052631578947,0,4,3,3
1117,30.0,2,12,2,39.5,2,0.28,0,100,3,3,14.5,2,4.91,0,5.605,0,0,0.850678733031674,0,0.368421052631579,0,4,7,2
1404,2,1,11,2,94,2,0.19,1,100,3,3,14.5,2,1.91287878787879,0,1.14285714285714,0,0,0.6,0,0.5,4,3,2,1
934,9.0,1,0,2,191.0,0,1.99,0,100,1,1,10.5,2,2.92307692307692,0,0.846153846153846,0,1,0.0,0,0.352941176470588,0,2,3,2.5
1252,1,1,13,5,1003,1,0.59,0,97,2,1,10.5,2,3.091736694677875,0,5.03592814371257,0,1,0.623595505617977,0,0.25,4,5,3,2.5
1421,2,1,12,3,61.5,2,0.15,3,91,3,1,6.5,2,4.48148148148148,0,2.88888888888889,1,1,1.54545454545455,0,0.277777777777778,0,4,3,17
291,0,1,24,9,116,0,0.76,0,96,1,0,1,1,9.83333333333333,1,4.33333333333333,1,1,2.125,0,0.5,0,3,2,2
1329,0,1,9,0,24,0,0.14,0,71,1,0,9,2,3.72727272727273,1,6.72727272727273,1,0,0.785714285714286,0,0.2,0,1,5,5
587,1,2,0,4,45,0,0.47,0,60,2,1,9,2,3.2,0,4.8,0,1,1.22222222222222,0,0.5,0,2,2,1
585,0,1,0,0,18,0,0.06,0,0,1,4,9,2,0.0153846153846154,0,4.174242424242425,0,1,0.0,0,0.25,0,4,4,3
853,2,2,1,3,66,8,0.4,0,80,1,2,24,1,4.46153846153846,1,5.84615384615385,2.0,0,1.17647058823529,0,0.545454545454545,0,3,5,3
1220,0,1,3,1,31,0,0.44,1,55,3,0,10,1,2.25,1,6.0,1,1,0.714285714285714,0,0.1483516483516485,0,2,3,3
1527,0,1,8,2,55,0,0.16,2,71,1,0,18,2,4.3125,1,2.58333333333333,1,1,0.473684210526316,0,0.5,0,3,3,3
