,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
1221,0,1,1,5,48,0,0.6,1,0,3,0,10,1,1.75,1,7.0,1,1,1.14285714285714,0,0.375,0,2,0,4
1223,0,1,7,2,80,0,0.29,1,82,1,0,24,2,4.61111111111111,1,8.0,1,1,0.857142857142857,0,0.428571428571429,0,2,0,4
1234,0,1,14,9,298,0,0.21,4,72,3,0,38,1,7.55172413793103,0,10.7241379310345,1,1,0.9375,0,0.6,0,4,0,4
1237,0,1,5,1,34,0,0.24,1,60,1,0,23,1,4.42857142857143,1,7.57142857142857,2,1,1.88888888888889,0,0.571428571428571,0,2,0,2
224,0,3,5,2,131,0,0.24,0,84,1,0,3,1,9.03571428571429,1,6.5,1,1,2.53333333333333,0,0.571428571428571,0,4,0,5
1238,0,1,5,1,31,0,0.22,1,60,1,0,23,1,3.85714285714286,1,7.71428571428571,2,1,2.22222222222222,0,0.4,0,1,0,3
1252,1,1,13,5,1003,1,0.59,0,97,2,1,62,2,17.1077844311377,0,5.03592814371257,0,1,0.623595505617977,0,0.25,4,5,0,16
1279,1,1,5,0,58,0,0.2,0,86,3,0,15,2,3.39285714285714,0,5.96428571428571,0,1,0.46875,0,0.5,0,3,0,5
1304,1,1,4,3,56,0,0.28,0,50,2,0,21,2,3.0,0,11.0,1,1,1.28571428571429,0,0.6,0,2,0,1
1319,4,1,7,2,70,4,0.24,1,78,1,1,23,2,4.4,1,6.3,1,1,1.11538461538462,0,0.4,0,2,0,4
1329,0,1,9,0,24,0,0.14,0,71,3,0,16,2,3.72727272727273,1,6.72727272727273,1,1,0.785714285714286,0,0.2,0,1,0,5
1340,0,1,11,5,87,0,0.35,3,70,1,0,35,1,4.54545454545455,1,11.2727272727273,1,1,0.692307692307692,0,0.333333333333333,0,1,0,4
1345,6,1,0,0,91,0,0.23,0,95,1,0,72,4,1.01724137931034,0,1.96551724137931,0,1,0.229508196721311,0,0.416666666666667,0,2,0,6
1351,5,1,6,7,362,0,0.43,0,80,3,0,62,2,6.21739130434783,0,10.4347826086957,1,1,0.818181818181818,0,0.357142857142857,0,4,0,4
1353,,,,,,,,,,,,,,,,,,,,,,,,,
1357,3,2,6,1,123,0,0.11,1,67,1,0,46,2,5.12280701754386,0,10.5087719298246,1,1,0.641975308641975,0,0.388888888888889,0,3,0,6
1360,,,,,,,,,,,,,,,,,,,,,,,,,
1365,,,,,,,,,,,,,,,,,,,,,,,,,
1369,,,,,,,,,,,,,,,,,,,,,,,,,
231,0,2,9,6,666,1,0.6,0,88,2,3,26,1,10.2934782608696,0,4.71739130434783,1,1,0.94,0,0.545454545454545,0,2,0,11
1391,0,1,0,6,69,0,0.34,3,0,1,0,27,1,1.57142857142857,0,20.4285714285714,10,1,1.44444444444444,0,0.4,0,1,0,1
1404,2,1,11,2,94,2,0.19,1,100,3,3,29,2,5.37037037037037,0,6.77777777777778,0,0,1.25641025641026,0,0.5,0,3,0,1
1421,,,,,,,,,,,,,,,,,,,,,,,,,
1428,0,1,0,8,156,2,0.29,7,70,3,0,15,1,4.625,0,14.8125,2,1,0.666666666666667,0,0.6,0,3,0,2
1433,1,1,7,3,170,0,0.23,2,87,2,0,25,2,3.19047619047619,0,8.21428571428571,1,1,0.739130434782609,0,0.571428571428571,0,4,0,6
1449,0,1,6,3,82,0,0.38,2,63,1,0,26,1,4.6875,0,10.4375,2,1,0.722222222222222,0,0.333333333333333,0,2,0,3
1661,1,1,13,0,40,4,0.08,2,87,2,0,20,2,3.88235294117647,0,6.91176470588235,1,1,0.5,0,0.5,0,1,0,2
1455,2,1,7,4,103,0,0.25,3,83,3,0,22,2,5.41176470588235,2,9.58823529411765,2,1,1.65,0,0.25,0,4,0,7
1462,2,2,8,4,203,1,0.25,1,78,3,1,46,2,4.375,0,11.35,1,1,1.10416666666667,0,0.526315789473684,0,6,0,5
1464,1,1,7,5,154,0,0.2,3,80,3,0,32,1,7.34782608695652,0,14.9565217391304,1,1,1.52,0,0.333333333333333,0,7,0,4
1474,0,1,8,3,143,0,0.19,1,75,2,0,31,2,3.1,0,11.9333333333333,0,1,1.20588235294118,0,0.333333333333333,0,5,0,10
1475,0,1,7,0,18,0,0.15,0,75,1,0,14,1,3.42857142857143,1,6.14285714285714,1,1,1.88888888888889,0,0.75,0,1,0,2
1477,,,,,,,,,,,,,,,,,,,,,,,,,
1485,,,,,,,,,,,,,,,,,,,,,,,,,
1527,0,1,8,2,55,0,0.16,2,71,1,0,18,2,4.3125,1,6.625,1,1,0.473684210526316,0,0.5,0,3,0,3
1566,,,,,,,,,,,,,,,,,,,,,,,,,
1581,0,1,0,0,24,0,0.16,0,93,1,1,17,2,0.903225806451613,0,1.2258064516129,0,1,0.0,0,0.375,0,5,0,3
1598,,,,,,,,,,,,,,,,,,,,,,,,,
1609,0,1,7,0,21,7,0.16,0,82,1,2,19,1,4.33333333333333,1,4.33333333333333,1,1,0.5,0,0.428571428571429,0,4,0,5
1172,,,,,,,,,,,,,,,,,,,,,,,,,
1175,,,,,,,,,,,,,,,,,,,,,,,,,
1294,,,,,,,,,,,,,,,,,,,,,,,,,
1302,0,1,5,1,49,1,0.19,0,60,2,1,3,2,2.9375,0,8.3125,0,1,0.782608695652174,0,0.5,0,3,4,2
1526,,,,,,,,,,,,,,,,,,,,,,,,,
1585,0,1,1,0,18,0,0.17,0,75,3,0,3,1,8.0,4,5.5,1,1,2.0,0,0.333333333333333,0,3,5,2
54,0,1,4,4,80,2,0.33,0,81,2,0,4,1,4.76923076923077,1,6.07692307692308,1,1,1.93333333333333,0,0.583333333333333,0,5,5,3
552,117,1,137,0,211,76,0.02,0,99,2,2,3,2,3.28732394366197,0,3.22464788732394,0,0,0.433378196500673,0,0.636363636363636,0,2,5,5
597,,,,,,,,,,,,,,,,,,,,,,,,,
733,,,,,,,,,,,,,,,,,,,,,,,,,
780,,,,,,,,,,,,,,,,,,,,,,,,,
805,,,,,,,,,,,,,,,,,,,,,,,,,
915,14,1,0,3,69,0,2.23,0,0,3,3,11,2,2.5,0,0.928571428571429,0,1,0.0,0,0.5,0,1,5,8
976,,,,,,,,,,,,,,,,,,,,,,,,,
1318,1,1,8,2,62,0,0.22,2,80,1,1,3,1,4.21428571428571,1,8.71428571428571,1,1,0.75,0,0.75,0,4,3,5
1370,0,1,1,1,31,0,0.19,1,71,1,0,4,1,3.5,1,10.625,1,1,0.8,0,0.333333333333333,0,1,3,4
1397,,,,,,,,,,,,,,,,,,,,,,,,,
1426,,,,,,,,,,,,,,,,,,,,,,,,,
1544,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,
589,2,1,7,1,159,5,0.32,0,89,2,4,4,2,7.21538461538462,0,2.83076923076923,1,1,0.363636363636364,0,0.2,0,4,5,3
717,,,,,,,,,,,,,,,,,,,,,,,,,
1176,,,,,,,,,,,,,,,,,,,,,,,,,
1595,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,,,,,,,,,,,,,,,,,,,,,,,,
1384,,,,,,,,,,,,,,,,,,,,,,,,,
1530,0,1,7,0,36,0,0.11,0,81,2,0,21,4,1.96969696969697,0,4.15151515151515,1,1,0.317073170731707,0,0.153846153846154,0,2,3,1
908,2,3,1,2,17.0,0,0.37,0,50,1,0,20,2,6.0,2,9.0,1,1,2.5,0,0.75,0,1,2,1
1560,,,,,,,,,,,,,,,,,,,,,,,,,
909,,,,,,,,,,,,,,,,,,,,,,,,,
754,,,,,,,,,,,,,,,,,,,,,,,,,
