,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
1530,0,1,7,0,36,0,0.0,0,81,2,0,4.5,1,0.236111111111111,0,4.15151515151515,1,1,0.317073170731707,0,0.777777777777778,0,2,3,1
585,0,1,0,0,18,0,0.01,0,0,2,4,9,2,0.0153846153846154,0,0.0153846153846154,0,1,0.0,0,0.25,0,4,0,3
593,0,1,0,4,64,0,0.85,0,50,2,0,2,0,0.236111111111111,0,4.5,0,1,2.16666666666667,0,0.333333333333333,11,2,2,2
1544,0,1,8,1,55,0,0.18,0,87,1,0,1,2,4.15,0,1.72727272727273,1,1,1.26923076923077,0,0.333333333333333,4,3,3,6
777,1,2,1,4,45,0,0.32,1,50,2,0,1,4,4.66666666666667,0,1.72727272727273,1,1,2.125,0,0.375,0,3,0,2
1345,6,1,0,0,91,0,0.23,0,95,4,0,10.5,1,1.01724137931034,0,12.162280701754401,0,1,0.229508196721311,0,0.416666666666667,0,2,1,6
858,3,1,1,1,71,0,0.17,0,77,1,0,5,0,1.280392156862745,1,1.72727272727273,1,1,0.825,0,0.571428571428571,0,6,2,4
455,0,1,6,2,75,2,0.27,1,74,2,0,1,0,2.88235294117647,0,1.72727272727273,0,1,0.708333333333333,0,0.333333333333333,4,3,0,2
1585,0,1,1,0,18,0,0.17,0,75,3,0,8,3,1.280392156862745,4,2.58333333333333,1,1,2.0,0,0.333333333333333,0,3,0,2
1329,0,1,9,0,24,0,0.14,0,71,2,0,1,2,3.72727272727273,1,1.72727272727273,1,1,0.785714285714286,0,0.2,4,1,0,5
30,0,1,1,5,56.0,1,0.68,0,89,1,0,7,2,1.280392156862745,0,1.72727272727273,1,1,1.0625,0,0.444444444444444,0,2,4,4
187,0,1,1,5,20.0,0,0.66,0,93,4,0,14.5,1,3.1875,0,1.72727272727273,1,1,1.33333333333333,0,0.6,0,3,0,2
842,1,1,0,4,46,0,0.34,0,55,2,0,14.5,2,0.8166666666666665,1,1.72727272727273,1,1,1.7,0,0.5,0,3,0,1
1052,3,1,1,5,56.0,0,0.57,1,69,1,0,4.5,2,4.44444444444444,1,1.14285714285714,1,1,0.794117647058823,0,0.714285714285714,0,1,2,3
1164,0,1,3,5,56,0,0.36,0,66,2,0,14.5,2,0.8166666666666665,1,1.72727272727273,1,1,0.272727272727273,0,0.6,0,1,0,5
1370,0,1,1,1,31,0,0.19,1,71,2,0,14.5,1,0.8166666666666665,1,1.72727272727273,1,1,0.8,0,0.333333333333333,0,1,0,4
224,0,3,5,2,83.0,0,0.24,0,84,5,0,3,1,3.091736694677875,1,3.20720720720721,1,1,2.53333333333333,0,0.571428571428571,0,4,1,5
1391,0,1,0,6,69,0,0.34,3,0,2,0,14.5,1,0.8166666666666665,0,1.72727272727273,10,1,1.44444444444444,0,0.4,0,1,0,1
1397,6,1,3,2,54,0,0.34,0,44,4,0,1,2,0.8166666666666665,0,1.72727272727273,0,1,0.238095238095238,0,0.5,0,3,2,4
1426,3,1,8,1,53,0,0.22,1,84,1,0,4.5,2,4.14285714285714,0,1.14285714285714,2,1,0.9,0,0.346153846153846,0,2,4,4
1560,0,1,3,5,67,0,0.28,1,50,4,0,4.5,2,0.8166666666666665,1,1.14285714285714,1,1,0.692307692307692,0,0.4,0,1,2,2
1595,0,1,2,1,36,0,0.15,0,61,4,0,1,2,0.8166666666666665,1,1.72727272727273,2,1,0.411764705882353,0,0.4,0,2,2,4
586,0,1,0,0,19,0,0.02,0,0,1,22,14.5,2,0.737704918032787,0,9.91153846153846,0,1,0.0,0,0.333333333333333,11,5,0,5
1633,0,1,0,0,28,0,0.04,0,62,4,0,1,2,2.41791044776119,1,9.91153846153846,1,1,0.0933333333333333,0,0.285714285714286,0,3,0,2
853,2,2,1,3,66,8,0.4,0,80,2,2,14.5,1,4.46153846153846,1,1.72727272727273,0,1,1.17647058823529,0,0.545454545454545,11,3,2,3
1449,0,1,6,3,82,0,0.38,2,63,2,0,14.5,1,4.6875,0,1.72727272727273,2,1,0.722222222222222,0,0.333333333333333,11,2,2,3
1581,0,1,0,0,24,0,0.16,0,93,1,1,4.5,2,0.903225806451613,0,12.162280701754401,0,1,0.0,0,0.375,4,5,0,3
1340,0,1,11,5,87,0,0.35,3,70,4,0,7.0,6,4.54545454545455,1,1.14285714285714,1,1,0.692307692307692,0,0.333333333333333,0,1,1,4
1038,0,2,6,0,59,0,0.22,0,82,2,0,14.5,3,4.375,0,1.72727272727273,0,1,1.1,0,0.5,11,1,0,3
44,0,2,0,7,20.0,0,1.13,0,0,1,0,6,3,1.91287878787879,2,4.57142857142857,2,1,0.8125,0,0.4,0,3,1,3
976,0,2,1,0,55,4,0.03,0,84,2,0,14.5,2,0.236111111111111,0,4.33333333333333,0,1,0.96875,0,0.428571428571429,0,2,0,7
20,1,1,1,5,1136,0,0.64,0,94,2,27,10.5,0,3.091736694677875,0,4.24120603015075,0,1,0.435146443514644,0,0.285714285714286,7,4,1,2.5
22,16.0,1,6,1,531,16,0.26,0,97,3,4,10.5,0,3.41706161137441,0,3.62085308056872,0,1,0.518828451882845,0,0.297297297297297,8,4,1,2.5
805,0,1,1,1,40,2,0.31,0,67,0,0,4.5,2,0.8166666666666665,1,1.14285714285714,1,1,0.666666666666667,0,0.375,0,2,1,5
1039,0,2,3,2,20.0,0,0.28,0,87,3,0,5,1,1.91287878787879,3,4.34883720930233,1,1,1.59574468085106,0,0.5,0,2,2,3
1220,0,1,3,1,31,0,0.44,1,55,3,0,1,4,0.8166666666666665,1,1.72727272727273,1,1,0.714285714285714,0,0.428571428571429,0,2,2,3
1221,0,1,1,5,48,0,0.6,1,0,3,0,1,4,0.8166666666666665,1,1.72727272727273,1,1,1.14285714285714,0,0.375,0,2,2,4
1428,0,1,0,8,20.0,2,0.29,7,70,3,0,5,1,4.625,0,1.72727272727273,2,1,0.666666666666667,0,0.6,0,3,2,2
1216,0,1,9,0,63,0,0.02,0,96,2,0,14.5,2,1.72058823529412,0,9.91153846153846,1,1,0.273381294964029,0,0.666666666666667,0,4,0,5
1212,0,1,10,0,28,0,0.0,0,69,2,0,14.5,2,3.875,1,1.72727272727273,1,1,0.458333333333333,0,0.75,4,4,2,0
948,15,1,3,4,400,6,0.45,0,94,2,2,7.0,0,5.50819672131148,0,5.14754098360656,1,1,1.109375,0,0.263157894736842,0,2,3,3
1628,3,1,1,5,237,7,0.54,1,86,1,2,4.5,2,3.091736694677875,1,1.14285714285714,0,1,1.13513513513514,0,0.5,0,1,0,4
1176,0,3,7,3,29,0,0.31,2,58,1,0,56.0,2,3.66666666666667,1,8.33333333333333,1,1,1.2,0,0.5,0,3,0,1
942,4,2,4,5,162,5,0.38,2,86,2,0,4.5,1,3.091736694677875,0,1.14285714285714,1,1,1.30769230769231,0,0.285714285714286,0,7,0,7
19,0,1,0,5,56.0,0,0.95,0,86,3,0,5,2,1.280392156862745,1,9.91153846153846,1,1,0.586206896551724,0,0.666666666666667,11,4,2,3
1661,1,1,13,0,40,4,0.0,2,87,2,0,4.5,2,3.88235294117647,0,1.14285714285714,1,1,0.5,0,0.346153846153846,0,1,2,2
1237,0,1,5,1,34,0,0.24,1,60,3,0,8.5,5,4.42857142857143,1,1.14285714285714,2,1,1.88888888888889,0,0.571428571428571,0,2,0,2
592,18.0,1,0,6,39.5,0,2.68,0,0,1,3,8,1,1.0,1,9.91153846153846,0,1,0.0,0,0.333333333333333,11,4,2,3
1021,4,4,3,1,42,0,0.0,0,56,2,0,4.5,1,3.091736694677875,3,1.14285714285714,5,2,2.64285714285714,1,0.333333333333333,0,2,2,3
1027,0,2,2,0,24,0,0.04,0,62,2,0,5,1,1.280392156862745,2,1.72727272727273,3,1,2.18181818181818,0,0.333333333333333,0,1,2,3
1124,2,2,2,2,63,6,0.25,0,100,2,1,1,2,4.71428571428571,0,1.72727272727273,0,1,1.26315789473684,0,0.346153846153846,11,2,2,6
1213,12,1,3,0,49,0,0.0,0,90,3,0,4.5,2,0.8166666666666665,0,12.162280701754401,1,1,0.333333333333333,0,0.5,0,5,2,6
1218,0,2,8,1,40,0,0.03,2,66,2,0,14.5,2,4.22222222222222,0,1.72727272727273,1,1,1.22727272727273,0,0.2,11,4,2,6
39,4,1,2,4,56.0,1,0.7,0,86,3,4,10,1,1.91287878787879,1,12.162280701754401,1,1,0.769230769230769,0,0.461538461538462,0,3,1,5
949,34,1,0,3,56.0,0,1.8,0,100,1,1,7,2,1.91287878787879,0,12.162280701754401,0,1,0.0,0,0.4,0,5,1,6
954,0,2,2,6,89,0,0.57,0,75,1,0,5,2,1.280392156862745,2,1.72727272727273,1,1,0.928571428571429,0,0.444444444444444,0,2,1,4
587,1,2,0,4,45,0,0.47,0,60,2,1,9.0,2,0.5833333333333335,0,4.32786885245902,0,1,1.22222222222222,0,0.5,8,2,2,1
953,16.0,2,4,2,322,6,0.23,0,100,2,3,14.5,2,5.36708860759494,1,1.14285714285714,0,1,1.27956989247312,0,0.391304347826087,3,3,0,0
1138,15,1,4,4,308.0,0,0.48,1,88,1,2,4.5,2,2.65957446808511,0,5.72340425531915,0,1,0.622641509433962,0,0.444444444444444,0,1,2,3
1384,33,1,15,0,20.0,18,0.15,0,100,3,8,14.5,2,3.32692307692308,0,4.02884615384615,0,0,0.454545454545455,0,0.444444444444444,11,3,2,0
54,0,1,4,4,80,2,0.33,0,81,2,0,4.5,1,3.091736694677875,1,1.14285714285714,1,1,1.93333333333333,0,0.583333333333333,0,5,0,3
784,1,1,1,1,46,4,0.25,0,67,2,6,4.5,1,3.091736694677875,1,1.14285714285714,0,1,1.46153846153846,0,0.333333333333333,0,3,0,5
787,13,1,2,3,568,3,0.25,0,100,2,6,10.5,2,5.81528662420382,0,2.88888888888889,1,0,0.914634146341463,0,0.306122448979592,7,4,1,2.5
788,1,2,2,1,32,1,0.15,1,71,3,0,1,1,0.8166666666666665,1,1.72727272727273,1,1,1.46153846153846,0,0.333333333333333,0,2,0,6
877,17,1,9,4,932,31,0.3,0,96,3,2,10.5,2,6.29411764705882,0,2.88888888888889,1,1,1.23076923076923,0,0.338461538461538,9,3,1,2.5
1475,0,1,7,0,18,0,0.15,0,75,2,0,6,2,0.5833333333333335,1,3.91588785046729,1,1,1.88888888888889,0,0.75,0,1,2,2
1662,3,1,1,2,67,0,0.33,0,80,2,0,1,2,0.8166666666666665,0,1.72727272727273,0,1,0.695652173913043,0,0.714285714285714,0,1,2,2
1238,0,1,5,1,31,0,0.22,1,60,3,0,8.5,5,3.85714285714286,1,1.14285714285714,2,1,2.22222222222222,0,0.4,0,1,0,3
744,19,2,2,8,918,4,0.42,1,92,3,2,22.5,2,3.091736694677875,0,1.14285714285714,1,1,1.5,0,0.387096774193548,7,4,0,4.0
799,1,1,1,4,56.0,5,0.43,0,74,1,0,15,1,1.280392156862745,2,1.72727272727273,1,1,1.03225806451613,0,0.538461538461538,0,1,2,2
1017,0,1,0,6.0,57,0,0.34,10,0,1,0,10,2,1.280392156862745,3,1.72727272727273,2,1,1.5,0,0.4,0,3,2,2
1034,18,1,10,3,56.0,0,0.33,1,87,1,0,14.5,1,1.280392156862745,2,1.72727272727273,1,1,1.25,0,0.6,0,3,0,3
1161,2,1,3,3,20.0,0,0.43,0,76,2,0,14.5,2,0.8166666666666665,0,1.72727272727273,1,1,0.6,0,0.5,0,2,0,6
1175,0,1,12,5,20.0,0,0.22,3,82,3,0,22.5,2,0.8166666666666665,0,1.72727272727273,1,1,1.11764705882353,0,0.454545454545455,3,6,0,4
1234,0,1,14,9,110.5,0,0.21,4,72,3,0,14.5,1,1.280392156862745,0,1.72727272727273,1,1,0.9375,0,0.6,0,4,0,4
597,59,1,0,4.0,700,0,3.47,0,0,1,1,2.5,1,0.422222222222222,0,4.174242424242425,0,1,0.0,0,0.4,0,5,0,5
1294,0,1,1,2.0,78,0,0.3,7,75,1,0,12,1,3.091736694677875,1,1.72727272727273,2,1,0.833333333333333,0,0.333333333333333,0,3,2,2
1302,0,1,5,1,49,1,0.19,0,60,2,1,4.5,2,0.8166666666666665,0,1.14285714285714,0,1,0.782608695652174,0,0.5,0,3,2,2
1304,1,1,4,3,56,0,0.28,0,50,2,0,4.5,2,0.8166666666666665,0,1.14285714285714,1,1,1.28571428571429,0,0.6,0,2,2,1
1433,1,1,7,3,20.0,0,0.23,2,87,2,0,14.5,2,0.8166666666666665,0,1.72727272727273,1,1,0.739130434782609,0,0.571428571428571,0,4,0,6
1369,0,1,4,10.0,90.5,0,3.69,0,75,1,0,1,1,2.18181818181818,0,2.16666666666667,0,1,0.538461538461538,0,0.6,0,1,3,5
1455,2,1,7,4,103.0,0,0.25,3,83,3,0,4.5,2,3.091736694677875,2,1.14285714285714,2,1,1.65,0,0.25,0,4,2,7
1566,0,1,2,4,20.0,0,0.26,1,41,3,0,14.5,1,0.8166666666666665,0,1.72727272727273,1,1,0.727272727272727,0,0.428571428571429,0,4,0,5
1033,3,1,2,1,214.0,0,0.19,0,94,2,0,10.5,2,3.38461538461538,0,3.96581196581197,0,1,0.764705882352941,0,0.357142857142857,0,4,3,3
1353,2,1,1,2,183.0,0,0.29,0,93,1,0,7.0,2,1.140625,0,4.265625,0,1,0.202898550724638,0,0.272727272727273,0,3,1,3
746,6,1,2,4,56.0,2,0.34,1,78,1,4,5,2,1.280392156862745,1,1.72727272727273,0,1,1.47826086956522,0,0.333333333333333,11,3,0,2
1357,3,2,6,1,123,0,0.0,1,67,1,0,10.5,2,3.091736694677875,0,1.14285714285714,1,1,0.641975308641975,0,0.388888888888889,0,3,0,6
1365,12,1,2,4,20.0,0,0.37,1,35,1,0,14.5,2,2.42857142857143,0,1.72727272727273,0,1,0.481481481481481,0,0.583333333333333,4,2,2,5
749,3,3,2,3.0,20.0,0,0.66,3,50,2,2,8,6,3.16666666666667,2,2.88888888888889,1,1,1.11111111111111,0,0.5,0,1,2,4
754,27,1,26,1,56.0,13,0.34,1,78,3,5,7.0,1,4.38,1,12.162280701754401,1,1,0.909090909090909,0,0.25,0,2,1,3
771,0,1,1,5,66,2,0.36,1,55,2,2,4.5,1,3.091736694677875,2,1.14285714285714,2,1,1.8,0,0.3,0,4,1,5
1640,13,1,13,4,455,23,0.4,0,94,2,1,14.5,2,3.091736694677875,0,1.14285714285714,1,1,0.91304347826087,0,0.538461538461538,0,2,2,0
231,0,2,9,6,666,1,0.6,0,88,2,3,14.5,1,3.091736694677875,0,1.14285714285714,1,1,0.94,0,0.545454545454545,0,2,2,0
717,3,2,4,4,143,4,0.24,2,88,2,4,14.5,2,3.091736694677875,1,1.14285714285714,1,1,1.4,0,0.666666666666667,0,3,2,0
880,8,1,10,2,423.0,4,0.33,0,94,1,1,10.5,2,4.58823529411765,0,6.49019607843137,1,1,0.906542056074766,0,0.4,5,5,0,3
915,14,1,0,3,69,0,2.23,0,0,3,3,5,2,2.5,0,12.162280701754401,0,1,0.0,0,0.5,0,3,0,0
933,11,1,2,8,110.5,0,0.68,0,100,2,1,14.5,2,7.07407407407407,0,1.14285714285714,1,0,0.939393939393939,0,0.375,0,4,2,0
1071,7,1,11,0,98,9,0.04,0,89,1,2,7.0,2,3.091736694677875,0,1.14285714285714,1,0,1.27906976744186,0,0.25,0,2,1,5
1526,0,1,15,0,115,0,0.0,1,67,2,0,10.5,2,4.976,0,6.192,1,1,0.476923076923077,0,0.421052631578947,0,4,3,3
792,2,1,3,4,189,0,0.43,0,87,1,0,7.0,2,7.17647058823529,0,5.61764705882353,0,1,1.05263157894737,0,0.4,0,5,1,3
800,12,1,5,5,323.0,0,0.59,0,90,1,0,7.0,1,5.88636363636364,1,4.84090909090909,1,1,1.02173913043478,0,0.363636363636364,0,4,1,3
908,2,3,1,2,49,0,0.37,0,50,5,0,8.5,2,4.152118100128369,2,1.14285714285714,1,1,2.5,0,0.346153846153846,0,1,2,1
812,9,2,5,3,371,1,0.3,0,100,3,1,7.0,2,6.79411764705882,0,6.01470588235294,1,0,1.4390243902439,0,0.5,0,2,1,3
909,1,3,2,5,35.0,1,0.33,0,96,2,0,12.5,2,5.46774193548387,0,2.58333333333333,1,1,2.73846153846154,0,0.285714285714286,0,4,0,1
893,16,2,6,4,354.0,0,0.6,0,88,2,0,4.5,2,5.78260869565217,0,6.10869565217391,1,1,1.16,0,0.25,0,6,1,3
895,7,2,5,2,141.0,0,0.3,0,87,2,2,4.5,2,4.08571428571429,0,5.42857142857143,1,1,1.29268292682927,0,0.222222222222222,0,4,1,3
937,11,1,14,3,427.0,0,0.44,0,92,1,2,4.5,2,7.58163265306122,0,3.90816326530612,1,1,0.648148148148148,0,0.3125,0,6,1,3
1172,1,1,6,4,609,0,0.16,5,72,1,1,10.5,2,5.27966101694915,0,11.1694915254237,0,1,0.540983606557377,0,0.555555555555556,0,4,1,3
1474,0,1,8,3,143.0,0,0.19,1,75,2,0,7.0,2,3.1,0,11.9333333333333,0,1,1.20588235294118,0,0.333333333333333,0,5,1,3
1485,0,1,3,4,195.0,2,0.28,1,75,3,1,10.5,2,4.44117647058824,0,11.4411764705882,0,1,0.568181818181818,0,0.333333333333333,0,3,1,3
456,1,1,18,0,20.0,10,0.19,1,100,3,0,5,2,3.87037037037037,0,1.72727272727273,0,0.0,0.64,0,0.363636363636364,0,2,0,2
545,262,1,223,0,35.0,18.0,0.02,0,99,2,3,10.5,2,2.61400778210117,0,3.49066147859922,0,0,0.448443944506937,0,0.6,0,3,0,4
552,117,1,137,0,29.0,76,0.02,0,99,2,2,14.5,2,3.28732394366197,0,12.162280701754401,0,11.0,0.433378196500673,0,0.636363636363636,0,2,2,5
589,2,1,7,1,159.0,5,0.32,0,89,2,4,4.5,2,1.280392156862745,0,6.866071428571431,1,1,0.363636363636364,0,0.2,0,4,0,3
291,0,2,24,9,38.0,0,0.76,0,96,1,0,59.0,2,9.83333333333333,1,4.33333333333333,1,1,2.125,0,0.5,0,3,2,2
733,2,1,1,12,35.0,0,0.89,0,83,1,0,14.5,1,3.091736694677875,2,1.72727272727273,1,1,1.0,0,0.444444444444444,0,6,2,2
757,8,2,1,6,131.0,2,0.47,0,68,3,0,4.5,2,3.091736694677875,1,1.14285714285714,2,1,1.3,0,0.375,0,3,0,3
931,5,3,2,3,128,0,0.26,0,100,2,2,2.5,2,1.280392156862745,0,2.58333333333333,1,0,1.96666666666667,0,0.384615384615385,0,2,1,1
780,2,3,1,9,99.0,0,0.41,1,67,2,1,4.5,1,3.091736694677875,1,1.14285714285714,1,1,2.2,0,0.4,0,5,0,4
872,7,2,1,6,56.0,1,0.41,0,71,2,6,13,2,1.280392156862745,0,1.72727272727273,1,1,1.16666666666667,0,0.285714285714286,0,3,0,7
1049,2,2,10,3,56.0,0,0.2,2,100,2,0,11,2,1.280392156862745,0,1.72727272727273,0,0,1.09375,0,0.375,0,1,0,3
1165,0,1,0,2.0,82,0,1.19,0,0,1,0,11,1,3.091736694677875,3,1.72727272727273,2,1,0.833333333333333,0,0.428571428571429,0,1,0,4
1464,1,1,7,5,56.0,0,0.2,3,80,3,0,14.5,1,1.280392156862745,0,1.72727272727273,1,1,1.52,0,0.333333333333333,0,7,2,4
10,0,2,0,7,133.0,5,0.47,0,81,2,0,4.5,1,3.091736694677875,1,1.14285714285714,1,1,1.625,0,0.533333333333333,0,4,1,4
21,45,1,1,4,54.0,0,2.36,0,100,2,2,5,2,2.84745762711864,0,12.162280701754401,0,1,0.0,0,0.470588235294118,0,4,1,7
185,2,1,4,7,603,0,0.39,0,98,2,0,6.5,1,9.3375,0,2.88888888888889,1,1,1.62352941176471,0,0.448275862068966,6,2,1,4.0
186,0,1,0,7,516.0,0,0.63,0,0,1,0,10.5,1,3.091736694677875,0,1.14285714285714,1,1,0.472972972972973,0,0.538461538461538,0,3,1,7
574,4,1,1,6,209.0,0,0.74,0,66,1,0,4.5,1,3.091736694677875,3,1.14285714285714,1,1,0.620689655172414,0,0.222222222222222,0,4,1,2
682,17,2,20,3,505.0,12,0.27,0,95,2,1,7.0,2,3.091736694677875,0,1.14285714285714,1,1,1.25,0,0.705882352941177,0,1,1,6
793,20,1,0,5,20.0,0,3.04,0,0,2,2,5,1,3.51851851851852,0,9.91153846153846,0,1,0.0,0,0.583333333333333,0,3,1,6
809,4,1,10,8,110.5,0,0.55,2,84,1,0,10.5,2,6.07142857142857,1,1.14285714285714,0,1,1.1,0,0.25,0,2,1,5
875,16.0,1,13,6,1645,17,0.46,1,100,1,4,10.5,2,10.1880733944954,0,6.60091743119266,0,0,1.03846153846154,0,0.327868852459016,8,4,1,2.5
1112,2,2,5,7,622,1,0.64,0,90,2,2,7.0,2,9.2987012987013,0,2.88888888888889,0,1,1.18604651162791,0,0.333333333333333,6,5,1,2.5
1351,5,1,6,7,110.5,0,0.43,0,80,3,0,10.5,2,6.21739130434783,0,1.14285714285714,1,1,0.818181818181818,0,0.357142857142857,0,4,1,4
1360,1,3,1,31.0,110.5,0,0.51,13,42,1,0,7.0,2,3.33333333333333,0,1.14285714285714,1,1,1.66666666666667,0,0.5,0,2,1,7
1477,0,1,19,1,155.0,4,0.13,1,100,2,1,7.0,2,3.091736694677875,0,1.14285714285714,0,0,1.0,0,0.263157894736842,0,3,1,7
1598,6,1,11,5,110.5,3,0.27,2,73,1,0,10.5,2,5.96,0,1.14285714285714,0,1,0.895348837209302,0,0.4,0,4,1,6
1279,1,1,5,0,58,0,0.2,0,86,3,0,2,2,0.236111111111111,0,2.88888888888889,0,1,0.46875,0,0.346153846153846,11,3,2,5
1404,2,1,11,2,94,2,0.19,1,100,3,3,14.5,2,1.280392156862745,0,1.72727272727273,0,11.0,1.25641025641026,0,0.5,11,3,2,1
934,52,1,0,2,191.0,0,1.99,0,100,1,1,2.5,2,2.92307692307692,0,6.866071428571431,0,1,0.0,0,0.352941176470588,0,2,3,4.0
1252,1,1,13,5,1003,1,0.59,0,97,2,1,10.5,2,17.1077844311377,0,2.88888888888889,0,1,0.623595505617977,0,0.25,4,5,3,2.5
1421,2,1,12,3,478.0,2,0.15,3,91,3,1,10.5,2,4.48148148148148,0,2.88888888888889,1,1,1.54545454545455,0,0.277777777777778,0,4,3,2.5
1462,2,2,8,4,56.0,1,0.25,1,78,3,1,10.5,2,4.375,0,1.14285714285714,1,1,1.10416666666667,0,0.526315789473684,0,6,3,5
1117,57,2,12,2,751,2,0.28,0,100,3,3,10.5,2,1.280392156862745,0,0.444444444444444,0,0,0.850678733031674,0,0.368421052631579,0,4,0,5
1014,0,1,2,2,23,0,0.32,0,33,2,0,10,1,4.5,2,16.0,3,0,1.5,0,0.25,0,3,4,2
1217,0,1,7,2,34,0,0.21,0,57,2,0,14,1,3.85714285714286,1,5.85714285714286,1,0,0.8,0,0.4,0,2,3,5
23,1,1,1,4,553,1,0.59,0,91,2,1,40,2,17.1,1,4.21818181818182,1,1,0.438848920863309,0,0.428571428571429,0,6,1,4
790,21,4,1,0,28,1,0.02,0,97,2,0,2,2,4.44117647058824,1,5.27941176470588,1,0,2.77464788732394,0,0.333333333333333,0,5,2,3
