test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
11,10,1.0,0.0,1.0,0.0,1.0,2.0,2.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.74,0.26,4
11,11,1.0,0.0,1.0,0.0,1.0,2.0,2.0,51.0,1.0,1.0,3.0,6.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.78,0.22,5
11,12,1.0,0.0,1.0,1.0,3.0,2.0,1.0,51.0,1.0,1.0,3.0,14.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,2.0,3.0,3.0,0.51,0.49,3
11,13,1.0,0.0,1.0,1.0,3.0,2.0,0.0,51.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.62,0.38,2
11,14,1.0,0.0,1.0,1.0,3.0,2.0,0.0,51.0,1.0,1.0,3.0,130.0,0.0,2.0,0.0,9.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.68,0.32,3
11,15,1.0,0.0,1.0,1.0,3.0,2.0,0.0,51.0,1.0,1.0,3.0,130.0,0.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.72,0.28,4
11,16,1.0,0.0,1.0,0.0,3.0,2.0,0.0,51.0,1.0,1.0,3.0,130.0,0.0,2.0,0.0,7.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.74,0.26,5
11,17,1.0,0.0,1.0,1.0,3.0,2.0,2.0,26.0,1.0,1.0,3.0,9.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.71,0.29,3
1516,0,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,1.0,0.57,0.43,2
1516,1,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.64,0.36,3
1516,2,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,0.0,2.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.68,0.32,4
1516,3,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.51,0.49,2
1516,4,17.0,7.0,1.0,1.0,0.0,2.0,1.0,31.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,1.0,0.52,0.48,2
1516,5,17.0,7.0,1.0,1.0,0.0,2.0,1.0,31.0,3.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.52,0.48,2
1516,6,17.0,7.0,1.0,1.0,0.0,2.0,1.0,31.0,0.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.71,0.29,4
1516,7,17.0,7.0,1.0,1.0,0.0,2.0,1.0,31.0,26.0,2.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.64,0.36,2
1516,8,17.0,7.0,1.0,1.0,0.0,2.0,1.0,31.0,26.0,2.0,5.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.7,0.3,3
1516,9,17.0,7.0,1.0,1.0,0.0,2.0,1.0,31.0,2.0,2.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.73,0.27,3
1516,10,17.0,7.0,1.0,1.0,0.0,2.0,1.0,31.0,2.0,2.0,32.0,0.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,1.0,0.75,0.25,4
1516,11,17.0,7.0,1.0,1.0,0.0,2.0,1.0,31.0,2.0,2.0,32.0,0.0,0.0,3.0,0.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,1.0,0.78,0.22,5
1516,12,17.0,7.0,1.0,1.0,0.0,2.0,1.0,31.0,0.0,2.0,32.0,0.0,0.0,3.0,0.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0,1.0,0.79,0.21,5
1516,13,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,3.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.55,0.45,2
1516,14,17.0,7.0,1.0,1.0,0.0,2.0,1.0,418.0,3.0,2.0,5.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.54,0.46,2
1516,15,17.0,7.0,1.0,1.0,0.0,2.0,1.0,22.0,0.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.56,0.44,2
1516,16,17.0,7.0,1.0,1.0,0.0,2.0,1.0,22.0,0.0,1.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.58,0.42,3
1516,17,17.0,7.0,1.0,1.0,1.0,2.0,1.0,22.0,0.0,1.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.59,0.41,4
1516,18,17.0,7.0,1.0,1.0,0.0,2.0,1.0,31.0,26.0,2.0,32.0,0.0,7.0,3.0,19.0,14.0,2.0,0.0,0.0,0.0,0.75,0.0,1.0,2.0,1.0,0.68,0.32,3
38,0,0.0,114.0,1.0,0.0,0.0,6.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,1.0,9.0,0.52,0.48,2
38,1,0.0,114.0,1.0,0.0,0.0,6.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.59,0.41,3
38,2,0.0,114.0,1.0,0.0,36.0,6.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.62,0.38,4
38,3,0.0,114.0,1.0,0.0,36.0,6.0,1.0,26.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.65,0.35,5
38,4,0.0,114.0,1.0,0.0,36.0,6.0,1.0,26.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,0.66,0.34,5
38,5,0.0,114.0,1.0,19.0,0.0,6.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,0.0,9.0,0.61,0.39,3
38,6,0.0,114.0,1.0,19.0,0.0,6.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.65,0.35,4
38,7,0.0,114.0,1.0,19.0,0.0,6.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,9.0,0.66,0.34,5
38,8,0.0,114.0,1.0,0.0,0.0,6.0,1.0,768.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,0.51,0.49,3
38,9,0.0,114.0,1.0,0.0,0.0,6.0,1.0,768.0,1.0,0.0,0.0,3.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.55,0.45,4
38,10,0.0,114.0,1.0,0.0,36.0,6.0,1.0,16.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,40.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,9.0,0.51,0.49,5
38,11,0.0,114.0,1.0,0.0,36.0,6.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,9.0,0.64,0.36,4
38,12,0.0,114.0,1.0,0.0,36.0,6.0,1.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,9.0,0.65,0.35,5
38,13,0.0,114.0,1.0,0.0,36.0,6.0,1.0,768.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,1.0,9.0,0.51,0.49,2
38,14,0.0,114.0,1.0,0.0,36.0,6.0,1.0,768.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,9.0,0.6,0.4,4
38,15,0.0,114.0,1.0,1.0,0.0,6.0,1.0,768.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,0.52,0.48,3
38,16,0.0,114.0,1.0,0.0,0.0,6.0,1.0,768.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,9.0,0.51,0.49,3
38,17,0.0,114.0,1.0,1.0,0.0,6.0,1.0,768.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,0.55,0.45,5
58,0,0.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,3.0,6.0,0.51,0.49,2
58,1,0.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.727272727272727,2.0,3.0,3.0,6.0,0.56,0.44,3
58,2,0.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,0.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.727272727272727,2.0,3.0,3.0,6.0,0.59,0.41,4
58,3,0.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,0.0,9.0,13.0,25.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.727272727272727,2.0,3.0,3.0,6.0,0.61,0.39,4
58,4,4.0,0.0,2.0,1.0,36.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,2.0,3.0,3.0,6.0,0.51,0.49,2
58,5,4.0,0.0,2.0,1.0,36.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,6.0,0.54,0.46,3
58,6,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,7.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.51,0.49,2
58,7,0.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.56,0.44,3
58,8,0.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,1.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.59,0.41,4
58,9,0.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,1.0,13.0,25.0,1.0,3.0,0.0,7.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.61,0.39,4
58,10,0.0,0.0,2.0,1.0,0.0,4.0,0.0,132.0,4.0,1.0,13.0,25.0,1.0,3.0,0.0,7.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.63,0.37,5
58,11,0.0,0.0,2.0,1.0,0.0,4.0,0.0,132.0,4.0,0.0,13.0,25.0,1.0,3.0,0.0,7.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.64,0.36,5
58,12,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,0.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.727272727272727,2.0,3.0,3.0,6.0,0.53,0.47,3
58,13,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,0.0,9.0,13.0,25.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.727272727272727,2.0,3.0,3.0,6.0,0.55,0.45,3
58,14,0.0,0.0,2.0,1.0,36.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,2.0,3.0,3.0,6.0,0.56,0.44,3
58,15,0.0,0.0,2.0,1.0,36.0,4.0,12.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,2.0,3.0,3.0,6.0,0.59,0.41,4
58,16,0.0,0.0,2.0,1.0,36.0,4.0,12.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,3.0,6.0,0.61,0.39,5
1533,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,45.0,1.0,3.0,10.0,30.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,2.0,3.0,0.51,0.49,1
1533,1,0.0,0.0,1.0,1.0,0.0,1.0,2.0,16.0,1.0,3.0,10.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,2.0,3.0,0.69,0.31,2
1533,2,0.0,0.0,1.0,1.0,0.0,1.0,2.0,31.0,1.0,3.0,10.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,2.0,3.0,0.78,0.22,2
1533,3,0.0,0.0,1.0,1.0,0.0,1.0,2.0,31.0,1.0,3.0,10.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.85,0.15,3
1533,4,0.0,0.0,1.0,1.0,0.0,1.0,2.0,66.0,1.0,3.0,5.0,30.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,2.0,3.0,0.59,0.41,1
1533,5,0.0,0.0,1.0,1.0,0.0,1.0,2.0,66.0,1.0,3.0,5.0,30.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.67,0.33,2
1533,6,0.0,0.0,1.0,1.0,1.0,1.0,2.0,66.0,1.0,3.0,5.0,30.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.7,0.3,3
1533,7,0.0,0.0,1.0,1.0,1.0,1.0,2.0,66.0,1.0,3.0,5.0,30.0,1.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.71,0.29,4
1533,8,0.0,0.0,1.0,1.0,1.0,1.0,2.0,66.0,3.0,3.0,5.0,30.0,1.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.72,0.28,5
1533,9,0.0,0.0,1.0,1.0,0.0,1.0,2.0,16.0,1.0,3.0,10.0,30.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,0.0,3.0,0.73,0.27,2
1533,10,0.0,0.0,1.0,1.0,0.0,1.0,2.0,16.0,1.0,3.0,10.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,0.0,3.0,0.85,0.15,3
1533,11,0.0,0.0,1.0,1.0,0.0,1.0,2.0,22.0,1.0,3.0,10.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,0.0,3.0,0.88,0.12,3
1533,12,0.0,0.0,1.0,1.0,0.0,1.0,2.0,22.0,1.0,3.0,10.0,0.0,0.0,1.0,0.0,9.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,0.0,3.0,0.89,0.11,4
1533,13,0.0,0.0,1.0,1.0,0.0,1.0,2.0,66.0,1.0,3.0,5.0,2.0,0.0,3.0,1.0,9.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,2.0,3.0,0.7,0.3,3
1533,14,0.0,0.0,1.0,1.0,0.0,1.0,2.0,66.0,1.0,3.0,5.0,2.0,0.0,3.0,1.0,9.0,2.0,1.0,0.0,0.0,0.3,0.0,2.0,2.0,3.0,0.71,0.29,4
1533,15,0.0,0.0,1.0,1.0,0.0,1.0,2.0,66.0,1.0,3.0,10.0,30.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.8,0.0,2.0,2.0,3.0,0.54,0.46,1
1533,16,0.0,0.0,1.0,1.0,0.0,1.0,2.0,66.0,1.0,3.0,10.0,30.0,1.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,2.0,3.0,0.55,0.45,1
1533,17,0.0,0.0,1.0,1.0,0.0,1.0,2.0,66.0,1.0,3.0,10.0,30.0,0.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,0.5,2.0,2.0,2.0,3.0,0.52,0.48,1
1533,18,0.0,0.0,1.0,1.0,0.0,1.0,2.0,66.0,1.0,3.0,10.0,30.0,2.0,1.0,1.0,9.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,3.0,0.66,0.34,3
1534,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,9.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,2.0,4.0,0.51,0.49,2
1534,1,2.0,0.0,2.0,0.0,0.0,6.0,3.0,19.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.59,0.41,3
1534,2,2.0,0.0,2.0,0.0,0.0,6.0,3.0,19.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,1.0,4.0,0.61,0.39,3
1534,3,2.0,0.0,2.0,0.0,0.0,6.0,3.0,20.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,1.0,4.0,0.62,0.38,3
1534,4,2.0,0.0,2.0,0.0,0.0,6.0,3.0,19.0,2.0,3.0,9.0,12.0,1.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,3.0,4.0,0.56,0.44,3
1534,5,2.0,0.0,2.0,0.0,0.0,6.0,3.0,19.0,2.0,3.0,9.0,12.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,3.0,4.0,0.58,0.42,3
1534,6,2.0,0.0,2.0,0.0,0.0,6.0,3.0,19.0,2.0,3.0,9.0,12.0,1.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,3.0,5.0,0.6,0.4,4
1534,7,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,11.0,9.0,2.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.51,0.49,2
1534,8,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,11.0,9.0,0.0,1.0,4.0,353.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.53,0.47,3
1534,9,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,26.0,9.0,0.0,1.0,4.0,353.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.54,0.46,4
1534,10,2.0,0.0,2.0,1.0,0.0,6.0,3.0,16.0,2.0,1.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.57,0.43,4
1534,11,2.0,0.0,2.0,1.0,0.0,6.0,3.0,16.0,2.0,1.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,1.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.59,0.41,5
1534,12,2.0,0.0,2.0,1.0,0.0,6.0,3.0,18.0,2.0,1.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,1.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.6,0.4,5
1534,13,2.0,0.0,2.0,0.0,0.0,6.0,3.0,19.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,3.0,4.0,0.52,0.48,2
1534,14,2.0,0.0,2.0,0.0,0.0,6.0,0.0,19.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,3.0,4.0,0.55,0.45,3
1534,15,2.0,0.0,2.0,0.0,0.0,6.0,0.0,19.0,2.0,11.0,9.0,2.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,3.0,4.0,0.61,0.39,4
1537,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.53,0.47,2
1537,1,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,38.0,6.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.51,0.49,2
1537,2,1.0,1.0,1.0,2.0,0.0,0.0,1.0,31.0,2.0,7.0,38.0,0.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.81,0.19,4
1537,3,1.0,1.0,1.0,2.0,0.0,0.0,1.0,31.0,2.0,7.0,5.0,0.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.83,0.17,5
1537,4,1.0,1.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.78,0.22,4
1537,5,1.0,1.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.8,0.2,4
1537,6,0.0,1.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.81,0.19,5
1537,7,1.0,1.0,1.0,2.0,0.0,0.0,1.0,31.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.63,0.37,3
1537,8,1.0,1.0,1.0,2.0,0.0,0.0,1.0,31.0,2.0,7.0,5.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.64,0.36,4
