test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
58,3,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,0.0,3.0,25.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,1.0,6.0,0.55,0.45,4
58,4,4.0,0.0,2.0,0.0,0.0,4.0,3.0,38.0,1.0,9.0,13.0,25.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,1.0,6.0,0.5,0.5,5
1533,0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,66.0,1.0,3.0,1.0,30.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,0.0,3.0,0.51,0.49,4
1533,1,0.0,0.0,1.0,1.0,1.0,1.0,2.0,66.0,1.0,0.0,1.0,30.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.5,0.0,2.0,1.0,3.0,0.51,0.49,5
1533,2,0.0,0.0,1.0,1.0,0.0,1.0,2.0,66.0,1.0,0.0,10.0,30.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.5,0.5,5
1534,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,1.0,2.0,12.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,1.0,4.0,0.51,0.49,4
1534,1,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,1.0,2.0,12.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,1.0,4.0,0.51,0.49,4
1534,2,2.0,0.0,2.0,0.0,1.0,6.0,3.0,180.0,2.0,2.0,1.0,12.0,1.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,1.0,4.0,0.53,0.47,5
1534,3,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,0.0,3.0,12.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,1.0,4.0,0.51,0.49,4
1534,4,2.0,0.0,2.0,0.0,1.0,6.0,3.0,180.0,2.0,1.0,1.0,12.0,1.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,1.0,4.0,0.51,0.49,5
1537,0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,115.0,2.0,0.0,1.0,96.0,0.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,1.0,5.0,0.5,0.5,5
1537,1,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,0.0,1.0,96.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,1.0,5.0,0.53,0.47,4
1537,2,1.0,1.0,1.0,2.0,1.0,0.0,1.0,115.0,2.0,3.0,2.0,96.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.54,0.46,5
1537,3,1.0,0.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,2.0,96.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.5,0.5,5
106,0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,0.0,2.0,13.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,5.0,0.5,0.5,4
106,1,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,1.0,1.0,13.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,5.0,0.55,0.45,4
106,2,1.0,0.0,1.0,1.0,0.0,2.0,2.0,71.0,3.0,0.0,3.0,13.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,5.0,0.51,0.49,4
106,3,1.0,0.0,1.0,1.0,1.0,2.0,2.0,71.0,3.0,0.0,1.0,13.0,0.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,0.5,0.0,2.0,1.0,5.0,0.52,0.48,5
106,4,1.0,0.0,1.0,1.0,1.0,2.0,2.0,71.0,3.0,3.0,1.0,13.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,5.0,0.52,0.48,5
107,0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,3.0,5.0,26.0,0.0,3.0,0.0,2.0,3.0,0.0,1.0,0.0,0.666666666666667,0.0,2.0,1.0,5.0,0.52,0.48,4
107,1,0.0,4.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,2.0,5.0,26.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.666666666666667,0.0,2.0,1.0,5.0,0.53,0.47,3
107,2,0.0,4.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,1.0,5.0,26.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.666666666666667,0.0,2.0,1.0,5.0,0.51,0.49,4
107,3,0.0,4.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,1.0,5.0,26.0,0.0,3.0,0.0,3.0,3.0,0.0,1.0,0.0,0.666666666666667,0.0,2.0,1.0,5.0,0.51,0.49,4
107,4,0.0,4.0,1.0,0.0,0.0,0.0,1.0,39.0,1.0,0.0,2.0,26.0,0.0,3.0,0.0,4.0,3.0,0.0,1.0,0.0,0.666666666666667,0.0,2.0,1.0,5.0,0.52,0.48,4
110,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,5.0,25.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.333333333333333,0.0,5.0,1.0,1.0,0.5,0.5,4
110,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,3.0,25.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.333333333333333,0.0,5.0,1.0,1.0,0.5,0.5,3
110,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,3.0,25.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.333333333333333,0.0,5.0,1.0,1.0,0.51,0.49,3
110,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,2.0,25.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.333333333333333,0.0,5.0,1.0,1.0,0.55,0.45,3
110,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,3.0,25.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.333333333333333,0.0,5.0,1.0,1.0,0.5,0.5,3
117,0,1.0,0.0,1.0,1.0,36.0,1.0,1.0,100.0,3.0,0.0,0.0,50.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.5,0.0,3.0,1.0,3.0,0.57,0.43,3
117,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,100.0,3.0,0.0,1.0,50.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.5,0.0,3.0,1.0,3.0,0.55,0.45,4
117,2,1.0,0.0,1.0,1.0,36.0,1.0,1.0,100.0,3.0,3.0,0.0,50.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.5,0.0,3.0,2.0,3.0,0.53,0.47,4
117,3,1.0,0.0,1.0,1.0,36.0,1.0,1.0,100.0,3.0,0.0,1.0,50.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.5,0.0,3.0,2.0,3.0,0.5,0.5,4
117,4,1.0,0.0,1.0,1.0,36.0,1.0,1.0,100.0,3.0,0.0,0.0,50.0,0.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.55,0.45,3
123,0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,246.0,1.0,0.0,1.0,84.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.571428571428571,0.0,4.0,1.0,4.0,0.54,0.46,3
123,1,0.0,0.0,1.0,4.0,0.0,2.0,2.0,246.0,1.0,0.0,2.0,84.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.571428571428571,0.0,4.0,1.0,4.0,0.53,0.47,3
123,2,0.0,0.0,1.0,4.0,0.0,2.0,2.0,246.0,1.0,0.0,3.0,84.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.571428571428571,0.0,4.0,1.0,4.0,0.5,0.5,2
123,3,0.0,0.0,1.0,4.0,1.0,2.0,2.0,246.0,1.0,3.0,1.0,84.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.571428571428571,0.0,4.0,0.0,4.0,0.51,0.49,5
123,4,0.0,0.0,1.0,4.0,0.0,2.0,2.0,246.0,1.0,0.0,3.0,84.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,0.51,0.49,5
152,0,16.0,2.0,1.0,0.0,0.0,1.0,2.0,360.0,1.0,0.0,1.0,149.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.478260869565217,5.0,2.0,1.0,11.0,0.53,0.47,5
152,1,16.0,2.0,1.0,0.0,1.0,1.0,2.0,360.0,1.0,3.0,1.0,149.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.478260869565217,5.0,2.0,0.0,11.0,0.52,0.48,5
152,2,0.0,2.0,1.0,0.0,0.0,1.0,2.0,360.0,1.0,33.0,1.0,149.0,0.0,2.0,5.0,1.0,3.0,0.0,0.0,0.0,0.478260869565217,5.0,2.0,1.0,11.0,0.51,0.49,5
153,0,0.0,0.0,1.0,1.0,0.0,6.0,2.0,172.0,1.0,2.0,1.0,12.0,0.0,2.0,91.0,3.0,2.0,1.0,0.0,0.0,0.625,0.0,4.0,2.0,5.0,0.5,0.5,3
153,1,0.0,0.0,1.0,1.0,0.0,6.0,2.0,172.0,1.0,0.0,2.0,12.0,0.0,2.0,91.0,1.0,2.0,1.0,0.0,0.0,0.625,0.0,4.0,1.0,5.0,0.51,0.49,4
153,2,0.0,0.0,1.0,1.0,1.0,6.0,2.0,172.0,1.0,3.0,1.0,12.0,0.0,2.0,91.0,1.0,2.0,1.0,0.0,0.0,0.625,0.0,4.0,0.0,5.0,0.51,0.49,4
153,3,0.0,0.0,1.0,1.0,0.0,6.0,2.0,172.0,1.0,10.0,1.0,12.0,0.0,2.0,91.0,1.0,2.0,1.0,0.0,0.0,0.625,0.0,4.0,1.0,5.0,0.52,0.48,2
1620,0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,60.0,1.0,0.0,2.0,10.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,1.0,3.0,0.5,0.5,5
1620,1,1.0,0.0,1.0,1.0,1.0,2.0,3.0,60.0,1.0,3.0,1.0,10.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.55,0.45,4
1620,2,1.0,0.0,1.0,0.0,1.0,2.0,3.0,60.0,1.0,2.0,9.0,10.0,1.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.51,0.49,5
1620,3,1.0,0.0,1.0,1.0,1.0,2.0,1.0,60.0,1.0,3.0,9.0,10.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4,0.0,3.0,0.0,3.0,0.5,0.5,5
1641,0,5.0,0.0,2.0,0.0,0.0,6.0,5.0,165.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.6,0.0,1.0,1.0,1.0,0.5,0.5,4
1641,1,5.0,0.0,2.0,0.0,0.0,6.0,5.0,165.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.6,0.0,1.0,1.0,1.0,0.51,0.49,4
1641,2,5.0,0.0,2.0,0.0,1.0,6.0,5.0,165.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,0.6,0.0,1.0,1.0,1.0,0.51,0.49,4
1641,3,5.0,0.0,2.0,0.0,0.0,6.0,5.0,165.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.6,0.0,1.0,1.0,1.0,0.5,0.5,3
1641,4,5.0,0.0,2.0,0.0,0.0,6.0,5.0,165.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.6,0.0,1.0,1.0,0.0,0.55,0.45,5
1653,0,7.0,0.0,2.0,1.0,0.0,3.0,3.0,163.0,2.0,0.0,2.0,26.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.555555555555556,0.0,1.0,1.0,4.0,0.5,0.5,4
1653,1,7.0,0.0,2.0,1.0,0.0,3.0,3.0,163.0,2.0,0.0,2.0,26.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.555555555555556,0.0,1.0,1.0,4.0,0.5,0.5,4
1653,2,7.0,0.0,2.0,1.0,1.0,3.0,3.0,163.0,2.0,0.0,1.0,26.0,1.0,2.0,0.0,5.0,3.0,0.0,1.0,0.0,0.555555555555556,0.0,1.0,1.0,4.0,0.51,0.49,5
1653,3,7.0,0.0,2.0,1.0,0.0,3.0,3.0,163.0,2.0,0.0,3.0,26.0,1.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,0.555555555555556,0.0,1.0,1.0,4.0,0.5,0.5,4
1653,4,7.0,0.0,2.0,1.0,1.0,3.0,3.0,163.0,2.0,0.0,1.0,26.0,1.0,2.0,0.0,5.0,3.0,0.0,1.0,0.0,0.555555555555556,0.0,1.0,1.0,4.0,0.51,0.49,5
1656,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,27.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,8.0,2.0,1.0,4.0,0.0,0.75,0.0,1.0,1.0,2.0,0.53,0.47,3
1656,1,0.0,0.0,2.0,0.0,1.0,0.0,2.0,27.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,8.0,2.0,1.0,4.0,0.0,0.75,0.0,1.0,1.0,2.0,0.52,0.48,3
1656,2,0.0,0.0,2.0,0.0,0.0,0.0,2.0,27.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,8.0,2.0,1.0,4.0,0.0,0.75,0.0,1.0,1.0,2.0,0.53,0.47,3
1656,3,0.0,0.0,2.0,0.0,1.0,0.0,2.0,27.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,8.0,2.0,1.0,4.0,0.0,0.75,0.0,1.0,1.0,2.0,0.52,0.48,3
1656,4,0.0,0.0,2.0,0.0,0.0,0.0,2.0,27.0,1.0,0.0,1.0,11.0,0.0,1.0,0.0,8.0,2.0,1.0,4.0,0.0,0.75,0.0,1.0,1.0,2.0,0.53,0.47,3
1682,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,1.0,0.0,2.0,25.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.5,0.0,3.0,0.0,3.0,0.52,0.48,3
1682,1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,1.0,0.0,2.0,25.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.5,0.0,3.0,1.0,3.0,0.5,0.5,3
1682,2,0.0,0.0,1.0,1.0,1.0,0.0,2.0,21.0,1.0,0.0,1.0,25.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,0.5,0.0,3.0,1.0,3.0,0.51,0.49,4
1682,3,0.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,1.0,0.0,4.0,25.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.5,0.0,3.0,0.0,3.0,0.5,0.5,3
1682,4,0.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,1.0,0.0,4.0,12.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.5,0.0,3.0,0.0,3.0,0.5,0.5,3
1690,0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,167.0,1.0,0.0,2.0,91.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,3.0,1.0,7.0,0.51,0.49,4
1690,1,3.0,0.0,1.0,0.0,1.0,1.0,1.0,167.0,1.0,0.0,2.0,91.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,3.0,1.0,7.0,0.54,0.46,5
1690,2,3.0,0.0,1.0,0.0,0.0,1.0,1.0,167.0,1.0,0.0,5.0,91.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,3.0,1.0,7.0,0.5,0.5,4
1690,3,3.0,0.0,1.0,0.0,1.0,1.0,1.0,167.0,1.0,3.0,2.0,91.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,3.0,0.0,7.0,0.51,0.49,5
1690,4,3.0,0.0,1.0,0.0,0.0,1.0,1.0,167.0,1.0,0.0,5.0,91.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,3.0,1.0,7.0,0.5,0.5,4
1735,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,0.0,3.0,42.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,1.0,4.0,0.54,0.46,4
1735,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,87.0,1.0,0.0,2.0,42.0,0.0,4.0,0.0,4.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,1.0,4.0,0.52,0.48,5
1735,2,0.0,0.0,1.0,0.0,1.0,1.0,1.0,87.0,1.0,0.0,1.0,42.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,2.0,4.0,0.52,0.48,5
1735,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,0.0,5.0,42.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,1.0,4.0,0.56,0.44,4
1735,4,0.0,0.0,1.0,0.0,1.0,1.0,1.0,87.0,1.0,3.0,5.0,42.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,1.0,4.0,0.52,0.48,5
1737,0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,308.0,1.0,0.0,3.0,90.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.625,0.0,3.0,1.0,5.0,0.5,0.5,4
1737,1,4.0,0.0,1.0,0.0,0.0,2.0,1.0,308.0,1.0,0.0,2.0,90.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,0.625,0.0,3.0,1.0,5.0,0.51,0.49,4
1737,2,4.0,0.0,1.0,0.0,1.0,2.0,1.0,308.0,1.0,0.0,1.0,90.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,0.0,0.625,0.0,3.0,1.0,5.0,0.51,0.49,5
1737,3,4.0,0.0,1.0,0.0,0.0,2.0,1.0,308.0,1.0,0.0,3.0,90.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.625,0.0,3.0,1.0,5.0,0.51,0.49,4
1737,4,4.0,0.0,1.0,0.0,1.0,2.0,1.0,308.0,1.0,0.0,1.0,90.0,0.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.625,0.0,3.0,1.0,5.0,0.51,0.49,5
1742,0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1595.0,1.0,1.0,1.0,181.0,0.0,3.0,27.0,8.0,2.0,0.0,0.0,0.0,0.5,0.0,4.0,1.0,8.0,0.5,0.5,4
1742,1,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1595.0,1.0,0.0,2.0,181.0,0.0,3.0,27.0,3.0,2.0,0.0,0.0,0.0,0.5,0.0,4.0,1.0,8.0,0.53,0.47,4
1742,2,1.0,2.0,1.0,0.0,1.0,8.0,1.0,1595.0,1.0,2.0,1.0,181.0,0.0,3.0,27.0,8.0,2.0,0.0,0.0,0.0,0.5,0.0,4.0,1.0,8.0,0.52,0.48,5
1742,3,1.0,2.0,1.0,0.0,1.0,8.0,1.0,1595.0,1.0,1.0,1.0,181.0,0.0,3.0,27.0,8.0,2.0,0.0,0.0,0.0,0.5,0.0,4.0,1.0,8.0,0.52,0.48,5
1742,4,1.0,2.0,1.0,1.0,0.0,8.0,1.0,1595.0,1.0,11.0,7.0,7.0,0.0,3.0,27.0,1.0,2.0,0.0,0.0,0.0,0.5,0.0,4.0,1.0,8.0,0.5,0.5,4
1744,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.0,2.0,0.0,3.0,52.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,1.0,4.0,0.52,0.48,3
1744,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,104.0,2.0,0.0,2.0,52.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,1.0,4.0,0.55,0.45,4
1744,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,104.0,2.0,0.0,1.0,52.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,2.0,4.0,0.5,0.5,4
1744,3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,104.0,2.0,0.0,5.0,52.0,0.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,1.0,4.0,0.52,0.48,3
1744,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,104.0,2.0,3.0,2.0,52.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,0.0,0.5,0.0,3.0,0.0,4.0,0.53,0.47,5
1761,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,96.0,1.0,0.0,2.0,44.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,1.0,7.0,0.51,0.49,3
1761,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,96.0,1.0,0.0,2.0,44.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,1.0,7.0,0.54,0.46,4
1761,2,1.0,0.0,1.0,0.0,1.0,1.0,1.0,96.0,1.0,0.0,1.0,44.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,2.0,7.0,0.5,0.5,4
1761,3,1.0,0.0,1.0,0.0,0.0,1.0,1.0,96.0,1.0,0.0,5.0,44.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,1.0,7.0,0.5,0.5,3
1761,4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,96.0,1.0,3.0,2.0,44.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,0.0,7.0,0.51,0.49,5
1764,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,53.0,1.0,0.0,1.0,22.0,0.0,4.0,0.0,5.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,1.0,4.0,0.52,0.48,5
1764,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,53.0,1.0,3.0,1.0,22.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,0.0,4.0,0.52,0.48,5
1764,2,1.0,0.0,1.0,0.0,0.0,1.0,1.0,53.0,1.0,3.0,5.0,22.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,1.0,4.0,0.5,0.5,3
1764,3,1.0,0.0,1.0,0.0,1.0,1.0,1.0,53.0,1.0,2.0,3.0,22.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,1.0,4.0,0.5,0.5,5
1764,4,1.0,0.0,1.0,0.0,0.0,1.0,1.0,53.0,1.0,0.0,3.0,22.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,0.4,0.0,3.0,1.0,4.0,0.5,0.5,4
