,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE
218,,,,,,,,,,,,,,,,,,,,,,,,,,
835,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,23.0,0.666666666666667,0.12,0.0,1.0,0.0,2.0,3.0,0.0,6.0,32.00000000000001,0.11999999999999988,0.0,88.0,2.0,0.0,23.0,3.0,2.73333333333333,0.0,3.44444444444444,2.220446049250313e-16,0.0,0.839400428265525,0.666666666666667,0.0
101,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,,,,,,,,,,,,
887,18.0,58.00000000000001,1.0,0.08999999999999986,2.0,0.0,1.0,15.999999999999998,0.0,3.0,57.99999999999999,0.08999999999999997,0.0,100.0,3.0,1.0,18.0,2.0,2.5,0.0,3.37096774193548,2.220446049250313e-16,0.0,0.96545768566494,1.0,2.0
2293,-5.551115123125783e-17,1.0,0.07999999999999996,9.0,2.0,1.0,3.0,3.0,3.0,1.0,16.0,0.08000000000000007,4.0,100.0,3.0,0.0,9.0,2.0,3.35,0.0,11.8,2.220446049250313e-16,0.0,0.648739495798319,1.0,0.0
2311,34.0,0.666666666666667,22.0,0.07999999999999996,1.0,0.0,3.0,5.0,0.0,22.0,14.0,0.08000000000000007,1.0,93.0,1.0,0.0,33.99999999999999,2.0,4.65714285714286,1.0,7.74285714285714,1.0,0.0,0.846590909090909,0.666666666666667,0.0
1882,-5.551115123125783e-17,2.43243243243243,3.0,0.4,2.0,4.0,1.0,2.0,2.0,8.0,34.0,0.99,0.0,89.0,1.0,2.0,6.0,3.0,4.43243243243243,0.0,2.43243243243243,2.220446049250313e-16,0.0,0.617234468937876,0.4,6.0
1925,3.5,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,13.0,14.0,0.31000000000000005,0.0,80.0,1.0,0.0,4.0,5.0,4.0,1.0,3.5,1.0,0.0,0.660583941605839,1.0,3.0
2290,,,,,,,,,,,,,,,,,,,,,,,,,,
990,-5.551115123125783e-17,0.411016949152542,19.0,0.5,0.13,0.0,3.0,1.0,0.0,8.0,8.0,0.13,1.0,76.0,1.0,1.0,19.0,1.0,5.25,2.0,6.33333333333333,1.0,0.0,0.411016949152542,0.5,0.0
2357,-5.551115123125783e-17,1.0,0.07999999999999996,8.0,1.05,0.0,1.0,1.0,3.0,1.0,5.0,0.08000000000000007,8.0,68.0,2.0,3.0,8.0,1.0,3.75,1.0,10.5,1.0,0.0,1.0,1.0,0.0
2201,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,,,,,,,,,,,,,,,,,,,,,,,,,,
2122,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,,,,,,,,,,,,,,,,,,,,,,,,,,
2254,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,14.196423099739475,12.0,0.389830508474576,0.45,2.0,0.0,2.0,1.0,2.0,14.0,34.0,0.19999999999999996,0.0,90.0,1.0,1.0,7.0,3.0,4.30555555555556,0.0,2.75,2.220446049250313e-16,0.0,0.389830508474576,1.0,2.0
1167,11.0,1.0,1.0,0.0,0.24,0.0,1.0,1.0,1.0,5.0,3.0,0.24,1.0,70.0,2.0,4.0,19.0,1.0,3.2,1.0,10.2,1.0,0.0,1.0,1.0,0.0
853,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,6.65,1.0,9.0,0.12,2.0,0.0,1.0,9.0,0.0,3.0,18.0,0.11999999999999988,1.9999999999999996,78.0,1.0,0.0,6.0,2.0,3.75,0.0,6.65,1.0,0.0,0.801089918256131,1.0,1.0
1282,12.2727272727273,10.0,1.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,10.0,0.17000000000000004,7.0,86.0,5.0,0.0,9.0,1.0,2.72727272727273,0.0,12.2727272727273,1.0,0.0,0.563192904656319,1.0,3.0
886,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,0.449781659388646,0.857142857142857,0.10999999999999999,1.0,13.0,0.0,2.0,1.0,2.0,-4.440892098500626e-16,21.0,0.10999999999999999,0.0,-7.105427357601002e-15,1.0,2.0,13.0,2.0,2.43478260869565,0.0,4.43478260869565,1.0,0.0,0.449781659388646,0.857142857142857,1.0
2548,,,,,,,,,,,,,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,,,,,,
1692,0.5,0.050000000000000044,24.0,0.0,0.0,0.0,2.0,24.0,5.0,8.0,35.0,0.050000000000000044,1.0,75.0,4.0,0.0,13.0,2.0,2.39024390243902,0.0,6.17073170731707,1.0,0.0,0.6,1.0,1.0
2591,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,
2437,,,,,,,,,,,,,,,,,,,,,,,,,,
816,,,,,,,,,,,,,,,,,,,,,,,,,,
1610,,,,,,,,,,,,,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,
