project,model,method,test_idx,pred_label,spearman,kendall,top3_overlap,top5_overlap,our_importance_json,lime_importance_json,feature_names_json
activemq@0,RandomForest,kfeature,154,1,0.45608655221819555,0.33240062363470185,0.3333333333333333,0.6,"[1.7547312652373578e-09, 1.7547312652373578e-09, 1.7547312652373578e-09, 1.7547400388936838e-09, 1.7547312652373578e-09, 1.7547488125500103e-09, 1.7547488125500103e-09, 1.7547312652373578e-09, 1.7547312652373578e-09, 0.006503913189336718, 0.0037165225745040406, 0.052615914484137334, 1.754783907175315e-09, 0.49229606726387054, 0.02601564749311933, 1.7547488125500103e-09, 0.05203129323155292, 1.754801454487967e-09, 0.04162503493617931, 1.7547488125500103e-09, 1.754783907175315e-09, 1.7547312652373578e-09, 0.24714863626960085, 1.757100152445428e-09, 1.7547312652373578e-09, 0.07804693896989538, 1.7547488125500103e-09]","[0.036813770128313404, 0.0044187459750471775, 0.0053168517789431175, 0.023367915102748594, 0.002537224866522653, 0.0174830315814184, 0.001774865106709344, 0.006198083446855944, 0.02725740962380405, 0.02465444471459515, 0.08520319393297385, 0.10665118377091588, 0.027493392471094166, 0.014576635519947631, 0.0007932510851638178, 0.00867281582364653, 0.05471822326850974, 0.0011727708931187264, 0.00738630763259219, 0.013543526377712847, 0.01775502967268261, 0.0009469690752800257, 0.24437358281703964, 0.2332903633589234, 0.0011813136538399711, 0.02863353793386249, 0.0037855603877386345]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,157,1,0.36762982050022125,0.23639496858945616,0.3333333333333333,0.4,"[2.1884478691090666e-09, 2.1884478691090666e-09, 2.1884697535877577e-09, 2.1884697535877577e-09, 2.1884478691090666e-09, 2.1884916380664484e-09, 2.1884478691090666e-09, 2.1884478691090666e-09, 2.1884478691090666e-09, 2.1884478691090666e-09, 0.03244593029586083, 0.14911320370341238, 2.1884478691090666e-09, 0.44342768632157537, 0.06489185840321753, 2.1884478691090666e-09, 0.05098646064295728, 2.1884478691090666e-09, 0.09690517413554726, 2.1884478691090666e-09, 2.1884916380664484e-09, 2.1884478691090666e-09, 0.09733778651072594, 2.1912928513389083e-09, 2.1884478691090666e-09, 0.06489185840321753, 2.1884478691090666e-09]","[0.031160295856532627, 0.013964335452907794, 0.00394227504671226, 0.011877318293156788, 0.0211575314518742, 0.007226864766184915, 0.014050759033214094, 0.004159139503751158, 0.020483139301262526, 0.014906745349870876, 0.06336992101742167, 0.1418310417978869, 0.013157189661181656, 0.015513520254627135, 0.0018810825155046386, 0.014100323465499304, 0.08930297422536021, 0.016691020527242365, 0.014802055837902587, 0.009632627226170701, 0.001351508996471958, 2.351877554091037e-05, 0.03182158482812232, 0.408980023305833, 0.00017715664991584308, 0.02795210973050384, 0.0064839371293478896]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,203,1,0.29829084602310346,0.23352022429908542,0.0,0.4,"[3.844087996474938e-09, 3.844087996474938e-09, 3.844087996474938e-09, 3.844164878234867e-09, 3.844087996474938e-09, 3.8441264373549025e-09, 3.844087996474938e-09, 3.844087996474938e-09, 3.844164878234867e-09, 3.844087996474938e-09, 0.02093600538374945, 0.050287458522689184, 3.844087996474938e-09, 0.4673380826514587, 3.844087996474938e-09, 3.8441264373549025e-09, 0.0427443403209002, 3.844087996474938e-09, 0.06961528065081424, 3.844087996474938e-09, 3.844087996474938e-09, 3.844087996474938e-09, 0.17810140583085451, 3.850430741669122e-09, 3.844087996474938e-09, 0.17097734975116197, 3.8441264373549025e-09]","[0.034623098896453514, 0.004867035617915929, 0.0025478441636465816, 0.01813563991946808, 0.03288223757193468, 0.024415462937313736, 0.014338418056669211, 0.031797455583866444, 0.004116972930883008, 0.0020008139273170696, 0.03529419067074103, 0.16874931610239935, 0.024052782287211763, 0.05000325297828848, 0.002553759310660344, 0.0049657861197152575, 0.029089108983935824, 0.06697017430451573, 0.03275669605834302, 0.0043919520370378305, 0.002729945988490888, 0.00539602431630996, 0.010043666258270375, 0.3845924179918709, 0.004080949504650875, 0.0013561780802152318, 0.0032488194018750367]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,218,1,0.4298721083647925,0.35562973129766673,0.6666666666666666,0.4,"[1.838020509690354e-09, 1.838020509690354e-09, 1.838020509690354e-09, 1.8381124107158385e-09, 1.8380296997929023e-09, 1.8380388898954512e-09, 1.8380756503056449e-09, 1.8380450166304833e-09, 1.838020509690354e-09, 0.018166996555803235, 0.021800395499357524, 0.1421764822376968, 1.8381124107158385e-09, 0.6094200973674464, 0.02725049391466766, 1.838020509690354e-09, 0.03488063169616469, 1.8380388898954512e-09, 0.08817048286831912, 1.838020509690354e-09, 1.8380388898954512e-09, 1.838020509690354e-09, 0.030883892858263373, 1.8409107969418422e-09, 1.838020509690354e-09, 0.02725049391468786, 1.8380266364253864e-09]","[0.03722298050551878, 0.0019578347951352618, 0.004085779604832425, 0.02699832448706465, 0.016012302600652402, 0.0034760832748932683, 0.0025657800044583787, 0.023171870505790754, 0.007000494640307005, 0.025714124891178, 0.06166264096014155, 0.15298577589768078, 0.025351632751848277, 0.0025303653734146843, 0.017105733264342646, 0.011705697519473826, 0.030495164323527366, 0.02233782619837005, 0.06168215283508504, 0.009197192388754874, 0.02044330436723863, 0.002118047149221176, 0.002780212583486042, 0.3864521077701581, 0.002651249938709133, 0.01914252778946614, 0.02315279357925081]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,219,1,0.4561216845244367,0.360006031369051,0.3333333333333333,0.4,"[1.1473365693803506e-09, 1.1473308327261871e-09, 1.1473308327261871e-09, 1.1473480426886781e-09, 1.147335422049518e-09, 1.147365252651169e-09, 1.147365252651169e-09, 1.1473339618102766e-09, 1.147332471770234e-09, 0.006075117906619449, 0.009678290605227935, 0.38273235697861385, 1.1473537793428417e-09, 0.464948937119919, 0.017010328073315536, 1.1473423060345144e-09, 0.010886610379972867, 1.1473709893053325e-09, 0.06435195794472322, 1.1473365693803506e-09, 1.1473308327261871e-09, 1.1473308327261871e-09, 0.01029572533938907, 1.1480765977674592e-09, 1.1473308327261871e-09, 0.03402065499932545, 1.1473423060345144e-09]","[0.017531759672285024, 0.00431066032207185, 0.0060296648287892435, 0.021225541823451616, 0.0046012605145602, 0.012360029260312157, 0.05822651248332538, 9.03462951382913e-05, 0.013532419493232301, 0.0013364586833986881, 0.01156751719953866, 0.10672342447647834, 0.04442411189196742, 0.03387150661955935, 0.029097297961502632, 0.03803042513667216, 0.004204365961760856, 0.09991921380987216, 0.08805236639511672, 0.017743037791516314, 0.02113871988210135, 0.0028125162705960344, 0.0012214023966157814, 0.3043259786804651, 0.0003066059779978673, 0.02361800455830081, 0.033698851613373694]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,225,1,0.4822018887330655,0.35298815699345465,0.3333333333333333,0.4,"[1.157614730099647e-09, 1.157614730099647e-09, 1.157614730099647e-09, 1.1576436704678994e-09, 1.157614730099647e-09, 1.157622447531181e-09, 1.1576494585415502e-09, 1.157614730099647e-09, 1.157618588815414e-09, 0.006241017880693506, 0.0039006366095374724, 0.22066452100883918, 1.1576205181732976e-09, 0.5277559777986774, 0.017162797146058242, 1.157614730099647e-09, 0.012772314451353867, 1.157661034688851e-09, 0.08492709153615452, 1.1576205181732976e-09, 1.157614730099647e-09, 1.157614730099647e-09, 0.04934303962445379, 1.1589459870392616e-09, 1.157614730099647e-09, 0.0772325831056677, 1.1576494585415502e-09]","[0.04024435521600582, 0.0008387577031695316, 0.0009490559725632467, 0.009734198431708235, 0.007017484178691927, 0.01422793855713141, 0.025052284634592546, 0.03607073817071725, 0.015159952970367752, 0.011441962589232201, 0.011518870523637433, 0.15568644882653832, 0.03480161975926285, 0.030769849326039534, 0.017964085662213566, 0.006280209231586736, 0.007243639352949607, 0.0533918104620542, 0.044790360308204234, 0.0017030522246913506, 0.010473294262593044, 0.00019798511364922813, 0.029573831111290704, 0.4037478240595518, 0.006037944819129489, 0.0069332263988236865, 0.018149220133604444]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,230,1,0.30708181193668266,0.2620712091804796,0.3333333333333333,0.4,"[1.6526296813961201e-09, 1.652569087398229e-09, 1.6525635788529662e-09, 1.6526131557603318e-09, 1.6525718416708603e-09, 1.6525801044887549e-09, 1.6526627326676975e-09, 1.652576799361597e-09, 1.6525801044887549e-09, 0.024500909272636002, 0.02450090927263711, 0.3675136159501383, 1.6525635788529662e-09, 0.25113430475705484, 0.12250453975283493, 1.6525635788529662e-09, 0.016333940065950726, 1.6526296813961201e-09, 0.08541950837463372, 1.6525718416708603e-09, 1.6525801044887549e-09, 1.6525635788529662e-09, 0.03458951829268848, 1.654720174323369e-09, 1.6525635788529662e-09, 0.0735027245127264, 1.6525966301245431e-09]","[0.03208277913643234, 0.0062478844548200085, 0.002166164340270355, 0.021524041287994827, 0.00809239161638632, 0.005818409178997474, 0.047637286709552994, 0.0016537542391912262, 0.02400218959562822, 0.021576105745210333, 0.04673202506157472, 0.1382911966284902, 0.031629493530812604, 0.002872740987402664, 0.017968842500575705, 0.021142053123225275, 0.0064062653517226315, 0.024337281328211502, 0.079166147812709, 0.01480040321398906, 0.019543159762404037, 0.0034108667931295974, 0.0007581069788239798, 0.3848584570668263, 0.006830608067879811, 0.011587304214370646, 0.018864041273368215]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,246,1,0.28150876086298476,0.18691888526633307,0.6666666666666666,0.4,"[1.2170459466268373e-09, 1.2170410784625236e-09, 1.2170410784625236e-09, 1.2170532488733083e-09, 1.2170459466268373e-09, 1.2170654192840926e-09, 1.2171262713380158e-09, 1.2170593340787005e-09, 1.2170424307303885e-09, 0.00349235948077592, 0.00997160310164781, 0.08119733084840516, 1.2171019305164467e-09, 0.7397978934087593, 0.027065777760967327, 1.2170431068643208e-09, 0.008764157431267986, 1.2170694760876876e-09, 0.07106833778130558, 1.2170410784625236e-09, 1.2170410784625236e-09, 1.2170410784625236e-09, 0.022554815003660918, 1.217635907289622e-09, 1.2170410784625236e-09, 0.03608770327560941, 1.2170654192840926e-09]","[0.0014579897596719198, 0.031999841172621696, 0.011921365101433646, 0.006218500404091849, 0.007712450591926024, 0.007541312822599622, 0.08796187447988553, 0.020998724381317183, 0.0018284622411662947, 0.0019660067335944614, 0.005600380135625873, 0.1283963327790623, 0.07147685635080236, 0.02064243230554818, 0.046644735851561966, 0.03504707246459127, 0.005510501904825403, 0.005694620774402339, 0.16893167391034647, 0.03246779846865814, 0.02762749298019381, 0.004872211715958583, 0.004961369211966504, 0.15962718023869119, 0.01553805135035854, 0.05285467970512933, 0.034500082163969485]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,359,1,0.5714404641738494,0.42080852579016,0.3333333333333333,0.6,"[1.8881257109009067e-09, 1.8880643489629702e-09, 1.8880596288138983e-09, 1.8880973900064746e-09, 1.888063824501962e-09, 1.8880785094101865e-09, 1.888116270602763e-09, 1.888074733290929e-09, 1.8880879497083303e-09, 0.027992373944831887, 0.04702718694346882, 0.1399618621712061, 1.8880785094101865e-09, 0.045907492061176045, 0.027992373944831887, 1.8880596288138983e-09, 0.07837864364706518, 1.8880973900064746e-09, 0.46478579718460733, 1.8880973900064746e-09, 1.8880973900064746e-09, 1.8880596288138983e-09, 1.8880596288138983e-09, 1.8886449272988306e-09, 1.8880596288138983e-09, 0.16795423422869302, 1.8880973900064746e-09]","[0.045511796665601845, 0.0033227008400084214, 0.003383351623228349, 0.011666592778412437, 0.012111663118965669, 0.015692239523616366, 0.06825190723432695, 4.948002933925837e-05, 0.05516025504702793, 0.030099986452272406, 0.12971096933963142, 0.1536918296934299, 0.003402505673775293, 0.0582807756792306, 0.010914012407488398, 0.010342327459391348, 0.1110820911349611, 0.01779732577759594, 0.007575566396379413, 0.03632857978441249, 0.048248815415512875, 0.007539408304154999, 0.05024271703083636, 0.007523513476954247, 0.004579957399165862, 0.05754164055390348, 0.03994799116037663]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,379,1,0.3800540808616529,0.28112374229618764,0.6666666666666666,0.4,"[3.928676676444083e-09, 3.928598104481993e-09, 3.928637390463038e-09, 3.928598104481993e-09, 3.9287159624251276e-09, 3.928598104481993e-09, 3.9295016820460236e-09, 3.9287159624251276e-09, 3.928598104481993e-09, 0.11649079492260413, 0.34947237691053307, 0.13050835898428007, 3.928598104481993e-09, 0.09552245254352955, 3.928598104481993e-09, 3.928637390463038e-09, 3.928598104481993e-09, 3.9287159624251276e-09, 0.19151513921419933, 3.928637390463038e-09, 3.9287159624251276e-09, 3.928676676444083e-09, 3.928598104481993e-09, 3.928637390463038e-09, 3.928598104481993e-09, 0.11649079492260413, 3.928598104481993e-09]","[0.028047692977733088, 0.04378362282198073, 0.0084542691042957, 0.009272428806009331, 0.020922175959076566, 0.0069288763727083725, 0.09766244738635976, 0.018808991851346876, 0.0468253636644334, 0.03087032835069531, 0.08615438973685524, 0.24648672229074725, 0.00882358605412451, 0.020908165641933617, 0.017787930559506254, 0.007765810700816623, 0.03258229216272771, 0.06739242691610722, 0.043258731514437126, 0.03646092822126566, 0.07560940762237993, 0.003450212487650214, 0.027774293837684025, 0.0031639379165998662, 0.0038897783528183197, 0.003440571474376105, 0.0034746172153311745]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,393,1,0.5044518255087149,0.39952559357218587,0.3333333333333333,0.4,"[9.377933795381955e-10, 9.377911913623959e-10, 9.377990062759658e-10, 9.377909680791513e-10, 9.37797130696709e-10, 9.377915039589387e-10, 9.378271399648173e-10, 9.37789628379682e-10, 9.377943173278238e-10, 0.00748659195413999, 0.010427752710558794, 0.11041149029624045, 9.377990062759658e-10, 0.38003362109704164, 0.0027807347438621147, 9.377990062759658e-10, 0.033368806610648186, 9.378646515499526e-10, 0.10789925807243746, 9.377990062759658e-10, 9.377990062759658e-10, 9.37789628379682e-10, 0.30588071960540014, 9.382397674013042e-10, 9.37789628379682e-10, 0.041711008028827413, 9.37789628379682e-10]","[0.008725286600370964, 0.007466864470584271, 0.002329634164152714, 0.005102756126666608, 0.020362308793797034, 0.015138080607168628, 0.02954676291453078, 0.027147202750085468, 0.028951854434892035, 0.0057636456928710205, 0.0307000840550526, 0.030735931978656594, 0.04448625478137205, 0.05045750542824299, 0.0006352711076154739, 0.0412673224210289, 0.08038951789899558, 0.0692197440517697, 0.004188455676684525, 0.019984978218397866, 0.03319133694753211, 0.00453855760823757, 0.3137371595133043, 0.053713599806513135, 0.0003785669691843221, 0.04488333526496121, 0.026957981717331485]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,427,1,0.16717992765625425,0.11992457325666063,0.3333333333333333,0.6,"[2.5941431898403176e-09, 2.5941129253408443e-09, 2.5941258958406186e-09, 2.5941258958406186e-09, 2.594134542840468e-09, 2.5942037188392634e-09, 2.59409995484107e-09, 2.59409995484107e-09, 2.5941155194407995e-09, 0.02197721741152626, 0.05288267574850341, 0.2006615291877886, 2.5941129253408443e-09, 0.3504144832916109, 0.03846012852457112, 2.5941258958406186e-09, 0.07692025445484531, 2.5941648073399408e-09, 0.14330328170721776, 2.5941258958406186e-09, 2.594151836840167e-09, 2.59409995484107e-09, 0.05769019148983518, 2.59409995484107e-09, 2.59409995484107e-09, 0.0576901914898067, 2.594151836840167e-09]","[0.0037150464201045263, 0.010270797535045933, 0.003953750558798859, 0.025719474939186995, 0.02672168140997979, 0.06530767029599582, 0.06529035325695016, 0.026580320252229495, 0.032404966883965, 0.02093867777499396, 0.10529243780118108, 0.10072344054312969, 0.03257540472577679, 0.004272372771059205, 0.03677482685138788, 0.012541156357184757, 0.07439689923430035, 0.008599572698188335, 0.0833609110781668, 0.0129923387238853, 0.003915389441192315, 0.004770255821365191, 0.009352171162169545, 0.18797726353629673, 0.002946471983888051, 0.016372565050010668, 0.022233782893566794]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,431,1,0.21245297167975294,0.13696999914412852,0.3333333333333333,0.6,"[3.295401530845075e-09, 3.295425069427438e-09, 3.295401530845075e-09, 3.2954180078527287e-09, 3.295401530845075e-09, 3.2954344848603836e-09, 3.2954509618680377e-09, 3.295401530845075e-09, 3.295401530845075e-09, 0.05700056357446019, 0.08794372486875807, 0.02064406939245156, 3.295401530845075e-09, 0.11783309429196297, 3.295401530845075e-09, 3.2954344848603836e-09, 0.5862914804495702, 3.2956322089522337e-09, 3.295401530845075e-09, 3.295412515516844e-09, 3.2955003928910003e-09, 3.295401530845075e-09, 0.03257175202628015, 3.295401530845075e-09, 3.295401530845075e-09, 0.0977152494879408, 3.2954509618680377e-09]","[0.05551651547073354, 0.011439857344271514, 0.020661310604138058, 0.030923125937902283, 0.013026555709076312, 0.019403159057126803, 0.012472563380867092, 0.020738950348647606, 0.07143558743918843, 0.07106579373501502, 0.30140717099491166, 0.005734444002732622, 0.0011728557581246412, 0.022416365018940638, 0.025573500534985343, 0.0019330472796465757, 0.09500123859762154, 0.009331994768553122, 0.07092916694621254, 0.03221619241021106, 0.04351680519803947, 0.005584433706611057, 0.0393738614034356, 0.0036501674444497723, 0.002884170176253142, 0.004061336758786423, 0.008529829973518083]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
activemq@0,RandomForest,kfeature,503,1,0.30154126711443363,0.2506402059138015,0.3333333333333333,0.6,"[1.169970514470329e-09, 1.1699295669354861e-09, 1.1699529655268249e-09, 1.1699412662311557e-09, 1.1699529655268249e-09, 1.1699412662311557e-09, 1.1699529655268249e-09, 1.1699373664659323e-09, 1.1699306811541215e-09, 0.004186816008404542, 0.026018064809010078, 0.46832514667091624, 1.1699412662311557e-09, 0.3282278809229263, 0.034690752688672555, 1.1699412662311557e-09, 0.01387630177744163, 1.1699529655268249e-09, 0.050014483281228456, 1.1699295669354861e-09, 1.1699529655268249e-09, 1.1699295669354861e-09, 0.057315155853140363, 1.1699295669354861e-09, 1.1699295669354861e-09, 0.017345376929313917, 1.1699295669354861e-09]","[0.04022281701772168, 0.031982567979574286, 0.005457484122808848, 0.034498131108512985, 0.02297530635127575, 0.003881865223349701, 0.038659211466211, 0.007570058209638382, 0.0007798757124790185, 0.004505749339598273, 0.04609832378295452, 0.1871839993040033, 0.018692383309131796, 0.06023458919981091, 0.030296307608853212, 0.031266679305017586, 0.0046099886779353595, 0.037611399803025226, 0.09117080597068818, 0.01549729814050594, 0.021148851653444708, 0.0011601727393756535, 0.010006430032667409, 0.17886665551375916, 0.004156322696157709, 0.012530173033245844, 0.058936552698253535]","[""CountDeclMethodPrivate"", ""CountDeclMethodDefault"", ""AvgEssential"", ""CountDeclClassVariable"", ""CountDeclClassMethod"", ""AvgLineComment"", ""AvgCyclomaticModified"", ""CountDeclClass"", ""CountDeclMethodProtected"", ""CountDeclInstanceVariable"", ""CountDeclMethodPublic"", ""RatioCommentToCode"", ""AvgLineBlank"", ""PercentLackOfCohesion"", ""MaxInheritanceTree"", ""CountClassDerived"", ""CountClassCoupled"", ""CountClassBase"", ""CountInput_Mean"", ""CountInput_Min"", ""CountOutput_Min"", ""MaxNesting_Min"", ""ADEV"", ""OWN_COMMIT"", ""MINOR_COMMIT"", ""MINOR_LINE"", ""MAJOR_LINE""]"
