,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
834,2,1,2,1,0,0,3,4,2,68,35,0.27,1,90,2,0,4.5,2,2.875,0,1,0,2,1.0,0,2,0
832,1,3,1,1,0,0,1,4,1,32,13.0,0.1,0,93,1,0,16,2,2.71428571428571,0,1,0,3.5,0.76,0,3,2
282,1,0,1,2,0,1,10,1,0,6,17,0.41,0,87,4,0,3,2,2.83333333333333,0,1,0,17.5,0.9375,1,2,0
389,0,3,1,3,0,0,1,18,5,6,13.0,0.19,0,90,2,2,3,2,1.36734693877551,0,0,0,0,0.0,0,2,2
1118,0,0,1,1,0,3,1,1,5,13,2,0.47,1,82,4,2,0,2,4.22222222222222,0,0,0,3.5,0.845238095238095,0,2,2
1105,0,0,1,1,0,2,3,1,0,0,1,0.71,2,0,5,0,2,1,2.0,2,2.5,1,1,0.8660714285714285,0,3,0
886,0,0,1,1,0,1,2,2,5,14,2.5,0.39,0,90,1,3,3.0,2,2.37037037037037,0,0,0,2,0.6770833333333335,0,3,1
1735,0,0,1,7,5,0,0,1,3,6,10.5,0.11,0,90,1,0,3,0,3.41379310344828,0,0,0,0,0.845238095238095,0,3,3
725,0,4,1,1,0,1,2,5,2,16,10.5,0.16,0,83,1,1,2.5,2,4.59375,0,0,0,3,0.5505050505050505,1,2,0
913,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,2,0,1,1,2,0,1,1,2,2,7.0,0.1,0,62,1,7,8,2,5.38235294117647,1,1,0,0,0.0,0,3,1
1009,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,0,6,1,15,0,0,2,3,3,19,7.0,4.27,0,94,1,1,12,2,4.49122807017544,0,1,0,3,0.6770833333333335,0,2,0
427,0,10,1,5,2,1,2,1,0,22,2.5,0.18,0,91,1,0,7,3,4.13953488372093,0,1,0,1,0.7182539682539679,0,2,0
359,2,0,2,1,1,1,2,4,1,1,13.0,0.19,0,100,2,5,6,2,2.42105263157895,0,0,0,0,0.845238095238095,0,2,2
1506,3.5,0,1,0,0,0,0,9,0,2,6,0.13,1,100,2,0,2,2,1.16666666666667,0,2,0,0,0.845238095238095,0,1,0
39,2,1,1,5,3,4,2,6,2.5,59,15.5,0.77,0,97,1,2,59,9,4.74534161490683,0,0,0,5,0.6770833333333335,0,3,1
104,0,0,1,1,0,5,10,1,4,2,4.5,0.84,0,89,3,0,25,1,3.24,0,1,1,0,0.6770833333333335,0,2,1
884,0,0,1,2,0,1,1,3,9,23,19.0,0.4,0,93,4,3,6,4,2.39130434782609,1,1,0,3,0.666666666666667,0,3,1
1722,0,0,2,1,2,1,3,1,15,9,3,0.22,0,90,2,3,4,1,3.83333333333333,1,2,0,0,0.9375,0,3,2
505,0,0,2,1,0,0,1,2,3,2,11,0.16,0,66,3,0,7.0,2,3.28571428571429,1,1,0,3,0.666666666666667,0,3,0
230,1,1,1,1,0,1,2,6,3,11,16.0,0.18,1,88,2,1,4.0,2,3.02380952380952,0,0,0,5.0,0.6,0,3,2
914,2,0,1,4,2,1,1,1,0,1,7,0.18,0,57,2,1,16,1,4.44444444444444,1,1,0,2,0.5,0,3,1
461,6.0,14.0,1,0,0,0,0,1,1,2,14,0.33,0,43,2,0,0,2,3.9852941176470598,1,1,0,0,0.845238095238095,0,3,0
1103,0,0,1,0,0,0,2,3,25,12,14,0.1,0,85,4,6,13,2,6.82051282051282,0,1,0,1,1.0,0,2,1
1505,0,0,1,2,0,1,1,2,0,0,6,0.27,1,40,2,0,3,2,4.0,0,0,0,0,0.0,0,1,0
1712,0,0,2,0,0,0,1,1,1,2,7,0.11,0,68,3,0,2,1,1.375,0,1,0,0,0.0,0,1,0
41,1,0,1,2,1,2,1,2,3,30,8.5,0.54,0,97,2,3,4.5,6,7.01204819277108,0,1,0,3,0.6875,0,3,2
1795,0,0,1,0,0,0,2,7,2,2,9,0.11,2,19,2,0,20.5,2,1.0,0,1,0,5.5,0.845238095238095,0,2,0
756,0,0,1,0,0,0,7,1,0,40,84,0.095,0,97,1,0,0,1,2.48809523809524,1,1,1,3.5,0.845238095238095,0,3,0
148,1,0,1,1,1,0,1,1,1,7,14.5,0.11,0,85,1,2,0.5,2,2.95652173913043,0,0,0,5,0.5742753623188406,0,3,1
991,0,0,1,0,0,1,1,1,3,4,0,0.46,0,70,3,0,3,1,1.83333333333333,1,2,0,0,0.0,0,2,0
1093,0,0,1,1,2,1,8,8,0,6,25.0,0.13,2,85,3,0,6,2,3.94594594594595,0,2,0,0,0.9375,0,2,2
1321,7.0,0,1,0,2,5,3,1,0,0,7,0.32,7,40.0,0,0,3,1,1.71428571428571,0,2,0,0,0.845238095238095,0,3,0
225,0,0,1,2,0,0,2,1,3,19,8.5,0.06,0,92,1,1,16.0,2,3.84931506849315,0,0,0,4,0.5505050505050505,0,3,1
1011,0,0,1,0,23.0,11.5,10,1,4,0,0,0.49,0,0,3,0,4,1,1.75,1,4,0,0,0.9375,0,2,0
1595,1,0,1,0,0,4,1,1,0,2,4.0,2.86,0,91,1,0,2,3,1.85365853658537,0,0,0,0,0.707142857142857,0,2,1
65,0,0,1,2,0,0,2,1,0,6,16,0.04,0,86,2,0,4.0,1,5.52173913043478,1,1,0,2,0.888888888888889,0,3,1
203,0,34.0,1,1,0,1,6,1,0,23,16.0,0.36,0,95,2,0,24,1,2.6,1,1,0,5,0.5505050505050505,0,3,1
1504,0,0,1,1,0,2,5,1,4,6,6,4.17,0,86,2,1,0,1,1.84615384615385,1,1,0,5.5,0.845238095238095,0,1,0
788,0,6,1,0,0,0,8,8,0,5,17.0,0.055,0,58,1,1,2,2,2.24137931034483,0,0,0,0,0.0,0,2,1
218,0,1,2,1,0,2,3,4,5,12,13.0,0.24,0,89,2,2,6.5,2,3.53846153846154,0,0,0,3.5,0.43055555555555547,0,3,1
754,1,0,1,2,1,0,2,4,4,13,7.0,0.04,0,94,2,0,10.5,3,2.9622641509434,0,0,0,2,0.6875,0,2,2
1765,10.0,0,1,13.0,0.0,1,3,1,1,1,5,0.4,0,98.0,2,0,10,1,3.66666666666667,2,1,0,2,0.6770833333333335,0,2,0
727,0,0,1,0,0,1,3,1,0,9,12.5,0.62,0,88,1,0,6,2,0.75,0,1,0,17.5,0.9375,0,2,0
1594,2,0,1,0,0,4,9,1,0,3,2.5,4.17,0,80,1,0,6,5,2.13636363636364,0,1,0,0,0.6770833333333335,0,2,1
503,2,0,1,2,1,1,3,10,12.5,36,25.0,0.04,0,93,1,2,10.0,2,4.15942028985507,0,0,0,11,1.0,0,3,0
1318,10.0,0,1,0,2,1,9,1,0,3,5,0.38,1,80,1,0,7,1,1.8,0,2,0,0.0,0.9375,0,4,0
246,5,0,1,3,0,1,2,4,13,38,8.5,0.08,0,95,1,1,7.0,4,3.09574468085106,0,1,0,1.5,0.4,0,3,1
1598,1,0,1,3,1,0,10,4,3,4,18,0.18,0,79,2,2,3,3,2.31818181818182,0,0,0,19.0,0.9375,1,3,0
1335,0.0,0,1,0,0,0,1,1,4,0,12.5,0.04,2,0,2,0,6,1,1.875,0,2,0,0,0.9375,0,2,1
92,1,0,1,5,0,1,2,5,33,5.5,15.5,0.29,0,98,1,2,63,2,6.19774011299435,0,0,0,3.5,0.6125,1,3,2
46,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,2,0,1,1,0,2,1,2,5,3,4,0.24,2,77,2,0,4,2,2.45454545454545,0,1,0,0,0.6770833333333335,0,1,0
147,0,0,1,1,0,2,2,1,7,12,6.5,0.25,0,83,1,3,1.0,2,4.37037037037037,0,0,0,10,0.9,0,3,1
219,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,,,,,,,,,,,,,,,,,,,,,,,,,,,
