test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
938,0,1.0,15.0,1.0,0.0,0.0,7.0,148.421875,2.0,6.0,18.0,34.0,0.87,86.0,3.0,0.0,28.0,1.0,5.26785714285714,0.0,1.0,0.542372881355932,0.0,0.0,0.770144189991518,0.0,0.0,0.0,0.5,0.5,2,6.4953288905936315
939,0,4.0,0.0,1.0,0.0,0.0,3.0,290.0,1.0,0.0,36.0,15.5859375,0.52,95.0,0.00048828125,0.0,38.0,2.0,2.14754098360656,0.0,1.0,0.53968253968254,0.0,34.0,0.696008188331627,1.0,0.0,2.0,0.5,0.5,2,7.1123869789782255
949,0,1.0,0.0,2.0,0.0,0.0,14.0,154.0,1.0,0.0,8.0,8.0,0.48,56.0,0.1533203125,0.0,34.0,1.0,8.22222222222222,2.0,1.0,1.90909090909091,0.0,12.0,0.635701275045537,1.0,0.0,4.0,0.5,0.5,1,2.594549903883317
950,0,7.0,0.0,2.0,0.0,0.0,15.0,315.0,1.0,0.0,24.0,7.0,0.62,77.0,0.369140625,0.0,29.0,1.0,7.92857142857143,0.0,1.0,1.8125,0.0,62.0,0.81587651598677,1.0,0.0,4.0,0.5,0.5,1,2.448981097394814
955,0,7.0,1.0,2.0,3.0,1.0,11.0,311.0,1.0,1.0,11.0,15.0,0.78,86.0,0.9411766529083252,0.0,34.0,1.0,3.83333333333333,0.0,1.0,1.15384615384615,0.0,43.0,0.858866103739445,1.0,0.0,2.0,0.5,0.5,1,2.063148082483213
963,0,10.0,7.0,2.0,0.0,2.0,14.0,191.962890625,1.0,10.0,24.0,18.0,0.58,95.0,0.0,3.0,57.0,1.0,5.64444444444444,0.0,1.0,1.70212765957447,0.0,65.0,0.74,0.75,0.0,0.0009765625,0.5,0.5,3,9.462795781374329
975,0,23.0,11.0,2.0,3.0,0.0,16.0,211.00390625,1.0,6.0,30.0,0.01220703125,0.61,95.0,4.0,0.0,70.0,1.0,4.93333333333333,0.0,0.0,1.33695652173913,0.0,10.0,0.929205455726348,1.0,0.0,0.0,0.5,0.5,3,26.30253286414978
976,0,0.0,8.0,2.0,0.0,0.0,15.0,633.0,1.0,1.0,5.0,30.0,0.73,94.0,1.05908203125,0.0,0.0,2.0,2.79487179487179,1.0,1.0,1.92682926829268,0.0,0.0,0.850782190132371,0.0,0.0,2.0,0.5,0.5,2,7.977212040614424
977,0,0.0,1.0,1.0,0.0,0.0,13.0,307.0,1.0,1.0,2.0,19.0,1.06,59.0,2.173297643661499,0.0,21.0,1.0,3.28571428571429,1.0,1.0,0.695652173913043,0.0,34.0,0.923076923076923,1.0,0.0,3.0,0.5,0.5,1,1.2320938596636104
978,0,2.0,4.0,1.0,3.0,0.0,5.0,508.0,1.0,10.0,21.0,63.0,0.62,96.0,3.0,8.0,8.09326171875,2.0,4.64556962025316,0.0,0.0,0.654320987654321,0.0,0.0,0.870882740447958,0.0,0.0,0.00048828125,0.5,0.5,2,7.0784365731421195
979,0,10.0,4.0,1.0,0.0,0.0,9.0,439.41347736120224,1.0,2.0,27.0,34.0,0.53,93.0,0.0,0.0,3.01513671875,2.0,4.16,0.0,0.0,1.0,0.0,23.0,0.843621399176955,1.0,0.0,4.0,0.5,0.5,3,14.249784667500066
993,0,4.0,2.0,1.0,0.0,1.0,19.0,346.0,1.0,1.0,8.0,9.0,0.7,85.0,0.58349609375,0.0,48.0,1.0,5.4375,0.0,1.0,1.83333333333333,0.0,2.0,0.829831932773109,1.0,0.0,0.001708984375,0.5,0.5,2,5.581653882461468
1023,0,10.0,1.0,2.0,5.0,0.0,30.0,243.8489689230919,1.0,3.0,40.0,22.0,0.85,89.0,1.0,1.0,28.0,2.0,7.36111111111111,0.0,0.0,1.94736842105263,0.0,0.0,1.0,0.0,0.0,3.0,0.5,0.5,2,17.95120361951216
1024,0,3.0,7.0,1.0,0.0,1.0,8.0,185.0,1.0,0.0,6.0,8.0,0.84,77.0,2.712890625,0.0,19.0,1.0,3.83333333333333,1.0,1.0,1.05,0.0,0.0,0.424628450106157,0.0,0.0,1.0,0.5,0.5,1,0.19365262039646997
1025,0,0.0,9.0,2.0,0.0,0.0,11.0,283.0,1.0,0.0,8.0,13.0,0.74,89.0,0.45703125,0.0,31.0,2.0,2.86363636363636,0.0,0.0,1.70833333333333,0.0,0.0,0.76056338028169,0.0,0.0,3.0,0.5,0.5,1,2.3896996829877315
1036,0,2.0,6.0,1.0,0.0,0.0,17.0,146.69970703125,1.0,1.0,10.0,36.0,0.99,90.0,0.0,0.0,45.0,1.0,3.82222222222222,0.0,0.0,1.1063829787234,0.0,6.0,0.851891315929675,1.0,0.0,3.0,0.5,0.5,2,12.869484684511873
1037,0,1.0,7.0,1.0,4.0,4.0,7.0,115.40373891592026,1.0,12.0,7.0,0.0,0.74,98.0,1.0,11.0,45.0,2.0,16.169014084507,0.0,0.0,0.794520547945205,0.0,1.0,0.893105629348514,1.0,0.0,3.0,0.5,0.5,2,12.328596084712416
1045,0,2.0,16.0,1.0,0.0,0.0,7.0,410.1357421875,1.0,1.0,22.0,0.0,0.8,0.02294921875,3.0,2.0,35.0,3.0,6.40909090909091,1.0,1.0,0.688888888888889,0.0,40.0,0.83013698630137,0.5,0.0,0.0,0.5,0.5,4,14.110751043731987
1046,0,7.0,14.3759765625,2.0,0.0,0.0,11.0,21.0,1.0,3.0,6.0,77.0,0.62,97.0,3.0,0.0,0.0,1.0,4.30081300813008,0.0,1.0,1.584,0.0,44.0,0.848963242224317,1.0,0.0,0.0,0.5,0.5,4,21624023437500.0
1047,0,1.0,20.0,1.0,0.0,1.0,10.0,535.0207679271698,1.0,6.0,10.0,53.0,1.05,96.0,2.0,3.0,0.0,1.0,6.625,0.0,0.0,0.695121951219512,0.0,0.0,0.90894819466248,0.0,0.0,0.0,0.5,0.5,3,15.480833709180914
1053,0,3.0,9.0,2.0,0.0,0.0,17.0,643.8049958348274,1.0,1.0,22.0,36.0,0.79,87.0,3.0,0.0,0.01171875,1.0,5.20408163265306,0.0,1.0,1.05882352941176,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,4,13.073696453999965
1054,0,1.0,6.0,1.0,0.0,0.0,25.0,258.7998046875,1.0,2.0,7.0,15.0,1.78,89.0,0.0,2.0,32.0,1.0,4.04166666666667,0.0,1.0,0.923076923076923,0.0,0.0,0.464253393665158,0.0,0.0,0.00146484375,0.5,0.5,3,8.850992269924149
1058,0,0.0,7.0,1.0,0.0,0.0,8.0,297.0,1.0,2.0,2.0,24.0,1.1,51.0,4.0,10.0,22.0,1.0,3.12121212121212,0.0,1.0,0.457142857142857,0.0,0.0,0.932389937106918,0.0,0.0,0.548583984375,0.5,0.5,1,1.6534574501708799
1064,0,4.0,1.0,2.0,0.0,0.0,22.0,310.0,1.0,0.0,7.0,6.0,0.48,83.0,2.669921875,0.0,40.0,1.0,10.2727272727273,1.0,1.0,3.23076923076923,0.0,0.0,0.907053941908714,0.0,0.0,0.0,0.5,0.5,2,4.145189288563349
1066,0,17.0,4.0,1.0,19.0,0.0,18.0,246.03076171875,1.0,2.0,17.0,25.0,0.92,90.0,0.0,0.0,0.011962890625,1.0,6.39583333333333,0.0,1.0,1.1,0.0,115.0,0.930309278350515,1.0,0.0,6.0,0.5,0.5,3,18.227966229191992
1069,0,11.0,8.0,2.0,0.0,0.0,13.0,387.0,1.0,0.0,2.0,9.0,0.39,89.0,2.057373046875,0.0,48.0,1.0,5.5,1.0,1.0,2.33333333333333,0.0,288.0,1.0,0.888888888888889,0.0,0.0,0.5,0.5,3,7.787001578465249
1072,0,0.0,6.0,1.0,0.0,0.0,10.0,386.0,1.0,2.0,6.0,27.0,0.76,68.0,2.2900390625,2.0,27.0,1.0,4.22857142857143,0.0,0.0,0.756756756756757,0.0,0.0,0.859026369168357,0.0,0.0,1.0,0.5,0.5,1,1.1533528514089078
1085,0,1.0,2.0,2.0,0.0,0.0,6.0,152.0,1.0,0.0,0.0,17.0,0.63,0.0,2.068830966949463,1.0,20.0,1.0,2.5,0.0,1.0,1.0,0.0,0.0,0.854347826086956,0.0,0.0,4.0,0.5,0.5,1,1.3025556677790602
1091,0,6.0,1.0,2.0,1.0,2.0,20.0,427.0,1.0,2.0,8.0,10.0,0.6,90.0,1.06689453125,0.0,0.068359375,1.0,5.78947368421053,0.0,1.0,1.85714285714286,0.0,14.0,1.0,1.0,0.0,6.0,0.5,0.5,3,13.557650749621693
1104,0,19.0,0.0,1.0,3.0,0.0,7.0,752.8279541730881,1.0,3.0,54.0,129.0,0.73,97.0,2.0,0.0,0.0,2.0,2.92715231788079,0.0,1.0,0.843137254901961,0.0,54.0,0.798611111111111,0.5,0.0,0.0,0.5,0.5,3,19.154410230657863
1106,0,2.0,1.0,1.0,0.0,0.0,6.0,285.0,2.0,0.0,21.0,32.0,0.71,88.0,2.0,0.0,23.0,2.0,2.71428571428571,0.0,1.0,0.894736842105263,0.0,0.0,0.921219822109276,0.0,0.0,0.281982421875,0.5,0.5,1,3.1822592594913113
1117,0,33.0,1.0,2.0,1.0,3.0,20.0,282.3251953125,1.0,0.0,50.0,8.0,0.42,91.0,0.000732421875,0.0,71.0,2.0,10.1190476190476,0.0,0.0,2.20454545454545,0.0,130.0,1.0,0.6,0.0,0.0,0.5,0.5,4,15.221168119819898
1121,0,1.0,0.0,1.0,2.0,5.0,4.0,657.0,1.0,15.0,38.0,103.0,0.7,97.0,1.0,2.0,8.890869140625,3.0,2.42857142857143,0.0,0.0,0.628099173553719,0.0,0.0,0.83987103707684,0.0,0.0,0.00146484375,0.5,0.5,2,12.394660285247255
1147,0,0.0,9.0,1.0,0.0,0.0,9.0,150.0,1.0,0.0,25.0,3.0,0.39,75.0,3.0,1.0,33.0,1.0,10.3333333333333,0.0,1.0,1.92857142857143,0.0,0.0,0.971875,0.0,0.0,1.086648941040039,0.5,0.5,1,1.9650283683785215
1151,0,1.0,1.0,1.0,0.0,0.0,14.0,161.0,1.0,1.0,7.0,5.0,0.89,69.0,2.3090067505836487,0.0,18.0,1.0,6.125,0.0,2.0,1.6,0.0,0.0,0.95959595959596,0.0,0.0,2.0,0.5,0.5,1,1.8150500805440013
