,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
500,1,2,1,5,0,0.58,0,87,1,0,25,2,5.55357142857143,1,4.98214285714286,1,1,1.03448275862069,0,6,0.25,0,4,1
299,3,2,1,4,4,0.25,2,88,2,4,31,2,5.91666666666667,1,9.83333333333333,1,1,1.4,0,4,0.4,0,3,8
1445,1,1,1,2,3,0.33,0,93,1,1,17.5,2,4.87234042553191,0,6.84042553191489,1,1,0.919191919191919,0,537.0,0.243243243243243,0,4,7
310,0,1,1,13,0,0.99,0,85,1,0,24,1,7.52380952380952,2,5.42857142857143,1,1,0.826086956521739,0,5,0.416666666666667,0,6,2
710,2,1,1,3,0,0.42,0,76,2,0,27,2,2.41666666666667,0,4.95833333333333,1,1,0.6,0,214,0.125,0,2,6
833,0,1,1,2,4,0.24,1,78,1,1,21,2,4.4,1,6.15,1,1,1.11538461538462,0,12,0.2,0,2,4
927,0,2,1,4,1,0.27,1,77,3,1,38,2,4.37142857142857,0,10.6857142857143,1,1,1.14285714285714,0,5,0.294117647058824,0,5,4
892,0,2,1,1,1,0.17,1,80,3,0,28,1,4.13636363636364,1,7.72727272727273,1,1,1.23076923076923,0,1,0.4,0,3,2
843,0,1,1,7,0,0.45,0,80,3,0,57,2,6.51219512195122,0,10.609756097561,1,1,0.787234042553192,0,6,0.454545454545455,0,4,3
1568,0,1,1,6,0,0.44,0,41,1,0,28,2,2.64285714285714,0,7.92857142857143,0,1,0.578947368421053,0,1,0.4,0,1,4
62,1,1,1,6,0,0.7,0,91,1,19,21.5,3,8.25174825174825,0,4.52447552447552,1,1,0.56,0,4,0.0,1,4,1
467,11,1,1,3,0,0.44,0,92,1,2,10.0,2,7.61458333333333,0,3.875,1,1,0.613207547169811,0,123.0,0.25,2,6,1
896,2,1,1,3,2,0.15,3,90,3,1,21.5,2,4.25490196078431,0,13.078431372549,1,1,1.57894736842105,0,123.0,0.25,0,3,1
1036,0,1,1,5,3,0.29,2,72,1,0,46,2,6.17391304347826,0,11.5652173913043,1,1,0.935897435897436,0,0,0.461538461538462,0,4,7
342,0,1,0,3,3,0.27,0,100,2,6,17.5,6,5.85606060606061,0,6.59848484848485,1,0,0.863309352517986,0,166.0,0.269230769230769,5,5,0
328,0,1,33.0,5,2,0.38,1,58,2,2,10.5,1,7.0,2,8.625,2,1,1.7,0,4,0.0,1,4,4
1126,2.5,1,64,6,0,0.67,0,0,1,0,21.5,1,4.72307692307692,0,7.10769230769231,1,1,0.434782608695652,0,0,0.333333333333333,0,3,4
331,1,1,33.0,1,2,0.19,0,50,2,0,10.5,2,6.08333333333333,1,7.58333333333333,1,1,1.75,0,4,0.0,1,5,2
446,1,3,33.0,5,1,0.33,0,96,2,0,10.5,2,5.46774193548387,0,5.85483870967742,1,1,2.73846153846154,0,4,0.0,1,5,7
177,1,2,23,5,0,0.63,0,92,1,2,17,2,20.9672131147541,0,4.32786885245902,1,1,0.650793650793651,0,21,0.0,0,2,10
73,18.0,2,1,5,0,0.63,0,77,3,8,13,2,4.78947368421053,0,3.84210526315789,0,1,0.785714285714286,0,2,0.3136363636363635,0,1,8
350,1,1,1,4,0,0.42,0,85,1,0,10.5,2,7.32258064516129,0,6.09677419354839,0,1,1.08571428571429,0,0,0.25,3,4,1
65,1,1,1,4,0,0.53,0,88,2,1,10.5,2,17.8736842105263,0,3.95789473684211,1,1,0.5,0,4,0.3136363636363635,3,5,7
717,2,1,1,2,1,0.14,2,52,1,0,13.5,2,2.86440677966102,0,9.16949152542373,0,1,1.03076923076923,0,2,0.285714285714286,2,4,3
719,1,1,1,4,0,0.16,5,73,1,1,13.5,2,5.09401709401709,0,10.7777777777778,0,1,0.524590163934426,0,2,0.375,2,4,3
360,6,2,0.0,2,1,0.29,0,100,3,1,10.5,2,6.43548387096774,0,5.24193548387097,1,0,1.10526315789474,0,0,0.333333333333333,1,2,8
1437,2,2,0.0,3,8,0.42,0,80,1,2,10.5,1,4.30769230769231,1,5.69230769230769,0,1,1.17647058823529,0,0,0.285714285714286,1,3,2
1485,18.0,1,1,6,0,1.21,0,91,2,0,8,1,6.5625,0,3.125,1,1,0.684210526315789,0,2,0.3136363636363635,0,1,2
714,18.0,1,1,14,0,1.22,0,0,1,0,10,1,6.0,3,7.25,2,1,0.833333333333333,0,2,0.3136363636363635,0,2,3
753,0,1,2,15.5,0,0.06,0,96,1,0,10.5,2,1.69747899159664,0,2.81512605042017,1,1,0.286885245901639,0,4,0.428571428571429,1,4,5
777,1,1,1,5,1,0.55,0,97,2,1,58,2,17.5104895104895,0,5.17482517482518,0,1,0.681818181818182,0,6,0.225806451612903,0,5,6
1541,1,1,1,3,0,0.29,0,55,2,1,10.0,2,2.25,0,8.5,0,1,0.785714285714286,0,4,0.3136363636363635,3,2,1
1528,0.0,1,6,1,0,0.25,1,60,1,0,10.5,1,4.28571428571429,1,7.42857142857143,2,1,1.88888888888889,0,0,0.333333333333333,1,1,3
1564,1,2,1,3,0,0.2,2,25,3,0,10.5,1,4.0,1,15.9166666666667,0,1,1.4375,0,0,0.3535714285714285,3,1,1
5,1,1,6.5,1,0,0.19,0,94,2,0,1.5,5,3.30841121495327,0,3.91588785046729,0,1,0.761467889908257,0,3,0.25,4,6,7
175,0,1,45.0,15.5,0,1.43,0,100,1,0,2,1,0.0,0,1.0,1,0,0.0,0,4,0.346153846153846,0,5,4
929,1,1,1,5,0,0.21,3,80,3,0,31,1,7.34782608695652,0,14.8695652173913,1,1,1.52,0,6,0.4,0,7,4
466,0,1,45.0,2,0,2.25,0,100,1,1,10.0,2,2.5,0,0.86,0,1,0.0,0,0,0.0,0,2,1
1598,18.0,1,1,4,0,0.4,2,63,1,0,10.5,1,4.66666666666667,0,10.4,2,1,0.705882352941177,0,4,0.3136363636363635,0,1,1
758,0.0,1,0,5,0,0.62,1,0,3,0,9,1,1.75,1,6.5,1,1,1.14285714285714,0,3,0.285714285714286,4,1,4
359,1,1,19.0,5,0,0.59,0,90,1,0,10.5,1,5.90243902439024,1,4.92682926829268,1,1,1.0,0,0,0.454545454545455,0,4,1
641,1,2,5.0,7,1,0.63,0,86,1,2,10.0,2,7.95522388059702,0,4.58208955223881,0,1,1.22972972972973,0,4,0.2,0,6,1
647,8.0,2,1,2,2,0.28,0,100,3,3,21.5,2,4.91414141414141,0,5.59090909090909,0,0,0.858447488584475,0,0,0.333333333333333,0,4,0
42,1,2,6.5,7,0,0.92,0,78,1,0,14,2,6.8125,0,3.875,0,1,1.15,0,1,0.285714285714286,4,2,2
844,1,1,19.0,2,0,0.29,0,91,1,0,10.5,2,1.30909090909091,0,4.72727272727273,0,1,0.233333333333333,0,4,0.153846153846154,0,2,1
27,0,1,1,9.5,0,0.07,1,68,1,0,21.5,2,4.85123966942149,0,5.53719008264463,1,1,0.468085106382979,0,4,0.294117647058824,0,3,1
1529,0.0,1,0,1,0,0.22,1,60,1,0,12.5,1,3.71428571428571,1,7.57142857142857,2,1,2.22222222222222,0,5,0.4641025641025645,0,1,2
1127,18.0,1,1,5,0,0.73,0,0,1,0,10.5,1,3.4375,0,5.375,1,1,0.944444444444444,0,4,0.3136363636363635,0,3,1
1461,1,1,19.0,6,0,0.67,0,65,1,0,10.0,2,5.23076923076923,1,5.76923076923077,1,1,0.941176470588235,0,4,0.3136363636363635,0,1,2
589,7,1,1,9.5,9,0.08,0,89,1,2,21.5,2,6.24675324675325,0,6.8961038961039,1,0,1.34146341463415,0,4,0.3136363636363635,0,2,3
607,18.0,1,1,5,0,0.43,1,0,1,0,10.5,1,2.75,0,12.3333333333333,1,1,2.21428571428571,0,4,0.3136363636363635,0,2,0
726,18.0,1,1,3,0,0.22,2,68,1,0,10.5,2,5.1304347826087,1,9.73913043478261,1,1,0.615384615384615,0,4,0.3136363636363635,0,4,4
1516,18.0,1,1,1,0,0.2,1,70,1,0,10.0,1,4.41666666666667,1,8.58333333333333,1,1,0.857142857142857,0,4,0.3136363636363635,0,1,1
321,13,2,26.0,8,4,0.43,1,91,3,2,1.5,2,8.18279569892473,0,7.67741935483871,1,1,1.57692307692308,0,46.5,0.434782608695652,3,4,0
749,0,1,1,9.5,0,0.1,0,69,1,0,10.5,2,3.875,1,8.5,1,1,0.458333333333333,0,4,0.3136363636363635,0,4,0
1419,1,1,2.5,8,0,0.52,2,83,1,0,25.0,2,5.40740740740741,1,9.51851851851852,0,1,1.27586206896552,0,0,0.34166666666666645,0,1,3
752,18.0,1,1,1,0,0.26,0,75,3,0,13,2,1.6,0,2.66666666666667,0,1,0.380952380952381,0,2,0.3136363636363635,0,2,2
755,18.0,2,1,1,0,0.09,2,66,2,0,10.5,2,4.1,0,8.7,1,1,1.125,0,4,0.3136363636363635,0,4,4
944,0,1,1,3,0,0.28,2,66,1,0,27,2,3.28571428571429,0,8.90476190476191,0,1,1.04166666666667,0,2,0.3136363636363635,0,4,2
848,1,2,19.0,2,0,0.12,1,66,1,0,10.5,2,5.5625,0,11.5625,1,1,1.7,0,4,0.3136363636363635,0,2,4
874,8.0,1,1,9.5,22,0.16,0,100,3,9,21.5,2,3.48484848484848,0,3.89393939393939,0,0,0.426900584795322,0,0,0.4,0,3,6
913,0,1,1,9.5,0,0.09,5,44,1,0,10.5,1,4.5,1,11.8,1,1,0.583333333333333,0,4,0.3136363636363635,0,3,3
938,18.0,1,1,3,0,0.21,1,75,2,0,10.5,2,2.92857142857143,0,9.96428571428571,0,1,1.03125,0,4,0.3136363636363635,0,5,8
1519,2.5,1,1,4,0,0.37,1,64,1,0,11.0,1,3.375,2,7.25,1,1,1.1,0,0,0.34166666666666645,0,1,2
1602,18.0,1,1,4,0,0.43,0,89,1,0,10.5,2,7.0,2,4.6,1,1,1.0,0,4,0.3136363636363635,0,1,3
1607,18.0,1,1,1,0,0.23,0,71,1,0,10.0,1,4.35714285714286,0,5.92857142857143,0,1,0.5,0,4,0.3136363636363635,0,1,2
1006,18.0,1,1,4,0,0.27,1,44,3,0,10.5,1,3.0,0,8.38888888888889,1,1,0.666666666666667,0,4,0.3136363636363635,0,4,5
1556,2.5,1,1,6,0,0.35,3,70,1,0,12.5,1,4.81818181818182,1,10.7272727272727,1,1,0.846153846153846,0,0,0.34166666666666645,0,1,2
125,8.0,1,45.0,11,0,3.48,0,0,1,1,10.5,1,0.88135593220339,0,0.423728813559322,0,1,0.0,0,0,0.333333333333333,3,5,5
1420,18.0,1,33.0,2,2,0.34,0,79,2,2,10.5,3,4.28571428571429,1,5.64285714285714,0,1,0.6875,0,4,0.444444444444444,1,2,2
1560,6,1,0.0,0.0,0,0.24,0,95,1,0,21.5,4,1.03703703703704,0,1.94444444444444,0,1,0.245614035087719,0,0,0.4,1,2,6
852,1,3,45.0,34,0,0.54,4.5,33,1,0,10.5,2,3.375,0,25.125,1,1,1.09090909090909,0,4,0.285714285714286,3,2,5
412,16,1,1,4,18.0,0.3,0,96,3,2,1.5,7,5.9811320754717,0,8.05031446540881,1,1,1.21764705882353,0,71.5,0.26984126984127,11,3,5
1125,1,1,18.0,7,0,0.4,0,97,2,0,21.5,1,9.41538461538462,0,12.5692307692308,1,1,1.78571428571429,0,4,0.3136363636363635,0,2,0
701,0,2,18.0,6,1,0.62,0,87,2,3,10.0,1,9.52272727272727,0,4.5,1,1,0.927083333333333,0,4,0.3136363636363635,0,2,0
1328,8.0,1,547,0,11.5,0.02,0,99,2,2,21.5,2,2.18934646374217,0,3.19964189794091,0,0,0.417198808003406,0,0,0.285714285714286,0,2,3
22,0,1,19.0,23.5,0,0.25,0,75,1,1,10.0,4,2.33333333333333,0,5.5,0,1,1.375,0,4,0.3136363636363635,0,2,2
1189,26.0,2,14.5,2,0,0.37,0,66,2,0,0.5,3,4.125,0,6.625,0,1,2.58333333333333,0,2,0.4467849223946785,1,1,2
1331,30.0,1,431,0,15.0,0.02,0,99,2,2,1.5,2,2.60681728101467,0,3.50614347998415,0,0,0.452390057361377,0,71.5,0.34166666666666645,0,3,3
1595,26.0,1,2.5,2,0,0.32,1,25,1,0,6.5,1,3.5,2,15.25,5,1,0.0,0,0,0.285714285714286,0,1,3
1467,1,1,1,4,6,0.44,0,94,2,2,18.5,3,5.58730158730159,0,5.20634920634921,1,1,1.07575757575758,0,537.0,0.368421052631579,0,2,6
64,1,2,1,2,7,0.29,0,95,3,12,62,3,4.72222222222222,0,5.05555555555556,1,1,1.0,0,6,0.3,0,3,15
951,0,1,1,1,0,0.14,1,70,2,0,26,2,3.45,0,6.05,0,1,0.666666666666667,0,14,0.4641025641025645,0,3,1
428,1,2,1,2,0,0.31,0,87,2,2,19,2,4.02941176470588,0,5.29411764705882,1,1,1.3,0,292,0.357142857142857,0,4,6
1444,0,1,1,6,0,0.79,0,88,1,1,16,2,6.75,1,4.32142857142857,1,1,0.915254237288136,0,42,0.5,0,2,1
218,0,1,1,1,1,0.58,0,96,2,2,22,2,5.23863636363636,0,2.18181818181818,0,1,0.189473684210526,0,39,0.25,0,3,10
479,1,2,1,4,3,0.32,0,100,2,3,26,2,6.25806451612903,2,5.96774193548387,1,1,1.23287671232877,0,5,0.333333333333333,0,2,9
411,37,1,1,6,14,0.46,1,97,1,4,17.5,2,10.2378640776699,0,6.83980582524272,0,1,1.02739726027397,0,134.5,0.283950617283951,0,5,5
