,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
721,0,1,1,5,0,0.24,4,78,1,0,37,2,3.35294117647059,1,15.0,1,1,0.904761904761905,0,5,0.25,0,6,4
1528,0,1,1,1,0,0.25,1,60,1,0,21,1,4.28571428571429,1,7.42857142857143,2,1,1.88888888888889,0,0,0.0,0,1,3
1437,0,2,0,3,8,0.42,0,80,1,2,24,1,4.30769230769231,1,5.69230769230769,0,1,1.17647058823529,0,6,0.0,0,3,2
62,1,1,1,6,0,0.7,0,91,1,19,21.5,3,8.25174825174825,0,4.52447552447552,1,1,0.56,0,4,0.0,4,4,1
466,0,1,0,2,0,2.25,0,100,1,1,4.5,2,2.5,0,0.86,0,1,0.0,0,0,0.0,3,2,4
896,2,1,1,3,2,0.15,3,90,3,1,21.5,2,4.25490196078431,0,13.078431372549,1,1,1.57894736842105,0,123.0,0.25,0,3,1
470,4,2,1,5,5,0.37,2,87,2,0,23,4,8.48,0,7.04,1,1,1.37037037037037,0,6,0.3,0,6,7
1485,0,1,1,3,0,1.21,0,91,2,0,8,1,6.5625,0,3.125,1,1,0.684210526315789,0,2,0.3136363636363635,1,1,2
1127,0,1,15,5,0,0.73,0,0,1,0,10.5,1,3.4375,0,5.375,1,1,0.944444444444444,0,4,0.285714285714286,0,3,1
1595,23.0,0,45.0,2,0,0.32,1,25,1,0,19,1,3.5,2,15.25,5,1,0.0,0,45,0.285714285714286,0,1,0
331,1,1,33.0,1,2,0.19,0,50,2,0,10.5,2,6.08333333333333,1,7.58333333333333,1,1,1.75,0,4,0.333333333333333,1,5,2
1467,1,1,1,4,6,0.44,0,94,2,2,18.5,3,5.58730158730159,0,5.20634920634921,1,1,1.07575757575758,0,537.0,0.368421052631579,0,2,6
1420,0,1,33.0,2,2,0.34,0,79,2,2,10.5,3,4.28571428571429,1,5.64285714285714,0,1,0.6875,0,4,0.0,1,2,2
758,0,1,2,5,0,0.62,1,0,3,0,9,1,4.55555555555556,1,6.5,1,1,1.14285714285714,0,1,0.3136363636363635,0,1,3
65,1,1,1,4,0,0.53,0,88,2,1,10.5,2,17.8736842105263,0,3.95789473684211,1,1,0.5,0,0,0.3136363636363635,0,5,3
73,37.0,2,1,5,0,0.63,0,77,3,8,13,2,4.78947368421053,0,3.84210526315789,0,1,0.785714285714286,0,0,0.3136363636363635,0,1,1
726,0,1,1,3,0,0.22,2,68,1,0,10.5,2,5.1304347826087,1,9.73913043478261,1,1,0.615384615384615,0,0,0.3136363636363635,0,4,1
1006,0,1,1,4,0,0.27,1,44,3,0,10.5,1,3.0,0,8.38888888888889,1,1,0.666666666666667,0,4,0.3136363636363635,0,4,1
1529,0,1,1,1,0,0.22,1,60,1,0,10.5,1,3.71428571428571,1,7.57142857142857,2,1,2.22222222222222,0,5,0.3136363636363635,0,1,2
64,16,2,1,2,7,0.29,0,95,3,12,21.5,3,4.72222222222222,0,5.05555555555556,1,1,1.0,0,0,0.3,3,3,1
218,37,1,1,1,1,0.58,0,96,2,2,10.5,2,5.23863636363636,0,2.18181818181818,0,1,0.189473684210526,0,0,0.25,1,3,1
350,1,1,2,4,0,0.42,0,85,1,0,10.5,2,7.32258064516129,0,6.09677419354839,0,1,1.08571428571429,0,4,0.25,1,4,1
479,1,2,12,4,3,0.32,0,100,2,3,26,2,6.25806451612903,2,5.96774193548387,1,1,1.23287671232877,0,1,0.333333333333333,0,2,9
944,4,1,0,3,0,0.28,2,66,1,0,10.5,2,3.28571428571429,0,8.90476190476191,0,1,1.04166666666667,0,2,0.285714285714286,0,4,8
175,0,1,0,23.5,21.0,0.675,0,100,1,0,2,1,0.0,0,1.0,1,0,0.0,0,74,0.346153846153846,0,2,14
428,1,2,1,2,0,0.31,0,87,2,2,19,2,4.02941176470588,0,5.29411764705882,1,1,1.3,0,6,0.357142857142857,0,4,9
1598,18.0,1,1,0,0,0.4,2,63,1,0,10.5,1,4.66666666666667,0,10.4,2,1,0.705882352941177,0,4,0.3136363636363635,0,1,1
1419,1,1,0,8,0,0.52,2,83,1,0,21.5,2,5.40740740740741,1,9.51851851851852,0,1,1.27586206896552,0,0,0.3136363636363635,3,1,3
832,1,1,3,2,0,0.22,2,78,1,1,21,1,4.14285714285714,1,8.21428571428571,1,1,0.75,0,0,0.285714285714286,0,2,5
1516,0,1,1,1,0,0.2,1,70,1,0,10.0,1,4.41666666666667,1,8.58333333333333,1,1,0.857142857142857,0,4,0.3136363636363635,3,1,1
1519,0,1,1,4,0,0.37,1,64,1,0,10.0,1,3.375,2,7.25,1,1,1.1,0,4,0.3136363636363635,5,1,2
752,0,1,2,1,0,0.26,0,75,3,0,13,2,4.55555555555556,0,2.66666666666667,0,1,0.380952380952381,3,4,0.3136363636363635,0,2,1
755,0,2,1,1,0,0.09,2,66,2,0,10.5,2,4.1,0,8.7,1,1,1.125,0,4,0.3136363636363635,3,4,4
717,2,1,1,2,1,0.14,2,52,1,0,1.5,2,2.86440677966102,0,9.16949152542373,0,1,1.03076923076923,0,3,0.285714285714286,2,4,5
1541,1,1,1,3,0,0.29,0,55,2,1,10.0,2,2.25,0,8.5,0,1,0.785714285714286,0,4,0.3136363636363635,3,2,1
1564,1,2,1,3,0,0.2,2,25,3,0,10.5,1,4.0,1,15.9166666666667,0,1,1.4375,0,0,0.3535714285714285,3,1,1
848,1,2,0,2,0,0.12,1,66,1,0,10.5,2,5.5625,0,11.5625,1,1,1.7,0,4,0.3136363636363635,1,2,4
938,0,1,1,3,0,0.21,1,75,2,0,10.5,2,2.92857142857143,0,9.96428571428571,0,1,1.03125,0,4,0.3136363636363635,3,5,8
1602,0,1,1,4,0,0.43,0,89,1,0,10.5,2,7.0,2,4.6,1,1,1.0,0,4,0.3136363636363635,3,1,3
5,3,0,33.0,1,0,0.19,0,94,2,25.5,21.5,5,3.30841121495327,0,3.91588785046729,0,1,0.761467889908257,0,4,0.25,0,6,7
714,37.0,1,0,14,0,1.22,0,0,1,0,10,1,6.0,3,7.25,2,1,0.833333333333333,0,0,0.5,5,2,3
607,0,1,1,5,0,0.43,1,0,1,0,10.5,1,2.75,0,2.25,1,1,2.21428571428571,0,44,0.3136363636363635,3,2,0
641,1,2,8.0,7,1,0.63,0,86,1,2,10.0,2,7.95522388059702,0,4.58208955223881,0,1,1.22972972972973,0,4,0.2,0,6,0
27,0,1,1,9.5,0,0.07,1,68,1,0,21.5,2,4.85123966942149,0,5.53719008264463,1,1,0.468085106382979,0,0,0.294117647058824,0,3,1
1461,1,1,19.0,6,0,0.67,0,65,1,0,10.0,2,5.23076923076923,1,5.76923076923077,1,1,0.941176470588235,0,4,0.3136363636363635,0,1,2
749,0,1,1,9.5,0,0.1,0,69,1,0,10.5,2,3.875,1,8.5,1,1,0.458333333333333,0,4,0.3136363636363635,0,4,0
753,0,1,2,15.5,0,0.06,0,96,1,0,10.5,2,8.441558441558445,0,2.81512605042017,1,1,0.286885245901639,0,4,0.428571428571429,0,4,5
1556,0,1,1,6,0,0.35,3,70,1,0,10.5,1,4.81818181818182,1,3.67857142857143,1,1,0.846153846153846,0,0,0.3136363636363635,0,1,2
913,0,1,1,0,0,0.09,5,34.5,1,0,10.5,1,4.5,1,11.8,1,1,0.583333333333333,0,4,0.3136363636363635,0,3,3
1607,18.0,1,1,1,0,0.23,0,71,1,0,10.0,1,4.35714285714286,0,5.92857142857143,0,1,0.5,0,4,0.3136363636363635,0,1,2
852,1,3,0,34,0,0.54,2.5,33,1,0,10.5,2,3.375,0,25.125,1,1,1.09090909090909,0,4,0.285714285714286,4,2,5
874,14.0,1,6,23.5,22,0.16,0,100,3,9,13.5,2,3.48484848484848,0,3.89393939393939,0,0,0.426900584795322,0,2,0.4,0,3,6
125,5.0,1,33.0,11,0,3.48,0,0,1,1,10.5,1,0.88135593220339,0,0.423728813559322,0,1,0.0,0,4,0.333333333333333,0,5,0
844,2,1,19.0,2,0,0.29,0,91,1,0,10.5,2,1.30909090909091,0,4.72727272727273,0,1,0.233333333333333,0,0,0.153846153846154,1,2,1
1189,0.0,2,19.0,2,0,0.37,0,66,2,0,10.5,3,4.125,0,6.625,0,1,2.58333333333333,0,2,0.3136363636363635,1,1,2
42,1,2,45.0,7,0,0.92,0,78,1,0,14,2,6.8125,0.0,3.875,0,1,0.515625,0,2,0.3136363636363635,0,2,5
1560,6,1,0.0,0,0,0.24,0,95,1,0,21.5,4,2.22222222222222,0,1.94444444444444,0,1,0.245614035087719,0,0,0.4,0,2,6
941,0,1,1,1,4,0.12,1,100,2,1,32,2,7.28169014084507,0,8.57746478873239,0,0,0.916666666666667,0,4,0.357142857142857,0,2,6
22,0,1,45.0,9.5,0,0.25,0,75,1,1,10.0,4,2.33333333333333,0,5.5,0,1,1.375,0,0,0.3136363636363635,0,2,2
1126,18.0,1,31.0,6,0,0.67,0,54.5,1,0,5.5,1,4.72307692307692,0,7.10769230769231,1,1,0.434782608695652,0,3,0.333333333333333,0,3,4
589,7,1,6,11.5,0,0.08,0,89,1,2,5.5,2,6.24675324675325,0,6.8961038961039,1,0,1.34146341463415,0,0,0.285714285714286,0,2,3
1331,263.0,1,18.0,0,105,0.02,0,99,2,2,21.5,2,2.60681728101467,0,3.50614347998415,0,0,0.452390057361377,0,46.5,0.285714285714286,0,3,3
1328,30.0,1,547,0,2.5,1.07,0,99,2,2,17.5,2,2.18934646374217,0,3.19964189794091,0,0,0.417198808003406,0,1,0.5,0,2,3
948,0,1,1,4,4,0.28,1,76,2,1,45,2,4.45454545454545,0,11.3030303030303,1,1,0.568181818181818,0,5,0.454545454545455,0,3,2
701,0,2,1.5,6,1,0.62,0,87,2,3,4.5,1,9.52272727272727,0,4.5,1,1,0.927083333333333,0,2,0.3136363636363635,3,2,11
1444,0,1,1,6,0,0.79,0,88,1,1,16,2,6.75,1,4.32142857142857,1,1,0.915254237288136,0,42,0.5,0,2,1
951,2,1,2,1,0,0.14,1,70,2,0,26,2,3.45,0,6.05,0,1,0.666666666666667,0,1,0.5,0,3,1
1125,1,1,1.5,7,0,0.4,9.0,97,2,0,13.5,1,9.41538461538462,0,2.25,1,1,1.78571428571429,0,283,0.3136363636363635,0,2,10
328,0,1,14.5,5,2,0.38,1,58,2,2,21,1,7.0,2,8.625,2,1,1.7,0,6,0.0,0,4,4
1399,5,2,0,5,1,0.55,3,100,2,1,10,1,5.35,0,7.45,1,0,1.78260869565217,0,6,0.333333333333333,0,1,2
342,10,1,1,3,3,0.27,0,100,2,6,28.0,6,5.85606060606061,0,6.59848484848485,1,0,0.863309352517986,0,8.5,0.269230769230769,0,5,2
412,16,1,1,4,29,0.3,0,96,3,2,25.0,7,5.9811320754717,0,8.05031446540881,1,1,1.21764705882353,0,8.5,0.26984126984127,0,3,6
321,13,2,0,8,4,0.43,1,91,3,2,13.5,2,8.18279569892473,0,7.67741935483871,1,1,1.57692307692308,0,1033,0.0,3,4,1
