test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
57,18,17.0,7.0,1.0,1.0,0.0,2.0,1.0,20.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,0.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.97454774,0.025452228,2
57,19,17.0,7.0,1.0,1.0,0.0,24.0,1.0,20.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,0.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9967176,0.0032824478,3
104,0,15.0,0.0,3.0,3.0,4.0,5.0,5.0,28.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,32.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.6869745,0.31302544,1
104,1,15.0,0.0,3.0,3.0,4.0,5.0,5.0,20.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.9919232,0.008076785,2
104,2,15.0,0.0,3.0,3.0,4.0,5.0,0.0,20.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.9989161,0.001083898,3
104,3,15.0,0.0,3.0,3.0,4.0,5.0,0.0,20.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.9995523,0.00044769185,4
104,4,15.0,0.0,3.0,3.0,4.0,5.0,0.0,20.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.5,0.0,2.0,2.0,0.9997589,0.00024110357,5
104,5,15.0,0.0,3.0,3.0,4.0,5.0,0.0,19.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.5,0.0,2.0,2.0,0.9998159,0.00018409413,5
104,6,15.0,0.0,3.0,3.0,4.0,5.0,5.0,20.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,2.0,0.99536914,0.0046308697,3
104,7,15.0,0.0,3.0,1.0,4.0,5.0,5.0,20.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,2.0,0.9969144,0.0030855883,4
104,8,15.0,0.0,3.0,1.0,4.0,5.0,5.0,20.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,1.0,0.99723303,0.0027669878,4
104,9,15.0,0.0,3.0,1.0,4.0,5.0,5.0,28.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,1.0,0.99788237,0.0021176522,4
104,10,15.0,0.0,3.0,3.0,4.0,5.0,0.0,19.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.99965817,0.00034185074,4
104,11,15.0,0.0,3.0,43.0,4.0,5.0,0.0,19.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.999694,0.0003059851,5
104,12,15.0,0.0,3.0,3.0,4.0,5.0,5.0,20.0,2.0,5.0,10.0,5.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.99768656,0.0023134253,3
104,13,15.0,0.0,3.0,3.0,4.0,5.0,5.0,20.0,72.0,5.0,10.0,5.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.99885386,0.0011461087,4
104,14,15.0,0.0,3.0,3.0,4.0,5.0,5.0,20.0,72.0,5.0,10.0,5.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,2.0,0.9994853,0.0005146732,5
104,15,15.0,0.0,3.0,3.0,4.0,5.0,5.0,22.0,72.0,5.0,10.0,5.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,2.0,0.99951595,0.00048406888,5
104,16,15.0,0.0,3.0,3.0,4.0,5.0,5.0,22.0,72.0,5.0,10.0,5.0,2.0,1.0,0.0,9.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,2.0,0.9996013,0.00039869474,5
104,17,15.0,0.0,3.0,3.0,4.0,5.0,0.0,28.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.9992366,0.00076341635,3
104,18,15.0,0.0,3.0,3.0,4.0,5.0,0.0,28.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,0.0,1.0,0.0,0.5,0.0,2.0,7.0,0.99936765,0.00063235173,4
104,19,15.0,0.0,3.0,3.0,4.0,5.0,0.0,28.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,0.0,1.0,4.0,0.5,0.0,2.0,7.0,0.9994736,0.00052643893,5
115,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,6.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.88675034,0.113249674,1
115,1,4.0,0.0,2.0,1.0,0.0,4.0,3.0,22.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.718136,0.281864,1
115,2,4.0,0.0,2.0,1.0,0.0,4.0,0.0,17.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.99984664,0.00015333897,3
115,3,4.0,0.0,2.0,1.0,0.0,4.0,0.0,17.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.9999382,6.181591e-05,4
115,4,4.0,0.0,2.0,1.0,0.0,4.0,0.0,19.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.99995095,4.903777e-05,4
115,5,4.0,0.0,2.0,1.0,0.0,4.0,0.0,19.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,4.3,1.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.99995786,4.2163458e-05,5
115,6,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.9998005,0.00019948001,3
115,7,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,1.0,1.0,0.99988395,0.00011602241,4
115,8,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,4.3,1.0,1.0,0.0,0.333333333333333,0.0,1.0,1.0,0.9999002,9.975865e-05,5
115,9,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,4.3,1.0,1.0,0.0,0.333333333333333,0.0,1.0,0.0,0.9999003,9.970939e-05,5
115,10,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,72.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.9999007,9.9305165e-05,4
115,11,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,72.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,4.3,1.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.9999146,8.53846e-05,5
115,12,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,72.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,4.3,1.0,1.0,0.0,0.333333333333333,0.0,3.0,0.0,0.99991465,8.534243e-05,5
115,13,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.92283726,0.07716274,1
115,14,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.97741485,0.022585139,2
115,15,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,4.0,9.0,13.0,25.0,1.0,4.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.9894785,0.010521484,3
115,16,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,4.0,9.0,13.0,25.0,1.0,4.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,0.0,0.0,0.333333333333333,0.0,3.0,1.0,0.9942811,0.005718894,4
115,17,4.0,0.0,2.0,1.0,0.0,4.0,3.0,17.0,4.0,9.0,13.0,25.0,1.0,4.0,0.0,19.0,2.0,0.0,3.0,1.0,0.0,0.0,0.333333333333333,0.0,3.0,1.0,0.9966431,0.0033568495,5
115,18,4.0,0.0,2.0,0.0,0.0,4.0,0.0,17.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.99995875,4.125829e-05,5
115,19,4.0,0.0,2.0,0.0,0.0,4.0,0.0,17.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,2.0,0.999959,4.102117e-05,5
141,0,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,6.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.895799,0.10420104,1
141,1,0.0,0.0,3.0,0.0,1.0,6.0,2.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.6008645,0.39913547,1
141,2,0.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,6.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.9982056,0.0017943999,3
141,3,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.622559,0.377441,1
141,4,0.0,0.0,3.0,0.0,1.0,6.0,5.0,28.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.53872025,0.46127972,1
141,5,0.0,0.0,3.0,0.0,1.0,6.0,0.0,17.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.9999951,4.8768056e-06,5
141,6,0.0,0.0,3.0,0.0,1.0,6.0,5.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.81850415,0.18149586,1
141,7,0.0,0.0,3.0,0.0,1.0,6.0,5.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,2.5,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9838849,0.016115103,2
141,8,0.0,0.0,3.0,0.0,1.0,6.0,5.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,2.5,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.9994489,0.0005511099,3
141,9,0.0,0.0,3.0,0.0,1.0,6.0,5.0,17.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,2.5,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.9997374,0.00026259487,3
141,10,0.0,0.0,3.0,0.0,1.0,6.0,5.0,17.0,1.0,1.0,0.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,2.5,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.9997832,0.00021676281,4
141,11,0.0,0.0,3.0,0.0,1.0,6.0,5.0,17.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,10.0,1.0,1.0,2.5,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.9997913,0.00020865796,5
141,12,0.0,0.0,3.0,0.0,1.0,6.0,5.0,17.0,1.0,1.0,0.0,3.0,0.0,6.0,1.0,10.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.9998262,0.00017378242,5
141,13,20.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,6.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9977414,0.0022586188,3
141,14,20.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,6.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9993213,0.0006787042,4
141,15,20.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.99981385,0.00018616627,4
141,16,20.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9999374,6.25971e-05,5
141,17,20.0,0.0,3.0,0.0,1.0,6.0,2.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9999395,6.048604e-05,5
141,18,0.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.9999531,4.6912282e-05,4
141,19,0.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,26.0,1.0,0.0,1.0,0.0,3.0,0.0,0.99997026,2.9753133e-05,5
148,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,178.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,6.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.8160771,0.18392289,1
148,1,2.0,0.0,2.0,0.0,0.0,6.0,3.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.8013139,0.1986861,1
148,2,2.0,0.0,2.0,0.0,0.0,6.0,3.0,17.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.99949026,0.000509721,3
148,3,2.0,0.0,2.0,0.0,0.0,6.0,3.0,17.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.99984086,0.0001591172,4
148,4,2.0,0.0,2.0,0.0,0.0,6.0,3.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.9998758,0.00012419895,4
148,5,2.0,0.0,2.0,0.0,0.0,1.0,3.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.9998984,0.00010160861,5
148,6,2.0,0.0,2.0,0.0,0.0,1.0,3.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9999133,8.6713466e-05,5
148,7,2.0,0.0,2.0,0.0,0.0,6.0,3.0,17.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.9993469,0.0006530692,3
148,8,2.0,0.0,2.0,0.0,0.0,6.0,3.0,17.0,2.0,12.0,9.0,9.0,0.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.9997086,0.00029138062,4
148,9,2.0,0.0,2.0,0.0,0.0,1.0,3.0,17.0,2.0,12.0,9.0,9.0,0.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.999845,0.00015498843,5
148,10,2.0,0.0,2.0,0.0,0.0,1.0,3.0,17.0,2.0,12.0,9.0,9.0,0.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,2.0,0.99987227,0.00012775991,5
148,11,2.0,0.0,2.0,0.0,0.0,6.0,0.0,17.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9996514,0.00034864977,3
148,12,2.0,0.0,2.0,0.0,0.0,6.0,0.0,17.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.9998151,0.00018488131,4
148,13,2.0,0.0,2.0,0.0,0.0,24.0,0.0,17.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.9998339,0.0001660958,5
148,14,2.0,0.0,2.0,0.0,0.0,6.0,0.0,17.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.99990976,9.024975e-05,4
148,15,2.0,0.0,2.0,0.0,0.0,6.0,0.0,17.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.9999561,4.3907585e-05,5
148,16,2.0,0.0,2.0,0.0,0.0,6.0,0.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.9999754,2.4598592e-05,5
148,17,2.0,0.0,2.0,0.0,0.0,6.0,2.0,22.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.75,0.0,1.0,1.0,0.99998116,1.885998e-05,5
148,18,2.0,0.0,2.0,0.0,0.0,6.0,3.0,17.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.92012167,0.07987832,1
148,19,2.0,0.0,2.0,0.0,0.0,1.0,3.0,17.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.97510767,0.024892338,2
152,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,28.0,2.0,7.0,40.0,101.0,0.0,4.0,2.0,28.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.70430917,0.29569083,1
152,1,1.0,1.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,7.0,40.0,101.0,0.0,4.0,2.0,0.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.9984636,0.0015364359,2
152,2,1.0,1.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,7.0,40.0,4.0,0.0,4.0,2.0,0.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.9998093,0.00019069604,3
152,3,1.0,1.0,1.0,2.0,0.0,0.0,1.0,20.0,72.0,7.0,40.0,4.0,0.0,4.0,2.0,0.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.99984694,0.00015308404,4
152,4,1.0,1.0,1.0,2.0,0.0,0.0,1.0,17.0,72.0,7.0,40.0,4.0,0.0,4.0,2.0,0.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.99985456,0.00014543899,4
152,5,1.0,1.0,1.0,2.0,0.0,0.0,1.0,20.0,72.0,7.0,40.0,101.0,0.0,4.0,2.0,0.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.9995532,0.0004467951,3
