test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
37,15,0.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,0.0,0.32,0.0,98.0,3.0,4.0,30.0,2.0,1.4,0.0,2.0,0.0,0.0,0.875,0.0,2.0,2.0,0.9679997619642223,0.032000238035777645,4
37,16,0.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,0.0,0.32,0.0,98.0,3.0,4.0,30.0,1.0,1.4,0.0,2.0,0.0,0.0,0.875,0.0,2.0,2.0,0.9688927113792946,0.031107288620705484,5
37,17,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,0.0,0.32,0.0,98.0,3.0,4.0,0.0,2.0,3.43564356435644,0.0,2.0,0.0,0.0,0.875,0.0,2.0,2.0,0.9557555624608112,0.04424443753918887,3
37,18,3.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,0.0,0.32,0.0,98.0,3.0,4.0,0.0,2.0,3.43564356435644,0.0,2.0,0.0,0.0,0.875,0.0,2.0,2.0,0.9720750683146681,0.02792493168533192,4
37,19,13.0,1.0,2.0,11.0,1.0,2.0,261.0,16.0,17.0,22.0,0.32,0.0,98.0,3.0,4.0,30.0,2.0,3.0,0.0,1.5,0.0,0.0,0.875,0.0,2.0,2.0,0.5048993538248181,0.49510064617518185,2
56,0,64.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,6.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.5313068362410429,0.46869316375895703,1
56,1,3.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.8402811727116952,0.15971882728830483,2
56,2,3.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,1.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.9216894947438858,0.0783105052561142,3
56,3,3.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,1.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.0,0.0,2.0,4.0,0.9673964977790726,0.03260350222092748,4
56,4,3.0,1.0,0.0,20.0,1.0,4.0,349.0,25.0,23.0,1.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.0,0.0,2.0,4.0,0.9717285805613199,0.028271419438680046,5
56,5,0.0,1.0,0.0,20.0,1.0,4.0,349.0,25.0,23.0,1.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.0,0.0,2.0,4.0,0.9733596328100839,0.02664036718991619,5
56,6,0.0,1.0,0.0,20.0,1.0,4.0,349.0,25.0,23.0,0.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.0,0.0,2.0,4.0,0.9734260666213983,0.026573933378601696,5
56,7,3.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,0.0,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.8839743632204622,0.11602563677953782,3
56,8,3.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,1.4,0.0,0.0,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.9275365652594565,0.07246343474054348,4
56,9,3.0,1.0,0.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,1.4,0.0,0.0,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.9418246860830415,0.05817531391695847,5
56,10,3.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.0,0.0,2.0,4.0,0.9204990477356443,0.07950095226435577,3
56,11,3.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,1.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,2.0,0.0,0.666666666666667,0.0,2.0,4.0,0.9419558557145163,0.05804414428548365,4
56,12,3.0,1.0,0.0,20.0,1.0,4.0,349.0,25.0,23.0,1.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,2.0,0.0,0.666666666666667,0.0,2.0,4.0,0.9494917907155747,0.05050820928442529,5
56,13,3.0,1.0,2.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,0.0,0.0,0.0,0.666666666666667,0.0,1.0,4.0,0.888008732277201,0.11199126772279903,4
56,14,3.0,1.0,2.0,0.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.0,0.0,2.0,4.0,0.9385836270488166,0.061416372951183365,4
56,15,3.0,1.0,2.0,0.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,0.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.0,0.0,2.0,4.0,0.9436876886488217,0.056312311351178354,5
56,16,64.0,1.0,8.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,0.0,0.0,0.666666666666667,0.0,2.0,4.0,0.7678728922512772,0.23212710774872283,2
56,17,64.0,1.0,8.0,20.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,25.0,0.0,0.666666666666667,0.0,2.0,4.0,0.81399337294392,0.18600662705607998,3
56,18,64.0,1.0,8.0,2.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,25.0,0.0,0.666666666666667,0.0,2.0,4.0,0.8304021016419714,0.1695978983580286,4
56,19,64.0,1.0,8.0,2.0,1.0,4.0,349.0,25.0,23.0,32.0,0.13,1.0,191.0,4.0,3.0,0.0,3.0,4.53030303030303,0.0,4.83333333333333,2.0,0.0,0.666666666666667,0.0,2.0,4.0,0.8320788126362347,0.16792118736376524,4
195,0,3.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.97826086956522,2.0,0.0,1.0,0.0,1.0,2.0,0.8331988577585796,0.16680114224142034,1
195,1,0.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,0.0,2.0,2.60869565217391,0.0,3.97826086956522,2.0,0.0,1.0,0.0,1.0,2.0,0.9611575998573354,0.03884240014266455,2
195,2,0.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,0.0,2.0,0.6,0.0,3.97826086956522,2.0,0.0,1.0,0.0,1.0,2.0,0.9858405641348138,0.014159435865186231,3
195,3,0.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,0.0,2.0,0.6,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.9902178472017328,0.009782152798267203,4
195,4,3.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,0.0,2.0,0.6,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.9925003905002232,0.007499609499776843,4
195,5,3.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,1.0,0.06,0.0,7.0,1.0,0.0,0.0,2.0,0.6,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.9927248497266512,0.007275150273348782,5
195,6,19.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,2.0,0.0,3.97826086956522,2.0,0.0,1.0,0.0,1.0,2.0,0.5903170462630748,0.4096829537369252,1
195,7,0.0,0.0,8.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,125.5,0.0,3.97826086956522,2.0,0.0,1.0,0.0,1.0,2.0,0.9710155598920163,0.02898444010798374,3
195,8,0.0,0.0,8.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,125.5,0.0,25.0,2.0,0.0,1.0,0.0,1.0,2.0,0.981853394725635,0.01814660527436498,4
195,9,19.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,3.3,2.0,0.0,1.0,0.0,1.0,2.0,0.5846626912108466,0.41533730878915337,1
195,10,0.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,222.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,25.0,2.0,0.0,1.0,0.0,1.0,2.0,0.9525870685495524,0.04741293145044754,3
195,11,0.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,222.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,25.0,2.0,0.0,1.0,0.0,1.0,0.0,0.9619186815047445,0.0380813184952555,4
195,12,0.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,3.0,0.06,0.0,222.0,1.0,0.0,5.0,2.0,2.60869565217391,0.0,25.0,2.0,0.0,1.0,0.0,1.0,0.0,0.9646992067413129,0.03530079325868712,5
195,13,0.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,125.5,0.0,25.0,2.0,0.0,1.0,0.0,1.0,2.0,0.9708005517972339,0.029199448202766053,3
195,14,0.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,125.5,0.0,25.0,2.0,0.0,1.0,0.0,2.0,2.0,0.9739562349964395,0.026043765003560537,4
195,15,0.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,0.0,0.0,25.0,2.0,0.0,1.0,0.0,2.0,2.0,0.9778711534498761,0.022128846550123947,4
195,16,0.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,0.0,0.06,0.0,7.0,1.0,0.0,5.0,2.0,0.0,0.0,25.0,2.0,0.0,1.0,0.0,2.0,2.0,0.9789753341374489,0.021024665862551167,5
195,17,19.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,2.0,2.0,2.60869565217391,0.0,3.97826086956522,2.0,0.0,1.0,0.0,1.0,2.0,0.5555918237127311,0.444408176287269,1
195,18,19.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,0.0,2.0,2.60869565217391,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.9315704963463313,0.06842950365366872,2
195,19,19.0,0.0,1.0,1.0,0.0,2.0,19.0,3.0,0.0,2.0,0.06,0.0,7.0,1.0,0.0,0.0,0.0,2.60869565217391,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.9584357677678134,0.04156423223218665,3
223,0,13.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,4.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.5376371242331301,0.4623628757668698,1
223,1,0.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.9280130236183709,0.07198697638162913,2
223,2,0.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,3.3,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.9451996163966003,0.054800383603399644,3
223,3,0.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.7,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,3.3,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.9522156425327692,0.04778435746723078,4
223,4,0.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.7,2.0,111.0,3.0,0.0,0.0,3.0,8.38260869565217,1.0,3.3,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.9555978625554852,0.044402137444514815,5
223,5,0.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.0,1.0,4.0,8.0,0.9726837717634095,0.027316228236590568,3
223,6,0.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.7,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.0,1.0,4.0,8.0,0.9739345987960178,0.02606540120398214,4
223,7,13.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,2.3,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.8037898154450386,0.19621018455496142,2
223,8,13.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,24.0,2.3,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.8872472198514738,0.11275278014852623,3
223,9,13.0,0.0,1.0,0.0,2.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,24.0,2.3,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.9158906369782439,0.08410936302175609,4
223,10,13.0,0.0,1.0,0.0,2.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,3.0,0.0,0.0,3.0,8.38260869565217,24.0,2.3,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.9217631586238515,0.07823684137614845,5
223,11,0.0,0.0,1.0,0.0,2.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.0,1.0,4.0,8.0,0.9785549102750037,0.021445089724996303,4
223,12,0.0,0.0,1.0,0.0,2.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,3.3,1.0,0.0,0.0,1.0,4.0,8.0,0.9820713755605895,0.017928624439410405,5
223,13,0.0,0.0,1.0,0.0,23.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,3.3,1.0,0.0,0.0,1.0,4.0,8.0,0.9823896713702025,0.017610328629797542,5
223,14,13.0,0.0,1.0,0.0,23.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.7892440547887212,0.21075594521127888,2
223,15,13.0,0.0,1.0,0.0,23.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,3.0,0.0,0.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.8204516871791347,0.1795483128208652,3
223,16,13.0,0.0,1.0,0.0,23.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,3.0,0.0,0.0,3.0,6.0,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.8294320456429203,0.17056795435707978,4
223,17,13.0,0.0,1.0,0.0,23.0,3.0,167.0,2.0,97.0,3.0,0.08,2.0,111.0,3.0,0.0,0.0,6.0,6.0,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.8350361420884309,0.16496385791156906,5
223,18,13.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,0.0,3.0,0.08,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.9198283173861709,0.08017168261382908,2
223,19,13.0,0.0,1.0,0.0,1.0,3.0,167.0,2.0,0.0,3.0,0.7,2.0,111.0,2.0,0.0,0.0,3.0,8.38260869565217,1.0,8.49565217391304,1.0,0.0,0.518518518518518,1.0,4.0,8.0,0.9395882640748628,0.060411735925137204,3
256,0,5.0,0.0,1.0,3.0,1.0,2.0,283.0,2.0,2.0,30.0,0.33,0.0,108.0,3.0,3.0,11.0,2.0,9.75,1.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,7.0,0.7118881558337132,0.28811184416628677,1
256,1,5.0,0.0,1.0,3.0,1.0,2.0,283.0,2.0,2.0,6.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,9.75,1.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,7.0,0.7372651596728471,0.2627348403271529,1
256,2,5.0,0.0,1.0,3.0,1.0,2.0,283.0,2.0,2.0,1.0,0.33,0.0,108.0,3.0,3.0,0.0,2.0,4.3,1.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,7.0,0.9904576585649925,0.009542341435007555,3
256,3,5.0,0.0,1.0,3.0,1.0,2.0,283.0,3.0,2.0,1.0,0.33,0.0,108.0,3.0,3.0,0.0,2.0,4.3,1.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,7.0,0.9919737045602272,0.008026295439772898,4
256,4,5.0,0.0,1.0,3.0,1.0,2.0,283.0,3.0,2.0,1.0,0.33,0.0,108.0,3.0,3.0,0.0,2.0,4.3,0.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,7.0,0.9924299460647371,0.007570053935262886,5
256,5,5.0,0.0,1.0,3.0,1.0,2.0,283.0,2.0,2.0,1.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,9.75,1.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,7.0,0.7591225823670393,0.24087741763296072,1
256,6,5.0,0.0,1.0,3.0,1.0,2.0,283.0,2.0,2.0,1.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,9.75,1.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,1.0,7.0,0.8654803112580624,0.13451968874193765,2
256,7,5.0,0.0,1.0,3.0,1.0,2.0,283.0,2.0,2.0,1.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,9.75,1.0,2.0,1.0,0.0,0.333333333333333,0.0,1.0,7.0,0.9114964078033565,0.08850359219664349,3
256,8,5.0,0.0,1.0,3.0,1.0,2.0,283.0,3.0,2.0,1.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,9.75,1.0,2.0,1.0,0.0,0.333333333333333,0.0,1.0,7.0,0.9226968313452244,0.07730316865477561,4
256,9,5.0,0.0,1.0,3.0,1.0,2.0,283.0,3.0,2.0,1.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,9.75,1.0,2.0,1.0,0.0,0.0,0.0,1.0,7.0,0.9256866213176843,0.07431337868231566,5
256,10,5.0,0.0,1.0,3.0,1.0,2.0,283.0,2.0,2.0,30.0,0.33,0.0,108.0,3.0,3.0,0.0,2.0,9.75,1.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,2.0,0.9051919298004474,0.09480807019955256,2
256,11,5.0,0.0,1.0,3.0,1.0,2.0,283.0,2.0,2.0,30.0,0.33,0.0,108.0,3.0,3.0,0.0,2.0,9.75,24.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,2.0,0.9289655187190179,0.07103448128098207,3
256,12,5.0,0.0,1.0,3.0,23.0,2.0,283.0,2.0,2.0,30.0,0.33,0.0,108.0,3.0,3.0,0.0,2.0,9.75,24.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,2.0,0.9476906944069912,0.05230930559300879,4
256,13,5.0,0.0,1.0,3.0,23.0,2.0,283.0,2.0,2.0,30.0,0.5,0.0,108.0,3.0,3.0,0.0,2.0,9.75,24.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,2.0,0.9569532672569112,0.04304673274308878,5
256,14,5.0,0.0,1.0,3.0,1.0,2.0,283.0,2.0,2.0,30.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,4.3,1.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,7.0,0.6222450246936537,0.3777549753063462,1
256,15,5.0,0.0,1.0,3.0,1.0,2.0,283.0,3.0,2.0,30.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,9.75,1.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,4.0,7.0,0.5073481785033152,0.4926518214966849,1
256,16,5.0,0.0,1.0,3.0,1.0,2.0,283.0,37.0,2.0,30.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,2.3,1.0,3.73148148148148,1.0,0.0,0.333333333333333,0.0,2.0,7.0,0.848608222519009,0.15139177748099097,3
256,17,5.0,0.0,1.0,3.0,1.0,2.0,283.0,37.0,2.0,30.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,2.3,1.0,0.0,1.0,0.0,0.333333333333333,0.0,2.0,7.0,0.893170723811929,0.106829276188071,4
256,18,5.0,0.0,1.0,3.0,1.0,2.0,283.0,37.0,0.0,30.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,2.3,1.0,0.0,1.0,0.0,0.333333333333333,0.0,2.0,7.0,0.9079300676794734,0.09206993232052665,5
256,19,5.0,0.0,1.0,3.0,1.0,2.0,283.0,3.0,0.0,30.0,0.33,0.0,108.0,3.0,3.0,24.0,2.0,2.3,1.0,0.0,1.0,0.0,0.333333333333333,0.0,2.0,7.0,0.9107618452680851,0.0892381547319149,5
