,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
338,,,,,,,,,,,,,,,,,,,,,,,,
360,,,,,,,,,,,,,,,,,,,,,,,,
362,0,1,2,1,106,8,25,0.685,1,100,2,2,19,2,4.73333333333333,0,0,0,1.05128205128205,0,0.5,0,5,4
367,4,1,1,3,104,3,4,2.41,1,87,2,1,26,2,4.0,0,0,1,1.55555555555556,0,0.666666666666667,0,3,4
453,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,,,,,,,,,,,,,,,,,,
454,2,1,2,1,33,1,3,0.94,3,90,2,0,20,3,3.58333333333333,0,0,1,1.33333333333333,0,1.0,0,1,6
505,,,,,,,,,,,,,,,,,,,,,,,,
512,,,,,,,,,,,,,,,,,,,,,,,,
520,7,2,15,4,144,11,0,1.8250000000000002,1,100,2,1,28,2,2.44444444444444,0,1,1,1.74358974358974,0,1.0,0,2,5
1322,,,,,,,,,,,,,,,,,,,,,,,,
522,,,,,,,,,,,,,,,,,,,,,,,,
585,,,,,,,,,,,,,,,,,,,,,,,,
1371,16,1,0,0,38,2,15,1.74,0,88,3,0,18,1,3.96774193548387,1,1,1,1.23529411764706,0,1.0,0,1,0
1405,,,,,,,,,,,,,,,,,,,,,,,,
586,,,,,,,,,,,,,,,,,,,,,,,,
601,2,1,1,5,49,1,2,1.0550000000000002,6,70,2,0,21,1,9.4,2,2,1,2.71428571428571,0,0.333333333333333,0,5,4
616,,,,,,,,,,,,,,,,,,,,,,,,
694,,,,,,,,,,,,,,,,,,,,,,,,
1390,5,1,0,1,169,11,115,1.4849999999999999,3,100,2,0,19,2,7.5,0,1,1,0.875,0,1.0,0,1,0
965,2,1,1,3,61,1,2,1.815,2,40,2,1,19,1,6.0,0,3,1,1.30769230769231,0,0.666666666666667,0,4,5
281,,,,,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,,,,,,,
993,2,1,3,0,29,6,6,2.08,0,90,2,0,3,4,2.23684210526316,0,0,0,0.695652173913043,0,1.0,0,3,0
995,,,,,,,,,,,,,,,,,,,,,,,,
996,2,2,3,0,37,6,10,1.42,0,90,2,0,3,4,3.0,0,0,0,0.581818181818182,0,1.0,0,5,1
1404,2,2,3,0,145,6,45,5.355,0,96,2,0,5,4,4.26829268292683,0,0,0,0.444444444444444,0,0.666666666666667,0,1,1
1150,0,2,0,0,50,12,31,0.95,0,40,1,0,19,2,3.77272727272727,1,2,1,0.628571428571429,0,1.0,0,4,1
1059,1,1,8,6,80,1,0,2.285,0,0,1,0,50,1,9.88888888888889,0,1,1,1.18181818181818,0,0.0,0,3,3
337,4,2,1,2,59,1,4,0.17,2,86,2,0,1,2,3.75,0,1,1,1.33333333333333,0,0.75,0,2,4
1152,,,,,,,,,,,,,,,,,,,,,,,,
1238,1,1,0,2,47,1,0,0.865,4,0,2,0,22,1,4.55555555555556,1,2,2,1.81818181818182,1,1.0,0,4,1
1284,,,,,,,,,,,,,,,,,,,,,,,,
1287,2,1,1,0,83,8,15,2.7,0,96,2,1,5,2,1.796875,0,0,1,0.320512820512821,0,0.5,0,6,5
1294,2,1,1,0,78,7,15,2.225,0,96,2,2,6,2,1.61290322580645,0,0,1,0.27027027027027,0,0.6,0,2,1
1,1,1,1,0,28,4,15,0.895,0,90,2,1,3,2,1.82352941176471,1,1,1,0.487179487179487,0,1.0,0,3,4
994,,,,,,,,,,,,,,,,,,,,,,,,
4,5,2,5,3,112,6,4,1.65,2,88,1,0,27,2,4.54166666666667,1,1,1,1.84375,0,1.0,0,7,8
24,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,
269,6,1,0,2,159,1,22,0.745,0,93,1,0,6,1,5.17021276595745,1,1,1,0.63265306122449,0,0.333333333333333,0,6,6
270,,,,,,,,,,,,,,,,,,,,,,,,
64,3,1,1,0,22,6,0,1.255,1,0,2,0,3,2,1.35714285714286,0,1,1,0.523809523809524,0,1.0,0,3,0
344,,,,,,,,,,,,,,,,,,,,,,,,
515,,,,,,,,,,,,,,,,,,,,,,,,
723,6,2,11,6,20.5,9,0,0.37,0,91,2,7,31,2,3.74074074074074,0,1,1,2.0,0,1.0,0,4,4
1074,,,,,,,,,,,,,,,,,,,,,,,,
389,,,,,,,,,,,,,,,,,,,,,,,,
108,3,1,1,2,96,2,6,1.68,4,88,2,0,4,2,3.75,1,1,1,1.09677419354839,0,1.0,0,7,2
429,,,,,,,,,,,,,,,,,,,,,,,,
