,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
1,1,1,1,0,28,4,15,1.315,0,90,2,1,3,2,9.97674418604651,1,1,1,0.161904761904762,0,0.6,0,3,0
338,3,2,2,6,103,1,5,0.185,4,86,3,0,0.5,2,2.088541666666665,0,1,1,1.4,0,0.5,0,5,0
220,16,1,6,3,31.0,2,0,1.315,8,77,2,2,2.5,2,2.75595238095238,1,1,1,1.10869565217391,0,0.333333333333333,0,7,0
64,3,1,1,0,22.0,6,0,0.23,1,77.0,2,0,3,2,1.35714285714286,0,1,1,0.405405405405405,0,1.0,0,3,0
357,0,2,0,1,23.5,1,30,0.11499999999999999,1,80,2,0,9.0,1,1.145833333333335,2,1,1,1.80952380952381,0,1.0,0,3,2
694,2,1,32,4,62.5,3,2,0.44,0,29.0,1,0,4.5,2,2.75595238095238,0,1,0,0.675,0,0.5,0,5,0
1150,0,2,0,0,50,4.0,31,0.11499999999999999,0,40,1,0,2.5,2,3.77272727272727,1,2,1,0.285714285714286,0,1.0,0,1,1
520,7,2,15,4,20.0,11,0,0.095,1,90.0,2,1,12.5,2,2.44444444444444,0,1,1,1.74358974358974,0,1.0,0,2,1
367,4,1,1,3,104,3,4,0.26,1,87,2,1,26,2,4.0,0,0,1,1.55555555555556,0,0.0,0,3,4
4,0,2,5,3,112,6,4,0.18,2,88,1,0,16.0,2,2.088541666666665,1,1,1,1.84375,0,1.0,0,7,5
1069,0,1,3,3,20.0,2,20,0.20500000000000002,1,90,1,1,16.0,2,2.75595238095238,2,1,1,0.84,0,1.0,0,3,3
1238,1,1,0,2,47,1,0,1.315,4,63.0,2,0,4.5,1,1.145833333333335,1,2,2,1.81818181818182,1,1.0,0,1,1
173,41,1,10,1,20.0,10,14,1.315,1,96,2,1,89,2,2.75595238095238,0,1,1,1.3876404494382,0,0.307692307692308,0,3,1
184,79,1,2,1,20.0,6,20,1.315,1,69.0,1,0,74,3,6.05291005291005,0,1,0,1.5969387755102,0,0.5,0,5,1
1152,1,2,28,2,42.0,2,5,0.17,0,95,1,0,22.0,2,2.39230769230769,0,1,1,0.771428571428571,0,0.666666666666667,0,3,2
512,1,1,0,2,20.0,1,6,0.20500000000000002,0,84,1,1,12.5,2,2.75595238095238,0,1,1,0.816326530612245,0,0.666666666666667,0,5,5
453,12,1,1,2,42.0,8,83,0.05,0,100.0,1,1,11,2,2.39230769230769,0,1,1,0.869565217391304,0,0.5,0,1,2
335,1,2,1,1,40,1,6,0.17,2,86,1,0,4.5,2,1.690418679549115,0,1,1,1.92857142857143,0,0.0,0,3,2
270,8,2,1,4,8.0,2,15,0.17,3,84,1,0,82.0,2,3.11111111111111,1,1,1,1.76744186046512,0,0.571428571428571,0,5,1
1390,5,1,0,1,20.0,11,115,0.03,3,62.0,2,0,6.5,2,1.145833333333335,0,1,1,0.875,0,1.0,0,1,0
1287,2,1,1,0,5.5,8,15,0.18,0,96,2,1,5,2,1.796875,0,0,1,0.320512820512821,0,0.285714285714286,0,4,1
281,14,2,2,1,31.0,2,33,0.2,1,90,3,2,10.0,2,2.39230769230769,0,1,1,1.425,0,0.375,0,3,2
585,3,1,13,2,8.0,6,33,0.055,0,100.0,1,7,12.5,1,9.33333333333333,0,0,0,1.11475409836066,0,0.571428571428571,0,5,0
515,3,1,1,1,20.0,1,6,0.22,0,89,1,0,16.0,2,2.39230769230769,0,1,1,0.536842105263158,0,0.714285714285714,0,4,3
1284,3,2,1,5,52.5,4,8,0.185,2,83.0,3,0,16,2,4.14285714285714,1,1,1,1.42307692307692,0,0.5,0,1,0
1294,1,1,1,0,78,7,15,0.17,0,96,2,2,6,2,1.61290322580645,0,0,1,0.27027027027027,0,0.0,0,2,1
362,0,1,2,1,106,8,25,0.2,1,100.0,2,2,16.0,2,2.088541666666665,0,0,0,1.05128205128205,0,0.5,0,5,0
336,2,2,2,2,104,4,27,0.22,0,100.0,2,0,0.5,3,3.92307692307692,0,1,0,1.16129032258065,0,0.6,0,1,0
365,,,,,,,,,,,,,,,,,,,,,,,,
616,,,,,,,,,,,,,,,,,,,,,,,,
586,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,,,,,,,
