test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
225,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,5.706649038940668,19.0,66.0,0.06,0.0,92.0,1.0,1.0,43.0,2.0,3.84931506849315,0.0,0.0,0.0,10.0,0.8,0.0,3.0,1.0,0.5325792419349888,0.4674207580650111,1
230,0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,37.0,0.18,1.0,88.0,2.0,1.0,45.0,2.0,3.02380952380952,0.0,0.0,0.0,18.0,0.777777777777778,0.0,3.0,2.0,0.726602447311836,0.27339755268816396,1
246,0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,13.0,38.0,76.0,0.15,0.0,95.0,1.0,1.0,70.0,4.0,3.09574468085106,0.811930580646731,1.0,0.0,17.0,0.529411764705882,0.0,3.0,1.0,0.6324711111045627,0.3675288888954373,3
282,0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,17.0,0.41,0.0,87.0,4.0,0.0,3.0,2.0,2.83333333333333,0.0,1.0,0.0,0.0,0.333333333333333,0.0,2.0,0.0,0.7698863189206342,0.23011368107936575,1
359,0,2.0,0.0,2.0,1.0,18.0,1.0,2.0,7.0,7.0,1.0,29.0,0.19,0.0,100.0,2.0,5.0,6.0,2.0,2.42105263157895,0.811930580646731,0.0,0.0,0.0,0.333333333333333,0.0,2.0,2.0,0.6412026400697363,0.35879735993026374,2
389,0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,4.0,5.0,6.0,41.0,0.19,0.0,90.0,2.0,2.0,1.2281756170559675,3.0,1.36734693877551,0.0,0.0,0.0,0.0,0.333333333333333,0.0,2.0,2.0,0.5569338382139029,0.4430661617860972,2
427,0,9.0,10.0,1.0,5.0,2.0,0.38105521153192967,2.0,1.0,0.0,22.0,24.0,0.18,0.0,91.0,1.0,0.0,10.0,3.0,4.13953488372093,0.811930580646731,1.0,0.0,11.0,1.0,0.0,2.0,0.0,0.5097944426697423,0.4902055573302578,2
503,0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,39.0,0.14,0.0,93.0,1.0,2.0,40.0,1.5521297035738826,4.15942028985507,0.811930580646731,0.0,0.0,11.0,1.0,0.0,3.0,0.0,0.6320066864736902,0.36799331352630976,2
726,0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,4.503827636828646,37.0,67.0,0.15,0.0,95.0,1.0,0.0,39.0,4.0,2.90361445783133,0.811930580646731,1.0,0.0,13.0,0.846153846153846,0.0,2.0,0.0,0.5358169313394235,0.46418306866057646,3
727,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,88.0,1.0,0.0,6.0,2.0,1.63157894736842,0.0,1.0,0.0,0.0,0.333333333333333,0.0,2.0,0.0,0.7881304611229438,0.21186953887705623,1
729,0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,17.0,0.34,0.0,65.0,1.0,0.0,12.0,2.0,3.55555555555556,0.0,0.0,0.0,0.0,0.333333333333333,0.0,2.0,0.0,0.7520913564736847,0.24790864352631523,1
737,0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,0.333333333333333,0.0,3.0,1.0,0.7177863599267169,0.2822136400732831,1
754,0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,13.0,48.0,0.15,0.0,94.0,2.0,0.0,21.0,3.0,2.9622641509434,0.811930580646731,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.703663218426816,0.296336781573184,2
757,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,13.0,0.16,0.0,74.0,1.0,0.0,2.0,1.0,7.42857142857143,2.0,1.0,0.0,0.0,0.333333333333333,0.0,2.0,2.0,0.8819581936136227,0.1180418063863773,1
788,0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,5.0,23.0,0.26,0.0,58.0,1.0,1.0,8.0,2.0,2.24137931034483,0.0,0.0,0.0,0.0,0.333333333333333,0.0,2.0,1.0,0.7481091173963961,0.2518908826036039,1
832,0,0.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,2.71428571428571,0.0,1.0,0.0,25.0,0.76,0.0,3.0,2.0,0.5609146665352418,0.43908533346475825,1
834,0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,4.0,2.0,26.0,35.0,0.1,1.0,90.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,1.3211017695721239,1.0,0.0,2.0,3.0,0.5590728199078587,0.44092718009214127,1
884,0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,23.0,37.0,0.4,0.0,93.0,4.0,3.0,1.065012525737984,4.0,2.39130434782609,1.0,1.0,0.0,3.0,0.666666666666667,0.0,3.0,1.0,0.5821375986811796,0.41786240131882035,1
886,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.503827636595815,14.0,22.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,0.0,0.0,2.0,0.5,0.0,3.0,1.0,0.5338627683651698,0.4661372316348302,1
913,0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.18,0.0,89.0,1.0,1.0,2.043991073500365,3.0,2.46428571428571,0.0,0.0,0.0,5.0,0.6,0.0,3.0,0.0,0.5446658921766514,0.4553341078233486,1
1093,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,37.0,0.21,2.0,85.0,5.0,0.0,6.0,2.0,3.94594594594595,0.0,2.0,0.0,0.0,0.333333333333333,0.0,2.0,2.0,0.8010774976241635,0.19892250237583647,1
1103,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.1,0.0,85.0,4.0,6.0,13.0,2.0,6.82051282051282,0.811930580646731,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.8113032255941388,0.18869677440586116,1
1118,0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,7.0,13.0,2.0,0.47,1.0,82.0,3.0,2.0,0.0,2.0,4.22222222222222,0.0,0.0,0.0,0.0,0.333333333333333,0.0,2.0,2.0,0.7827411674076262,0.21725883259237377,1
1134,0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,8.0,13.0,16.0,0.42,2.0,82.0,3.0,2.0,1.2281756170559675,2.0,3.69230769230769,0.811930580646731,1.0,0.0,0.0,0.333333333333333,0.0,2.0,2.0,0.5064114901659187,0.49358850983408126,3
1169,0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,0.24,2.0,77.0,2.0,0.0,4.0,2.0,2.45454545454545,0.0,1.0,0.0,0.0,0.333333333333333,0.0,1.0,0.0,0.5960296666186291,0.40397033338137084,1
1318,0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,0.38,1.0,80.0,6.0,0.0,7.0,1.0,1.8,0.0,2.0,0.0,0.0,0.333333333333333,0.0,4.0,0.0,0.9299774060469551,0.07002259395304487,1
1429,0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,5.0,8.0,0.29,2.0,68.0,3.0,3.0,3.0,1.0,3.35,0.0,1.0,0.0,0.0,0.333333333333333,0.0,2.0,0.0,0.5963668413562109,0.4036331586437891,1
1496,0,1.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,6.0,19.0,2.1023247117409483,0.07,2.0,85.0,1.0,0.0,2.0,2.0,6.83333333333333,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5476799595985125,0.4523200404014876,1
1504,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,7.0,6.0,6.0,0.95,0.0,86.0,2.0,1.0,0.0,1.0,1.84615384615385,1.0,1.0,0.0,0.0,0.333333333333333,0.0,1.0,0.0,0.9416538124433117,0.05834618755668835,1
1506,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,6.0,0.22,1.0,100.0,2.0,0.0,2.0,2.0,1.16666666666667,0.0,2.0,0.0,0.0,0.333333333333333,0.0,1.0,0.0,0.7511920903499765,0.2488079096500235,1
1583,0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,28.0,0.36,0.0,86.0,1.0,0.0,2.043991073500365,3.0,2.44117647058824,0.811930580646731,1.0,0.0,0.0,0.333333333333333,0.0,2.0,1.0,0.5097495549667482,0.49025044503325177,3
1594,0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.3463662946596742,20.0,1.0,0.0,80.0,1.0,0.0,6.0,5.0,2.13636363636364,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5095384113201582,0.4904615886798418,1
1595,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,1.3463662946596742,40.0,1.25,0.0,91.0,1.0,0.0,2.0,4.0,1.85365853658537,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6019322947419498,0.39806770525805024,1
1598,0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,18.0,0.18,0.0,79.0,2.0,2.0,2.0439910737331957,3.0,2.31818181818182,0.0,0.0,0.0,0.0,0.333333333333333,0.0,3.0,0.0,0.5471378875170991,0.4528621124829009,2
1601,0,6.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,6.0,3.363496477715671,0.27,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,1.0,0.0,4.0,0.5,0.0,4.0,1.0,0.5393967975919833,0.4606032024080166,1
1712,0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,7.0,0.27,0.0,68.0,3.0,0.0,2.0,1.0,1.375,0.0,1.0,0.0,0.0,0.333333333333333,0.0,1.0,0.0,0.8631452915265251,0.13685470847347492,1
1721,0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,3.0,0.39,2.0,81.0,3.0,0.0,4.0,2.0,3.78571428571429,0.0,1.0,0.0,0.0,0.333333333333333,0.0,2.0,4.0,0.5874010511396404,0.4125989488603597,1
1722,0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,15.0,9.0,3.0,0.22,0.0,90.0,2.0,3.0,4.0,1.0,3.83333333333333,1.0,2.0,0.0,0.0,0.333333333333333,0.0,3.0,2.0,0.6523837701663688,0.3476162298336311,1
1735,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,26.0,0.15,0.0,90.0,1.0,0.0,3.0,4.0,3.41379310344828,0.0,0.0,0.0,0.0,0.333333333333333,0.0,3.0,3.0,0.5683291401737679,0.4316708598262321,1
