test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
57,10,1.0,7.0,1.0,1.0,0.0,2.0,1.0,16.0,26.0,2.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,0.0,4.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9988196093925266,0.0011803906074734686,4
57,11,1.0,7.0,1.0,1.0,0.0,24.0,1.0,16.0,26.0,2.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,0.0,4.3,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9990477775483665,0.0009522224516335384,5
57,12,1.0,7.0,1.0,1.0,0.0,24.0,1.0,16.0,26.0,2.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,0.0,6.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9990628808019114,0.000937119198088576,5
57,13,1.0,7.0,1.0,1.0,0.0,24.0,1.0,16.0,26.0,2.0,32.0,3.0,0.0,3.0,19.0,14.0,2.0,0.0,6.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9990941893410142,0.0009058106589857521,5
57,14,17.0,0.0,1.0,1.0,0.0,2.0,1.0,20.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.990355103666261,0.009644896333738986,2
57,15,17.0,0.0,1.0,1.0,0.0,2.0,1.0,20.0,26.0,2.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9967224886205183,0.003277511379481712,3
57,16,17.0,0.0,1.0,1.0,0.0,2.0,1.0,22.0,26.0,2.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9978103183441648,0.002189681655835248,3
57,17,17.0,0.0,1.0,1.0,0.0,2.0,1.0,22.0,26.0,2.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,0.0,84.0,0.0,1.0,0.0,1.0,1.0,0.9978410286779728,0.0021589713220272724,4
57,18,17.0,7.0,1.0,1.0,0.0,2.0,1.0,20.0,26.0,2.0,32.0,151.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,26.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9843699365952985,0.015630063404701536,2
57,19,17.0,7.0,1.0,1.0,0.0,2.0,1.0,20.0,26.0,2.0,32.0,2.0,0.0,3.0,19.0,14.0,2.0,0.0,2.08474576271186,26.0,0.0,0.0,1.0,0.0,1.0,1.0,0.9948817155372233,0.005118284462776707,3
104,0,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,9.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.5096543833605813,0.4903456166394186,1
104,1,0.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.9304857001303709,0.06951429986962909,2
104,2,0.0,0.0,3.0,3.0,4.0,5.0,2.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.9813635987576023,0.018636401242397772,3
104,3,0.0,0.0,3.0,3.0,4.0,5.0,2.0,40.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.9927029902632464,0.007297009736753658,4
104,4,0.0,0.0,8.0,3.0,4.0,5.0,2.0,40.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.9964202667326787,0.003579733267321259,5
104,5,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.8764432214861922,0.1235567785138078,2
104,6,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.9636219537659937,0.03637804623400626,3
104,7,15.0,0.0,3.0,3.0,4.0,5.0,2.0,197.0,2.0,5.0,10.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.9901573863378207,0.009842613662179311,4
104,8,15.0,0.0,8.0,3.0,4.0,5.0,2.0,197.0,2.0,5.0,10.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.9951989496047492,0.004801050395250844,5
104,9,15.0,0.0,3.0,3.0,4.0,5.0,5.0,40.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.8156065718749519,0.18439342812504816,2
104,10,15.0,0.0,3.0,3.0,4.0,5.0,5.0,40.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,7.0,7.0,0.9224769788361107,0.07752302116388934,3
104,11,15.0,0.0,3.0,3.0,4.0,5.0,24.0,40.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,7.0,7.0,0.948763344931386,0.05123665506861393,4
104,12,15.0,0.0,3.0,3.0,4.0,5.0,24.0,40.0,2.0,5.0,10.0,13.0,2.0,0.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,7.0,7.0,0.9532591072392552,0.04674089276074483,5
104,13,0.0,0.0,3.0,3.0,4.0,5.0,2.0,40.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,7.0,7.0,0.9944435913117582,0.00555640868824178,5
104,14,15.0,0.0,3.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,9.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.962089765570492,0.03791023442950799,3
104,15,15.0,0.0,3.0,3.0,4.0,5.0,2.0,197.0,2.0,5.0,10.0,13.0,2.0,9.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.9829842359733835,0.01701576402661657,4
104,16,15.0,0.0,8.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.7189070613664716,0.2810929386335284,2
104,17,15.0,0.0,8.0,3.0,4.0,5.0,5.0,197.0,2.0,5.0,10.0,13.0,2.0,9.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.8512268797196935,0.14877312028030656,3
104,18,15.0,0.0,8.0,3.0,4.0,5.0,2.0,197.0,2.0,5.0,10.0,13.0,2.0,9.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.9074860491129735,0.09251395088702655,4
104,19,15.0,114.0,8.0,3.0,4.0,5.0,2.0,197.0,2.0,5.0,10.0,13.0,2.0,9.0,0.0,0.0,2.0,2.0,8.06060606060606,1.0,1.0,0.0,0.5,0.0,2.0,7.0,0.9258339697944912,0.07416603020550883,5
115,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,6.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9157066172160262,0.08429338278397376,1
115,1,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,0.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9920328658809869,0.007967134119013057,2
115,2,4.0,0.0,2.0,1.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,0.0,0.0,0.333333333333333,0.0,3.0,7.0,0.996281063122006,0.003718936877993913,3
115,3,4.0,0.0,2.0,1.0,0.0,4.0,2.0,40.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,0.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9979034832605775,0.0020965167394225064,4
115,4,4.0,0.0,2.0,1.0,0.0,4.0,2.0,40.0,0.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,0.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9983778145787352,0.0016221854212647826,5
115,5,4.0,0.0,2.0,1.0,0.0,4.0,3.0,22.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.6177712020159435,0.3822287979840565,1
115,6,4.0,0.0,2.0,1.0,0.0,4.0,0.0,16.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9724617881085069,0.027538211891493032,2
115,7,4.0,0.0,2.0,1.0,0.0,24.0,0.0,16.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9861424317984931,0.01385756820150684,3
115,8,4.0,0.0,2.0,1.0,0.0,24.0,0.0,16.0,4.0,9.0,13.0,25.0,1.0,3.0,3136.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.990606142685136,0.009393857314863934,4
115,9,4.0,0.0,2.0,1.0,0.0,24.0,0.0,16.0,4.0,9.0,13.0,25.0,1.0,3.0,3136.0,19.0,2.0,0.0,4.3,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.991807848776028,0.008192151223971949,5
115,10,4.0,0.0,2.0,1.0,0.0,24.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.5694956642203173,0.4305043357796827,1
115,11,4.0,0.0,2.0,1.0,0.0,24.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,0.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9967485565673087,0.003251443432691315,3
115,12,4.0,0.0,2.0,1.0,0.0,24.0,3.0,132.0,4.0,9.0,13.0,3.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,0.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9980065357777168,0.0019934642222832035,4
115,13,4.0,0.0,2.0,1.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9872864078065252,0.012713592193474807,2
115,14,4.0,0.0,2.0,1.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9959783355796601,0.004021664420339891,3
115,15,4.0,0.0,2.0,43.0,0.0,4.0,2.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9980748259666687,0.001925174033331223,4
115,16,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,72.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.6011695297635218,0.3988304702364783,1
115,17,4.0,0.0,2.0,1.0,0.0,4.0,3.0,16.0,4.0,9.0,13.0,1.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.979802161521729,0.02019783847827094,2
115,18,4.0,0.0,2.0,1.0,0.0,4.0,0.0,16.0,4.0,9.0,13.0,1.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,1.0,0.0,0.333333333333333,0.0,3.0,7.0,0.995495343533806,0.004504656466193992,3
115,19,4.0,0.0,2.0,1.0,0.0,4.0,0.0,16.0,4.0,9.0,13.0,1.0,1.0,3.0,0.0,19.0,2.0,0.0,5.02631578947368,1.0,0.0,0.0,0.333333333333333,0.0,3.0,7.0,0.9981849396506272,0.0018150603493728569,4
141,0,0.0,0.0,3.0,0.0,1.0,6.0,2.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9188887114155282,0.08111128858447186,1
141,1,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,6.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.7440944656515402,0.2559055343484598,1
141,2,0.0,0.0,3.0,0.0,1.0,24.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.524612149049675,0.475387850950325,1
141,3,0.0,0.0,3.0,0.0,1.0,24.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9997705491722746,0.00022945082772543663,4
141,4,0.0,0.0,3.0,0.0,1.0,6.0,5.0,22.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.5937525081328917,0.4062474918671083,1
141,5,0.0,0.0,3.0,0.0,1.0,24.0,0.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,2.5,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9999351700494005,6.482995059952226e-05,5
141,6,0.0,0.0,3.0,0.0,1.0,6.0,5.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.8749443877690819,0.1250556122309181,1
141,7,0.0,0.0,3.0,0.0,1.0,6.0,5.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.990594838145859,0.009405161854140974,2
141,8,0.0,0.0,3.0,0.0,1.0,24.0,5.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.997174311680817,0.002825688319183,3
141,9,0.0,0.0,3.0,0.0,1.0,24.0,5.0,16.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,5.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9976857052624278,0.0023142947375721593,4
141,10,0.0,0.0,3.0,0.0,1.0,6.0,5.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.6821815722674422,0.31781842773255775,1
141,11,0.0,0.0,8.0,0.0,1.0,6.0,0.0,44.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,2.5,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9955128816676013,0.00448711833239865,3
141,12,0.0,0.0,8.0,0.0,1.0,6.0,0.0,44.0,2.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,2.5,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9961425276689773,0.003857472331022724,4
141,13,0.0,114.0,8.0,0.0,1.0,6.0,0.0,44.0,2.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,2.5,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9970568153676961,0.0029431846323038835,5
141,14,0.0,114.0,8.0,0.0,1.0,6.0,0.0,44.0,2.0,1.0,1.0,3.0,3.0,6.0,1.0,10.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9975225793051002,0.0024774206948997434,5
141,15,0.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,72.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,14.25,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9988640487966115,0.0011359512033884479,3
141,16,0.0,0.0,3.0,0.0,1.0,6.0,0.0,44.0,72.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9991630938645897,0.0008369061354103094,4
141,17,0.0,0.0,8.0,0.0,1.0,6.0,0.0,44.0,72.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9995375220995453,0.00046247790045477925,5
141,18,0.0,0.0,8.0,0.0,1.0,6.0,2.0,44.0,72.0,1.0,1.0,3.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9995864109729257,0.0004135890270743323,5
141,19,0.0,0.0,3.0,0.0,1.0,6.0,5.0,16.0,1.0,1.0,1.0,3.0,3.0,6.0,1.0,5.0,1.0,1.0,14.25,2.0,84.0,0.0,1.0,0.0,3.0,3.0,0.9974680706538769,0.0025319293461231462,3
148,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,24.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.5424107939233745,0.45758920607662545,1
148,1,2.0,0.0,2.0,0.0,0.0,6.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9740376136717743,0.02596238632822572,2
148,2,2.0,0.0,2.0,0.0,0.0,6.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9957668962568159,0.004233103743184089,3
148,3,2.0,0.0,2.0,0.0,0.0,6.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.9990184600562433,0.000981539943756714,4
148,4,2.0,0.0,2.0,0.0,0.0,6.0,0.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,0.0,0.0,0.75,0.0,1.0,0.0,0.9997185788566428,0.00028142114335720904,5
148,5,2.0,0.0,8.0,0.0,0.0,6.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9977318823995686,0.002268117600431446,4
148,6,2.0,0.0,8.0,0.0,0.0,6.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9986751443579566,0.0013248556420434657,5
148,7,2.0,0.0,2.0,0.0,0.0,24.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9988503449493146,0.0011496550506853748,4
148,8,2.0,114.0,2.0,0.0,0.0,24.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9988737360715174,0.0011262639284826106,5
148,9,2.0,0.0,2.0,0.0,0.0,6.0,0.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9989727613975934,0.0010272386024066619,4
148,10,2.0,0.0,2.0,0.0,0.0,6.0,0.0,16.0,2.0,12.0,9.0,3.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9993976309814017,0.000602369018598377,5
148,11,2.0,114.0,2.0,0.0,0.0,6.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9367073811383783,0.06329261886162177,2
148,12,2.0,114.0,2.0,0.0,0.0,6.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9755495046203115,0.024450495379688412,3
148,13,2.0,114.0,2.0,0.0,0.0,6.0,3.0,16.0,72.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,5.0,0.9817345520758808,0.018265447924119254,4
148,14,2.0,114.0,2.0,0.0,0.0,6.0,3.0,16.0,72.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.9864674906770045,0.013532509322995585,5
148,15,2.0,114.0,2.0,0.0,0.0,6.0,3.0,16.0,72.0,12.0,9.0,9.0,2.0,5.0,2.0,9.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.9895526396080099,0.01044736039199015,5
148,16,2.0,114.0,2.0,0.0,0.0,6.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9983110185293503,0.0016889814706497113,4
148,17,2.0,114.0,8.0,0.0,0.0,6.0,3.0,16.0,2.0,12.0,9.0,9.0,2.0,5.0,2.0,0.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9989923483807612,0.0010076516192388167,5
148,18,2.0,0.0,2.0,0.0,0.0,6.0,3.0,16.0,2.0,1.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9853749179374607,0.014625082062539369,3
148,19,0.0,0.0,2.0,0.0,0.0,6.0,3.0,16.0,2.0,1.0,9.0,9.0,2.0,5.0,2.0,20.0,2.0,1.0,5.78260869565217,0.0,1.0,0.0,0.75,0.0,1.0,0.0,0.9933297543097016,0.006670245690298345,4
152,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,40.0,101.0,0.0,4.0,2.0,6.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.6458250098408729,0.3541749901591271,1
152,1,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,40.0,12.0,0.0,4.0,2.0,28.0,2.0,0.0,1.88181818181818,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.6329898461838069,0.36701015381619306,1
