test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
1,13,1.0,1.0,1.0,0.0,28.0,4.0,15.0,43.0,0.0,14.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.9921712,0.007828775,2
1,14,0.0,1.0,1.0,0.0,28.0,4.0,15.0,43.0,0.0,14.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,3.0,4.0,0.9943461,0.00565393,3
1,15,0.0,1.0,1.0,0.0,28.0,4.0,15.0,43.0,0.0,14.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.487179487179487,0.0,1.0,0.0,4.0,4.0,0.99539185,0.0046081613,4
1,16,1.0,1.0,1.0,0.0,28.0,4.0,15.0,43.0,2.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.2,0.0,1.0,0.0,3.0,4.0,0.9971258,0.0028741988,3
1,17,1.0,1.0,1.0,0.0,28.0,4.0,15.0,43.0,2.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.2,0.0,1.0,0.0,1.0,4.0,0.99766576,0.0023342562,4
1,18,1.0,1.0,1.0,0.0,28.0,4.0,15.0,43.0,2.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,35.0,1.0,0.2,0.0,1.0,0.0,1.0,4.0,0.99793905,0.0020609284,5
1,19,1.0,1.0,1.0,0.0,18.0,4.0,15.0,43.0,1.0,90.0,2.0,1.0,3.0,2.0,1.82352941176471,1.0,1.0,1.0,0.2,0.0,1.0,0.0,3.0,4.0,0.99909145,0.00090853596,4
24,0,6.0,1.0,22.0,0.0,59.556,8.0,318.0,0.29,0.0,100.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,0.37037037037037,1.0,4.0,14.0,0.8258207,0.17417933,1
24,1,6.0,1.0,22.0,0.0,18.0,8.0,318.0,0.29,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,0.37037037037037,1.0,4.0,14.0,0.99595183,0.0040481966,2
24,2,6.0,1.0,22.0,0.0,18.0,8.0,318.0,1.06,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,0.37037037037037,1.0,4.0,14.0,0.997978,0.002022038,3
24,3,6.0,1.0,22.0,0.0,18.0,8.0,318.0,1.06,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,4.0,14.0,0.9990807,0.0009192935,4
24,4,6.0,1.0,22.0,0.0,28.0,8.0,318.0,1.06,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,4.0,14.0,0.99930614,0.00069387484,4
24,5,6.0,1.0,22.0,0.0,28.0,8.0,318.0,43.0,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,4.0,14.0,0.999373,0.00062696997,4
24,6,6.0,1.0,22.0,0.0,28.0,8.0,318.0,43.0,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,7.0,14.0,0.99938625,0.00061373186,5
24,7,6.0,1.0,22.0,1.0,18.0,8.0,318.0,0.29,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,0.37037037037037,1.0,4.0,14.0,0.9976647,0.0023353272,3
24,8,6.0,1.0,22.0,1.0,18.0,8.0,318.0,0.29,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,4.0,14.0,0.9986475,0.0013524926,4
24,9,6.0,1.0,22.0,1.0,28.0,8.0,318.0,0.29,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,4.0,14.0,0.99874884,0.0012511803,4
24,10,6.0,1.0,22.0,0.0,18.0,8.0,318.0,0.29,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,1.7,0.0,0.37037037037037,1.0,4.0,14.0,0.9986163,0.0013836938,3
24,11,6.0,1.0,22.0,0.0,18.0,8.0,318.0,1.06,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,1.7,0.0,0.37037037037037,1.0,4.0,14.0,0.9994327,0.0005673279,4
24,12,6.0,1.0,22.0,0.0,28.0,8.0,318.0,1.06,0.0,14.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,0.37037037037037,1.0,4.0,14.0,0.99871075,0.0012892301,3
24,13,6.0,1.0,22.0,0.0,28.0,8.0,318.0,1.06,0.0,14.0,2.0,5.0,11.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,0.37037037037037,1.0,4.0,14.0,0.9989942,0.0010058302,4
24,14,6.0,1.0,22.0,0.0,18.0,8.0,318.0,0.29,0.0,100.0,2.0,5.0,3.0,1.0,2.6,0.0,0.0,0.0,0.368421052631579,0.0,0.37037037037037,1.0,4.0,14.0,0.998356,0.0016440018,2
24,15,6.0,1.0,22.0,0.0,18.0,8.0,318.0,0.29,0.0,100.0,2.0,5.0,3.0,1.0,2.6,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,4.0,14.0,0.9995361,0.0004639235,3
24,16,0.0,1.0,22.0,0.0,18.0,8.0,318.0,0.29,0.0,100.0,2.0,5.0,3.0,1.0,2.6,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,4.0,14.0,0.9996064,0.0003936298,4
24,17,0.0,1.0,22.0,0.0,18.0,8.0,318.0,0.29,0.0,50.0,2.0,5.0,3.0,1.0,2.6,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,4.0,14.0,0.99966824,0.00033173122,5
24,18,6.0,1.0,22.0,0.0,18.0,8.0,318.0,0.29,0.0,50.0,2.0,5.0,3.0,1.0,2.6,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,4.0,14.0,0.9996006,0.0003994002,4
24,19,6.0,1.0,22.0,0.0,18.0,8.0,318.0,0.29,0.0,100.0,2.0,5.0,3.0,1.0,8.8030303030303,0.0,0.0,0.0,0.368421052631579,0.0,1.0,1.0,4.0,14.0,0.99481255,0.0051874584,2
64,0,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.29,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.644261,0.35573903,1
64,1,3.0,1.0,1.0,0.0,22.0,6.0,0.0,43.0,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.99885243,0.001147582,2
64,2,3.0,1.0,1.0,0.0,22.0,6.0,0.0,43.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.9995745,0.00042551162,3
64,3,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.2,0.0,1.0,0.0,3.0,0.0,0.91082025,0.089179724,1
64,4,3.0,1.0,1.0,0.0,22.0,6.0,2.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.54408556,0.45591444,1
64,5,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,14.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.6246076,0.37539238,1
64,6,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.9357728,0.06422724,1
64,7,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,100.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.98757756,0.012422456,2
64,8,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,100.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.9973614,0.0026385929,3
64,9,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,100.0,2.0,0.0,6.333,2.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.9986797,0.0013203117,4
64,10,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,100.0,2.0,0.0,6.333,2.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,13.0,0.99930954,0.0006904721,5
64,11,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,100.0,2.0,0.0,6.333,2.0,2.6,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,13.0,0.9995386,0.00046138876,5
64,12,3.0,1.0,1.0,0.0,22.0,6.0,11.0,43.0,1.0,0.0,2.0,0.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.997243,0.0027570166,2
64,13,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,0.0,2.0,104.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.62979484,0.37020513,1
64,14,3.0,1.0,1.0,0.0,22.0,6.0,11.0,0.72,1.0,0.0,2.0,104.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.9991669,0.0008330759,3
64,15,3.0,1.0,1.0,0.0,22.0,6.0,11.0,0.72,1.0,0.0,2.0,104.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,4.0,0.0,0.999371,0.0006289974,4
64,16,3.0,1.0,1.0,0.0,22.0,6.0,1245.0,0.72,1.0,0.0,2.0,104.0,3.0,2.0,1.35714285714286,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,4.0,0.0,0.9994101,0.00058992807,4
64,17,3.0,1.0,1.0,0.0,22.0,6.0,0.0,43.0,1.0,0.0,2.0,0.0,3.0,2.0,37.8,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.99753445,0.0024655366,2
64,18,3.0,1.0,1.0,0.0,22.0,6.0,2.0,43.0,1.0,0.0,2.0,0.0,3.0,2.0,37.8,0.0,1.0,1.0,0.523809523809524,0.0,1.0,0.0,3.0,0.0,0.9984974,0.001502586,3
64,19,3.0,1.0,1.0,0.0,22.0,6.0,0.0,0.23,1.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,0.9794463,0.020553738,2
94,0,0.0,1.0,0.0,0.0,26.0,1.0,5.0,0.29,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.58178276,0.41821724,1
94,1,0.0,1.0,0.0,0.0,26.0,1.0,5.0,43.0,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.99810547,0.0018945164,2
94,2,0.0,1.0,0.0,0.0,18.0,1.0,5.0,43.0,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9996753,0.00032471126,3
94,3,0.0,1.0,0.0,0.0,26.0,1.0,5.0,0.04,0.0,100.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.58978015,0.41021985,1
94,4,0.0,1.0,0.0,0.0,18.0,1.0,4.0,43.0,0.0,0.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9999477,5.226273e-05,5
94,5,0.0,1.0,0.0,0.0,26.0,1.0,5.0,43.0,0.0,0.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9996322,0.00036780778,3
94,6,0.0,1.0,0.0,0.0,26.0,1.0,4.0,43.0,0.0,0.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.99969465,0.0003053271,4
94,7,0.0,1.0,0.0,0.0,26.0,1.0,4.0,43.0,1.0,0.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.99972016,0.00027985242,5
94,8,0.0,21.0,0.0,0.0,18.0,1.0,5.0,43.0,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9997659,0.0002341173,4
94,9,0.0,1.0,0.0,0.0,26.0,1.0,5.0,0.04,0.0,0.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.9412517,0.058748323,1
94,10,0.0,1.0,0.0,0.0,18.0,1.0,5.0,0.04,0.0,0.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.9977071,0.0022928766,2
94,11,0.0,1.0,0.0,0.0,26.0,1.0,1245.0,0.04,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.57840717,0.42159283,1
94,12,0.0,1.0,0.0,0.0,18.0,1.0,1245.0,0.04,0.0,0.0,1.0,0.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.9995607,0.0004392819,4
94,13,0.0,1.0,0.0,0.0,26.0,1.0,5.0,0.04,0.0,99.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,0.135416666666667,0.0,1.0,0.0,1.0,2.0,0.52077025,0.47922975,1
94,14,0.0,1.0,0.0,0.0,26.0,1.0,5.0,43.0,1.0,0.0,1.0,104.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.99977696,0.00022302155,5
94,15,0.0,1.0,0.0,0.0,26.0,1.0,5.0,43.0,0.0,99.0,1.0,2.0,207.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9989089,0.001091123,3
94,16,0.0,1.0,0.0,0.0,26.0,1.0,0.0,43.0,0.0,99.0,1.0,2.0,207.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9991317,0.00086834456,4
94,17,0.0,1.0,0.0,0.0,18.0,1.0,0.0,43.0,0.0,99.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.99978113,0.00021886555,4
94,18,0.0,21.0,0.0,0.0,26.0,1.0,5.0,43.0,0.0,0.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.9997242,0.00027577404,4
94,19,0.0,21.0,0.0,0.0,26.0,1.0,4.0,43.0,0.0,0.0,1.0,2.0,1.0,2.0,0.382978723404255,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,0.99977106,0.00022892363,5
101,0,2.0,1.0,0.0,1.0,93.778,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.76347005,0.23652992,1
101,1,2.0,1.0,0.0,1.0,18.0,1.0,8.0,1.62,0.0,0.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.999171,0.0008290044,2
101,2,2.0,1.0,0.0,1.0,18.0,1.0,8.0,1.62,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.99957585,0.0004241507,3
101,3,2.0,1.0,0.0,1.0,18.0,1.0,8.0,1.62,0.0,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,4.0,1.0,0.99960595,0.00039407547,4
101,4,2.0,1.0,0.0,1.0,18.0,1.0,8.0,1.62,0.0,0.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,1.0,0.9998415,0.00015848834,3
101,5,2.0,1.0,0.0,1.0,18.0,1.0,8.0,1.62,1.0,0.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,1.0,0.99985534,0.00014463533,4
101,6,2.0,1.0,0.0,1.0,18.0,1.0,8.0,1.06,0.0,0.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.9993421,0.00065791537,3
101,7,2.0,1.0,0.0,1.0,18.0,1.0,8.0,1.06,0.0,100.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.9994088,0.00059119536,3
101,8,2.0,1.0,0.0,1.0,18.0,1.0,4.0,1.06,0.0,100.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.99949515,0.00050484337,4
101,9,2.0,1.0,0.0,1.0,18.0,1.0,4.0,1.06,0.0,100.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,0.0,0.0,5.0,1.0,0.99972594,0.0002740669,5
101,10,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.6458987,0.35410127,1
101,11,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,37.8,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,2.0,1.0,0.9786981,0.021301946,2
101,12,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,78.0,1.0,0.0,4.0,2.0,37.8,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,2.0,1.0,0.9905015,0.009498477,3
101,13,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,78.0,1.0,0.0,4.0,2.0,37.8,1.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,2.0,1.0,0.9944967,0.005503297,4
101,14,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,78.0,1.0,0.0,4.0,2.0,37.8,1.0,0.0,1.0,0.144230769230769,0.0,0.0,0.0,2.0,1.0,0.99777615,0.0022238556,5
101,15,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,100.0,1.0,0.0,4.0,2.0,37.8,1.0,0.0,1.0,0.144230769230769,0.0,0.0,0.0,2.0,1.0,0.99831194,0.0016880864,5
101,16,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,3.0,1.0,0.5646013,0.43539873,1
101,17,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,2.0,1.0,0.6070435,0.39295647,1
101,18,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,96.0,1.0,0.0,0.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.5287503,0.47124967,1
101,19,2.0,1.0,0.0,1.0,651.0,1.0,8.0,1.62,0.0,50.0,1.0,0.0,4.0,2.0,0.623762376237624,0.0,0.0,1.0,0.144230769230769,0.0,1.0,0.0,5.0,1.0,0.5313438,0.46865618,1
102,0,2.0,2.0,1.0,2.0,41.0,1.0,7.0,0.39,1.0,75.0,2.0,0.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.67596424,0.3240358,1
102,1,2.0,2.0,1.0,2.0,41.0,1.0,7.0,43.0,1.0,75.0,2.0,0.0,14.0,1.0,4.375,0.0,1.0,1.0,0.2,0.0,1.0,0.0,3.0,1.0,0.99795717,0.002042825,2
102,2,2.0,2.0,1.0,2.0,41.0,1.0,7.0,43.0,1.0,75.0,2.0,0.0,14.0,1.0,1.5,0.0,1.0,1.0,0.2,0.0,1.0,0.0,3.0,1.0,0.9994227,0.0005772461,3
102,3,2.0,2.0,1.0,2.0,41.0,1.0,7.0,43.0,1.0,75.0,2.0,0.0,6.333,1.0,1.5,0.0,1.0,1.0,0.2,0.0,1.0,0.0,3.0,1.0,0.99951965,0.0004803684,4
102,4,2.0,2.0,1.0,2.0,41.0,1.0,7.0,0.29,1.0,75.0,2.0,0.0,14.0,1.0,3.2,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.84489477,0.1551052,1
102,5,2.0,2.0,1.0,2.0,41.0,1.0,7.0,0.29,1.0,75.0,2.0,0.0,14.0,1.0,2.6,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.98694783,0.013052179,2
102,6,2.0,2.0,1.0,2.0,41.0,1.0,7.0,0.29,1.0,100.0,2.0,0.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.6682012,0.3317988,1
102,7,2.0,2.0,1.0,2.0,41.0,1.0,7.0,0.29,1.0,100.0,2.0,0.0,14.0,1.0,2.6,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.9978305,0.0021694945,4
102,8,2.0,2.0,1.0,2.0,41.0,1.0,7.0,0.29,1.0,75.0,2.0,104.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.7621829,0.23781712,1
102,9,2.0,2.0,385.0,2.0,41.0,1.0,7.0,0.29,1.0,75.0,2.0,0.0,14.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.6168044,0.38319558,1
102,10,2.0,2.0,385.0,2.0,41.0,1.0,7.0,43.0,1.0,75.0,2.0,0.0,0.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.9983808,0.0016192048,3
102,11,2.0,21.0,385.0,2.0,41.0,1.0,7.0,43.0,1.0,75.0,2.0,0.0,0.0,1.0,4.375,0.0,1.0,1.0,1.5,0.0,1.0,0.0,3.0,1.0,0.99885917,0.0011408308,4
