test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
210,10,0.0,0.0,1.0,0.0,2.0,0.0,43.0,1.0,0.0,3.0,1.0,0.0,10.0,33.0,2.0,0.0,12.0,2.0,3.4,1.0,1.0,1.0,1.0,0.7,0.0,1.0,1.0,0.0,3.0,3.0,0.9,0.1,5
210,11,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,2.0,60.0,2.0,0.0,3.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.81,0.19,2
210,12,0.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,0.0,3.0,0.67,0.0,2.0,60.0,2.0,0.0,3.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.84,0.16,3
210,13,0.0,0.0,1.0,0.0,0.0,2.0,50.0,1.0,0.0,3.0,0.67,0.0,2.0,60.0,2.0,0.0,3.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.86,0.14,4
210,14,0.0,0.0,1.0,0.0,0.0,2.0,50.0,1.0,0.0,3.0,0.67,0.0,2.0,60.0,2.0,0.0,3.0,2.0,3.4,1.0,2.9,2.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.87,0.13,5
210,15,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,7.0,60.0,2.0,0.0,12.0,2.0,3.4,1.0,2.9,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.58,0.42,1
210,16,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,0.67,0.0,10.0,60.0,2.0,0.0,3.0,2.0,3.4,1.0,2.1,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.85,0.15,2
210,17,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,1.0,0.0,10.0,60.0,2.0,0.0,3.0,2.0,3.4,1.0,2.1,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.9,0.1,3
210,18,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,1.0,0.0,10.0,60.0,2.0,0.0,8.0,2.0,3.4,1.0,2.1,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,3.0,3.0,0.93,0.07,3
210,19,0.0,0.0,1.0,0.0,0.0,0.0,43.0,1.0,0.0,3.0,1.0,0.0,10.0,60.0,2.0,0.0,8.0,2.0,3.4,1.0,2.1,1.0,1.0,0.416666666666667,0.0,1.0,1.0,0.0,4.0,3.0,0.96,0.04,4
256,0,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,10.0,93.0,1.0,2.0,8.0,2.0,5.80645161290323,0.0,5.62672811059908,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.51,0.49,2
256,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,0.08,1.0,0.0,93.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,5.62672811059908,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.59,0.41,3
256,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,0.08,1.0,0.0,93.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,5.62672811059908,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.64,0.36,4
256,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,0.08,1.0,0.0,93.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,2.7,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.72,0.28,5
256,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,0.08,1.0,1.0,93.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,2.7,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.73,0.27,5
256,5,0.0,0.0,1.0,0.0,0.0,0.0,11.0,14.0,14.0,15.0,0.08,1.0,1.0,93.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,2.7,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.74,0.26,5
256,6,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,217.0,93.0,1.0,2.0,8.0,2.0,5.80645161290323,0.0,2.1,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,0.0,0.51,0.49,3
256,7,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,1.0,1.0,217.0,93.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,0.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,0.0,0.58,0.42,4
256,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,0.08,1.0,217.0,93.0,1.0,2.0,64.0,2.0,5.80645161290323,0.0,0.0,0.0,1.0,0.280172413793103,0.0,0.0,0.821428571428571,0.0,1.0,0.0,0.53,0.47,5
256,9,8.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,0.08,1.0,0.0,93.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,2.7,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.62,0.38,4
256,10,8.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,15.0,0.08,1.0,2.0,93.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,2.7,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.63,0.37,4
256,11,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,0.0,93.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,0.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.59,0.41,3
256,12,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,14.0,15.0,0.08,1.0,0.0,93.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,0.0,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,0.0,0.63,0.37,4
256,13,8.0,0.0,1.0,0.0,0.0,0.0,171.0,14.0,26.0,15.0,0.08,1.0,217.0,33.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,5.62672811059908,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.54,0.46,3
256,14,8.0,0.0,1.0,0.0,1.0,0.0,171.0,14.0,26.0,15.0,0.08,1.0,217.0,33.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,5.62672811059908,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.55,0.45,4
256,15,8.0,0.0,1.0,0.0,1.0,0.0,171.0,14.0,26.0,15.0,0.6,1.0,217.0,33.0,1.0,2.0,3.0,2.0,5.80645161290323,0.0,5.62672811059908,0.0,1.0,0.280172413793103,0.0,145.0,0.821428571428571,0.0,1.0,1.0,0.57,0.43,5
270,0,6.0,0.0,1.0,18.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,1.0,96.0,1.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.59,0.41,4
270,1,6.0,0.0,1.0,18.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,1.0,96.0,3.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.62,0.38,5
270,2,6.0,0.0,36.0,18.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,157.0,3.0,62.0,1.0,4.15254237288136,1.0,1.0,0.333333333333333,0.0,8274.0,1.0,0.0,1.0,0.0,0.51,0.49,5
270,3,1.0,0.0,1.0,18.0,7.0,0.0,0.0,3.0,0.0,31.0,0.13,1.0,1.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.58,0.42,4
270,4,1.0,0.0,1.0,18.0,7.0,0.0,0.0,3.0,0.0,31.0,0.13,1.0,1.0,96.0,1.0,0.0,5.0,3.0,5.72881355932203,1.0,2.7,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.63,0.37,5
270,5,6.0,0.0,36.0,18.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.52,0.48,3
270,6,6.0,0.0,36.0,4.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.54,0.46,4
270,7,6.0,0.0,36.0,4.0,7.0,0.0,70.0,3.0,0.0,31.0,0.13,1.0,52.0,87.0,1.0,0.0,24.0,3.0,62.0,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.56,0.44,5
270,8,6.0,0.0,1.0,18.0,7.0,0.0,70.0,3.0,0.0,2.0,0.0,1.0,52.0,96.0,9.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.53,0.47,4
270,9,6.0,0.0,1.0,18.0,7.0,0.0,70.0,3.0,0.0,2.0,0.0,1.0,52.0,96.0,9.0,0.0,157.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,2.0,0.54,0.46,5
270,10,6.0,0.0,1.0,4.0,7.0,0.0,70.0,3.0,26.0,31.0,0.13,1.0,52.0,96.0,1.0,0.0,24.0,3.0,5.72881355932203,1.0,20.0,1.0,1.0,0.333333333333333,0.0,45.0,1.0,0.0,1.0,0.0,0.53,0.47,4
1016,0,6.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,2.0,85.0,1.0,0.0,3.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.66,0.34,2
1016,1,0.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,2.0,85.0,1.0,0.0,3.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.76,0.24,3
1016,2,0.0,0.0,1.0,1.0,0.0,8.0,11.0,1.0,0.0,5.0,2.03,0.0,2.0,85.0,1.0,0.0,3.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.86,0.14,4
1016,3,0.0,0.0,1.0,1.0,0.0,8.0,11.0,1.0,0.0,5.0,2.03,0.0,2.0,85.0,1.0,0.0,3.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,0.0,0.88,0.12,5
1016,4,6.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,2.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,20.0,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.61,0.39,2
1016,5,6.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,5.0,2.03,0.0,2.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,20.0,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.67,0.33,3
1016,6,6.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,5.0,2.03,0.0,2.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,20.0,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,0.0,0.71,0.29,4
1016,7,6.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,2.03,0.0,2.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,20.0,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,0.0,0.73,0.27,5
1016,8,6.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,1.0,85.0,1.0,0.0,3.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.67,0.33,2
1016,9,6.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,5.0,2.03,0.0,2.0,85.0,1.0,0.0,3.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.7,0.3,3
1016,10,6.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,5.0,2.03,0.0,2.0,85.0,1.0,0.0,3.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,0.0,0.71,0.29,4
1016,11,0.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,107.0,85.0,1.0,0.0,20.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.59,0.41,2
1016,12,0.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,107.0,85.0,1.0,0.0,20.0,2.0,9.93457943925234,0.0,0.0,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.63,0.37,3
1016,13,0.0,0.0,36.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,107.0,85.0,1.0,0.0,20.0,2.0,9.93457943925234,0.0,0.0,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.65,0.35,4
1016,14,0.0,0.0,36.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,107.0,85.0,1.0,0.0,20.0,8.0,9.93457943925234,0.0,0.0,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,1.0,0.67,0.33,5
1016,15,0.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,107.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,0.0,0.59,0.41,2
1016,16,0.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,107.0,85.0,1.0,0.0,39.0,8.0,9.93457943925234,0.0,2.98130841121495,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,0.0,0.61,0.39,3
1016,17,6.0,0.0,1.0,1.0,0.0,8.0,1029.0,1.0,0.0,5.0,2.03,0.0,2.0,85.0,1.0,0.0,39.0,2.0,9.93457943925234,0.0,20.0,1.0,1.0,0.226890756302521,0.0,203.0,0.925925925925926,0.0,1.0,0.0,0.66,0.34,3
468,0,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,13.0,2.0,3.33333333333333,1.0,3.2,1.0,1.0,0.842105263157895,0.0,6.0,0.666666666666667,0.0,4.0,2.0,0.53,0.47,3
468,1,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,8.0,2.0,3.33333333333333,1.0,3.2,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,4.0,2.0,0.61,0.39,3
468,2,1.0,0.0,1.0,4.0,1.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,8.0,2.0,3.33333333333333,1.0,3.2,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,1.0,2.0,0.7,0.3,5
468,3,1.0,0.0,1.0,4.0,0.0,0.0,57.0,8.0,1.0,7.0,0.6,0.0,11.0,93.0,2.0,0.0,8.0,1.0,1.0,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,2.0,0.51,0.49,5
468,4,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,1.0,0.0,11.0,93.0,2.0,0.0,17.0,2.0,3.33333333333333,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,1.0,2.0,0.55,0.45,3
468,5,1.0,0.0,1.0,4.0,37.0,1.0,57.0,8.0,1.0,7.0,1.0,0.0,11.0,93.0,2.0,0.0,17.0,2.0,3.33333333333333,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,1.0,2.0,0.58,0.42,4
468,6,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,0.0,2.0,0.0,3.0,2.0,3.33333333333333,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,4.0,2.0,0.6,0.4,3
468,7,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,1.0,0.0,11.0,0.0,2.0,0.0,3.0,2.0,3.33333333333333,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,4.0,2.0,0.64,0.36,4
468,8,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,1.0,0.0,11.0,0.0,2.0,83.0,3.0,2.0,3.33333333333333,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,4.0,2.0,0.65,0.35,5
468,9,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,1.0,0.0,11.0,93.0,2.0,0.0,8.0,2.0,3.33333333333333,1.0,0.0,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,1.0,2.0,0.58,0.42,4
468,10,1.0,0.0,1.0,4.0,37.0,1.0,57.0,8.0,1.0,7.0,1.0,0.0,11.0,93.0,2.0,0.0,8.0,2.0,3.33333333333333,1.0,0.0,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,1.0,2.0,0.59,0.41,5
468,11,1.0,0.0,1.0,4.0,0.0,0.0,57.0,1.0,1.0,7.0,0.12,0.0,11.0,93.0,2.0,0.0,17.0,2.0,62.0,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,76.0,0.666666666666667,0.0,4.0,0.0,0.53,0.47,4
468,12,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,0.0,2.0,0.0,17.0,2.0,3.33333333333333,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,4.0,0.0,0.57,0.43,3
468,13,1.0,0.0,1.0,4.0,37.0,0.0,57.0,8.0,1.0,7.0,0.12,0.0,11.0,0.0,2.0,0.0,17.0,2.0,62.0,1.0,6.10416666666667,1.0,1.0,0.842105263157895,0.0,0.0,0.666666666666667,0.0,4.0,0.0,0.62,0.38,4
474,0,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,10.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.58,0.42,1
474,1,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,1.0,1.0,0.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.75,0.25,2
474,2,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,33.0,1.0,1.0,0.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.84,0.16,3
474,3,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,33.0,1.0,1.0,0.0,2.0,4.11111111111111,2.0,1.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.89,0.11,4
474,4,1.0,1.0,1.0,1.0,0.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,33.0,1.0,1.0,0.0,2.0,4.11111111111111,2.0,1.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.91,0.09,5
474,5,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,0.0,2.0,4.11111111111111,2.0,3.2,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.7,0.3,2
474,6,1.0,1.0,1.0,1.0,0.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,0.0,2.0,4.11111111111111,2.0,3.2,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.76,0.24,3
474,7,1.0,1.0,1.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,0.0,2.0,4.11111111111111,2.0,3.2,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.8,0.2,4
474,8,1.0,1.0,1.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,6.0,1.0,0.0,2.0,4.11111111111111,2.0,3.2,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,4.0,0.81,0.19,5
474,9,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.6,0.0,4.0,87.0,1.0,1.0,0.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.78,0.22,3
474,10,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.6,0.0,4.0,87.0,1.0,3.0,0.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.8,0.2,4
474,11,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,1.0,1.0,0.0,2.0,4.11111111111111,2.0,0.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.83,0.17,3
474,12,1.0,1.0,1.0,1.0,1.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,87.0,1.0,1.0,0.0,2.0,4.11111111111111,2.0,0.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.84,0.16,4
474,13,1.0,1.0,1.0,1.0,5.0,0.0,33.0,2.0,0.0,0.0,0.26,0.0,4.0,72.0,3.0,1.0,16.0,2.0,4.11111111111111,2.0,7.0,2.0,1.0,0.75,0.0,1.0,1.0,0.0,4.0,3.0,0.52,0.48,2
