test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
542,0,13.0,0.0,2.0,5.0,50.0,1.0,137.0,11.0,0.0,3.0,0.14,1.0,11.0,97.0,1.0,0.0,58.0,2.0,9.177812500000002,0.0,10.211019736842132,1.0,1.0,0.959459459459459,0.0,385.0,1.0,2.0,3.0,9.0,0.53,0.47,3
547,0,29.0,38.0,1.0,14.0,8.0,0.0,157.0,22.0,2.0,45.0,7.003125000000011,0.0,154.0,62.0,4.0,4.0,6.0,2.0,3.13142857142857,0.0,2.28571428571429,0.0,0.0,0.722222222222222,0.0,374.0,1.0,0.0,5.0,5.0,0.53,0.47,5
551,0,21.0,0.0,1.0,2.0,7.0,0.0,68.0,1.0,2.0,5.0,0.12,0.0,57.0,87.0,5.0,0.0,8.0,1.0,5.015625,0.0,2.75,1.0,1.0,0.742424242424242,0.0,14.0,0.833333333333333,0.0,4.0,7.0,0.51,0.49,3
552,0,2.0,0.0,2.0,2.0,9.0,0.0,43.0,2.0,3.0,1.0,0.18,0.0,24.0,93.0,3.0,2.0,5.0,2.0,4.12121212121212,0.0,4.09090909090909,1.0,1.0,0.5,0.0,76.0,1.0,0.0,3.0,7.0,0.55,0.45,1
567,0,15.0,0.0,1.0,2.0,230.0,0.0,1.0,2.0,0.0,1.0,0.6832500000000005,0.0,3.0,100.0,2.0,0.0,73.0,1.0,5.59656652360515,0.0,1.0,1.0,1.0,0.48728813559322,0.0,43.0,1.0,0.0,2.0,6.0,0.51,0.49,4
602,0,1.0,0.0,1.0,0.0,9.0,0.0,43.0,10.0,1.0,4.0,0.11,0.0,33.0,60.0,4.0,1.0,11.0,2.0,2.95238095238095,0.0,2.5875757575757614,2.0,1.0,0.2352692307692315,0.0,36.0,0.5,0.0,7.0,4.0,0.51,0.49,2
603,0,1.0,2.0,2.0,0.0,1.0,2.0,86.0,3.0,1.0,4.0,0.28,1.0,15.0,62.0,1.0,0.0,5.0,2.0,3.4375,0.0,8.125,1.0,1.0,1.45,0.0,34.0,0.666666666666667,0.0,5.0,8.0,0.54,0.46,2
625,0,0.0,0.0,1.0,138.0,387.0,1.0,555.0,1.0,2.0,4.0,0.14,0.0,8.0,99.0,1.0,0.0,94.0,2.0,4.66835443037975,1.0,10.250625000000003,1.0,1.0,0.183879093198992,0.0,8702.0,0.666666666666667,0.0,2.0,0.0,0.52,0.48,2
635,0,25.0,55.0,1.0,3.0,12.0,0.0,575.0,8.0,0.0,187.0,0.21,0.0,459.0,42.0,2.0,4.0,0.0,8.0,13.8152866242038,0.0,2.92356687898089,0.0,1.0,0.261954261954262,0.0,12.400000000000091,0.666666666666667,4.0,1.0,14.0,0.53,0.47,5
637,0,68.0,0.0,2.0,5.0,29.0,0.0,461.0,12.0,0.0,6.0,2.5,0.0,290.0,85.0,3.0,1.0,8.0,2.0,6.05956112852665,0.0,5.16300940438872,1.0,1.0,0.903614457831325,0.0,0.0,1.0,0.0,6.0,10.0,0.51,0.49,5
638,0,8.0,4.0,1.0,22.0,5.0,3.0,612.0,4.0,17.0,7.0,0.81,0.0,127.0,42.0,1.0,1.0,7.0,8.0,15.9015151515152,0.0,1.875,0.0,1.0,0.467153284671533,0.0,186.0,0.75,0.0,2.0,6.0,0.53,0.47,3
640,0,11.0,1.0,2.0,4.0,13.0,1.0,163.0,1.0,0.0,1.0,0.25,0.0,59.0,88.0,5.0,0.0,6.0,1.0,4.36111111111111,0.0,2.375,1.0,1.0,0.810810810810811,0.0,11.0,0.555555555555556,0.0,6.0,6.0,0.56,0.44,2
643,0,7.0,0.0,1.0,5.0,9.0,1.0,192.0,9.0,6.0,17.0,0.18,0.0,112.0,42.0,4.0,3.0,6.0,2.0,6.71074380165289,0.0,10.211019736842132,1.0,1.0,0.778625954198473,0.0,2.0,0.8125,3.0,3.0,7.0,0.51,0.49,4
649,0,6.0,3.0,1.0,4.0,29.0,0.0,46.0,14.0,0.0,4.0,0.12,0.0,17.0,100.0,3.0,0.0,8.0,2.0,2.67391304347826,0.0,1.5942857142857143,1.0,1.0,0.459016393442623,0.0,2.0,0.25,0.0,4.0,6.0,0.52,0.48,3
652,0,5.0,0.0,1.0,0.0,82.0,0.0,38.0,54.0,0.0,23.0,0.03,1.0,13.0,16.0,1.0,0.0,2.0,2.0,4.55474452554745,1.0,5.47445255474453,2.0,1.0,0.682291666666667,0.0,12.0,0.8,0.0,5.0,1.0,0.51,0.49,3
653,0,6.0,3.0,1.0,1.0,27.0,0.0,39.0,8.0,3.0,6.0,0.13,0.0,21.0,89.0,3.0,0.0,5.0,2.0,6.60416666666667,1.0,4.60416666666667,2.0,1.0,0.385964912280702,0.0,12.0,0.75,0.0,6.0,0.0,0.56,0.44,2
656,0,17.0,1.0,2.0,11.0,45.0,2.0,259.0,5.0,3.0,2.0,0.21,2.0,33.0,96.0,4.0,1.0,6.0,2.0,4.02564102564103,0.0,2.33333333333333,1.0,1.0,1.11904761904762,0.0,12.0,0.666666666666667,1.0,4.0,9.0,0.51,0.49,3
659,0,36.0,0.0,1.0,8.0,16.0,0.0,158.0,3.0,0.0,2.0,0.19,0.0,109.0,92.0,5.0,0.0,3.0,2.0,6.448,0.0,2.11111111111111,1.0,1.0,0.643410852713178,0.0,2.0,0.714285714285714,0.0,4.0,8.0,0.51,0.49,3
660,0,2.0,0.0,1.0,18.0,6.0,2.0,174.0,2.0,1.0,1.0,0.31,0.0,51.0,63.0,4.0,0.0,6.0,2.0,6.96491228070175,0.0,2.0,1.0,1.0,0.683333333333333,0.0,23.0,0.352941176470588,0.0,7.0,6.0,0.53,0.47,3
662,0,2.0,0.0,1.0,0.0,2.0,0.0,79.0,23.0,0.0,2.0,0.16,0.0,60.0,33.0,4.0,0.0,6.0,2.0,2.62903225806452,0.0,4.83870967741935,2.0,1.0,0.325581395348837,0.0,0.0,0.0,0.0,4.0,7.0,0.6,0.4,1
665,0,13.0,1.0,2.0,37.0,0.0,0.0,86.0,5.0,3.0,65.0,0.07,0.0,118.0,70.0,1.0,7.0,6.0,2.0,4.26271186440678,0.0,0.4437152777777772,1.0,0.0,0.524193548387097,0.0,12.0,0.53125,0.0,5.0,4.0,0.53,0.47,4
667,0,25.0,0.0,2.0,6.0,43.0,2.0,586.0,5.0,16.0,10.0,0.22,2.0,138.0,6.0,3.0,3.0,1.0,2.0,3.2683319039451124,0.0,1.4239285714285728,1.0,1.0,1.12299465240642,0.0,12.400000000000091,0.391304347826087,4.0,3.0,12.0,0.51,0.49,5
668,0,3.0,0.0,1.0,4.0,34.0,0.0,45.0,18.0,4.0,2.0,0.07,1.0,20.0,56.375,4.0,2.0,3.0,2.0,2.77777777777778,0.0,6.37037037037037,1.0,1.0,0.849315068493151,0.0,16.15000000000009,0.739130434782609,0.0,6.0,2.0,0.51,0.49,3
669,0,1.0,0.0,1.0,1.0,14.0,1.0,174.0,8.0,0.0,0.0,0.62,1.0,10.0,33.0,4.0,5.0,60.0,2.0,3.71428571428571,0.0,6.49206349206349,1.0,1.0,0.651851851851852,0.0,12.0,0.342857142857143,0.0,6.0,11.0,0.51,0.49,5
680,0,10.0,1.0,1.0,6.0,29.0,2.0,261.0,8.0,10.0,0.0,0.43,0.0,72.0,100.0,3.0,5.0,7.0,2.0,7.5049504950495,0.0,1.9050925925925943,1.0,1.0,0.4,0.0,12.0,0.428571428571429,0.0,1.0,9.0,0.51,0.49,4
685,0,1.0,0.0,1.0,1.0,4.0,0.0,53.0,2.0,0.0,4.0,0.28,1.0,18.0,77.0,3.0,0.0,5.0,2.0,6.22727272727273,0.0,5.40909090909091,1.0,1.0,0.48,0.0,69.0,0.727272727272727,0.0,3.0,5.0,0.62,0.38,2
689,0,42.0,17.0,2.0,11.0,56.0,0.0,155.0,5.0,0.0,7.0,2.584500000000003,0.0,70.0,0.0,3.0,0.0,8.0,3.0,5.73015873015873,0.0,6.31746031746032,1.0,0.0,1.0530303030303,0.0,0.0,1.0,0.0,3.0,11.0,0.51,0.49,4
692,0,153.0,20.0,2.0,9.0,44.0,0.0,403.0,7.0,3.0,15.0,0.66,0.0,521.0,100.0,3.0,0.0,7.0,2.0,5.50619469026549,0.0,1.875,1.0,0.0,0.830715532286213,0.0,12.0,1.0,4.0,2.0,13.0,0.51,0.49,5
696,0,20.0,2.0,2.0,3.0,14.0,0.0,90.0,5.0,0.0,14.0,0.14,0.0,66.0,90.0,3.0,0.0,16.0,2.0,3.3125,0.0,3.85,0.0,1.0,0.674418604651163,0.0,0.0,1.0,0.0,6.0,8.0,0.67,0.33,1
702,0,3.0,0.0,1.0,13.0,17.0,0.0,84.0,2.0,2.0,2.0,0.75,1.0,56.0,94.0,3.0,0.0,6.0,2.0,3.08219178082192,0.0,5.64383561643836,1.0,1.0,0.552631578947368,0.0,3.0,0.8,0.0,5.0,9.0,0.51,0.49,2
778,0,2.0,0.0,2.0,6.0,2.0,1.0,189.0,13.0,29.0,21.0,0.21,1.0,72.0,91.0,2.0,5.0,6.0,2.0,4.43243243243243,0.0,2.4064705882352926,0.0,0.0,1.13636363636364,0.0,240.0,0.321428571428571,0.0,3.0,9.0,0.52,0.48,2
817,0,19.0,1.0,4.0,15.0,22.0,0.0,56.0,6.0,0.0,8.0,0.09,1.0,13.0,92.0,1.0,2.0,6.0,2.0,5.37142857142857,1.0,2.756985294117647,1.0,1.0,1.47619047619048,0.0,2.300000000000068,0.538461538461538,0.0,1.0,6.0,0.52,0.48,3
823,0,27.0,0.0,2.0,4.0,4.0,2.0,306.0,3.0,0.0,12.0,0.28,1.0,81.0,87.0,2.0,0.0,5.0,3.0,3.94117647058824,0.0,5.37647058823529,0.0,1.0,1.30337078651685,0.0,3.0,0.588235294117647,0.0,4.0,2.0,0.51,0.49,2
853,0,29.0,4.0,2.0,13.0,30.0,1.0,161.0,15.0,0.0,54.0,0.16,0.0,54.0,0.0,2.0,5.0,3.0,2.0,4.15476190476191,0.0,1.9,0.0,0.0,1.13,0.0,0.7250000000001364,0.392857142857143,0.0,3.0,5.0,0.51,0.49,4
1065,0,1.0,0.0,1.0,3.0,2.0,3.0,457.0,1.0,0.0,3.0,0.24,1.0,96.0,50.0,1.0,0.0,6.0,1.0,4.53061224489796,0.0,9.81632653061224,0.0,1.0,0.12,0.0,416.0,0.814814814814815,0.0,1.0,2.0,0.61,0.39,1
