,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
1111,8,1,8,4,97,0,0.55,0,90,1,6,9,2,6.43243243243243,1,4.83783783783784,1,1,0.952380952380952,0,0.30000000000000004,0,1,2,5
1112,,,,,,,,,,,,,,,,,,,,,,,,,
1117,,,,,,,,,,,,,,,,,,,,,,,,,
1118,0,2,1,7,75,0,0.68,0,71,1,0,9,1,6.0,4,4.6000000000000005,2,1,1.44444444444444,0,0.6,1,3,2,3
1124,2,2,2,2,63,6,0.25,0,98,2,1,9,2,4.71428571428571,0,4.6000000000000005,0,1,1.26315789473684,0,0.666666666666667,0,2,2,5
1161,,,,,,,,,,,,,,,,,,,,,,,,,
1164,0,1,3,5,56,0,0.36,0,66,1,0,23,2,1.25,1,4.6000000000000005,1,1,0.272727272727273,0,0.5,0,1,2,5
1165,,,,,,,,,,,,,,,,,,,,,,,,,
1167,,,,,,,,,,,,,,,,,,,,,,,,,
1172,,,,,,,,,,,,,,,,,,,,,,,,,
1175,,,,,,,,,,,,,,,,,,,,,,,,,
1176,0,3,7,3,29,0,0.31,1,58,1,0,8,1,3.66666666666667,1,4.6000000000000005,1,1,1.05,0,0.5,0,2,2,1
1213,12,1,3,0,49,0,0.05,0,90,2,0,16,2,2.02325581395349,0,3.32558139534884,1,1,0.333333333333333,0,0.5,0,5,2,5
1216,0,1,9,0,98,0,0.05,0,96,1,0,23,2,1.72058823529412,0,2.90441176470588,1,1,0.273381294964029,0,0.666666666666667,0,4,2,3
1217,0,1,7,1,34,0,0.15000000000000002,0,57,2,0,14,1,3.85714285714286,1,4.6000000000000005,1,1,0.8,0,0.30000000000000004,0,2,2,5
1218,,,,,,,,,,,,,,,,,,,,,,,,,
1220,0,1,3,1,31,0,0.44,1,55,3,0,9,1,1.25,1,4.6000000000000005,1,1,0.714285714285714,0,0.30000000000000004,0,2,3,2
1221,,,,,,,,,,,,,,,,,,,,,,,,,
1223,0,1,7,2,80,0,0.29,1,82,1,0,23,2,4.61111111111111,1,8.0,1,1,0.857142857142857,0,0.30000000000000004,1,2,2,3
1237,0,1,5,1,34,0,0.24,0,60,1,0,16,1,4.42857142857143,1,4.6000000000000005,2,1,1.88888888888889,0,0.571428571428571,0,2,2,1
1238,0,1,5,1,31,1,0.22,1,60,1,0,16,1,3.85714285714286,1,4.6000000000000005,2,1,2.22222222222222,0,0.4,0,1,2,2
1252,,,,,,,,,,,,,,,,,,,,,,,,,
1279,1,1,5,0,58,0,0.2,0,86,2,0,9,2,3.39285714285714,0,4.6000000000000005,0,1,0.46875,0,0.5,1,3,2,3
1294,0,1,1,13,78,0,0.3,2,75,1,6,9,1,7.0,1,5.5,2,1,0.833333333333333,0,0.30000000000000004,0,3,2,2
1302,,,,,,,,,,,,,,,,,,,,,,,,,
1318,0,1,8,2,62,0,0.22,2,80,1,1,16,1,4.21428571428571,1,4.6000000000000005,1,1,0.75,0,0.75,0,4,2,3
1319,4,1,7,2,70,4,0.24,1,78,1,6,16,2,4.4,1,6.3,1,1,1.11538461538462,0,0.30000000000000004,0,2,2,3
1329,0,1,9,0,24,0,0.14,0,68,3,0,16,2,3.72727272727273,1,6.72727272727273,1,1,0.785714285714286,1,0.1,0,1,4,3
1340,,,,,,,,,,,,,,,,,,,,,,,,,
1345,,,,,,,,,,,,,,,,,,,,,,,,,
1351,,,,,,,,,,,,,,,,,,,,,,,,,
1353,,,,,,,,,,,,,,,,,,,,,,,,,
1357,,,,,,,,,,,,,,,,,,,,,,,,,
1360,,,,,,,,,,,,,,,,,,,,,,,,,
1365,,,,,,,,,,,,,,,,,,,,,,,,,
1369,0,1,4,10,274,0,3.69,0,75,1,0,9,1,2.18181818181818,0,4.6000000000000005,0,1,0.538461538461538,0,0.5,0,1,3,5
1370,,,,,,,,,,,,,,,,,,,,,,,,,
1384,,,,,,,,,,,,,,,,,,,,,,,,,
1397,6,1,3,2,54,0,0.34,0,44,1,6,15,2,1.78571428571429,0,6.57142857142857,0,1,0.238095238095238,0,0.45,1,3,2,3
1414,11,2,8,2,67,0,0.26,0,87,2,0,16,1,3.45454545454545,0,4.45454545454545,1,1,0.384615384615385,0,0.30000000000000004,0,4,4,2
1421,,,,,,,,,,,,,,,,,,,,,,,,,
1426,3,1,8,1,53,0,0.22,0,84,3,0,16,2,4.14285714285714,0,4.6000000000000005,2,1,0.9,0,0.5,0,2,2,4
1428,0,1,0,8,97,2,0.29,7,70,3,0,9,1,4.625,0,4.6000000000000005,2,1,0.666666666666667,0,0.5,0,3,2,2
1433,1,1,7,3,97,0,0.23,2,87,2,0,23,2,3.19047619047619,0,4.6000000000000005,1,1,0.739130434782609,0,0.571428571428571,0,4,2,5
1449,,,,,,,,,,,,,,,,,,,,,,,,,
1455,2,1,7,4,97,0,0.25,3,83,3,0,16,2,5.41176470588235,2,9.58823529411765,2,1,1.65,0,0.1,0,4,2,5
1462,,,,,,,,,,,,,,,,,,,,,,,,,
1464,,,,,,,,,,,,,,,,,,,,,,,,,
1474,,,,,,,,,,,,,,,,,,,,,,,,,
1477,0,1,19,1,97,4,0.13,1,100,2,1,23,2,7.11842105263158,0,4.6000000000000005,0,0,1.0,0,0.263157894736842,0,3,5,5
1485,,,,,,,,,,,,,,,,,,,,,,,,,
1526,,,,,,,,,,,,,,,,,,,,,,,,,
1527,0,1,8,2,55,0,0.16,1,71,1,0,16,2,4.3125,1,4.6000000000000005,1,1,0.473684210526316,0,0.45,0,3,2,3
1535,0,1,2,2,66,0,0.29,0,75,1,0,16,2,3.9375,0,4.6000000000000005,0,1,0.578947368421053,0,0.571428571428571,0,3,2,1
1544,,,,,,,,,,,,,,,,,,,,,,,,,
1560,,,,,,,,,,,,,,,,,,,,,,,,,
1566,0,1,2,4,97,0,0.26,1,41,3,0,23,1,2.94736842105263,0,4.6000000000000005,1,1,0.727272727272727,0,0.428571428571429,0,4,2,3
1595,0,1,2,1,36,0,0.15,0,61,1,0,9,2,1.25,1,4.6000000000000005,2,1,0.411764705882353,0,0.4,0,2,2,3
1598,,,,,,,,,,,,,,,,,,,,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,
