,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
552,117,1,137,0,211,76,0.02,0,5,2,2,2,2,3.28732394366197,0,3.22464788732394,0,0,0.433378196500673,0,0.636363636363636,0,99,5,39
563,57,1,46,0,90,24,0.02,0,97,2,2,13,2,2.25150905432596,0,3.39034205231388,0,1,0.442084942084942,0,0.833333333333333,0,1,1,2
585,0,1,0,0,18,0,0.06,0,4,1,4,3,2,0.0153846153846154,0,0.0153846153846154,0,1,0.0,0,0.25,0,4,9,0
586,0,1,0,0,19,0,0.06,0,5,1,22,24,2,0.737704918032787,0,0.491803278688525,0,1,0.0,0,0.333333333333333,0,5,0,4
592,63,1,0,6,453,0,2.68,0,0,1,3,2,1,1.0,1,0.0158730158730159,0,1,0.0,0,0.333333333333333,0,4,8,3
593,0,1,0,4,64,0,0.85,0,50,2,0,2,3,1.75,0,4.5,0,1,2.16666666666667,0,0.333333333333333,0,2,3,14
597,59,1,0,11,700,0,3.47,0,5,1,1,23,1,0.88135593220339,0,0.423728813559322,0,1,0.0,0,0.4,0,5,0,3
661,6,1,12,2,236,2,0.43,0,11,2,0,2,3,5.09090909090909,1,4.23636363636364,1,1,0.683333333333333,0,0.666666666666667,0,92,3,18
1661,1,1,13,0,40,4,0.08,2,64,2,0,20,2,3.88235294117647,0,6.91176470588235,1,1,0.5,0,0.5,0,1,3,0
21,45,1,1,4,326,0,2.36,0,82,2,2,9,2,2.84745762711864,0,0.779661016949153,0,1,0.0,0,0.470588235294118,0,4,7,7
574,4,1,1,6,209,0,0.74,0,29,1,0,16,1,6.11111111111111,3,4.7037037037037,1,1,0.620689655172414,0,0.222222222222222,0,4,6,0
54,0,1,4,4,80,2,0.33,0,81,2,0,22,1,4.76923076923077,1,6.07692307692308,1,1,1.93333333333333,0,0.583333333333333,0,5,5,1
749,3,6,2,20,161,0,0.66,3,2,2,2,1,1,3.16666666666667,2,8.66666666666667,1,1,1.11111111111111,0,0.5,0,1,8,50
682,17,2,20,3,505,12,0.27,0,95,2,1,29,2,5.5929203539823,0,6.69026548672566,1,1,1.25,0,0.705882352941177,0,1,6,4
777,1,2,1,4,45,0,0.32,1,2,3,0,3,1,4.66666666666667,0,8.0,1,1,2.125,0,0.375,0,50,5,11
589,2,1,7,1,159,5,0.32,0,85,2,4,17,2,7.21538461538462,0,2.83076923076923,1,1,0.363636363636364,0,0.2,0,4,5,1
187,0,1,1,5,115,0,0.66,0,93,1,0,35,1,3.1875,0,5.8125,1,1,1.33333333333333,0,0.6,0,3,3,0
782,0,1,0,0,22,2,0.38,0,4,3,0,11,1,3.5,1,5.5,3,1,0.833333333333333,0,0.25,0,3,0,4
1628,3,1,1,5,237,7,0.54,1,73,1,2,22,2,6.6,1,5.9,0,1,1.13513513513514,0,0.5,0,1,5,1
788,1,2,2,1,32,1,0.15,1,6,3,0,2,1,2.8,1,6.6,1,1,1.46153846153846,0,0.333333333333333,0,71,5,14
545,262,1,223,0,399,109,0.02,0,81,2,3,55,2,2.61400778210117,0,3.49066147859922,0,0,0.448443944506937,0,0.6,0,3,5,2
39,4,1,2,4,148,1,0.7,0,74,3,4,10,4,10.8333333333333,1,3.25,1,1,0.769230769230769,0,0.461538461538462,0,3,6,1
793,20,1,0,5,161,0,3.04,0,6,2,2,14,1,3.51851851851852,0,0.518518518518518,0,1,0.0,0,0.583333333333333,0,3,0,6
455,0,1,6,2,75,2,0.27,1,29,2,0,9,3,2.88235294117647,0,5.70588235294118,0,1,0.708333333333333,0,0.333333333333333,0,3,5,2
771,0,1,1,5,66,2,0.36,1,16,2,2,23,1,7.875,2,9.5,2,1,1.8,0,0.3,0,4,7,0
805,0,1,1,1,40,2,0.31,0,21,3,0,2,2,3.1,1,6.6,1,1,0.666666666666667,0,0.375,0,5,6,67
809,4,1,10,8,313,0,0.55,2,5,1,0,2,2,6.07142857142857,1,9.60714285714286,0,1,1.1,0,0.25,0,84,6,46
812,9,2,5,3,371,1,0.3,0,8,3,1,2,2,6.79411764705882,0,6.01470588235294,1,0,1.4390243902439,0,0.5,0,100,6,36
835,2,1,2,7,103,0,0.84,0,2,1,0,6,2,7.72727272727273,2,3.72727272727273,1,1,0.692307692307692,0,0.5,0,1,74,2
842,1,1,0,4,46,0,0.34,0,55,1,0,25,2,2.14285714285714,1,11.2857142857143,1,1,1.7,0,0.5,0,3,1,4
799,1,1,1,4,160,5,0.43,0,74,1,0,15,1,9.86206896551724,2,5.93103448275862,1,1,1.03225806451613,0,0.538461538461538,0,1,3,1
858,3,1,1,1,71,0,0.17,0,41,1,0,11,3,5.5625,1,5.15625,1,1,0.825,0,0.571428571428571,0,6,4,4
800,12,1,5,5,323,0,0.59,0,10,1,0,4,1,5.88636363636364,1,4.84090909090909,1,1,1.02173913043478,0,0.363636363636364,0,1,7,26
790,21,4,1,0,28,1,0.02,0,82,2,0,15,2,4.44117647058824,1,5.27941176470588,1,1,2.77464788732394,0,0.333333333333333,0,5,3,1
780,2,3,1,9,99,0,0.41,1,37,2,1,22,1,6.375,1,12.5,1,1,2.2,0,0.4,0,5,5,0
784,1,1,1,1,46,4,0.25,0,40,2,6,18,1,6.27272727272727,1,5.81818181818182,0,1,1.46153846153846,0,0.333333333333333,0,3,5,1
890,2,1,1,3,109,0,0.66,0,1,2,0,68,2,3.05263157894737,1,3.36842105263158,1,1,0.739130434782609,0,0.666666666666667,0,5,4,0
349,,,,,,,,,,,,,,,,,,,,,,,,,
853,2,2,1,3,66,8,0.4,0,16,1,2,24,1,4.46153846153846,1,5.84615384615385,0,1,1.17647058823529,0,0.545454545454545,0,3,5,0
908,2,3,1,2,49,0,0.37,0,20,1,0,1,2,6.0,2,9.0,1,1,2.5,0,0.75,0,50,2,1
23,1,1,1,4,553,1,0.59,0,85,2,1,40,2,17.1,1,4.21818181818182,1,1,0.438848920863309,0,0.428571428571429,5,6,4,0
931,5,3,2,3,128,0,0.26,0,8,2,2,2,2,7.08695652173913,0,6.65217391304348,1,0,1.96666666666667,0,0.384615384615385,0,100,6,23
10,0,2,0,7,133,5,0.47,0,16,2,0,16,1,5.71428571428571,1,7.0,1,1,1.625,0,0.533333333333333,0,4,6,0
934,52,1,0,2,191,0,1.99,0,100,1,1,2,2,2.92307692307692,0,0.846153846153846,0,1,0.0,0,0.352941176470588,0,15,8,20
717,3,2,4,4,143,4,0.24,2,88,2,4,34,2,5.875,1,10.5,1,1,1.4,0,0.666666666666667,0,3,5,1
880,8,1,10,2,423,4,0.33,0,94,1,1,59,2,4.58823529411765,0,6.49019607843137,1,1,0.906542056074766,0,0.4,5,5,5,0
948,15,1,3,4,400,6,0.45,0,8,2,2,2,3,5.50819672131148,0,5.14754098360656,1,1,1.109375,0,0.263157894736842,0,94,9,25
949,34,1,0,3,202,0,1.8,0,100,1,1,6,2,6.71111111111111,0,0.777777777777778,0,1,0.0,0,0.4,0,3,7,6
185,2,1,4,7,603,0,0.39,0,82,2,0,150,1,9.3375,0,11.8625,1,1,1.62352941176471,0,0.448275862068966,6,2,6,0
954,0,2,2,6,89,0,0.57,0,10,1,0,4,2,7.63636363636364,2,5.81818181818182,1,1,0.928571428571429,0,0.444444444444444,0,75,6,2
1724,1,1,2,3,54,0,0.31,0,52,2,0,2,1,5.75,1,8.0,2,1,1.41666666666667,0,0.5,0,2,4,14
895,7,2,5,2,141,0,0.3,0,76,2,2,19,2,4.08571428571429,0,5.42857142857143,1,1,1.29268292682927,0,0.222222222222222,0,4,6,0
970,0,2,1,5,202,8,0.35,0,83,2,0,2,2,6.52,1,8.76,1,1,1.75862068965517,0,0.32,3,6,4,24
20,1,1,1,5,1136,0,0.64,0,85,2,27,98,3,7.37185929648241,0,4.24120603015075,0,1,0.435146443514644,0,0.285714285714286,7,4,6,0
1021,4,4,3,1,42,0,0.08,0,56,2,0,2,1,7.66666666666667,3,19.5,5,2,2.64285714285714,1,0.333333333333333,0,3,3,17
969,0,1,1,5,85,0,0.57,0,66,1,0,19,1,4.66666666666667,2,7.0,2,1,1.14285714285714,0,0.5,0,3,4,2
733,2,1,1,12,314,0,0.89,0,6,1,0,24,1,7.125,2,6.0,1,1,1.0,0,0.444444444444444,0,3,2,0
1038,0,2,6,0,59,0,0.22,0,3,2,0,1,3,4.375,0,7.5,0,1,1.1,0,0.5,0,82,3,26
1027,0,2,2,0,24,0,0.11,0,62,2,0,14,1,5.55555555555556,2,13.8888888888889,3,1,2.18181818181818,0,0.333333333333333,0,1,3,1
1039,0,2,3,2,131,0,0.28,0,3,3,0,2,1,5.51162790697674,3,4.34883720930233,1,1,1.59574468085106,0,0.5,0,87,3,12
1071,7,1,11,0,98,9,0.08,0,5,1,2,2,2,6.2125,0,6.8375,1,0,1.27906976744186,0,0.25,0,89,6,40
1090,0,1,2,1,62,0,0.31,0,83,1,1,13,2,3.0,1,4.22222222222222,0,1,1.0,0,0.714285714285714,0,1,3,1
937,11,1,14,3,427,0,0.44,0,81,1,2,19,2,7.58163265306122,0,3.90816326530612,1,1,0.648148148148148,0,0.3125,0,6,6,1
1111,8,1,8,4,236,0,0.55,0,74,1,1,2,2,6.43243243243243,1,4.83783783783784,1,1,0.952380952380952,0,0.4,0,1,9,6
877,17,1,9,4,932,31,0.3,0,74,3,2,238,7,6.29411764705882,0,8.17058823529412,1,1,1.23076923076923,0,0.338461538461538,9,3,7,0
1049,2,2,10,3,103,0,0.2,2,64,2,0,11,2,5.23076923076923,0,7.46153846153846,0,0,1.09375,0,0.375,0,1,5,1
1124,2,2,2,2,63,6,0.25,0,12,2,1,6,2,4.71428571428571,0,5.92857142857143,0,1,1.26315789473684,0,0.666666666666667,0,100,3,2
1161,2,1,3,3,112,0,0.43,0,76,2,0,2,2,2.41666666666667,0,4.95833333333333,1,1,0.6,0,0.5,0,6,4,30
1164,0,1,3,5,56,0,0.36,0,66,1,0,1,2,2.85714285714286,1,10.7142857142857,1,1,0.272727272727273,0,0.6,0,5,3,25
1165,0,1,0,14,82,0,1.19,0,4,1,0,11,1,6.5,3,7.25,2,1,0.833333333333333,0,0.428571428571429,0,1,0,5
787,13,1,2,3,568,3,0.25,0,100,2,6,249,6,5.81528662420382,0,6.81528662420382,1,0,0.914634146341463,0,0.306122448979592,7,4,7,0
875,43,1,13,6,1645,17,0.46,1,96,1,4,97,2,10.1880733944954,0,6.60091743119266,0,0,1.03846153846154,0,0.327868852459016,8,4,6,0
933,11,1,2,8,313,0,0.68,0,100,2,1,26,2,7.07407407407407,0,6.96296296296296,1,0,0.939393939393939,0,0.375,0,4,5,0
1176,0,3,7,3,29,0,0.31,2,3,1,0,1,1,3.66666666666667,1,8.33333333333333,1,1,1.2,0,0.5,0,3,58,8
1213,12,1,3,0,49,0,0.12,0,6,3,0,5,2,2.02325581395349,0,3.32558139534884,1,1,0.333333333333333,0,0.5,0,90,3,23
1118,0,2,1,7,75,0,0.68,0,54,1,0,15,1,6.0,4,5.71428571428571,2,1,1.44444444444444,0,0.6,0,3,3,1
1217,0,1,7,2,34,0,0.21,0,5,2,0,2,1,3.85714285714286,1,5.85714285714286,1,1,0.8,0,0.4,0,57,3,14
872,7,2,1,6,152,1,0.41,0,71,2,6,3,2,6.05,0,7.45,1,1,1.16666666666667,0,0.285714285714286,0,3,5,5
1175,0,1,12,5,161,0,0.22,3,82,3,0,46,2,3.33333333333333,0,13.1851851851852,1,1,1.11764705882353,0,0.454545454545455,3,6,4,1
1220,0,1,3,1,31,0,0.44,1,55,3,0,2,1,2.25,1,6.0,1,1,0.714285714285714,0,0.428571428571429,0,3,3,10
1221,0,1,1,5,48,0,0.6,1,4,3,0,10,1,1.75,1,7.0,1,1,1.14285714285714,0,0.375,0,4,2,0
1237,0,1,5,1,34,0,0.24,1,60,1,0,2,1,4.42857142857143,1,7.57142857142857,2,1,1.88888888888889,0,0.571428571428571,0,2,4,23
1223,0,1,7,2,80,0,0.29,1,4,1,0,2,2,4.61111111111111,1,8.0,1,1,0.857142857142857,0,0.428571428571429,0,82,4,24
1252,1,1,13,5,1003,1,0.59,0,16,2,1,5,2,17.1077844311377,0,5.03592814371257,0,1,0.623595505617977,0,0.25,4,97,9,62
953,42,2,4,2,322,6,0.23,0,100,2,3,37,2,5.36708860759494,1,6.20253164556962,0,1,1.27956989247312,0,0.391304347826087,3,3,4,0
1294,0,1,1,13,78,0,0.3,7,68,1,0,12,1,7.0,1,5.5,2,1,0.833333333333333,0,0.333333333333333,0,3,3,0
1218,0,2,8,1,40,0,0.09,2,12,2,0,34,2,4.22222222222222,0,9.55555555555556,1,1,1.22727272727273,0,0.2,0,4,5,0
1216,0,1,9,0,63,0,0.06,0,96,1,0,25,2,1.72058823529412,0,2.90441176470588,1,1,0.273381294964029,0,0.666666666666667,0,4,3,1
1033,3,1,2,1,214,0,0.19,0,85,2,0,69,5,3.38461538461538,0,3.96581196581197,0,1,0.764705882352941,0,0.357142857142857,0,4,8,0
1319,4,1,7,2,70,4,0.24,1,4,1,1,2,2,4.4,1,6.3,1,1,1.11538461538462,0,0.4,0,78,4,23
1340,0,1,11,5,87,0,0.35,3,4,1,0,1,1,4.54545454545455,1,11.2727272727273,1,1,0.692307692307692,0,0.333333333333333,0,70,6,35
1345,6,1,0,0,91,0,0.23,0,6,1,0,2,4,1.01724137931034,0,1.96551724137931,0,1,0.229508196721311,0,0.416666666666667,0,95,6,72
942,4,2,4,5,162,5,0.38,2,86,2,0,16,4,8.70833333333333,0,7.20833333333333,1,1,1.30769230769231,0,0.285714285714286,0,7,5,1
1329,0,1,9,0,24,0,0.14,0,71,3,0,16,2,3.72727272727273,1,6.72727272727273,1,1,0.785714285714286,0,0.2,0,1,5,3
1238,0,1,5,1,31,0,0.22,1,29,1,0,16,1,3.85714285714286,1,7.71428571428571,2,1,2.22222222222222,0,0.4,0,1,4,2
1360,1,3,1,31,306,0,0.51,13,7,1,0,2,2,3.33333333333333,0,24.5555555555556,1,1,1.66666666666667,0,0.5,0,42,6,30
1279,1,1,5,0,58,0,0.2,0,16,3,0,15,2,3.39285714285714,0,5.96428571428571,0,1,0.46875,0,0.5,0,3,2,3
1369,0,1,4,15,406,0,3.69,0,68,1,0,12,1,2.18181818181818,0,4.63636363636364,0,1,0.538461538461538,0,0.6,0,1,3,5
1167,2,1,1,2,183,1,0.14,2,20,1,0,42,2,2.78333333333333,0,9.55,0,1,1.03030303030303,0,0.541666666666667,5,4,4,0
1172,1,1,6,4,609,0,0.16,5,68,1,1,71,2,5.27966101694915,0,11.1694915254237,0,1,0.540983606557377,0,0.555555555555556,0,4,6,0
1397,6,1,3,2,54,0,0.34,0,44,1,0,9,2,1.78571428571429,0,6.57142857142857,0,1,0.238095238095238,0,0.5,0,3,3,4
1414,11,1,8,2,67,0,0.26,0,2,2,0,20,2,3.45454545454545,0,4.45454545454545,1,1,0.384615384615385,0,0.375,0,4,87,2
1302,,,,,,,,,,,,,,,,,,,,,,,,,
1426,3,1,8,1,53,0,0.22,1,4,4,0,2,2,4.14285714285714,0,7.57142857142857,2,1,0.9,0,0.5,0,84,4,18
893,16,2,6,4,354,0,0.6,0,16,2,0,16,2,5.78260869565217,0,6.10869565217391,1,1,1.16,0,0.25,0,6,6,0
1433,1,1,7,3,170,0,0.23,2,6,2,0,4,2,3.19047619047619,0,8.21428571428571,1,1,0.739130434782609,0,0.571428571428571,0,87,4,25
1449,0,1,6,3,82,0,0.38,2,63,1,0,2,1,4.6875,0,10.4375,2,1,0.722222222222222,0,0.333333333333333,0,3,5,26
1357,3,2,6,1,123,0,0.11,1,63,1,0,46,2,5.12280701754386,0,10.5087719298246,1,1,0.641975308641975,0,0.388888888888889,0,3,5,1
1318,1,1,8,2,62,0,0.22,2,80,1,1,16,1,4.21428571428571,1,8.71428571428571,1,1,0.75,0,0.75,0,4,3,2
1428,0,1,0,8,156,2,0.29,7,70,3,0,9,1,4.625,0,14.8125,2,1,0.666666666666667,0,0.6,0,3,3,1
1455,2,1,7,4,103,0,0.25,3,68,3,0,22,2,5.41176470588235,2,9.58823529411765,2,1,1.65,0,0.25,0,4,4,1
1477,0,1,19,1,155,4,0.13,1,7,2,1,3,2,7.11842105263158,0,8.28947368421053,0,0,1.0,0,0.263157894736842,0,100,7,34
1485,0,1,3,4,195,2,0.28,1,8,3,1,3,2,4.44117647058824,0,11.4411764705882,0,1,0.568181818181818,0,0.333333333333333,0,75,6,49
1526,0,1,15,0,115,0,0.07,1,8,2,0,4,2,4.976,0,6.192,1,1,0.476923076923077,0,0.421052631578947,0,67,8,49
1464,1,1,7,5,154,0,0.2,3,68,3,0,32,1,7.34782608695652,0,14.9565217391304,1,1,1.52,0,0.333333333333333,0,7,5,0
1384,33,1,15,0,170,18,0.15,0,100,3,8,34,2,3.32692307692308,0,4.02884615384615,0,0,0.454545454545455,0,0.444444444444444,0,3,5,1
1353,2,1,1,2,183,0,0.29,0,93,1,0,25,2,1.140625,0,4.265625,0,1,0.202898550724638,0,0.272727272727273,0,3,7,0
1535,0,1,2,2,66,0,0.29,1,75,1,0,23,2,3.9375,0,6.8125,1,1,0.578947368421053,0,0.571428571428571,0,3,1,3
1560,0,1,3,5,67,0,0.28,1,2,1,0,20,2,2.44444444444444,1,9.88888888888889,1,1,0.692307692307692,0,0.4,0,1,50,1
1595,0,1,2,1,36,0,0.15,0,61,1,0,2,2,2.14285714285714,1,8.42857142857143,2,1,0.411764705882353,0,0.4,0,4,4,10
1462,2,2,8,4,203,1,0.25,1,20,3,1,46,2,4.375,0,11.35,1,1,1.10416666666667,0,0.526315789473684,0,6,9,0
1609,0,1,7,0,21,7,0.16,0,67,1,2,19,1,4.33333333333333,1,4.33333333333333,1,1,0.5,0,0.428571428571429,0,4,5,1
1527,0,1,8,2,55,0,0.16,2,66,1,0,18,2,4.3125,1,6.625,1,1,0.473684210526316,0,0.5,0,3,3,0
1544,0,1,8,1,55,0,0.18,0,54,4,0,7,2,4.15,0,5.3,1,1,1.26923076923077,0,0.333333333333333,0,3,3,6
1370,0,1,1,1,31,0,0.19,1,5,1,0,22,1,3.5,1,10.625,1,1,0.8,0,0.333333333333333,0,1,3,0
1421,2,1,12,3,478,2,0.15,3,64,3,1,88,2,4.48148148148148,0,13.212962962963,1,1,1.54545454545455,0,0.277777777777778,0,4,8,1
976,0,2,1,0,55,4,0.08,0,16,2,0,20,2,2.87037037037037,0,4.33333333333333,0,1,0.96875,0,0.428571428571429,0,2,4,0
792,2,1,3,4,189,0,0.43,0,73,1,0,21,2,7.17647058823529,0,5.61764705882353,0,1,1.05263157894737,0,0.4,0,5,7,0
1566,0,1,2,4,106,0,0.26,1,16,3,0,20,1,2.94736842105263,0,8.78947368421053,1,1,0.727272727272727,0,0.428571428571429,0,4,4,1
1474,0,1,8,3,143,0,0.19,1,75,2,0,22,2,3.1,0,11.9333333333333,0,1,1.20588235294118,0,0.333333333333333,0,5,6,0
1112,2,2,5,7,622,1,0.64,0,16,2,2,20,2,9.2987012987013,0,4.79220779220779,0,1,1.18604651162791,0,0.333333333333333,6,5,6,0
1365,,,,,,,,,,,,,,,,,,,,,,,,,
909,1,3,2,5,380,1,0.33,0,16,2,0,13,2,5.46774193548387,0,5.88709677419355,1,1,2.73846153846154,0,0.285714285714286,0,4,5,0
1351,5,1,6,7,362,0,0.43,0,20,3,0,14,2,6.21739130434783,0,10.4347826086957,1,1,0.818181818181818,0,0.357142857142857,0,4,7,0
1598,6,1,11,5,406,3,0.27,2,73,1,0,21,2,5.96,0,11.8533333333333,0,1,0.895348837209302,0,0.4,0,4,7,0
1117,57,2,12,2,751,2,0.28,0,100,3,3,21,2,4.91,0,5.605,0,0,0.850678733031674,0,0.368421052631579,0,4,8,0
744,19,2,2,8,918,4,0.42,1,72,3,2,21,2,8.4950495049505,0,7.76237623762376,1,1,1.5,0,0.387096774193548,7,4,4,0
