,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
218,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,8.0,12.0,30.0,0.24,0.0,89.0,2.0,2.0,25.0,2.0,3.53846153846154,32.0,0.0,0.0,1.0,0.764705882352941,0.0,3.0,1.0
219,7.0,4.0,1.0,2.0,0.0,1.0,2.0,12.0,7.0,22.0,58.0,0.17,0.0,94.0,2.0,1.0,50.0,2.0,3.94736842105263,0.0,16.0,0.0,39.0,1.0,0.0,3.0,1.0
225,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,66.0,0.06,0.0,92.0,1.0,1.0,43.0,2.0,3.84931506849315,32.0,0.0,0.0,1.0,0.8,0.0,3.0,1.0
230,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,37.0,0.18,1.0,88.0,2.0,1.0,45.0,2.0,46.6,0.0,0.0,0.0,18.0,1.0,0.0,3.0,2.0
246,5.0,0.0,1.0,3.0,0.0,1.0,2.0,4.0,13.0,38.0,76.0,0.15,0.0,95.0,1.0,1.0,70.0,4.0,46.6,0.0,1.0,0.0,17.0,1.0,0.0,3.0,1.0
359,2.0,0.0,2.0,1.0,18.0,1.0,2.0,7.0,7.0,1.0,29.0,0.19,0.0,11.0,2.0,5.0,6.0,2.0,2.42105263157895,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
393,4.0,6.0,1.0,15.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,12.0,2.0,4.49122807017544,32.0,1.0,0.0,1.0,0.5,0.0,2.0,0.0
427,9.0,10.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,22.0,24.0,0.18,15.0,31.0,1.0,0.0,10.0,3.0,4.13953488372093,0.0,1.0,0.0,11.0,1.0,0.0,2.0,0.0
505,0.0,31.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,11.0,0.16,2.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,0.666666666666667,0.0,3.0,0.0
725,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,46.6,0.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0
726,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,8.0,37.0,67.0,0.15,0.0,95.0,1.0,0.0,39.0,4.0,46.2,0.0,13.0,0.0,13.0,1.0,0.0,2.0,1.0
737,19.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,23.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
832,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,46.6,0.0,1.0,0.0,25.0,1.0,0.0,3.0,2.0
884,21.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,23.0,37.0,0.4,0.0,22.0,4.0,3.0,6.0,4.0,2.39130434782609,1.0,1.0,0.0,3.0,0.666666666666667,0.0,3.0,1.0
886,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,14.0,43.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,32.0,0.0,2.0,0.5,0.0,3.0,1.0
913,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.18,0.0,84.0,1.0,1.0,8.0,3.0,2.46428571428571,28.0,0.0,0.0,5.0,0.6,0.0,3.0,0.0
991,0.0,0.0,1.0,13.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.46,0.0,70.0,4.0,0.0,3.0,1.0,1.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
1009,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,48.0,11.0,0.25,6.0,0.0,6.0,3.0,12.0,1.0,0.545454545454545,8.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0
1093,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,37.0,0.21,2.0,37.0,5.0,0.0,6.0,2.0,3.94594594594595,0.0,2.0,0.0,0.0,0.6,0.0,2.0,2.0
1105,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,113.0,0.71,10.0,0.0,5.0,0.0,2.0,1.0,2.0,2.0,18.0,1.0,14.0,1.0,0.0,3.0,0.0
1134,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,8.0,13.0,16.0,0.42,2.0,82.0,3.0,2.0,71.0,7.0,3.69230769230769,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0
1169,2.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,3.0,4.0,0.24,2.0,77.0,2.0,0.0,37.0,2.0,2.45454545454545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1309,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,10.0,17.0,1.0,0.23,14.0,84.0,2.0,5.0,5.0,1.0,5.90909090909091,3.0,34.0,0.0,5.0,0.8,0.0,3.0,1.0
1335,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,44.0,20.0,0.13,2.0,0.0,2.0,0.0,6.0,1.0,1.875,36.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0
1496,1.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,6.0,19.0,67.0,0.07,2.0,85.0,1.0,0.0,2.0,2.0,6.83333333333333,39.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
1582,5.0,0.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,68.0,9.0,5.92,0.0,88.0,1.0,0.0,8.0,2.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1583,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,28.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,50.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
1594,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,20.0,1.0,0.0,10.0,1.0,0.0,6.0,5.0,2.13636363636364,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
1595,21.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,40.0,1.25,0.0,22.0,1.0,0.0,2.0,4.0,1.85365853658537,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
1598,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,18.0,0.18,0.0,10.0,2.0,2.0,3.0,3.0,2.31818181818182,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1600,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,35.0,13.0,14.0,0.32,0.0,59.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0
1601,6.0,0.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,6.0,7.0,0.27,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,30.0,0.0,4.0,0.5,0.0,4.0,1.0
1722,0.0,0.0,2.0,1.0,2.0,1.0,3.0,8.0,15.0,9.0,3.0,0.22,0.0,90.0,2.0,52.0,4.0,1.0,3.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0
1735,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,26.0,0.15,0.0,90.0,1.0,0.0,3.0,4.0,3.41379310344828,0.0,21.0,0.0,0.0,1.0,0.0,3.0,3.0
