,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE
1297,3,0,2,0,2,13,182,1,0,5,9,0.5,71,1,0,24,2,4.75,1,1,1.35714285714286,0,2,0.884126984126984,1.0,0,4
1391,4,2,1,9,1,7,402.0,1,27,12,79,0.82,96,1,1,24,4,6.13392857142857,0,0,0.789473684210526,0,41,0.917268786127168,1.0,0,4
241,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,12,3,1,14,0,7,94.5,2,14,31,7.0,0.64,94,3,1,48,3,5.18,0,1,1.14563106796116,0,1,0.928775948460988,1.0,0,4
755,,,,,,,,,,,,,,,,,,,,,,,,,,,
1669,19,0,1,10,5,6,94.5,1,1,0,12.0,0.2,96,4,1,20,1,3.18181818181818,0,2,1.74683544303797,0,1,0.867291844273941,1.0,0,4
1596,2,0,2,0,2,6,68.5,1,0,0,1,0.77,0,3,0,34.0,1,2.33333333333333,1,2,1.2,0,1,0.801652892561983,1.0,0,3
1778,0,12,1,1,9,7,283.0,2,1,0,7.0,0.55,46,4,0,11,2,4.33333333333333,0,0,0.768115942028985,0,4,0.943973941368078,1.0,0,4
975,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,40,7,1,1,0,2,238.0,1,32,34,7.0,0.34,96,2,1,40,1,5.20454545454545,0,0,0.477611940298507,0,14,0.669376693766938,1.0,0,4
41,12,9,1,9,0,2,238.0,1,35,36,12.0,0.28,96,1,1,36,3,5.4,0,0,0.907894736842105,0,10,0.403259506895111,1.0,0,4
1744,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,35,2,2,30,0,12,30.5,1,17,63,7.0,0.6,96,1,0,56,6,7.27777777777778,0,1,1.58181818181818,0,13,0.751441048034935,1.0,0,1
836,5,2,4,0,6,12,69.5,1,0,0,0,0.5,0,1,0,19,1,5.0,0,1,2.77777777777778,0,29,0.848258706467662,1.0,0,1
221,,,,,,,,,,,,,,,,,,,,,,,,,,,
2460,5,0,1,0,1,10,115,1,0,0,3,0.4,0,4,0,12.5,1,11.5,1,2,0.7,0,40,0.997695852534562,1.0,0,1
760,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,,,,,,,,,,,,,,,,,,,,,,,,,,,
1542,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,14,46,1,1,1,1,368,1,25,12,2,0.33,85,1,1,21,1,7.73563218390805,1,1,0.775280898876405,0,60,0.605780346820809,1.0,0,4
1948,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,0,0,1,28,1,3,88,1,13,0,2,0.41,100,4,3,12.5,1,9.66666666666667,3,1,0.823529411764706,0,369,1.0,1.0,0,0
2425,0,0,1,0,2,8,25.0,1,2,0,13,0.42,0,4,0,8,1,0.933333333333333,0,2,0.882352941176471,0,76,0.868761552680222,1.0,0,0
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,6,0,2,0,0,11,238.0,1,0,21,1,0.88,82,3,0,20,2,5.64285714285714,1,2,1.375,0,0,0.988817891373802,0.6904761904761905,0,2
2121,4,0,1,5,12,0,47,1,0,19,1.0,0.11,93,1,0,0,2,7.08510638297872,1,1,0.714285714285714,0,0,0.903409090909091,0.6904761904761905,0,4
2433,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,0,12,1,0,0,8,198,1,0,0,8,4.71,0,2,1,18.5,1,1.95,1,0,0.0,0,0,0.794871794871795,0.0,0,2
248,0,0,1,0,0,3,18.0,1,0,6,11.0,0.55,60,1,0,2,3,2.85,0,1,0.954545454545455,0,0,0.804945054945055,0.0,0,2
1147,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,1,1,1,0,0,14,161,1,1,7,5,0.89,69,5,0,18,1,6.125,0,2,1.6,0,0,0.95959595959596,0.0,0,1
1738,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,8,3,1,0,0,4,32.0,1,0,23,15,0.32,90,3,0,30,3,4.65384615384615,0,1,1.82142857142857,0,0,0.786179921773142,0.0,0,1
203,17,7,1,2,4,8,30.5,1,55,17,1,0.89,91,1,0,14,1,7.7875,1,1,0.634146341463415,0,0,0.816781731279873,0.0,0,0
978,2,4,1,3,0,5,283.0,1,10,21,12.0,0.62,96,3,8,39,2,4.64556962025316,0,0,0.654320987654321,0,0,0.870882740447958,0.6904761904761905,0,0
1262,3,1,2,0,0,5,18.0,1,0,16,11.0,0.49,84,3,0,10,2,4.5,1,1,1.2,0,0,0.651629072681704,0.0,0,1
1886,2,0,1,0,2,5,25.0,2,2,3,6.0,0.39,52,5,0,10,2,2.64705882352941,1,2,0.55,0,0,0.831460674157303,0.788888888888889,0,2
60,0,2,1,0,0,1,87,1,3,3,22.5,0.2,64,1,2,14,2,5.65217391304348,0,1,1.10416666666667,0,0,0.427118644067797,0.0,0,4
1437,6,5,1,0,0,9,25.0,1,2,2,1,0.73,67,4,0,7,1,4.42857142857143,2,1,1.75,0,0,0.995967741935484,0.0,0,1
61,0,0,1,0,0,3,32.0,1,1,0,15,0.43,0,2,1,15,1,2.8125,1,2,1.05263157894737,0,0,0.483974358974359,0.0,0,3
1069,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10,6,1,1,2,4,617,2,89,50,6,0.69,95,1,0,8.5,1,4.17117117117117,1,1,0.464912280701754,0,0,0.674705882352941,0.0,0,2
254,0,0,1,0,0,8,32.0,1,0,6,27,0.88,59,1,0,5,3,5.03703703703704,0,1,0.586206896551724,0,0,0.547169811320755,0.0,0,3
669,6,13,1,8,12,4,343,1,2,2,18.5,0.59,94,2,0,23,2,3.45762711864407,0,1,0.60655737704918,0,0,0.85781990521327,0.0,0,3
1687,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,6,8,2,15,7,5,344,1,2,4,10.0,0.41,93,2,0,28,2,4.66071428571429,0,1,1.0,0,0,0.685931558935361,0.0,0,4
671,1,1,1,2,0,4,238.0,1,3,2,49,0.77,78,3,0,15,1,2.12962962962963,0,1,0.535714285714286,0,0,0.990066225165563,0.0,0,3
929,4,3,2,0,0,14,358,1,2,5,13,0.64,75,3,0,33,1,6.18181818181818,0,1,1.16666666666667,0,0,0.94716618635927,0.0,0,0
1025,0,9,2,0,0,11,283,1,0,8,0.5,0.74,89,4,0,31,2,2.86363636363636,0,0,1.70833333333333,0,0,0.76056338028169,0.0,0,0
1085,1,2,2,0,0,6,75.5,1,0,0,17,0.63,0,4,1,20,1,2.5,0,1,1.0,0,0,0.854347826086956,0.0,0,4
383,9,0,2,0,7,8,25.5,1,0,3,31,0.92,65,1,0,4,3,19.7,1,0,0.80952380952381,0,0,0.682012847965739,0.0,0,0
218,0,0,10,39,2,9,220.5,1,2,0,0,0.46,97,1,0,36.5,1,28.0,4,1,0.75,0,0,0.958847736625514,0.41000000000000003,0,2
1289,0,1,1,0,0,3,288,1,0,5,7.0,0.71,80,1,0,33,2,1.52,1,1,0.194805194805195,0,0,0.768028846153846,0.0,0,3
1620,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,5,0,1,0,2,5,25.5,1,0,0,12.5,0.25,0,5,0,10,1,3.31372549019608,0,1,0.377358490566038,0,0,0.506180469715698,0.0,0,0
1209,1,1,1,0,0,9,18.0,1,0,13,13,0.55,80,3,0,15,2,5.4,1,1,1.47058823529412,0,0,0.866888519134775,0.0,0,3
1395,3,0,1,3,0,12,238.0,1,10,9,10,0.86,84,2,1,10.5,2,4.21739130434783,1,0,1.28,0,0,0.514657980456026,0.0,0,0
1752,21,0,1,37,22,1,217,1,2,0,5,0.52,96,4,0,12.5,1,4.07142857142857,1,1,1.23333333333333,0,0,0.960725075528701,0.0,0,3
938,1,15,1,0,0,7,238.0,2,6,18,1.0,0.87,86,3,0,28,1,5.26785714285714,0,1,0.542372881355932,0,0,0.770144189991518,0.0,0,0
1815,1,0,1,1,1,8,127,1,0,0,11,0.26,75,4,0,37.0,1,1.16666666666667,0,2,0.0,0,0,0.91375,0.8660714285714285,0,4
871,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,2,0,1,0,0,9,18.0,1,2,10,12,0.83,79,1,2,6.5,2,4.5625,1,0,1.38888888888889,0,0,0.318087318087318,0.0,0,1
1973,5,0,2,4,11,6,18.0,4,2,9,11.0,0.51,85,3,0,4,2,3.73913043478261,0,1,1.0,0,0,0.465189873417722,0.0,0,3
1975,5,3,1,4,12,6,157,4,2,1,8,0.8,86,2,0,3,2,3.94444444444444,0,1,0.565217391304348,0,0,0.734793187347932,0.0,0,4
20,3,2,1,0,0,5,175,1,3,3,12.0,0.35,70,2,0,11,2,6.77777777777778,1,1,1.41379310344828,0,2,0.414765100671141,1.0,0,4
1174,0,2,2,0,0,15,18.0,1,4,6,0,1.1,63,1,2,15,1,4.0,1,0,1.625,0,0,0.76890756302521,0.0,0,1
287,0,1,1,0,0,6,279,1,0,1,14.5,1.37,95,2,2,12,2,3.53658536585366,0,2,0.0,0,0,0.936014625228519,0.0,0,5
44,25,19,2,13,0,1,18.0,1,6,28,12.5,0.24,94,1,1,29,1,8.36470588235294,0,0,0.632183908045977,0,0,0.592727272727273,0.0,0,4
71,76,12,1,29,0,2,402.0,1,16,53,7.0,0.23,96,1,1,40,3,7.35161290322581,0,0,1.38461538461538,0,0,0.384935231089077,0.6904761904761905,0,4
1888,7,0,1,0,2,1,97.0,2,1,0,6.5,0.22,0,4,0,12.5,2,3.04166666666667,0,1,0.296296296296296,0,114,0.63716814159292,1.0,0,1
1671,0,0,1,0,1,9,137,1,2,2,14.5,0.69,83,4,0,30.5,1,1.5,0,2,0.428571428571429,0,0,0.929347826086957,0.0,0,0
617,0,2,1,43,0,12,715,1,0,1,7.0,4.64,100,1,1,11,1,1.91891891891892,0,0,0.0,0,0,0.754146341463415,0.214285714285714,0,4
1464,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,4,1,2,0,0,22,310,1,0,7,6,0.48,83,4,0,40,1,10.2727272727273,1,1,3.23076923076923,0,0,0.907053941908714,0.0,0,4
1126,0,1,2,0,0,11,83,1,0,1,3,1.24,50,2,0,12.5,1,2.5,0,1,2.0,0,0,0.915730337078652,0.0,0,5
1047,1,20,1,0,1,10,402.0,1,6,10,7.0,1.05,96,2,3,59,1,6.625,0,0,0.695121951219512,0,0,0.90894819466248,0.0,0,4
769,3,11,1,0,1,12,238.0,1,1,24,1.0,1.12,94,2,2,19,2,5.16666666666667,0,0,0.919354838709677,0,0,0.895308924485126,0.6904761904761905,0,4
1121,1,0,1,2,5,4,30.5,1,15,38,17.0,0.7,97,1,2,61,3,2.42857142857143,0,0,0.628099173553719,0,0,0.83987103707684,0.6904761904761905,0,6
1054,1,6,1,0,0,25,30.5,1,2,7,15,1.78,89,5,2,32,1,4.04166666666667,0,1,0.923076923076923,0,0,0.464253393665158,0.0,0,4
1295,1,11,1,0,0,5,342.0,1,1,33,7.0,0.75,95,1,1,41,2,3.125,0,1,0.409090909090909,0,0,0.874690849134378,0.6904761904761905,0,4
2387,7,0,1,2,4,6,75.5,3,0,1,12,0.41,86,4,0,8,2,2.73684210526316,0,1,1.08695652173913,0,0,0.99375,0.0,0,2
1106,2,1,1,0,0,6,238.0,2,0,21,7.0,0.71,88,2,0,23,2,2.71428571428571,0,1,0.894736842105263,0,0,0.921219822109276,0.6904761904761905,0,2
1740,1,5,1,16,10,3,63.5,3,0,2,15,0.79,93,3,2,9,2,3.95238095238095,1,1,0.68,0,0,0.857685009487666,0.0,0,1
1755,2,0,1,9,3,0,18.0,2,3,2,14,0.08,87,4,0,7,2,4.47368421052632,0,2,1.5,0,0,0.965964343598055,0.0,0,2
689,0,0,1,8,0,9,25.0,1,0,0,6.0,3.64,100,6,1,6,1,1.23076923076923,0,0,0.0,0,58,0.524390243902439,0.75,0,1
124,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,19,6,1,14,0,12,30.5,1,45,28,9.0,0.69,93,2,2,39,3,5.79268292682927,0,0,1.10714285714286,0,0,0.788707799767171,0.0,0,2
2438,30,0,2,71,15,4,238.0,1,2,2,17,0.26,99,4,0,16,1,4.51020408163265,0,1,0.666666666666667,0,0,0.973226238286479,0.0,0,4
1272,2,1,2,0,0,13,30.5,1,6,46,14,0.82,87,4,2,28,3,9.52173913043478,0,1,1.88,0,0,0.869745003445899,0.0,0,0
1308,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,1,0,1,0,1,1,25,1,0,0,1,0.96,0,3,0,34.0,1,1.5,1,2,1.0,0,6,0.859375,0.75,0,1
1436,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447,0,0,1,0,2,8,32.0,1,0,0,4,0.58,0,4,0,12,1,1.57142857142857,1,2,1.11111111111111,0,236,1.0,1.0,0,0
1683,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,21,32,1,16,1,2,596,1,12,43,7.0,0.28,95,1,2,23,3,6.39455782312925,0,0,1.24832214765101,0,0,0.530458590006845,0.0,0,2
1777,,,,,,,,,,,,,,,,,,,,,,,,,,,
1799,19,0,1,77,10,6,30.5,2,3,1,36,0.31,92,4,0,9,2,8.55172413793103,0,1,0.868852459016393,0,0,0.958313817330211,0.0,0,0
1285,1,0,1,0,0,8,44,1,1,2,1,0.33,66,4,0,14,1,7.66666666666667,3,2,3.0,0,0,0.960975609756098,0.0,0,1
1840,,,,,,,,,,,,,,,,,,,,,,,,,,,
1950,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,25,24,1,22,2,3,283.0,2,4,12,7.0,0.25,93,2,2,37,3,7.99230769230769,0,1,1.11278195488722,0,0,0.329656476520643,0.0,0,4
644,6,0,2,4,22,12,342.0,1,0,3,7.0,0.93,87,1,0,21,2,10.672131147541,0,1,0.777777777777778,0,0,0.746910263299301,0.0,0,4
963,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,2,0,1,2,0,2,114,2,0,11,17,0.55,79,2,0,10.5,2,2.31578947368421,0,1,0.409090909090909,0,3,0.984084880636605,1.0,0,1
224,1,1,1,9,0,5,39.0,1,12,16,0,0.79,88,1,0,36.5,1,5.07142857142857,1,1,1.125,0,0,0.713310580204778,0.214285714285714,0,1
2414,0,0,1,0,1,8,271.0,1,1,0,3,0.7,0,4,0,36.5,1,1.0,0,1,0.0,0,0,0.894366197183099,0.0,0,1
746,31,7,1,7,1,10,238.0,1,13,17,7.0,0.95,96,1,1,48,2,6.20175438596491,0,1,0.836206896551724,0,0,0.572991559862457,0.0,0,4
1887,0,0,1,0,1,52,231,1,0,0,4,0.15,0,4,0,12.5,1,0.75,0,2,0.0,0,0,0.920869208692087,0.0,0,1
1979,1,0,1,0,0,6,271.0,1,2,3,2,0.74,19,2,1,12.5,1,7.0,2,3,1.71428571428571,0,0,0.81294964028777,0.0,0,1
2465,4,0,1,0,1,2,37,3,1,4,4,0.41,83,4,0,12.5,2,2.11111111111111,0,1,0.846153846153846,0,159,1.0,1.0,0,0
750,17,0,1,2,1,10,342.0,1,3,2,7.0,2.06,99,2,1,26,3,1.41,0,1,0.222772277227723,0,0,0.749193548387097,0.0,0,4
1763,14,1,1,0,8,5,238.0,4,1,0,30,0.37,0,4,0,12,2,1.80434782608696,0,1,0.313725490196078,0,92,0.911620294599018,1.0,0,1
1046,7,36,2,0,0,11,283.0,1,3,6,12.0,0.62,97,3,0,16.5,1,4.30081300813008,0,1,1.584,0,44,0.848963242224317,1.0,0,4
1797,4,0,1,3,21,3,142,2,1,0,26,0.29,88,4,0,8,2,0.903225806451613,0,1,0.147058823529412,0,0,0.97997138769671,0.6904761904761905,0,1
139,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,18,11,1,15,0,7,342.0,4,1,41,7.0,0.38,96,1,1,70,6,5.825,0,0,1.17647058823529,0,0,0.688141592920354,0.6904761904761905,0,2
140,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,1,0,1,2,1,4,95,1,0,5,13.0,0.83,72,1,0,12.5,3,2.73333333333333,0,1,0.647058823529412,0,30,0.568548387096774,0.75,0,2
1739,15,0,1,37,7,10,238.0,2,2,0,5,0.45,84,3,0,1,2,9.27272727272727,0,1,1.84,0,0,0.917227456258412,0.0,0,0
738,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,0,8,2,0,0,15,283.0,1,1,5,12.5,0.73,94,3,0,35,2,2.79487179487179,1,1,1.92682926829268,0,0,0.850782190132371,0.0,0,1
483,0,2,1,4,1,9,356,1,0,9,33,1.12,92,2,2,10.5,4,5.42857142857143,0,1,0.648648648648649,0,0,0.915006640106242,0.0,0,3
1801,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,2,4,1,4,3,2,198,3,2,11,12.5,0.72,92,3,4,8,2,29.3055555555556,1,1,0.45,0,0,0.630111524163569,0.0,0,3
1203,0,1,2,0,1,6,18.0,1,3,6,18,0.61,88,2,19,44.0,1,7.72727272727273,0,0,1.16666666666667,0,27,0.859778597785978,0.5,0,4
1960,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,2,3,1,0,1,7,518,1,0,16,55,0.96,92,1,0,2.5,4,1.93333333333333,0,0,0.435483870967742,0,0,0.943625325238508,0.0,0,2
1205,1,2,1,0,2,8,238.0,1,1,13,12.5,0.97,93,1,3,44.0,2,2.52941176470588,0,0,0.638888888888889,0,114,0.753623188405797,0.6,0,4
1023,10,1,2,5,0,30,402.0,1,3,40,1.0,0.85,89,1,1,10.0,2,7.36111111111111,0,0,1.94736842105263,0,0,0.582292038557658,0.6904761904761905,0,1
1513,3,7,1,1,0,4,18.0,1,0,13,23,0.82,90,1,2,22,3,2.60606060606061,0,0,0.828571428571429,0,0,0.601680672268908,0.0,0,3
1469,0,0,1,0,0,2,18.0,1,0,1,22.5,0.85,97,1,0,16.0,3,0.692307692307692,0,0,0.341463414634146,0,0,0.641975308641975,0.0,0,4
1700,3,0,1,0,1,2,97.0,1,0,2,11,0.16,75,4,0,14.5,1,1.92857142857143,0,2,1.125,0,0,0.9,0.41000000000000003,0,3
934,0,0,2,0,0,10,18.0,1,1,3,7,0.8,41,3,0,19,1,4.375,2,2,2.1,0,0,0.807424593967517,0.0,0,4
1757,25,0,1,21,4,9,30.5,1,3,0,7,0.37,97,4,0,9,1,3.88571428571429,0,0,0.864864864864865,0,0,0.878149100257069,0.0,0,0
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,0,3,1,0,0,2,148,1,1,7,18.5,0.34,89,1,1,4.5,2,4.73913043478261,0,1,0.895833333333333,0,0,0.774774774774775,0.0,0,7
2400,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,4,3,1,0,0,4,231,1,2,6,12.5,0.33,84,2,0,11.0,2,7.1025641025641,1,1,1.21951219512195,0,27,0.277566539923954,0.666666666666667,0,4
465,0,33,1,14,0,6,30.5,1,0,0,7.0,4.43,100,1,1,44.0,1,4.31707317073171,0,0,0.0,0,44,0.802161263507897,0.5,0,6
608,0,4,1,4,0,4,257,1,0,0,12.5,3.62,100,1,2,9.0,1,1.5,0,0,0.0,0,0,0.593516209476309,0.0,0,4
739,6,2,3,0,0,13,238.0,1,2,7,9.0,0.7,68,2,0,12.5,3,7.09090909090909,2,1,2.125,0,14,0.482364156339371,0.75,0,4
1304,9,0,3,3,0,20,94.5,1,0,2,6.5,0.68,85,2,1,44.0,2,6.18518518518519,0,1,1.93103448275862,0,109,0.797491039426523,0.8,0,3
667,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,0,1,1,46,0,10,402.0,1,0,1,7.0,3.39,100,0,2,35,0,4.30894308943089,0,0,0.0,0,13,0.762361251261352,0.5,0,4
1980,7,14,1,27,39,7,724,11,6,18,7.0,0.95,95,1,0,0.5,2,11.7380952380952,0,0,0.354166666666667,0,0,0.515445184736523,0.6904761904761905,0,0
680,0,1,1,2,0,4,337,1,3,2,17.0,0.78,81,3,0,17,1,2.13207547169811,0,1,0.527272727272727,0,0,0.993311036789298,0.0,0,1
1024,3,7,1,0,1,8,18.0,1,0,6,8,0.84,77,3,0,19,1,3.83333333333333,1,1,1.05,0,0,0.424628450106157,0.0,0,1
745,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,30,1,2,11,43,4,442,1,2,0,13.0,0.15,94,4,0,16,1,7.54166666666667,0,1,1.26,0,0,0.995516877637131,0.0,0,1
2407,6,0,1,0,2,7,261,2,0,0,14.5,0.46,0,4,0,37.0,2,1.67647058823529,0,1,0.594594594594595,0,0,0.995402298850575,0.0,0,1
1907,1,0,1,24,27,6,366,1,22,0,10.5,0.64,96,2,1,14,1,5.71739130434783,0,1,0.645833333333333,0,0,0.656474820143885,0.0,0,1
785,1,2,1,0,0,16,18.0,1,0,5,4,2.13,57,2,0,4,1,4.57142857142857,2,2,1.11111111111111,0,10,0.810924369747899,0.5,0,0
1311,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1,0,1,0,3,19,25.5,2,1,0,6,0.42,0,4,0,12,2,6.5,0,1,1.15384615384615,0,0,0.821984435797665,0.0,0,1
2450,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,2,0,1,0,9,5,39.0,8,0,0,14,0.74,0,1,0,1,2,3.1875,1,1,0.6,0,0,0.695804195804196,0.0,0,0
2487,0,0,1,2,1,5,244.0,1,0,0,4,0.88,75,3,0,12.5,1,2.25,2,2,0.833333333333333,0,0,0.736842105263158,0.0,0,0
2071,7,0,1,8,2,6,18.0,4,0,4,15,0.42,91,3,0,9,2,3.13636363636364,0,2,1.14814814814815,0,0,0.578814627994956,0.0,0,0
1045,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,19,1,1,7,10,11,283.0,2,2,1,14.5,0.41,96,4,0,29.0,2,3.16326530612245,0,1,1.07692307692308,0,0,1.0,0.0,0,0
1639,,,,,,,,,,,,,,,,,,,,,,,,,,,
1609,,,,,,,,,,,,,,,,,,,,,,,,,,,
1677,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,,,,,,,,,,,,,,,,,,,,,,,,,,,
