,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE
1820,19,0,1,1,6,2,282,1,3,0,14,0.32,86,3,0,16,1,2.94444444444444,0,1,0.789473684210526,0,0.5,0.8011849901250825,1.0,0,4
738,0,13,1,0,0,3,78,1,14.5,3,0,1.47,64,1,6,3,1,19.3846153846154,2,1,0.2,0,0,0.962025316455696,0.0,0,1
785,1,2,1,0,0,16,149,1,0,5,4,5.755,57,2,0,4,1,4.57142857142857,2,2,1.11111111111111,0,10,0.810924369747899,0.5,0,0
283,0,3,1,0,0,2,148,1,1,7,42,0.34,89,1,1,17,2,4.73913043478261,0,1,0.895833333333333,0,0,0.774774774774775,0.0,0,4
1171,1,0,1,0,1,5,268,1,0,0,44,5.87,0,1,0,54,2,9.57777777777778,1,1,0.0851063829787234,0,23,0.845977011494253,1.0,0,6
1121,1,0,1,2,5,4,238.0,1,15,16.5,103,0.7,97,1,2,61,3,2.42857142857143,0,0,0.628099173553719,0,0,0.83987103707684,0.0,0,6
617,0,2,1,43,0,12,30.5,1,0,1,35,4.64,100,3,1,11,1,1.91891891891892,0,0,0.0,0,0,0.754146341463415,0.0,0,4
939,4,0,1,0,0,3,290,1,14.5,16.5,12.0,0.52,95,2,0,38,2,2.14754098360656,0,1,0.53968253968254,0,34,0.696008188331627,1.0,0,2
203,17,7,1,2,4,8,62.5,1,55,17,1,0.89,91,1,0,14,1,7.7875,1,1,0.634146341463415,0,17.0,0.615384615384615,0.0,0,4
2121,4,0,1,5,12,0,47,1,0,17.0,43,0.11,93,2,0,9,2,7.08510638297872,1,1,0.714285714285714,0,0,0.903409090909091,0.0,0,5
61,0,0,1,0,0,3,86,1,1,0,13.0,0.43,0,2,1,15,1,2.8125,1,2,1.05263157894737,0,0,0.483974358974359,0.0,0,3
2476,2,0,1,0,9,5,109,8,0,0,14,0.305,0,1,0,1,2,3.1875,1,1,0.6,0,0,0.631688501448773,0.0,0,0
684,6,8,2,15,7,5,344,1,2,4,40,0.28500000000000003,93,2,0,28,2,4.66071428571429,0,1,1.0,0,0,0.685931558935361,0.0,0,1
1648,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,2,4,1,3,0,5,508,1,10,17.0,63,0.305,96,2,8,39,2,4.64556962025316,0,0,0.654320987654321,0,0,0.870882740447958,0.0,0,2
1266,6,0,2,0,0,11,257,1,0,21,8,0.265,82,3,0,20,2,5.64285714285714,1,2,1.375,0,0,0.988817891373802,0.0,0,2
1287,8,3,1,0,0,4,156,1,0,23,15,0.265,90,2,0,30,3,4.65384615384615,0,1,1.82142857142857,0,0,0.786179921773142,0.0,0,2
1739,15,0,1,37,7,10,426,2,2,0,5,0.45,84,2,0,1,2,9.27272727272727,0,1,1.84,0,0,0.917227456258412,0.0,0,0
2487,0,0,1,2,1,5,49,1,0,0,4,0.305,75,3,0,3,1,2.25,2,2,0.833333333333333,0,0,0.736842105263158,0.0,0,1
2071,7,0,1,8,2,6,209,4,0,4,15,0.28500000000000003,91,3,0,9,2,3.13636363636364,0,2,1.14814814814815,0,0,0.578814627994956,0.0,0,1
1274,2,3,1,0,1,7,518,1,0,16,12.0,0.96,92,1,0,17,4,1.93333333333333,0,0,0.435483870967742,0,659.0,0.943625325238508,0.0,0,4
1391,4,2,1,9,1,7,1002,1,27,12,12.0,0.82,96,1,1,24,4,6.13392857142857,0,0,0.789473684210526,0,0.5,0.917268786127168,1.0,0,2
140,25,12,1,0,0,4,502,1,5,3,10,0.43,94,2,1,33,2,7.38461538461539,1,1,1.27777777777778,0,0,0.895238095238095,0.0,0,4
938,1,15,1,0,0,7,402.0,2,6,2.5,34,0.87,86,2,0,28,1,5.26785714285714,0,1,0.542372881355932,0,0,0.770144189991518,0.0,0,3
139,31,14,1,0,0,3,94.5,1,28,0,9,0.38,0,2,1,30,2,5.69512195121951,1,1,1.01190476190476,0,0,0.897834082550061,0.0,0,8
67,25,24,1,22,2,3,283.0,2,4,12,77,0.25,93,2,2,37,3,7.99230769230769,0,1,1.11278195488722,0,0,0.985037406483791,0.0,0,9
465,0,33,1,14,0,6,283.0,1,0,0,90,4.43,100,4,1,25,1,4.31707317073171,0,0,0.0,0,0.5,0.802161263507897,0.5,0,1
667,11,1,2,6,6,7,402.0,1,23,8,81,0.28500000000000003,94,2,2,40,3,4.60344827586207,0,0,0.923728813559322,0,0.5,0.818152244632401,0.625,0,1
486,0,1,1,46,0,10,402.0,1,0,1,122,3.39,100,0,2,35,0,4.30894308943089,0,0,0.0,0,1,0.5522734302505415,0.5,0,2
668,2,6,1,3,0,4,113.5,2,0,4,45,0.18,94,4,1,23,1,1.69811320754717,0,1,0.571428571428571,0,2.5,0.835443037974684,0.888888888888889,0,3
979,10,4,1,0,0,9,508,1,2,6.5,34,0.18,93,2,0,65,2,4.16,0,0,1.0,0,23,0.843621399176955,1.0,0,4
950,7,0,2,0,0,15,315,1,0,16.5,7,0.62,77,3,0,29,1,7.92857142857143,0,1,1.8125,0,14.0,0.466848319709355,1.0,0,4
1638,2,6,2,2,3,9,238.0,2,1,6,23,0.73,87,4,0,11,1,2.25,0,1,0.828571428571429,0,115,0.985037406483791,1.0,0,2
1677,5,1,1,5,1,3,174,2,4,1,26,0.305,78,4,0,10,1,2.27777777777778,0,2,0.435897435897436,0,335,1.0,0.857142857142857,0,0
910,1,0,1,0,0,11,194,1,0,4.5,12,0.18,71,3,0,22,1,6.53846153846154,1,1,1.33333333333333,0,14.0,0.985037406483791,1.0,0,2
1797,4,0,1,3,21,3,142,2,1,0,14.5,0.29,88,4,0,8,2,0.903225806451613,0,1,0.147058823529412,0,0,0.97997138769671,0.0,0,1
2434,0.5,0,1,21,6,8,113.5,1,2,6,6,0.18,91,4,0,12,1,5.59375,0,1,1.08823529411765,0,49,0.994720965309201,1.0,0,2
1801,0,0,1,0,5,7,107,1,0,0,10,5.87,0,4,0,8,1,0.9,0,1,0.416666666666667,0,0,0.57593984962406,0.0,0,0
2450,7,0,1,3,4,5,174,3,2,8,9,0.28500000000000003,78,4,0,8,2,3.38888888888889,0,1,1.36363636363636,0,0,0.925,0.0,0,0
2465,4,0,1,0,1,2,37,3,1,4,4,0.305,83,4,0,5,2,2.11111111111111,0,1,0.846153846153846,0,159,1.0,1.0,0,0
1960,2,0,1,0,6,10,148,2,3,3,7,0.305,72,3,3,9,2,8.0,0,0,1.06666666666667,0,0,0.802777777777778,0.0,0,1
218,0,0,10,39,2,4,76,1,2,0,0,0.28500000000000003,97,1,0,4,1,28.0,4,1,0.75,0,0,0.958847736625514,0.0,0,3
1025,0,9,2,0,0,11,238.0,1,0,8,13,0.74,89,3,0,44.0,2,2.86363636363636,0,0,1.70833333333333,0,0,0.510902734857849,0.0,0,3
1295,1,11,1,0,0,5,283.0,1,1,33,51,0.18,95,3,1,41,2,3.125,0,1,0.409090909090909,0,0,0.874690849134378,0.0,0,2
1609,0,0,1,0,1,2,54.0,1,0,0,3,0.5,0,3,0,7,1,1.0,0,2,0.0,0,0,0.731182795698925,0.0,0,0
41,12,9,1,9,0,2,402.0,1,35,16.5,94,0.28,96,1,1,36,3,5.4,0,0,0.907894736842105,0,10,0.985037406483791,1.0,0,8
1542,0,0,0,0,0,0,102,1,0,4.0,0,0.82,0,0,1,0,0,0.0,0,0,0.0,0,0,0.631688501448773,0.5,0,4
746,31,7,1,7,1,10,238.0,1,13,17,63,0.95,96,2,1,48,2,6.20175438596491,0,1,0.836206896551724,0,0,0.985037406483791,0.0,0,11
156,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,25,0,1,26,0,7,238.0,1,2,16.5,48,0.43,94,3,0,43,5,5.50666666666667,0,1,0.91025641025641,0,4,0.955128205128205,1.0,0,8
30,4,3,1,0,0,4,231,1,2,6,30,0.33,84,2,0,16,2,7.1025641025641,1,1,1.21951219512195,0,0.5,0.985037406483791,0.666666666666667,0,5
124,30,13,1,0,0,4,238.0,1,9,13,5,0.305,93,2,1,23,1,5.17543859649123,1,1,1.11864406779661,0,0,0.835443037974684,0.0,0,7
197,0,1,3,0,0,13,54,2,0,4,2,0.305,37,2,0,1,2,3.66666666666667,1,2,1.5,0,0,0.601307189542484,0.0,0,2
1968,6,1,1,7,39,12,283.0,2,0,0,34,0.28500000000000003,96,3,0,12,1,23.0,0,1,1.34090909090909,0,1,0.865051903114187,1.0,0,9
541,0,12,1,0,3.0,8,198,1,0,0,8,4.71,0,2,1,8,1,1.95,1,0,0.0,0,0,0.794871794871795,0.0,0,2
511,4,0,1,10,0,6,561,2,1,14,64,0.18,95,2,0,28,3,9.97101449275362,0,1,0.694444444444444,0,0.5,0.882778581765557,1.0,0,4
1738,1,7.0,1,0,3,13,115,1,0,0,5,0.58,0,3,0,13,1,3.71428571428571,1,2,2.0,0,0.5,0.785714285714286,1.0,0,0
1106,2,1,1,0,0,6,285,2,0,17.0,32,0.18,88,2,0,23,2,2.71428571428571,0,1,0.894736842105263,0,0,0.921219822109276,0.0,0,5
1066,17,4,1,19,0,18,402.0,1,16.0,17,25,0.92,90,3,0,2.0,1,6.39583333333333,0,1,1.1,0,0.5,0.930309278350515,1.0,0,1
