test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
139,0,31.0,14.0,1.0,0.0,0.0,3.0,427.4890594482422,1.0,28.0,0.0,9.0,0.38,0.0,4.0,1.0,30.0,2.0,5.69512195121951,1.0,1.0,1.01190476190476,0.0,0.0,0.897834082550061,0.0,0.0,4.5,0.5273551391236997,0.4726448608763003,2,3.888660822642186
140,0,25.0,12.0,1.0,0.0,0.0,4.0,325.469051361084,1.0,5.0,3.0,10.0,0.43,94.0,4.0,1.0,33.0,2.0,7.38461538461539,1.0,1.0,1.27777777777778,0.0,0.0,0.470005503577325,0.0,0.0,4.5,0.5802357368813756,0.41976426311862436,2,3.9911083198736446
148,0,14.0,46.0,1.0,1.0,1.0,1.0,368.0,1.0,25.0,12.0,2.0,0.33,85.0,1.0,1.0,21.0,1.0,7.73563218390805,1.0,1.0,0.775280898876405,0.0,60.0,0.605780346820809,1.0,0.0,4.499878287315369,0.5390103863749798,0.4609896136250202,1,0.33732747381916495
156,0,8.0,7.0,1.0,33.0,23.0,3.0,21.42578125,2.0,0.0,20.0,54.0,0.85,98.0,1.0,1.0,12.0,3.0,4.39130434782609,0.0,1.0,0.602739726027397,0.0,109.0,0.9840097402597403,0.666666666666667,0.0,1.265625,0.5333364975252473,0.4666635024747528,3,11.738930097063644
194,0,1.0,1.0,2.0,6.0,0.0,6.0,122.0,1.0,11.0,11.0,0.0,0.78,84.0,1.0,0.0,5.0,1.0,5.69230769230769,3.0,1.0,1.6875,0.0,0.0,0.830564784053156,0.0,0.0,1.265625,0.6146271618081244,0.3853728381918756,1,3.1932921893948514
197,0,0.0,1.0,3.0,0.0,0.0,13.0,54.0,2.0,0.0,4.0,2.0,0.76,37.0,2.0,0.0,1.0,2.0,3.66666666666667,1.0,2.0,1.5,0.0,0.0,0.7687286662852502,0.0,0.0,2.0,0.5681015214494112,0.4318984785505888,1,2.484739565753826
203,0,17.0,7.0,1.0,2.0,4.0,8.0,32.35107421875,1.0,55.0,17.0,1.0,0.89,91.0,1.0,0.0,14.0,1.0,7.7875,1.0,1.0,0.634146341463415,0.0,0.0,0.816781731279873,0.0,0.0,0.4990234375,0.5000015995392726,0.49999840046072735,2,13.95330998176807
205,0,155.0,6.0,2.0,26.0,6.0,13.0,839.9334797859192,2.0,26.0,37.0,4.0,0.52,96.0,2.0,0.0,73.0,1.0,9.35078534031414,0.0,1.0,1.52061855670103,0.0,0.494384765625,0.82404181184669,1.0,0.0,1.263427734375,0.5644068553065162,0.4355931446934837,3,24505615234375.0
209,0,10.0,6.0,1.0,1.0,2.0,4.0,367.953125,2.0,89.0,50.0,6.0,0.69,95.0,1.0,0.0,22.0,1.0,4.17117117117117,1.0,1.0,0.464912280701754,0.0,0.0,0.674705882352941,0.0,0.0,4.0,0.5289806593054849,0.47101934069451507,1,4.539995023351882
214,0,4.0,0.0,1.0,13.0,3.0,9.0,194.0,3.0,4.0,3.0,2.0,0.73,80.0,1.0,0.0,1.0,2.0,5.4,0.0,1.0,2.28571428571429,0.0,49.0,0.9260659952183277,1.0,0.0,2.0,0.5114319291775272,0.4885680708224728,1,1.2188130762050182
218,0,0.0,0.0,10.0,39.0,2.0,9.0,36.49560546875,1.0,2.0,0.0,0.0,0.46,97.0,1.0,0.0,4.0,1.0,28.0,4.0,1.0,0.75,0.0,0.0,0.958847736625514,0.0,0.0,3.0,0.5294543556261961,0.4705456443738038,1,0.7201445694606861
221,0,68.0,11.0,1.0,78.0,3.0,7.0,21.30712890625,8.0,23.0,61.0,43.0,0.51,98.0,1.0,0.0,48.0,2.0,5.77241379310345,0.0,0.0,1.01298701298701,0.0,0.48779296875,0.747337131533317,1.0,0.0,1.265869140625,0.5609035894433034,0.4390964105566966,3,110512207031250.0
224,0,1.0,1.0,1.0,9.0,0.0,5.0,126.0,1.0,12.0,16.0,2.5001206398010254,0.79,88.0,1.0,0.0,7.0,1.0,5.07142857142857,1.0,1.0,1.125,0.0,0.0,0.713310580204778,0.0,0.0,1.0,0.6199903929671489,0.3800096070328511,1,0.4215770672805551
226,0,1.0,0.0,11.0,0.0,3.0,14.0,44.4990234375,1.0,3.0,0.0,0.0,0.55,0.0,1.0,0.0,4.0,1.0,22.75,0.0,1.0,1.16666666666667,0.0,0.0,0.962264150943396,0.0,0.0,2.0,0.5141008037948323,0.4858991962051677,1,0.5195579818233761
241,0,6.0,0.0,1.0,6.0,63.0,11.0,802.0,2.0,0.0,0.0,58.0,0.9,98.0,1.0,0.0,33.0,2.0,4.125,0.0,1.0,0.686567164179104,0.0,1.4814453125,0.9813982160411476,1.0,0.0,1.26611328125,0.5351000157102894,0.4648999842897106,3,146518554687500.0
247,0,1.0,0.0,1.0,2.0,1.0,4.0,95.0,1.0,0.0,5.0,14.0,0.83,72.0,1.0,0.0,2.0,3.0,2.73333333333333,0.0,1.0,0.647058823529412,0.0,30.0,0.8194723043628329,0.75,0.0,2.0,0.6107816080971546,0.3892183919028453,1,3.7240179536993288
248,0,0.0,0.0,1.0,0.0,0.0,3.0,112.0,1.0,0.0,6.0,20.0,0.55,60.0,1.0,0.0,2.0,3.0,2.85,0.0,1.0,0.954545454545455,0.0,0.0,0.9121646659153979,0.0,0.0,2.0,0.5081851256323804,0.49181487436761956,1,1.591270216855586
254,0,0.0,0.0,1.0,0.0,0.0,8.0,246.0,1.0,0.0,6.0,27.0,0.88,59.0,1.0,0.0,5.0,3.0,5.03703703703704,0.0,1.0,0.586206896551724,0.0,0.0,0.8194649174528303,0.0,0.0,3.0,0.5859022077129716,0.4140977922870283,1,4.04119254548827
262,0,2.0,0.0,1.0,2.0,0.0,2.0,114.0,2.0,0.0,11.0,17.0,0.32496337890625004,79.0,2.0,0.0,20.0,2.0,2.31578947368421,0.0,1.0,0.409090909090909,0.0,3.0,0.984084880636605,1.0,0.0,1.0,0.5245128932192012,0.47548710678079875,1,0.42162533742023844
283,0,0.0,3.0,1.0,0.0,0.0,2.0,148.0,1.0,1.0,7.0,42.0,0.34,89.0,1.0,1.0,17.0,2.0,4.73913043478261,0.0,1.0,0.895833333333333,0.0,0.0,0.774774774774775,0.0,0.0,4.49951171875,0.5663423479723599,0.43365765202764,1,1.6865562398815013
287,0,0.0,1.0,1.0,0.0,0.0,6.0,279.0,1.0,0.0,1.0,40.0,1.37,95.0,2.0,2.0,12.0,2.0,3.53658536585366,0.0,2.0,0.0,0.0,0.0,0.936014625228519,0.0,0.0,4.499878287315369,0.6310884810923076,0.36891151890769236,1,0.33732747381916495
383,0,9.0,0.0,2.0,0.0,7.0,8.0,397.0,1.0,0.0,3.0,31.0,0.92,65.0,1.0,0.0,4.0,3.0,19.7,1.0,0.0,0.80952380952381,0.0,0.0,0.8907695500702624,0.0,0.0,2.0,0.5881755984033368,0.4118244015966632,1,3.0982048864158394
465,0,0.0,33.0,1.0,14.0,0.0,6.0,255.45068359375,1.0,0.0,0.0,90.0,4.43,100.0,1.0,1.0,25.0,1.0,4.31707317073171,0.0,0.0,0.0,0.0,44.0,0.802161263507897,0.5,0.0,4.5,0.532556288320057,0.4674437116799431,2,10.90359492277552
483,0,0.0,2.0,1.0,4.0,1.0,9.0,356.0,1.0,0.0,9.0,33.0,1.12,92.0,2.0,2.0,19.0,4.0,5.42857142857143,0.0,1.0,0.648648648648649,0.0,0.0,0.915006640106242,0.0,0.0,2.4998779892921448,0.6232656988066061,0.37673430119339396,1,0.3373276748330756
486,0,0.0,1.0,1.0,46.0,0.0,10.0,218.244140625,1.0,0.0,1.0,122.0,3.39,100.0,0.0,2.0,35.0,0.0,4.30894308943089,0.0,0.0,0.0,0.0,13.0,0.762361251261352,0.5,0.0,10.0,0.5340226413155372,0.4659773586844628,1,21.45164738671251
511,0,4.0,0.0,1.0,10.0,0.0,6.0,255.47890520095825,2.0,1.0,14.0,64.0,0.84,95.0,2.0,0.0,28.0,3.0,9.97101449275362,0.0,1.0,0.694444444444444,0.0,0.49658203125,0.882778581765557,1.0,0.0,5.0,0.5237674605642036,0.47623253943579635,2,17503417968750.0
530,0,0.0,32.0,1.0,0.0,0.0,23.0,1063.0,1.0,0.0,1.0,11.0,2.33,100.0,0.0,1.0,7.0,0.0,0.0232558139534884,0.0,1.0,0.0,0.0,30.0,0.880560633759902,1.0,0.0,4.5,0.659712303093905,0.34028769690609495,1,1.6862268986903506
541,0,0.0,12.0,1.0,0.0,0.0,8.0,155.49927806854248,1.0,0.0,0.0,8.0,4.71,0.0,2.0,1.0,8.0,1.0,1.95,1.0,0.0,0.0,0.0,0.0,0.794871794871795,0.0,0.0,2.0,0.5037505297874678,0.49624947021253224,1,0.7747660598338335
608,0,0.0,4.0,1.0,4.0,0.0,4.0,257.0,1.0,0.0,0.0,28.0,3.62,100.0,1.0,2.0,13.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.9754879159523067,0.0,0.0,5.0,0.5011266538314136,0.4988733461685863,1,5.6689274909315115
617,0,0.0,2.0,1.0,43.0,0.0,12.0,715.0,1.0,0.0,1.0,35.0,4.64,100.0,1.0,1.0,11.0,1.0,1.91891891891892,0.0,0.0,0.0,0.0,0.0,0.8194610323153597,0.0,0.0,4.499878287315369,0.6121610165456552,0.3878389834543448,2,1.0263669467314422
644,0,6.0,0.0,2.0,4.0,22.0,12.0,805.0,1.0,0.0,3.0,55.0,0.93,87.0,1.0,0.0,21.0,2.0,10.672131147541,0.0,1.0,0.777777777777778,0.0,0.0,0.8194597341692744,0.0,0.0,1.265625,0.5752645063864402,0.4247354936135598,2,5.326721670215333
667,0,11.0,1.0,2.0,6.0,6.0,7.0,278.454345703125,1.0,23.0,8.0,81.0,0.62,94.0,2.0,2.0,40.0,3.0,4.60344827586207,0.0,0.0,0.923728813559322,0.0,361.0,0.9976025930688841,0.625,0.0,4.0,0.5068493360592903,0.49315066394070967,2,14.02833302314008
668,0,2.0,6.0,1.0,3.0,0.0,4.0,255.49483144283295,2.0,0.0,4.0,45.0,0.65,94.0,4.0,1.0,23.0,1.0,1.69811320754717,0.0,1.0,0.571428571428571,0.0,555.0,0.9976628046102849,0.888888888888889,0.0,3.0,0.5687089899737722,0.43129101002622783,2,5.7206658589225325
669,0,6.0,13.0,1.0,8.0,12.0,4.0,343.0,1.0,2.0,2.0,38.0,0.59,94.0,2.0,0.0,23.0,2.0,3.45762711864407,0.0,1.0,0.60655737704918,0.0,0.0,0.9232866187796208,0.0,0.0,3.0,0.5395388246389627,0.4604611753610373,1,0.9716061320383318
671,0,1.0,1.0,1.0,2.0,0.0,4.0,325.4539375305176,1.0,3.0,2.0,49.0,0.77,78.0,3.0,0.0,15.0,1.0,2.12962962962963,0.0,1.0,0.535714285714286,0.0,0.0,0.990066225165563,0.0,0.0,3.0,0.5809082124162981,0.41909178758370186,1,0.22870819468869907
680,0,0.0,1.0,1.0,2.0,0.0,4.0,325.49836587905884,1.0,3.0,2.0,49.0,0.78,81.0,3.0,0.0,17.0,1.0,2.13207547169811,0.0,1.0,0.527272727272727,0.0,0.0,0.993311036789298,0.0,0.0,1.0,0.7791794763714608,0.22082052362853916,1,0.20966880901230756
684,0,6.0,8.0,2.0,15.0,7.0,5.0,344.0,1.0,2.0,4.0,40.0,0.41,93.0,2.0,0.0,28.0,2.0,4.66071428571429,0.0,1.0,1.0,0.0,0.0,0.9132017882604562,0.0,0.0,4.0,0.5001515591106518,0.4998484408893482,1,3.37296828285448
689,0,0.0,0.0,1.0,8.0,0.0,9.0,171.0,1.0,0.0,0.0,13.0,3.64,100.0,6.0,1.0,6.0,1.0,1.23076923076923,0.0,0.0,0.0,0.0,58.0,0.9278921732088414,0.75,0.0,2.0,0.5087717841183295,0.49122821588167054,1,5.98846234134021
738,0,0.0,13.0,1.0,0.0,0.0,3.0,78.0,1.0,0.0,3.0,0.5001204013824463,1.47,64.0,1.0,6.0,3.0,1.0,19.3846153846154,2.0,1.0,0.2,0.0,0.0,0.962025316455696,0.0,0.0,1.0,0.5067192057867634,0.49328079421323656,1,0.08433164733953225
739,0,6.0,2.0,3.0,0.0,0.0,13.0,405.0,1.0,2.0,7.0,12.0,0.7,68.0,2.0,0.0,17.0,3.0,7.09090909090909,2.0,1.0,2.125,0.0,14.0,0.8271689682364037,0.75,0.0,4.499755859375,0.5540443864319942,0.4459556135680058,2,5.216412701062572
745,0,3.0,2.0,2.0,0.0,0.0,14.0,235.45172119140625,1.0,1.0,3.0,14.0,0.87,71.0,2.0,0.0,19.0,3.0,4.9,0.0,1.0,2.09090909090909,0.0,49.0,0.8967041906073396,0.857142857142857,0.0,2.5,0.5026237006531421,0.4973762993468579,3,4.793642844873601
746,0,31.0,7.0,1.0,7.0,1.0,10.0,32.33056640625,1.0,13.0,17.0,63.0,0.95,96.0,1.0,1.0,48.0,2.0,6.20175438596491,0.0,1.0,0.836206896551724,0.0,0.0,0.572991559862457,0.0,0.0,0.49951171875,0.519148680959183,0.48085131904081696,2,25.67295420408318
750,0,17.0,0.0,1.0,2.0,1.0,10.0,839.977631688118,1.0,3.0,2.0,180.0,2.06,99.0,2.0,1.0,26.0,3.0,1.41,0.0,1.0,0.222772277227723,0.0,0.0,0.9132283563844884,0.0,0.0,8.0,0.5370718129568983,0.4629281870431017,2,26.762863318680445
755,0,11.0,5.0,1.0,0.0,0.0,10.0,266.456298828125,1.0,5.0,5.0,58.0,1.07,93.0,3.0,3.0,38.0,2.0,4.60759493670886,0.0,1.0,0.802469135802469,0.0,12.0,0.9976533310664657,1.0,0.0,6.0,0.5003839160408484,0.4996160839591516,2,12.246301167531167
760,0,18.0,8.0,1.0,8.0,2.0,13.0,116.482421875,1.0,11.0,26.0,149.0,1.31,97.0,2.0,2.0,61.0,3.0,5.60752688172043,0.0,1.0,0.803191489361702,0.0,34.0,0.9390309336748752,1.0,0.0,2.4990234375,0.5355779022701137,0.46442209772988624,3,45.71760531719243
769,0,3.0,11.0,1.0,0.0,1.0,12.0,153.359375,1.0,1.0,24.0,45.0,1.12,94.0,2.0,2.0,19.0,2.0,5.16666666666667,0.0,0.0,0.919354838709677,0.0,0.0,0.895308924485126,0.0,0.0,0.49951171875,0.5249744066616524,0.47502559333834754,2,12.514564332196976
784,0,0.0,22.0,1.0,0.0,1.0,3.0,155.4970703125,1.0,0.0,9.0,1.0,1.07,82.0,1.0,0.0,17.0,1.0,4.47826086956522,1.0,1.0,0.76,0.0,0.0,0.89438202247191,0.0,0.0,2.0,0.5065444088474457,0.49345559115255433,1,0.7383473461067165
785,0,1.0,2.0,1.0,0.0,0.0,16.0,149.0,1.0,0.0,5.0,4.0,2.13,57.0,2.0,0.0,4.0,1.0,4.57142857142857,2.0,2.0,1.11111111111111,0.0,10.0,0.8194521857484914,0.5,0.0,0.0,0.5096015268078777,0.49039847319212226,1,0.12656322377741747
836,0,5.0,2.0,4.0,0.0,6.0,12.0,107.0,1.0,0.0,0.0,0.0,0.855196464061737,0.0,1.0,0.0,19.0,1.0,5.0,0.0,1.0,2.77777777777778,0.0,29.0,0.848258706467662,1.0,0.0,1.0,0.5030003307819788,0.49699966921802113,1,0.6654909244665369
846,0,21.0,9.0,3.0,2.0,6.0,5.0,367.9961395263672,4.0,10.0,27.0,31.0,0.34,96.0,1.0,1.0,43.0,3.0,4.56338028169014,0.0,1.0,1.68831168831169,0.0,2.0,0.980674157303371,1.0,0.0,2.4996341466903687,0.5332874120962204,0.46671258790377956,2,3.367640516837299
871,0,74.0,17.0,1.0,31.0,5.0,13.0,80.255859375,1.0,15.0,17.49884033203125,150.0,0.51,98.0,1.0,0.0,133.0,6.0,7.35546875,0.0,0.0,0.825581395348837,0.0,286.0,0.745413582233666,0.25,0.0,4.498046875,0.555040758256869,0.44495924174313095,3,69.64063986202606
910,0,1.0,0.0,1.0,0.0,0.0,11.0,194.0,1.0,0.0,17.49987882375717,12.0,0.73,71.0,1.9658203125,0.0,22.0,1.0,6.53846153846154,1.0,1.0,1.33333333333333,0.0,24.0,0.653631284916201,1.0,0.0,2.0,0.8590633517137468,0.14093664828625319,2,1.4128944496107483
929,0,4.0,3.0,2.0,0.0,0.0,14.0,274.4772815108299,1.0,2.0,5.0,13.0,0.64,75.0,3.0,0.0,33.0,1.0,6.18181818181818,0.0,1.0,1.16666666666667,0.0,0.0,0.94716618635927,0.0,0.0,4.0,0.5211774003845391,0.47882259961546086,1,1.5225757250624095
934,0,0.0,0.0,2.0,0.0,0.0,10.0,169.0,1.0,1.0,3.0,7.0,0.8,41.0,3.0,0.0,19.0,1.0,4.375,2.0,2.0,2.1,0.0,0.0,0.819453160288593,0.0,0.0,1.265625,0.7823886647215743,0.21761133527842566,2,2.5251197098108933
938,0,1.0,15.0,1.0,0.0,0.0,7.0,325.48670721054077,2.0,6.0,8.499755859375,34.0,0.87,86.0,3.0,0.0,28.0,1.0,5.26785714285714,0.0,1.0,0.542372881355932,0.0,0.0,0.770144189991518,0.0,0.0,3.0,0.5292693567421463,0.4707306432578538,2,7.051891061574014
939,0,4.0,0.0,1.0,0.0,0.0,3.0,290.0,1.0,0.0,17.496217846870422,57.0,0.52,95.0,2.0,0.0,38.0,2.0,2.14754098360656,0.0,1.0,0.53968253968254,0.0,34.0,0.9241288642312265,1.0,0.0,2.0,0.5284547572790752,0.47154524272092485,2,12.931679954615474
949,0,1.0,0.0,2.0,0.0,0.0,14.0,154.0,1.0,0.0,8.0,8.0,0.48,56.0,2.5,0.0,34.0,1.0,8.22222222222222,2.0,1.0,1.90909090909091,0.0,12.0,0.635701275045537,1.0,0.0,4.0,0.5274756043167126,0.47252439568328736,1,1.0117361392142104
950,0,7.0,0.0,2.0,0.0,0.0,15.0,315.0,1.0,0.0,17.49884033203125,7.0,0.62,77.0,1.966064453125,0.0,29.0,1.0,7.92857142857143,0.0,1.0,1.8125,0.0,62.0,0.81587651598677,1.0,0.0,4.0,0.6166504489830325,0.3833495510169675,2,4.594563071136035
955,0,7.0,1.0,2.0,3.0,1.0,11.0,311.0,1.0,1.0,11.0,15.0,0.78,86.0,4.0,0.0,34.0,1.0,3.83333333333333,0.0,1.0,1.15384615384615,0.0,43.0,0.9772986901252203,1.0,0.0,2.0,0.5156744194287936,0.48432558057120645,1,1.7576844918136127
963,0,10.0,7.0,2.0,0.0,2.0,14.0,278.4693909883499,1.0,10.0,24.0,9.0546875,0.58,95.0,1.9658203125,3.0,57.0,1.0,5.64444444444444,0.0,1.0,1.70212765957447,0.0,65.0,0.74,0.75,0.0,4.0,0.5098838830939985,0.4901161169060016,3,7.370379497406914
975,0,23.0,11.0,2.0,3.0,0.0,16.0,255.25157737731934,1.0,6.0,17.49920654296875,50.0,0.61,95.0,4.0,0.0,70.0,1.0,4.93333333333333,0.0,0.0,1.33695652173913,0.0,10.0,0.929205455726348,1.0,0.0,4.5,0.530356627345342,0.46964337265465805,3,25.171477100698695
976,0,0.0,8.0,2.0,0.0,0.0,15.0,22.494140625,1.0,1.0,5.0,30.0,0.73,94.0,3.0,0.0,35.0,2.0,2.79487179487179,1.0,1.0,1.92682926829268,0.0,0.0,0.850782190132371,0.0,0.0,2.0,0.5794760623998167,0.42052393760018325,1,11.129204344722911
978,0,2.0,4.0,1.0,3.0,0.0,5.0,21.4755859375,1.0,10.0,21.0,63.0,0.62,96.0,3.0,8.0,39.0,2.0,4.64556962025316,0.0,0.0,0.654320987654321,0.0,0.0,0.870882740447958,0.0,0.0,2.0,0.5940362515271638,0.40596374847283623,1,8.869087068781491
979,0,10.0,4.0,1.0,0.0,0.0,9.0,508.0,1.0,2.0,17.4979248046875,34.0,0.53,93.0,2.5,0.0,65.0,2.0,4.16,0.0,0.0,1.0,0.0,23.0,0.9444122942386833,1.0,0.0,4.0,0.5207155832075068,0.4792844167924933,3,6.658624663183914
993,0,4.0,2.0,1.0,0.0,1.0,19.0,346.0,1.0,1.0,8.0,9.0,0.7,85.0,1.9658203125,0.0,48.0,1.0,5.4375,0.0,1.0,1.83333333333333,0.0,2.0,0.829831932773109,1.0,0.0,4.5,0.518764840494663,0.4812351595053371,2,2.6517221733875824
1023,0,10.0,1.0,2.0,5.0,0.0,30.0,21.280029296875,1.0,3.0,40.0,22.0,0.85,89.0,1.0,1.0,28.0,2.0,7.36111111111111,0.0,0.0,1.94736842105263,0.0,0.0,0.9755249241342377,0.0,0.0,3.0,0.5247996251441421,0.47520037485585787,2,21.703486496802274
1024,0,3.0,7.0,1.0,0.0,1.0,8.0,185.0,1.0,0.0,6.0,8.0,0.84,77.0,3.0,0.0,19.0,1.0,3.83333333333333,1.0,1.0,1.05,0.0,0.0,0.913227569441589,0.0,0.0,1.0,0.541152263939704,0.4588477360602961,1,7.251408763228927
1025,0,0.0,9.0,2.0,0.0,0.0,1.49853515625,283.0,1.0,0.0,8.0,13.0,0.74,89.0,4.0,0.0,31.0,2.0,2.86363636363636,0.0,0.0,1.70833333333333,0.0,0.0,0.76056338028169,0.0,0.0,3.0,0.5011858962422157,0.49881410375778434,1,2.1362167461998887
1036,0,2.0,6.0,1.0,0.0,0.0,17.0,255.45556640625,1.0,1.0,10.0,36.0,0.99,90.0,5.0,0.0,45.0,1.0,3.82222222222222,0.0,0.0,1.1063829787234,0.0,6.0,0.851891315929675,1.0,0.0,3.0,0.5502628763332049,0.449737123666795,1,10.437187293209147
1037,0,1.0,7.0,1.0,4.0,4.0,7.0,427.48686397075653,1.0,12.0,7.0,51.0,0.74,98.0,1.0,11.0,45.0,2.0,16.169014084507,0.0,0.0,0.794520547945205,0.0,1.0,0.893105629348514,1.0,0.0,1.26611328125,0.5455471723447327,0.45445282765526723,2,3.355239330854198
1045,0,2.0,16.0,1.0,0.0,0.0,7.0,325.4667065143585,1.0,1.0,8.498902440071106,69.0,0.8,94.0,3.0,2.0,35.0,3.0,6.40909090909091,1.0,1.0,0.688888888888889,0.0,0.498046875,0.83013698630137,0.5,0.0,0.5,0.507949333571788,0.49205066642821205,4,39501953125000.0
1046,0,7.0,36.0,2.0,0.0,0.0,11.0,21.347412109375,1.0,3.0,6.0,77.0,0.62,97.0,3.0,0.0,64.0,1.0,4.30081300813008,0.0,1.0,1.584,0.0,0.494140625,0.848963242224317,1.0,0.0,8.0,0.5734965537495523,0.42650344625044767,2,43505859375000.0
