test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
157,5,13.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.1,1.0,99.0,1.0,1.0,3.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,0.0,0.727272727272727,0.0,1.0,4.0,0.9996331,0.00036694953,5
157,6,13.0,0.0,2.0,0.0,0.0,0.0,2.0,144.0,2.0,5.0,0.09,1.0,99.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,0.0,0.727272727272727,0.0,1.0,4.0,0.9841608,0.015839243,2
157,7,13.0,0.0,2.0,0.0,0.0,0.0,2.0,144.0,2.0,5.0,0.09,1.0,99.0,1.0,1.0,118.0,2.0,0.0,0.0,0.0,1.0,0.585648148148148,0.0,0.0,0.727272727272727,0.0,1.0,4.0,0.99583006,0.0041699354,3
157,8,13.0,0.0,2.0,0.0,0.0,0.0,2.0,144.0,2.0,5.0,0.09,1.0,99.0,1.0,1.0,9.0,2.0,0.0,0.0,0.0,1.0,0.585648148148148,0.0,0.0,0.727272727272727,0.0,1.0,4.0,0.9983161,0.0016838777,4
157,9,13.0,0.0,2.0,0.0,0.0,0.0,2.0,144.0,2.0,5.0,0.09,1.0,99.0,1.0,2.0,9.0,2.0,0.0,0.0,0.0,1.0,0.585648148148148,0.0,0.0,0.727272727272727,0.0,1.0,4.0,0.99881667,0.0011833103,5
157,10,13.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.09,1.0,99.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,0.0,0.727272727272727,0.0,1.0,4.0,0.9958604,0.004139608,3
157,11,13.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.09,1.0,57.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,0.0,0.727272727272727,0.0,1.0,4.0,0.99763805,0.002361971,4
157,12,13.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.09,1.0,57.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,0.0,0.9,0.0,1.0,4.0,0.9982019,0.0017981157,5
157,13,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.09,1.0,99.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,0.0,0.727272727272727,0.0,1.0,4.0,0.9985609,0.0014391148,4
157,14,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.09,1.0,99.0,1.0,1.0,3.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,0.0,0.727272727272727,0.0,1.0,4.0,0.99930924,0.00069075543,5
157,15,13.0,0.0,2.0,0.0,0.0,0.0,254.0,144.0,2.0,5.0,0.1,1.0,99.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,139.0,0.727272727272727,0.0,1.0,4.0,0.8440206,0.1559794,1
157,16,13.0,0.0,2.0,0.0,0.0,0.0,2.0,144.0,2.0,5.0,0.2,1.0,99.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,139.0,0.727272727272727,0.0,1.0,4.0,0.9760219,0.023978138,2
157,17,13.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.2,1.0,99.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,139.0,0.727272727272727,0.0,1.0,4.0,0.99120516,0.008794828,3
157,18,13.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.2,1.0,84.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,139.0,0.727272727272727,0.0,1.0,4.0,0.99496585,0.0050341547,4
157,19,13.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,5.0,0.6,1.0,84.0,1.0,1.0,118.0,2.0,3.77003484320558,0.0,0.0,1.0,0.585648148148148,0.0,139.0,0.727272727272727,0.0,1.0,4.0,0.99571735,0.0042826636,4
764,0,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.1,1.0,93.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.8125,0.0,1.0,1.0,0.9538534,0.046146557,1
764,1,6.0,0.0,1.0,0.0,0.0,0.0,50.0,13.0,13.0,15.0,0.08,1.0,93.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.8125,0.0,1.0,1.0,0.5614785,0.43852153,1
764,2,6.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,13.0,15.0,0.2,1.0,93.0,1.0,2.0,0.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.8125,0.0,1.0,1.0,0.99878836,0.00121167,3
764,3,6.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,13.0,15.0,0.2,1.0,93.0,1.0,2.0,0.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,32.667,0.8125,0.0,1.0,1.0,0.99955827,0.00044172088,4
764,4,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.08,1.0,93.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,82.0,0.8125,0.0,1.0,1.0,0.6903346,0.30966538,1
764,5,6.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,13.0,15.0,0.08,1.0,93.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,0.0,0.8125,0.0,1.0,1.0,0.99029255,0.009707436,2
764,6,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,15.0,0.08,1.0,93.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,0.0,0.8125,0.0,1.0,1.0,0.9964721,0.003527878,3
764,7,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,15.0,0.08,1.0,93.0,1.0,2.0,0.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,0.0,0.8125,0.0,1.0,1.0,0.99868643,0.0013135544,4
764,8,6.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,15.0,0.08,1.0,93.0,1.0,2.0,0.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,82.0,0.8125,0.0,1.0,1.0,0.99925613,0.0007438591,4
764,9,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.2,1.0,93.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.9,0.0,1.0,1.0,0.98780817,0.012191813,2
764,10,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,4.0,0.08,1.0,93.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.8125,0.0,1.0,1.0,0.6590456,0.34095442,1
764,11,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.08,1.0,84.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.8125,0.0,1.0,1.0,0.57677436,0.42322564,1
764,12,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.08,1.0,93.0,1.0,2.0,9.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.8125,0.0,1.0,1.0,0.79968554,0.20031445,1
764,13,6.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,13.0,15.0,0.2,1.0,93.0,1.0,2.0,0.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.9,0.0,1.0,1.0,0.99934787,0.00065214117,4
764,14,6.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,13.0,15.0,0.2,1.0,84.0,1.0,2.0,0.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.9,0.0,1.0,1.0,0.99946904,0.00053095445,5
764,15,6.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,13.0,15.0,0.2,1.0,84.0,1.0,2.0,9.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,157.0,0.9,0.0,1.0,1.0,0.9994862,0.0005137787,5
764,16,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.08,1.0,57.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,0.0,0.8125,0.0,1.0,1.0,0.9724975,0.02750248,2
764,17,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.08,1.0,57.0,1.0,2.0,63.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,0.0,0.0,0.0,1.0,1.0,0.9811053,0.018894656,3
764,18,6.0,0.0,1.0,0.0,0.0,0.0,157.0,13.0,13.0,15.0,0.08,1.0,57.0,1.0,2.0,7.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,0.0,0.0,0.0,1.0,1.0,0.9938474,0.006152572,4
764,19,6.0,0.0,1.0,0.0,0.0,1.0,157.0,13.0,13.0,15.0,0.08,1.0,57.0,1.0,2.0,7.0,2.0,5.61835748792271,0.0,0.0,1.0,0.248868778280543,0.0,0.0,0.0,0.0,1.0,1.0,0.9940476,0.0059524346,5
169,0,5.0,0.0,1.0,3.556,7.0,0.0,71.0,1.0,0.0,17.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,0.465116279069767,0.0,198.0,1.0,0.0,1.0,2.0,0.7184714,0.2815286,1
169,1,5.0,0.0,1.0,0.0,7.0,0.0,71.0,1.0,0.0,17.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.9814692,0.018530814,2
169,2,5.0,0.0,1.0,18.0,7.0,0.0,71.0,1.0,27.0,17.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,0.465116279069767,0.0,198.0,1.0,0.0,1.0,2.0,0.53995866,0.46004134,1
169,3,5.0,0.0,1.0,0.0,0.0,0.0,71.0,1.0,27.0,17.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.99653924,0.003460745,4
169,4,5.0,0.0,1.0,0.0,0.0,0.0,50.0,1.0,27.0,17.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.9980619,0.0019381248,5
169,5,5.0,0.0,1.0,0.0,7.0,0.0,71.0,1.0,0.0,2.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.9941308,0.005869196,3
169,6,5.0,0.0,1.0,0.0,0.0,0.0,71.0,1.0,0.0,2.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.9977041,0.0022959164,4
169,7,5.0,0.0,1.0,0.0,0.0,0.0,71.0,1.0,0.0,2.0,0.16,0.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.99843365,0.0015663757,5
169,8,5.0,0.0,1.0,0.0,7.0,0.0,71.0,1.0,0.0,17.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,0.465116279069767,0.0,32.667,1.0,0.0,1.0,2.0,0.9799984,0.020001592,2
169,9,5.0,0.0,1.0,0.0,7.0,0.0,71.0,1.0,0.0,17.0,0.16,1.0,96.0,1.0,0.0,9.0,3.0,6.58536585365854,1.0,1.0,1.0,0.465116279069767,0.0,32.667,1.0,0.0,1.0,2.0,0.9960185,0.0039814417,3
169,10,5.0,0.0,1.0,18.0,7.0,0.0,50.0,1.0,0.0,17.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,0.465116279069767,0.0,198.0,1.0,0.0,1.0,2.0,0.5907938,0.4092062,1
169,11,5.0,0.0,1.0,0.0,7.0,0.0,2.0,1.0,27.0,17.0,0.16,1.0,96.0,1.0,0.0,9.0,3.0,6.58536585365854,1.0,1.0,1.0,0.465116279069767,0.0,32.667,1.0,0.0,1.0,2.0,0.9986678,0.0013322288,5
169,12,5.0,0.0,1.0,0.0,7.0,0.0,2.0,1.0,27.0,17.0,0.16,1.0,96.0,1.0,0.0,1.0,3.0,6.58536585365854,1.0,1.0,1.0,0.465116279069767,0.0,32.667,1.0,0.0,1.0,2.0,0.99879634,0.0012036454,5
169,13,5.0,0.0,1.0,18.0,7.0,0.0,71.0,1.0,0.0,17.0,0.16,1.0,96.0,1.0,0.0,20.0,3.0,6.58536585365854,1.0,1.0,1.0,0.2,0.0,198.0,1.0,0.0,1.0,2.0,0.62843674,0.37156326,1
169,14,5.0,0.0,1.0,18.0,7.0,0.0,71.0,1.0,0.0,17.0,0.16,1.0,96.0,1.0,0.0,9.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.92301,0.07699002,2
169,15,5.0,0.0,1.0,18.0,7.0,0.0,2.0,1.0,0.0,17.0,0.16,1.0,96.0,1.0,0.0,9.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.9749234,0.025076607,3
169,16,5.0,0.0,1.0,18.0,7.0,0.0,2.0,1.0,27.0,17.0,0.16,1.0,96.0,1.0,0.0,9.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.98350316,0.016496852,4
169,17,5.0,0.0,1.0,18.0,7.0,0.0,29.0,1.0,27.0,17.0,0.16,1.0,96.0,1.0,0.0,9.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.98595744,0.014042571,4
169,18,5.0,0.0,1.0,18.0,0.0,0.0,29.0,1.0,27.0,17.0,0.16,1.0,96.0,1.0,0.0,9.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.9904369,0.009563074,5
169,19,5.0,0.0,1.0,18.0,0.0,0.0,29.0,1.0,27.0,17.0,0.16,1.0,96.0,1.0,0.0,7.0,3.0,6.58536585365854,1.0,1.0,1.0,3.0,0.0,198.0,1.0,0.0,1.0,2.0,0.9917187,0.008281312,5
852,0,4.0,6.0,1.0,3.556,9.0,0.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.74183035,0.25816965,1
852,1,4.0,6.0,1.0,0.0,0.0,0.0,143.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.99326116,0.006738833,2
852,2,4.0,6.0,1.0,34.0,9.0,0.0,73.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.53081286,0.46918714,1
852,3,4.0,6.0,1.0,0.0,0.0,0.0,50.0,36.0,0.0,8.0,0.23,0.0,57.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.9991007,0.00089930714,4
852,4,4.0,6.0,1.0,0.0,0.0,0.0,50.0,36.0,0.0,8.0,0.23,0.0,57.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,10.0,1.0,0.0,1.0,0.0,0.99911875,0.00088125386,5
852,5,4.0,6.0,1.0,0.0,0.0,0.0,50.0,36.0,0.0,8.0,0.23,0.0,71.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,10.0,1.0,0.0,1.0,0.0,0.99944985,0.0005501363,5
852,6,4.0,6.0,1.0,0.0,0.0,0.0,50.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,6.9,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.9995072,0.00049279333,4
852,7,4.0,6.0,1.0,0.0,0.0,0.0,50.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,6.9,0.0,1.0,1.0,0.0,0.0,152.0,1.0,0.0,1.0,0.0,0.9996411,0.00035888812,5
852,8,4.0,6.0,1.0,0.0,9.0,0.0,2.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.9906689,0.009331112,2
852,9,4.0,6.0,1.0,0.0,9.0,0.0,2.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,2.0,0.9943818,0.0056182165,3
852,10,4.0,6.0,1.0,0.0,9.0,0.0,2.0,36.0,0.0,8.0,0.23,0.0,84.0,2.0,17.0,63.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,2.0,0.9960385,0.003961508,4
852,11,4.0,6.0,1.0,0.0,9.0,0.0,2.0,36.0,0.0,8.0,0.23,0.0,84.0,2.0,17.0,63.0,2.0,3.0,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,2.0,0.996831,0.0031690053,5
852,12,4.0,6.0,1.0,0.0,9.0,0.0,2.0,36.0,0.0,8.0,0.23,0.0,84.0,2.0,17.0,63.0,2.0,3.0,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,1.0,0.9969804,0.003019594,5
852,13,4.0,6.0,1.0,0.0,0.0,0.0,50.0,36.0,0.0,8.0,0.23,0.0,100.0,2.0,17.0,9.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.9994144,0.0005856161,4
852,14,4.0,6.0,1.0,0.0,0.0,0.0,50.0,36.0,0.0,8.0,0.23,0.0,84.0,2.0,17.0,9.0,2.0,4.25757575757576,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.9995877,0.00041231338,5
852,15,4.0,6.0,1.0,0.0,0.0,0.0,50.0,36.0,27.0,8.0,0.23,0.0,100.0,2.0,17.0,63.0,2.0,6.9,0.0,1.0,1.0,0.339805825242718,0.0,152.0,1.0,0.0,1.0,0.0,0.9995763,0.00042373323,5
