,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
589,2,1,7,1,159,5,0.32,0,89,2,4,17,2,7.21538461538462,0,2.83076923076923,1,1,0.363636363636364,0,0.2,0,4,0,3
20,,,,,,,,,,,,,,,,,,,,,,,,,
661,6,1,12,2,236,2,0.43,0,92,2,0,18,3,5.09090909090909,1,4.23636363636364,1,1,0.683333333333333,0,0.666666666666667,0,2,0,11
682,17,2,20,3,505,12,0.27,0,95,2,1,29,2,5.5929203539823,0,6.69026548672566,1,1,1.25,0,0.705882352941177,0,1,0,6
185,,,,,,,,,,,,,,,,,,,,,,,,,
593,,,,,,,,,,,,,,,,,,,,,,,,,
717,3,2,4,4,143,4,0.24,2,88,2,4,4,2,5.875,1,10.5,1,1,1.4,0,0.666666666666667,0,3,5,10
733,2,1,1,12,314,0,0.89,0,83,1,0,24,1,7.125,2,6.0,1,1,1.0,0,0.444444444444444,0,6,0,2
749,,,,,,,,,,,,,,,,,,,,,,,,,
744,19,2,2,8,918,4,0.42,1,92,3,2,58,2,8.4950495049505,0,7.76237623762376,1,1,1.5,0,0.387096774193548,7,4,0,14
771,,,,,,,,,,,,,,,,,,,,,,,,,
545,,,,,,,,,,,,,,,,,,,,,,,,,
780,2,3,1,9,99,0,0.41,1,67,2,1,22,1,6.375,1,12.5,1,1,2.2,0,0.4,0,5,0,4
782,0,1,0,0,22,2,0.38,0,0,3,0,11,1,3.5,1,5.5,3,1,0.833333333333333,0,0.25,0,3,0,4
788,1,2,2,1,32,1,0.15,1,71,3,0,6,1,2.8,1,6.6,1,1,1.46153846153846,0,0.333333333333333,0,2,5,6
787,13,1,2,3,568,3,0.25,0,100,2,6,249,6,5.81528662420382,0,6.81528662420382,1,0,0.914634146341463,0,0.306122448979592,7,4,0,21
792,,,,,,,,,,,,,,,,,,,,,,,,,
790,21,4,1,0,28,1,0.02,0,97,2,0,15,2,4.44117647058824,1,5.27941176470588,1,1,2.77464788732394,0,0.333333333333333,0,5,0,3
793,20,1,0,5,161,0,3.04,0,0,2,2,5,1,3.51851851851852,0,0.518518518518518,0,1,0.0,0,0.583333333333333,0,3,6,6
799,1,1,1,4,160,5,0.43,0,74,1,0,15,1,9.86206896551724,2,5.93103448275862,1,1,1.03225806451613,0,0.538461538461538,0,1,0,2
800,12,1,5,5,323,0,0.59,0,90,1,0,26,1,5.88636363636364,1,4.84090909090909,1,1,1.02173913043478,0,0.363636363636364,0,4,0,10
805,0,1,1,1,40,2,0.31,0,67,3,0,21,2,3.1,1,6.6,1,1,0.666666666666667,0,0.375,0,2,0,5
809,4,1,10,8,313,0,0.55,2,84,1,0,46,2,6.07142857142857,1,9.60714285714286,0,1,1.1,0,0.25,0,2,0,5
835,2,1,2,7,103,0,0.84,0,74,1,0,6,2,7.72727272727273,2,3.72727272727273,1,1,0.692307692307692,0,0.5,0,2,0,1
842,1,1,0,4,46,0,0.34,0,55,1,0,25,2,2.14285714285714,1,11.2857142857143,1,1,1.7,0,0.5,0,3,0,1
853,2,2,1,3,66,8,0.4,0,80,1,2,24,1,4.46153846153846,1,5.84615384615385,0,1,1.17647058823529,0,0.545454545454545,0,3,0,3
858,3,1,1,1,71,0,0.17,0,77,1,0,11,3,5.5625,1,5.15625,1,1,0.825,0,0.571428571428571,0,6,0,4
784,,,,,,,,,,,,,,,,,,,,,,,,,
872,7,2,1,6,152,1,0.41,0,71,2,6,13,2,6.05,0,7.45,1,1,1.16666666666667,0,0.285714285714286,0,3,0,7
875,43,1,13,6,1645,17,0.46,1,100,1,4,97,2,10.1880733944954,0,6.60091743119266,0,0,1.03846153846154,0,0.327868852459016,8,4,0,23
877,,,,,,,,,,,,,,,,,,,,,,,,,
777,,,,,,,,,,,,,,,,,,,,,,,,,
890,2,1,1,3,109,0,0.66,0,68,2,0,4,2,3.05263157894737,1,3.36842105263158,1,1,0.739130434782609,0,0.666666666666667,0,5,0,1
893,,,,,,,,,,,,,,,,,,,,,,,,,
895,7,2,5,2,141,0,0.3,0,87,2,2,19,2,4.08571428571429,0,5.42857142857143,1,1,1.29268292682927,0,0.222222222222222,0,4,0,10
880,,,,,,,,,,,,,,,,,,,,,,,,,
908,2,3,1,2,5,0,0.37,0,50,1,0,20,2,6.0,2,9.0,1,1,2.5,0,0.75,0,1,2,1
909,1,3,2,5,380,1,0.33,0,96,2,0,35,2,5.46774193548387,0,5.88709677419355,1,1,2.73846153846154,0,0.285714285714286,0,4,0,8
931,5,3,2,3,128,0,0.26,0,100,2,2,23,2,7.08695652173913,0,6.65217391304348,1,0,1.96666666666667,0,0.384615384615385,0,2,0,8
933,11,1,2,8,313,0,0.68,0,100,2,1,26,2,7.07407407407407,0,6.96296296296296,1,0,0.939393939393939,0,0.375,0,4,0,8
937,11,1,14,3,427,0,0.44,0,92,1,2,19,2,7.58163265306122,0,3.90816326530612,1,1,0.648148148148148,0,0.3125,0,6,0,12
934,52,1,0,2,191,0,1.99,0,100,1,1,3,2,2.92307692307692,0,0.846153846153846,0,1,0.0,0,0.352941176470588,0,2,8,15
948,15,1,3,4,400,6,0.45,0,94,2,2,25,3,5.50819672131148,0,5.14754098360656,1,1,1.109375,0,0.263157894736842,0,2,0,8
953,,,,,,,,,,,,,,,,,,,,,,,,,
949,34,1,0,3,202,0,1.8,0,100,1,1,7,2,6.71111111111111,0,0.777777777777778,0,1,0.0,0,0.4,0,5,0,6
1724,1,1,2,3,54,0,0.31,0,52,2,0,14,1,5.75,1,8.0,2,1,1.41666666666667,0,0.5,0,2,0,2
954,0,2,2,6,20,0,0.57,0,75,1,0,10,2,7.63636363636364,2,5.81818181818182,1,1,0.928571428571429,0,0.444444444444444,0,2,6,4
970,,,,,,,,,,,,,,,,,,,,,,,,,
969,0,1,1,5,20,0,0.57,0,73,1,0,19,1,4.66666666666667,2,7.0,2,1,1.14285714285714,0,0.5,0,3,4,3
1021,4,4,3,1,42,0,0.08,0,56,2,0,17,1,7.66666666666667,3,19.5,5,2,2.64285714285714,1,0.333333333333333,0,2,0,3
976,0,2,1,0,55,4,0.08,0,84,2,0,31,2,2.87037037037037,0,4.33333333333333,0,1,0.96875,0,0.428571428571429,0,2,0,7
1033,3,1,2,1,214,0,0.19,0,94,2,0,69,5,3.38461538461538,0,3.96581196581197,0,1,0.764705882352941,0,0.357142857142857,0,4,0,10
1027,0,2,2,0,24,0,0.11,0,62,2,0,14,1,5.55555555555556,2,13.8888888888889,3,1,2.18181818181818,0,0.333333333333333,0,1,0,3
1038,,,,,,,,,,,,,,,,,,,,,,,,,
1049,2,2,10,3,103,0,0.2,2,100,2,0,11,2,5.23076923076923,0,7.46153846153846,0,0,1.09375,0,0.375,0,1,0,3
1039,0,2,3,2,16,0,0.28,0,87,3,0,12,1,5.51162790697674,3,4.34883720930233,1,1,1.59574468085106,0,0.5,0,2,3,3
942,,,,,,,,,,,,,,,,,,,,,,,,,
1071,7,1,11,0,98,9,0.08,0,89,1,2,8,2,6.2125,0,6.8375,1,0,1.27906976744186,0,0.25,0,2,6,5
1090,0,1,2,1,62,0,0.31,0,83,1,1,13,2,3.0,1,4.22222222222222,0,1,1.0,0,0.714285714285714,0,1,0,2
1112,,,,,,,,,,,,,,,,,,,,,,,,,
1111,,,,,,,,,,,,,,,,,,,,,,,,,
1117,57,2,12,2,751,2,0.28,0,100,3,3,58,2,4.91,0,5.605,0,0,0.850678733031674,0,0.368421052631579,0,4,0,10
1118,0,2,1,7,75,0,0.68,0,71,1,0,15,1,6.0,4,5.71428571428571,2,1,1.44444444444444,0,0.6,0,3,0,5
1161,2,1,3,3,112,0,0.43,0,76,2,0,30,2,2.41666666666667,0,4.95833333333333,1,1,0.6,0,0.5,0,2,0,6
1164,0,1,3,5,56,0,0.36,0,66,1,0,25,2,2.85714285714286,1,10.7142857142857,1,1,0.272727272727273,0,0.6,0,1,0,5
1165,,,,,,,,,,,,,,,,,,,,,,,,,
1167,2,1,1,2,183,1,0.14,2,52,1,0,42,2,2.78333333333333,0,9.55,0,1,1.03030303030303,0,0.541666666666667,5,4,0,13
1175,0,1,12,5,161,0,0.22,3,82,3,0,46,2,3.33333333333333,0,13.1851851851852,1,1,1.11764705882353,0,0.454545454545455,3,6,0,4
1176,0,3,7,3,29,0,0.31,2,58,1,0,8,1,3.66666666666667,1,8.33333333333333,1,1,1.2,0,0.5,0,3,0,1
1213,12,1,3,0,49,0,0.12,0,90,3,0,6,2,2.02325581395349,0,3.32558139534884,1,1,0.333333333333333,0,0.5,0,5,3,6
1124,,,,,,,,,,,,,,,,,,,,,,,,,
1217,0,1,7,2,13,0,0.21,0,57,2,0,14,1,3.85714285714286,1,5.85714285714286,1,1,0.8,0,0.4,0,2,3,5
1218,0,2,8,1,40,0,0.09,2,66,2,0,34,2,4.22222222222222,0,9.55555555555556,1,1,1.22727272727273,0,0.2,0,4,0,6
1220,0,1,3,1,31,0,0.44,1,55,3,0,10,1,2.25,1,6.0,1,1,0.714285714285714,0,0.428571428571429,0,2,0,3
1221,0,1,1,5,48,0,0.6,1,0,3,0,10,1,1.75,1,7.0,1,1,1.14285714285714,0,0.375,0,2,0,4
1223,0,1,7,2,80,0,0.29,1,82,1,0,24,2,4.61111111111111,1,8.0,1,1,0.857142857142857,0,0.428571428571429,0,2,0,4
1216,,,,,,,,,,,,,,,,,,,,,,,,,
1237,0,1,5,1,34,0,0.24,1,60,1,0,23,1,4.42857142857143,1,7.57142857142857,2,1,1.88888888888889,0,0.571428571428571,0,2,0,2
1238,,,,,,,,,,,,,,,,,,,,,,,,,
1279,1,1,5,0,58,0,0.2,0,86,3,0,15,2,3.39285714285714,0,5.96428571428571,0,1,0.46875,0,0.5,0,3,0,5
1294,0,1,1,13,78,0,0.3,7,75,1,0,12,1,7.0,1,5.5,2,1,0.833333333333333,0,0.333333333333333,0,3,0,2
1252,,,,,,,,,,,,,,,,,,,,,,,,,
1302,0,1,5,1,49,1,0.19,0,60,2,1,18,2,2.9375,0,8.3125,0,1,0.782608695652174,0,0.5,0,3,0,2
1318,1,1,8,2,62,0,0.22,2,80,1,1,22,1,4.21428571428571,1,8.71428571428571,1,1,0.75,0,0.75,0,4,0,5
1329,0,1,9,0,24,0,0.14,0,71,3,0,16,2,3.72727272727273,1,6.72727272727273,1,1,0.785714285714286,0,0.2,0,1,0,5
1340,0,1,11,5,87,0,0.35,3,70,1,0,35,1,4.54545454545455,1,11.2727272727273,1,1,0.692307692307692,0,0.333333333333333,0,1,0,4
1345,,,,,,,,,,,,,,,,,,,,,,,,,
1351,5,1,6,7,362,0,0.43,0,80,3,0,62,2,6.21739130434783,0,10.4347826086957,1,1,0.818181818181818,0,0.357142857142857,0,4,0,4
1353,2,1,1,2,183,0,0.29,0,93,1,0,25,2,1.140625,0,4.265625,0,1,0.202898550724638,0,0.272727272727273,0,3,0,9
1319,,,,,,,,,,,,,,,,,,,,,,,,,
1360,1,3,1,31,306,0,0.51,13,42,1,0,30,2,3.33333333333333,0,24.5555555555556,1,1,1.66666666666667,0,0.5,0,2,0,7
1365,12,1,2,4,105,0,0.37,1,35,1,0,27,2,2.42857142857143,0,6.47619047619048,0,1,0.481481481481481,0,0.583333333333333,0,2,0,5
1369,0,1,4,15,406,0,3.69,0,75,1,0,12,1,2.18181818181818,0,4.63636363636364,0,1,0.538461538461538,0,0.6,0,1,0,5
1370,0,1,1,1,31,0,0.19,1,71,1,0,25,1,3.5,1,10.625,1,1,0.8,0,0.333333333333333,0,1,0,4
1384,33,1,15,0,170,18,0.15,0,100,3,8,34,2,3.32692307692308,0,4.02884615384615,0,0,0.454545454545455,0,0.444444444444444,0,3,5,0
1397,6,1,3,2,54,0,0.34,0,44,1,0,15,2,1.78571428571429,0,6.57142857142857,0,1,0.238095238095238,0,0.5,0,3,0,4
1414,11,1,8,2,67,0,0.26,0,87,2,0,20,2,3.45454545454545,0,4.45454545454545,1,1,0.384615384615385,0,0.375,0,4,0,2
1421,2,1,12,3,478,2,0.15,3,91,3,1,88,2,4.48148148148148,0,13.212962962963,1,1,1.54545454545455,0,0.277777777777778,0,4,0,17
812,,,,,,,,,,,,,,,,,,,,,,,,,
1426,3,1,8,1,53,0,0.22,1,84,4,0,18,2,4.14285714285714,0,7.57142857142857,2,1,0.9,0,0.5,0,2,0,4
1428,,,,,,,,,,,,,,,,,,,,,,,,,
1433,1,1,7,3,170,0,0.23,2,87,2,0,25,2,3.19047619047619,0,8.21428571428571,1,1,0.739130434782609,0,0.571428571428571,0,4,0,6
1449,0,1,6,3,82,0,0.38,2,63,1,0,26,1,4.6875,0,10.4375,2,1,0.722222222222222,0,0.333333333333333,0,2,0,3
1357,,,,,,,,,,,,,,,,,,,,,,,,,
1455,2,1,7,4,103,0,0.25,3,83,3,0,22,2,5.41176470588235,2,9.58823529411765,2,1,1.65,0,0.25,0,4,0,7
1464,1,1,7,5,154,0,0.2,3,80,3,0,32,1,7.34782608695652,0,14.9565217391304,1,1,1.52,0,0.333333333333333,0,7,0,4
1474,0,1,8,3,143,0,0.19,1,75,2,0,31,2,3.1,0,11.9333333333333,0,1,1.20588235294118,0,0.333333333333333,0,5,0,10
1477,0,1,19,1,155,4,0.13,1,100,2,1,34,2,7.11842105263158,0,8.28947368421053,0,0,1.0,0,0.263157894736842,0,3,0,7
1526,0,1,15,0,115,0,0.07,1,67,2,0,4,2,4.976,0,6.192,1,1,0.476923076923077,0,0.421052631578947,0,4,8,8
1527,,,,,,,,,,,,,,,,,,,,,,,,,
1535,0,1,2,2,66,0,0.29,1,75,1,0,23,2,3.9375,0,6.8125,1,1,0.578947368421053,0,0.571428571428571,0,3,0,1
1544,0,1,8,1,55,0,0.18,0,87,4,0,10,2,4.15,0,5.3,1,1,1.26923076923077,0,0.333333333333333,0,3,0,6
1462,,,,,,,,,,,,,,,,,,,,,,,,,
1485,,,,,,,,,,,,,,,,,,,,,,,,,
1595,0,1,2,1,36,0,0.15,0,61,1,0,10,2,2.14285714285714,1,8.42857142857143,2,1,0.411764705882353,0,0.4,0,2,0,4
1598,6,1,11,5,406,3,0.27,2,73,1,0,54,2,5.96,0,11.8533333333333,0,1,0.895348837209302,0,0.4,0,4,0,6
1609,0,1,7,0,21,7,0.16,0,82,1,2,19,1,4.33333333333333,1,4.33333333333333,1,1,0.5,0,0.428571428571429,0,4,0,5
1566,,,,,,,,,,,,,,,,,,,,,,,,,
1560,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,,,,,
592,,,,,,,,,,,,,,,,,,,,,,,,,
597,,,,,,,,,,,,,,,,,,,,,,,,,
1172,,,,,,,,,,,,,,,,,,,,,,,,,
