,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
1220,0,1,3,1,31,0,0.44,1,31,3,0,9,1,2.25,1,6.0,1,1,0.714285714285714,0,0.428571428571429,0,3,3,2
1237,0,1,5,1,34,0,0.24,1,31,1,0,16,1,4.42857142857143,1,7.57142857142857,2,1,1.88888888888889,0,0.571428571428571,0,3,4,1
1279,1,1,5,0,58,0,0.2,0,85,3,0,9,2,3.39285714285714,0,5.96428571428571,0,1,0.46875,0,0.5,0,3,2,3
1329,0,1,9,0,24,0,0.14,0,68,3,0,9,2,3.72727272727273,1,6.72727272727273,1,1,0.785714285714286,0,0.2,0,1,5,3
1369,0,1,4,15,406,0,3.69,0,68,1,0,9,1,2.18181818181818,0,4.63636363636364,0,1,0.538461538461538,0,0.6,0,1,3,3
1397,6,1,3,2,54,0,0.34,0,31,1,0,9,2,1.78571428571429,0,6.57142857142857,0,1,0.238095238095238,0,0.5,0,3,3,3
1414,11,1,8,2,67,0,0.26,0,99,2,0,20,2,3.45454545454545,0,4.45454545454545,1,1,0.384615384615385,0,0.375,0,4,4,1
1428,0,1,0,8,156,2,0.29,7,68,3,0,9,1,4.625,0,14.8125,2,1,0.666666666666667,0,0.6,0,3,3,1
1449,0,1,6,3,82,0,0.38,2,31,1,0,23,1,4.6875,0,10.4375,2,1,0.722222222222222,0,0.333333333333333,0,3,5,2
1535,0,1,2,2,66,0,0.29,1,68,1,0,23,2,3.9375,0,6.8125,1,1,0.578947368421053,0,0.571428571428571,0,2,2,2
1560,0,1,3,5,67,0,0.28,1,67,1,0,20,2,2.44444444444444,1,9.88888888888889,1,1,0.692307692307692,0,0.4,0,1,2,1
1595,0,1,2,1,36,0,0.15,0,31,1,0,9,2,2.14285714285714,1,8.42857142857143,2,1,0.411764705882353,0,0.4,0,3,4,3
