test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1
148,0,5.0,0.0,2.0,0.0,0.0,6.0,5.0,166.0,1.0,13.0,0.0,3.0,1.0,2.0,0.0,25.0,1.0,1.0,9.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5186077747353136,0.4813922252646864
148,1,5.0,0.0,2.0,0.0,0.0,6.0,5.0,166.0,1.0,13.0,0.0,3.0,1.0,2.0,0.0,25.0,1.0,1.0,9.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5186077747353136,0.4813922252646864
148,2,0.0,0.0,1.0,1.0,1.0,6.0,2.0,178.0,3.0,5.0,4.0,22.0,0.0,2.0,0.0,21.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,0.9339159791988072,0.06608402080119286
148,3,2.0,0.0,3.0,0.0,12.0,11.0,4.0,170.0,1.0,0.0,0.0,11.0,1.0,1.0,0.0,17.0,1.0,0.0,5.8,1.0,1.0,0.0,0.4,0.0,1.0,2.0,0.614420981832724,0.3855790181672761
152,0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,83.0,5.0,16.0,37.0,82.0,0.0,3.0,2.0,26.0,4.0,0.0,3.1,0.0,1.0,0.0,0.6,3.0,6.0,5.0,0.9362828223099836,0.06371717769001636
152,1,9.0,0.0,1.0,2.0,4.0,1.0,2.0,98.0,3.0,10.0,18.0,34.0,1.0,3.0,0.0,17.0,1.0,0.0,4.4,0.0,1.0,0.0,0.6,0.0,2.0,2.0,0.8801200893008394,0.11987991069916064
152,2,1.0,0.0,1.0,0.0,0.0,2.0,1.0,188.0,2.0,0.0,4.0,54.0,0.0,3.0,0.0,27.0,1.0,0.0,3.2,1.0,0.0,0.0,0.5,0.0,5.0,3.0,0.9728672950514093,0.027132704948590693
152,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,110.0,1.0,2.0,11.0,53.0,0.0,2.0,2.0,12.0,1.0,0.0,2.3,1.0,1.0,0.0,0.8,0.0,1.0,2.0,0.8341242863761589,0.16587571362384118
152,4,1.0,0.0,1.0,1.0,5.0,2.0,1.0,123.0,2.0,4.0,10.0,41.0,0.0,2.0,0.0,21.0,2.0,0.0,2.7,1.0,1.0,0.0,0.8,0.0,2.0,6.0,0.9191631185473498,0.08083688145265021
196,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,38.0,1.0,4.0,17.0,35.0,0.0,1.0,0.0,12.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9033449995662505,0.09665500043374951
196,1,1.0,0.0,1.0,0.0,1.0,0.0,2.0,52.0,1.0,2.0,11.0,43.0,0.0,1.0,0.0,12.0,2.0,0.0,3.1,1.0,1.0,0.0,0.5,0.0,2.0,5.0,0.9512140296753877,0.048785970324612335
196,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,1.0,0.0,8.0,29.0,0.0,1.0,1.0,14.0,3.0,0.0,1.2,0.0,1.0,0.0,0.7,0.0,2.0,2.0,0.9545886359508119,0.045411364049188066
196,3,1.0,0.0,1.0,1.0,1.0,0.0,1.0,36.0,3.0,2.0,14.0,42.0,0.0,3.0,0.0,16.0,2.0,0.0,2.1,1.0,1.0,0.0,0.7,0.0,4.0,4.0,0.8535738932163845,0.14642610678361548
216,0,1.0,0.0,1.0,0.0,21.0,4.0,1.0,118.0,1.0,0.0,0.0,21.0,0.0,1.0,0.0,3.0,1.0,0.0,2.9,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.9954913742559494,0.004508625744050653
216,1,1.0,0.0,1.0,0.0,13.0,1.0,1.0,64.0,14.0,0.0,0.0,39.0,0.0,1.0,0.0,4.0,2.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.9741497355559177,0.02585026444408229
216,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,110.0,1.0,2.0,11.0,53.0,0.0,2.0,2.0,12.0,1.0,0.0,2.3,1.0,1.0,0.0,0.8,0.0,1.0,2.0,0.8341242863761589,0.16587571362384118
216,3,1.0,0.0,1.0,0.0,10.0,7.0,4.0,105.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,5.0,1.0,0.0,4.2,1.0,1.0,0.0,0.5,0.0,1.0,2.0,0.6622447468495347,0.3377552531504653
216,4,1.0,0.0,2.0,0.0,9.0,7.0,4.0,98.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,5.0,1.0,0.0,4.4,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9206221722403548,0.07937782775964523
216,5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,1.0,11.0,42.0,0.0,4.0,0.0,8.0,2.0,0.0,1.7,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.5328193579417739,0.46718064205822607
310,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,38.0,1.0,4.0,17.0,35.0,0.0,1.0,0.0,12.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9033449995662505,0.09665500043374951
310,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,36.0,3.0,2.0,14.0,42.0,0.0,3.0,0.0,16.0,2.0,0.0,2.1,1.0,1.0,0.0,0.7,0.0,4.0,4.0,0.8535738932163845,0.14642610678361548
310,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,42.0,1.0,4.0,9.0,22.0,0.0,4.0,0.0,11.0,2.0,1.0,2.5,1.0,1.0,0.0,0.5,0.0,3.0,4.0,0.8515024970429069,0.14849750295709307
310,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,37.0,1.0,0.0,8.0,29.0,0.0,1.0,1.0,14.0,3.0,0.0,1.2,0.0,1.0,0.0,0.7,0.0,2.0,2.0,0.9545886359508119,0.045411364049188066
310,4,1.0,0.0,1.0,0.0,1.0,0.0,2.0,52.0,1.0,2.0,11.0,43.0,0.0,1.0,0.0,12.0,2.0,0.0,3.1,1.0,1.0,0.0,0.5,0.0,2.0,5.0,0.9512140296753877,0.048785970324612335
331,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,29.0,1.0,0.0,2.0,29.0,0.0,3.0,0.0,10.0,1.0,0.0,2.3,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.9247376038232018,0.07526239617679821
331,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,42.0,1.0,4.0,9.0,22.0,0.0,4.0,0.0,11.0,2.0,1.0,2.5,1.0,1.0,0.0,0.5,0.0,3.0,4.0,0.8515024970429069,0.14849750295709307
491,0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,188.0,2.0,0.0,4.0,54.0,0.0,3.0,0.0,27.0,1.0,0.0,3.2,1.0,0.0,0.0,0.5,0.0,5.0,3.0,0.9728672950514093,0.027132704948590693
491,1,0.0,0.0,1.0,0.0,0.0,4.0,2.0,169.0,1.0,0.0,19.0,37.0,0.0,1.0,0.0,4.0,3.0,1.0,1.7,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.9715590707439998,0.028440929256000207
491,2,1.0,3.0,1.0,1.0,0.0,0.0,2.0,83.0,5.0,16.0,37.0,82.0,0.0,3.0,2.0,26.0,4.0,0.0,3.1,0.0,1.0,0.0,0.6,3.0,6.0,5.0,0.9362828223099836,0.06371717769001636
491,3,1.0,0.0,1.0,1.0,5.0,2.0,1.0,123.0,2.0,4.0,10.0,41.0,0.0,2.0,0.0,21.0,2.0,0.0,2.7,1.0,1.0,0.0,0.8,0.0,2.0,6.0,0.9191631185473498,0.08083688145265021
491,4,1.0,0.0,1.0,2.0,2.0,2.0,2.0,204.0,9.0,10.0,17.0,61.0,0.0,2.0,0.0,17.0,5.0,0.0,3.4,1.0,1.0,0.0,0.6,0.0,2.0,6.0,0.9386399090655827,0.061360090934417286
589,0,2.0,0.0,1.0,1.0,9.0,2.0,2.0,312.0,18.0,9.0,20.0,87.0,0.0,3.0,3.0,22.0,2.0,0.0,3.1,1.0,1.0,0.0,0.7,0.0,4.0,5.0,0.933879952715767,0.06612004728423303
589,1,0.0,0.0,1.0,0.0,0.0,2.0,1.0,217.0,1.0,0.0,18.0,68.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,0.9430933496013028,0.056906650398697224
589,2,0.0,0.0,1.0,0.0,0.0,4.0,1.0,242.0,1.0,2.0,2.0,43.0,0.0,1.0,1.0,19.0,2.0,0.0,2.4,1.0,1.0,0.0,1.0,0.0,5.0,3.0,0.9879515369813107,0.01204846301868931
589,3,1.0,3.0,1.0,1.0,0.0,12.0,2.0,284.0,2.0,0.0,4.0,12.0,0.0,2.0,0.0,2.0,2.0,0.0,2.7,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.9938750284058668,0.006124971594133132
589,4,15.0,0.0,2.0,0.0,0.0,5.0,4.0,319.0,3.0,0.0,27.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,8.5,1.0,1.0,0.0,0.5,0.0,1.0,5.0,0.9301520875631177,0.06984791243688226
599,0,0.0,81.0,1.0,0.0,0.0,11.0,1.0,963.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9774159241400188,0.022584075859981192
599,1,0.0,81.0,1.0,0.0,0.0,11.0,1.0,959.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,0.8,0.0,1.0,0.0,1.0,0.0,3.0,3.0,0.9774159241400188,0.022584075859981192
599,2,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,0.0,1.0,1.0,0.9698802182564646,0.030119781743535357
599,3,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,0.0,1.0,1.0,0.9698802182564646,0.030119781743535357
599,4,3.0,0.0,1.0,1.0,9.0,3.0,2.0,386.0,18.0,10.0,23.0,89.0,0.0,3.0,3.0,22.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,0.0,4.0,5.0,0.9169306888697399,0.08306931113026005
601,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,110.0,1.0,2.0,11.0,53.0,0.0,2.0,2.0,12.0,1.0,0.0,2.3,1.0,1.0,0.0,0.8,0.0,1.0,2.0,0.8341242863761589,0.16587571362384118
601,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,1.0,11.0,42.0,0.0,4.0,0.0,8.0,2.0,0.0,1.7,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.5328193579417739,0.46718064205822607
601,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,1.0,11.0,42.0,0.0,4.0,0.0,8.0,2.0,0.0,1.7,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.5328193579417739,0.46718064205822607
601,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,1.0,11.0,42.0,0.0,4.0,0.0,8.0,2.0,0.0,1.7,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.5328193579417739,0.46718064205822607
601,4,1.0,0.0,1.0,1.0,5.0,2.0,1.0,123.0,2.0,4.0,10.0,41.0,0.0,2.0,0.0,21.0,2.0,0.0,2.7,1.0,1.0,0.0,0.8,0.0,2.0,6.0,0.9191631185473498,0.08083688145265021
601,5,9.0,0.0,1.0,2.0,4.0,1.0,2.0,98.0,3.0,10.0,18.0,34.0,1.0,3.0,0.0,17.0,1.0,0.0,4.4,0.0,1.0,0.0,0.6,0.0,2.0,2.0,0.8801200893008394,0.11987991069916064
637,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,1.0,11.0,42.0,0.0,4.0,0.0,8.0,2.0,0.0,1.7,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.5328193579417739,0.46718064205822607
637,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,1.0,11.0,42.0,0.0,4.0,0.0,8.0,2.0,0.0,1.7,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.5328193579417739,0.46718064205822607
637,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,110.0,1.0,2.0,11.0,53.0,0.0,2.0,2.0,12.0,1.0,0.0,2.3,1.0,1.0,0.0,0.8,0.0,1.0,2.0,0.8341242863761589,0.16587571362384118
637,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,1.0,11.0,42.0,0.0,4.0,0.0,8.0,2.0,0.0,1.7,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.5328193579417739,0.46718064205822607
637,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,87.0,1.0,1.0,11.0,42.0,0.0,4.0,0.0,8.0,2.0,0.0,1.7,1.0,1.0,0.0,1.0,0.0,3.0,4.0,0.5328193579417739,0.46718064205822607
655,0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,169.0,1.0,0.0,19.0,37.0,0.0,1.0,0.0,4.0,3.0,1.0,1.7,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.9715590707439998,0.028440929256000207
655,1,5.0,0.0,2.0,0.0,0.0,6.0,5.0,166.0,1.0,13.0,0.0,3.0,1.0,2.0,0.0,25.0,1.0,1.0,9.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5186077747353136,0.4813922252646864
655,2,1.0,0.0,1.0,0.0,0.0,2.0,1.0,188.0,2.0,0.0,4.0,54.0,0.0,3.0,0.0,27.0,1.0,0.0,3.2,1.0,0.0,0.0,0.5,0.0,5.0,3.0,0.9728672950514093,0.027132704948590693
655,3,5.0,0.0,2.0,0.0,0.0,6.0,5.0,166.0,1.0,13.0,0.0,3.0,1.0,2.0,0.0,25.0,1.0,1.0,9.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5186077747353136,0.4813922252646864
655,4,0.0,0.0,1.0,1.0,1.0,6.0,2.0,178.0,3.0,5.0,4.0,22.0,0.0,2.0,0.0,21.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,0.9339159791988072,0.06608402080119286
731,0,1.0,3.0,1.0,1.0,0.0,12.0,2.0,284.0,2.0,0.0,4.0,12.0,0.0,2.0,0.0,2.0,2.0,0.0,2.7,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.9938750284058668,0.006124971594133132
731,1,15.0,0.0,2.0,0.0,0.0,5.0,4.0,319.0,3.0,0.0,27.0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,8.5,1.0,1.0,0.0,0.5,0.0,1.0,5.0,0.9301520875631177,0.06984791243688226
731,2,0.0,0.0,1.0,0.0,0.0,4.0,1.0,242.0,1.0,2.0,2.0,43.0,0.0,1.0,1.0,19.0,2.0,0.0,2.4,1.0,1.0,0.0,1.0,0.0,5.0,3.0,0.9879515369813107,0.01204846301868931
731,3,0.0,0.0,1.0,0.0,0.0,2.0,1.0,217.0,1.0,0.0,18.0,68.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,0.9430933496013028,0.056906650398697224
770,0,3.0,0.0,1.0,1.0,1.0,1.0,2.0,62.0,1.0,6.0,8.0,20.0,1.0,4.0,0.0,14.0,1.0,0.0,2.9,0.0,1.0,0.0,0.5,0.0,4.0,4.0,0.9624031862898953,0.037596813710104704
770,1,3.0,0.0,1.0,1.0,1.0,1.0,2.0,62.0,1.0,6.0,7.0,16.0,1.0,4.0,0.0,15.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,0.0,4.0,4.0,0.9572712077242267,0.042728792275773295
770,2,5.0,0.0,1.0,1.0,2.0,1.0,2.0,71.0,2.0,7.0,9.0,23.0,0.0,3.0,0.0,7.0,2.0,1.0,4.5,1.0,1.0,0.0,1.0,0.0,2.0,5.0,0.7765640727138146,0.22343592728618542
770,3,1.0,0.0,2.0,1.0,0.0,2.0,2.0,63.0,1.0,3.0,5.0,14.0,0.0,2.0,0.0,14.0,2.0,0.0,3.8,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.8375211096403382,0.16247889035966176
770,4,2.0,0.0,1.0,1.0,0.0,2.0,2.0,65.0,2.0,1.0,6.0,9.0,1.0,5.0,0.0,11.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,0.942992776967353,0.057007223032647034
779,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,42.0,1.0,4.0,9.0,22.0,0.0,4.0,0.0,11.0,2.0,1.0,2.5,1.0,1.0,0.0,0.5,0.0,3.0,4.0,0.8515024970429069,0.14849750295709307
779,1,2.0,1.0,1.0,1.0,0.0,0.0,2.0,35.0,1.0,5.0,12.0,25.0,0.0,2.0,1.0,7.0,3.0,0.0,2.0,0.0,1.0,0.0,0.8,0.0,4.0,3.0,0.9778085956631253,0.022191404336874696
897,0,1.0,0.0,2.0,0.0,11.0,9.0,4.0,135.0,1.0,0.0,0.0,11.0,1.0,1.0,0.0,10.0,1.0,0.0,5.3,1.0,1.0,0.0,0.7,0.0,2.0,2.0,0.8675989009891978,0.13240109901080216
897,1,1.0,0.0,1.0,0.0,10.0,8.0,4.0,110.0,1.0,0.0,0.0,10.0,1.0,1.0,0.0,12.0,1.0,0.0,5.6,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.9094874235671857,0.09051257643281428
897,2,1.0,0.0,1.0,0.0,12.0,7.0,4.0,110.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,11.0,1.0,0.0,5.5,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.9198954421255753,0.08010455787442473
939,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,0.0,1.0,1.0,0.9698802182564646,0.030119781743535357
939,1,0.0,0.0,1.0,0.0,0.0,5.0,1.0,415.0,1.0,2.0,3.0,65.0,0.0,1.0,1.0,27.0,1.0,0.0,3.1,0.0,1.0,0.0,0.6,0.0,1.0,1.0,0.9698802182564646,0.030119781743535357
939,2,2.0,0.0,1.0,1.0,9.0,2.0,2.0,312.0,18.0,9.0,20.0,87.0,0.0,3.0,3.0,22.0,2.0,0.0,3.1,1.0,1.0,0.0,0.7,0.0,4.0,5.0,0.933879952715767,0.06612004728423303
939,3,3.0,0.0,1.0,1.0,9.0,3.0,2.0,386.0,18.0,10.0,23.0,89.0,0.0,3.0,3.0,22.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,0.0,4.0,5.0,0.9169306888697399,0.08306931113026005
946,0,1.0,0.0,1.0,0.0,10.0,7.0,4.0,105.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,5.0,1.0,0.0,4.2,1.0,1.0,0.0,0.5,0.0,1.0,2.0,0.6622447468495347,0.3377552531504653
946,1,1.0,0.0,1.0,0.0,12.0,7.0,4.0,110.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,11.0,1.0,0.0,5.5,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.9198954421255753,0.08010455787442473
1669,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,2.0,4.0,0.0,35.0,1.0,4.0,0.0,10.0,2.0,0.0,6.6,1.0,1.0,0.0,1.0,0.0,2.0,4.0,0.9604193482878,0.03958065171220001
1669,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,29.0,1.0,0.0,2.0,29.0,0.0,3.0,0.0,10.0,1.0,0.0,2.3,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.9247376038232018,0.07526239617679821
2825,0,5.0,0.0,2.0,0.0,0.0,3.0,4.0,101.0,1.0,7.0,5.0,12.0,1.0,2.0,6.0,9.0,2.0,1.0,5.4,1.0,1.0,0.0,0.7,0.0,2.0,6.0,0.9433896823912763,0.05661031760872371
2825,1,1.0,0.0,1.0,0.0,12.0,7.0,4.0,110.0,1.0,0.0,0.0,12.0,0.0,1.0,0.0,11.0,1.0,0.0,5.5,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.9198954421255753,0.08010455787442473
2936,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,70.0,1.0,8.0,37.0,68.0,0.0,3.0,1.0,32.0,6.0,1.0,1.4,1.0,1.0,0.0,1.0,0.0,4.0,4.0,0.924528436066212,0.07547156393378793
2936,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,39.0,17.0,5.0,0.0,81.0,1.0,4.0,0.0,10.0,2.0,0.0,5.6,0.0,1.0,0.0,1.0,0.0,2.0,5.0,0.9792033628033564,0.020796637196643552
2936,2,1.0,0.0,1.0,1.0,1.0,0.0,1.0,36.0,3.0,2.0,14.0,42.0,0.0,3.0,0.0,16.0,2.0,0.0,2.1,1.0,1.0,0.0,0.7,0.0,4.0,4.0,0.8535738932163845,0.14642610678361548
2994,0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,35.0,1.0,5.0,12.0,25.0,0.0,2.0,1.0,7.0,3.0,0.0,2.0,0.0,1.0,0.0,0.8,0.0,4.0,3.0,0.9778085956631253,0.022191404336874696
2994,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,42.0,1.0,4.0,9.0,22.0,0.0,4.0,0.0,11.0,2.0,1.0,2.5,1.0,1.0,0.0,0.5,0.0,3.0,4.0,0.8515024970429069,0.14849750295709307
2994,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,42.0,1.0,4.0,9.0,22.0,0.0,4.0,0.0,11.0,2.0,1.0,2.5,1.0,1.0,0.0,0.5,0.0,3.0,4.0,0.8515024970429069,0.14849750295709307
3867,0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,61.0,1.0,9.0,1.0,8.0,0.0,1.0,5.0,22.0,2.0,1.0,4.3,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.9387763544896957,0.06122364551030438
3867,1,0.0,0.0,2.0,1.0,0.0,2.0,2.0,61.0,1.0,9.0,1.0,8.0,0.0,1.0,5.0,22.0,2.0,1.0,4.3,1.0,1.0,0.0,1.0,0.0,3.0,1.0,0.9387763544896957,0.06122364551030438
3867,2,1.0,0.0,2.0,1.0,0.0,2.0,2.0,63.0,1.0,3.0,5.0,14.0,0.0,2.0,0.0,14.0,2.0,0.0,3.8,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.8375211096403382,0.16247889035966176
3867,3,1.0,0.0,1.0,1.0,1.0,0.0,2.0,53.0,2.0,6.0,9.0,13.0,0.0,3.0,1.0,12.0,2.0,0.0,3.2,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7580149761769657,0.24198502382303427
3877,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,36.0,3.0,2.0,14.0,42.0,0.0,3.0,0.0,16.0,2.0,0.0,2.1,1.0,1.0,0.0,0.7,0.0,4.0,4.0,0.8535738932163845,0.14642610678361548
