test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
162,0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,6.0,11.0,21.0,0.22,0.0,87.0,2.0,0.0,13.0,3.0,3.22222222222222,0.0,1.0,0.0,0.902743142144638,0.0,0.0,0.36611524252936567,0.6338847574706343,1
165,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,8.0,26.0,0.23,0.0,82.0,2.0,0.0,14.0,1.0,2.37037037037037,0.0,1.0,0.0,0.676923076923077,0.75,0.0,0.46089041708744294,0.5391095829125571,2
212,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,30.0,65.0,0.41,0.0,96.0,2.0,0.0,25.0,1.0,2.4,1.0,1.0,0.0,0.61100569259962,1.0,1.0,0.48801139940907867,0.5119886005909213,1
228,0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,4.0,9.0,13.0,30.0,0.26,0.0,89.0,3.0,2.0,25.0,1.0,3.775,0.0,0.0,0.0,0.584239130434783,0.0,1.0,0.5131049165238427,0.4868950834761573,4
229,0,10.0,4.0,1.0,2.0,0.0,1.0,3.0,12.0,8.0,22.0,60.0,0.17,0.0,94.0,2.0,3.0,46.0,2.0,4.20731707317073,0.0,0.0,0.0,0.536567164179104,0.533333333333333,2.0,0.5316600676721985,0.46833993232780147,1
236,0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,7.0,19.0,63.0,0.06,0.0,92.0,2.0,1.0,42.0,1.0,4.08571428571429,0.0,0.0,0.0,0.395604395604396,0.0,1.0,0.5626655812718017,0.43733441872819834,3
243,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,10.0,36.0,0.16,1.0,87.0,2.0,1.0,43.0,2.0,3.24390243902439,0.0,0.0,0.0,0.419354838709677,0.5,2.0,0.5377562903875033,0.46224370961249667,1
409,0,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,0.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,13.0,2.0,4.6140350877193,0.0,1.0,0.0,0.755614266842801,0.5,1.0,0.5357279277556978,0.4642720722443022,1
445,0,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,0.18,0.0,92.0,1.0,4.0,10.0,3.0,4.6078431372549,0.0,1.0,0.0,0.784440842787682,0.0,0.0,0.5652152268949493,0.43478477310505065,1
739,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,11.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,2.83720930232558,1.0,1.0,0.0,0.460820895522388,1.0,1.0,0.5092509729955275,0.49074902700447254,1
745,0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,0.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,0.647584973166369,1.0,1.0,0.5049217811441116,0.49507821885588843,1
776,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,84.0,0.21,0.0,97.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.816037735849057,1.0,0.0,0.4103825714812518,0.5896174285187482,2
789,0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,92.0,1.0,5.0,25.0,2.0,2.6,0.0,0.0,0.0,0.706744868035191,0.0,0.0,0.5189104100431949,0.4810895899568051,2
790,0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,22.0,0.12,0.0,80.0,1.0,1.0,12.0,2.0,2.19230769230769,0.0,0.0,0.0,0.501930501930502,1.0,0.0,0.5122863673380792,0.4877136326619208,1
791,0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,12.0,28.0,0.23,0.0,92.0,2.0,0.0,24.0,2.0,2.4,0.0,0.0,0.0,0.538659793814433,0.0,0.0,0.500943017239527,0.4990569827604729,1
793,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,17.0,0.1,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,0.580555555555556,1.0,0.0,0.5816590148694735,0.41834098513052653,1
838,0,8.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,8.0,22.0,0.35,1.0,78.0,1.0,1.0,14.0,2.0,6.46666666666667,2.0,1.0,0.0,0.677570093457944,1.0,2.0,0.3937312380770116,0.6062687619229884,1
855,0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,33.0,50.0,0.1,0.0,93.0,1.0,0.0,16.0,2.0,1.8125,0.0,1.0,0.0,0.463030303030303,0.8,2.0,0.5003068863734985,0.49969311362650154,2
893,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,16.0,19.0,0.0,0.12,2.0,91.0,1.0,0.0,49.0,1.0,6.85714285714286,3.0,1.0,0.0,0.86970684039088,1.0,2.0,0.5028975555426881,0.4971024444573119,4
911,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,9.0,25.0,39.0,0.39,0.0,93.0,4.0,3.0,1.0,4.0,2.4375,2.0,1.0,0.0,0.492779783393502,1.0,2.0,0.525578970942617,0.47442102905738304,4
913,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,20.0,36.0,0.36,0.0,93.0,4.0,3.0,14.0,2.0,2.07142857142857,0.0,0.0,0.0,0.470212765957447,0.5,3.0,0.5095289725652765,0.49047102743472343,1
917,0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,1.0,4.0,6.0,16.0,0.61,0.0,94.0,1.0,8.0,15.0,1.0,5.47619047619048,1.0,1.0,0.0,0.555932203389831,0.5,3.0,0.33650889456212363,0.6634911054378764,1
1143,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,0.0,38.0,0.21,2.0,85.0,5.0,0.0,8.0,2.0,3.92105263157895,0.0,2.0,0.0,0.610223642172524,1.0,2.0,0.5012908349779106,0.4987091650220894,2
1367,0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,10.0,16.0,23.0,0.24,0.0,84.0,2.0,5.0,5.0,1.0,5.72727272727273,3.0,2.0,0.0,0.346341463414634,0.0,1.0,0.3810225235168112,0.6189774764831888,2
1452,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,11.0,36.0,0.07,4.0,82.0,4.0,1.0,15.0,1.0,4.59090909090909,1.0,1.0,0.0,0.593110871905274,1.0,1.0,0.48265352250497917,0.5173464774950208,1
1677,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,40.0,1.24,0.0,91.0,1.0,0.0,2.0,4.0,1.8780487804878,0.0,0.0,0.0,0.913793103448276,0.0,1.0,0.6388420704684732,0.3611579295315268,1
1802,0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,8.0,1.0,0.32,2.0,83.0,3.0,0.0,6.0,2.0,4.13333333333333,0.0,1.0,0.0,0.518367346938776,0.0,4.0,0.5296831303914131,0.47031686960858693,1
1803,0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,16.0,9.0,0.0,0.22,0.0,89.0,2.0,3.0,1.0,1.0,3.84210526315789,1.0,2.0,0.0,0.595505617977528,0.0,3.0,0.5035796243743567,0.49642037562564334,3
1818,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,0.0,8.0,28.0,0.14,0.0,91.0,1.0,0.0,1.0,4.0,3.41935483870968,0.0,0.0,0.0,0.450549450549451,1.0,3.0,0.5348752108113712,0.46512478918862876,2
