,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
101,0,0,1,0,0,0,1,0,1,10,0.3,0,0,4,0,2,1,1.8,0,1.2,1,1,0.416666666666667,161,0.0,0,3,0
104,1,0,1,0,0,0,2,0,2,7,0.27,0,91,3,0,4,1,1.5,0,2.125,1,1,0.0,228,0.428571428571429,0,3,0
110,1,0,1,0,0,0,3,2,7,12,0.21,0,68,3,0,24,1,3.13333333333333,1,4.46666666666667,2,1,0.263157894736842,252,0.333333333333333,0,3,2
114,0,0,1,0,0,0,3,2,2,13,0.3,1,75,3,0,30,1,2.53333333333333,0,4.53333333333333,1,1,0.368421052631579,334,0.363636363636364,0,3,2
116,11,0,1,0,1,3,2,0,8,8,0.2,4,33,0,0,24,1,4.05263157894737,0,6.78947368421053,1,1,0.227272727272727,496.0,0.0,0,3,2
1332,1,0,2,0,0,0,5,0,10,20,0.19,1,66,3,0,21,1,2.04761904761905,0,4.95238095238095,0,1,0.740740740740741,57,0.0,0,3,2
133,1,0,2,1,0,0,1,0,6,6,0.38,0,75,3,0,5,1,3.14285714285714,1,4.57142857142857,2,1,1.0,153,0.333333333333333,0,4,2
381,1,0,1,1,0,1,4,2,6,33,0.16,0,95,3,0,19,1,2.13888888888889,0,3.5,1,1,0.536585365853659,615,0.0,0,2,3
580,0,1,1,0,0,0,3,0,6,7,0.22,0,0,4,0,14,1,1.875,0,5.0,2,1,0.0,51.0,0.333333333333333,0,6,0
1360,5,2,2,7,3,4,4,0,4.5,11,0.59,0,69,3,0,4,1,4.44444444444444,1,4.38888888888889,1,1,1.17391304347826,490,1.0,0,3,6
42,3,0,1,0,0,0,1,0,17,9,0.25,0,76,3,2,5,1,4.0,1,7.16666666666667,1,1,0.928571428571429,229,0.0,0,3,2
134,0,1,1,3,2,4,3,0,4,6,0.86,0,100,2,0,5,1,5.28571428571429,2,4.85714285714286,1,1,0.818181818181818,263,0.0,0,2,2
757,0,0,1,2,0,4,2,0,7,8,1.0,0,71,2,1,5,1,20.25,1,4.625,1,1,0.583333333333333,204,0.0,0,5,6
937,1,0,1,0,3,11,1,6,2,5,1.01,0,66,2,0,5,1,6.5,2,4.83333333333333,2,1,2.14285714285714,192,0.0,0,4,4
1286,3,0,1,0,2,4,2,1,0,12,0.39,4,0,3,1,20.5,2,2.5625,0,5.75,1,1,0.421052631578947,47,0.0,0,2,2
44,0,0,2,3,1,1,4,1,10,10,0.47,0,75,3,2,3,1,3.36363636363636,0,3.27272727272727,1,0,0.882352941176471,244,0.375,0,4,0
324,0,1,1,0,8,5,1,0,4,10,0.52,0,12,3,0,9,2,4.27272727272727,2,4.63636363636364,2,1,0.933333333333333,54,0.0,0,4,5
365,2,0,2,0,0,2,2,0,7,7,0.35,0,62,2,0,9,1,4.3125,1,5.0,1,1,1.35,433,0.0,0,1,5
10,1,0,4,6,0,5,1,0,10,7,0.61,2,80,1,0,36.0,1,4.125,1,4.875,1,1,4.2,72.0,0.0,0,4,3
332,0,7,1,1,0,1,1,0,7,12,0.25,1,86,1,0,18,3,4.7,2,4.9,0,1,0.863636363636364,19,0.0,0,2,2
85,2,0,1,0,0,3,1,0,0,5,0.39,0,0,4,0,3.0,1,2.0,0,6.41666666666667,1,1,0.0,72.0,0.0,0,2,2
90,2,0,1,0,0,0,2,0,0,6,0.5,0,0,4,0,4.0,1,2.0,0,6.41666666666667,1,1,0.545454545454545,72.0,0.0,0,5,1
92,0,0,1,0,0,13,1,0,0,7,1.2,0,0,4,0,3.0,1,1.0,1,6.41666666666667,1,1,0.0,72.0,0.0,0,1,2
115,1,0,1,10.5,1,0,2,2,6,12,0.07,0,87,3,0,2,1,4.53333333333333,1,3.66666666666667,1,1,0.277777777777778,72.0,0.0,0,4,2
95,0,0,1,0,0,4,1,0,0,3,0.43,5,0,4,0,2.0,1,1.0,1,6.41666666666667,2,1,0.0,72.0,0.0,0,3,3
354,10,1,1,2,4,1,3,1,5,7,0.51,1,88,1,0,12.5,2,2.89473684210526,0,5.52631578947368,0,1,4.2,334.5,0.0,0,3,7
120,0,0,1,0,0,0,2,0,0,8,0.66,1,0,4,0,3.0,1,1.125,1,6.41666666666667,2,1,0.0,72.0,0.0,0,3,3
537,7,0,1,1,1,2,7,3,9,11.5,0.22,1,97,1,0,21.0,1,2.74193548387097,0,4.5,0,1,0.457142857142857,43.0,0.0,0,2,2
1148,1,0,1,0,0,1,2,0,4,2,0.28,4,50,1,0,5,2,4.0,2,2.348484848484845,4,0,0.833333333333333,439.0,1.0,0,2,1
1212,4,10,1,0,0,2,7,0,4.5,10,0.18,2,50,1,0,12.5,2,4.0,0,6.79166666666667,1,1,1.125,439.0,0.0,0,1,2
1184,0,0,1,0,0,2,2,1,9,13,0.17,3,60,3,0,12.5,2,4.14285714285714,0,2.348484848484845,1,1,0.5,439.0,0.0,0,6,2
1297,0,0,1,0,0,2,6,0,14,9,0.17,3,25,1,0,12.5,2,3.44444444444444,0,1.792857142857145,1,1,0.75,32.0,0.0,0,5,3
1308,0,0,1,0,0,0,1,0,0,23.5,0.1,0,0,3,1,6.5,1,0.615384615384615,0,3.01923076923077,1,1,0.0,31.0,0.0,0,2,3
364,0,0,3,0,0,17,1,4,0,1,0.66,2,0,2,0,5,1,4.0,3,2.348484848484845,2,1,3.25,72.0,0.0,0,2,5
1314,4,0,1,0,0,1,3,0,5,15,0.19,1,57,3,0,2,1,3.57894736842105,0,5.26315789473684,1,0,0.434782608695652,72.0,0.472222222222222,0,5,2
0,0,1,1,3,2,5,3,0,4,8,1.02,0,8.0,2,0,9,1,3.0,1,4.55555555555556,1,1,0.571428571428571,318,0.0,0,5,0
1145,0,0,1,0,20,0,1,0,0,22,0.2,0,0,3,7.0,5,1,11.4545454545455,0,4.92857142857143,1,1,0.25,72.0,1.0,1,1,0
1296,0,0,1,1,0,4,2,0,3,19,0.27,3,60,3,0,12.5,2,3.78947368421053,0,2.348484848484845,1,1,0.0,439.0,0.0,0,4,4
533,0,0,2,1,0,1,2,0,9,10,0.36,1,33.0,1,0,5,1,2.5,0,5.6,1,1,0.625,72.0,0.4,0,1,3
73,7,0,1,7,0,2,10,0,10.5,23.5,0.6,1,86,3,3,1,2,2.84615384615385,0,3.61538461538462,0,1,0.539473684210526,73.0,0.0,0,1,6
160,2,0,1,1,2,3,1,1,0,0,0.33,2,66,2,0,2,2,4.0,3,1.792857142857145,7,1,3.25,72.0,0.0,0,1,3
334,2,0,1,0,0,4,4,1,4.5,24,0.37,3,18.0,2,0,12.5,2,2.77777777777778,0,5.62962962962963,0,1,0.6875,181.5,0.0,0,2,5
33,0,1,1,3,2,6,3,0,4,8,1.06,0,79.5,2,0,12,1,3.22222222222222,1,4.55555555555556,1,1,0.5,319,0.0,0,3,1
1277,1,0,1,3,2,1,2,0,2,22.5,0.54,0,90,3,3,4.0,1,10.6296296296296,0,4.92857142857143,0,1,0.2,93.0,0.5,0,1,4
1347,0,0,1,0,0,1,1,0,0,5,0.21,2,0,3,0,2,1,1.2,1,1.792857142857145,3,0,0.571428571428571,72.0,0.472222222222222,0,2,0
534,0,0,2,1,0,1,2,0,9,10,0.38,1,33.0,1,0,40.0,1,2.5,0,5.4,1,1,0.625,72.0,0.4,0,1,3
1322,2,0,1,0,0,5,1,0,0,7,0.29,3,0,3,0,10.5,1,4.33333333333333,0,1.792857142857145,2,1,0.909090909090909,36.0,0.5916666666666666,0,5,5
1229,0,0,1,1,0,1,7,1,10,15,0.28,1,33.0,1,0,3,1,2.625,0,4.5,1,1,0.416666666666667,439.0,0.472222222222222,0,4,2
941,28,0,5,10,3,0,1,1,11,7,0.01,0,88,1,0,3,2,5.11111111111111,1,4.80555555555556,1,1,2.5357142857142847,10,0.0,0,5,4
297,1,0,1,6,0,1,3,4,10.5,7,0.24,0,93,1,7,1,1,5.39393939393939,1,3.24242424242424,1,1,0.405405405405405,32.0,0.375,0,1,3
1272,1,0,1,3,1,4,1,0,0,2,0.48,3,33,3,0,20,1,6.33333333333333,2,8.0,5,1,0.6,67.0,0.0,0,2,3
1153,0,0,1,0,0,0,1,0,2,4,0.26,1,62,3,0,12.5,1,3.25,1,2.348484848484845,8,1,0.0,181.5,0.8,0,5,1
1222,0,0,1,1,0,2,2,1,4.5,16,0.16,1,75,3,0,12.5,2,4.52941176470588,0,5.76470588235294,0,1,1.08695652173913,439.0,0.472222222222222,0,5,3
1113,3,0,1,3,1,3,1,0,7,24,0.46,0,71.5,2,4,23.5,2,15.5555555555556,0,4.0,0,1,1.22857142857143,113.5,0.5916666666666666,0,2,2
1283,1,0,1,0,0,5,1,0,0,4,0.18,6,0,3,0,22,1,5.2,3,5.958333333333335,4,1,1.0,46.0,0.0,0,6,1
1161,0,2,1,2,0,0,1,1,8,8,0.13,0,56,3,0,16,2,3.36363636363636,1,6.72727272727273,2,1,1.0,301,0.571428571428571,0,2,1
1335,0,0,1,0,0,7,1,0,0,1,0.69,4,0,3,0,5,1,6.0,6,2.348484848484845,2.5,2,1.0,181.5,0.333333333333333,0,5,1
892,3,2.5,1,0,7,1,5,2,35.0,40,0.24,0,90,2,1,20.5,2,6.04819277108434,1,4.19277108433735,1,1,0.876404494382023,45.0,0.521739130434783,1,3,9
350,16,0,1,18.0,12,2,11,5,10.5,23.5,0.49,0,95,2,0,1,2,3.19191919191919,0,3.23232323232323,0,1,0.756521739130435,32.0,0.375,0,3,9
112,0,0,2,0,0,0,1,1,3,3,0.23,2,66,4,0,5,1,2.0,0,6.25,2,1,1.16666666666667,275,0.4,0,7,0
538,7,0,1,1,1,2,1,5,6,48,0.23,1,97,0,0,38,1,2.76666666666667,0,4.26666666666667,0,1,0.454545454545455,216.0,0.0,0,1,3
265,1,0,1,0,0,4,1,1,4,5,0.28,3,63.5,2,4,18.5,1,11.4285714285714,1,4.53939393939394,4,1,0.888888888888889,93.0,0.539393939393939,0,2,0
1231,7,0,1,1,1,1,1,5,6,48,0.16,1,97,1,0,43,2,2.95,0,4.48333333333333,1,1,0.424242424242424,303,0.0,0,7,7
328,7,5,1,5,2,1,34,4,8.5,11.5,0.12,3,84,1,27,5.5,2,4.61320754716981,0,6.14150943396226,0,1,0.361702127659574,102.5,0.392857142857143,2,2,9
1195,6,16,1,2,3,1,30,0,41,7.0,0.11,3,97,1,2,1.5,2,3.50887573964497,0,2.904545454545455,0,1,1.215,72.5,0.53125,1,2,5
939,14,0,1,10,5,4,4,3,38.0,44,0.38,0,55.0,2,6,1.0,2,7.13924050632911,0,4.0253164556962,0,0,1.04761904761905,19.0,0.5,0,5,8
14,1,0,1,3,3,0,1,11,13,3,0.27,0,82,3,2,5,1,6.06666666666667,1,5.86666666666667,0,1,0.722222222222222,245,0.0,0,2,3
343,4,0,1,0,2,1,1,2,2,6,0.15,8,25,2,0,25,2,4.41666666666667,0,9.0,2,1,0.941176470588235,37,0.454545454545455,0,3,3
673,5,0,1,33,0,3,1,0,9,7,0.47,0,92,3,0,4,1,6.0,1,7.33333333333333,2,1,0.866666666666667,152,0.0,0,4,2
762,0,0,1,0,5,8,1,0,4,10,1.5,0,75,4,0,4,1,10.5,1,3.3,1,1,0.833333333333333,148,0.0,0,6,2
675,1,0,1,1,0,3,1,0,0,6,0.1,9,71,4,0,4,1,4.42857142857143,1,7.03571428571429,2,1,0.666666666666667,387,0.0,0,2,1
