,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
343,4,0,1,0,2,1,4,2,2,6,0.15,8,25,2,0,25,2,4.41666666666667,0,9.0,2,1,0.941176470588235,67.0,0.0,0,3,3
1283,1,0,1,0,0,5,1,0,0,4,0.18,6,0,3,0,22,1,5.2,3,5.958333333333335,4,1,1.0,46.0,0.0,0,6,1
761,0,0,17.0,1,0,2,2,0,2,6,0.72,0,45,2,0,8,1,4.5,2,4.83333333333333,3,1,0.333333333333333,32.0,0.0,0,2,1
1272,1,0,0,3,1,4,1,0,0,2,0.48,3,33,3,0,5,1,6.33333333333333,2,2.348484848484845,0,1,0.6,439.0,0.6,0,2,3
1322,2,0,1,0,0,5,1,0,0,7,0.29,3,0,3,0,26,1,4.33333333333333,0,2.904545454545455,2,1,0.909090909090909,86,0.1,0,5,5
1296,0,0,1,1,0,4,2,0,3,19,0.27,3,60,3,0,26,2,3.78947368421053,0,7.138888888888889,1,1,0.0,67.0,0.0,0,7,4
1360,5,2,2,1,3,4,4,0,4.5,11,0.59,0,69,3,0,5,1,4.44444444444444,1,4.38888888888889,1,1,1.17391304347826,72.0,1.0,1,3,6
297,1,0,1,6,0,1,3,1,23,7,0.24,0,93,4,7,1,1,5.39393939393939,1,3.24242424242424,1,1,0.405405405405405,72.0,0.375,1,1,3
1286,3,0,1,0,2,0,2,1,0,12,0.39,4,0,3,16.0,1.0,2,2.5625,0,5.75,5.5,1,0.421052631578947,47,0.571428571428571,0,7,2
757,0,0,1,2,0,4,2,0,7,8,1.0,0,71,2,1,3,2,2.53333333333333,1,4.625,1,1,0.583333333333333,72.0,0.545454545454545,0,5,6
72,3,0,2,3,0,5,30.0,0,15,8,0.55,1,78,1,0,36.0,1,5.81818181818182,2,6.36363636363636,1,1,1.30769230769231,72.0,0.5,0,3,3
380,2,0,1,35.0,0,3,2,2,6,2,0.35,1,55,2,0,2,4,4.5,0,5.33333333333333,1,1,0.888888888888889,72.0,0.0,0,1,4
534,0,0,2,1,0,1,5,0,9,10,0.38,1,33.0,3,0,23.5,1,2.5,0,5.4,1,1,0.625,72.0,0.0,0,1,3
759,1,0,1,10,0,3,1,0,7,11,0.78,0,89,3,0,5,1,5.75,1,3.91666666666667,1,1,0.928571428571429,168,0.0,0,4,3
1148,1,0,1,0,0,1,2,0,4,2,0.28,4,50,3,0,2,2,4.0,2,3.9326054216867448,4,1,0.833333333333333,181.5,1.0,1,2,1
1153,0,0,1,0,0,0,1,0,2,4,0.26,1,62,3,0,12.5,1,3.25,1,2.348484848484845,8,1,0.0,181.5,0.8,1,5,1
1184,0,0,1,0,0,2,2,1,9,13,0.17,3,60,3,0,12.5,2,4.14285714285714,0,2.348484848484845,1,1,0.5,439.0,0.0,0,6,2
1308,0,0,1,0,0,0,1,0,0,11.5,0.1,0,0,1,1,12.5,1,0.615384615384615,0,3.01923076923077,1,1,0.0,8.5,0.0,0,2,3
365,2,0,2,0,0,2,2,2,1,7,0.35,0,62,2,0,2,1,4.3125,1,5.0,1,1,1.35,19.0,0.0,0,1,5
538,7,0,1,1,1,2,3,5,6,48,0.23,1,97,3,0,38,1,2.76666666666667,0,4.26666666666667,0,1,0.454545454545455,104.0,0.0,0,1,3
42,3,0,1,0,0,0,1,0,17,9,0.25,0,13.5,3,2,2,1,4.0,1,1.4,1,1,0.928571428571429,72.0,0.0,0,3,2
134,0,1,0,3,2,4,3,0,4,6,0.86,0,33.0,2,0,5,1,5.28571428571429,2,4.85714285714286,11.5,1,0.818181818181818,72.0,0.333333333333333,0,2,2
533,0,0,2,1,0,1,4,0,9,10,0.36,1,33.0,1,0,3,1,2.5,0,5.6,1,1,0.625,72.0,0.4,0,1,3
537,7,0,1,1,1,2,7,3,9,15.5,0.22,1,97,3,0,5.5,1,2.74193548387097,0,4.5,0,1,0.457142857142857,137.0,0.384615384615385,1,2,2
160,2,0,1,1,2,3,1,1,0,0,0.33,2,66,2,0,5,2,4.0,3,1.792857142857145,0,1,2.0,32.0,0.0,0,1,3
324,0,1,1,0,8,5,3,0,4,10,0.52,21.0,5,3,0,2,2,4.27272727272727,2,4.63636363636364,2,1,0.933333333333333,334.5,0.333333333333333,0,1,5
73,7,0,1,7,0,2,10,0,10.5,23.5,0.6,1,86,3,3,2,2,2.84615384615385,0,3.61538461538462,0,1,0.539473684210526,43.0,0.0,0,1,6
334,2,0,1,0,0,4,4,1,2.5,24,0.37,3,33.0,2,0,12.5,2,2.77777777777778,0,5.62962962962963,0,1,0.6875,181.5,0.0,0,2,5
350,16,0,1,18,12,2,11,5,10.5,23.5,0.49,0,95,2,0,1,2,3.19191919191919,0,3.23232323232323,0,0,0.756521739130435,32.0,0.375,0,3,9
1113,3,0,1,3,1,3,5,0,7,24,0.46,0,33.0,2,4,23.5,2,1.88888888888889,0,4.0,0,0,1.22857142857143,72.0,0.769230769230769,0,2,2
1277,1,0,1,3,2,1,2,0,2,7.0,0.54,0,90,3,20.0,12.5,1,10.6296296296296,0,2.77777777777778,0,1,0.2,439.0,0.0,0,1,4
1335,0,0,1,0,0,7,10.5,0,0,1,0.69,4,0,3,0,2,1,6.0,6,3.9326054216867448,17,2,1.0,439.0,0.0,0,5,1
1347,0,0,1,0,0,1,1,0,0,5,0.21,2,0,3,0,2,1,1.2,1,1.792857142857145,3,0,0.571428571428571,72.0,0.472222222222222,0,2,0
1297,0,0,1,0,0,2,1,0,14,9,0.17,3,25,1,0,12.5,2,3.44444444444444,0,2.348484848484845,1,1,0.75,19.0,0.545454545454545,0,5,3
1145,0,0,9.0,0,20,0,1,3.5,0,22,0.2,0,0,3,4.0,7,1,11.4545454545455,0,2.04545454545455,1,1,0.25,58.0,1.0,0,1,0
1161,0,2,1,2,0,0,5,1,8,8,0.13,0,56,3,0,16,2,3.36363636363636,1,6.72727272727273,2,1,1.0,301,0.0,0,2,1
10,1,0,4,6,0,5,1,0,4,3,0.61,2,80,4,0,4,1,4.125,1,4.875,1,1,2.1,346,0.3,0,4,3
1231,7,0,1,1,1,1,1,5,6,48,0.16,1,97,1,0,43,2,2.95,0,4.48333333333333,1,1,0.424242424242424,303,0.0,0,7,7
133,1,0,2,1,20.0,0,1,0,6,6,0.07,0,75,1,0,5,1,3.14285714285714,1,4.57142857142857,11.5,1,1.0,72.0,0.333333333333333,0,4,2
1222,0,0,1,1,0,2,2,1,2.5,16,0.16,1,75,3,0,12.5,2,4.52941176470588,0,5.76470588235294,0,1,1.08695652173913,334.5,0.472222222222222,0,5,3
1314,4,0,1,0,0,1,3,0,5,15,0.19,1,57,3,20.0,2,1,3.57894736842105,0,5.26315789473684,1,1,0.434782608695652,72.0,0.833333333333333,0,5,2
364,0,0,3,0,0,17,1,4,0,1,0.66,2,0,2,20.0,7,1,4.0,3,3.9326054216867448,2,1,4.2,32.0,0.375,0,2,5
328,7,5,1,5,2,1,34,4,10.5,28.0,0.12,3,84,2,27,5.5,2,4.61320754716981,0,6.14150943396226,0,1,0.361702127659574,349.5,0.392857142857143,2,2,9
892,3,2.5,1,0,7,1,4,2,43,40,0.24,0,90,2,1,8.5,2,6.04819277108434,1,4.19277108433735,1,1,0.876404494382023,537.0,0.521739130434783,1,3,9
265,1,0,1,0,0,4,1,1,4,5,0.28,3,63.5,2,4,18.5,1,11.4285714285714,1,4.53939393939394,4,1,0.888888888888889,93.0,0.539393939393939,0,2,0
1195,6,16,1,2,3,1,30,0,13.0,147,0.11,3,97,1,2,5.5,2,3.50887573964497,0,2.904545454545455,0,1,1.215,72.5,0.53125,1,2,5
1212,4,10,1,0,0,2,7,0,19,10,0.18,2,50,4,0,22,2,4.0,0,0.5,1,1,1.125,22,0.444444444444444,0,1,2
14,1,0,1,3,3,0,1,11,13,3,0.27,0,82,2,2,5,1,6.06666666666667,1,5.86666666666667,0,1,0.722222222222222,245,0.428571428571429,0,2,3
332,0,8,1,1,0,1,1,0,4,12,0.25,1,86,1,0,9,3,4.7,2,4.9,0,1,0.863636363636364,19,0.5,0,1,2
939,14,0,1,10,5,4,4,3,38.0,44,0.38,0,55.0,2,6,1.0,2,7.13924050632911,0,4.0253164556962,0,0,1.04761904761905,19.0,0.5,0,5,8
673,5,0,1,33,0,3,1,0,9,7,0.47,0,92,3,0,4,1,6.0,1,7.33333333333333,2,1,0.866666666666667,152,0.0,0,4,2
675,1,0,1,1,0,3,1,0,0,6,0.1,9,71,3,0,5,1,4.42857142857143,1,7.85714285714286,2,1,0.666666666666667,387,0.666666666666667,0,2,1
1229,0,0,1,1,0,1,7,1,10,15,0.28,1,63.5,4,0,5,1,2.625,0,4.5,1,1,0.416666666666667,20,0.75,0,4,2
762,0,0,1,0,5,8,1,0,4,10,1.5,0,75,3,0,4,1,10.5,1,3.3,1,1,0.833333333333333,148,0.5,0,8,2
354,10,1,1,2,4,1,3,1,5,7,0.51,1,88,1,0,23,2,2.89473684210526,0,5.52631578947368,0,1,1.73913043478261,39,0.0,0,3,7
