test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
114,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,13.0,0.3,1.0,75.0,3.4998779892921448,0.0,30.0,1.0,2.53333333333333,0.0,4.53333333333333,1.0,1.0,0.368421052631579,334.0,0.363636363636364,0.0,3.0,2.0,0.5067953761670254,0.4932046238329746,1,0.3373276748330756
115,0,1.0,0.0,1.0,22.0,1.0,0.0,2.0,2.0,6.0,12.0,0.07,0.0,87.0,2.5,0.0,12.0,1.0,4.53333333333333,1.0,3.66666666666667,1.0,1.0,0.277777777777778,59.431640625,0.428571428571429,0.0,4.0,2.0,0.5192046922766187,0.4807953077233813,2,9.81914474291714
116,0,11.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,8.0,8.0,0.2,4.0,33.0,3.4998779892921448,0.0,24.0,1.0,4.05263157894737,0.0,6.78947368421053,1.0,1.0,0.227272727272727,55.41015625,0.3,0.0,3.0,2.0,0.5177077143395474,0.48229228566045257,2,23.71963518585599
120,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.66,1.0,0.0,4.0,0.0,3.0,1.0,1.125,1.0,2.0,2.0,1.0,0.0,117.47523200511932,0.375,0.0,3.0,3.0,0.5023573088803215,0.4976426911196785,1,3.2045904613172644
133,0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,0.38,0.0,75.0,3.4998779892921448,0.0,5.0,1.0,3.14285714285714,1.0,4.57142857142857,2.0,1.0,1.0,153.0,0.333333333333333,0.0,4.0,2.0,0.7726368147733672,0.22736318522663282,1,0.3373276748330756
134,0,0.0,1.0,1.0,3.0,2.0,4.0,3.0,0.0,4.0,6.0,0.86,0.0,100.0,2.0,0.0,9.0,1.0,5.28571428571429,2.0,4.85714285714286,1.0,1.0,0.818181818181818,49.493056416511536,0.333333333333333,0.0,2.0,2.0,0.5163580447278566,0.48364195527214343,1,6.545839115052241
160,0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.33,2.0,66.0,2.0,0.0,15.0,2.0,4.0,3.0,7.224933306376137,7.0,1.0,2.0,145.0,0.333333333333333,0.0,1.0,3.0,0.5661967792798783,0.4338032207201216,1,0.49840371732393307
265,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,5.0,0.28,3.0,100.0,2.0,4.0,5.498779296875,1.0,11.4285714285714,1.0,11.4285714285714,4.0,1.0,0.888888888888889,23.0,0.833333333333333,0.0,2.0,0.0,0.5305576788295279,0.46944232117047213,1,4.609294640748323
297,0,1.0,0.0,1.0,6.0,0.0,1.0,3.0,25.0,23.0,7.0,0.24,0.0,93.0,4.0,7.0,10.4998779296875,1.0,5.39393939393939,1.0,3.24242424242424,1.0,1.0,0.405405405405405,6.4482421875,0.375,0.0,1.0,3.0,0.5024987378649899,0.49750126213501006,2,11.369103449676095
324,0,0.0,1.0,1.0,0.0,8.0,5.0,3.0,0.0,4.0,10.0,0.52,0.0,12.0,3.0,0.0,5.5,2.0,4.27272727272727,2.0,4.63636363636364,2.0,1.0,0.933333333333333,54.0,0.333333333333333,0.0,4.0,5.0,0.5362293835338623,0.46377061646613776,1,0.7869058860558507
326,0,8.0,1.0,2.0,1.0,0.0,4.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,22.49878168106079,1.0,3.22727272727273,1.0,6.22727272727273,1.0,1.0,1.33333333333333,406.0,0.608695652173913,2.0,3.0,3.0,0.5227054927766832,0.47729450722331673,1,1.6865008136466386
328,0,7.0,5.0,1.0,5.0,2.0,1.0,34.0,4.0,4.5,90.0,0.12,3.0,84.0,4.0,27.0,4.495361328125,2.0,4.61320754716981,0.0,6.14150943396226,0.0,1.0,1.4127194526347693,783.0,0.392857142857143,2.0,2.0,9.0,0.5226113178883096,0.47738868211169044,3,15.128094278446243
332,0,0.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,12.0,0.25,1.0,86.0,1.0,0.0,6.498046875,3.0,4.7,2.0,4.9,0.0,1.0,0.863636363636364,19.0,0.5,0.0,2.0,2.0,0.5370793396896312,0.46292066031036877,1,2.5859870329145678
334,0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,19.0,24.0,0.37,3.0,100.0,2.0,0.0,5.497314453125,2.0,2.77777777777778,0.0,3.6118027943151954,0.0,1.0,0.6875,40.0,0.375,0.0,2.0,5.0,0.5323502601339198,0.46764973986608016,2,4.038382594084825
343,0,4.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,6.0,0.15,8.0,25.0,2.0,0.0,15.49853515625,2.0,4.41666666666667,0.0,9.0,2.0,1.0,0.941176470588235,37.0,0.454545454545455,0.0,3.0,3.0,0.5000565107223486,0.4999434892776514,1,2.136216746199888
347,0,8.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,9.0,14.0,0.2,0.0,78.0,2.0,0.0,6.498414635658264,2.0,4.27272727272727,0.0,6.13636363636364,0.0,1.0,1.3448275862069,160.0,0.384615384615385,0.0,5.0,2.0,0.507318808780024,0.49268119121997594,1,4.384546374463184
350,0,16.0,0.0,1.0,18.0,12.0,2.0,11.0,5.0,0.494384765625,78.0,0.49,0.0,95.0,2.0,0.0,16.0,2.0,3.19191919191919,0.0,3.23232323232323,0.0,1.0,0.756521739130435,145.0,0.375,0.0,3.0,9.0,0.5003582743550796,0.49964172564492043,1,8.938896274910988
354,0,10.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,5.0,7.0,0.51,1.0,88.0,3.4998779892921448,0.0,5.497314453125,2.0,2.89473684210526,0.0,5.52631578947368,0.0,1.0,1.73913043478261,39.0,0.555555555555556,0.0,3.0,7.0,0.5645889941510536,0.43541100584894643,2,3.9495649682896166
364,0,0.0,0.0,3.0,0.0,0.0,17.0,1.0,4.0,0.0,1.0,0.66,2.0,0.0,2.0,0.0,4.499755859375,1.0,4.0,3.0,11.2,2.0,1.0,2.375,353.0,0.375,0.0,2.0,5.0,0.5281195556458956,0.47188044435410437,1,0.5621305230955614
365,0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,6.499878823757172,7.0,7.0,0.35,0.0,62.0,2.0,0.0,13.0,1.0,4.3125,1.0,5.0,1.0,1.0,1.35,6.448486328125,0.428571428571429,0.0,1.0,5.0,0.5033640805823822,0.49663591941761775,2,500121176242.8281
380,0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,6.0,2.0,0.35,1.0,55.0,2.0,0.0,10.49853515625,1.0,4.5,0.0,5.33333333333333,1.0,1.0,0.888888888888889,151.0,0.4,0.0,1.0,4.0,0.5188188974143904,0.4811811025856097,1,1.6865562398822593
381,0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,6.0,33.0,0.16,0.0,95.0,2.5,0.0,19.0,1.0,2.13888888888889,0.0,3.5,1.0,1.0,0.536585365853659,615.0,0.666666666666667,0.0,2.0,3.0,0.5224654787168932,0.47753452128310686,1,1.0117361392142104
533,0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,9.0,10.0,0.36,1.0,100.0,3.4998779892921448,0.0,6.0,1.0,2.5,0.0,5.6,1.0,1.0,0.625,59.493885576725006,0.4,0.0,1.0,3.0,0.5406039432067489,0.4593960567932511,2,8.575922809776202
534,0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,9.0,10.0,0.38,1.0,100.0,1.49951171875,0.0,5.0,1.0,2.5,0.0,5.4,1.0,1.0,0.625,333.0,0.4,0.0,1.0,3.0,0.5651110933736414,0.43488890662635854,1,1.686556239881501
537,0,7.0,0.0,1.0,1.0,1.0,2.0,7.0,3.0,9.0,52.0,0.22,1.0,97.0,2.5,0.0,5.5,1.0,2.74193548387097,0.0,4.5,0.0,1.0,0.457142857142857,1293.0,0.384615384615385,0.0,2.0,2.0,0.5321102602409804,0.4678897397590196,2,8.714891606326646
538,0,7.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,48.0,0.23,1.0,97.0,2.5,0.0,5.4921875,1.0,2.76666666666667,0.0,4.26666666666667,0.0,1.0,0.454545454545455,1208.0,0.363636363636364,0.0,1.0,3.0,0.6390306860075075,0.36096931399249255,2,7.3784338597429695
556,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,4.0,0.64,0.0,25.0,2.0,1.0,6.499755859375,1.0,5.75,3.0,7.0,4.0,1.0,1.125,89.0,0.375,0.0,4.0,4.0,0.5309419453044439,0.4690580546955561,1,0.5621305230955612
580,0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,7.0,0.22,0.0,0.0,4.0,0.0,14.0,1.0,1.875,0.0,5.0,2.0,1.0,0.5895996093749992,116.0,0.333333333333333,0.0,6.0,0.0,0.5188573441446012,0.48114265585539884,1,0.7800607919240726
673,0,5.0,0.0,1.0,33.0,0.0,3.0,1.0,0.0,9.0,7.0,0.47,0.0,92.0,3.4998779892921448,0.0,8.0,1.0,6.0,1.0,7.33333333333333,2.0,1.0,0.866666666666667,59.486328125,0.4,0.0,4.0,2.0,0.5328586673370295,0.4671413326629705,2,2.8563350347736116
675,0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,0.1,9.0,71.0,4.0,0.0,6.499879598617554,1.0,4.42857142857143,1.0,7.85714285714286,2.0,1.0,0.666666666666667,28.439208984375,0.666666666666667,0.0,2.0,1.0,0.5104295384023716,0.4895704615976284,2,10.993572328239035
731,0,1.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.2,3.0,50.0,3.0,0.0,5.5,2.0,2.7,0.0,4.6,1.0,1.0,1.35714285714286,31.0,0.333333333333333,0.0,3.0,8.0,0.5758767955438012,0.4241232044561988,1,2.3607176581675526
757,0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,7.0,8.0,1.0,0.0,71.0,2.0,1.0,9.0,1.0,20.25,1.0,4.625,1.0,1.0,0.583333333333333,55.482421875,0.545454545454545,0.0,5.0,6.0,0.5027150375666076,0.4972849624333923,1,4.553351548416034
759,0,1.0,0.0,1.0,10.0,0.0,3.0,1.0,0.0,7.0,11.0,0.78,0.0,89.0,3.4998779892921448,0.0,8.0,1.0,5.75,1.0,3.91666666666667,1.0,1.0,0.928571428571429,59.499152183532715,0.466666666666667,0.0,4.0,3.0,0.5122708687954639,0.4877291312045361,2,3.3435516369724514
761,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,5.0,6.0,0.72,0.0,45.0,2.0,0.0,8.0,1.0,4.5,2.0,4.83333333333333,3.0,1.0,0.333333333333333,126.98536086082458,0.5,0.0,7.0,1.0,0.5148049913916548,0.48519500860834525,1,2.9436812215387125
762,0,0.0,0.0,1.0,0.0,5.0,8.0,1.0,0.0,4.0,10.0,1.5,0.0,75.0,3.5,0.0,4.0,1.0,10.5,1.0,3.3,1.0,1.0,0.833333333333333,148.0,0.5,0.0,8.0,2.0,0.7805528939400113,0.21944710605998868,1,0.3372453797380701
892,0,3.0,31.0,1.0,0.0,7.0,1.0,5.0,2.49884033203125,43.0,40.0,0.24,0.0,90.0,2.0,1.0,4.49462890625,2.0,6.04819277108434,1.0,4.19277108433735,1.0,1.0,0.876404494382023,537.0,0.521739130434783,1.0,3.0,9.0,0.5178471625535722,0.4821528374464278,2,6501159667968.75
937,0,1.0,0.0,1.0,0.0,3.0,11.0,1.0,6.0,2.0,5.0,1.01,0.0,66.0,2.0,0.0,0.498779296875,1.0,6.5,2.0,4.83333333333333,2.0,1.0,2.14285714285714,192.0,0.5,0.0,4.0,4.0,0.5000190264869904,0.4999809735130097,1,1.9113316028425487
939,0,14.0,0.0,1.0,10.0,5.0,4.0,4.0,21.0,38.0,44.0,0.38,0.0,100.0,2.0,6.0,5.49462890625,2.0,7.13924050632911,0.0,4.0253164556962,0.0,0.0,1.04761904761905,218.0,0.763916015625,0.0,5.0,1.4996342658996582,0.5232653794457576,0.47673462055424237,3,8.147973437017665
941,0,28.0,0.0,5.0,10.0,3.0,0.0,1.0,1.0,11.0,7.0,0.01,0.0,88.0,1.0,0.0,3.0,2.0,5.11111111111111,1.0,4.633968869845077,1.0,1.0,1.68421052631579,10.0,0.5,0.0,5.0,4.0,0.5086826211832871,0.4913173788167129,1,0.0771557559739221
1113,0,3.0,0.0,1.0,3.0,1.0,3.0,5.0,0.0,7.0,24.0,0.46,0.0,91.49865806102753,2.0,4.0,4.0,2.0,15.5555555555556,0.0,4.0,0.0,1.0,1.22857142857143,426.0,0.769230769230769,0.0,2.0,2.0,0.5367586946520908,0.46324130534790925,1,0.1686493112055193
1145,0,0.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,22.0,0.2,0.0,0.0,3.0,56.0,7.0,1.0,11.4545454545455,0.0,2.04545454545455,1.0,1.0,0.25,115.48828125,1.0,0.0,1.0,0.0,0.5013128067498431,0.4986871932501568,1,3.8173638065191424
1148,0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.28,4.0,50.0,4.0,0.0,11.499267578125,2.0,4.0,2.0,10.0,4.0,1.0,0.833333333333333,6.0,1.0,0.0,2.0,1.0,0.5048813262234724,0.4951186737765277,1,1.0119008098102407
1153,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.26,1.0,62.0,4.0,0.0,6.49609375,1.0,3.25,1.0,10.0,8.0,1.0,0.0,7.0,0.8,0.0,5.0,1.0,0.5731406540562625,0.4268593459437375,1,3.7105774202968416
1161,0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,1.0,4.5,8.0,0.13,0.0,56.0,4.0,0.0,4.497314453125,2.0,3.36363636363636,1.0,6.72727272727273,2.0,1.0,1.0,301.0,0.571428571428571,0.0,2.0,1.0,0.5394955332726985,0.46050446672730155,2,2.8427851834009767
1184,0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,9.0,13.0,0.17,3.0,60.0,3.0,0.0,27.0,2.0,4.14285714285714,0.0,5.645383804563492,1.0,1.0,0.5,30.0,0.6,0.0,6.0,2.0,0.5116556140457655,0.4883443859542344,1,1.4120825941586341
1195,0,6.0,16.0,1.0,2.0,3.0,1.0,30.0,0.0,41.0,147.0,0.11,3.0,94.49963402748108,1.49951171875,2.0,0.4921875,2.0,3.50887573964497,0.0,1.9034358820266277,0.0,1.0,1.215,766.0,0.53125,1.0,2.0,5.0,0.5013563421846929,0.49864365781530706,4,16.551819532517754
1212,0,4.0,10.0,1.0,0.0,0.0,2.0,7.0,0.0,19.0,10.0,0.18,2.0,50.0,4.0,0.0,5.496337890625,2.0,4.0,0.0,6.79166666666667,1.0,1.0,1.125,22.0,0.444444444444444,0.0,1.0,2.0,0.5098004196950219,0.4901995803049782,1,3.710522530098316
1222,0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,19.0,16.0,0.16,1.0,75.0,3.0,0.0,4.5,2.0,4.52941176470588,0.0,5.76470588235294,0.0,1.0,1.08695652173913,15.0,0.8,0.0,5.0,3.0,0.5128505362022209,0.4871494637977792,1,4.384189936596883
1229,0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,10.0,15.0,0.28,1.0,100.0,2.5,0.0,7.0,1.0,2.625,0.0,4.5,1.0,1.0,0.416666666666667,20.0,0.75,0.0,4.0,2.0,0.6210638009496314,0.3789361990503686,1,1.0117361392142104
1231,0,7.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,48.0,0.16,1.0,97.0,2.5,0.0,5.499636113643646,2.0,2.95,0.0,4.48333333333333,1.0,1.0,0.424242424242424,303.0,0.5,0.0,7.0,7.0,0.5253948335283077,0.47460516647169226,2,8.491702916136907
1272,0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,0.48,3.0,33.0,3.0,0.0,5.498046875,1.0,6.33333333333333,2.0,8.0,5.0,1.0,0.6,8.0,0.6,0.0,2.0,3.0,0.653101296168404,0.3468987038315961,1,3.260477792391011
1277,0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,26.0,0.54,0.0,90.0,3.0,3.0,22.49988543987274,1.0,10.6296296296296,0.0,2.77777777777778,0.0,1.0,0.2,36.0,0.5,0.0,1.0,4.0,0.5074787384018757,0.49252126159812426,1,0.5621013894794498
1283,0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,0.18,6.0,0.0,3.0,0.0,5.499634861946106,1.0,5.2,3.0,12.6,4.0,1.0,1.0,110.0,0.5,0.0,6.0,1.0,0.5715497843545283,0.42845021564547164,1,3.7097812712015346
1286,0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,12.0,0.39,4.0,0.0,3.0,1.0,6.49609375,2.0,2.5625,0.0,5.75,1.0,1.0,0.421052631578947,47.0,0.571428571428571,0.0,7.0,2.0,0.5001994392072685,0.4998005607927315,1,4.16023792661447
1296,0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,19.0,0.27,3.0,60.0,3.0,0.0,26.0,2.0,3.78947368421053,0.0,4.819277468480559,1.0,1.0,0.0,16.0,0.6,0.0,7.0,4.0,0.53092820181033,0.46907179818967004,1,1.5485770161674235
