test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
8,18,3.0,0.0,1.0,1.0,23.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,13.0,1.0,2.0625,1.0,1.0,0.0,192.0,0.3,0.0,1.0,1.0,0.9986484613620895,0.0013515386379105382,2
8,19,3.0,0.0,1.0,1.0,23.0,2.0,116.0,2.0,1.0,8.0,0.66,0.0,84.0,7.0,0.0,3.0,1.0,2.0625,1.0,1.0,0.0,192.0,0.3,0.0,1.0,1.0,0.9998966068733824,0.00010339312661758852,3
185,0,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,3.0,0.3,0.0,3.0,6.0,0.8098365765439095,0.19016342345609044,1
185,1,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9997092804786107,0.00029071952138926455,2
185,2,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,5.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9998092752669486,0.00019072473305136052,3
185,3,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,9.0,0.0,0.6,1.0,96.0,3.0,9.0,5.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9998652948066066,0.0001347051933934056,4
185,4,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,5.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.9998491804354263,0.00015081956457371062,4
185,5,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,5.0,1.0,51.2,1.0,0.0,0.0,1.0,1.0,0.0,3.0,6.0,0.999901835452435,9.816454756494711e-05,5
185,6,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,2.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9963356603194465,0.0036643396805534634,2
185,7,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,0.0,3.4,1.0,96.0,3.0,9.0,2.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9991005200434475,0.0008994799565525247,3
185,8,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,0.0,3.4,1.0,96.0,10.0,9.0,2.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9992231117900986,0.0007768882099013917,4
185,9,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,3.0,1.0,2.69230769230769,1.0,0.0,0.0,47.0,0.3,0.0,3.0,6.0,0.8054085034714541,0.1945914965285459,1
185,10,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,9.0,0.0,0.6,1.0,96.0,0.0,9.0,5.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9998765831259928,0.00012341687400716178,5
185,11,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,47.0,0.3,0.0,3.0,6.0,0.8915587059738499,0.10844129402615009,1
185,12,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,9.0,0.0,3.4,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,47.0,0.3,0.0,3.0,6.0,0.9981274504576518,0.0018725495423481597,2
185,13,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,9.0,0.0,3.4,1.0,96.0,10.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,47.0,0.3,0.0,3.0,6.0,0.9995876349844848,0.00041236501551525855,3
185,14,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,9.0,0.0,3.4,1.0,96.0,10.0,9.0,3.0,1.0,2.69230769230769,1.0,0.0,0.0,47.0,0.3,0.0,3.0,6.0,0.9998970355063799,0.00010296449362017774,4
185,15,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,1.0,0.0,0.73,1.0,96.0,3.0,9.0,15.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9998366374740326,0.00016336252596737297,3
185,16,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,1.0,0.0,0.73,1.0,96.0,3.0,9.0,9.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9999156308619589,8.436913804105362e-05,4
185,17,1.0,0.0,1.0,1.0,23.0,2.0,114.0,1.0,1.0,0.0,0.73,1.0,96.0,2.0,9.0,9.0,1.0,2.69230769230769,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9999227013369741,7.729866302590297e-05,5
185,18,1.0,0.0,1.0,1.0,6.0,2.0,114.0,1.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9989420891760445,0.0010579108239554224,3
185,19,1.0,0.0,1.0,1.0,6.0,2.0,114.0,23.0,9.0,0.0,0.73,1.0,96.0,3.0,9.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3,0.0,3.0,6.0,0.9991072976783184,0.0008927023216815385,4
187,0,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,19.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.901309937471387,0.09869006252861298,1
187,1,7.0,0.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,19.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9931640639340749,0.006835936065925152,2
187,2,7.0,0.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,3.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9962334981563296,0.003766501843670418,3
187,3,7.0,0.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,3.0,2.0,3.5,0.0,0.0,0.0,1.0,0.380952380952381,3.0,5.0,5.0,0.9974278295547679,0.002572170445232005,3
187,4,7.0,27.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,3.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.997953399187219,0.0020466008127809163,4
187,5,7.0,27.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,3.0,2.0,51.2,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9985651065091816,0.0014348934908183996,5
187,6,7.0,0.0,1.0,0.0,4.0,2.0,62.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,19.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9963404596446804,0.0036595403553195973,2
187,7,7.0,0.0,1.0,0.0,4.0,2.0,62.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,3.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9990940264975238,0.0009059735024762579,3
187,8,7.0,0.0,1.0,0.0,4.0,2.0,62.0,11.0,4.0,13.0,0.54,1.0,100.0,10.0,1.0,3.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9996648521508334,0.0003351478491665472,4
187,9,7.0,0.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,10.0,1.0,19.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9976229799781182,0.0023770200218817725,3
187,10,7.0,0.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,10.0,1.0,3.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9982107307751249,0.0017892692248750565,4
187,11,7.0,0.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,10.0,1.0,19.0,2.0,51.2,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9977753846285516,0.0022246153714483275,4
187,12,7.0,0.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,10.0,0.0,19.0,2.0,51.2,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9978733915328585,0.002126608467141522,5
187,13,7.0,27.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,19.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.995684079646504,0.0043159203534960345,3
187,14,7.0,27.0,1.0,0.0,23.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,5.0,1.0,19.0,2.0,51.2,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9969220098544563,0.0030779901455436913,4
187,15,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,10.0,1.0,19.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9765299645847325,0.023470035415267435,2
187,16,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,10.0,1.0,3.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,5.0,0.9925231715988607,0.007476828401139328,3
187,17,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,10.0,1.0,3.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,2.0,0.9977374156949772,0.002262584305022799,4
187,18,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,10.0,1.0,0.0,2.0,3.5,0.0,0.0,0.0,3.0,0.380952380952381,3.0,5.0,2.0,0.9979758902201276,0.002024109779872489,4
187,19,7.0,0.0,1.0,0.0,4.0,2.0,323.0,11.0,4.0,13.0,0.54,1.0,100.0,10.0,1.0,0.0,2.0,3.5,0.0,0.0,0.0,1.0,0.380952380952381,3.0,5.0,2.0,0.9982585733513102,0.001741426648689814,4
238,0,2.0,14.0,1.0,0.0,7.0,2.0,131.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,10.3222222222222,0.0,0.0,0.0,7.0,0.294117647058824,2.0,4.0,8.0,0.6345068777792838,0.36549312222071617,2
238,1,2.0,14.0,1.0,0.0,23.0,2.0,62.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,10.3222222222222,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,8.0,0.9970213911970989,0.0029786088029011594,3
238,2,2.0,14.0,1.0,0.0,23.0,2.0,62.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,2.0,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,8.0,0.9989871572792282,0.0010128427207718705,4
238,3,2.0,14.0,1.0,0.0,23.0,2.0,62.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,8.0,0.9995879997610653,0.00041200023893474215,5
238,4,2.0,14.0,1.0,0.0,23.0,2.0,62.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.294117647058824,2.0,4.0,8.0,0.9998170457009004,0.00018295429909966836,5
238,5,2.0,14.0,1.0,0.0,23.0,2.0,62.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,9.0,3.0,10.3222222222222,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,8.0,0.9989527929870384,0.0010472070129616063,4
238,6,2.0,14.0,1.0,0.0,23.0,2.0,62.0,14.0,41.0,15.0,0.2,0.0,100.0,2.0,34.0,9.0,3.0,10.3222222222222,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,8.0,0.9992322218177605,0.000767778182239483,5
238,7,2.0,14.0,1.0,0.0,23.0,2.0,62.0,14.0,41.0,15.0,0.2,0.0,100.0,2.0,34.0,5.0,3.0,10.3222222222222,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,8.0,0.9992847829871568,0.0007152170128431608,5
238,8,2.0,14.0,1.0,0.0,23.0,2.0,62.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,2.0,0.0,0.0,0.0,3.0,0.294117647058824,2.0,4.0,8.0,0.9992735248182671,0.0007264751817328102,4
238,9,2.0,14.0,1.0,0.0,23.0,2.0,1660.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,10.3222222222222,0.0,0.0,0.0,3.0,0.294117647058824,2.0,4.0,8.0,0.7047180832042053,0.29528191679579474,2
238,10,2.0,14.0,1.0,0.0,7.0,2.0,1660.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,2.4,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,8.0,0.5010938612384064,0.49890613876159356,2
238,11,2.0,14.0,1.0,0.0,23.0,2.0,1660.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,51.2,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,0.0,0.9788186888940876,0.021181311105912363,4
238,12,2.0,14.0,1.0,0.0,7.0,2.0,62.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,0.0,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,8.0,0.9960147258325094,0.003985274167490654,3
238,13,2.0,14.0,1.0,0.0,7.0,2.0,62.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.294117647058824,2.0,4.0,8.0,0.9985228279249894,0.0014771720750106417,4
238,14,2.0,14.0,1.0,0.0,7.0,2.0,62.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.294117647058824,2.0,4.0,8.0,0.9989667301289882,0.0010332698710118712,4
238,15,2.0,14.0,1.0,0.0,7.0,2.0,62.0,14.0,41.0,15.0,0.6,0.0,100.0,2.0,34.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.294117647058824,2.0,4.0,8.0,0.9991591569952657,0.0008408430047342918,5
238,16,2.0,14.0,1.0,0.0,7.0,2.0,62.0,14.0,41.0,15.0,0.6,0.0,100.0,2.0,34.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,0.294117647058824,2.0,4.0,8.0,0.9993179431389965,0.000682056861003488,5
238,17,2.0,14.0,1.0,0.0,7.0,2.0,131.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,57.0,3.0,4.0,0.0,0.0,0.0,1022.0,0.294117647058824,2.0,4.0,8.0,0.5623785197143576,0.4376214802856424,2
238,18,2.0,14.0,1.0,0.0,7.0,2.0,131.0,14.0,41.0,15.0,1.0,0.0,100.0,2.0,34.0,9.0,3.0,10.3222222222222,0.0,0.0,0.0,1022.0,0.294117647058824,2.0,4.0,8.0,0.5692268482631504,0.43077315173684966,2
238,19,2.0,14.0,1.0,0.0,7.0,2.0,62.0,14.0,41.0,15.0,3.4,0.0,100.0,2.0,34.0,0.0,3.0,0.0,0.0,0.0,0.0,1022.0,0.294117647058824,2.0,4.0,8.0,0.998225156279889,0.0017748437201110998,4
264,0,0.0,3.0,1.0,0.0,5.0,1.0,362.0,1.0,0.0,10.0,1.0,0.0,91.0,2.0,1.0,9.0,1.0,2.0,1.0,1.0,0.0,17.0,0.222222222222222,0.0,3.0,4.0,0.7110417051415479,0.28895829485845215,1
