test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
154,2,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,6.0,11.0,21.0,0.22,0.0,87.0,2.0,0.0,0.0,2.0,3.22222222222222,0.0,1.0,0.0,6.0,1.1,0.0,2.0,0.0,0.71,0.29,2
154,3,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,6.0,11.0,21.0,0.22,0.0,87.0,2.0,0.0,22.0,2.0,3.22222222222222,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.54,0.46,2
154,4,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,6.0,11.0,21.0,0.22,0.0,7.0,2.0,0.0,13.0,2.0,3.22222222222222,0.0,1.0,0.0,6.0,1.1,0.0,2.0,0.0,0.63,0.37,2
157,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,27.0,11.52,0.0,82.0,2.0,0.0,14.0,1.0,2.35714285714286,0.0,1.0,0.0,10.0,1.0,0.0,2.0,0.0,0.64,0.36,2
157,1,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,4.0,0.25,0.0,82.0,2.0,0.0,14.0,1.0,2.35714285714286,0.0,1.0,0.0,10.0,0.9,0.0,2.0,0.0,0.55,0.45,1
157,2,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,33.0,0.25,0.0,82.0,2.0,0.0,14.0,1.0,2.35714285714286,0.0,1.0,0.0,1.0,0.9,0.0,2.0,0.0,0.68,0.32,2
157,3,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,27.0,5.33,0.0,82.0,2.0,0.0,14.0,1.0,2.35714285714286,0.0,1.0,0.0,10.0,0.9,0.0,2.0,0.0,0.57,0.43,1
157,4,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,27.0,11.14,0.0,82.0,2.0,0.0,14.0,1.0,2.35714285714286,0.0,1.0,0.0,10.0,0.9,0.0,2.0,0.0,0.57,0.43,1
203,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,50.0,0.36,0.0,95.0,2.0,0.0,7.0,1.0,2.6,1.0,1.0,0.0,1.0,0.909090909090909,0.0,3.0,1.0,0.69,0.31,2
203,1,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,50.0,0.36,0.0,95.0,2.0,0.0,57.0,1.0,2.6,1.0,1.0,0.0,4.0,0.909090909090909,0.0,3.0,1.0,0.73,0.27,2
203,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,50.0,0.36,3.0,95.0,2.0,0.0,20.0,1.0,2.6,1.0,1.0,0.0,11.0,0.909090909090909,0.0,3.0,1.0,0.51,0.49,2
203,3,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,23.0,50.0,0.36,0.0,95.0,2.0,0.0,30.0,1.0,2.6,1.0,1.0,0.0,5.0,0.909090909090909,0.0,3.0,1.0,0.72,0.28,2
218,0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,8.0,12.0,30.0,0.24,0.0,89.0,2.0,2.0,25.0,2.0,3.53846153846154,0.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,0.62,0.38,2
218,1,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,8.0,12.0,30.0,0.24,0.0,89.0,2.0,2.0,0.0,2.0,3.53846153846154,0.0,0.0,0.0,17.0,1.1,0.0,3.0,1.0,0.6,0.4,2
218,2,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,8.0,12.0,30.0,0.24,0.0,89.0,2.0,2.0,25.0,2.0,3.53846153846154,0.0,0.0,0.0,5.0,1.1,0.0,3.0,1.0,0.62,0.38,2
218,3,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,8.0,12.0,12.0,0.24,0.0,89.0,2.0,2.0,25.0,2.0,3.53846153846154,0.0,0.0,0.0,17.0,1.0,0.0,3.0,1.0,0.51,0.49,2
218,4,0.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,8.0,12.0,30.0,0.24,0.0,89.0,2.0,2.0,25.0,2.0,3.53846153846154,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.58,0.42,2
225,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,66.0,0.06,0.0,92.0,1.0,1.0,43.0,2.0,3.84931506849315,0.0,0.0,0.0,5.0,1.1,0.0,3.0,1.0,0.57,0.43,2
225,1,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,66.0,0.06,0.0,92.0,1.0,1.0,63.0,2.0,3.84931506849315,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.55,0.45,3
225,2,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,66.0,0.06,0.0,92.0,1.0,1.0,43.0,2.0,3.84931506849315,0.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.55,0.45,2
225,3,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,66.0,0.06,0.0,92.0,1.0,1.0,4.0,2.0,42.1,0.0,0.0,0.0,10.0,1.0,0.0,3.0,1.0,0.52,0.48,3
230,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,37.0,0.18,1.0,88.0,2.0,1.0,45.0,2.0,3.02380952380952,0.0,0.0,0.0,5.0,1.1,0.0,3.0,2.0,0.55,0.45,2
230,1,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,37.0,0.18,1.0,88.0,2.0,1.0,0.0,2.0,3.02380952380952,0.0,0.0,0.0,18.0,1.1,0.0,3.0,2.0,0.52,0.48,2
230,2,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,37.0,0.18,1.0,88.0,2.0,1.0,63.0,2.0,3.02380952380952,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.55,0.45,3
230,3,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,37.0,0.18,1.0,88.0,2.0,1.0,45.0,2.0,3.02380952380952,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,0.55,0.45,2
230,4,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,15.0,0.18,1.0,88.0,2.0,1.0,45.0,2.0,3.02380952380952,0.0,0.0,0.0,2.0,0.9,0.0,3.0,2.0,0.59,0.41,3
359,0,1.0,0.0,2.0,1.0,18.0,1.0,2.0,7.0,7.0,1.0,29.0,0.19,0.0,100.0,2.0,5.0,6.0,2.0,2.42105263157895,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.51,0.49,2
379,0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.32,1.0,25.0,1.0,0.0,2.0,2.0,2.0,1.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.56,0.44,1
379,1,2.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,45.0,2.0,0.32,1.0,25.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.53,0.47,2
379,2,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.32,1.0,25.0,1.0,0.0,2.0,2.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.3,2
379,3,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.32,1.0,25.0,1.0,0.0,2.0,2.0,39.6,1.0,37.0,0.0,0.0,0.0,0.0,3.0,0.0,0.59,0.41,2
379,4,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,50.0,2.0,0.32,1.0,25.0,1.0,0.0,2.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.56,0.44,2
393,0,4.0,6.0,1.0,15.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,12.0,2.0,4.49122807017544,0.0,1.0,0.0,5.0,1.1,0.0,2.0,0.0,0.52,0.48,2
393,1,4.0,6.0,1.0,15.0,0.0,0.0,2.0,3.0,3.0,19.0,94.0,0.09,0.0,94.0,1.0,1.0,12.0,2.0,4.49122807017544,0.0,1.0,0.0,5.0,1.1,0.0,2.0,0.0,0.52,0.48,3
393,2,4.0,6.0,1.0,15.0,0.0,0.0,2.0,3.0,3.0,19.0,15.0,0.09,0.0,94.0,1.0,1.0,12.0,2.0,4.49122807017544,0.0,1.0,0.0,2.0,0.9,0.0,2.0,0.0,0.56,0.44,3
393,3,4.0,6.0,1.0,15.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,12.0,1.0,4.49122807017544,0.0,1.0,0.0,1.0,0.9,0.0,2.0,0.0,0.51,0.49,3
427,0,0.0,10.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,22.0,24.0,0.18,0.0,91.0,1.0,0.0,10.0,3.0,51.3,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.51,0.49,3
427,1,9.0,10.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,8.0,24.0,0.18,0.0,91.0,1.0,0.0,10.0,3.0,1.3,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.51,0.49,3
427,2,0.0,10.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,22.0,24.0,0.18,0.0,91.0,1.0,0.0,10.0,3.0,25.5,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.51,0.49,3
427,3,9.0,10.0,1.0,5.0,2.0,1.0,2.0,1.0,0.0,22.0,5.0,0.18,0.0,91.0,1.0,0.0,10.0,3.0,1.2,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.51,0.49,3
431,0,0.0,10.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,12.0,16.0,0.6,0.0,83.0,1.0,0.0,3.0,1.0,5.78787878787879,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.66,0.34,2
431,1,0.0,10.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,56.0,23.0,0.6,0.0,83.0,1.0,0.0,3.0,1.0,5.78787878787879,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.59,0.41,2
431,2,0.0,12.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,12.0,23.0,0.6,0.0,83.0,1.0,0.0,3.0,0.0,5.78787878787879,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.4,2
431,3,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,12.0,23.0,0.6,0.0,83.0,1.0,0.0,3.0,2.0,5.78787878787879,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.56,0.44,2
431,4,0.0,10.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,23.0,0.6,0.0,83.0,1.0,0.0,3.0,3.0,5.78787878787879,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.61,0.39,1
503,0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,39.0,0.14,0.0,93.0,1.0,2.0,0.0,2.0,4.15942028985507,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.57,0.43,2
503,1,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,7.0,11.27,0.0,93.0,1.0,2.0,40.0,2.0,4.15942028985507,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,0.52,0.48,2
503,2,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,15.0,0.14,0.0,93.0,1.0,2.0,40.0,2.0,4.15942028985507,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.56,0.44,2
505,0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,3.0,2.0,11.0,0.16,0.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.78,0.22,2
505,1,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,11.0,0.16,0.0,66.0,3.0,0.0,25.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,1.1,0.0,3.0,0.0,0.74,0.26,2
505,2,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,11.0,0.16,0.0,66.0,3.0,0.0,47.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,0.9,0.0,3.0,0.0,0.56,0.44,2
505,3,0.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,3.0,2.0,11.0,0.16,0.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,0.666666666666667,0.0,3.0,0.0,0.55,0.45,2
505,4,0.0,0.0,2.0,1.0,0.0,0.0,7.0,2.0,3.0,2.0,11.0,0.16,0.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,0.8,0.0,3.0,0.0,0.51,0.49,2
725,0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,32.0,2.0,4.59375,0.0,0.0,0.0,1.0,0.875,0.0,2.0,0.0,0.55,0.45,2
725,1,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,8.55,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,1.0,0.875,0.0,2.0,0.0,0.6,0.4,2
725,2,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,10.29,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,1.0,0.875,0.0,2.0,0.0,0.6,0.4,2
725,3,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,0.16,0.0,83.0,1.0,1.0,0.0,2.0,4.59375,0.0,0.0,0.0,1.0,0.875,0.0,2.0,0.0,0.65,0.35,2
725,4,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,26.0,4.57,0.0,83.0,1.0,1.0,1.0,2.0,4.59375,0.0,0.0,0.0,8.0,0.875,0.0,2.0,0.0,0.51,0.49,2
726,0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,37.0,1.0,1.81,0.0,63.0,1.0,0.0,62.0,4.0,2.90361445783133,0.0,1.0,0.0,1.0,0.846153846153846,0.0,2.0,1.0,0.58,0.42,5
726,1,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,37.0,1.0,6.65,0.0,59.0,1.0,0.0,39.0,4.0,2.90361445783133,0.0,1.0,0.0,2.0,0.846153846153846,0.0,2.0,1.0,0.57,0.43,4
727,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,88.0,1.0,0.0,6.0,2.0,44.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.62,0.38,1
727,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,7.0,0.62,0.0,88.0,1.0,0.0,6.0,2.0,1.63157894736842,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.51,0.49,1
727,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,88.0,1.0,0.0,6.0,2.0,24.7,0.0,1.0,0.0,0.0,0.7,0.0,2.0,0.0,0.7,0.3,2
727,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,15.0,0.62,0.0,88.0,1.0,0.0,6.0,2.0,1.63157894736842,0.0,1.0,0.0,0.0,0.8,0.0,2.0,0.0,0.65,0.35,2
727,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,98.0,1.0,0.0,6.0,2.0,40.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.62,0.38,2
737,0,9.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,0.12,0.0,62.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,1.1,0.0,3.0,1.0,0.68,0.32,2
737,1,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,30.0,0.12,0.0,96.0,1.0,7.0,8.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,1.1,0.0,3.0,1.0,0.72,0.28,2
