test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,AvgLineComment,CountLineComment,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
26,16,0.0,1.0,0.0,0.0,0.0,383.0,0.3,0.0,50.0,2.0,5.0,4.0,1.0,6.9,0.0,0.0,0.0,0.384615384615385,0.0,0.0,4.0,6.0,16.0,0.99958915,0.00041087499,5
26,17,0.0,1.0,0.0,0.0,0.0,383.0,0.3,0.0,100.0,2.0,5.0,4.0,1.0,4.1,0.0,2.0,0.0,0.384615384615385,0.0,0.0,4.0,6.0,16.0,0.9997043,0.0002957044,5
26,18,0.0,1.0,0.0,0.0,0.0,383.0,0.49,0.0,100.0,2.0,5.0,4.0,1.0,4.1,0.0,0.0,0.0,0.384615384615385,0.0,0.0,4.0,6.0,16.0,0.99947304,0.0005269558,5
26,19,6.0,1.0,0.0,0.0,0.0,383.0,0.3,0.0,66.0,2.0,5.0,0.0,1.0,12.6617647058824,0.0,0.0,0.0,0.384615384615385,0.0,0.0,4.0,6.0,16.0,0.9991256,0.00087442267,4
1530,0,4.0,2.0,1.0,63.0,0.0,23.0,0.33,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,1.0,0.0,2.0,0.0,0.52694714,0.47305283,1
1530,1,4.0,2.0,1.0,63.0,0.0,23.0,0.33,0.0,100.0,1.0,0.0,0.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.9983333,0.0016667006,2
1530,2,4.0,2.0,1.0,63.0,0.0,10.0,0.33,0.0,100.0,1.0,0.0,0.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.9996846,0.0003154288,3
1530,3,4.0,2.0,1.0,63.0,0.0,23.0,0.33,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,2.0,0.0,0.482758620689655,0.0,0.6,0.0,2.0,0.0,0.54527855,0.45472142,1
1530,4,4.0,2.0,1.0,28.0,0.0,23.0,0.33,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.6,0.0,2.0,0.0,0.8106521,0.18934794,1
1530,5,4.0,2.0,1.0,63.0,0.0,10.0,0.33,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.9982579,0.0017421243,2
1530,6,4.0,2.0,1.0,63.0,0.0,10.0,0.0,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.6,0.0,2.0,0.0,0.5771183,0.42288175,2
1530,7,4.0,2.0,1.0,63.0,76.0,10.0,1.0,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.999679,0.00032096036,4
1530,8,4.0,2.0,1.0,19.0,76.0,10.0,1.0,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.9998187,0.00018133094,5
1530,9,4.0,2.0,1.0,19.0,1.0,10.0,1.0,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.9998343,0.00016571407,5
1530,10,4.0,2.0,1.0,19.0,1.0,10.0,43.0,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.99984795,0.0001520394,5
1530,11,4.0,2.0,1.0,63.0,0.0,10.0,0.33,0.0,100.0,1.0,0.0,0.0,2.0,2.9,0.0,1.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.99987423,0.00012573709,4
1530,12,0.0,2.0,1.0,63.0,0.0,10.0,0.33,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.6,0.0,2.0,0.0,0.59381944,0.40618056,2
1530,13,4.0,2.0,1.0,0.0,0.0,23.0,0.33,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.6,0.0,2.0,0.0,0.9422495,0.05775054,1
1530,14,0.0,2.0,1.0,0.0,0.0,23.0,0.33,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,1.0,0.0,0.482758620689655,0.0,0.6,0.0,2.0,0.0,0.9933861,0.006613904,2
1530,15,0.0,2.0,1.0,0.0,0.0,23.0,0.33,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,2.0,0.0,0.482758620689655,0.0,0.6,0.0,2.0,0.0,0.9972819,0.0027180663,3
1530,16,0.0,2.0,1.0,0.0,0.0,23.0,0.33,0.0,100.0,1.0,0.0,2.0,2.0,7.91666666666667,0.0,2.0,0.0,0.482758620689655,0.0,0.6,0.0,2.0,0.0,0.9974014,0.0025985665,4
1530,17,4.0,2.0,1.0,63.0,0.0,10.0,0.33,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,2.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.99952483,0.00047516287,3
1530,18,0.0,2.0,1.0,63.0,0.0,10.0,0.33,0.0,100.0,1.0,0.0,4.0,2.0,7.91666666666667,0.0,2.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.9997425,0.00025748275,4
1530,19,4.0,2.0,1.0,63.0,0.0,10.0,0.33,0.0,100.0,1.0,0.0,0.0,5.0,7.91666666666667,0.0,2.0,0.0,0.482758620689655,0.0,0.0,0.0,2.0,0.0,0.9998992,0.00010079212,5
1531,0,0.0,1.0,1.0,37.0,0.0,3.0,0.3,0.0,69.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,1.0,0.0,2.0,0.0,0.7356081,0.26439193,1
1531,1,0.0,1.0,1.0,37.0,0.0,3.0,1.0,0.0,69.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.0,0.0,2.0,0.0,0.9997562,0.00024376706,2
1531,2,0.0,1.0,0.0,37.0,0.0,3.0,0.3,0.0,69.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.8,0.0,2.0,0.0,0.7307329,0.2692671,1
1531,3,0.0,1.0,0.0,37.0,0.0,3.0,1.0,0.0,69.0,1.0,0.0,0.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.0,0.0,2.0,0.0,0.99993414,6.585221e-05,4
1531,4,0.0,1.0,5.0,37.0,0.0,3.0,1.0,0.0,69.0,1.0,0.0,0.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.0,0.0,2.0,0.0,0.99994475,5.5241042e-05,4
1531,5,0.0,1.0,1.0,33.0,0.0,3.0,0.3,0.0,69.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.8,0.0,2.0,0.0,0.5812594,0.41874057,1
1531,6,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,69.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.8,0.0,2.0,0.0,0.9940573,0.00594272,2
1531,7,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,69.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,1.0,0.0,0.866666666666667,0.0,0.8,0.0,2.0,0.0,0.9980752,0.0019248037,3
1531,8,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,69.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,2.0,0.0,0.866666666666667,0.0,0.8,0.0,2.0,0.0,0.99935776,0.00064222876,4
1531,9,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,69.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,2.0,0.0,0.866666666666667,0.0,0.8,0.0,3.0,0.0,0.99938494,0.00061504234,5
1531,10,0.0,1.0,1.0,37.0,0.0,3.0,0.3,0.0,50.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.8,0.0,2.0,0.0,0.63188016,0.3681198,1
1531,11,0.0,1.0,1.0,37.0,0.0,3.0,0.3,0.0,100.0,1.0,0.0,0.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.0,0.0,2.0,0.0,0.99950814,0.0004918576,3
1531,12,0.0,1.0,1.0,37.0,0.0,3.0,0.3,0.0,100.0,1.0,0.0,0.0,2.0,9.38461538461539,1.0,1.0,0.0,0.866666666666667,0.0,0.0,0.0,2.0,0.0,0.99976736,0.00023266554,4
1531,13,0.0,1.0,1.0,37.0,0.0,3.0,0.3,0.0,100.0,1.0,0.0,0.0,2.0,9.38461538461539,1.0,1.0,0.0,0.866666666666667,0.0,0.0,0.0,2.0,1.0,0.9998873,0.00011268503,5
1531,14,0.0,1.0,1.0,37.0,0.0,3.0,1.0,0.0,69.0,1.0,0.0,0.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.0,0.0,2.0,0.0,0.9999166,8.3358645e-05,3
1531,15,0.0,1.0,1.0,37.0,0.0,3.0,0.3,0.0,69.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,1.0,0.0,0.866666666666667,0.0,0.8,0.0,2.0,0.0,0.6762974,0.3237026,1
1531,16,0.0,1.0,1.0,37.0,0.0,3.0,0.3,0.0,69.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.8,0.0,2.0,2.0,0.6131233,0.38687673,1
1531,17,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,50.0,1.0,0.0,2.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.8,0.0,2.0,0.0,0.9975585,0.0024415487,3
1531,18,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,50.0,1.0,0.0,8.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.8,0.0,2.0,0.0,0.9987622,0.001237806,4
1531,19,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,50.0,1.0,0.0,8.0,2.0,9.38461538461539,1.0,1.0,1.0,0.866666666666667,0.0,0.8,0.0,2.0,0.0,0.99910843,0.00089154154,5
1574,0,1.0,3.0,1.0,47.0,5.0,1.0,0.19,1.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,1.0,0.0,2.0,0.0,0.8927801,0.10721986,1
1574,1,1.0,3.0,1.0,28.0,5.0,1.0,0.19,1.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.8,0.0,2.0,0.0,0.71187747,0.28812256,1
1574,2,1.0,3.0,1.0,0.0,5.0,1.0,0.19,0.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.0,0.0,2.0,0.0,0.99972934,0.00027065742,3
1574,3,1.0,3.0,1.0,0.0,5.0,1.0,0.19,0.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,0.3,0.0,0.0,0.0,2.0,0.0,0.99976134,0.0002386402,4
1574,4,1.0,3.0,1.0,28.0,5.0,1.0,0.19,0.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,0.3,0.0,0.0,0.0,2.0,0.0,0.9997941,0.00020584777,4
1574,5,1.0,3.0,1.0,0.0,5.0,1.0,0.19,1.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,0.3,0.0,0.0,0.0,2.0,0.0,0.9995919,0.00040810366,3
1574,6,1.0,3.0,1.0,0.0,5.0,1.0,0.19,1.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,0.0,0.3,0.0,0.0,0.0,2.0,0.0,0.99980366,0.00019634377,4
1574,7,1.0,3.0,1.0,28.0,5.0,1.0,0.19,1.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,0.0,0.3,0.0,0.0,0.0,2.0,0.0,0.99983066,0.00016936247,4
1574,8,1.0,3.0,1.0,28.0,5.0,1.0,0.19,1.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.9998403,0.00015970682,5
1574,9,1.0,3.0,1.0,47.0,5.0,1.0,0.19,1.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,0.6,0.0,0.8,0.0,2.0,0.0,0.5823037,0.4176963,1
1574,10,1.0,3.0,1.0,47.0,5.0,1.0,0.19,1.0,100.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.8,0.0,2.0,0.0,0.54412997,0.45587,1
1574,11,1.0,3.0,1.0,47.0,5.0,1.0,0.28,1.0,100.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,0.3,0.0,0.0,0.0,2.0,0.0,0.9994573,0.0005427299,4
1574,12,1.0,3.0,5.0,47.0,5.0,1.0,0.28,1.0,100.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,0.3,0.0,0.0,0.0,2.0,0.0,0.99970144,0.00029855562,5
1574,13,1.0,3.0,5.0,47.0,5.0,1.0,0.49,1.0,100.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,0.3,0.0,0.0,0.0,2.0,0.0,0.99971247,0.00028755807,5
1574,14,1.0,3.0,1.0,0.0,5.0,1.0,0.19,1.0,0.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.0,0.0,2.0,0.0,0.99968755,0.000312443,3
1574,15,1.0,3.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.0,0.0,2.0,0.0,0.9997256,0.0002743916,4
1574,16,1.0,3.0,1.0,28.0,5.0,1.0,1.0,1.0,0.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.0,0.0,2.0,0.0,0.9997371,0.00026289572,4
1574,17,1.0,3.0,1.0,47.0,5.0,1.0,0.19,0.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.8,0.0,2.0,0.0,0.9117708,0.0882292,1
1574,18,1.0,3.0,1.0,0.0,5.0,1.0,0.19,0.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,1.0,1.5,0.0,0.8,0.0,2.0,0.0,0.9860386,0.013961349,2
1574,19,1.0,3.0,1.0,0.0,5.0,1.0,0.19,0.0,86.0,2.0,0.0,17.0,1.0,4.82352941176471,0.0,1.0,0.0,1.5,0.0,0.8,0.0,2.0,0.0,0.99545604,0.004543939,3
1575,0,0.0,1.0,0.0,29.0,1.0,1.0,0.31,0.0,65.0,2.0,0.0,13.0,1.0,3.3,2.0,1.0,1.0,1.0,0.0,0.7,0.0,2.0,0.0,0.5052477,0.4947523,1
1575,1,0.0,1.0,0.0,29.0,1.0,1.0,1.0,0.0,65.0,2.0,0.0,13.0,1.0,3.3,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9990264,0.00097356923,2
1575,2,0.0,1.0,0.0,29.0,1.0,1.0,0.31,0.0,65.0,2.0,0.0,13.0,1.0,2.9,2.0,1.0,1.0,1.0,0.0,0.8,0.0,2.0,0.0,0.5917584,0.40824163,1
1575,3,0.0,1.0,0.0,29.0,1.0,1.0,0.31,0.0,50.0,2.0,0.0,13.0,1.0,3.3,2.0,1.0,1.0,1.0,0.0,0.8,0.0,2.0,0.0,0.6969925,0.30300745,1
1575,4,0.0,1.0,0.0,29.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,13.0,1.0,6.9,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9999827,1.726065e-05,5
1575,5,0.0,1.0,0.0,29.0,1.0,1.0,0.31,0.0,65.0,2.0,0.0,13.0,1.0,6.9,2.0,1.0,1.0,1.0,0.0,0.8,0.0,2.0,0.0,0.9418409,0.058159105,1
1575,6,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,65.0,2.0,0.0,13.0,1.0,6.9,2.0,1.0,1.0,1.0,0.0,0.8,0.0,2.0,0.0,0.99700284,0.0029971346,2
1575,7,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,65.0,2.0,0.0,13.0,1.0,6.9,2.0,1.0,0.0,1.0,0.0,0.8,0.0,2.0,0.0,0.99914694,0.0008530497,3
1575,8,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,65.0,2.0,0.0,13.0,1.0,6.9,2.0,1.0,0.0,1.7,0.0,0.8,0.0,2.0,0.0,0.99959683,0.00040316492,4
1575,9,0.0,1.0,0.0,29.0,1.0,1.0,0.31,0.0,65.0,2.0,0.0,0.0,1.0,3.3,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9985766,0.0014233977,2
1575,10,0.0,1.0,0.0,29.0,1.0,1.0,0.31,0.0,100.0,2.0,0.0,0.0,1.0,3.3,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9996857,0.0003143118,3
1575,11,0.0,1.0,26.0,29.0,1.0,1.0,0.31,0.0,100.0,2.0,0.0,0.0,1.0,3.3,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.99984026,0.00015976805,4
1575,12,0.0,1.0,26.0,29.0,1.0,1.0,0.31,0.0,100.0,2.0,0.0,0.0,1.0,3.3,2.0,1.0,1.0,5.5,0.0,0.0,0.0,2.0,0.0,0.99989676,0.00010325039,5
1575,13,0.0,1.0,0.0,29.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,13.0,1.0,3.3,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.9997849,0.00021508636,3
1575,14,0.0,1.0,0.0,29.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,13.0,1.0,3.3,2.0,1.0,1.0,5.5,0.0,0.0,0.0,2.0,0.0,0.9998952,0.0001048001,4
1575,15,0.0,1.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,13.0,1.0,3.3,2.0,1.0,1.0,5.5,0.0,0.0,0.0,2.0,0.0,0.9999121,8.789111e-05,5
1575,16,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,65.0,2.0,0.0,13.0,1.0,6.9,2.0,2.0,1.0,1.0,0.0,0.8,0.0,2.0,0.0,0.9990765,0.0009235075,3
1575,17,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,1.0,6.9,2.0,2.0,1.0,1.0,0.0,0.8,0.0,2.0,0.0,0.9996515,0.00034849477,4
1575,18,0.0,1.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,6.9,2.0,2.0,1.0,1.0,0.0,0.8,0.0,2.0,0.0,0.99984956,0.00015044055,5
1575,19,0.0,1.0,0.0,29.0,1.0,1.0,0.28,0.0,65.0,2.0,0.0,13.0,1.0,3.3,2.0,1.0,1.0,1.0,0.0,0.8,0.0,2.0,0.0,0.70344996,0.29655,1
1581,0,1.0,3.0,12.0,66.0,1.0,2.0,0.25,2.0,50.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.7929303,0.2070697,1
1581,1,1.0,3.0,12.0,28.0,1.0,2.0,0.25,10.0,50.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.82431316,0.17568687,1
1581,2,1.0,3.0,12.0,0.0,1.0,2.0,0.25,0.0,50.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1.0,2.66666666666667,0.0,0.0,0.0,2.0,1.0,0.9997132,0.00028681307,3
1581,3,1.0,3.0,12.0,0.0,1.0,2.0,0.25,0.0,50.0,3.0,0.0,30.0,1.0,4.1,2.0,2.0,1.0,2.66666666666667,0.0,0.0,0.0,2.0,1.0,0.9998982,0.00010182054,4
1581,4,1.0,3.0,12.0,0.0,1.0,2.0,0.25,0.0,50.0,3.0,0.0,30.0,1.0,4.1,2.0,2.0,1.0,1.7,0.0,0.0,0.0,2.0,1.0,0.9999583,4.171257e-05,5
1581,5,1.0,3.0,12.0,0.0,1.0,2.0,0.25,10.0,50.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.9095786,0.09042139,1
1581,6,1.0,3.0,12.0,0.0,1.0,2.0,0.25,10.0,50.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1.0,0.3,0.0,0.4,0.0,2.0,1.0,0.9919496,0.008050365,2
1581,7,1.0,3.0,12.0,0.0,1.0,2.0,0.25,10.0,50.0,3.0,0.0,8.0,1.0,30.25,2.0,2.0,1.0,0.3,0.0,0.4,0.0,2.0,1.0,0.9977248,0.0022752308,3
1581,8,1.0,3.0,12.0,0.0,0.0,2.0,0.25,10.0,50.0,3.0,0.0,8.0,1.0,30.25,2.0,2.0,1.0,0.3,0.0,0.4,0.0,2.0,1.0,0.9987327,0.0012673035,4
1581,9,1.0,3.0,12.0,0.0,0.0,2.0,0.25,10.0,50.0,3.0,0.0,8.0,1.0,30.25,2.0,2.0,1.0,0.3,0.0,1.0,0.0,2.0,1.0,0.99941975,0.0005802703,5
1581,10,1.0,3.0,12.0,66.0,1.0,2.0,0.25,0.0,50.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1.0,2.66666666666667,0.0,0.0,0.0,2.0,1.0,0.9906866,0.0093134,2
1581,11,1.0,3.0,12.0,66.0,1.0,2.0,0.25,10.0,50.0,3.0,0.0,30.0,1.0,6.9,2.0,2.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.622652,0.377348,1
1581,12,1.0,3.0,12.0,66.0,1.0,2.0,0.25,0.0,50.0,3.0,0.0,30.0,1.0,4.1,2.0,2.0,0.0,2.66666666666667,0.0,0.0,0.0,2.0,1.0,0.99919796,0.00080203085,4
1581,13,1.0,3.0,12.0,66.0,1.0,2.0,0.25,10.0,100.0,3.0,0.0,30.0,1.0,30.25,2.0,2.0,1.0,2.66666666666667,0.0,0.4,0.0,2.0,1.0,0.63091445,0.36908558,1
1581,14,1.0,3.0,12.0,66.0,1.0,2.0,0.25,0.0,100.0,3.0,0.0,30.0,1.0,2.9,2.0,2.0,0.0,2.66666666666667,0.0,0.0,0.0,2.0,1.0,0.99964756,0.00035245155,5
1581,15,1.0,3.0,12.0,66.0,1.0,2.0,0.25,0.0,50.0,3.0,0.0,30.0,1.0,4.1,2.0,2.0,1.0,1.7,0.0,0.0,0.0,2.0,1.0,0.9992965,0.0007034953,4
