test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
283,0,3.0,0.0,2.0,1.0,0.0,1.0,4.0,31.0,1.0,1.0,4.0,0.14,1.0,81.0,2.0,0.0,22.0,1.0,3.92857142857143,0.0,1.0,0.0,0.0,0.586538461538462,2.0,0.5,0.5,4
284,0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,42.0,3.0,1.0,7.0,0.28,0.0,90.0,2.0,0.0,26.0,2.0,2.91891891891892,0.0,1.0,0.0,0.0,0.459016393442623,2.0,0.5075686679303426,0.4924313320696571,3
302,0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,47.0,3.0,3.0,6.0,0.2,0.0,92.0,1.0,2.0,19.0,3.0,5.15909090909091,1.0,1.0,0.0,0.0,0.439320388349515,2.0,0.5102053551996775,0.4897946448003225,3
567,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,48.0,2.0,9.0,10.0,0.25,0.0,90.0,2.0,3.0,15.0,2.0,2.84848484848485,0.0,1.0,0.0,1.0,0.55,2.0,0.5399987874550413,0.4600012125449587,1
755,0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,31.0,3.0,5.0,3.0,0.13,0.0,86.0,2.0,0.0,23.0,2.0,2.83333333333333,1.0,1.0,0.0,0.0,0.443181818181818,2.0,0.5992607560166745,0.4007392439833255,2
762,0,5.0,1.0,1.0,6.0,0.0,1.0,2.0,127.0,4.0,10.0,71.0,0.15,0.0,96.0,1.0,0.0,42.0,4.0,2.97916666666667,0.0,1.0,0.0,19.0,0.633272058823529,4.0,0.5967227619083151,0.40327723809168486,1
773,0,2.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,0.14,0.0,71.0,1.0,7.0,3.0,2.0,5.41176470588235,1.0,1.0,0.0,0.0,0.457861635220126,3.0,0.5101424897313378,0.4898575102686622,4
790,0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,26.0,4.0,4.0,16.0,0.17,0.0,95.0,2.0,0.0,15.0,3.0,3.26666666666667,0.0,0.0,0.0,0.0,0.558260869565217,2.0,0.5550281751328886,0.44497182486711157,3
792,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,1.0,0.0,17.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,2.61904761904762,1.0,1.0,0.0,1.0,0.814465408805031,1.0,0.8596616997808318,0.140338300219168,1
795,0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,108.0,2.0,4.0,19.0,0.2,0.0,92.0,1.0,0.0,6.0,2.0,3.42592592592593,0.0,0.0,0.0,0.0,0.556005398110661,5.0,0.5382682188329819,0.461731781167018,3
805,0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,31.0,1.0,7.0,3.0,0.15,0.0,92.0,1.0,0.0,22.0,2.0,2.7027027027027,0.0,0.0,0.0,0.0,0.658469945355191,2.0,0.5888000789817749,0.4111999210182251,5
1940,0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,182.0,1.0,0.0,1.0,1.3,0.0,0.0,1.0,0.0,9.0,2.0,1.53658536585366,1.0,1.0,0.0,0.0,0.809264305177112,1.0,0.6886547571467047,0.31134524285329535,1
854,0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,151.0,6.0,0.0,1.0,0.34,1.0,78.0,1.0,1.0,16.0,2.0,6.625,2.0,1.0,0.0,0.0,0.606104651162791,3.0,0.5097501477714543,0.490249852228546,4
861,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,23.0,1.0,0.0,4.0,0.35,0.0,65.0,2.0,0.0,5.0,2.0,2.75,1.0,1.0,0.0,8.0,0.682692307692308,0.0,0.6215767474622886,0.3784232525377114,1
863,0,1.0,0.0,1.0,14.0,0.0,1.0,2.0,79.0,5.0,0.0,29.0,0.19,0.0,94.0,1.0,0.0,3.0,3.0,3.1875,1.0,1.0,0.0,0.0,0.56794425087108,2.0,0.5270449617129397,0.47295503828706037,3
871,0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,65.0,4.0,1.0,35.0,0.09,0.0,93.0,1.0,19.0,16.0,2.0,2.73333333333333,0.0,1.0,0.0,0.0,0.454649827784156,4.0,0.606360546875617,0.3936394531243828,2
873,0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,43.0,4.0,2.0,26.0,0.1,1.0,90.0,2.0,0.0,6.0,2.0,2.9,0.0,1.0,0.0,0.0,0.577249575551783,5.0,0.5133882312907807,0.4866117687092192,2
909,0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,53.0,4.0,16.0,20.0,0.11,10.0,90.0,1.0,0.0,49.0,2.0,7.03571428571429,3.0,1.0,0.0,6.0,0.846645367412141,3.0,0.619081436504799,0.380918563495201,1
927,0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,136.0,3.0,21.0,25.0,0.39,0.0,93.0,4.0,4.0,6.0,4.0,2.52083333333333,1.0,1.0,0.0,0.0,0.487364620938628,2.0,0.5832963791685248,0.41670362083147516,2
929,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,108.0,2.0,5.0,21.0,0.35,0.0,93.0,4.0,4.0,15.0,9.0,2.06818181818182,0.0,0.0,0.0,34.0,0.404907975460123,2.0,0.5249942394615548,0.47500576053844523,1
934,0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,2.0,1.0,2.0,0.0,0.6,0.0,94.0,1.0,8.0,3.0,1.0,5.57142857142857,1.0,1.0,0.0,0.0,0.552188552188552,3.0,0.5091451379190749,0.4908548620809252,4
972,0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,71.0,4.0,5.0,14.0,0.23,0.0,85.0,2.0,4.0,3.0,2.0,6.08108108108108,1.0,1.0,0.0,0.0,0.659574468085106,1.0,0.7017989540122931,0.2982010459877067,1
1950,0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,22.0,3.0,2.0,3.0,0.21,2.0,46.0,5.0,0.0,4.0,2.0,2.75,1.0,2.0,0.0,13.0,0.577181208053691,1.0,0.5331482150206943,0.46685178497930563,1
1043,0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,22.0,1.0,0.0,5.0,0.23,3.0,81.0,5.0,6.0,12.0,1.0,3.14516129032258,0.0,2.0,0.0,0.0,0.475270039795338,3.0,0.6624492071986899,0.3375507928013101,2
1103,0,1.0,0.0,1.0,5.0,0.0,0.0,2.0,28.0,8.0,6.0,6.0,0.09,2.0,85.0,2.0,0.0,6.0,3.0,3.05,0.0,0.0,0.0,14.0,0.413793103448276,1.0,0.6028672749000219,0.39713272509997805,3
1467,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,46.0,1.0,6.0,11.0,0.06,5.0,82.0,4.0,2.0,1.0,1.0,4.4375,1.0,1.0,0.0,12.0,0.493445692883895,1.0,0.6053677178645626,0.39463228213543755,2
1671,0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,27.0,1.0,4.0,5.0,0.16,0.0,89.0,5.0,1.0,7.0,1.0,2.33333333333333,0.0,1.0,0.0,0.0,0.448888888888889,1.0,0.9165098070014521,0.08349019299854771,1
1744,0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,125.0,1.0,1.0,3.0,0.94,0.0,79.0,1.0,0.0,6.0,5.0,2.60869565217391,0.0,1.0,0.0,0.0,0.681818181818182,1.0,0.5813229365303182,0.41867706346968175,1
