test_idx,candidate_id,CountDeclMethodDefault,AvgEssential,CountDeclClassMethod,AvgLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Del_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
42,10,1.0,2.0,0.0,0.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,0.0,0.666666666666667,0.0,2.0,5.0,0.9774229633578428,0.022577036642157145,2
42,11,0.0,2.0,0.0,0.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,0.0,0.666666666666667,0.0,2.0,5.0,0.9944145043248174,0.005585495675182578,3
42,12,0.0,2.0,0.0,0.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,31.0,1.0,1.15,0.0,0.0,0.666666666666667,0.0,2.0,5.0,0.9974650027258956,0.002534997274104403,4
42,13,0.0,2.0,0.0,0.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,5.0,6.8125,0.0,3.875,31.0,1.0,1.15,0.0,0.0,0.666666666666667,0.0,2.0,5.0,0.9977648092632764,0.0022351907367236753,5
42,14,0.0,2.0,0.0,1.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,5.0,6.8125,0.0,3.875,31.0,1.0,1.15,0.0,0.0,0.666666666666667,0.0,2.0,5.0,0.9977891161764306,0.002210883823569403,5
42,15,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,0.0,1.0,1.15,0.0,258.0,1.0,0.0,2.0,5.0,0.844182320871699,0.15581767912830105,1
42,16,1.0,2.0,0.0,7.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,31.0,1.0,1.15,0.0,258.0,0.0,0.0,2.0,5.0,0.9594022764552391,0.040597723544760926,2
42,17,1.0,2.0,0.0,0.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,2.0,6.8125,0.0,3.875,31.0,1.0,1.15,0.0,258.0,0.0,0.0,2.0,5.0,0.9860959378060408,0.013904062193959218,3
42,18,1.0,2.0,0.0,0.0,0.0,0.92,0.0,78.0,1.0,0.0,14.0,5.0,6.8125,0.0,3.875,31.0,1.0,1.15,0.0,258.0,0.0,0.0,2.0,5.0,0.9912198816874475,0.008780118312552496,4
42,19,1.0,2.0,0.0,0.0,0.0,0.92,0.0,78.0,1.0,1.0,14.0,5.0,6.8125,0.0,3.875,31.0,1.0,1.15,0.0,258.0,0.0,0.0,2.0,5.0,0.9919562071750797,0.008043792824920263,5
52,0,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.6,0.0,0.0,1.0,0.0,2.0,2.0,0.5052215406436595,0.4947784593563404,1
52,1,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,2.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.5236891312126404,0.4763108687873596,1
52,2,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,13.0,1.0,5.23076923076923,1.0,7.0,31.0,1.0,0.9,0.0,0.0,1.0,0.0,2.0,2.0,0.9943101260049546,0.00568987399504537,3
52,3,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,13.0,1.0,5.23076923076923,1.0,7.0,31.0,1.0,0.9,0.0,0.0,0.0,0.0,2.0,2.0,0.9958278046023963,0.004172195397603743,4
52,4,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,3.0,1.0,5.23076923076923,1.0,7.0,31.0,1.0,0.9,0.0,0.0,0.0,0.0,2.0,2.0,0.9972890832995726,0.002710916700427489,4
52,5,0.0,2.0,2.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,3.0,1.0,5.23076923076923,1.0,7.0,31.0,1.0,0.9,0.0,0.0,0.0,0.0,2.0,2.0,0.9981689484298327,0.0018310515701672316,5
52,6,0.0,2.0,2.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,3.0,1.0,5.23076923076923,1.0,7.0,31.0,1.0,0.7,0.0,0.0,0.0,0.0,2.0,2.0,0.9984388156052216,0.0015611843947784091,5
52,7,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,31.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.8720258117597768,0.12797418824022316,1
52,8,0.0,2.0,2.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.6612576039039704,0.3387423960960296,1
52,9,0.0,2.0,247.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,2.0,31.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.983114361879406,0.016885638120593932,3
52,10,0.0,2.0,247.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,5.0,5.23076923076923,1.0,2.0,31.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.9894602354120535,0.01053976458794651,4
52,11,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,4.3,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.6772449908042233,0.3227550091957767,1
52,12,0.0,2.0,0.0,6.0,5.0,0.43,0.0,80.0,2.0,45.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.6342675008274152,0.36573249917258477,1
52,13,0.0,2.0,0.0,6.0,0.0,0.43,0.0,80.0,2.0,45.0,20.0,1.0,5.23076923076923,1.0,2.0,1.0,1.0,0.9,0.0,0.0,1.0,0.0,2.0,2.0,0.9915862025891834,0.008413797410816597,4
52,14,0.0,2.0,247.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.8139690997116368,0.1860309002883632,1
52,15,0.0,2.0,247.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,20.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,0.0,0.0,2.0,2.0,0.9368039118977936,0.06319608810220649,2
52,16,0.0,2.0,247.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,0.0,1.0,5.23076923076923,1.0,7.0,1.0,1.0,1.73333333333333,0.0,0.0,0.0,0.0,2.0,2.0,0.988904130189426,0.011095869810573939,3
52,17,0.0,2.0,247.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,0.0,1.0,5.23076923076923,1.0,2.0,1.0,1.0,1.73333333333333,0.0,0.0,0.0,0.0,2.0,2.0,0.9971078227024261,0.0028921772975738875,4
52,18,0.0,2.0,247.0,6.0,5.0,0.43,0.0,80.0,2.0,45.0,0.0,1.0,5.23076923076923,1.0,2.0,1.0,1.0,1.73333333333333,0.0,0.0,0.0,0.0,2.0,2.0,0.9978945484942356,0.002105451505764338,5
52,19,0.0,2.0,247.0,6.0,5.0,0.43,0.0,80.0,2.0,0.0,13.0,1.0,5.23076923076923,1.0,7.0,31.0,1.0,1.73333333333333,0.0,0.0,1.0,0.0,2.0,2.0,0.9873356865641584,0.012664313435841667,3
62,0,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,19.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,0.272727272727273,0.0,4.0,15.0,0.8721538236462353,0.12784617635376475,1
62,1,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,0.0,0.272727272727273,0.0,4.0,15.0,0.9907815801706608,0.009218419829339266,2
62,2,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,0.0,1.0,0.0,4.0,15.0,0.9972235869990299,0.002776413000970136,3
62,3,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,3.0,8.25174825174825,0.0,4.52447552447552,31.0,1.0,0.56,0.0,0.0,1.0,0.0,4.0,15.0,0.998753949005958,0.0012460509940419855,4
62,4,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,0.0,8.25174825174825,0.0,4.52447552447552,31.0,1.0,0.56,0.0,0.0,1.0,0.0,4.0,15.0,0.9988227962448807,0.0011772037551192821,5
62,5,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,0.0,0.272727272727273,0.0,4.0,0.0,0.9966600716092667,0.0033399283907332785,3
62,6,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,3.0,8.25174825174825,0.0,4.52447552447552,31.0,1.0,0.56,0.0,0.0,0.272727272727273,0.0,4.0,0.0,0.9978458610407405,0.002154138959259503,4
62,7,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,6.0,3.0,8.25174825174825,0.0,4.52447552447552,31.0,1.0,0.56,0.0,0.0,0.272727272727273,0.0,4.0,0.0,0.9981066518182967,0.0018933481817032796,4
62,8,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,6.0,3.0,2.0,0.0,4.52447552447552,31.0,1.0,0.56,0.0,0.0,0.272727272727273,0.0,4.0,0.0,0.9985822159005381,0.001417784099461934,5
62,9,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,6.0,3.0,2.0,0.0,4.52447552447552,31.0,1.0,0.56,0.0,0.0,0.272727272727273,0.0,4.0,1.0,0.9988389319185328,0.0011610680814672194,5
62,10,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,1.0,0.0,4.0,15.0,0.9819986164315577,0.018001383568442303,2
62,11,1.0,1.0,1.0,0.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,1.0,0.0,4.0,15.0,0.9936028517156069,0.006397148284393056,3
62,12,1.0,1.0,1.0,0.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,5.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,1.0,0.0,4.0,15.0,0.9953127991865296,0.004687200813470441,4
62,13,0.0,1.0,1.0,0.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,5.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,43.0,1.0,0.0,4.0,15.0,0.9958412613801929,0.00415873861980711,5
62,14,1.0,1.0,1.0,6.0,0.0,0.73,0.0,91.0,1.0,19.0,0.0,3.0,8.25174825174825,0.0,4.52447552447552,31.0,1.0,0.56,0.0,0.0,1.0,0.0,4.0,15.0,0.9990036839702279,0.0009963160297720844,5
62,15,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,18.0,0.272727272727273,0.0,4.0,15.0,0.7104797908267426,0.2895202091732573,1
62,16,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,3.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,0.0,1.0,0.0,4.0,15.0,0.9685747297913476,0.03142527020865236,2
62,17,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,5.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,0.0,1.0,0.0,4.0,15.0,0.9877227757686443,0.012277224231355644,3
62,18,1.0,1.0,1.0,0.0,0.0,0.7,0.0,91.0,1.0,19.0,96.0,5.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,0.0,1.0,0.0,4.0,15.0,0.9925744633917706,0.007425536608229405,4
62,19,1.0,1.0,1.0,6.0,0.0,0.7,0.0,91.0,1.0,19.0,0.0,5.0,8.25174825174825,0.0,4.52447552447552,1.0,1.0,0.56,0.0,0.0,0.272727272727273,0.0,4.0,0.0,0.9974302528182691,0.0025697471817308147,4
63,0,1.0,1.0,0.0,6.0,0.0,0.73,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.6718413658695379,0.32815863413046203,1
63,1,1.0,1.0,0.0,3.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.5872553779029435,0.4127446220970565,1
63,2,1.0,1.0,0.0,6.0,0.0,3.03,0.0,62.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.5109914995482909,0.4890085004517091,1
63,3,1.0,1.0,0.0,0.0,0.0,0.17,0.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.9978787730551978,0.0021212269448021956,4
63,4,1.0,1.0,0.0,0.0,0.0,0.17,0.0,87.0,2.0,1.0,13.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.9984583811999775,0.0015416188000224496,5
63,5,1.0,1.0,0.0,6.0,0.0,3.03,0.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.8217469032389202,0.17825309676107984,1
63,6,1.0,1.0,0.0,6.0,0.0,3.03,0.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,31.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9516828217610528,0.04831717823894726,2
63,7,0.0,1.0,0.0,6.0,0.0,3.03,0.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,31.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9826614284290512,0.017338571570948747,3
63,8,0.0,1.0,0.0,6.0,0.0,3.03,0.0,87.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,31.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,5.0,0.9897856723590952,0.010214327640904765,4
63,9,0.0,1.0,0.0,6.0,0.0,3.03,0.0,87.0,0.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,31.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,5.0,0.9900876315884852,0.00991236841151481,5
63,10,1.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,2.0,1.0,14.0,5.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9907366332973596,0.009263366702640413,3
63,11,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,2.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.5360809868292497,0.46391901317075035,1
63,12,1.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,2.0,1.0,14.0,5.0,2.0,0.0,0.842105263157895,31.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.9972985295947518,0.00270147040524819,5
63,13,1.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,2.0,1.0,14.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.9916242046614566,0.008375795338543353,3
63,14,1.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,2.0,1.0,14.0,5.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.9969661830341009,0.003033816965899122,4
63,15,1.0,1.0,0.0,0.0,0.0,0.17,0.0,0.0,2.0,1.0,14.0,5.0,3.05263157894737,0.0,0.842105263157895,31.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,5.0,0.9983674578009136,0.0016325421990863991,5
63,16,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,6.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,5.0,0.7859071032210818,0.2140928967789182,1
63,17,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,4.0,2.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,0.0,0.9557614748735491,0.044238525126450885,2
63,18,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,4.0,5.0,3.05263157894737,0.0,0.842105263157895,0.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,0.0,0.983081652988512,0.01691834701148794,3
63,19,1.0,1.0,0.0,6.0,0.0,3.03,0.0,0.0,2.0,1.0,4.0,5.0,3.05263157894737,0.0,0.842105263157895,31.0,1.0,0.0,0.0,2.0,0.333333333333333,0.0,6.0,0.0,0.9903324290170947,0.00966757098290524,4
64,0,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,19.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.5248180995765017,0.4751819004234983,1
64,1,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.9759078617391853,0.02409213826081474,2
64,2,0.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,0.3,0.0,3.0,15.0,0.9934291973250906,0.006570802674909439,3
64,3,0.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,0.9968724335128047,0.003127566487195303,4
64,4,0.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,0.9979960292838973,0.0020039707161027473,5
64,5,0.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,15.0,0.9985312128220147,0.0014687871779852134,5
64,6,0.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.3,0.0,3.0,15.0,0.9710059704355586,0.02899402956444141,2
64,7,0.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.0,0.0,3.0,15.0,0.9824338154733085,0.01756618452669142,3
64,8,0.0,2.0,12.0,2.0,7.0,0.29,15.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.0,0.0,3.0,15.0,0.9873069033854922,0.012693096614507805,4
64,9,0.0,2.0,12.0,0.0,7.0,0.29,15.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.0,0.0,3.0,15.0,0.9886754503186681,0.011324549681331881,5
64,10,1.0,2.0,12.0,0.0,7.0,0.29,15.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.0,0.0,3.0,15.0,0.9895699987144156,0.01043000128558434,5
64,11,1.0,2.0,12.0,0.0,7.0,0.29,15.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,1.0,0.0,3.0,15.0,0.9908734088235853,0.009126591176414685,5
64,12,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,15.0,0.9933921797809131,0.006607820219086928,3
64,13,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,15.0,0.9955771525505184,0.0044228474494815906,4
64,14,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,5.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,15.0,0.9957241998468709,0.004275800153129139,5
64,15,0.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,1.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.0,0.0,3.0,15.0,0.9862680781408034,0.013731921859196536,4
64,16,0.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.7,1.0,5.05555555555556,1.0,1.0,1.0,0.0,199.0,0.0,0.0,3.0,15.0,0.9880831015189553,0.011916898481044665,5
64,17,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.9962111169763577,0.0037888830236423535,4
64,18,16.0,2.0,12.0,2.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,5.0,4.72222222222222,0.0,5.05555555555556,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.9970194913822233,0.0029805086177766894,5
64,19,16.0,2.0,12.0,0.0,7.0,0.29,0.0,95.0,3.0,12.0,13.0,3.0,4.72222222222222,0.0,5.05555555555556,31.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,15.0,0.9960898476924605,0.003910152307539602,5
65,0,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,19.0,2.0,17.8736842105263,0.0,3.95789473684211,1.0,1.0,0.5,0.0,48.0,0.0,0.0,5.0,7.0,0.6246074380285702,0.3753925619714298,2
65,1,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,0.0,2.0,17.8736842105263,0.0,3.95789473684211,31.0,1.0,0.5,0.0,48.0,0.0,0.0,5.0,7.0,0.9522108464561739,0.04778915354382606,3
65,2,1.0,1.0,1.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,19.0,2.0,17.8736842105263,0.0,3.95789473684211,31.0,1.0,0.5,0.0,48.0,0.571428571428571,0.0,5.0,7.0,0.5643582117502222,0.4356417882497778,3
65,3,1.0,1.0,0.0,4.0,0.0,0.53,0.0,88.0,2.0,0.0,0.0,2.0,17.8736842105263,0.0,3.95789473684211,31.0,1.0,0.5,0.0,48.0,0.0,0.0,5.0,7.0,0.9826403315426944,0.017359668457305598,5
65,4,1.0,1.0,8.0,4.0,0.0,0.53,0.0,88.0,2.0,1.0,1.0,2.0,17.8736842105263,0.0,3.95789473684211,31.0,1.0,0.5,0.0,48.0,0.571428571428571,0.0,5.0,0.0,0.5067604243375132,0.49323957566248683,3
