test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,ADEV,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
219,0,7.0,4.0,1.0,2.0,0.0,1.0,2.0,12.0,1.0,22.0,58.0,0.17,0.0,74.0,2.0,1.0,50.0,2.0,3.94736842105263,0.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,0.5396382570251944,0.4603617429748056,4
225,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,19.0,66.0,0.23,0.0,92.0,1.0,1.0,43.0,2.0,3.84931506849315,0.0,0.0,0.0,10.0,1.0,0.0,3.0,1.0,0.5266365720311426,0.4733634279688575,2
230,0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,11.0,37.0,0.18,1.0,88.0,2.0,1.0,45.0,2.0,3.02380952380952,0.0,0.0,0.0,18.0,1.0,0.0,3.0,2.0,0.6488300812367704,0.35116991876322956,2
246,0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,13.0,38.0,76.0,0.15,0.0,95.0,1.0,1.0,70.0,4.0,3.09574468085106,0.0,1.0,0.0,17.0,1.0,0.0,3.0,0.0,0.5164623688717113,0.48353763112828874,3
282,0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,6.0,17.0,0.83,0.0,87.0,3.0,0.0,3.0,2.0,2.83333333333333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6103116218177791,0.3896883781822209,2
287,0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,9.0,0.7,0.0,76.0,3.0,0.0,1.0,2.0,3.1,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5359826877665483,0.46401731223345166,2
359,0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,7.0,0.0,1.0,29.0,0.19,0.0,100.0,2.0,5.0,3.0,2.0,2.42105263157895,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5002475455573936,0.49975245444260635,5
379,0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.32,1.0,25.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7128183775115806,0.2871816224884194,1
389,0,0.0,3.0,1.0,3.0,0.0,0.0,2.0,4.0,5.0,6.0,41.0,0.29,0.0,90.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5140460652361296,0.48595393476387044,3
393,0,4.0,6.0,1.0,15.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.09,0.0,94.0,1.0,1.0,4.0,2.0,4.49122807017544,0.0,1.0,0.0,6.0,1.0,0.0,2.0,0.0,0.6631194220207666,0.3368805779792335,2
427,0,9.0,0.0,1.0,5.0,2.0,1.0,2.0,2.0,0.0,22.0,8.0,0.18,0.0,91.0,1.0,0.0,10.0,1.0,4.13953488372093,0.0,1.0,0.0,11.0,1.0,0.0,2.0,0.0,0.5073530275005567,0.4926469724994433,4
502,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.6,0.0,62.0,2.0,1.0,8.0,1.0,4.16666666666667,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.5900383450225506,0.40996165497744946,2
503,0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,10.0,28.0,36.0,7.0,0.18,0.0,93.0,1.0,2.0,40.0,2.0,4.15942028985507,0.0,0.0,0.0,11.0,1.0,0.0,3.0,0.0,0.646110989008353,0.353889010991647,2
505,0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,2.0,11.0,0.55,0.0,66.0,3.0,0.0,12.0,2.0,3.28571428571429,1.0,1.0,0.0,3.0,0.666666666666667,0.0,3.0,0.0,0.5731996376634083,0.42680036233659174,2
695,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,14.0,0.35,0.0,62.0,2.0,0.0,1.0,2.0,2.1875,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5031587855451307,0.4968412144548693,2
725,0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,16.0,16.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,3.0,0.875,0.0,2.0,0.0,0.8394523760360135,0.16054762396398653,2
726,0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,37.0,14.0,0.15,0.0,95.0,1.0,0.0,39.0,4.0,2.90361445783133,0.0,1.0,0.0,2.0,0.846153846153846,0.0,2.0,1.0,0.5125025791597253,0.4874974208402747,2
727,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,19.0,0.62,0.0,88.0,1.0,0.0,2.0,2.0,2.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5734996587543838,0.4265003412456162,2
729,0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,11.0,0.34,0.0,65.0,1.0,0.0,2.0,2.0,3.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6270432161534507,0.37295678384654923,2
737,0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,16.0,0.12,0.0,81.0,1.0,0.0,2.0,2.0,5.38235294117647,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5315440227227293,0.4684559772772707,4
754,0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,4.0,13.0,48.0,0.15,0.0,94.0,2.0,0.0,21.0,2.0,2.9622641509434,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.7440302508030199,0.2559697491969802,2
757,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,13.0,0.25,0.0,69.0,1.0,0.0,2.0,1.0,7.42857142857143,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.542985115295473,0.457014884704527,2
771,0,1.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,4.0,10.0,24.0,0.22,0.0,91.0,2.0,0.0,23.0,2.0,2.45161290322581,0.0,0.0,0.0,6.0,1.0,0.0,2.0,0.0,0.6998741711002449,0.30012582889975514,2
773,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,4.0,0.36,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.555138131704142,0.444861868295858,2
816,0,8.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,8.0,22.0,0.35,1.0,70.0,1.0,1.0,14.0,2.0,6.46666666666667,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5420870947234155,0.4579129052765844,2
832,0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,4.0,1.0,32.0,50.0,0.1,0.0,72.0,1.0,0.0,16.0,1.0,2.71428571428571,0.0,1.0,0.0,25.0,1.0,0.0,3.0,2.0,0.5436006180195436,0.4563993819804564,3
884,0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,23.0,37.0,0.2,0.0,93.0,4.0,3.0,6.0,4.0,2.39130434782609,1.0,1.0,0.0,3.0,1.1,0.0,3.0,1.0,0.6245969192954461,0.3754030807045539,2
886,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,14.0,11.0,0.39,0.0,90.0,4.0,3.0,13.0,2.0,2.37037037037037,0.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,0.8890642661398156,0.11093573386018435,2
913,0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,15.0,26.0,0.18,0.0,89.0,1.0,1.0,8.0,3.0,4.1,0.0,0.0,0.0,5.0,0.8,0.0,3.0,0.0,0.7924338945576519,0.2075661054423481,2
914,0,2.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,7.0,0.55,0.0,57.0,2.0,1.0,16.0,1.0,4.44444444444444,1.0,1.0,0.0,2.0,1.1,0.0,3.0,1.0,0.9158897440847988,0.08411025591520115,2
983,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.71,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6749113502873891,0.32508864971261087,2
991,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,4.0,0.0,0.85,0.0,70.0,5.0,0.0,3.0,1.0,1.83333333333333,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5107868855126789,0.48921311448732113,3
1009,0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,0.0,11.0,0.73,6.0,0.0,6.0,3.0,6.0,1.0,0.545454545454545,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,0.522700823784364,0.47729917621563606,2
1011,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.51,0.0,0.0,3.0,0.0,4.0,1.0,1.75,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5322323504169255,0.4677676495830745,2
1093,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,37.0,0.29,2.0,85.0,1.0,0.0,6.0,2.0,3.94594594594595,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5104617857401037,0.4895382142598963,3
1103,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,25.0,12.0,14.0,0.43,0.0,85.0,4.0,6.0,4.0,2.0,6.82051282051282,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.8590688801682734,0.14093111983172657,2
1105,0,0.0,0.0,1.0,1.0,0.0,15.0,3.0,1.0,0.0,0.0,1.0,0.71,10.0,33.0,5.0,0.0,2.0,1.0,3.3,2.0,18.0,1.0,1.0,1.0,0.0,3.0,0.0,0.6206706462881542,0.3793293537118459,2
1134,0,2.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,8.0,13.0,6.0,0.42,2.0,82.0,3.0,2.0,1.0,2.0,3.69230769230769,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5188471008576597,0.4811528991423403,3
1169,0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,11.0,0.24,2.0,77.0,2.0,0.0,2.0,2.0,2.45454545454545,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5271238482177513,0.47287615178224873,4
1318,0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,0.38,1.0,80.0,2.0,0.0,1.0,1.0,1.8,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5120720055689418,0.48792799443105817,2
1335,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,0.45,2.0,0.0,2.0,0.0,6.0,1.0,1.875,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6121934369074244,0.3878065630925755,2
1366,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.6621736515746526,0.3378263484253474,2
1429,0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,5.0,8.0,0.29,2.0,68.0,1.0,3.0,3.0,1.0,3.35,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5297597116877137,0.47024028831228626,2
1496,0,1.0,0.0,2.0,15.0,0.0,0.0,4.0,1.0,1.0,19.0,5.0,0.51,2.0,85.0,1.0,0.0,2.0,2.0,6.83333333333333,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5049880873130832,0.49501191268691674,2
1506,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,4.0,0.22,1.0,100.0,2.0,0.0,2.0,2.0,3.1,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6875387028380162,0.3124612971619838,2
1582,0,5.0,0.0,1.0,5.0,3.0,1.0,2.0,3.0,2.0,12.0,9.0,0.24,0.0,88.0,1.0,0.0,2.0,2.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5200423091887783,0.4799576908112217,3
1583,0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0,9.0,12.0,0.36,0.0,86.0,1.0,0.0,5.0,3.0,3.8,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5272317680719265,0.4727682319280735,3
1594,0,2.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,8.0,1.0,0.0,80.0,1.0,0.0,1.0,5.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5851843603409914,0.4148156396590086,3
1595,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,40.0,1.25,0.0,91.0,1.0,0.0,2.0,1.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6229625431444545,0.37703745685554546,2
1598,0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,4.0,3.0,4.0,5.0,0.62,0.0,79.0,2.0,2.0,3.0,3.0,2.31818181818182,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5006216118585256,0.49937838814147445,2
1600,0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,13.0,14.0,0.32,0.0,80.0,1.0,0.0,4.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.6526905996595029,0.347309400340497,2
1601,0,6.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,6.0,7.0,0.5,0.0,63.0,1.0,0.0,11.0,2.0,4.61538461538461,2.0,1.0,0.0,4.0,1.1,0.0,4.0,1.0,0.6451041132891863,0.35489588671081373,2
1721,0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,6.0,3.0,0.39,2.0,81.0,3.0,0.0,2.0,2.0,3.78571428571429,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5077692806281611,0.492230719371839,2
1722,0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,9.0,3.0,0.38,0.0,90.0,2.0,3.0,1.0,1.0,3.83333333333333,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.5159314514456281,0.4840685485543719,3
1735,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,3.0,6.0,6.0,0.43,0.0,90.0,1.0,0.0,3.0,4.0,3.41379310344828,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.5299257308970398,0.47007426910296024,2
