,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountLineComment,CountDeclMethodProtected,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE
503,0.0,2.0,4.0,1.0,3.0,1.0,0.31000000000000005,0.0,0.0,1.0,0.0,4.0,1.0,1.125,0.0,2.75,2.0,1.0,0.3,0.0,0.333333333333333,0.0,1.0,3.0,2.0
54,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,,,,,
563,,,,,,,,,,,,,,,,,,,,,,,,,
574,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,,,,,,,,,,,,,,,,,,,,,,,
586,,,,,,,,,,,,,,,,,,,,,,,,,
589,,,,,,,,,,,,,,,,,,,,,,,,,
592,4.0,0.0,8.0,3.0,3.0,0.0,2.68,0.0,0.0,1.0,3.0,8.0,1.0,1.0,1.0,0.015873015873015817,0.0,1.0,0.0,0.0,0.333333333333333,0.0,4.0,3.0,3.0
585,,,,,,,,,,,,,,,,,,,,,,,,,
597,,,,,,,,,,,,,,,,,,,,,,,,,
621,2.0,2.0,1.0,7.0,163.0,2.0,0.6200000000000001,0.0,76.0,2.0,2.0,2.0,3.0,3.48387096774194,0.0,2.7741935483871,0.0,1.0,0.882352941176471,0.0,1.0,0.0,1.0,1.0,2.0
1633,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,
717,,,,,,,,,,,,,,,,,,,,,,,,,
593,,,,,,,,,,,,,,,,,,,,,,,,,
744,,,,,,,,,,,,,,,,,,,,,,,,,
746,78.0,2.0,5.0,5.0,3.0,2.0,0.3400000000000001,1.0,78.0,1.0,3.9999999999999996,5.0,2.0,4.94736842105263,1.0,6.0,0.0,1.0,1.47826086956522,0.0,0.333333333333333,0.0,3.0,5.0,2.0
552,,,,,,,,,,,,,,,,,,,,,,,,,
754,,,,,,,,,,,,,,,,,,,,,,,,,
757,3.0,23.0,68.0,3.0,131.0,2.0,0.47,0.0,68.0,3.0,0.0,23.0,2.0,4.8125,1.0,8.5,2.0,1.0,1.3,0.0,0.375,0.0,3.0,5.0,3.0
733,,,,,,,,,,,,,,,,,,,,,,,,,
682,,,,,,,,,,,,,,,,,,,,,,,,,
780,,,,,,,,,,,,,,,,,,,,,,,,,
782,0.0,1.0,4.0,0.0,22.0,2.0,0.3799999999999999,0.0,0.0,3.0,0.0,11.0,1.0,3.5,1.0,5.5,3.0,1.0,0.833333333333333,0.0,0.25,0.0,3.0,4.0,4.0
771,,,,,,,,,,,,,,,,,,,,,,,,,
777,,,,,,,,,,,,,,,,,,,,,,,,,
788,71.0,2.0,4.0,6.0,32.0,1.0,0.1499999999999999,1.0,71.0,3.0,0.0,14.0,1.0,2.8,1.0,6.6,1.0,1.0,1.46153846153846,0.0,0.333333333333333,0.0,2.0,5.0,6.0
790,,,,,,,,,,,,,,,,,,,,,,,,,
792,,,,,,,,,,,,,,,,,,,,,,,,,
622,,,,,,,,,,,,,,,,,,,,,,,,,
800,,,,,,,,,,,,,,,,,,,,,,,,,
784,7.0,18.0,67.0,5.0,46.0,4.0,0.25,0.0,67.0,2.0,6.0,18.0,1.0,6.27272727272727,1.0,5.81818181818182,0.0,1.0,1.46153846153846,0.0,0.333333333333333,0.0,3.0,5.0,5.0
545,,,,,,,,,,,,,,,,,,,,,,,,,
793,,,,,,,,,,,,,,,,,,,,,,,,,
842,55.00000000000001,3.0,4.0,3.0,46.0,0.0,0.3400000000000001,0.0,55.0,1.0,0.0,25.0,2.0,2.14285714285714,1.0,11.2857142857143,1.0,1.0,1.7000000000000002,0.0,0.5,0.0,3.0,4.0,1.0
853,,,,,,,,,,,,,,,,,,,,,,,,,
749,,,,,,,,,,,,,,,,,,,,,,,,,
858,,,,,,,,,,,,,,,,,,,,,,,,,
805,5.0,21.0,67.0,5.0,40.0,2.0,0.31000000000000005,0.0,67.0,3.0,0.0,21.0,2.0,3.1,1.0,6.6,1.0,1.0,0.666666666666667,0.0,0.375,0.0,2.0,6.0,5.0
872,,,,,,,,,,,,,,,,,,,,,,,,,
877,,,,,,,,,,,,,,,,,,,,,,,,,
890,2.0,1.0,5.0,4.0,68.0,0.0,0.66,0.0,68.0,2.0,0.0,4.0,2.0,3.05263157894737,1.0,3.36842105263158,1.0,1.0,0.739130434782609,0.0,0.666666666666667,0.0,5.0,2.0,1.0
880,,,,,,,,,,,,,,,,,,,,,,,,,
893,,,,,,,,,,,,,,,,,,,,,,,,,
908,2.0,1.0,20.0,7.0,49.0,0.0,0.3700000000000001,0.0,50.0,1.0,0.0,20.0,2.0,6.0,2.0,9.0,1.0,1.0,2.5,0.0,0.75,0.0,1.0,2.0,1.0
895,,,,,,,,,,,,,,,,,,,,,,,,,
909,,,,,,,,,,,,,,,,,,,,,,,,,
915,,,,,,,,,,,,,,,,,,,,,,,,,
933,,,,,,,,,,,,,,,,,,,,,,,,,
931,,,,,,,,,,,,,,,,,,,,,,,,,
937,,,,,,,,,,,,,,,,,,,,,,,,,
942,,,,,,,,,,,,,,,,,,,,,,,,,
948,,,,,,,,,,,,,,,,,,,,,,,,,
949,7.0,5.0,6.0,6.0,27.0,0.0,1.8,0.0,100.0,1.0,1.0,7.0,2.0,6.71111111111111,0.0,0.7777777777777781,0.0,1.0,0.0,0.0,0.4,0.0,5.0,6.0,6.0
812,,,,,,,,,,,,,,,,,,,,,,,,,
954,,,,,,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,,,,,,,,
787,,,,,,,,,,,,,,,,,,,,,,,,,
875,,,,,,,,,,,,,,,,,,,,,,,,,
1021,3.0,2.0,17.0,7.0,42.0,0.0,0.0800000000000003,0.0,56.0,2.0,0.0,17.0,1.0,7.66666666666667,3.0,19.5,5.0,2.0,2.64285714285714,1.0,0.333333333333333,0.0,2.0,3.0,3.0
1027,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,,,,,,,,,,,,,,,,,,,,,,,,
1049,11.0,100.0,0.0,3.0,103.0,0.0,0.19999999999999996,1.9999999999999998,100.0,2.0,0.0,11.0,2.0,5.23076923076923,0.0,7.46153846153846,0.0,0.0,1.09375,0.0,0.375,0.0,1.0,5.0,3.0
1071,,,,,,,,,,,,,,,,,,,,,,,,,
1090,2.0,1.0,3.0,7.0,62.0,0.0,0.31000000000000005,0.0,83.0,1.0,1.0,13.0,2.0,3.0,1.0,4.22222222222222,0.0,1.0,1.0,0.0,0.714285714285714,0.0,1.0,3.0,2.0
1039,,,,,,,,,,,,,,,,,,,,,,,,,
1111,,,,,,,,,,,,,,,,,,,,,,,,,
1112,,,,,,,,,,,,,,,,,,,,,,,,,
976,,,,,,,,,,,,,,,,,,,,,,,,,
1118,3.0,2.0,71.0,5.0,75.0,0.0,0.68,0.0,71.0,1.0,0.0,15.0,1.0,6.0,4.0,5.71428571428571,2.0,1.0,1.4444444444444398,0.0,0.6,0.0,3.0,3.0,5.0
953,,,,,,,,,,,,,,,,,,,,,,,,,
1161,,,,,,,,,,,,,,,,,,,,,,,,,
1164,,,,,,,,,,,,,,,,,,,,,,,,,
1165,,,,,,,,,,,,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,,,,,,,,,,,,
1172,,,,,,,,,,,,,,,,,,,,,,,,,
1175,82.0,6.0,4.0,3.0,161.0,0.0,0.21999999999999997,3.0,82.0,3.0,0.0,46.0,2.0,3.33333333333333,0.0,13.1851851851852,1.0,1.0,1.11764705882353,0.0,0.454545454545455,3.0,6.0,4.0,4.0
1176,58.00000000000001,8.0,4.0,3.0,3.0,0.0,0.31000000000000005,1.9999999999999998,58.0,1.0,0.0,8.0,1.0,3.66666666666667,1.0,8.33333333333333,1.0,1.0,1.2,0.0,0.5,0.0,3.0,3.0,1.0
1181,2.0,4.0,4.0,8.0,68.0,0.0,0.21999999999999997,1.9999999999999998,68.0,1.0,0.0,23.0,2.0,5.1304347826087,1.0,9.73913043478261,1.0,1.0,0.615384615384615,0.0,0.666666666666667,0.0,4.0,2.0,4.0
1212,0.0,4.0,4.0,7.0,28.0,0.0,0.10000000000000009,0.0,69.0,1.0,0.0,26.0,2.0,3.875,1.0,8.5,1.0,1.0,0.458333333333333,0.0,0.75,0.0,4.0,2.0,0.0
1213,,,,,,,,,,,,,,,,,,,,,,,,,
1216,,,,,,,,,,,,,,,,,,,,,,,,,
1124,,,,,,,,,,,,,,,,,,,,,,,,,
1220,2.0,10.0,0.0,7.0,31.0,0.0,0.43999999999999995,1.0,55.0,3.0,0.0,10.0,1.0,2.25,1.0,6.0,1.0,1.0,0.714285714285714,0.0,0.428571428571429,0.0,2.0,3.0,3.0
1218,,,,,,,,,,,,,,,,,,,,,,,,,
1230,2.0,33.0,4.0,7.0,18.0,0.0,0.12000000000000033,6.000000000000001,33.0,1.0,0.0,18.0,1.0,3.33333333333333,2.0,22.3333333333333,3.0,5.0,5.2,2.0,0.666666666666667,0.0,3.0,2.0,2.0
1234,,,,,,,,,,,,,,,,,,,,,,,,,
1167,,,,,,,,,,,,,,,,,,,,,,,,,
1238,,,,,,,,,,,,,,,,,,,,,,,,,
1221,,,,,,,,,,,,,,,,,,,,,,,,,
1252,,,,,,,,,,,,,,,,,,,,,,,,,
1279,5.0,86.00000000000001,5.0,0.0,58.0,0.0,0.19999999999999996,0.0,86.0,3.0,0.0,15.0,2.0,3.39285714285714,0.0,5.96428571428571,0.0,1.0,0.46875,0.0,0.5,0.0,3.0,2.0,5.0
1294,2.0,3.0,12.0,3.0,78.0,0.0,0.30000000000000004,7.0,75.0,1.0,0.0,12.0,1.0,7.0,1.0,5.5,2.0,1.0,0.833333333333333,0.0,0.333333333333333,0.0,3.0,3.0,2.0
1242,,,,,,,,,,,,,,,,,,,,,,,,,
1318,4.0,22.0,5.0,7.0,62.0,0.0,0.21999999999999997,1.9999999999999998,80.0,1.0,1.0,22.0,1.0,4.21428571428571,1.0,8.71428571428571,1.0,1.0,0.75,0.0,0.75,0.0,4.0,3.0,5.0
1319,78.0,2.0,4.0,4.0,70.0,4.0,0.24,1.0,78.0,1.0,1.0,23.0,2.0,4.4,1.0,6.3,1.0,1.0,1.11538461538462,0.0,0.4,0.0,2.0,4.0,4.0
1329,,,,,,,,,,,,,,,,,,,,,,,,,
1340,,,,,,,,,,,,,,,,,,,,,,,,,
1345,,,,,,,,,,,,,,,,,,,,,,,,,
1302,4.0,2.0,18.000000000000004,7.0,49.0,1.0,0.18999999999999995,0.0,60.0,2.0,1.0,18.0,2.0,2.9375,0.0,8.3125,0.0,1.0,0.782608695652174,0.0,0.5,0.0,3.0,4.0,2.0
1353,,,,,,,,,,,,,,,,,,,,,,,,,
1357,67.0,5.0,4.0,1.0,123.0,0.0,0.1100000000000001,1.0,67.0,1.0,0.0,46.0,2.0,5.12280701754386,0.0,10.5087719298246,1.0,1.0,0.641975308641975,0.0,0.38888888888888906,0.0,3.0,5.0,6.0
1360,,,,,,,,,,,,,,,,,,,,,,,,,
809,,,,,,,,,,,,,,,,,,,,,,,,,
1369,,,,,,,,,,,,,,,,,,,,,,,,,
1370,25.0,4.0,71.0,1.0,31.0,0.0,0.18999999999999995,1.0,71.0,1.0,0.0,25.0,1.0,3.5,1.0,10.625,1.0,1.0,0.8,0.0,0.333333333333333,0.0,1.0,3.0,4.0
1365,,,,,,,,,,,,,,,,,,,,,,,,,
1397,,,,,,,,,,,,,,,,,,,,,,,,,
1404,2.0,1.0,29.0,100.0,94.0,2.0,0.18999999999999995,1.0,100.0,3.0,3.0,29.0,2.0,5.37037037037037,0.0,6.77777777777778,0.0,0.0,1.25641025641026,0.0,0.5,0.0,3.0,2.0,1.0
1117,,,,,,,,,,,,,,,,,,,,,,,,,
1351,,,,,,,,,,,,,,,,,,,,,,,,,
1411,2.0,3.0,4.0,3.0,36.0,0.0,0.19999999999999996,0.0,81.0,1.0,0.0,10.0,1.0,3.18181818181818,1.0,4.81818181818182,1.0,1.0,1.15384615384615,0.0,0.666666666666667,0.0,3.0,2.0,2.0
1426,2.0,18.0,4.0,7.0,53.0,0.0,0.21999999999999997,1.0,84.0,4.0,0.0,18.0,2.0,4.14285714285714,0.0,7.57142857142857,2.0,1.0,0.9,0.0,0.5,0.0,2.0,4.0,4.0
1428,3.0,70.0,2.0,7.0,156.0,2.0,0.29000000000000004,7.0,70.0,3.0,0.0,15.0,1.0,4.625,0.0,14.8125,2.0,1.0,0.666666666666667,0.0,0.6,0.0,3.0,3.0,2.0
1449,3.0,2.0,26.0,7.0,82.0,0.0,0.3799999999999999,1.9999999999999998,63.0,1.0,0.0,26.0,1.0,4.6875,0.0,10.4375,2.0,1.0,0.722222222222222,0.0,0.333333333333333,0.0,2.0,5.0,3.0
1421,,,,,,,,,,,,,,,,,,,,,,,,,
1409,2.0,1.0,3.0,7.0,20.0,0.0,0.0800000000000003,8.0,33.0,1.0,0.0,15.0,1.0,3.66666666666667,3.0,24.3333333333333,3.0,5.0,6.4,2.0,0.666666666666667,0.0,2.0,2.0,3.0
1237,,,,,,,,,,,,,,,,,,,,,,,,,
1455,,,,,,,,,,,,,,,,,,,,,,,,,
1462,,,,,,,,,,,,,,,,,,,,,,,,,
1475,,,,,,,,,,,,,,,,,,,,,,,,,
1464,,,,,,,,,,,,,,,,,,,,,,,,,
1500,4.0,1.0,4.0,2.0,31.0,0.0,0.10000000000000009,3.0,59.0,1.0,0.0,18.0,1.0,7.75,3.0,12.0,3.0,1.0,0.7,0.0,0.666666666666667,0.0,1.0,2.0,3.0
1477,,,,,,,,,,,,,,,,,,,,,,,,,
1527,,,,,,,,,,,,,,,,,,,,,,,,,
1530,1.0,2.0,7.0,3.0,36.0,0.0,0.1100000000000001,0.0,81.0,2.0,0.0,21.0,4.0,1.96969696969697,0.0,4.15151515151515,1.0,1.0,0.31707317073170693,0.0,0.777777777777778,0.0,2.0,3.0,1.0
1535,3.0,1.0,23.0,7.0,66.0,0.0,0.29000000000000004,1.0,75.0,1.0,0.0,23.0,2.0,3.9375,0.0,6.8125,1.0,1.0,0.578947368421053,0.0,0.571428571428571,0.0,3.0,3.0,1.0
1544,,,,,,,,,,,,,,,,,,,,,,,,,
1560,5.0,1.0,4.0,4.0,67.0,0.0,0.28,1.0,50.0,1.0,0.0,20.0,2.0,2.44444444444444,1.0,9.88888888888889,1.0,1.0,0.692307692307692,0.0,0.4,0.0,1.0,4.0,2.0
1756,1.0,1.0,7.0,0.0,32.0,0.0,0.1299999999999999,1.0,63.0,1.0,0.0,22.0,2.0,4.5,1.0,11.9166666666667,1.0,1.0,0.6,0.0,0.666666666666667,0.0,1.0,2.0,1.0
1566,41.0,4.0,4.0,3.0,106.0,0.0,0.26,1.0,41.0,3.0,0.0,28.0,1.0,2.94736842105263,0.0,8.78947368421053,1.0,1.0,0.727272727272727,0.0,0.428571428571429,0.0,4.0,4.0,5.0
1526,,,,,,,,,,,,,,,,,,,,,,,,,
1595,61.00000000000001,2.0,4.0,4.0,36.0,0.0,0.1499999999999999,0.0,61.0,1.0,0.0,10.0,2.0,2.14285714285714,1.0,8.42857142857143,2.0,1.0,0.411764705882353,0.0,0.4,0.0,2.0,4.0,4.0
1598,,,,,,,,,,,,,,,,,,,,,,,,,
1609,4.0,5.0,19.0,7.0,21.0,7.0,0.15999999999999992,0.0,82.0,1.0,2.0,19.0,1.0,4.33333333333333,1.0,4.33333333333333,1.0,1.0,0.5,0.0,0.428571428571429,0.0,4.0,5.0,5.0
1474,,,,,,,,,,,,,,,,,,,,,,,,,
556,,,,,,,,,,,,,,,,,,,,,,,,,
1384,,,,,,,,,,,,,,,,,,,,,,,,,
1485,,,,,,,,,,,,,,,,,,,,,,,,,
1585,4.0,8.0,13.0,5.0,18.0,0.0,0.16999999999999993,0.0,75.0,3.0,0.0,8.0,1.0,8.0,4.0,5.5,1.0,1.0,2.0,0.0,0.333333333333333,0.0,3.0,5.0,2.0
1109,5.0,2.0,5.0,5.0,3.0,0.0,0.69,0.0,42.0,2.0,0.0,2.0,1.0,6.0,2.0,4.71428571428571,1.0,1.0,2.66666666666667,0.0,0.583333333333333,0.0,2.0,5.0,3.0
