test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Min,OWN_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
106,3,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,1.0,13.0,2.0,1.0,0.0,1.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.51112205,0.48887795,2
106,4,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,1.0,13.0,2.0,1.0,0.0,0.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.5334728,0.46652725,2
106,5,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,3.0,2.0,1.0,0.0,35.0,2.0,2.0,2.0,1.0,1.0,0.0,0.9,2.0,7.0,0.52070713,0.47929284,3
106,6,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,3.0,2.0,1.0,0.0,35.0,2.0,1.0,2.0,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.56050766,0.43949232,3
106,7,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,3.0,2.0,1.0,0.0,35.0,2.0,2.0,2.0,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.52070713,0.47929284,2
106,8,16.0,117.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,2.0,2.0,1.0,0.0,35.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,0.7553281,0.24467187,5
106,9,16.0,117.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,0.0,2.0,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.6529486,0.34705138,3
106,10,16.0,117.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,11.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,0.0,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.50934076,0.49065927,2
106,11,0.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,2.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.5495082,0.45049182,2
106,12,0.0,0.0,3.0,3.0,4.0,2.0,5.0,204.0,2.0,5.0,1.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,0.0,0.9835167,0.016483288,4
106,13,0.0,0.0,3.0,3.0,4.0,2.0,5.0,204.0,2.0,5.0,1.0,13.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,3.0,0.0,0.99178845,0.008211573,5
106,14,16.0,0.0,3.0,3.0,4.0,5.0,5.0,204.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.6143614,0.38563862,2
106,15,16.0,0.0,3.0,3.0,4.0,0.0,5.0,204.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,2.0,7.0,0.8456485,0.15435149,3
106,16,16.0,0.0,3.0,3.0,4.0,0.0,5.0,204.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,0.857142857142857,3.0,7.0,0.9345152,0.06548483,4
106,17,16.0,0.0,3.0,3.0,4.0,0.0,5.0,204.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,1.0,3.0,7.0,0.94741887,0.05258114,5
106,18,16.0,0.0,3.0,3.0,4.0,0.0,5.0,204.0,2.0,5.0,0.0,2.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,1.0,3.0,7.0,0.9536515,0.046348523,5
106,19,16.0,0.0,3.0,3.0,4.0,0.0,5.0,204.0,2.0,5.0,0.0,3.0,2.0,1.0,0.0,35.0,2.0,2.0,8.52941176470588,1.0,1.0,0.0,1.0,3.0,7.0,0.95454586,0.04545416,5
117,0,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,4.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,1.0,0.5980568,0.4019432,2
117,1,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,1.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,3.0,1.0,0.9794199,0.0205801,3
117,2,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,2.0,2.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.7111947,0.2888053,2
117,3,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,1.0,25.0,1.0,3.0,0.0,6.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.5349871,0.46501288,2
117,4,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,35.0,0.0,25.0,1.0,3.0,0.0,110.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,3.0,1.0,0.9963554,0.0036445789,5
117,5,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,2.0,13.0,25.0,1.0,3.0,0.0,3.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.8985863,0.10141371,2
117,6,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,1.0,0.0,25.0,1.0,3.0,0.0,1.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,3.0,1.0,0.99871457,0.0012854444,5
117,7,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,1.0,0.0,25.0,1.0,3.0,0.0,1.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,3.0,2.0,0.99914515,0.000854826,5
117,8,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,1.0,0.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,3.0,2.0,0.9991464,0.0008535949,5
117,9,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,2.0,13.0,25.0,1.0,3.0,0.0,6.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.73601574,0.26398426,2
117,10,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,2.0,13.0,25.0,1.0,3.0,1.0,0.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.98750234,0.012497671,3
117,11,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,2.0,13.0,25.0,1.0,3.0,1.0,0.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,2.0,0.99242604,0.0075739506,4
117,12,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.5442908,0.4557092,2
117,13,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,2.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,3.0,7.0,0.6386821,0.3613179,2
117,14,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,2.0,7.0,1.0,3.0,0.0,19.0,2.0,0.0,5.41463414634146,1.0,1.0,0.0,0.8,3.0,7.0,0.52564687,0.47435313,2
117,15,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,13.0,2.0,1.0,3.0,0.0,19.0,2.0,0.0,5.41463414634146,26.0,1.0,0.0,0.8,3.0,7.0,0.56314075,0.43685925,2
117,16,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,1.0,1.0,1.0,3.0,0.0,19.0,2.0,0.0,2.0,26.0,1.0,0.0,0.8,7.0,7.0,0.97439176,0.025608215,5
117,17,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,1.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,1.0,1.0,0.99084574,0.009154247,4
117,18,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,1.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,1.0,1.0,0.9925974,0.007402604,5
117,19,7.0,0.0,2.0,1.0,0.0,4.0,3.0,137.0,4.0,9.0,1.0,25.0,1.0,3.0,0.0,0.0,2.0,0.0,3.1,1.0,1.0,0.0,0.8,1.0,2.0,0.99588555,0.0041144365,5
160,0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,7.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.5140147,0.4859853,1
160,1,1.0,0.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.89418095,0.10581906,2
160,2,1.0,0.0,1.0,2.0,81.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.95477915,0.04522083,3
160,3,1.0,0.0,1.0,2.0,81.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,3.1,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.9713287,0.028671313,4
160,4,1.0,0.0,1.0,2.0,81.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,3.1,1.0,1.0,0.0,1.0,1.0,5.0,0.9784403,0.021559734,5
160,5,1.0,0.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,3.1,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.9384809,0.06151911,3
160,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,3.1,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.9780229,0.021977149,4
160,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,3.1,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.9870339,0.01296612,4
160,8,1.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,2.0,8.0,0.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,3.1,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.99636513,0.0036348607,5
160,9,1.0,0.0,1.0,2.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,2.0,0.92133653,0.078663446,2
160,10,1.0,0.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,1.0,2.0,0.98097116,0.019028848,3
160,11,1.0,0.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,3.1,1.0,1.0,0.0,0.666666666666667,1.0,2.0,0.9942517,0.0057482542,4
160,12,1.0,0.0,1.0,2.0,81.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,3.1,1.0,1.0,0.0,0.666666666666667,1.0,2.0,0.9975232,0.0024768265,5
160,13,1.0,0.0,1.0,2.0,0.0,0.0,1.0,122.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,3.0,5.0,0.90783566,0.09216434,2
160,14,1.0,0.0,1.0,2.0,0.0,0.0,1.0,19.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,3.0,5.0,0.9691255,0.030874461,3
160,15,1.0,0.0,1.0,2.0,0.0,0.0,1.0,19.0,2.0,8.0,0.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,3.0,5.0,0.98576885,0.014231126,4
160,16,1.0,0.0,1.0,2.0,81.0,0.0,1.0,19.0,2.0,8.0,0.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,3.0,5.0,0.99146044,0.00853957,5
160,17,1.0,0.0,1.0,2.0,81.0,0.0,1.0,16.0,2.0,8.0,0.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,0.666666666666667,3.0,5.0,0.9926447,0.0073552798,5
160,18,1.0,0.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,0.0,28.0,2.0,0.0,3.1,1.0,1.0,0.0,0.666666666666667,1.0,5.0,0.97102827,0.02897173,4
160,19,1.0,0.0,1.0,2.0,0.0,0.0,1.0,20.0,2.0,8.0,44.0,5.0,0.0,4.0,2.0,28.0,2.0,0.0,1.8595041322314,1.0,1.0,0.0,1.0,1.0,2.0,0.9824189,0.017581124,4
165,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,39.0,1.0,4.0,6.0,6.0,0.0,1.0,0.0,10.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.6495212,0.35047883,1
165,1,0.0,0.0,1.0,0.0,0.0,2.0,2.0,16.0,1.0,4.0,2.0,6.0,0.0,1.0,0.0,10.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.9986897,0.0013102974,2
165,2,0.0,0.0,1.0,0.0,0.0,2.0,2.0,16.0,1.0,2.0,2.0,6.0,0.0,1.0,0.0,10.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.9996512,0.0003488157,3
165,3,0.0,0.0,1.0,0.0,0.0,2.0,2.0,16.0,1.0,2.0,2.0,6.0,0.0,1.0,0.0,4.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.9996873,0.0003126823,4
165,4,0.0,0.0,1.0,0.0,0.0,2.0,2.0,16.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,4.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.9997186,0.00028139484,4
165,5,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,4.0,6.0,6.0,0.0,1.0,0.0,8.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.63955194,0.36044806,1
165,6,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,4.0,6.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.99325746,0.0067425393,2
165,7,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,2.0,6.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.99835634,0.0016436449,3
165,8,0.0,0.0,1.0,0.0,0.0,2.0,0.0,50.0,1.0,2.0,6.0,6.0,0.0,1.0,1.0,0.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.9995006,0.0004994434,4
165,9,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,4.0,6.0,6.0,1.0,1.0,0.0,10.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.5642746,0.4357254,1
165,10,0.0,0.0,1.0,0.0,0.0,2.0,2.0,16.0,1.0,4.0,6.0,6.0,0.0,1.0,0.0,10.0,2.0,0.0,4.2,26.0,1.0,0.0,1.0,1.0,2.0,0.99685943,0.003140575,2
165,11,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,4.0,6.0,6.0,0.0,1.0,1.0,10.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.83169067,0.16830932,1
165,12,0.0,0.0,1.0,0.0,0.0,2.0,2.0,16.0,1.0,4.0,6.0,3.0,0.0,1.0,3488.0,10.0,2.0,0.0,4.2,26.0,1.0,0.0,1.0,1.0,2.0,0.9993267,0.00067330536,4
165,13,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,2.0,6.0,6.0,0.0,1.0,0.0,10.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.8583863,0.14161375,1
165,14,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,0.0,6.0,6.0,0.0,1.0,3488.0,10.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.982211,0.017788986,2
165,15,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,0.0,6.0,1.0,0.0,1.0,3488.0,10.0,2.0,0.0,4.2,1.0,1.0,0.0,1.0,1.0,2.0,0.99596405,0.0040359246,3
165,16,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,0.0,6.0,1.0,0.0,1.0,3488.0,10.0,2.0,0.0,4.2,26.0,1.0,0.0,1.0,1.0,2.0,0.99821657,0.0017834505,4
165,17,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,0.0,6.0,3.0,0.0,1.0,3488.0,10.0,2.0,0.0,4.2,26.0,1.0,0.0,1.0,1.0,2.0,0.9984438,0.0015562279,4
165,18,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,2.0,6.0,3.0,0.0,1.0,3488.0,10.0,2.0,0.0,4.2,26.0,1.0,0.0,1.0,1.0,2.0,0.9985916,0.0014084097,4
165,19,0.0,0.0,1.0,0.0,0.0,2.0,2.0,50.0,1.0,2.0,99.0,3.0,0.0,1.0,3488.0,10.0,2.0,0.0,4.2,26.0,1.0,0.0,1.0,1.0,2.0,0.99861574,0.001384254,5
204,0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,8.0,13.0,0.0,2.0,0.0,6.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,6.0,0.7881234,0.21187656,1
204,1,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,1.0,8.0,13.0,0.0,2.0,0.0,2.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,6.0,0.9902856,0.009714415,2
204,2,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,1.0,8.0,13.0,0.0,2.0,0.0,2.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,2.0,0.99884063,0.0011593451,3
204,3,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,1.0,8.0,13.0,0.0,2.0,0.0,2.0,2.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,2.0,0.9998738,0.00012618126,4
204,4,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,1.0,0.0,13.0,0.0,2.0,0.0,2.0,2.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,2.0,0.9999428,5.7201934e-05,5
204,5,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,1.0,0.0,13.0,0.0,2.0,0.0,3.0,2.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,2.0,0.999957,4.295547e-05,5
204,6,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,1.0,8.0,13.0,0.0,2.0,0.0,3.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,2.0,0.9991292,0.0008708427,3
204,7,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1598.0,3.0,1.0,8.0,13.0,0.0,2.0,0.0,3.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,2.0,0.9992637,0.0007362766,4
204,8,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,0.0,13.0,0.0,2.0,0.0,2.0,5.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,6.0,0.98082715,0.019172873,2
204,9,2.0,0.0,1.0,1.0,0.0,2.0,2.0,75.0,3.0,8.0,0.0,13.0,0.0,2.0,0.0,2.0,2.0,0.0,4.26086956521739,0.0,1.0,0.0,0.0,2.0,6.0,0.9947589,0.0052410886,3
