test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1
320,47,5.0,1.0,1.0,1.0,0.0,3.0,82.0,1.0,0.0,3.0,12.0,0.44,0.0,45.0,1.0,0.0,3.0,2.0,9.9,3.0,3.5,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.9975287,0.0024713273
320,48,0.0,5.0,1.0,2.0,8.0,2.0,54.0,2.0,0.0,1.0,7.0,0.74,0.0,66.0,3.0,0.0,13.0,2.0,3.6,2.0,2.4,2.0,1.0,0.0,8.0,0.5,0.0,3.0,2.0,2.0,0.928164,0.07183599
320,49,0.0,0.0,1.0,0.0,0.0,0.0,65.0,2.0,0.0,3.0,3.0,1.71,0.0,0.0,2.0,0.0,5.0,1.0,3.3,2.0,4.3,2.0,1.0,0.5,0.0,0.0,0.0,2.0,0.0,2.0,0.99966073,0.00033928806
320,50,0.0,0.0,2.0,3.0,0.0,6.0,82.0,1.0,0.0,4.0,3.0,1.37,2.0,47.0,3.0,0.0,3.0,1.0,7.3,1.0,6.3,3.0,2.0,1.6,4.0,0.5,0.0,1.0,2.0,3.0,0.9994722,0.0005278093
320,51,0.0,0.0,1.0,0.0,0.0,0.0,64.0,2.0,0.0,3.0,3.0,1.68,0.0,0.0,2.0,0.0,5.0,1.0,2.7,2.0,4.3,2.0,1.0,0.7,11.0,0.3,0.0,2.0,3.0,1.0,0.99987006,0.00012993775
320,52,0.0,0.0,1.0,0.0,0.0,0.0,76.0,1.0,0.0,0.0,1.0,1.65,1.0,0.0,1.0,0.0,5.0,2.0,3.0,3.0,14.0,14.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9996815,0.00031854937
320,53,0.0,0.0,2.0,0.0,0.0,30.0,119.0,1.0,0.0,3.0,3.0,0.59,2.0,33.0,4.0,0.0,1.0,1.0,4.7,3.0,4.0,2.0,1.0,2.4,17.0,0.8,0.0,4.0,2.0,4.0,0.9857608,0.014239183
320,54,0.0,0.0,1.0,0.0,0.0,2.0,88.0,2.0,0.0,4.0,19.0,0.51,0.0,50.0,2.0,0.0,10.0,2.0,7.7,0.0,3.7,1.0,1.0,1.0,22.0,0.6,0.0,1.0,3.0,1.0,0.9954603,0.004539735
320,55,0.0,0.0,1.0,0.0,0.0,10.0,79.0,1.0,0.0,1.0,6.0,0.22,12.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.89854646,0.10145353
320,56,0.0,0.0,1.0,0.0,0.0,2.0,46.0,3.0,0.0,6.0,10.0,0.92,0.0,37.0,1.0,0.0,1.0,1.0,2.3,1.0,1.7,1.0,1.0,0.0,8.0,0.5,0.0,3.0,2.0,1.0,0.9996046,0.00039544588
320,57,0.0,0.0,1.0,0.0,0.0,5.0,68.0,1.0,0.0,0.0,8.0,0.38,3.0,0.0,4.0,0.0,5.0,1.0,1.0,1.0,2.4,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.9907012,0.009298778
320,58,0.0,0.0,1.0,0.0,0.0,9.0,54.0,2.0,1.0,2.0,2.0,0.9,2.0,0.0,1.0,0.0,10.0,2.0,4.0,1.0,7.7,2.0,1.0,1.5,3.0,0.8,0.0,1.0,2.0,3.0,0.9954147,0.0045853374
320,59,0.0,0.0,1.0,0.0,2.0,8.0,48.0,1.0,0.0,0.0,3.0,0.57,9.0,0.0,3.0,0.0,18.0,1.0,5.0,1.0,11.3,2.0,1.0,0.0,6.0,1.0,0.0,3.0,1.0,4.0,0.9823443,0.017655691
320,60,0.0,1.0,3.0,0.0,0.0,8.0,49.0,1.0,0.0,6.0,2.0,0.4,9.0,22.0,2.0,0.0,18.0,1.0,9.7,2.0,15.7,2.0,1.0,4.2,1.0,0.5,0.0,2.0,2.0,2.0,0.9988752,0.0011247847
320,61,0.0,0.0,1.0,0.0,0.0,1.0,39.0,2.0,1.0,5.0,3.0,0.52,1.0,12.0,2.0,0.0,10.0,2.0,3.0,1.0,5.0,2.0,1.0,0.3,6.0,0.5,0.0,1.0,2.0,2.0,0.9995848,0.00041521204
320,62,4.0,0.0,2.0,0.0,0.0,5.0,123.0,1.0,0.0,0.0,8.0,0.65,0.0,0.0,3.0,0.0,1.0,1.0,3.4,1.0,4.2,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99518895,0.0048110676
320,63,0.0,0.0,1.0,0.0,0.0,12.0,139.0,1.0,1.0,0.0,8.0,1.96,0.0,0.0,5.0,0.0,4.0,1.0,5.6,3.0,2.4,2.0,1.0,1.6,0.0,0.0,0.0,3.0,0.0,0.0,0.97517884,0.024821147
320,64,0.0,0.0,1.0,0.0,0.0,2.0,64.0,1.0,0.0,2.0,2.0,1.64,0.0,0.0,4.0,0.0,2.0,1.0,5.0,4.0,8.0,5.0,1.0,1.5,24.0,0.2,0.0,3.0,4.0,2.0,0.9944709,0.0055291257
320,65,0.0,0.0,1.0,0.0,0.0,3.0,74.0,1.0,0.0,0.0,12.0,1.72,0.0,0.0,1.0,3.0,1.0,1.0,4.4,0.0,1.7,0.0,1.0,0.2,5.0,0.7,0.0,1.0,2.0,2.0,0.9991312,0.0008688038
320,66,0.0,0.0,1.0,0.0,0.0,4.0,60.0,1.0,0.0,0.0,8.0,0.35,3.0,0.0,4.0,0.0,3.0,1.0,1.1,1.0,2.4,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.9893644,0.01063564
320,67,0.0,0.0,5.0,0.0,0.0,6.0,82.0,1.0,0.0,0.0,4.0,0.84,2.0,0.0,2.0,1.0,4.0,1.0,4.2,2.0,7.0,1.0,1.0,2.8,0.0,0.0,0.0,1.0,0.0,0.0,0.9974983,0.0025017373
320,68,2.0,0.0,2.0,0.0,0.0,1.0,68.0,1.0,0.0,1.0,2.0,0.76,1.0,50.0,3.0,0.0,5.0,2.0,8.2,5.0,4.2,2.0,1.0,1.3,13.0,0.7,0.0,2.0,2.0,1.0,0.9983711,0.0016288498
320,69,0.0,11.0,1.0,0.0,0.0,8.0,131.0,1.0,0.0,0.0,0.0,5.95,0.0,0.0,2.0,2.0,12.0,1.0,2.5,2.0,0.8,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9987418,0.0012581672
320,70,4.0,0.0,1.0,0.0,2.0,2.0,59.0,4.0,2.0,2.0,6.0,0.15,11.0,25.0,3.0,0.0,23.0,2.0,4.2,0.0,10.7,2.0,1.0,1.1,42.0,0.6,0.0,3.0,2.0,3.0,0.9337906,0.06620937
320,71,0.0,0.0,1.0,0.0,0.0,0.0,58.0,3.0,0.0,0.0,12.0,0.35,0.0,0.0,3.0,1.0,15.0,2.0,0.5,0.0,5.2,0.0,1.0,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.95366865,0.046331357
320,72,0.0,0.0,1.0,3.0,0.0,0.0,41.0,1.0,0.0,3.0,2.0,0.71,2.0,33.0,3.0,0.0,4.0,1.0,8.0,5.0,7.5,2.0,1.0,1.5,10.0,0.5,0.0,3.0,2.0,3.0,0.99876857,0.001231441
320,73,0.0,0.0,1.0,0.0,0.0,3.0,66.0,1.0,0.0,0.0,13.0,0.42,0.0,0.0,5.0,0.0,3.0,1.0,1.0,1.0,4.9,4.0,1.0,0.0,19.0,1.0,0.0,3.0,1.0,0.0,0.97523206,0.024767926
320,74,0.0,0.0,1.0,0.0,0.0,0.0,58.0,2.0,0.0,3.0,3.0,1.49,0.0,0.0,2.0,0.0,5.0,1.0,3.0,2.0,4.3,2.0,1.0,0.7,0.0,0.0,0.0,2.0,0.0,1.0,0.99993986,6.0125745e-05
320,75,2.0,0.0,1.0,0.0,0.0,5.0,66.0,1.0,0.0,0.0,7.0,0.29,3.0,0.0,3.0,0.0,24.0,1.0,4.3,0.0,9.3,2.0,1.0,0.9,0.0,0.0,0.0,1.0,0.0,1.0,0.9000048,0.099995196
320,76,0.0,1.0,1.0,1.0,0.0,1.0,57.0,2.0,0.0,1.0,9.0,1.04,0.0,40.0,2.0,0.0,4.0,2.0,2.8,0.0,1.9,1.0,1.0,0.2,6.0,0.5,0.0,2.0,2.0,4.0,0.9991299,0.0008700996
320,77,0.0,1.0,1.0,0.0,0.0,1.0,47.0,2.0,0.0,1.0,8.0,0.92,0.0,33.0,3.0,0.0,4.0,2.0,1.8,0.0,2.1,1.0,1.0,0.2,0.0,0.0,0.0,2.0,0.0,3.0,0.99931777,0.0006822554
320,78,0.0,0.0,2.0,0.0,1.0,2.0,55.0,3.0,2.0,2.0,9.0,0.31,0.0,50.0,3.0,0.0,10.0,2.0,2.5,0.0,5.2,1.0,1.0,1.8,6.0,0.5,0.0,1.0,2.0,3.0,0.99905485,0.00094516866
320,79,0.0,1.0,1.0,1.0,0.0,1.0,58.0,2.0,0.0,1.0,8.0,1.23,0.0,40.0,2.0,0.0,4.0,2.0,2.0,0.0,1.9,1.0,1.0,0.2,19.0,0.5,0.0,2.0,3.0,3.0,0.9996252,0.00037480562
320,80,0.0,0.0,1.0,0.0,0.0,0.0,57.0,2.0,0.0,3.0,3.0,1.5,0.0,0.0,2.0,0.0,5.0,1.0,2.7,2.0,4.3,2.0,1.0,0.5,12.0,0.3,0.0,2.0,3.0,1.0,0.9996539,0.00034610624
320,81,0.0,0.0,1.0,0.0,0.0,7.0,63.0,1.0,0.0,2.0,5.0,0.53,1.0,30.0,1.0,0.0,20.0,1.0,3.8,0.0,9.4,1.0,1.0,1.6,28.0,1.0,0.0,2.0,1.0,2.0,0.9992623,0.0007377269
320,82,0.0,1.0,1.0,0.0,2.0,5.0,64.0,1.0,0.0,0.0,1.0,1.42,1.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,6.5,3.0,2.0,4.8,0.0,0.0,0.0,1.0,0.0,0.0,0.9997273,0.00027268654
320,83,0.0,0.0,1.0,0.0,0.0,3.0,132.0,5.0,0.0,2.0,31.0,1.01,0.0,16.0,1.0,4.0,7.0,2.0,3.7,0.0,2.4,0.0,1.0,0.4,16.0,0.6,0.0,2.0,3.0,4.0,0.8890837,0.11091632
320,84,0.0,12.0,1.0,0.0,0.0,5.0,82.0,1.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,1.0,0.0,0.0,1.7,0.0,0.8,0.0,1.0,0.4,5.0,0.4,0.0,2.0,3.0,2.0,0.9994931,0.0005068738
320,85,0.0,0.0,1.0,0.0,0.0,5.0,49.0,1.0,0.0,0.0,6.0,1.11,0.0,0.0,3.0,0.0,1.0,1.0,3.3,2.0,3.2,2.0,1.0,0.8,14.0,1.0,0.0,2.0,1.0,0.0,0.99797964,0.0020203826
320,86,8.0,2.0,1.0,0.0,3.0,4.0,117.0,1.0,0.0,1.0,13.0,0.28,2.0,43.0,3.0,0.0,9.0,1.0,2.9,0.0,5.8,1.0,1.0,0.6,44.0,0.5,0.0,4.0,2.0,5.0,0.9745945,0.025405528
320,87,0.0,0.0,1.0,0.0,0.0,8.0,109.0,2.0,4.0,2.0,4.0,2.22,0.0,12.0,2.0,35.0,2.0,1.0,10.9,2.0,2.9,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.996662,0.0033379619
320,88,0.0,0.0,2.0,0.0,1.0,7.0,48.0,1.0,0.0,0.0,4.0,0.69,2.0,0.0,4.0,0.0,4.0,1.0,1.2,0.0,5.0,2.0,1.0,1.5,2.0,0.5,0.0,2.0,2.0,0.0,0.9875548,0.01244524
320,89,0.0,2.0,1.0,0.0,0.0,3.0,67.0,1.0,0.0,4.0,1.0,3.72,0.0,33.0,1.0,0.0,0.0,1.0,5.7,4.0,2.3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.99971956,0.00028045368
320,90,0.0,0.0,1.0,0.0,0.0,1.0,44.0,3.0,0.0,4.0,6.0,0.43,0.0,33.0,3.0,0.0,3.0,2.0,2.3,0.0,5.0,1.0,1.0,1.5,3.0,1.0,0.0,2.0,1.0,2.0,0.99771607,0.0022839068
320,91,1.0,0.0,3.0,0.0,1.0,21.0,63.0,1.0,0.0,0.0,1.0,1.34,0.0,0.0,1.0,0.0,11.0,1.0,3.0,0.0,6.0,1.0,1.0,1.5,9.0,0.5,0.0,1.0,3.0,3.0,0.99975395,0.00024603456
320,92,0.0,0.0,1.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,7.0,0.45,0.0,0.0,3.0,0.0,19.0,2.0,3.7,2.0,3.4,2.0,1.0,0.4,1.0,0.5,0.0,1.0,2.0,2.0,0.9521185,0.047881458
320,93,0.0,0.0,1.0,2.0,8.0,4.0,56.0,1.0,0.0,0.0,8.0,1.02,0.0,31.0,1.0,0.0,0.0,1.0,5.2,4.0,4.0,3.0,1.0,0.3,5.0,0.5,0.0,2.0,2.0,2.0,0.99836075,0.001639237
320,94,0.0,0.0,1.0,2.0,2.0,5.0,75.0,1.0,0.0,2.0,4.0,0.85,1.0,62.0,3.0,0.0,5.0,1.0,3.8,2.0,6.2,2.0,2.0,1.7,9.0,0.3,0.0,3.0,3.0,1.0,0.99153143,0.008468571
320,95,0.0,0.0,1.0,0.0,0.0,0.0,29.0,1.0,0.0,3.0,2.0,0.74,1.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,5.5,2.0,1.0,2.2,10.0,0.5,0.0,2.0,2.0,1.0,0.99991155,8.843101e-05
320,96,2.0,1.0,2.0,2.0,1.0,3.0,123.0,2.0,0.0,3.0,1.0,0.78,1.0,50.0,1.0,0.0,2.0,1.0,5.2,2.0,3.2,2.0,1.0,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.99933326,0.0006667617
