,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE
172,4.0,0.0,1.0,2.0,4.0,2.0,2.0,121.0,2.0,3.0,16.0,4.68,0.0,92.0,1.0,0.0,1.0,2.0,3.92307692307692,1.0,1.0,0.0,13.0,0.495867768595041,2.0
192,0.0,0.0,1.0,1.0,0.0,2.0,14.0,83.0,1.0,8.0,12.0,0.23,10.0,82.0,1.0,3.0,28.0,2.0,10.6,0.0,0.0,0.0,13.0,0.326653306613226,2.0
195,0.0,0.0,1.0,9.0,0.0,2.0,1.0,164.0,1.0,2.0,29.0,0.56,11.0,96.0,1.0,2.0,22.0,2.0,2.75,0.0,0.0,0.0,7.0,0.796190476190476,2.0
202,0.0,32.0,1.0,0.0,0.0,4.0,1.0,189.0,1.0,0.0,0.0,3.5,0.0,0.0,8.0,1.0,6.0,1.0,4.17073170731707,3.0,0.0,0.0,0.0,0.715277777777778,0.0
207,0.0,0.0,1.0,0.0,0.0,2.0,2.0,61.0,1.0,0.0,3.0,2.53,0.0,61.0,2.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,2.0,0.566473988439306,0.0
251,0.0,0.0,1.0,1.0,0.0,1.0,1.0,170.0,1.0,0.0,39.0,0.41,13.0,97.0,2.0,0.0,28.0,1.0,20.1,1.0,1.0,0.0,10.0,0.642647058823529,3.0
263,0.0,0.0,1.0,2.0,0.0,0.0,3.0,29.0,3.0,0.0,6.0,0.32,0.0,72.0,1.0,0.0,9.0,2.0,2.63636363636364,0.0,1.0,0.0,0.0,0.547445255474453,2.0
267,0.0,1.0,2.0,2.0,0.0,2.0,14.0,132.0,4.0,9.0,14.0,0.24,10.0,89.0,2.0,2.0,26.0,2.0,10.6,0.0,0.0,0.0,39.0,0.531208499335989,2.0
268,14.0,5.0,1.0,3.0,0.0,1.0,3.0,200.0,15.0,7.0,29.0,0.16,10.0,94.0,2.0,1.0,49.0,3.0,10.6,0.0,0.0,0.0,186.0,0.382173382173382,3.0
275,1.0,0.0,1.0,3.0,0.0,0.0,2.0,37.0,1.0,7.0,19.0,2.47,7.0,92.0,2.0,1.0,42.0,1.0,4.33802816901408,0.0,0.0,0.0,18.0,0.328063241106719,3.0
282,1.0,1.0,1.0,1.0,0.0,1.0,5.0,70.0,6.0,2.0,9.0,0.15,1.0,85.0,2.0,1.0,40.0,2.0,26.0,0.0,0.0,0.0,40.0,0.416531604538088,3.0
284,11.0,0.0,1.0,2.0,0.0,2.0,12.0,96.0,3.0,1.0,13.0,0.28,0.0,90.0,2.0,0.0,26.0,2.0,34.2,0.0,1.0,0.0,17.0,0.459016393442623,2.0
299,5.0,0.0,1.0,3.0,0.0,1.0,14.0,173.0,4.0,13.0,38.0,0.16,10.0,95.0,1.0,1.0,71.0,4.0,10.6,0.0,1.0,0.0,162.0,0.63271375464684,3.0
302,2.0,0.0,1.0,1.0,0.0,0.0,14.0,60.0,3.0,3.0,16.0,0.2,10.0,92.0,1.0,2.0,19.0,3.0,10.6,1.0,1.0,0.0,15.0,0.439320388349515,2.0
432,4.0,6.0,1.0,18.0,0.0,0.0,2.0,56.0,3.0,3.0,19.0,5.66,10.0,94.0,1.0,1.0,13.0,2.0,4.96491228070175,0.0,1.0,0.0,2.0,0.749670619235837,3.0
543,0.0,0.0,2.0,1.0,0.0,2.0,4.0,34.0,1.0,4.0,0.0,8.5,0.0,60.0,3.0,1.0,7.0,1.0,4.4,1.0,2.0,0.0,5.0,0.40495867768595,0.0
546,8.0,0.0,1.0,2.0,1.0,1.0,14.0,119.0,11.0,30.0,39.0,0.12,10.0,93.0,1.0,2.0,47.0,3.0,10.6,0.0,0.0,0.0,71.0,0.313213703099511,1.0
548,0.0,0.0,2.0,1.0,0.0,0.0,2.0,28.0,2.0,3.0,3.0,4.74,0.0,70.0,3.0,0.0,17.0,2.0,3.6,0.0,1.0,0.0,4.0,0.430327868852459,0.0
567,0.0,0.0,1.0,1.0,0.0,0.0,1.0,48.0,2.0,9.0,10.0,0.25,9.0,90.0,2.0,3.0,15.0,2.0,13.1,0.0,1.0,0.0,55.0,0.55,2.0
729,0.0,0.0,1.0,10.0,0.0,1.0,2.0,44.0,1.0,0.0,1.0,0.32,1.0,62.0,2.0,0.0,2.0,2.0,2.1875,0.0,0.0,0.0,4.0,0.506787330316742,2.0
762,5.0,1.0,1.0,6.0,0.0,1.0,14.0,127.0,4.0,10.0,44.0,0.15,10.0,96.0,1.0,0.0,42.0,4.0,10.6,0.0,1.0,0.0,19.0,0.633272058823529,4.0
773,2.0,0.0,2.0,1.0,2.0,1.0,14.0,95.0,1.0,2.0,3.0,0.14,10.0,71.0,1.0,7.0,8.0,2.0,10.6,1.0,1.0,0.0,4.0,0.457861635220126,3.0
790,2.0,0.0,1.0,3.0,1.0,0.0,14.0,74.0,4.0,4.0,16.0,0.17,10.0,95.0,2.0,0.0,22.0,3.0,10.6,0.0,0.0,0.0,40.0,0.558260869565217,2.0
792,0.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,1.0,0.0,40.0,4.63,0.0,97.0,1.0,0.0,0.0,1.0,2.61904761904762,1.0,1.0,0.0,1.0,0.814465408805031,1.0
795,4.0,1.0,1.0,2.0,0.0,1.0,8.0,108.0,7.0,4.0,19.0,2.53,0.0,92.0,1.0,0.0,31.0,5.0,3.42592592592593,0.0,0.0,0.0,0.0,0.556005398110661,5.0
805,3.0,0.0,1.0,3.0,0.0,0.0,2.0,41.0,1.0,7.0,12.0,5.2,11.0,92.0,1.0,1.0,25.0,2.0,2.7027027027027,0.0,0.0,0.0,1.0,0.658469945355191,2.0
1940,0.0,0.0,1.0,0.0,0.0,6.0,1.0,182.0,1.0,0.0,1.0,6.49,0.0,0.0,1.0,0.0,9.0,2.0,1.53658536585366,1.0,1.0,0.0,17.0,0.809264305177112,1.0
854,9.0,0.0,1.0,2.0,0.0,2.0,3.0,151.0,1.0,0.0,7.0,5.66,10.0,78.0,1.0,1.0,16.0,2.0,6.625,2.0,1.0,0.0,8.0,0.606104651162791,3.0
861,0.0,0.0,1.0,1.0,0.0,0.0,2.0,23.0,1.0,0.0,7.0,0.35,0.0,65.0,7.0,0.0,5.0,2.0,2.75,1.0,1.0,0.0,16.0,0.682692307692308,0.0
863,10.0,0.0,1.0,12.0,0.0,0.0,2.0,79.0,5.0,0.0,29.0,1.54,0.0,94.0,1.0,0.0,3.0,3.0,3.1875,1.0,1.0,0.0,24.0,0.56794425087108,2.0
871,16.0,16.0,1.0,1.0,0.0,0.0,3.0,65.0,4.0,1.0,35.0,0.09,0.0,76.0,1.0,0.0,16.0,2.0,11.2,0.0,1.0,0.0,12.0,0.454649827784156,4.0
877,3.0,2.0,1.0,5.0,0.0,0.0,3.0,34.0,6.0,0.0,19.0,2.53,0.0,83.0,2.0,0.0,6.0,2.0,4.625,1.0,1.0,0.0,5.0,0.515723270440252,3.0
893,0.0,0.0,1.0,0.0,0.0,5.0,1.0,21.0,1.0,0.0,4.0,0.43,0.0,57.0,1.0,0.0,2.0,9.0,4.0,2.0,1.0,0.0,5.0,0.752941176470588,0.0
894,1.0,3.0,1.0,1.0,0.0,0.0,2.0,23.0,2.0,0.0,6.0,0.23,1.0,81.0,1.0,0.0,2.0,2.0,3.22222222222222,1.0,1.0,0.0,2.0,0.853333333333333,0.0
909,0.0,0.0,1.0,1.0,0.0,1.0,8.0,53.0,4.0,16.0,20.0,2.53,3.0,90.0,1.0,0.0,49.0,2.0,7.03571428571429,3.0,1.0,0.0,6.0,0.846645367412141,3.0
916,0.0,4.0,1.0,7.0,0.0,0.0,3.0,21.0,1.0,0.0,8.0,0.15,1.0,77.0,1.0,0.0,17.0,1.0,4.18181818181818,1.0,1.0,0.0,68.0,0.621890547263682,0.0
927,0.0,0.0,1.0,2.0,0.0,1.0,2.0,136.0,3.0,9.0,25.0,0.39,10.0,93.0,4.0,4.0,6.0,4.0,10.6,1.0,1.0,0.0,45.0,0.487364620938628,2.0
928,1.0,0.0,1.0,1.0,0.0,3.0,2.0,47.0,1.0,6.0,0.0,0.47,1.0,77.0,2.0,4.0,4.0,1.0,3.22222222222222,1.0,1.0,0.0,1.0,0.594117647058824,3.0
929,1.0,0.0,1.0,10.0,0.0,1.0,2.0,108.0,2.0,5.0,21.0,0.35,0.0,93.0,4.0,4.0,2.0,2.0,2.06818181818182,0.0,0.0,0.0,34.0,0.404907975460123,2.0
934,1.0,0.0,1.0,5.0,9.0,4.0,2.0,100.0,1.0,4.0,0.0,0.6,0.0,94.0,1.0,8.0,2.0,1.0,5.57142857142857,1.0,1.0,0.0,5.0,0.552188552188552,3.0
960,0.0,0.0,1.0,1.0,0.0,1.0,2.0,36.0,1.0,6.0,0.0,0.33,7.0,88.0,6.0,1.0,19.0,1.0,3.77777777777778,1.0,1.0,0.0,1.0,0.716763005780347,2.0
962,1.0,0.0,1.0,3.0,0.0,0.0,2.0,45.0,1.0,1.0,15.0,0.18,10.0,89.0,6.0,1.0,8.0,3.0,2.46428571428571,0.0,0.0,0.0,6.0,0.681159420289855,1.0
972,3.0,0.0,1.0,1.0,0.0,1.0,2.0,71.0,4.0,5.0,14.0,2.47,7.0,85.0,2.0,4.0,3.0,2.0,6.08108108108108,1.0,1.0,0.0,11.0,0.659574468085106,1.0
1043,0.0,0.0,1.0,1.0,2.0,2.0,2.0,272.0,1.0,0.0,5.0,0.23,9.0,81.0,5.0,6.0,12.0,1.0,13.1,0.0,2.0,0.0,10.0,0.475270039795338,3.0
1059,11.0,0.0,1.0,0.0,2.0,9.0,1.0,52.0,2.0,3.0,5.0,0.29,2.0,83.0,5.0,0.0,14.0,2.0,3.25,0.0,2.0,0.0,9.0,0.928571428571429,3.0
1061,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,1.0,11.0,14.0,1.91,0.0,87.0,3.0,3.0,4.0,1.0,3.6875,1.0,0.0,1.0,0.0,0.790960451977401,0.0
1957,0.0,0.0,1.0,0.0,0.0,7.0,2.0,24.0,1.0,7.0,8.0,0.21,0.0,78.0,2.0,0.0,6.0,1.0,4.5,1.0,2.0,0.0,5.0,0.948717948717949,0.0
1103,1.0,0.0,1.0,5.0,0.0,0.0,2.0,28.0,11.0,6.0,8.0,0.09,2.0,85.0,2.0,0.0,6.0,3.0,3.05,0.0,0.0,0.0,24.0,0.413793103448276,1.0
1165,0.0,0.0,1.0,0.0,2.0,8.0,1.0,54.0,2.0,1.0,19.0,0.16,0.0,95.0,5.0,0.0,4.0,2.0,1.25862068965517,0.0,0.0,0.0,0.0,0.757028112449799,2.0
1255,0.0,0.0,1.0,2.0,0.0,0.0,1.0,23.0,2.0,9.0,10.0,3.67,0.0,79.0,2.0,2.0,4.0,2.0,3.07142857142857,0.0,1.0,0.0,1.0,0.52803738317757,3.0
1467,2.0,0.0,1.0,1.0,0.0,0.0,1.0,46.0,1.0,6.0,11.0,7.46,5.0,82.0,4.0,2.0,16.0,1.0,4.4375,1.0,1.0,0.0,49.0,0.493445692883895,1.0
2004,2.0,0.0,3.0,1.0,2.0,0.0,2.0,22.0,8.0,3.0,9.0,0.09,1.0,81.0,4.0,0.0,11.0,2.0,2.41176470588235,0.0,1.0,0.0,92.0,0.632786885245902,0.0
2032,0.0,0.0,1.0,1.0,0.0,0.0,5.0,17.0,1.0,1.0,6.0,8.62,5.0,61.0,2.0,0.0,8.0,1.0,2.66666666666667,1.0,2.0,0.0,11.0,1.0,0.0
1732,5.0,0.0,1.0,5.0,2.0,2.0,3.0,49.0,3.0,4.0,13.0,2.15,1.0,84.0,1.0,0.0,8.0,2.0,4.25,0.0,0.0,0.0,4.0,0.420886075949367,3.0
1744,2.0,0.0,1.0,0.0,0.0,4.0,1.0,125.0,1.0,1.0,3.0,0.94,0.0,79.0,1.0,0.0,6.0,5.0,13.1,0.0,1.0,0.0,27.0,0.681818181818182,1.0
1866,0.0,0.0,1.0,0.0,0.0,0.0,2.0,21.0,1.0,2.0,0.0,1.4,0.0,0.0,1.0,2.0,10.0,2.0,2.25,0.0,1.0,0.0,169.0,0.605263157894737,0.0
2048,1.0,0.0,2.0,0.0,0.0,0.0,3.0,64.0,6.0,1.0,22.0,0.21,3.0,61.0,2.0,0.0,11.0,2.0,6.73333333333333,0.0,1.0,0.0,3.0,0.97624703087886,1.0
