,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
298,5,1,7,4,95.5,1,2,0.2,3,86,2,1,40,3,4.85714285714286,0,1,1,1.6,0,0.0,0,4,9
327,2,2,0,3,67,2,3,0.37,1,100,3,0,13,2,4.63636363636364,0,1,0,2.14285714285714,0,0.666666666666667,0,2,5
285,54,3,2,8,108.5,2,2,0.18,4,86,2,0,121,2,7.43076923076923,0,0,1,2.16176470588235,0,0.0,0,4,6
335,1,2,1,1,40,1,6,0.18,2,86,4,0,0.5,2,5.5,0,1,1,1.92857142857143,0,0.8,0,2,2
833,1,2,0,0,34,2,51.5,0.21,1,67,2,0,10,1,3.85714285714286,0,0,1,1.0,0,0.666666666666667,0,2,1
64,3,1,1,0,22,6,0,0.23,1,14.0,2,0,3,2,1.35714285714286,0,1,1,0.523809523809524,0,1.0,0,3,0
1322,0,0,0,2,105,0,0,0.26,1,55.0,0,0,0,0,0.0,0,0,1,0.806451612903226,0,0.75,0,1,0
283,0,1,0,1,50,1,5,0.37,0,85,2,0,9,2,3.35294117647059,0,1,1,1.0,0,0.0,0,3,7.0
994,2,1,3,0,39,6,10,0.07,0,90,2,0,4,2,2.70588235294118,0,0,1.5,0.724137931034483,0,1.0,0,1,0
357,7,2,0,1,70.0,1,30,0.22,1,80,2,0,14,1,4.2,2,1,1,1.80952380952381,0,1.0,0,2,2
1069,0,1,3,3,119,2,20,0.34,1,90,1,1,6.5,2,4.2,2,1,1,0.84,0,1.0,0,2,3
337,4,2,1,2,59,1,4,0.17,2,86,2,0,4.5,2,3.75,0,0,1,1.33333333333333,0,0.75,0,2,0
995,2,2,3,0,59,6,16,0.245,0,92,2,0,4,3,3.36486486486486,0,0,0,0.646341463414634,0,0.0,0,2,1
360,0,1,2,5,65,1,21,0.29,2,76,3,0,18,2,4.2,0,1,1,2.5,0,0.5,0,4,5
1405,2,1,3,0,44,6,8,0.11,0,91,2,0,4,2,2.5,0,0,1.5,0.714285714285714,0,1.0,0,1,0
996,2,2,3,0,37,6,10,0.245,0,90,2,0,3,3,3.0,0,0,0,0.581818181818182,0,1.0,0,5,1
578,0,1,0,0,34,2,9,0.34,0,75,1,0,3,2,3.31578947368421,1,1,1,0.695652173913043,0,1.0,0,4,1.5
580,2,2,7,1,75,7,0,0.34,1,44.0,1,0,11,2,2.33333333333333,0,1,1,0.956521739130435,0,0.5,0,4,0
1074,2,2,9,7,92,1,0,0.38,1,90,1,0,19,1,4.2,0,1,1,2.0,0,1.0,0,4,2
1150,0,2,0,0,50,12,31,0.18,0,40,1,0,0.5,2,3.77272727272727,1,2,1,0.628571428571429,0,1.0,0,2,1
546,8,2,11,5,213,6,5,0.31,2,88,1,0,16.0,2,3.03125,0,1,1,1.23076923076923,0,0.0,0,2,3
325,3,2,1,1,47,3,12,0.19,1,99.0,1,0,9,2,3.64705882352941,2,1,1,1.33333333333333,0,0.0,0,2,3
336,2,2,2,2,24.5,4,27,0.22,0,100,2,0,25,3,3.92307692307692,0,1,0,1.16129032258065,0,0.6,0,5,4
102,2,2,1,2,41,1,14.5,0.29,1,75,2,0,14,1,4.375,0,1,1,1.5,0,1.0,0,2,1
184,79,1,2,1,20.0,6,20,0.07,1,100,1,0,74,3,6.05291005291005,0,1,0,1.5969387755102,0,0.5,0,1,9
643,,,,,,,,,,,,,,,,,,,,,,,,
1238,1,1,0,2,47,1,0,0.245,4,0,2,0,22,1,3.11111111111111,1,2,2,1.81818181818182,1,1.0,0,1,1
512,1,1,0,2,108.5,1,6,0.32,0,84,1,1,20,2,4.2,0,1,1,0.816326530612245,0,0.666666666666667,0,5,7
585,3,1,13,2,108.5,6,33,0.23,0,100,1,7,26,1,9.33333333333333,0,0,0,1.11475409836066,0,0.0,0,3,10
694,2,1,32,4,204,3,2,0.44,0,100,1,0,34,2,6.27777777777778,0,1,0,0.675,0,0.0,0,5,6
101,2,1,0,1,651,1,51.5,1.62,0,96,1,0,4,2,0.623762376237624,0,0,1,0.144230769230769,0,1.0,0,5,1
1314,3,1,6,2,48,1,48.5,0.55,0,85,1,0,3,1,12.4285714285714,0,1,1,0.909090909090909,0,1.0,0,5,1
429,2,2,0,2,64.5,4,5,0.28,1,60,2,0,14,2,2.5,0,1,1,0.974358974358974,0,0.5,0,6,1
1284,3,2,1,5,158,4,8,0.34,2,100,3,0,16,2,4.14285714285714,1,1,1,1.42307692307692,0,0.0,0,2,7
1404,2,2,3,0,62.5,6,45,0.245,0,96,2,0,5,3,4.26829268292683,0,0,0,0.444444444444444,0,0.0,0,1,1
281,14,2,2,1,62.5,2,33,0.2,1,90,3,2,16,2,7.22857142857143,0,1,1,1.425,0,0.0,0,2,2
1352,3,1,0,1,25,1,9,0.13,2,70,2,0,14,1,4.375,1,1,2.5,0.8,0,0.8,0,4,1
586,76,1,9,3,31.0,3,3,0.16,2,97,2,0,97,1,8.55681818181818,0,1,1,1.83695652173913,0,0.0,0,6,10
1371,16,1,0,0,38,2,15,0.09,0,88,3,0,12.5,1,3.96774193548387,1,1,1,1.23529411764706,0,1.0,0,1,7.0
588,2,2,9,2,56,1,0,0.21,0,86,1,0,9,1,4.2,0,1,1,2.16666666666667,0,1.0,0,1,3
1390,5,1,0,1,169,11,115,0.16,3,100,2,0,17.0,2,7.5,0,1,1,0.875,0,1.0,0,1,0
1286,1,1,0,0,22,2,4,0.34,0,72,2,0,2,2,3.28571428571429,1,1,1,1.22222222222222,0,1.0,0,1,1
1292,0,1,0,0,23,2,0,0.28,0,0,2,0,1,2,3.28571428571429,1,1,1,0.416666666666667,0,1.0,0,1,1
453,12,1,1,2,108.5,8,83,0.36,0,100,1,1,11,2,5.74698795180723,0,1,1,0.869565217391304,0,0.0,0,2,2
1287,2,1,1,0,79.0,8,15,0.18,0,96,2,1,5,2,1.796875,0,0,1,0.320512820512821,0,0.0,0,1,5
328,0,2,15,2,52,1,0,0.17,1,86,1,0,26,1,3.11111111111111,2,1,1,1.76470588235294,0,0.666666666666667,0,2,1
970,12,1,7,2,95.5,3,24,0.17,2,91,1,2,34,2,4.43396226415094,1,1,1,1.24561403508772,0,0.0,0,2,6
1356,12,1,0,0,30,1,1,0.245,0,94,2,0,30,2,4.44444444444444,0,1,1,1.15,0,1.0,0,1,0
183,2,2,42,4,228,2,0,0.3,0,96,1,0,23,2,3.11111111111111,1,1,1,1.35416666666667,0,0.0,0,4,6
1152,1,2,28,2,140,2,5,0.23,0,95,1,0,17.0,2,7.90625,0,1,1,0.771428571428571,0,0.0,0,4,2
311,,,,,,,,,,,,,,,,,,,,,,,,
515,3,1,1,1,108.5,1,6,0.22,0,89,1,0,17.0,2,7.83870967741935,0,1,1,0.536842105263158,0,0.714285714285714,0,4,10
1312,0,1,0,2,190,5,2,1.84,0,100,2,3,3,1,1.81481481481481,0,0,0,0.0,0,0.0,0,4,4
517,10,2,0,1,55,5,3,0.14,1,100,1,0,12.5,2,2.78947368421053,0,1,1,1.42307692307692,0,0.875,0,2,1
323,2,1,2,2,85,2,34,0.28,2,85,3,0,0.5,2,4.2,0,1,1,1.26315789473684,0,1.0,0,2,1
362,0,1,2,1,40.5,8,25,0.2,1,100,2,2,19,2,4.73333333333333,0,0,0,1.05128205128205,0,0.5,0,5,4
1294,2,1,1,0,78,7,15,0.19,0,96,2,2,6,2,1.61290322580645,0,0,1,0.27027027027027,0,0.0,0,2,1
559,1,1,3,2,46,4,0,0.31,0,14.0,1,0,17.0,2,6.8,0,1,1,0.846153846153846,0,1.0,0,2,0
270,8,2,1,4,31.0,2,15,0.19,3,84,1,0,82,2,7.46153846153846,1,1,1,1.76744186046512,0,0.571428571428571,0,5,9
616,132,2,16,7,31.0,6,36,0.21,4,96,2,1,186,2,8.60693641618497,1,1,1,1.95580110497238,0,0.542857142857143,1,5,12
1305,,,,,,,,,,,,,,,,,,,,,,,,
365,,,,,,,,,,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,,,,,,,
