,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE
328,,,,,,,,,,,,,,,,,,,,,,,,
995,,,,,,,,,,,,,,,,,,,,,,,,
580,2,2,7,1,75,7,0,0.34,1,0,1,0,11,2,2.33333333333333,0,1,1,0.956521739130435,0,0.5,0,4,5.5
1152,,,,,,,,,,,,,,,,,,,,,,,,
272,0,2,0,0,33,1,8,0.3,1,88,4,2,12,2,4.0,0,1,1,1.91666666666667,0,0.0,0,2,2
281,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,
643,,,,,,,,,,,,,,,,,,,,,,,,
996,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,,,,,,,,,,,,,,,,,,,,,,
1352,3,1,0,1,25,1,9,0.13,2,70,2,0,14,1,4.375,1,1,1,0.8,0,0.0,0,1,0
1286,1,1,0,0,22,2,4,0.34,0,72,2,0,2,2,1.83333333333333,1,1,1,1.22222222222222,0,0.142857142857143,0,1,1
1292,0,1,0,0,23,2,0,0.28,0,0,2,0,1,2,1.88888888888889,1,1,1,0.416666666666667,0,1.0,0,1,0
360,,,,,,,,,,,,,,,,,,,,,,,,
515,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,
723,6,2,11,6,216,9,0,0.37,0,91,2,7,31,2,3.74074074074074,0,1,1,2.0,0,0.142857142857143,0,3,4
512,,,,,,,,,,,,,,,,,,,,,,,,
616,,,,,,,,,,,,,,,,,,,,,,,,
101,2,1,0,1,651,1,8,1.62,0,96,1,0,4,2,0.623762376237624,0,0,1,0.144230769230769,0,0.142857142857143,0,5,1
280,1,1,0,0,42,1,7,0.33,0,99.0,1,0,4,2,9.36,0,1,1,0.111111111111111,0,0.666666666666667,0,5,1
429,2,2,0,2,113,4,5,0.28,1,99.0,2,0,14,2,2.5,0,1,1,0.974358974358974,0,0.0,0,6,1
833,1,2,0,0,34,2,8,0.21,1,99.0,2,0,10,1,3.85714285714286,0,0,1,1.0,0,0.0,0,3,1
1074,,,,,,,,,,,,,,,,,,,,,,,,
1238,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,,,,,,,,,,
1150,,,,,,,,,,,,,,,,,,,,,,,,
1314,3,1,6,2,48,1,0,0.55,0,85,1,0,3,1,12.4285714285714,0,1,1,0.909090909090909,0,0.142857142857143,0,5,1
1404,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,
586,,,,,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,,,,,,,,,,
748,1,4,0,3,47,3,11,0.22,2,99.0,1,0,5,2,7.5,0,2,1,2.0,0,0.142857142857143,0,3,2
325,3,2,1,1,47,3,12,0.19,1,99.0,1,0,9,2,3.64705882352941,2,1,1,1.33333333333333,0,0.0,0,2,3
365,,,,,,,,,,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,,,,,,,
585,,,,,,,,,,,,,,,,,,,,,,,,
1356,12,1,0,0,30,1,1,0.09,0,94,2,0,30,2,4.44444444444444,0,1,1,1.15,0,0.142857142857143,0,1,0
1371,,,,,,,,,,,,,,,,,,,,,,,,
1390,,,,,,,,,,,,,,,,,,,,,,,,
1405,,,,,,,,,,,,,,,,,,,,,,,,
559,1,1,3,2,46,4,0,0.31,0,0,1,0,29,2,1.875,0,1,1,0.846153846153846,0,0.142857142857143,0,1,0
270,,,,,,,,,,,,,,,,,,,,,,,,
64,3,1,1,0,22,6,0,0.23,1,0,2,0,3,2,1.35714285714286,0,1,1,0.523809523809524,0,1.0,0,3,7.0
578,0,1,0,0,34,2,9,0.34,0,75,1,0,3,2,3.31578947368421,1,1,1,0.695652173913043,0,0.142857142857143,0,4,0
1284,3,2,1,5,158,4,8,0.34,2,100,3,0,16,2,4.14285714285714,1,1,1,1.42307692307692,0,0.0,0,2,7
1305,,,,,,,,,,,,,,,,,,,,,,,,
1322,0,0,0,2,105,0,0,0.26,1,0,0,0,0,0,0.0,0,0,1,0.806451612903226,0,0.75,0,1,7.0
588,2,2,9,2,56,1,0,0.21,0,86,1,0,9,1,5.8,0,1,1,2.16666666666667,0,0.0,0,1,0
283,0,1,0,1,50,1,5,0.37,0,99.0,2,0,9,2,3.35294117647059,0,1,1,1.0,0,0.0,0,3,0
993,,,,,,,,,,,,,,,,,,,,,,,,
994,,,,,,,,,,,,,,,,,,,,,,,,
