test_idx,candidate_id,CountDeclMethodPrivate,AvgEssential,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
285,0,54.0,3.0,2.0,8.0,546.0,2.0,2.0,0.6250462579727173,4.0,86.0,2.0,0.0,121.0,2.0,7.43076923076923,0.0,0.0,1.0,2.16176470588235,0.0,0.454545454545455,0.0,4.0,12.0,0.5307522485480507,0.46924775145194936,1,0.8828811427695273
298,0,5.0,1.0,7.0,4.0,142.0,1.0,2.0,0.6050508332252507,3.0,86.0,2.0,1.0,40.0,3.0,4.85714285714286,0.0,1.0,1.0,1.6,0.0,0.428571428571429,0.0,6.0,9.0,0.6310444627977607,0.3689555372022392,1,0.8035383650828972
311,0,13.0,2.0,1.0,1.0,70.0,3.0,28.0,0.5850046405196194,0.0,100.0,3.0,0.0,27.0,2.0,4.28571428571429,0.0,1.0,1.0,1.23076923076923,0.0,0.5,0.0,3.0,4.0,0.5327177535077845,0.46728224649221556,1,0.8827985822179173
313,0,10.0,1.0,1.0,2.0,134.0,4.0,62.0,0.585058473348618,1.0,100.0,3.0,8.0,39.0,2.0,6.71428571428571,0.0,0.0,0.0,1.5,0.0,0.428571428571429,0.0,5.0,5.0,0.5150051775688035,0.4849948224311965,1,0.7638775945038013
320,0,7.0,1.0,3.0,2.0,93.0,3.0,9.0,0.4350157314538958,1.0,80.0,2.0,0.0,19.0,2.0,4.03571428571429,0.0,1.0,1.0,1.125,0.0,0.428571428571429,0.0,3.0,3.0,0.5198847107289836,0.48011528927101643,1,0.4662233505793273
323,0,2.0,1.0,2.0,2.0,85.0,2.0,34.0,0.6050474929809575,2.0,85.0,3.0,0.0,29.0,2.0,5.6875,0.0,1.0,1.0,1.26315789473684,0.0,1.0,0.0,2.0,1.0,0.7598566603212858,0.24014333967871412,1,0.6448280306066304
325,0,3.0,2.0,1.0,1.0,47.0,3.0,12.0,0.37504104614257827,1.0,65.0,1.0,0.0,9.0,2.0,3.64705882352941,2.0,1.0,1.0,1.33333333333333,0.0,0.5,0.0,2.0,3.0,0.5192754962620633,0.48072450373793674,1,0.36708375219648154
327,0,2.0,2.0,0.0,3.0,67.0,2.0,3.0,0.6050266051292422,1.0,100.0,3.0,0.0,13.0,2.0,4.63636363636364,0.0,1.0,0.0,2.14285714285714,0.0,0.666666666666667,0.0,3.0,5.0,0.87629784284414,0.12370215715586,1,0.4662449217368058
328,0,0.0,2.0,15.0,2.0,52.0,1.0,0.0,0.18500131338834766,1.0,86.0,1.0,0.0,26.0,1.0,6.73333333333333,2.0,1.0,1.0,1.76470588235294,0.0,0.666666666666667,0.0,2.0,1.0,0.5033467109432888,0.49665328905671124,1,0.02975955076597936
335,0,1.0,2.0,1.0,1.0,40.0,1.0,6.0,2.285082862079146,2.0,86.0,4.0,0.0,22.0,2.0,5.5,0.0,1.0,1.0,1.92857142857143,0.0,0.8,0.0,3.0,2.0,0.6029715291474608,0.39702847085253923,1,4.17605570118268
336,0,2.0,2.0,2.0,2.0,104.0,4.0,27.0,0.5250278919935232,0.0,100.0,2.0,0.0,25.0,3.0,3.92307692307692,0.0,1.0,0.0,1.16129032258065,0.0,0.6,0.0,5.0,4.0,0.5204159955655905,0.47958400443440957,1,0.6051132192113182
337,0,4.0,2.0,1.0,2.0,59.0,1.0,4.0,0.2350119185447694,2.0,86.0,2.0,0.0,31.0,2.0,3.75,0.0,0.0,1.0,1.33333333333333,0.0,0.75,0.0,2.0,4.0,0.5184141918927145,0.4815858081072855,1,0.12897040680648553
338,0,3.0,2.0,2.0,6.0,103.0,1.0,5.0,0.5850267696380616,4.0,86.0,3.0,0.0,16.0,2.0,5.76923076923077,0.0,1.0,1.0,1.4,0.0,0.5,0.0,6.0,6.0,0.5571576465414848,0.4428423534585152,1,0.6051109926866484
344,0,5.0,1.0,6.0,2.0,326.0,4.0,1036.0,0.5850036478042604,0.0,100.0,1.0,18.0,16.0,4.0,7.81632653061224,0.0,0.0,0.0,0.682692307692308,0.0,0.4,0.0,4.0,7.0,0.5806933911774839,0.41930660882251614,1,0.44636141556529085
357,0,7.0,2.0,0.0,1.0,83.0,1.0,30.0,0.6050347834825521,1.0,80.0,2.0,0.0,14.0,1.0,7.72222222222222,2.0,1.0,1.0,1.80952380952381,0.0,1.0,0.0,3.0,2.0,0.8001294572501751,0.1998705427498248,1,0.7638305986339348
360,0,0.0,1.0,2.0,5.0,65.0,1.0,21.0,0.6050726833939556,2.0,76.0,3.0,0.0,18.0,2.0,9.66666666666667,0.0,1.0,1.0,2.5,0.0,0.5,0.0,4.0,5.0,0.8423337624799658,0.15766623752003422,1,0.6250400397420481
362,0,0.0,1.0,2.0,1.0,106.0,8.0,25.0,0.6050508332252507,1.0,100.0,2.0,2.0,19.0,2.0,4.73333333333333,0.0,0.0,0.0,1.05128205128205,0.0,0.5,0.0,5.0,4.0,0.6173901680558243,0.3826098319441758,1,0.8035383650828972
365,0,19.0,2.0,1.0,1.0,77.0,2.0,22.0,0.7150787103176124,1.0,85.0,3.4998779892921448,0.0,19.0,2.0,4.41666666666667,0.0,1.0,1.0,1.43589743589744,0.0,0.714285714285714,0.0,2.0,3.0,0.5811369859422515,0.4188630140577485,2,1.208702231166932
389,0,11.0,1.0,103.0,3.0,533.0,14.0,10.0,0.71501820743084,0.0,100.0,2.0,6.0,63.0,2.0,4.63846153846154,0.0,1.0,0.0,1.0738255033557,0.0,0.454545454545455,0.0,6.0,8.0,0.571916955630964,0.42808304436903594,1,0.7836356786370057
429,0,2.0,2.0,0.0,2.0,71.49402248859406,4.0,5.0,0.28,1.0,60.0,2.0,0.0,14.0,2.0,2.5,0.0,1.0,1.0,0.974358974358974,0.0,0.5,0.0,6.0,1.0,0.7520114660105259,0.24798853398947404,1,3.110599810498287
453,0,12.0,1.0,1.0,2.0,71.492431640625,8.0,83.0,0.36,0.0,100.0,1.0,1.0,11.0,2.0,5.74698795180723,0.0,1.0,1.0,0.869565217391304,0.0,0.5,0.0,6.0,2.0,0.6633057244632536,0.33669427553674636,1,26.343178527163143
454,0,2.0,1.0,2.0,1.0,33.0,1.0,3.0,0.16501220703125005,3.0,90.0,2.0,0.0,20.0,3.0,3.58333333333333,0.0,0.0,1.0,1.33333333333333,0.0,1.0,0.0,1.0,6.0,0.6393514155751842,0.36064858442481584,1,0.10913301559093525
505,0,9.0,1.0,10.0,6.0,679.0,3.0,3.0,0.7450194585323338,0.0,92.0,1.0,0.0,45.0,2.0,9.18947368421053,0.0,1.0,1.0,1.32323232323232,0.0,0.444444444444444,0.0,4.0,13.0,0.5289101598612984,0.4710898401387016,1,0.5257446348858683
512,0,1.0,1.0,0.0,2.0,139.0,1.0,6.0,0.6050218939781193,0.0,84.0,1.0,1.0,20.0,2.0,6.46808510638298,0.0,1.0,1.0,0.816326530612245,0.0,0.666666666666667,0.0,5.0,7.0,0.8145331497108582,0.18546685028914178,1,0.565425393342288
515,0,3.0,1.0,1.0,1.0,148.0,1.0,6.0,0.6050347834825521,0.0,89.0,1.0,0.0,27.0,2.0,7.83870967741935,0.0,1.0,1.0,0.536842105263158,0.0,0.714285714285714,0.0,4.0,10.0,0.569198769144261,0.43080123085573896,1,0.7638305986339348
517,0,10.0,2.0,0.0,1.0,55.0,5.0,3.0,0.16500241518020636,1.0,100.0,1.0,0.0,21.0,2.0,2.78947368421053,0.0,1.0,1.0,1.42307692307692,0.0,0.875,0.0,2.0,1.0,0.732528607634624,0.2674713923653759,1,0.049599700010626746
522,0,13.0,2.0,0.0,13.0,229.0,1.0,0.0,0.6050344514846804,5.0,86.0,1.0,0.0,56.0,2.0,5.66666666666667,1.0,1.0,1.0,2.17647058823529,0.0,0.4,0.0,5.0,3.0,0.7391714090627822,0.2608285909372178,1,0.34723270622422686
546,0,8.0,2.0,11.0,5.0,213.0,6.0,5.0,0.5850537109375005,2.0,88.0,1.0,0.0,51.0,2.0,3.03125,0.0,1.0,1.0,1.23076923076923,0.0,0.8,0.0,2.0,3.0,0.5519383933487563,0.4480616066512437,1,0.5456505481962427
559,0,1.0,1.0,3.0,2.0,46.0,4.0,0.0,0.5850537109375005,0.0,0.0,1.0,0.0,29.0,2.0,1.875,0.0,1.0,1.0,0.846153846153846,0.0,1.0,0.0,2.0,0.0,0.5212507958004846,0.47874920419951544,1,0.5456505481962427
578,0,0.0,1.0,0.0,0.0,34.0,2.0,9.0,0.44500551402568833,0.0,75.0,1.0,0.0,3.0,2.0,3.31578947368421,1.0,1.0,1.0,0.695652173913043,0.0,1.0,0.0,4.0,0.0,0.5274293259566657,0.4725706740433343,1,0.2083095556008126
580,0,2.0,2.0,7.0,1.0,75.0,7.0,0.0,0.585012752711773,1.0,0.0,1.0,0.0,11.0,2.0,2.33333333333333,0.0,1.0,1.0,0.956521739130435,0.0,0.5,0.0,4.0,0.0,0.6154164395680246,0.3845835604319754,1,0.48605540487555043
585,0,3.0,1.0,13.0,2.0,177.0,6.0,33.0,0.7450848746299747,0.0,100.0,1.0,7.0,26.0,1.0,9.33333333333333,0.0,0.0,0.0,1.11475409836066,0.0,0.571428571428571,0.0,5.0,10.0,0.536061375012733,0.463938624987267,1,1.021823494951145
1371,0,16.0,1.0,0.0,0.0,38.0,2.0,15.0,0.16500539571046838,0.0,88.0,3.0,0.0,18.0,1.0,3.96774193548387,1.0,1.0,1.0,1.23529411764706,0.0,1.0,0.0,1.0,0.0,0.545730353041983,0.454269646958017,1,0.14879543034557652
586,0,76.0,1.0,9.0,3.0,21.466796875,3.0,3.0,0.16,2.0,97.0,2.0,0.0,97.0,1.0,8.55681818181818,0.0,1.0,1.0,1.83695652173913,0.0,0.5,0.0,6.0,10.0,0.5195993560444065,0.4804006439555934,1,26.34509968411152
588,0,2.0,2.0,9.0,2.0,56.0,1.0,0.0,0.6050605988502507,0.0,86.0,1.0,0.0,9.0,1.0,5.8,0.0,1.0,1.0,2.16666666666667,0.0,0.0,0.0,1.0,3.0,0.8242733361706285,0.17572666382937152,1,0.7837197745801633
601,0,2.0,1.0,1.0,5.0,49.0,1.0,2.0,0.6250737684965137,6.0,70.0,2.0,0.0,21.0,1.0,9.4,2.0,2.0,1.0,2.71428571428571,0.0,0.333333333333333,0.0,5.0,4.0,0.5626973641541975,0.4373026358458025,1,0.8035838639903473
616,0,132.0,2.0,16.0,7.0,1378.0,6.0,36.0,0.7150826761126525,4.0,96.0,2.0,1.0,186.0,2.0,8.60693641618497,1.0,1.0,1.0,1.95580110497238,0.0,0.542857142857143,1.0,5.0,12.0,0.5656109823596744,0.43438901764032556,1,1.0019811700265246
643,0,0.0,1.0,0.0,0.0,72.0,1.0,25.0,0.24501083612442015,0.0,94.0,2.0,0.0,14.0,2.0,3.32727272727273,0.0,1.0,1.0,0.210526315789474,0.0,1.0,0.0,3.0,2.0,0.587134537251014,0.41286546274898595,1,0.08929233247698964
694,0,2.0,1.0,32.0,4.0,71.48583984375,3.0,2.0,0.44,0.0,100.0,1.0,0.0,34.0,2.0,6.27777777777778,0.0,1.0,0.0,0.675,0.0,0.5,0.0,5.0,6.0,0.6781612763241904,0.3218387236758095,1,9.93106405835395
723,0,6.0,2.0,11.0,6.0,100.48719263076782,9.0,0.0,0.37,0.0,91.0,2.0,7.0,31.0,2.0,3.74074074074074,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,4.0,0.566131727653066,0.433868272346934,1,8.656924574637912
748,0,1.0,4.0,0.0,3.0,47.0,3.0,11.0,0.3750364005565645,2.0,48.0,1.0,0.0,5.0,2.0,7.5,0.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,0.5894499198550158,0.4105500801449842,1,0.30756064575796294
1390,0,5.0,1.0,0.0,1.0,169.0,11.0,115.0,0.5250650382041935,3.0,100.0,2.0,0.0,19.0,2.0,7.5,0.0,1.0,1.0,0.875,0.0,1.0,0.0,1.0,0.0,0.5722428571611264,0.4277571428388736,1,0.724214690812383
833,0,1.0,2.0,0.0,0.0,34.0,2.0,8.0,0.5850400525331501,1.0,67.0,2.0,0.0,10.0,1.0,3.85714285714286,0.0,0.0,1.0,1.0,0.0,0.666666666666667,0.0,3.0,1.0,0.5398403350408425,0.46015966495915755,1,0.7440030878433082
965,0,2.0,1.0,1.0,3.0,61.0,1.0,2.0,0.37506525874137897,2.0,40.0,2.0,1.0,19.0,1.0,6.0,0.0,3.0,1.0,1.30769230769231,0.0,0.666666666666667,0.0,4.0,5.0,0.5205038513176256,0.47949614868237445,1,0.42664567560357464
970,0,12.0,1.0,7.0,2.0,165.0,3.0,24.0,0.6050695800781256,2.0,91.0,1.0,2.0,34.0,2.0,4.43396226415094,1.0,1.0,1.0,1.24561403508772,0.0,0.5,0.0,6.0,6.0,0.6213913531305539,0.378608646869446,1,0.8630894455631651
993,0,2.0,1.0,3.0,0.0,29.0,6.0,6.0,0.6050687426328665,0.0,90.0,2.0,0.0,3.0,4.0,2.23684210526316,0.0,0.0,0.0,0.695652173913043,0.0,1.0,0.0,3.0,0.0,0.8545376100653721,0.14546238993462784,1,1.0019535288401626
994,0,2.0,1.0,3.0,0.0,39.0,6.0,10.0,0.32501425057649647,0.0,90.0,2.0,0.0,4.0,4.0,2.70588235294118,0.0,0.0,0.0,0.724137931034483,0.0,1.0,0.0,5.0,0.0,0.5230684184166261,0.4769315815833739,1,0.5058963398481018
995,0,2.0,2.0,3.0,0.0,59.0,6.0,16.0,0.7051378673315054,0.0,92.0,2.0,0.0,4.0,4.0,3.36486486486486,0.0,0.0,0.0,0.646341463414634,0.0,0.5,0.0,5.0,1.0,0.5017698304675315,0.49823016953246846,1,1.2798221473608085
996,0,2.0,2.0,3.0,0.0,37.0,6.0,10.0,0.6051277983188634,0.0,90.0,2.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.581818181818182,0.0,1.0,0.0,5.0,1.0,0.805134410686505,0.194865589313495,1,1.041746610322529
1404,0,2.0,2.0,3.0,0.0,145.0,6.0,45.0,0.6051128852367407,0.0,96.0,2.0,0.0,5.0,4.0,4.26829268292683,0.0,0.0,0.0,0.444444444444444,0.0,0.666666666666667,0.0,1.0,1.0,0.5288335716312407,0.47116642836875927,1,1.1012309163465601
1405,0,2.0,1.0,3.0,0.0,44.0,6.0,8.0,0.3750079637765887,0.0,91.0,2.0,0.0,4.0,4.0,2.5,0.0,0.0,0.0,0.714285714285714,0.0,1.0,0.0,1.0,0.0,0.6248849545197446,0.3751150454802555,1,0.5257218316313611
1059,0,1.0,1.0,8.0,6.0,80.0,1.0,0.0,0.5850414821505547,0.0,0.0,1.0,0.0,50.0,1.0,9.88888888888889,0.0,1.0,1.0,1.18181818181818,0.0,0.0,0.0,3.0,3.0,0.5127983508639489,0.4872016491360511,1,0.38692258066149254
1069,0,0.0,1.0,3.0,3.0,119.0,2.0,20.0,0.6050216984748844,1.0,90.0,1.0,1.0,23.0,2.0,9.09090909090909,2.0,1.0,1.0,0.84,0.0,1.0,0.0,3.0,3.0,0.6227205006324107,0.3772794993675893,1,0.5257490784757276
1074,0,2.0,2.0,9.0,7.0,92.0,1.0,0.0,0.6050534564256672,1.0,90.0,1.0,0.0,19.0,1.0,8.4,0.0,1.0,1.0,2.0,0.0,1.0,0.0,4.0,2.0,0.5818073481439744,0.4181926518560256,1,0.4464602257267058
1150,0,0.0,2.0,0.0,0.0,50.0,12.0,31.0,0.43503988265991245,0.0,40.0,1.0,0.0,19.0,2.0,3.77272727272727,1.0,2.0,1.0,0.628571428571429,0.0,1.0,0.0,4.0,1.0,0.5306483556133652,0.46935164438663485,1,0.5059471886816612
1152,0,1.0,2.0,28.0,2.0,140.0,2.0,5.0,0.6050723302364353,0.0,95.0,1.0,0.0,22.0,2.0,7.90625,0.0,1.0,1.0,0.771428571428571,0.0,0.666666666666667,0.0,4.0,2.0,0.5879696211707024,0.41203037882929766,1,0.7440671202333168
1238,0,1.0,1.0,0.0,2.0,47.0,1.0,0.0,0.3750169298052791,4.0,0.0,2.0,0.0,22.0,1.0,4.55555555555556,1.0,2.0,2.0,1.81818181818182,1.0,1.0,0.0,4.0,1.0,0.5287613369446367,0.4712386630553634,1,0.5455775819203419
1284,0,3.0,2.0,1.0,5.0,71.49304884672165,4.0,8.0,0.34,2.0,100.0,3.0,0.0,16.0,2.0,4.14285714285714,1.0,1.0,1.0,1.42307692307692,0.0,0.5,0.0,5.0,7.0,0.5335242500500741,0.46647574994992586,1,6.483126575930563
1286,0,1.0,1.0,0.0,0.0,22.0,2.0,4.0,0.6050216984748844,0.0,72.0,2.0,0.0,2.0,2.0,1.83333333333333,1.0,1.0,1.0,1.22222222222222,0.0,1.0,0.0,1.0,1.0,0.8726783148879774,0.1273216851120226,1,0.5257490784757276
1287,0,2.0,1.0,1.0,0.0,83.0,8.0,15.0,0.5250012207031254,0.0,96.0,2.0,1.0,5.0,2.0,1.796875,0.0,0.0,1.0,0.320512820512821,0.0,0.5,0.0,6.0,5.0,0.5956341094001916,0.4043658905998084,1,0.6844121628586525
1292,0,0.0,1.0,0.0,0.0,23.0,2.0,0.0,0.37501618146896376,0.0,0.0,2.0,0.0,1.0,2.0,1.88888888888889,1.0,1.0,1.0,0.416666666666667,0.0,1.0,0.0,1.0,1.0,0.551789992386695,0.448210007613305,1,0.188492754121883
1294,0,2.0,1.0,1.0,0.0,71.4953498840332,7.0,15.0,0.19,0.0,96.0,2.0,2.0,6.0,2.0,1.61290322580645,0.0,0.0,1.0,0.27027027027027,0.0,0.6,0.0,2.0,1.0,0.6293221582157598,0.37067784178424024,1,0.48748071076084853
1305,0,3.0,1.0,0.0,0.0,29.0,1.0,6.0,0.16500241518020636,0.0,93.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,0.128205128205128,0.0,1.0,0.0,2.0,0.0,0.5021237016641056,0.4978762983358944,1,0.049599700010626746
1312,0,0.0,1.0,0.0,2.0,190.0,5.0,2.0,1.84,0.0,100.0,2.0,3.0,3.0,1.0,1.81481481481481,0.0,0.0,0.0,0.0,0.0,0.23393554687499998,0.0,4.0,4.0,0.7860540998957692,0.2139459001042308,1,366064453125.0
1314,0,3.0,1.0,6.0,2.0,48.0,1.0,0.0,0.6050066065788272,0.0,85.0,1.0,0.0,3.0,1.0,12.4285714285714,0.0,1.0,1.0,0.909090909090909,0.0,1.0,0.0,5.0,1.0,0.8316028873972862,0.16839711260271387,1,0.10912190543385239
1322,0,0.0,0.0,0.0,2.0,105.0,0.0,0.0,0.5850302708148958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.806451612903226,0.0,0.75,0.0,3.0,0.0,0.5374850480361764,0.4625149519638237,1,0.644793865336434
