test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
204,0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,8.0,20.0,0.12,0.0,82.0,2.0,2.0,0.0,2.0,3.53333333333333,0.0,3.96666666666667,0.0,0.0,0.636075949367089,1.0,2.0,0.59,0.41,1
205,0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,2.0,6.0,12.0,27.0,0.17,0.0,87.0,2.0,0.0,20.0,2.0,4.02777777777778,0.0,6.08333333333333,1.0,0.0,1.0,0.5,1.0,0.51,0.49,1
215,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.12,0.0,1.0,1.0,4.0,18.0,2.0,1.89393939393939,1.0,1.5,1.0,0.0,0.334365325077399,0.5,1.0,0.54,0.46,1
218,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,7.0,6.0,2.0,0.11,0.0,39.76250000000002,3.0,0.0,26.0,2.0,4.53846153846154,0.0,5.5,0.0,0.0,0.252747252747253,0.5,2.0,0.59,0.41,2
255,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,53.0,114.0,0.34,0.0,43.575000000000045,2.0,0.0,31.0,1.0,1.3522727272727237,1.0,1.33333333333333,1.0,0.0,0.538638985005767,0.666666666666667,0.0,0.55,0.45,5
271,0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,11.0,14.0,0.0,0.19,0.0,89.0,2.0,2.0,27.0,2.0,0.5420454545454546,0.0,5.36170212765957,0.0,0.0,0.347517730496454,0.5,2.0,0.51,0.49,2
272,0,16.0,4.0,1.0,1.0,0.0,1.0,3.0,15.0,10.0,44.0,0.0,0.14,0.0,46.0,2.0,1.0,58.0,3.0,0.5,0.0,7.15789473684211,0.0,0.0,0.367626886145405,0.6,1.0,0.51,0.49,5
279,0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,2.0,11.0,24.0,4.0,0.06,5.0,95.0,2.0,1.0,48.0,2.0,0.2481250000000003,0.0,3.825,0.0,0.0,0.5045377217295847,0.0,5.0,0.53,0.47,5
286,0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,7.0,4.0,5.0,1.0,0.13,1.0,86.0,2.0,1.0,43.0,2.0,1.75,0.0,6.04255319148936,0.0,0.0,0.329113924050633,0.5,3.0,0.51,0.49,3
287,0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,6.0,1.0,0.11,0.0,84.0,2.0,1.0,27.0,2.0,2.0,0.0,8.88888888888889,1.0,0.0,0.440318302387268,1.0,2.0,0.51,0.49,2
2154,0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0,8.0,1.0,0.1,4.0,71.0,2.0,0.0,26.0,2.0,9.75,1.0,14.25,2.0,0.0,0.55448717948718,0.666666666666667,1.0,0.55,0.45,1
303,0,10.0,0.0,1.0,3.0,2.0,1.0,3.0,5.0,16.0,40.0,81.0,0.12,0.0,95.0,1.0,1.0,72.0,4.0,0.5,0.0,1.5,1.0,0.0,1.0,0.333333333333333,0.0,0.51,0.49,5
312,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,1.0,0.1,0.0,89.0,3.0,0.0,25.0,1.0,3.93333333333333,1.0,4.55,1.0,0.0,0.732348111658456,1.0,3.0,0.55,0.45,1
551,0,15.0,0.0,2.0,0.0,1.0,1.0,3.0,13.0,25.0,50.0,1.0,0.11,0.0,41.0,1.0,2.0,63.0,3.0,1.5250000000000004,0.0,6.71739130434783,1.0,0.0,0.328331332533013,0.466666666666667,3.0,0.51,0.49,4
2171,0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,4.0,17.0,35.0,61.0,0.38,0.0,100.0,3.0,1.0,11.0,3.0,3.6025641025641,0.0,2.67948717948718,1.0,0.0,0.9966565161418106,1.0,0.0,0.52,0.48,2
901,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,34.0,1.0,0.0,0.0,1.0,4.0,8.0,2.0,3.23529411764706,1.0,1.38235294117647,1.0,0.0,0.280193236714976,1.0,3.0,0.63,0.37,1
1037,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,14.0,2.0,0.2,0.0,90.0,1.0,1.0,7.0,3.0,4.30555555555556,0.0,2.75,0.0,0.0,0.389830508474576,1.0,2.0,0.6,0.4,1
75,0,8.0,2.0,1.0,5.0,3.0,4.0,2.0,8.0,25.0,75.0,170.0,0.63,2.0,55.0,1.0,2.0,66.0,9.0,6.66829268292683,0.0,3.13658536585366,0.0,0.0,0.9853420716112534,0.0,0.0,0.51,0.49,5
77,0,1.0,0.0,1.0,5.0,1.0,2.0,1.0,4.0,9.0,48.0,109.0,0.5,0.0,56.0,2.0,5.0,2.0,6.0,0.5,1.0,1.362954545454542,1.0,0.0,0.413823272090989,1.0,4.0,0.51,0.49,5
82,0,16.0,6.0,1.0,1.0,0.0,3.0,3.0,10.0,8.0,34.0,1.0,0.28,0.0,52.450000000000045,2.0,4.0,38.0,4.0,0.5708333333333327,0.0,6.67948717948718,1.0,0.0,0.310502283105023,0.666666666666667,6.0,0.53,0.47,3
92,0,1.0,2.0,1.0,0.0,0.0,8.0,2.0,7.0,24.0,24.0,0.0,1.27,0.0,50.0,1.0,1.0,55.0,6.0,1.7725095785440625,0.0,4.27678571428571,0.0,0.0,0.568269230769231,1.0,6.0,0.51,0.49,5
2190,0,0.0,6.0,1.0,6.0,17.0,1.0,3.0,2.0,10.0,5.0,3.0,0.87,2.0,89.0,1.0,0.0,1.0,1.0,5.52631578947368,2.0,5.05263157894737,1.0,0.0,0.498614958448753,1.0,1.0,0.54,0.46,1
328,0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,13.0,7.0,1.0,71.0,0.08,0.0,97.0,3.0,11.0,3.0,3.0,6.0875,0.0,2.95,0.0,0.0,0.536423841059603,0.666666666666667,3.0,0.51,0.49,1
816,0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,5.0,2.4375,43.0,0.12,0.0,53.25,2.0,1.0,29.0,2.0,1.875,1.0,5.3265306122449,1.0,0.0,0.321789321789322,1.0,3.0,0.52,0.48,3
941,0,10.0,3.0,1.0,3.0,0.0,0.0,3.0,4.0,2.0,48.0,75.0,0.08,0.0,95.0,1.0,0.0,13.075000000000045,2.0,3.38888888888889,0.0,1.6,1.0,0.0,0.326880119136262,1.0,0.0,0.51,0.49,3
2201,0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,8.0,10.0,1.0,0.15,2.0,84.0,6.0,3.0,11.0,2.0,4.42857142857143,0.0,5.47619047619048,1.0,0.0,0.48951048951049,1.0,1.0,0.54,0.46,1
1004,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,1.0,0.35,0.0,93.0,4.0,10.0,3.0,2.0,2.13636363636364,0.0,2.38636363636364,0.0,0.0,0.339544513457557,1.0,3.0,0.57,0.43,2
1047,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0,14.0,32.0,0.79,0.0,86.0,2.0,5.0,3.0,2.0,8.76923076923077,1.0,2.41025641025641,1.0,0.0,0.621103117505995,1.0,2.0,0.54,0.46,1
1066,0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,0.0,7.0,1.0,1.3725,0.0,89.0,1.0,0.0,1.0,1.0,8.125,1.0,3.5,1.0,0.0,0.440217391304348,1.0,3.0,0.56,0.44,2
835,0,1.0,0.0,1.0,2.0,6.0,0.0,3.0,1.0,4.0,6.0,1.0,0.07,0.0,77.0,1.0,8.0,13.0,2.0,6.44897959183673,1.0,11.6734693877551,1.0,0.0,0.341442224152911,0.0,1.0,0.55,0.45,2
849,0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,10.0,1.6235000000000015,0.0,73.0,3.0,1.0,5.0,1.0,4.2,1.0,4.5,1.0,0.0,0.194690265486726,0.666666666666667,0.0,0.71,0.29,1
852,0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,8.0,2.0,0.15,0.0,64.0,2.0,1.0,16.0,2.0,4.54545454545455,0.0,6.09090909090909,0.0,0.0,0.327485380116959,1.0,1.0,0.54,0.46,1
853,0,3.0,1.0,1.0,4.0,1.0,0.0,2.0,5.0,2.0,6.0,75.0,0.16,0.0,64.66250000000002,4.0,1.0,32.0,2.0,1.75,0.0,3.22222222222222,0.0,0.0,0.312883435582822,0.5,4.0,0.51,0.49,3
855,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,63.0,127.0,0.14,0.0,42.0,1.0,0.0,0.0,1.0,2.52755905511811,1.0,1.96850393700787,1.0,0.0,0.480868665977249,0.0,1.0,0.52,0.48,2
856,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,14.0,0.92,0.0,77.0,1.0,0.0,4.0,1.0,8.73333333333333,2.0,3.86666666666667,1.0,0.0,0.614107883817427,1.0,4.0,0.58,0.42,1
858,0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,22.0,1.0,0.19,0.0,93.0,1.0,0.0,34.0,5.0,0.6043604651162793,0.0,3.48275862068966,0.0,0.0,0.52437417654809,1.0,5.0,0.51,0.49,2
2254,0,19.0,0.0,1.0,0.0,5.0,0.0,3.0,4.0,0.0,14.0,1.0,0.15,0.0,78.0,2.0,0.0,8.0,2.0,4.88888888888889,0.0,3.68518518518519,0.0,0.0,0.989195678271308,1.0,1.0,0.55,0.45,1
885,0,4.0,8.0,1.0,6.0,1.0,0.0,2.0,27.0,11.0,34.0,0.0,0.08,0.0,66.0,3.0,3.0,38.0,3.0,2.0,0.0,4.55737704918033,0.0,0.0,0.408675799086758,0.0,4.0,0.51,0.49,5
2282,0,1.0,14.0,1.0,1.0,0.0,0.0,2.0,12.0,1.0,7.0,40.0,0.11,0.0,73.0,1.0,3.0,3.0,2.0,3.03571428571429,0.0,3.19642857142857,0.0,0.0,0.806451612903226,1.0,3.0,0.51,0.49,1
886,0,23.0,34.0,1.0,16.0,0.0,0.0,2.0,43.0,14.0,94.0,146.0,0.15000000000000002,0.0,66.0,2.0,2.0,44.0,2.0,1.6126923076923119,0.0,4.31336405529954,0.0,0.0,1.0,0.0,1.0,0.51,0.49,5
2283,0,13.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,6.0,32.0,0.12,0.0,88.0,2.0,0.0,23.0,3.0,2.73333333333333,0.0,3.44444444444444,0.0,0.0,1.0,0.666666666666667,0.0,0.6,0.4,1
2289,0,1.0,23.0,1.0,3.0,0.0,0.0,2.0,16.0,3.0,12.0,34.0,0.17,0.0,56.0,2.0,0.0,16.0,3.0,3.18032786885246,1.0,4.14754098360656,1.0,0.0,0.851251840942563,1.0,2.0,0.51,0.49,1
2290,0,1.0,10.0,1.0,4.0,0.0,0.0,2.0,8.0,3.0,18.0,25.0,0.05,0.0,89.0,2.0,0.0,2.0,2.0,3.69230769230769,1.0,3.76923076923077,1.0,0.0,0.894865525672372,0.5,0.0,0.52,0.48,1
887,0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,16.0,0.0,3.0,58.0,0.09,0.0,100.0,3.0,1.0,18.0,2.0,2.5,0.0,3.37096774193548,0.0,0.0,0.991012105855856,1.0,2.0,0.58,0.42,1
2293,0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,16.0,0.21999999999999997,4.0,100.0,3.0,0.0,9.0,2.0,3.35,0.0,11.8,0.0,0.0,0.648739495798319,1.0,0.0,0.59,0.41,1
2311,0,3.0,18.0,1.0,5.0,0.0,0.0,3.0,5.0,0.0,22.0,14.0,0.08,1.0,93.0,1.0,0.0,34.0,2.0,4.65714285714286,1.0,7.74285714285714,1.0,0.0,1.0,0.666666666666667,0.0,0.57,0.43,1
1882,0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,8.0,34.0,0.99,0.0,89.0,1.0,2.0,2.0,3.0,4.43243243243243,0.0,2.43243243243243,0.0,0.0,0.617234468937876,0.4,6.0,0.6,0.4,1
1925,0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,13.0,14.0,0.31,0.0,80.0,1.0,0.0,2.0,5.0,4.0,1.0,3.5,1.0,0.0,0.660583941605839,1.0,3.0,0.51,0.49,1
980,0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,6.0,19.0,31.0,0.0,0.07,3.0,41.8125,1.0,0.0,60.0,2.0,7.78947368421053,1.0,8.76315789473684,1.0,0.0,0.449636552440291,0.0,4.0,0.51,0.49,3
990,0,0.0,4.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,8.0,1.0,0.13,1.0,76.0,1.0,1.0,19.0,1.0,5.25,2.0,6.33333333333333,1.0,0.0,0.411016949152542,0.5,0.0,0.53,0.47,1
2357,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.83,8.0,68.0,2.0,3.0,8.0,1.0,3.75,1.0,10.5,1.0,0.0,1.0,1.0,0.0,0.67,0.33,1
1645,0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,8.0,83.0,0.04,5.0,89.0,2.0,4.0,22.0,2.0,1.5,0.0,9.61458333333333,1.0,0.0,1.0,0.0,6.0,0.51,0.49,3
1137,0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,17.0,6.0,1.0,0.08,5.0,55.0,5.0,1.0,26.0,1.0,6.20512820512821,0.0,12.2564102564103,0.0,0.0,0.61216429699842,1.0,3.0,0.51,0.49,2
1142,0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,5.0,9.0,0.29,2.0,83.0,5.0,0.0,0.0,2.0,3.33333333333333,0.0,7.41666666666667,2.0,0.0,0.928571428571429,1.0,3.0,0.54,0.46,1
1161,0,1.0,0.0,1.0,13.0,0.0,0.0,2.0,5.0,6.0,7.0,14.0,0.18,1.0,85.0,3.0,1.0,1.0,2.0,3.0952380952381,0.0,5.95238095238095,2.0,0.0,0.707142857142857,1.0,1.0,0.57,0.43,1
1167,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.24,1.0,70.0,2.0,4.0,6.0,1.0,3.2,1.0,10.2,1.0,0.0,1.0,1.0,0.0,0.74,0.26,1
1201,0,6.0,0.0,1.0,6.0,0.0,0.0,2.0,14.0,1.0,27.0,28.0,0.19,0.0,91.0,3.0,9.0,2.0,2.0,3.77142857142857,0.0,4.85714285714286,0.0,0.0,0.994230769230769,1.0,1.0,0.54,0.46,2
2437,0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,6.0,6.0,27.0,1.0,0.13,3.0,83.0,2.0,0.0,8.0,2.0,4.4,1.0,5.74285714285714,1.0,0.0,0.885558583106267,1.0,1.0,0.52,0.48,1
1212,0,1.0,0.0,1.0,5.0,2.0,0.0,2.0,7.0,6.0,8.0,1.0,0.96,1.0,87.0,4.0,0.0,14.0,3.0,2.92,0.0,6.4,0.0,0.0,0.48590021691974,1.0,1.0,0.57,0.43,2
1282,0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,0.17,7.0,86.0,5.0,0.0,9.0,1.0,2.72727272727273,0.0,12.2727272727273,1.0,0.0,0.563192904656319,1.0,3.0,0.52,0.48,1
1610,0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,11.0,8.0,1.0,0.23,0.0,100.0,4.0,49.0,17.0,1.0,9.09523809523809,0.0,3.04761904761905,1.0,0.0,0.431192660550459,1.0,3.0,0.51,0.49,1
2547,0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,9.0,0.0,3.0,18.0,0.78,2.0,78.0,1.0,0.0,6.0,2.0,3.75,0.0,6.65,1.0,0.0,0.801089918256131,1.0,1.0,0.62,0.38,1
2548,0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,8.0,0.0,4.0,14.0,0.813125,1.0,84.0,2.0,0.0,8.0,2.0,3.05882352941176,0.0,5.0,1.0,0.0,0.713692946058091,1.0,1.0,0.61,0.39,1
2591,0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,11.0,5.0,16.0,44.0,0.09,4.0,67.0,5.0,1.0,24.0,2.0,1.5,0.0,8.70909090909091,1.0,0.0,0.9976760563380281,0.666666666666667,5.0,0.51,0.49,3
1692,0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,24.0,5.0,2.0,35.0,0.05,1.0,75.0,4.0,0.0,13.0,2.0,2.39024390243902,0.0,6.17073170731707,1.0,0.0,0.6,1.0,1.0,0.52,0.48,1
2004,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.11,0.0,0.0,1.0,2.0,13.0,2.0,2.43478260869565,0.0,4.43478260869565,1.0,0.0,0.449781659388646,0.857142857142857,1.0,0.66,0.34,1
2013,0,0.0,0.0,2.0,1.0,0.0,6.0,7.0,2.0,6.0,6.0,1.0,0.3,5.0,73.0,3.0,1.0,6.0,1.0,4.44444444444444,1.0,13.5555555555556,2.0,0.0,0.352030947775629,1.0,3.0,0.51,0.49,1
2015,0,0.0,1.0,2.0,2.0,0.0,3.0,4.0,2.0,10.0,8.0,1.0,0.28,1.0,84.0,3.0,0.0,2.0,2.0,3.93333333333333,0.0,7.2,1.0,0.0,0.407228915662651,0.666666666666667,4.0,0.51,0.49,2
