,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE
894,1,1,1,1,0,0,2,10,29,0,6,0.23,1,69,1,0,1,2,3.22222222222222,1,1,0,5,0.853333333333333,0
909,0,2,1,1,0,1,3,53,4,16,30,0.11,3,90,1,0,2,2,7.03571428571429,3,1,0,10,0.846645367412141,15
916,0,4,1,3,0,0,3,13,1,0,8,0.05,1,77,1,0,26,1,4.18181818181818,1,1,0,29,0.353571428571429,0
927,0,0,1,2,0,1,2,115,3,9,8,0.39,0,93,4,4,2,4,2.52083333333333,1,1,0,26,0.487364620938628,1
928,1,11,1,1,0,3,2,47,1,6,0,0.47,1,77,2,4,2,1,2.75,1,1,0,10,0.594117647058824,0
861,1,0,1,1,0,0,1,23,1,0,4,0.35,0,65,1,0,5,2,2.75,1,1,0,29,0.682692307692308,0
934,1,0,1,5,3,4,2,22,1,4,0,0.6,0,94,1,8,13,1,5.57142857142857,1,1,0,2,0.552188552188552,2
960,0,0,1,1,0,13,2,36,1,6,0,0.33,1,88,2,1,0,1,3.77777777777778,1,1,0.6035714285714289,1,0,2
962,1,0,1,3,0,0,2,45,1,1,10,0.05,0,89,1,1,4,2,2.46428571428571,0,0,0,2,0.681159420289855,1
972,2,0,1,1,0,0,2,62,4,5,5,0.23,0,85,2,4,3,2,6.08108108108108,1,1,0,2,0.659574468085106,1
1043,0,0,1,1,2,2,2,2,1,2,5,0.23,3,81,5,6,115,1,3.14516129032258,0,2,0,1,0.475270039795338,11
1059,0,0,13,0,2,3,1,52,2,3,5,0.29,2,83,5,0,2,2,3.25,0,2,0,2,0.7535714285714289,2
1061,0,0,1,1,0,0,1,19,1,11,10,0.05,0,87,2,3,4,0,3.6875,1,0,0,1,0.790960451977401,0
1957,0,0,1,0,0,0,2,2,1,7,8,5,0,78,2,0,29,1,3.58333333333333,1,2,0.05,1,0.948717948717949,0
1103,1,0,1,5,0,0,2,2,6,6,8,0.09,2,85,2,0,29,5,3.05,0,0,2,1,0.413793103448276,1
1165,0,0,1,0,1,0,1,54,2,1,5,0.16,0,95,5,0,1,2,1.25862068965517,0,0,0,1,0.757028112449799,15
929,1,0,1,1,0,1,2,18,2,5,15,0.35,0,93,4,4,13,2,2.06818181818182,0,0,0,26,0.404907975460123,0
1467,0.05,0,1,1,1,0,1,46,1,6,11,13,5,82,4,2,26,1,4.4375,1,1,0,1,0.493445692883895,1
2004,3,0,1,1,2,0,2,22,26,3,2,0.09,1,81,4,0,11,2,2.41176470588235,0,1,0,8,0.632786885245902,0
2032,0,0.05,3,1,0,0,2,17,1,1,6,2,5,61,2,0,8,1,2.66666666666667,1,2,0,10,1.0,0
1732,0,3,1,5,2,2,3,49,3,4,13,0.21,1,84,1,0,2,2,4.25,0,0,0,10,0.420886075949367,0
1744,1,0,1,0,0,4,1,115,1,1,3,0.94,0,79,1,0,4,5,2.60869565217391,0,1,0,26,0.503571428571429,1
1866,0,26,1,0,0,0,2,21,1,10,0,1,0,0,1,2,10,2,2.25,0.05,1,0,1,0.605263157894737,0
2048,1,0,2,0,0,1,3,62,6,1,21,0.21,2,61,2,0,5,2,6.73333333333333,0,1,0,2,0.97624703087886,1
1255,0,1,1,2,0,0,1,23,2,9,10,0.05,0,79,2,2,4,2,3.07142857142857,0,1,0,31,0.52803738317757,0
567,,,,,,,,,,,,,,,,,,,,,,,,,
284,2,0,1,2,0,2,2,21,3,1,13,0.28,0,90,2,0,7,2,2.91891891891892,0,1,0,2,0.459016393442623,0
790,2,0,1,3,1,0,2,21,4,4,0,0.05,0,95,2,0,13,3,3.26666666666667,0,0,0,26,0.558260869565217,2
854,1,0,1,2,0,2,3,44,1,0,7,0.34,1,78,1,1,13,2,6.625,2,1,0,2,0.303571428571429,3
871,2,3,1,1,0,0,3,22,4,1,7,0.05,0,93,1,0,13,2,2.73333333333333,0,1,0,2,0.454649827784156,4
267,0,1,2,2,0,0,3,51,4,9,14,0.24,0,89,2,2,4,2,4.025,0,0,0,26,0.531208499335989,1
762,5,1,1,6,0,1,2,29,4,10,5,0.15,0,96,1,0,30,1,2.97916666666667,0,1,0,2,0.633272058823529,4
729,,,,,,,,,,,,,,,,,,,,,,,,,
282,1,1,1,1,0,1,2,22,6,2,9,0.05,1,85,2,1,13,2,3.23076923076923,0,0,0,26,0.416531604538088,0
546,1,0,1,2,1,1,3,28,11,30,2,0.12,0,93,1,2,30,3,4.63291139240506,0,0,0,26,0.313213703099511,1
251,0,0,1,1,0,1,1,35,1,0,7,0.41,0,97,2,0,13,1,2.63529411764706,1,1,0,2,0.303571428571429,3
85,8,4,1,2,0,3,3,115,7,8,5,0.35,0,91,1,3,5,4,4.80952380952381,0,1,0,26,0.442211055276382,0
