,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE
877,3.0,2.0,1.0,5.0,0.0,0.0,3.0,34.0,6.0,0.0,6.0,0.14,0.0,19.0,2.0,0.0,4.625,2.0,83.0,1.0,1.0,0.0,5.0,0.515723270440252,3.0
302,2.0,0.0,1.0,1.0,0.0,0.0,2.0,60.0,3.0,3.0,10.0,0.2,0.0,92.0,1.0,2.0,5.15909090909091,3.0,16.0,1.0,1.0,0.0,15.0,0.439320388349515,2.0
894,1.0,3.0,1.0,1.0,0.0,0.0,2.0,23.0,2.0,0.0,6.0,0.23,1.0,69.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.853333333333333,3.22222222222222
893,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,1.0,0.0,2.0,0.43,0.0,57.0,1.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,5.0,0.752941176470588,4.0
916,0.0,4.0,1.0,3.0,0.0,0.0,3.0,21.0,1.0,0.0,8.0,0.15,1.0,77.0,1.0,0.0,0.0,1.0,4.18181818181818,1.0,1.0,0.0,68.0,0.621890547263682,17.0
147,0.0,0.0,1.0,1.0,0.0,4.0,2.0,155.0,1.0,4.0,90.0,0.73,0.0,3.0,3.0,0.0,28.0,1.0,8.079999999999995,0.0,1.0,0.0,1.0,0.659147869674185,0.0
928,1.0,0.0,1.0,1.0,0.0,3.0,2.0,47.0,1.0,6.0,3.0,0.47,1.0,77.0,2.0,4.0,0.0,1.0,12.0,1.0,1.0,0.0,1.0,0.594117647058824,3.22222222222222
80,1.0,0.0,1.0,6.0,1.0,2.0,1.0,269.0,2.0,7.0,7.0,0.53,0.0,97.0,2.0,3.0,8.46153846153846,6.0,1.0,0.0,1.0,0.0,1.0,0.539735099337748,4.0
85,8.0,4.0,1.0,2.0,0.0,3.0,3.0,279.0,7.0,8.0,13.0,0.35,0.0,91.0,1.0,3.0,4.80952380952381,4.0,24.0,0.0,1.0,0.0,36.0,0.442211055276382,4.0
960,0.0,0.0,1.0,1.0,0.0,1.0,2.0,36.0,1.0,6.0,2.0,0.33,1.0,3.77777777777778,2.0,1.0,19.0,1.0,88.0,1.0,1.0,0.0,1.0,0.716763005780347,0.0
962,1.0,0.0,1.0,3.0,0.0,0.0,2.0,45.0,1.0,1.0,89.0,0.18,0.0,15.0,1.0,1.0,8.0,3.0,0.4,0.0,0.0,0.0,6.0,0.681159420289855,0.0
134,1.0,0.0,1.0,5.0,0.0,1.0,2.0,419.0,6.0,35.0,10.0,0.28,0.0,98.0,1.0,2.0,8.11940298507463,2.0,74.0,0.0,0.0,0.0,378.0,0.408026755852843,5.0
1043,0.0,0.0,1.0,1.0,2.0,2.0,2.0,272.0,1.0,0.0,5.0,0.23,3.0,81.0,5.0,6.0,3.14516129032258,1.0,12.0,0.0,2.0,0.0,10.0,0.475270039795338,3.0
1059,0.0,0.0,1.0,0.0,2.0,3.0,1.0,52.0,2.0,3.0,83.0,0.29,2.0,14.0,5.0,0.0,3.25,2.0,5.0,0.0,2.0,0.0,9.0,0.928571428571429,3.0
1061,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,1.0,11.0,3.6875,0.14,0.0,87.0,3.0,3.0,4.0,1.0,14.0,1.0,0.0,0.0,0.0,0.790960451977401,0.0
1957,0.0,0.0,1.0,0.0,0.0,0.0,2.0,24.0,1.0,7.0,8.0,0.21,0.0,78.0,2.0,0.0,3.58333333333333,1.0,6.0,1.0,2.0,0.0,5.0,0.948717948717949,0.0
1103,1.0,0.0,1.0,5.0,0.0,0.0,2.0,28.0,6.0,6.0,8.0,0.09,2.0,54.0,2.0,0.0,6.0,3.0,3.05,0.0,0.0,0.0,24.0,0.413793103448276,1.0
1165,0.0,0.0,1.0,0.0,2.0,0.0,1.0,54.0,2.0,1.0,95.0,0.16,0.0,1.25862068965517,5.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.757028112449799,19.0
909,0.0,0.0,1.0,1.0,0.0,1.0,3.0,53.0,4.0,16.0,8.0,0.11,3.0,90.0,1.0,0.0,7.03571428571429,2.0,20.0,3.0,1.0,0.0,6.0,0.846645367412141,3.0
1467,2.0,0.0,1.0,1.0,0.0,0.0,1.0,46.0,1.0,6.0,16.0,0.06,5.0,11.0,4.0,2.0,4.4375,1.0,82.0,1.0,1.0,0.0,49.0,0.493445692883895,1.0
2004,2.0,0.0,1.0,1.0,2.0,0.0,2.0,22.0,8.0,3.0,9.0,0.09,1.0,81.0,4.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,92.0,0.632786885245902,2.41176470588235
2032,0.0,0.0,1.0,1.0,0.0,0.0,5.0,17.0,1.0,1.0,6.0,0.15,5.0,61.0,2.0,0.0,0.0,1.0,8.0,1.0,2.0,0.0,11.0,1.0,2.66666666666667
1732,5.0,0.0,1.0,5.0,2.0,2.0,3.0,49.0,3.0,4.0,8.0,0.21,1.0,13.0,1.0,0.0,4.25,2.0,84.0,0.0,0.0,0.0,4.0,0.420886075949367,3.0
1255,0.0,0.0,1.0,2.0,0.0,0.0,1.0,23.0,2.0,9.0,10.0,0.14,0.0,79.0,2.0,2.0,4.0,2.0,0.9,0.0,1.0,0.0,1.0,0.52803738317757,3.0
1866,0.0,0.0,1.0,0.0,0.0,0.0,2.0,21.0,1.0,2.0,0.0,0.14,0.0,0.0,1.0,2.0,0.0,2.0,10.0,0.0,1.0,0.0,169.0,0.605263157894737,2.25
2048,1.0,0.0,2.0,0.0,0.0,2.0,3.0,64.0,6.0,1.0,6.73333333333333,0.21,2.0,11.0,2.0,0.0,22.0,2.0,61.0,0.0,1.0,0.0,3.0,0.97624703087886,1.0
927,0.0,0.0,1.0,2.0,0.0,1.0,2.0,136.0,3.0,9.0,93.0,0.39,0.0,2.0,4.0,4.0,6.0,4.0,0.5,1.0,1.0,0.0,45.0,0.487364620938628,0.0
567,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,,,,,,,,,,,
792,,,,,,,,,,,,,,,,,,,,,,,,,
929,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,
1744,2.0,0.0,1.0,0.0,0.0,4.0,1.0,125.0,1.0,1.0,3.0,0.94,0.0,45.0,1.0,0.0,5.0,5.0,2.60869565217391,0.0,1.0,0.0,27.0,0.681818181818182,1.0
251,,,,,,,,,,,,,,,,,,,,,,,,,
762,,,,,,,,,,,,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,,,,,
863,,,,,,,,,,,,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,,,,,,,,,,,,
972,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,
282,1,1,1,1,0,1,2,70,6,2,7,0.15,1,45,2,1,12,2,0.9500000000000001,0,0,0,40,0.416531604538088,3
