test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
56,0,22.0,25.0,1.0,22.0,2.0,3.0,279.48046875,2.0,4.0,9.49951171875,0.4951171875,0.24,1.0,43.979736328125,2.0,2.0,23.0,3.0,5.677960966404598,0.0,1.0,1.15151515151515,0.0,19.0,0.351164254247955,0.0,8.0,0.512003770430633,0.487996229569367,5,18.225615843299284
60,0,76.0,11.0,1.0,29.0,0.0,2.0,21.4560546875,1.0,16.0,52.0,7.490234375,0.22,0.0,96.0,1.0,1.0,23.0,3.0,7.19805194805195,0.0,0.0,0.07331542968750024,0.0,255.0,0.390789687043944,0.0,7.0,0.5132165610089992,0.48678343899100085,3,48.163929462243395
67,0,5.0,4.0,2.0,1.0,0.0,2.0,104.0,1.0,2.0,20.0,14.0,0.36,0.0,91.0,1.0,1.0,11.0,1.0,5.04,2.0,1.0,1.0,0.0,133.0,0.562780269058296,0.0,1.08984375,0.6002855298076346,0.3997144701923654,1,1.288382739780596
69,0,2.0,4.0,1.0,6.0,3.0,2.0,200.0,3.0,2.0,11.0,28.0,0.72,0.0,93.0,3.0,4.0,9.0,2.0,1.5616590711805562,1.0,1.0,0.45,0.0,6.494140625,0.9787516800507619,0.0,2.0,0.5464494592196226,0.4535505407803774,3,43505859375000.0
74,0,20.0,29.0,1.0,16.0,1.0,2.0,32.4091796875,1.0,12.0,42.0,83.0,0.27,0.0,95.0,1.0,2.0,20.0,3.0,5.97916666666667,0.0,0.0,1.26712328767123,0.0,13.0,0.986944039998661,0.0,1.08935546875,0.5015583434294497,0.4984416565705503,3,12.494580615989257
77,0,1.0,0.0,8.0,18.0,2.0,4.0,59.0,1.0,0.0,0.0,2.0,0.5,0.0,37.0,1.0,0.0,6.0,1.0,27.3333333333333,0.0,1.0,1.4,0.0,0.0,0.8575703682772604,0.0,1.0,0.54789232526909,0.45210767473090996,1,6.396583004188304
1962,0,0.0,0.0,1.0,0.0,0.0,14.0,67.0,1.0,1.0,1.0,2.0,2.23,0.0,0.0,3.0,0.0,4.0,1.0,4.0,3.0,2.0,0.6,0.0,14.485107421875,0.981651376146789,0.0,1.0,0.6020706581230881,0.3979293418769119,1,96514892578125.0
1963,0,1.0,0.0,1.0,0.0,0.0,13.0,125.0,1.0,3.0,6.0,3.0,1.54,0.0,42.0,2.0,0.0,5.0,1.0,3.42857142857143,1.0,1.0,1.0,0.0,6.451171875,0.991341991341991,0.0,1.0,0.9373582498205456,0.06264175017945442,1,230548828125000.0
1964,0,1.0,0.0,1.0,0.0,0.0,13.0,127.0,1.0,3.0,6.0,2.0,1.98,0.0,58.0,2.0,2.0,3.0,1.0,3.83333333333333,1.0,1.0,1.0,0.0,6.46142578125,0.990654205607477,0.0,1.0,0.9360182154402277,0.06398178455977228,1,209538574218750.0
82,0,1.0,0.0,2.0,4.0,1.0,7.0,66.0,1.0,0.0,0.0,2.0,0.99,3.0,66.0,1.0,0.0,4.0,2.0,3.66666666666667,0.0,1.0,2.83333333333333,0.0,0.0,0.6679036390530173,0.0,2.0,0.5732710062800841,0.42672899371991596,1,4.482647085035838
83,0,1.0,0.0,1.0,0.0,0.0,3.0,83.0,1.0,2.0,11.0,12.0,0.39,1.0,74.0,1.0,2.0,13.0,2.0,4.73333333333333,1.0,0.0,1.05882352941176,0.0,0.0,0.8640536550314664,0.0,2.0,0.5115791958006749,0.4884208041993251,1,9.917725560781921
96,0,1.0,0.0,1.0,21.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.92,0.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.47866357409435734,0.0,0.0,0.6295965534536052,0.37040344654639473,1,0.006936063997263098
104,0,43.0,7.0,1.0,1.0,0.0,2.0,32.425537109375,1.0,32.0,35.0,53.0,0.3,0.0,96.0,2.0,1.0,39.0,1.0,5.34814814814815,0.0,0.0,0.496350364963504,0.0,9.0,0.73784355179704,0.0,8.0,0.5023803590662184,0.49761964093378164,1,6.830614065579579
105,0,0.0,0.0,1.0,0.0,0.0,6.0,156.0,1.0,0.0,1.0,19.0,0.8,0.0,89.0,3.0,0.0,10.0,1.0,3.15789473684211,0.0,2.0,0.636363636363636,0.0,0.0,0.6678470774572723,0.0,2.0,0.5041880217356227,0.49581197826437734,1,1.7485599465630406
106,0,38.0,35.0,1.0,1.0,0.0,1.0,735.9756116867065,1.0,54.0,0.0,6.0,0.57,1.0,95.0,2.0,1.0,21.0,2.0,6.56390977443609,0.0,0.0,0.82962962962963,0.0,0.0,0.936464920204758,0.0,5.0,0.5177992380783765,0.48220076192162353,1,6.220760606616141
108,0,31.0,13.0,1.0,0.0,0.0,4.0,414.0,1.0,8.0,6.4990234375,5.0,0.53,2.0,93.0,2.0,1.0,22.0,1.0,5.08771929824561,1.0,1.0,1.11864406779661,0.0,6.496826171875,0.644832605531296,0.0,6.0,0.5417858376867095,0.45821416231329054,2,36503173828125.0
109,0,0.0,2.0,1.0,0.0,0.0,1.0,46.0,1.0,1.0,3.0,2.0,1.1,0.0,66.0,2.0,1.0,6.0,1.0,3.4,1.0,1.0,0.428571428571429,0.0,0.0,0.4364083083014648,0.0,1.0,0.5323416987147029,0.467658301285297,1,1.1546589052134326
123,0,31.0,14.0,1.0,0.0,0.0,3.0,593.0,1.0,28.0,0.0,9.0,0.38,2.0,0.0,4.0,1.0,30.0,2.0,5.59756097560976,1.0,1.0,1.01190476190476,0.0,0.0,0.908003300330033,0.0,2.4996341466903687,0.748940049260791,0.25105995073920895,1,3.0354551823193012
124,0,25.0,12.0,1.0,0.0,0.0,4.0,515.0,1.0,5.0,3.0,10.0,0.45,2.0,94.0,4.0,1.0,25.0,2.0,6.94230769230769,1.0,1.0,1.27777777777778,0.0,6.4951171875,0.9857008076504575,0.0,0.49951171875,0.5173733305690209,0.48262666943097915,3,51504882812500.0
129,0,5.0,0.0,2.0,23.0,1.0,10.0,296.0,1.0,4.0,19.0,15.0,0.39,1.0,92.0,1.0,0.0,16.0,2.0,10.4583333333333,2.0,1.0,0.3372427133413468,0.0,6.49169921875,0.75868544600939,0.0,0.5,0.5249856508884416,0.4750143491115584,3,52508300781250.0
132,0,14.0,46.0,1.0,1.0,1.0,1.0,267.9678192138672,1.0,25.0,12.0,2.0,0.32,1.0,85.0,1.0,1.0,18.0,1.0,7.74712643678161,1.0,1.0,0.764044943820225,0.0,0.0,0.647854203409759,0.0,5.0,0.5076877109468176,0.4923122890531824,1,1.5744147066364502
139,0,2.0,23.0,1.0,14.0,0.0,1.0,52.41259765625,1.0,0.0,14.0,2.0,0.86,0.0,91.0,1.0,0.0,12.0,2.0,5.14814814814815,0.0,1.0,0.482758620689655,0.0,0.0,0.881547139403707,0.0,4.0,0.607213891594415,0.3927861084055851,1,11.645971085775335
140,0,8.0,7.0,1.0,7.49951171875,23.0,2.0,28.48681640625,2.0,0.0,20.0,54.0,0.76,0.0,98.0,1.0,1.0,12.0,3.0,3.68115942028985,1.0,1.0,0.602739726027397,0.0,157.0,0.514598540145985,0.0,1.08935546875,0.5038641299704703,0.4961358700295297,3,22500488281250.0
159,0,8.0,0.0,1.0,7.0,9.0,10.0,405.0,1.0,1.0,1.0,17.0,1.85,1.0,88.0,1.0,0.0,3.0,1.0,5.42307692307692,1.0,0.0,0.535714285714286,0.0,6.45703125,0.904951028733614,0.0,4.0,0.5425962956065282,0.45740370439347183,2,311542968750000.0
160,0,1.0,1.0,2.0,6.0,0.0,5.972856044769287,122.0,1.0,10.0,11.0,0.0,0.79,1.0,84.0,1.0,0.0,5.0,1.0,5.75,2.0,1.0,1.8,0.0,0.0,0.838926174496644,0.0,5.0,0.5110424644273496,0.4889575355726504,1,0.006102782326252665
163,0,0.0,1.0,3.0,0.0,0.0,11.0,50.0,2.0,0.0,4.0,2.0,0.86,7.0,37.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,0.44715648889541626,0.0,6.497314453125,0.700729927007299,0.0,2.0,0.6027462519869851,0.39725374801301494,2,96502685546875.0
166,0,0.0,1.0,2.0,0.0,0.0,7.0,60.0,1.0,0.0,2.0,4.0,1.71,0.0,40.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,1.14285714285714,0.0,0.0,0.8606977152087532,0.0,1.0,0.5258998074968599,0.4741001925031401,1,0.9778955976646204
168,0,16.0,10.0,1.0,9.0,0.0,7.0,28.4169921875,1.0,50.0,19.0,0.0,0.66,1.0,90.0,1.0,0.0,16.0,1.0,7.48684210526316,1.0,1.0,0.692307692307692,0.0,6.498046875,0.849949647532729,0.0,5.0,0.5492028687645824,0.45079713123541765,2,11501953125000.0
169,0,18.0,7.0,1.0,5.0,4.0,8.0,754.0,1.0,57.0,16.0,1.0,0.77,1.0,90.0,1.0,0.0,13.0,1.0,7.40963855421687,1.0,1.0,0.670588235294118,0.0,6.485595703125,0.946419629444166,0.0,0.5,0.5807088953587723,0.41929110464122765,2,220514404296875.0
171,0,153.0,3.0,2.0,26.0,6.0,13.0,2618.0,2.0,25.0,36.0,4.0,0.51,2.0,96.0,2.0,0.0,41.4966459274292,1.0,1.5620249155405401,0.0,1.0,1.51595744680851,0.0,6.4814453125,0.863466409359547,0.0,0.498046875,0.510828928969415,0.48917107103058494,4,115518554687500.0
172,0,0.0,3.0,1.0,17.0,2.0,3.0,81.0,2.0,4.0,13.0,1.0,0.31,1.0,84.0,3.0,1.0,8.0,1.0,10.25,3.0,1.0,0.9735986319455225,0.0,3.0,0.865853658536585,0.0,3.0,0.5139173710216831,0.48608262897831694,1,0.12781701782898258
175,0,13.0,7.0,1.0,1.0,2.0,4.0,29.462890625,2.0,93.0,49.0,5.0,0.7,0.0,95.0,1.0,0.0,13.0,1.0,3.97457627118644,1.0,1.0,0.471074380165289,0.0,45.0,0.684674751929438,0.0,3.0,0.5147050317142645,0.48529496828573543,1,11.926066620482562
177,0,23.0,2.0,1.0,0.0,0.0,7.0,28.45947265625,1.0,2.0,4.0,0.0,0.49,1.0,75.0,1.0,0.0,11.0,1.0,6.85185185185185,1.0,1.0,1.41379310344828,0.0,6.48974609375,0.825857519788918,0.0,2.0,0.5115269698554479,0.4884730301445522,2,117510253906250.0
184,0,0.0,0.0,10.0,39.0,2.0,9.0,28.490234375,1.0,2.0,0.0,0.0,0.46,0.0,97.0,1.0,0.0,4.0,1.0,14.0,4.0,1.0,0.75,0.0,0.0,0.959016393442623,0.0,3.0,0.6630919992286691,0.3369080007713309,1,0.890136052748908
186,0,69.0,3.0,1.0,76.0,3.0,8.0,1189.0,6.0,23.0,61.0,38.0,0.52,1.0,98.0,1.0,0.0,32.0,2.0,5.90225563909774,0.0,0.0,0.978571428571429,0.0,6.47265625,0.9318876869404679,0.0,0.5,0.544749890385789,0.45525010961421103,3,483527343750000.0
189,0,1.0,1.0,1.0,9.0,0.0,5.0,116.0,1.0,12.0,15.0,0.0,0.77,0.0,88.0,1.0,0.0,5.0,1.0,4.64285714285714,1.0,1.0,1.0625,0.0,0.0,0.8882195844219838,0.0,1.0,0.5012421713843833,0.49875782861561674,1,1.4941391161746442
193,0,28.0,0.0,2.0,64.0,2.0,5.0,176.0,1.0,0.0,9.0,1.0,0.21,0.0,92.0,1.0,0.0,7.0,1.0,8.68965517241379,1.0,1.0,1.25806451612903,0.0,6.499267578125,0.88568683957733,0.0,3.0,0.5928894858633226,0.4071105141366774,1,4500732421875.0
196,0,0.0,0.0,1.0,12.0,0.0,8.0,42.0,1.0,0.0,0.0,1.0,2.47,0.0,100.0,0.0,2.0,1.5001219511032104,0.0,1.0,1.0,1.0,1.0,0.0,8.0,0.814285714285714,0.0,0.0,0.5182048685901157,0.4817951314098843,1,0.3372727980356295
204,0,6.0,0.0,1.0,6.0,62.0,9.0,659.0,2.0,0.0,0.0,57.0,0.78,1.0,98.0,1.0,0.0,24.0,2.0,4.04761904761905,0.0,1.0,0.636363636363636,0.0,6.423828125,0.9318922301361326,0.0,0.49951171875,0.5133356195877514,0.4866643804122485,3,433576171875000.0
208,0,1.0,0.0,1.0,0.0,0.0,5.0,28.49963915348053,1.0,1.0,4.0,13.0,0.47,1.0,73.0,1.0,2.0,10.0,2.0,9.86666666666667,1.0,1.0,0.666666666666667,0.0,6.49951171875,0.960648148148148,0.0,2.0,0.7137112565289158,0.28628874347108424,2,5500488281250.0
209,0,0.0,0.0,1.0,0.0,0.0,3.0,35.5,1.0,0.0,0.0,4.0,1.06,1.0,0.0,2.0,0.0,1.0,1.0,2.5,1.0,2.0,0.5,0.0,5.0,0.928571428571429,0.0,0.0,0.5218772743964002,0.4781227256035998,1,0.009367927214952498
213,0,0.0,0.0,1.0,0.0,0.0,3.0,33.5,1.0,0.0,1.0,7.0,0.91,0.0,28.0,1.0,0.0,1.0,3.0,2.71428571428571,0.0,1.0,0.888888888888889,0.0,0.0,0.953846153846154,0.0,1.0,0.5533451171437924,0.44665488285620764,1,0.34661330695324377
214,0,0.0,0.0,1.0,6.0,1.0,3.0,99.0,1.0,0.0,11.0,17.0,0.5,1.0,83.0,2.0,0.0,7.0,1.0,6.52941176470588,0.0,1.0,0.736842105263158,0.0,6.498779296875,0.9049211834788204,0.0,2.0,0.5048462818890995,0.49515371811090053,2,8501220703125.0
216,0,0.0,0.0,1.0,0.0,0.0,2.0,32.498046875,1.0,0.0,2.0,9.0,0.98,0.0,44.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.944444444444444,0.0,0.0,0.5835915510001501,0.41640844899984986,1,0.2154989194095917
217,0,0.0,0.0,1.0,0.0,0.0,5.97265625,32.482666015625,1.0,0.0,7.0,27.0,0.94,0.0,62.0,1.0,0.0,4.0,3.0,5.25925925925926,0.0,1.0,0.482758620689655,0.0,224.0,0.515650741350906,0.0,3.0,0.5869428397730239,0.41305716022697614,2,4.41746145386821
247,0,0.0,4.0,1.0,0.0,0.0,2.0,52.5,1.0,1.0,7.0,41.0,0.35,0.0,89.0,1.0,1.0,12.0,2.0,4.71739130434783,0.0,1.0,0.875,0.0,23.496337890625,0.792048929663609,0.0,5.0,0.5033445555780917,0.49665544442190834,2,37503662109375.0
259,0,0.0,0.0,1.0,0.0,0.0,6.0,79.0,1.0,0.0,0.0,9.0,3.95,0.0,0.0,2.0,2.0,0.0,1.0,2.33333333333333,1.0,0.0,0.0,0.0,23.49963879585266,0.75,0.0,0.0,0.5856048204338928,0.4143951795661071,1,1500361204147.338
267,0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,1.0,0.0,30.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.497314453125,0.685393258426966,0.0,2.0,0.9256298308871173,0.07437016911288279,1,20502685546875.0
327,0,2.0,0.0,2.0,2.0,15.0,4.0,98.0,1.0,0.0,0.0,14.0,0.51,2.0,81.0,1.0,0.0,2.0,1.0,10.895224452018738,1.0,1.0,1.27777777777778,0.0,2.0,0.974137931034483,0.0,3.0,0.5737735496859688,0.4262264503140312,1,1.964700747866984
339,0,0.0,2.0,2.0,0.0,0.0,3.0,27.0,1.0,0.0,1.0,2.0,0.51,0.5,25.0,2.0,0.0,7.0,1.0,3.25,2.0,1.0,1.0,0.0,30.0,0.672727272727273,0.0,0.0,0.6150528494522742,0.3849471505477257,1,3500000000000.0
341,0,1.0,1.0,1.0,1.0,0.0,2.0,72.0,1.0,0.0,4.0,15.0,0.58,1.0,58.0,2.0,0.0,1.0,1.0,4.932995445588057,1.0,1.0,0.631578947368421,0.0,0.0,0.975903614457831,0.0,1.0,0.5386156598264161,0.4613843401735839,1,1.479255300901711
347,0,9.0,0.0,2.0,0.0,7.0,8.0,397.0,1.0,0.0,3.0,31.0,0.92,1.0,65.0,1.0,0.0,4.0,3.0,19.075,1.0,0.0,0.80952380952381,0.0,0.0,0.9521090698163175,0.0,2.0,0.5495580375048505,0.45044196249514945,1,4.652057636833544
356,0,0.0,0.0,2.0,0.0,4.0,7.0,43.497713804244995,1.0,0.0,0.0,4.0,1.06,3.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,1.83333333333333,1.0,0.0,0.951219512195122,0.0,1.0,0.5006094937128611,0.4993905062871389,1,0.12182588762524699
363,0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,1.0,0.0,1.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49951171875,0.958724202626642,0.0,5.0,0.7345851576700546,0.26541484232994544,1,5500488281250.0
386,0,0.0,0.0,3.0,0.0,0.0,14.0,83.0,1.0,0.0,2.0,2.0,2.13,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,6.0,1.8295826673507691,1.0,0.0,0.956521739130435,0.0,1.0,0.5162511264652373,0.4837488735347627,1,0.8394174467731481
395,0,0.0,1.0,2.0,5.0,22.0,4.0,52.476318359375,1.0,0.0,0.0,21.0,0.71,3.0,95.0,1.0,0.0,10.0,1.0,7.86363636363636,3.0,2.0,1.20833333333333,0.0,6.5,0.974308300395257,0.0,2.0,0.5576207513905621,0.4423792486094379,2,500000000000.0
420,0,0.0,6.0,1.0,3.0,0.0,8.0,75.0,1.0,0.0,0.0,0.0,3.6199619680643083,0.0,100.0,0.0,1.0,4.0,0.0,1.16666666666667,1.0,0.0,0.0,0.0,0.0,0.944954128440367,0.0,0.0,0.6003165684732586,0.39968343152674135,1,0.6183544522668027
426,0,0.0,0.0,1.0,21.0,0.0,6.0,75.0,1.0,0.0,0.0,6.0,2.14,1.0,100.0,0.0,1.0,2.0,0.0,2.66666666666667,0.0,0.0,0.111111111111111,0.0,0.0,0.6156974431679827,0.0,2.0,0.5132839553160203,0.48671604468397967,1,0.06471195113691142
428,0,0.0,34.0,1.0,14.0,0.0,6.0,739.0,1.0,0.0,0.0,77.0,4.2,0.0,100.0,1.0,1.0,25.0,1.0,4.14414414414414,0.0,0.0,0.0,0.0,6.5,0.941564561734213,0.0,0.499267578125,0.5517774403853244,0.44822255961467555,2,1500000000000.0
437,0,0.0,0.0,1.0,0.0,1.0,5.0,156.0,1.0,0.0,9.0,21.0,0.89,0.0,82.0,2.0,0.0,14.0,3.0,4.52380952380952,1.0,1.0,0.625,0.0,6.491943359375,0.958762886597938,0.0,2.0,0.6360910653017275,0.36390893469827246,1,64508056640625.0
438,0,0.0,0.0,1.0,0.0,0.0,4.0,156.0,1.0,1.0,13.0,24.0,1.09,0.0,91.0,1.0,17.0,14.0,1.0,8.52,1.0,1.0,0.333333333333333,0.0,6.5,0.979942693409742,0.0,1.0,0.5287384776835697,0.4712615223164302,1,1500000000000.0
441,0,1.0,0.0,1.0,0.0,1.0,5.972861051559448,200.0,1.0,0.0,11.0,25.0,0.96,0.0,83.0,2.0,0.0,10.0,1.0,8.88461538461539,0.0,1.0,0.357142857142857,0.0,0.0,0.785249457700651,0.0,3.0,0.8562979917858429,0.14370200821415718,1,0.006101656648353271
443,0,0.0,1.0,1.0,0.0,0.0,6.0,166.0,1.0,0.0,9.0,20.0,0.93,0.0,83.0,2.0,0.0,15.0,3.0,5.67776185403139,1.0,1.0,0.608695652173913,0.0,55.0,0.981958762886598,0.0,1.0,0.5072460086585919,0.4927539913414081,1,2.230964927738811
446,0,0.0,2.0,1.0,4.0,1.0,8.0,333.0,1.0,0.0,9.0,33.0,1.12,0.0,92.0,2.0,2.0,18.0,4.0,5.11428571428571,0.0,1.0,0.621621621621622,0.0,6.48974609375,0.987252124645892,0.0,1.0,0.5364744161931414,0.4635255838068586,1,58510253906250.0
449,0,0.0,1.0,1.0,41.0,0.0,10.0,279.490478515625,1.0,0.0,1.0,110.0,3.52,0.0,100.0,0.0,2.0,31.0,0.0,4.0990990990991,0.0,0.0,0.0,0.0,44.0,0.833517699115044,0.0,2.5,0.6146638642131925,0.3853361357868074,2,19.211510988514185
464,0,3.0,0.0,1.0,5.0,1.0,9.0,504.0,1.0,0.0,15.0,37.0,0.95,1.0,91.0,2.0,0.0,28.0,4.0,6.125,1.0,1.0,0.738095238095238,0.0,6.5,0.946397188049209,0.0,0.49951171875,0.6200832059857138,0.37991679401428624,2,15500000000000.0
468,0,0.0,0.0,2.0,0.0,0.0,5.0,44.0,1.0,0.0,3.0,3.0,0.77,1.0,33.0,2.0,0.0,11.0,1.0,5.0,0.0,1.0,1.2,0.0,0.0,0.46549613287592095,0.0,0.0,0.5010222715731487,0.49897772842685123,1,0.509799224053042
475,0,2.0,0.0,1.0,9.0,0.0,7.0,532.0,1.0,0.0,15.0,61.0,0.86,0.0,94.0,2.0,0.0,28.0,3.0,10.2063492063492,0.0,1.0,0.707692307692308,0.0,6.4921875,0.95810705973623,0.0,2.4998779892921448,0.6213076864785287,0.3786923135214713,2,35507812500000.0
