test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,Del_lines,OWN_LINE,MAJOR_LINE,proba0,proba1,num_features_changed
268,0,14.0,5.0,1.0,3.0,0.0,1.0,3.0,200.0,15.0,7.0,29.0,0.16,0.0,94.0,2.0,1.0,49.0,1.0,4.28712871287129,0.0,0.0,0.0,186.0,0.382173382173382,3.0,0.657150015052874,0.34284998494712604,1
275,0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,37.0,1.0,7.0,19.0,0.06,0.0,92.0,2.0,1.0,42.0,1.0,4.33802816901408,0.0,0.0,0.0,18.0,0.980519480519481,3.0,0.6308040443493954,0.36919595565060465,1
282,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,70.0,6.0,0.0,2.0,0.15,1.0,85.0,2.0,1.0,40.0,2.0,3.23076923076923,0.0,0.0,0.0,40.0,0.416531604538088,3.0,0.5568096464901577,0.4431903535098423,2
283,0,3.0,0.0,2.0,1.0,0.0,1.0,4.0,34.0,1.0,4.0,3.0,0.14,1.0,81.0,2.0,1.0,26.0,1.0,3.92857142857143,0.0,1.0,0.0,0.0,0.586538461538462,2.0,0.5569294643448375,0.4430705356551626,1
284,0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,96.0,3.0,0.0,13.0,0.28,0.0,90.0,2.0,0.0,26.0,2.0,2.91891891891892,0.0,1.0,0.0,17.0,0.459016393442623,1.0,0.5234535753225542,0.47654642467744573,2
299,0,5.0,0.0,1.0,3.0,0.0,1.0,2.0,173.0,5.0,13.0,38.0,0.16,0.0,95.0,1.0,1.0,71.0,4.0,3.15957446808511,0.0,1.0,0.0,162.0,0.994047619047619,3.0,0.5830873938645893,0.4169126061354107,2
302,0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,60.0,3.0,0.0,16.0,0.2,0.0,92.0,1.0,2.0,19.0,2.0,5.15909090909091,1.0,1.0,0.0,0.0,0.439320388349515,1.0,0.5449174594242713,0.4550825405757287,4
432,0,4.0,6.0,1.0,18.0,0.0,0.0,2.0,56.0,6.0,3.0,19.0,0.09,0.0,94.0,1.0,1.0,13.0,2.0,4.96491228070175,0.0,1.0,0.0,0.0,0.749670619235837,3.0,0.5676301029708039,0.43236989702919615,2
543,0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,34.0,1.0,4.0,0.0,0.44,0.0,60.0,3.0,1.0,7.0,1.0,4.4,1.0,2.0,0.0,3.0,0.40495867768595,0.0,0.43585515179545287,0.5641448482045471,1
546,0,8.0,0.0,1.0,2.0,1.0,1.0,3.0,119.0,11.0,30.0,39.0,0.12,0.0,93.0,1.0,2.0,47.0,2.0,4.63291139240506,0.0,0.0,0.0,71.0,0.313213703099511,1.0,0.5099240835692608,0.4900759164307392,1
548,0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,28.0,2.0,3.0,3.0,0.15,0.0,70.0,3.0,0.0,17.0,2.0,3.6,0.0,1.0,0.0,0.0,0.430327868852459,0.0,0.5393205681746394,0.46067943182536064,1
567,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,48.0,2.0,9.0,0.0,0.25,0.0,90.0,2.0,3.0,15.0,1.0,2.84848484848485,0.0,1.0,0.0,55.0,0.55,2.0,0.5870076420538697,0.4129923579461303,2
729,0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,44.0,1.0,0.0,1.0,0.32,1.0,62.0,2.0,0.0,12.0,2.0,2.1875,0.0,0.0,0.0,0.0,0.506787330316742,2.0,0.556489480322997,0.44351051967700295,1
755,0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,55.0,3.0,5.0,2.0,0.13,0.0,86.0,2.0,0.0,23.0,2.0,2.83333333333333,1.0,1.0,0.0,0.0,0.443181818181818,2.0,0.5982401697564219,0.40175983024357803,1
762,0,5.0,1.0,1.0,6.0,0.0,1.0,2.0,127.0,5.0,10.0,44.0,0.15,0.0,96.0,1.0,0.0,42.0,4.0,2.97916666666667,0.0,1.0,0.0,19.0,0.994047619047619,4.0,0.595367964385371,0.404632035614629,2
773,0,2.0,0.0,2.0,1.0,2.0,1.0,3.0,95.0,1.0,2.0,1.0,0.14,0.0,71.0,1.0,7.0,8.0,2.0,5.41176470588235,1.0,1.0,0.0,0.0,0.457861635220126,3.0,0.574434253281384,0.42556574671861597,2
790,0,2.0,0.0,1.0,3.0,1.0,0.0,2.0,74.0,5.0,4.0,16.0,0.17,0.0,95.0,2.0,0.0,22.0,2.0,3.26666666666667,0.0,0.0,0.0,40.0,0.558260869565217,1.0,0.5195232008991042,0.48047679910089586,3
792,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,95.0,1.0,0.0,40.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,2.61904761904762,1.0,1.0,0.0,0.0,0.814465408805031,1.0,0.5862056957922288,0.4137943042077712,2
793,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,27.0,1.0,0.0,6.0,0.16,0.0,74.0,1.0,0.0,1.0,1.0,7.5,2.0,1.0,0.0,0.0,0.691629955947137,3.0,0.5119652135775937,0.4880347864224063,2
795,0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,108.0,7.0,4.0,19.0,3.07,0.0,92.0,1.0,0.0,31.0,5.0,3.42592592592593,0.0,0.0,0.0,0.0,0.556005398110661,5.0,0.5569055288144356,0.4430944711855645,1
805,0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,41.0,1.0,7.0,12.0,0.15,0.0,92.0,1.0,1.0,25.0,1.0,2.7027027027027,0.0,0.0,0.0,0.0,0.658469945355191,2.0,0.5328558863893913,0.46714411361060865,2
809,0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,35.0,1.0,4.0,2.0,0.1,0.0,80.0,3.0,0.0,19.0,2.0,4.625,0.0,0.0,0.0,0.0,0.514705882352941,0.0,0.6762657799533236,0.32373422004667635,1
1940,0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,182.0,1.0,0.0,0.0,1.3,0.0,0.0,1.0,0.0,1.0,2.0,1.53658536585366,1.0,1.0,0.0,17.0,0.809264305177112,1.0,0.5378818466724625,0.4621181533275375,2
1941,0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,50.0,16.0,0.0,3.0,0.1,0.0,95.0,3.0,1.0,23.0,2.0,2.93650793650794,0.0,0.0,0.0,0.0,0.956591639871383,3.0,0.6449864687346302,0.35501353126536983,1
1942,0,20.0,1.0,1.0,9.0,0.0,0.0,2.0,155.0,30.0,11.0,53.0,0.13,0.0,100.0,2.0,2.0,35.0,2.0,3.98387096774194,0.0,0.0,0.0,140.0,0.891509433962264,2.0,0.4639086478849347,0.5360913521150653,1
854,0,9.0,0.0,1.0,2.0,0.0,2.0,3.0,151.0,1.0,0.0,3.0,0.34,1.0,78.0,1.0,1.0,16.0,2.0,6.625,2.0,1.0,0.0,0.0,0.606104651162791,3.0,0.517732264346581,0.48226773565341896,2
861,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,23.0,1.0,0.0,4.0,0.35,0.0,65.0,2.0,0.0,5.0,2.0,2.75,1.0,1.0,0.0,16.0,0.682692307692308,0.0,0.21202138270739568,0.7879786172926043,1
863,0,10.0,0.0,1.0,12.0,0.0,1.0,2.0,79.0,5.0,0.0,29.0,0.19,0.0,94.0,1.0,0.0,3.0,2.0,3.1875,1.0,1.0,0.0,24.0,0.56794425087108,2.0,0.6218138376852129,0.37818616231478713,1
871,0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,65.0,5.0,1.0,35.0,0.09,0.0,93.0,1.0,0.0,16.0,2.0,2.73333333333333,0.0,1.0,0.0,0.0,0.454649827784156,4.0,0.5682500244507327,0.4317499755492673,2
877,0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,34.0,6.0,0.0,19.0,0.14,0.0,83.0,2.0,0.0,6.0,2.0,4.625,1.0,1.0,0.0,0.0,0.515723270440252,3.0,0.5959098087369112,0.4040901912630887,1
893,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,21.0,1.0,0.0,4.0,0.43,0.0,57.0,1.0,0.0,2.0,1.0,4.0,2.0,1.0,0.0,5.0,0.752941176470588,0.0,0.5501650389453568,0.44983496105464316,1
909,0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,53.0,5.0,16.0,20.0,0.11,3.0,90.0,1.0,0.0,49.0,2.0,7.03571428571429,3.0,1.0,0.0,0.0,0.98804780876494,3.0,0.6294084015037158,0.37059159849628426,3
916,0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,21.0,1.0,0.0,8.0,0.15,1.0,77.0,1.0,0.0,17.0,1.0,4.18181818181818,1.0,1.0,0.0,68.0,0.621890547263682,0.0,0.2808781063131641,0.7191218936868359,1
928,0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,47.0,1.0,6.0,0.0,0.47,1.0,77.0,2.0,4.0,12.0,1.0,3.22222222222222,1.0,1.0,0.0,0.0,0.594117647058824,3.0,0.8076030706455705,0.1923969293544295,1
929,0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,108.0,2.0,5.0,21.0,0.35,0.0,93.0,4.0,4.0,15.0,1.0,2.06818181818182,0.0,0.0,0.0,34.0,0.404907975460123,1.0,0.5272879081599184,0.4727120918400815,3
934,0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,100.0,1.0,4.0,0.0,0.6,0.0,94.0,1.0,8.0,15.0,1.0,5.57142857142857,1.0,1.0,0.0,6.0,0.552188552188552,3.0,0.521866178259048,0.478133821740952,1
960,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,36.0,1.0,6.0,0.0,0.33,1.0,88.0,2.0,1.0,19.0,1.0,3.77777777777778,1.0,1.0,0.0,0.0,0.716763005780347,2.0,0.743419595036351,0.256580404963649,1
962,0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,45.0,1.0,1.0,15.0,0.18,0.0,89.0,1.0,1.0,2.0,2.0,2.46428571428571,0.0,0.0,0.0,0.0,0.681159420289855,1.0,0.5622642392289325,0.43773576077106746,3
972,0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,71.0,4.0,5.0,14.0,0.23,0.0,85.0,2.0,4.0,3.0,2.0,6.08108108108108,1.0,1.0,0.0,0.0,0.659574468085106,1.0,0.5315196866107357,0.46848031338926427,1
990,0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,57.0,1.0,0.0,6.0,0.59,0.0,91.0,1.0,0.0,0.0,1.0,6.375,1.0,1.0,0.0,1.0,0.52,1.0,0.31310987111908806,0.6868901288809119,1
992,0,5.0,0.0,2.0,0.0,15.0,0.0,4.0,21.0,1.0,1.0,1.0,0.08,1.0,100.0,1.0,0.0,1.0,1.0,6.75,0.0,1.0,0.0,10.0,0.547400611620795,2.0,0.5017786927147306,0.49822130728526937,1
1014,0,3.0,0.0,1.0,1.0,15.0,1.0,3.0,43.0,2.0,0.0,6.0,0.16,0.0,71.0,1.0,0.0,1.0,1.0,5.78260869565217,0.0,1.0,0.0,0.0,0.571428571428571,3.0,0.655148702735455,0.344851297264545,1
1023,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,39.0,2.0,0.0,2.0,0.65,0.0,74.0,2.0,0.0,3.0,4.0,1.3,0.0,1.0,0.0,0.0,0.342105263157895,0.0,0.5784609768852967,0.42153902311470326,1
1949,0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,19.0,1.0,1.0,4.0,0.18,2.0,62.0,2.0,0.0,3.0,1.0,3.25,2.0,6.0,0.0,4.0,0.570422535211268,0.0,0.3698330408691042,0.6301669591308958,1
1950,0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,22.0,3.0,2.0,1.0,0.21,2.0,46.0,5.0,0.0,3.0,2.0,2.75,1.0,2.0,0.0,23.0,0.577181208053691,1.0,0.614837580549636,0.38516241945036406,2
1043,0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,272.0,1.0,0.0,2.0,0.23,3.0,81.0,5.0,6.0,12.0,1.0,3.14516129032258,0.0,2.0,0.0,10.0,0.475270039795338,3.0,0.5177246047427213,0.48227539525727864,1
1054,0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,50.0,1.0,12.0,0.0,0.13,4.0,76.0,5.0,1.0,13.0,1.0,4.89473684210526,0.0,1.0,0.0,6.0,0.741992882562278,3.0,0.5194049690667083,0.4805950309332917,1
1059,0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,52.0,2.0,3.0,5.0,0.29,2.0,83.0,5.0,0.0,14.0,2.0,3.25,0.0,2.0,0.0,9.0,0.977099236641221,3.0,0.5256068726084286,0.4743931273915713,2
1061,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,19.0,1.0,11.0,14.0,0.14,0.0,87.0,3.0,3.0,2.0,1.0,3.6875,1.0,0.0,0.0,0.0,0.790960451977401,0.0,0.522623258490252,0.47737674150974796,1
1956,0,1.0,0.0,1.0,12.0,0.0,0.0,2.0,51.0,2.0,6.0,7.0,0.19,1.0,85.0,2.0,0.0,15.0,2.0,3.33333333333333,0.0,2.0,0.0,0.0,1.0,0.0,0.5130773309149337,0.48692266908506626,1
1957,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,24.0,1.0,7.0,8.0,0.21,0.0,78.0,2.0,0.0,6.0,1.0,3.58333333333333,1.0,2.0,0.0,0.0,0.948717948717949,0.0,0.6091231608453429,0.3908768391546571,2
1970,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,18.0,4.0,0.0,6.0,0.17,0.0,69.0,3.0,0.0,6.0,3.0,2.4,0.0,1.0,0.0,4.0,0.986486486486487,1.0,0.3578669015634163,0.6421330984365837,1
1165,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,54.0,2.0,1.0,19.0,0.16,0.0,95.0,5.0,0.0,3.0,2.0,1.25862068965517,0.0,0.0,0.0,8.0,1.0,2.0,0.5397945947797194,0.46020540522028064,4
1255,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,23.0,2.0,9.0,2.0,0.14,0.0,79.0,2.0,2.0,4.0,2.0,3.07142857142857,0.0,1.0,0.0,0.0,0.52803738317757,3.0,0.5952158688955492,0.4047841311044508,2
1996,0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,21.0,2.0,3.0,0.0,0.36,1.0,25.0,2.0,2.0,8.0,2.0,0.625,0.0,1.0,0.0,0.0,1.0,0.0,0.5692701387765069,0.43072986122349305,3
1998,0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,27.0,7.0,0.0,12.0,0.18,1.0,75.0,2.0,0.0,8.0,2.0,2.83333333333333,1.0,2.0,0.0,66.0,0.963503649635037,0.0,0.41925503434544964,0.5807449656545504,2
1467,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,46.0,1.0,6.0,2.0,0.06,5.0,82.0,4.0,2.0,16.0,1.0,4.4375,1.0,1.0,0.0,49.0,0.493445692883895,1.0,0.5315331751489036,0.46846682485109636,1
2004,0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,22.0,8.0,3.0,1.0,0.09,1.0,81.0,4.0,0.0,11.0,2.0,2.41176470588235,0.0,1.0,0.0,92.0,0.632786885245902,0.0,0.6260305241120339,0.3739694758879661,1
2005,0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,22.0,10.0,4.0,6.0,0.11,1.0,78.0,4.0,0.0,9.0,2.0,2.05263157894737,0.0,1.0,0.0,91.0,0.950892857142857,1.0,0.5299995012098924,0.4700004987901077,1
1535,0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,140.0,6.0,0.0,3.0,0.41,5.0,79.0,5.0,2.0,10.0,2.0,1.91304347826087,1.0,1.0,0.0,13.0,0.514469453376206,1.0,0.2709262765633019,0.7290737234366981,2
2032,0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,17.0,1.0,1.0,6.0,0.15,5.0,61.0,2.0,0.0,8.0,1.0,2.66666666666667,1.0,2.0,0.0,11.0,1.0,0.0,0.43930196100427255,0.5606980389957275,1
1732,0,5.0,0.0,1.0,5.0,2.0,2.0,3.0,49.0,3.0,4.0,13.0,0.21,1.0,84.0,1.0,0.0,4.0,1.0,4.25,0.0,0.0,0.0,0.0,0.420886075949367,3.0,0.5262859050861215,0.47371409491387845,3
1744,0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,125.0,1.0,0.0,2.0,0.94,0.0,79.0,1.0,0.0,6.0,5.0,2.60869565217391,0.0,1.0,0.0,27.0,0.681818181818182,1.0,0.5470888530430802,0.4529111469569198,3
1866,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,21.0,1.0,2.0,0.0,0.14,0.0,0.0,1.0,2.0,10.0,2.0,2.25,0.0,1.0,0.0,169.0,0.605263157894737,0.0,0.5349573847929379,0.46504261520706214,1
2042,0,16.0,0.0,1.0,0.0,5.0,0.0,3.0,75.0,4.0,0.0,14.0,0.13,0.0,77.0,2.0,0.0,8.0,2.0,4.84,0.0,0.0,0.0,1.0,1.0,0.0,0.46547004306502227,0.5345299569349777,1
2048,0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,64.0,6.0,1.0,22.0,0.21,2.0,61.0,2.0,0.0,11.0,2.0,6.73333333333333,0.0,1.0,0.0,0.0,0.97624703087886,1.0,0.5784042709801851,0.4215957290198149,1
2064,0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,29.0,1.0,0.0,5.0,0.39,2.0,45.0,1.0,0.0,2.0,1.0,4.75,3.0,2.0,0.0,11.0,0.816666666666667,0.0,0.2737489032570345,0.7262510967429655,1
