test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
356,0,19.0,54.0,1.0,4.0,1.49853515625,0.0,524.0,5.0,0.0,171.0,0.21,0.0,99.0,2.0,0.0,131.0,2.0,13.8922716627635,0.0,0.0,1.0,0.244239631336406,0.0,39.92431640625,0.8708714076450892,3.0,3.0,11.0,0.5,0.5,3,9501464843750.0
357,0,6.0,0.0,2.0,0.0,41.0,0.0,45.0,2.0,0.0,6.0,0.09,1.0,66.0,1.0,0.0,22.0,1.0,4.8695652173913,1.0,2.0,1.0,1.06122448979592,0.0,77.92626953125,0.6,0.0,4.0,5.0,0.5,0.5,1,123.61286430403115
358,0,63.0,0.0,1.0,5.0,26.0,1.0,454.0,9.0,0.0,6.0,0.17,0.0,85.0,3.0,1.0,33.0,2.0,5.91034482758621,0.0,1.0,1.0,0.85,0.0,12.885498046875,0.8585298978365384,3.0,4.0,11.0,0.5,0.5,2,119.74227249984705
928,0,7.0,4.0,1.0,22.0,0.499267578125,3.0,582.0,4.0,17.0,7.0,0.84,0.0,98.0,1.0,1.0,31.0,8.0,15.928,0.0,0.0,1.0,0.453846153846154,0.0,100.0,0.35,0.0,3.0,5.0,0.51,0.49,1,4500732421875.0
359,0,33.0,0.0,2.0,27.0,4.499879002571106,0.0,138.0,3.0,0.0,4.0,0.11,0.0,97.0,4.0,0.0,17.0,2.0,3.88461538461538,0.0,1.0,1.0,0.712962962962963,0.0,34.99756693840027,1.0,0.0,3.0,4.0,0.5,0.5,2,17500120997428.895
360,0,11.0,1.0,2.0,4.0,13.0,1.0,139.49769335985184,1.0,0.0,1.0,0.26,0.0,88.0,5.0,0.0,17.0,1.0,4.31884057971014,0.0,1.0,1.0,0.816901408450704,0.0,11.491943359375,0.75,0.0,6.0,5.0,0.5,0.5,2,30.476511346040727
363,0,6.0,0.0,1.0,5.0,9.0,1.0,139.49464070796967,8.0,6.0,14.0,0.19,0.0,96.0,4.0,3.0,29.0,2.0,6.52252252252252,0.0,1.0,1.0,0.725,0.0,13.8193359375,0.714285714285714,0.0,3.0,5.0,0.5,0.5,2,177.78220095075503
929,0,12.0,9.0,1.0,3.0,9.498659133911133,2.0,206.0,3.0,0.0,2.0,0.3,0.0,80.0,4.0,0.0,21.0,2.0,4.13698630136986,1.0,1.0,1.0,0.636363636363636,0.0,58.0,0.777777777777778,0.0,1.0,2.0,0.52,0.48,1,26501340866088.867
368,0,12.0,0.0,1.0,1.0,4.4990234375,1.0,140.0,2.0,4.0,5.0,0.33,1.0,94.0,3.0,0.0,22.0,2.0,3.28571428571429,0.0,2.0,1.0,0.653846153846154,0.0,33.489990234375,0.25,0.0,4.0,8.0,0.5,0.5,2,29500976562500.0
931,0,3.0,1.0,2.0,0.0,16.999518394470215,0.0,29.0,2.0,0.0,3.0,0.11,0.0,84.0,3.0,0.0,14.0,2.0,3.58620689655172,1.0,1.0,1.0,0.71875,0.0,130.0,0.666666666666667,0.0,2.0,2.0,0.5,0.5,1,2000481605529.7852
369,0,5.0,0.0,1.0,0.0,9.994384765625,0.0,36.0,1.490478515625,0.0,16.0,0.03,0.0,16.0,1.0,0.0,22.0,2.0,4.47457627118644,1.0,2.0,1.0,0.644970414201183,0.0,314.0,0.648648648648649,0.0,5.0,1.0,0.5,0.5,2,74851946153006.92
370,0,6.0,3.0,1.0,1.0,25.0,0.0,39.0,8.0,3.0,6.0,0.14,0.0,86.0,3.0,0.0,18.0,2.0,6.83333333333333,1.0,2.0,1.0,0.411764705882353,0.0,13.996826171875,0.5,0.0,5.0,1.0,0.5,0.5,1,96.45271378457247
373,0,17.0,1.0,2.0,11.0,1.49072265625,2.0,246.0,5.0,3.0,2.0,0.2,2.0,96.0,4.0,1.0,34.0,2.0,4.0,0.0,1.0,1.0,1.15853658536585,0.0,0.46142578125,0.333333333333333,0.0,4.0,9.0,0.5,0.5,2,41509277343750.0
375,0,3.0,0.0,1.0,0.0,18.999512314796448,0.0,41.0,1.0,0.0,0.0,0.17,1.0,0.0,1.0,0.0,9.0,1.0,4.11111111111111,2.0,3.0,1.0,0.655172413793103,0.0,70.0,0.5,0.0,3.0,6.0,0.51,0.49,1,8000487685203.551
376,0,36.0,0.0,1.0,8.0,16.0,0.0,124.49683856964111,3.0,0.0,2.0,0.21,0.0,92.0,5.0,0.0,1.998046875,2.0,6.24409448818898,0.0,1.0,1.0,0.603053435114504,0.0,92.0,0.4,0.0,4.0,7.0,0.5,0.5,2,6.0082522526433175
377,0,2.0,0.0,1.0,13.0,6.0,2.0,165.0,2.0,1.0,1.0,0.35,0.0,93.0,4.0,0.0,20.0,2.0,6.16981132075472,0.0,1.0,1.0,0.625,0.0,1.4921875,0.571428571428571,0.0,6.0,6.0,0.5,0.5,1,28.245617917842264
379,0,2.0,0.0,1.0,0.0,2.0,0.0,75.0,17.49963414669037,0.0,0.0,0.16,0.0,0.0,4.0,0.0,43.0,1.0,2.67241379310345,0.0,2.0,1.0,0.345679012345679,0.0,106.0,0.583333333333333,0.0,5.0,5.0,0.5,0.5,1,4500365853309.631
380,0,33.0,6.0,1.0,20.0,1.498046875,0.0,274.0,47.0,1.0,26.0,0.19,0.0,97.0,4.0,26.0,37.0,2.0,3.47619047619048,0.0,0.0,1.0,0.437275985663082,0.0,593.0,0.5666983441302649,0.0,4.0,4.49853515625,0.5,0.5,3,11501953125000.0
384,0,23.0,0.0,2.0,6.0,38.0,2.0,120.474609375,3.0,16.0,5.0,0.685010986328125,2.0,97.0,3.0,3.0,50.0,2.0,4.69411764705882,0.0,1.0,1.0,1.10919540229885,0.0,0.320556640625,0.327272727272727,2.0,3.0,11.0,0.5,0.5,3,223.60163792490036
385,0,3.0,0.0,1.0,4.0,1.49853515625,0.0,35.0,15.0,4.0,2.0,0.06,0.0,100.0,4.0,2.0,36.0,2.0,2.83673469387755,0.0,1.0,1.0,0.784615384615385,0.0,743.0,0.407407407407407,0.0,5.0,3.0,0.51,0.49,1,29501464843750.0
386,0,6.0,0.0,1.0,1.0,3.486328125,1.0,171.0,9.0,0.0,1.0,0.16,1.0,100.0,4.0,5.0,62.0,2.0,3.70940170940171,0.0,1.0,1.0,0.645669291338583,0.0,19.47021484375,0.409090909090909,0.0,4.0,10.0,0.5,0.5,2,101513671875000.0
390,0,8.0,0.0,1.0,7.0,1.49365234375,0.0,103.0,2.0,0.0,2.0,0.19,0.0,97.0,1.0,0.0,12.0,1.0,3.64102564102564,2.0,1.0,1.0,0.714285714285714,0.0,530.0,1.0,0.0,2.0,5.0,0.57,0.43,1,36506347656250.0
397,0,9.0,1.0,1.0,4.0,1.496337890625,2.0,257.0,5.0,10.0,0.0,0.45,0.0,100.0,3.0,5.0,27.0,2.0,7.42105263157895,0.0,1.0,1.0,0.435643564356436,0.0,34.0,0.4,0.0,5.0,5.0,0.5,0.5,1,25503662109375.0
398,0,8.0,1.0,1.0,1.0,7.0,7.0,869.0,4.0,6.0,0.0,1.29,0.0,100.0,3.0,59.0,9.498779296875,2.0,5.27722772277228,0.0,1.0,1.0,0.433962264150943,0.0,129.0,0.5,0.0,4.0,10.0,0.51,0.49,1,3.9348038812718795
405,0,42.0,17.0,2.0,11.0,1.490234375,0.0,155.0,5.0,0.0,7.0,0.09,0.0,100.0,3.0,0.0,33.0,3.0,6.19047619047619,0.0,1.0,0.0,1.0530303030303,0.0,34.98876953125,0.411764705882353,0.0,2.0,12.0,0.5,0.5,2,54509765625000.0
408,0,142.0,19.0,2.0,8.0,0.9990234375,0.0,380.0,7.0,3.0,15.0,0.07,0.0,100.0,3.0,0.0,50.0,2.0,6.22693726937269,0.0,1.0,0.0,0.84,0.0,0.47607421875,0.392857142857143,0.0,2.0,11.0,0.5,0.5,2,43000976562500.0
409,0,14.0,0.0,1.0,2.0,2.0,0.0,47.0,2.0,2.0,7.0,0.07,1.0,88.0,3.0,0.0,9.499878883361816,2.0,2.89189189189189,0.0,1.0,1.0,0.766233766233766,0.0,142.0,0.4,0.0,4.0,2.0,0.52,0.48,1,3.484896154646049
415,0,11.0,1.0,1.0,1.0,2.499634861946106,1.0,149.0,2.0,1.0,20.0,0.21,1.0,100.0,3.0,0.0,37.0,2.0,3.10126582278481,0.0,0.0,0.0,0.585365853658537,0.0,0.4658203125,0.526315789473684,0.0,4.0,9.0,0.5,0.5,2,16500365138053.895
417,0,3.0,0.0,1.0,13.0,1.498291015625,0.0,84.0,2.0,2.0,2.0,0.12,1.0,94.0,3.0,0.0,23.0,2.0,3.04166666666667,0.0,1.0,1.0,0.52,0.0,54.0,0.571428571428571,0.0,5.0,9.0,0.53,0.47,1,15501708984375.0
421,0,9.0,3.0,1.0,14.0,1.498291015625,0.0,55.0,10.99908447265625,25.0,20.0,0.05,0.0,91.0,4.0,7.0,22.0,2.0,2.18791946308725,0.0,0.0,1.0,0.448863636363636,0.0,1261.0,0.647058823529412,0.0,5.0,3.0,0.51,0.49,2,21571519373812.207
467,0,0.0,0.0,2.0,6.0,1.0,1.0,177.49916911125183,11.0,26.0,19.0,0.23,1.0,91.0,2.0,5.0,30.0,2.0,4.43076923076923,0.0,0.0,0.0,1.18181818181818,0.0,520.0,0.571428571428571,1.0,3.0,3.499902367591858,0.5,0.5,2,2.3847589465073114
488,0,25.0,0.0,1.0,3.0,4.5,0.0,221.0,3.0,1.0,27.0,0.22,0.0,100.0,1.0,0.0,29.0,1.0,16.4110429447853,0.0,0.0,0.0,0.317365269461078,0.0,39.0,0.8,0.0,2.0,5.0,0.51,0.49,1,7500000000000.0
505,0,19.0,1.0,4.0,15.0,4.499879002571106,0.0,59.0,6.0,0.0,8.0,0.09,1.0,92.0,1.0,2.0,3.0,2.0,5.62857142857143,1.0,1.0,1.0,1.54761904761905,0.0,36.0,0.5,0.0,3.0,5.0,0.5,0.5,1,17500120997428.895
510,0,19.0,0.0,2.0,4.0,2.0,3.0,275.0,1.0,0.0,10.0,0.3,1.0,86.0,1.0,0.0,10.0,3.0,4.05970149253731,0.0,1.0,1.0,1.31884057971015,0.0,125.9453125,0.909090909090909,0.0,2.0,3.0,0.5,0.5,1,94.43792788005963
531,0,6.49365234375,0.0,2.0,16.0,0.49169921875,8.0,721.0,20.0,0.0,2.0,0.52,1.0,96.0,1.0,18.0,11.0,2.0,4.25974025974026,1.0,0.0,1.0,0.704081632653061,0.0,332.0,0.5,0.0,5.0,4.0,0.5,0.5,2,45928848162899.85
532,0,4.0,0.0,1.0,34.0,0.0,1.0,52.0,2.0,0.0,7.0,0.11,0.0,83.0,2.0,0.0,2.0,1.0,7.0,0.0,1.0,1.0,1.05263157894737,0.0,183.955078125,0.5,0.0,5.0,5.0,0.51,0.49,1,46.547437251273685
535,0,14.0,2.0,2.0,6.0,1.4990234375,1.0,119.0,14.0,0.0,42.0,0.17,0.0,100.0,2.0,5.0,16.0,2.0,3.71212121212121,0.0,0.0,0.0,0.962962962962963,0.0,47.0,0.5,0.0,3.0,5.0,0.52,0.48,1,18500976562500.0
538,0,17.0,14.0,3.0,25.0,10.999756515026093,3.0,199.0,2.0,0.0,7.0,0.18,2.0,95.0,1.0,0.0,15.0,1.0,4.97222222222222,0.0,1.0,1.0,1.25641025641026,0.0,36.0,1.0,0.0,3.0,2.0,0.5,0.5,1,10000243484973.908
