test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
153,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,7.0,12.0,9.0,0.26,0.0,83.0,1.0,3.0,27.0,2.0,4.40740740740741,0.0,0.0,0.0,0.383474576271186,0.75,1.0,0.5217449115317027,0.47825508846829734,2
156,0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,49.0,0.62,0.0,95.0,1.0,2.0,15.0,2.0,2.66,1.0,1.0,0.0,0.947368421052632,0.5,0.0,0.8501732321663378,0.1498267678336622,1
162,0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,6.0,11.0,21.0,0.22,0.0,87.0,2.0,0.0,5.0,2.0,3.22222222222222,0.0,1.0,0.0,0.8,0.0,0.0,0.5783364086004021,0.4216635913995978,2
165,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,8.0,26.0,0.37,0.0,82.0,2.0,0.0,6.0,1.0,2.37037037037037,0.0,1.0,0.0,0.676923076923077,0.5,0.0,0.6405814998052928,0.3594185001947073,2
212,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,65.0,0.42,0.0,96.0,2.0,0.0,25.0,1.0,2.4,1.0,1.0,0.0,0.61100569259962,1.0,1.0,0.8371937213808471,0.16280627861915292,2
228,0,0.0,1.0,2.0,0.0,0.0,3.0,3.0,4.0,9.0,5.0,30.0,0.26,0.0,89.0,2.0,2.0,25.0,1.0,3.775,0.0,0.0,0.0,0.9,0.857142857142857,1.0,0.5201178084528836,0.4798821915471164,4
229,0,10.0,0.0,1.0,0.0,0.0,1.0,3.0,12.0,8.0,4.0,60.0,0.17,0.0,94.0,2.0,1.0,46.0,2.0,4.20731707317073,0.0,0.0,0.0,0.8,1.0,2.0,0.5052177320495017,0.49478226795049834,5
236,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,7.0,8.0,63.0,0.06,0.0,92.0,2.0,1.0,42.0,1.0,4.08571428571429,0.0,0.0,0.0,0.8,0.5,1.0,0.530061252776402,0.46993874722359796,2
243,0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,4.0,36.0,0.16,1.0,87.0,2.0,1.0,43.0,2.0,3.24390243902439,0.0,0.0,0.0,0.8,0.5,2.0,0.5042931974687144,0.4957068025312856,3
259,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,13.0,38.0,13.0,0.15,0.0,95.0,1.0,1.0,71.0,4.0,3.12765957446809,0.0,1.0,0.0,0.69479090242113,0.5,1.0,0.5650165363808082,0.4349834636191918,4
409,0,4.0,6.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,19.0,44.0,0.27,0.0,94.0,1.0,1.0,3.0,2.0,4.6140350877193,0.0,1.0,0.0,0.755614266842801,0.5,1.0,0.5188806371648584,0.48111936283514156,2
445,0,11.0,10.0,1.0,8.0,2.0,1.0,2.0,1.0,0.0,26.0,30.0,0.18,0.0,92.0,1.0,0.0,9.0,3.0,4.6078431372549,0.0,1.0,0.0,1.0,0.0,0.0,0.772052955253414,0.22794704474658598,2
523,0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,10.0,2.0,37.0,8.0,0.14,0.0,93.0,1.0,2.0,42.0,2.0,4.25714285714286,0.0,0.0,0.0,0.8,0.666666666666667,1.0,0.500721642996359,0.4992783570036409,4
739,0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,5.0,11.0,37.0,0.13,0.0,85.0,2.0,0.0,24.0,2.0,2.83720930232558,1.0,1.0,0.0,0.8,1.0,1.0,0.5074444378582017,0.49255556214179824,2
745,0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,3.0,16.0,10.0,0.16,0.0,83.0,1.0,1.0,21.0,2.0,4.59375,0.0,0.0,0.0,0.647584973166369,1.0,1.0,0.6319474372561544,0.3680525627438455,2
746,0,5.0,1.0,1.0,5.0,0.0,1.0,2.0,4.0,10.0,44.0,13.0,0.15,0.0,96.0,1.0,0.0,41.0,2.0,2.95744680851064,0.0,1.0,0.0,0.659197012138189,0.2,2.0,0.5017700552265808,0.4982299447734192,3
776,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,27.0,0.21,0.0,97.0,1.0,0.0,0.0,1.0,2.51190476190476,1.0,1.0,0.0,0.8,1.0,0.0,0.5467190110803768,0.45328098891962315,2
789,0,3.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,7.0,12.0,25.0,0.12,0.0,92.0,2.0,1.0,25.0,2.0,2.6,0.0,0.0,0.0,1.0,1.0,0.0,0.568993194993382,0.431006805006618,2
790,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,22.0,0.12,0.0,80.0,1.0,1.0,12.0,2.0,2.19230769230769,0.0,0.0,0.0,0.501930501930502,1.0,0.0,0.5511262195761732,0.44887378042382675,2
791,0,1.0,2.0,1.0,6.0,0.0,0.0,2.0,1.0,4.0,12.0,28.0,0.23,0.0,92.0,2.0,0.0,24.0,2.0,2.4,0.0,0.0,0.0,0.7,0.1,0.0,0.5169051468993187,0.48309485310068134,2
793,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,9.0,0.28,0.0,77.0,2.0,0.0,18.0,2.0,4.54545454545455,0.0,0.0,0.0,0.580555555555556,1.0,0.0,0.6597796663778277,0.34022033362217236,2
838,0,8.0,0.0,1.0,1.0,0.0,2.0,3.0,1.0,0.0,8.0,22.0,0.35,1.0,78.0,1.0,1.0,3.0,2.0,6.46666666666667,2.0,1.0,0.0,0.9,1.0,2.0,0.7749922618596935,0.22500773814030653,2
855,0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,33.0,50.0,0.1,0.0,93.0,1.0,0.0,8.0,2.0,2.76785714285714,0.0,1.0,0.0,0.463030303030303,1.0,2.0,0.5217402370152961,0.47825976298470385,3
857,0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,2.0,26.0,35.0,0.1,1.0,81.0,2.0,0.0,18.0,2.0,2.875,0.0,1.0,0.0,0.9,1.0,4.0,0.5015101726661869,0.4984898273338131,3
893,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,16.0,19.0,12.0,0.12,2.0,91.0,1.0,0.0,49.0,2.0,6.85714285714286,3.0,1.0,0.0,0.86970684039088,1.0,2.0,0.5954774349276379,0.404522565072362,2
911,0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,8.0,39.0,0.39,0.0,93.0,4.0,3.0,10.0,4.0,2.4375,1.0,1.0,0.0,0.492779783393502,1.0,2.0,0.5508183087385679,0.44918169126143215,2
913,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,36.0,0.36,0.0,93.0,4.0,3.0,3.0,2.0,2.07142857142857,0.0,0.0,0.0,0.7,0.5,3.0,0.6371126757963561,0.36288732420364395,2
917,0,1.0,0.0,1.0,5.0,9.0,4.0,2.0,1.0,4.0,0.0,4.0,0.61,0.0,94.0,1.0,8.0,15.0,1.0,5.47619047619048,1.0,1.0,0.0,0.555932203389831,0.2,3.0,0.5420369270855899,0.4579630729144101,2
1143,0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,6.0,38.0,0.21,2.0,85.0,5.0,0.0,6.0,2.0,2.5,0.0,2.0,0.0,0.8,1.0,2.0,0.5674989312480287,0.43250106875197125,2
1367,0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,10.0,16.0,1.0,0.24,0.0,84.0,2.0,5.0,5.0,1.0,5.72727272727273,3.0,2.0,0.0,0.6,0.0,1.0,0.8356072748009036,0.16439272519909645,2
1452,0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,11.0,36.0,0.21,4.0,82.0,4.0,1.0,15.0,1.0,4.59090909090909,2.0,1.0,0.0,0.9,1.0,1.0,0.5147492654599131,0.48525073454008694,2
1677,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,3.0,40.0,1.24,0.0,91.0,1.0,0.0,2.0,2.0,1.8780487804878,0.0,0.0,0.0,0.913793103448276,0.0,2.0,0.9140749777235458,0.08592502227645411,2
1802,0,0.0,1.0,1.0,1.0,0.0,5.0,4.0,2.0,10.0,8.0,4.0,0.32,2.0,83.0,3.0,0.0,6.0,2.0,3.2,0.0,1.0,0.0,0.9,0.0,4.0,0.6325145457852438,0.3674854542147562,2
1803,0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,16.0,9.0,3.0,0.22,0.0,89.0,2.0,3.0,4.0,1.0,2.6,1.0,2.0,0.0,0.595505617977528,0.0,3.0,0.7810521874198817,0.21894781258011828,2
1818,0,0.0,0.0,1.0,7.0,5.0,0.0,2.0,1.0,1.0,3.0,28.0,0.14,0.0,91.0,1.0,0.0,6.0,4.0,3.41935483870968,0.0,0.0,0.0,0.450549450549451,1.0,3.0,0.6918670886707998,0.30813291132920023,2
