,score,project,explainer,model
897,0.0,camel@1,LIME,CatB
6734,0.6687338550904234,camel@1,LIME,CatB
3926,0.8629223760467202,camel@1,LIME,CatB
152,0.75,camel@1,LIME,CatB
331,0.0,camel@1,LIME,CatB
3919,0.8458825222093848,camel@1,LIME,CatB
601,0.7500000000000001,camel@1,LIME,CatB
57,0.8175223339381235,camel@1,LIME,CatB
310,0.8095238095238096,camel@1,LIME,CatB
589,0.5428571428571428,camel@1,LIME,CatB
4304,0.0,camel@1,LIME,CatB
115,0.18086171687835387,camel@1,LIME,CatB
599,0.5419979211951214,camel@1,LIME,CatB
148,0.5428571428571428,camel@1,LIME,CatB
3877,0.6250000000000001,camel@1,LIME,CatB
491,1.0,camel@1,LIME,CatB
939,0.2405442354031153,camel@1,LIME,CatB
4145,0.5537169616434363,camel@1,LIME,CatB
3912,0.0,camel@1,LIME,CatB
655,0.5783928780501076,camel@1,LIME,CatB
731,0.4398970751844872,camel@1,LIME,CatB
104,0.7738597411092846,camel@1,LIME,CatB
2936,0.6612579317250401,camel@1,LIME,CatB
2158,0.0,activemq@3,LIME,CatB
1881,0.5,activemq@3,LIME,CatB
2530,0.0,activemq@3,LIME,CatB
101,0.7838713945488226,activemq@3,LIME,CatB
856,0.0,activemq@3,LIME,CatB
273,0.0,activemq@3,LIME,CatB
314,0.0,activemq@3,LIME,CatB
328,0.0,activemq@3,LIME,CatB
2049,0.0,activemq@3,LIME,CatB
977,0.0,activemq@3,LIME,CatB
1212,0.4294835172860913,activemq@3,LIME,CatB
1692,0.19720524040601126,activemq@3,LIME,CatB
853,0.8092314397169966,activemq@3,LIME,CatB
2549,0.0,activemq@3,LIME,CatB
1730,0.0,activemq@3,LIME,CatB
1925,0.0,activemq@3,LIME,CatB
75,0.7028544052777882,activemq@3,LIME,CatB
136,0.956697865175087,activemq@3,LIME,CatB
271,0.7161530288987553,activemq@3,LIME,CatB
835,0.6054454836722565,activemq@3,LIME,CatB
215,0.7096187247596971,activemq@3,LIME,CatB
303,0.9508811063386914,activemq@3,LIME,CatB
279,0.7781535436473745,activemq@3,LIME,CatB
181,0.6381297401251778,activemq@3,LIME,CatB
1047,0.7069249448739785,activemq@3,LIME,CatB
1072,0.7069249448739785,activemq@3,LIME,CatB
286,0.6126833282420724,activemq@3,LIME,CatB
852,0.7838713945488226,activemq@3,LIME,CatB
885,0.9489723537962463,activemq@3,LIME,CatB
2282,0.7758606262947914,activemq@3,LIME,CatB
569,0.3555875397086472,activemq@3,LIME,CatB
990,0.0,activemq@3,LIME,CatB
218,0.24977536356207916,activemq@3,LIME,CatB
1137,0.7708479966496044,activemq@3,LIME,CatB
199,0.496203206354027,activemq@3,LIME,CatB
205,0.20112501492952872,activemq@3,LIME,CatB
204,0.2857142857142857,activemq@3,LIME,CatB
1167,0.40936598205539904,activemq@3,LIME,CatB
2289,1.0,activemq@3,LIME,CatB
980,0.6915114672313167,activemq@3,LIME,CatB
1142,0.23904572186687872,activemq@3,LIME,CatB
2548,0.0,activemq@3,LIME,CatB
1610,0.7869596406751759,activemq@3,LIME,CatB
901,0.19817843054773068,activemq@3,LIME,CatB
1161,1.0,activemq@3,LIME,CatB
2591,0.7856780496630651,activemq@3,LIME,CatB
1173,0.0,activemq@3,LIME,CatB
287,1.0,activemq@3,LIME,CatB
128,0.9219021710278679,activemq@3,LIME,CatB
206,0.546875,activemq@3,LIME,CatB
1066,0.0,activemq@3,LIME,CatB
858,0.6620972332366315,activemq@3,LIME,CatB
1201,0.15769137625534418,activemq@3,LIME,CatB
2254,0.3324008735007523,activemq@3,LIME,CatB
2004,0.0,activemq@3,LIME,CatB
147,0.24522289843044476,activemq@3,LIME,CatB
2311,0.11055593404724857,activemq@3,LIME,CatB
2283,1.0,activemq@3,LIME,CatB
900,0.0,activemq@3,LIME,CatB
1037,0.1456252005827007,activemq@3,LIME,CatB
82,0.8065963610951069,activemq@3,LIME,CatB
849,0.15834712934455217,activemq@3,LIME,CatB
153,0.8722245889655234,activemq@3,LIME,CatB
203,0.4875512656246808,activemq@3,LIME,CatB
13,0.2887967714641395,activemq@3,LIME,CatB
2201,0.2857142857142857,activemq@3,LIME,CatB
2293,0.0,activemq@3,LIME,CatB
2015,0.7103131221672141,activemq@3,LIME,CatB
1229,0.2887967714641395,activemq@3,LIME,CatB
1282,0.2857142857142857,activemq@3,LIME,CatB
255,0.5694404201744495,activemq@3,LIME,CatB
148,0.7322088912577239,activemq@3,LIME,CatB
132,0.7500480329044712,activemq@3,LIME,CatB
2013,0.8932698244685546,activemq@3,LIME,CatB
77,0.9384000800870619,activemq@3,LIME,CatB
551,0.6891468157868456,activemq@3,LIME,CatB
816,0.8963454180751615,activemq@3,LIME,CatB
2437,0.6177948357545968,activemq@3,LIME,CatB
855,0.8092314397169966,activemq@3,LIME,CatB
272,0.6830812214973863,activemq@3,LIME,CatB
1004,0.7899606532176283,activemq@3,LIME,CatB
193,0.6636027313505355,activemq@3,LIME,CatB
312,0.9490830128507461,activemq@3,LIME,CatB
886,0.5555750755079417,activemq@3,LIME,CatB
92,0.8527036551598298,activemq@3,LIME,CatB
941,0.8081428063162055,activemq@3,LIME,CatB
1645,0.7670278633349625,activemq@3,LIME,CatB
928,0.6115435088255028,activemq@2,LIME,CatB
962,0.5243604341328301,activemq@2,LIME,CatB
1732,0.7387618027687558,activemq@2,LIME,CatB
1888,0.0,activemq@2,LIME,CatB
773,0.7497835893624711,activemq@2,LIME,CatB
805,0.0,activemq@2,LIME,CatB
960,0.32000000000000006,activemq@2,LIME,CatB
729,0.4667759174073081,activemq@2,LIME,CatB
104,0.43999354577549715,activemq@2,LIME,CatB
854,0.754524349602374,activemq@2,LIME,CatB
275,0.7023850707218974,activemq@2,LIME,CatB
877,0.5552775876070734,activemq@2,LIME,CatB
934,0.5043720628878812,activemq@2,LIME,CatB
1947,0.0,activemq@2,LIME,CatB
543,0.02579904141270651,activemq@2,LIME,CatB
80,0.68,activemq@2,LIME,CatB
1043,0.4849383311250604,activemq@2,LIME,CatB
147,0.0,activemq@2,LIME,CatB
792,0.4019948485005217,activemq@2,LIME,CatB
992,0.3057717544127514,activemq@2,LIME,CatB
1255,0.057785054441476254,activemq@2,LIME,CatB
1957,0.6131013054638534,activemq@2,LIME,CatB
1970,0.0,activemq@2,LIME,CatB
1103,0.0,activemq@2,LIME,CatB
1059,0.6189647841639595,activemq@2,LIME,CatB
1996,0.7178777353023832,activemq@2,LIME,CatB
1671,0.16417910447761197,activemq@2,LIME,CatB
567,0.7916626643822025,activemq@2,LIME,CatB
2032,0.6131013054638534,activemq@2,LIME,CatB
1535,0.0,activemq@2,LIME,CatB
207,0.18518518518518523,activemq@2,LIME,CatB
809,0.0,activemq@2,LIME,CatB
873,0.0,activemq@2,LIME,CatB
284,0.3770704373869745,activemq@2,LIME,CatB
2064,0.0340501792114695,activemq@2,LIME,CatB
16,0.3067346275194264,activemq@2,LIME,CatB
972,0.5190500194508261,activemq@2,LIME,CatB
86,0.29835128992943577,activemq@2,LIME,CatB
78,0.8714931289537523,activemq@2,LIME,CatB
1054,0.46433056343269524,activemq@2,LIME,CatB
1727,0.27439024390243905,activemq@2,LIME,CatB
195,0.4289221099577753,activemq@2,LIME,CatB
1940,0.8406925117744173,activemq@2,LIME,CatB
548,0.4318587258136628,activemq@2,LIME,CatB
1941,0.68,activemq@2,LIME,CatB
861,0.08955223880597014,activemq@2,LIME,CatB
172,0.6051060860008071,activemq@2,LIME,CatB
251,0.85072802348899,activemq@2,LIME,CatB
192,0.7613879278861782,activemq@2,LIME,CatB
762,0.8386941901277996,activemq@2,LIME,CatB
863,0.583802942245265,activemq@2,LIME,CatB
1953,0.0,activemq@2,LIME,CatB
1968,0.0,activemq@2,LIME,CatB
1950,0.12299597031753254,activemq@2,LIME,CatB
1165,0.06956521739130435,activemq@2,LIME,CatB
793,0.0,activemq@2,LIME,CatB
202,0.5555555555555556,activemq@2,LIME,CatB
1112,0.5314183379514575,activemq@2,LIME,CatB
1998,0.0,activemq@2,LIME,CatB
2004,0.0,activemq@2,LIME,CatB
1467,0.32295442537981595,activemq@2,LIME,CatB
1866,0.0,activemq@2,LIME,CatB
1956,0.31133696266777705,activemq@2,LIME,CatB
909,0.5052072317124867,activemq@2,LIME,CatB
95,0.888454011741683,activemq@2,LIME,CatB
1744,0.8875177964044902,activemq@2,LIME,CatB
432,0.5336958129921702,activemq@2,LIME,CatB
871,0.5140132972653397,activemq@2,LIME,CatB
267,0.8963374279927926,activemq@2,LIME,CatB
134,0.6538919514767093,activemq@2,LIME,CatB
927,0.7227326122906966,activemq@2,LIME,CatB
282,0.6528514659934795,activemq@2,LIME,CatB
166,0.5052118598759436,activemq@2,LIME,CatB
790,0.39153027391470757,activemq@2,LIME,CatB
916,0.0827438983116585,activemq@2,LIME,CatB
302,0.6273159542707498,activemq@2,LIME,CatB
1942,0.7544812865445459,activemq@2,LIME,CatB
795,0.8301216508215693,activemq@2,LIME,CatB
929,0.6343584831973981,activemq@2,LIME,CatB
546,0.9643222217044495,activemq@2,LIME,CatB
299,0.6648013957452997,activemq@2,LIME,CatB
85,0.7652687186965725,activemq@2,LIME,CatB
268,0.9483416089480722,activemq@2,LIME,CatB
913,0.0,lucene@2,LIME,CatB
300,0.0,lucene@2,LIME,CatB
1170,0.5606719936841734,lucene@2,LIME,CatB
547,0.34566062712004597,lucene@2,LIME,CatB
548,0.07397187211601293,lucene@2,LIME,CatB
345,0.43828862799200635,lucene@2,LIME,CatB
1437,0.0,derby@0,LIME,CatB
1664,1.0,derby@0,LIME,CatB
996,0.6666666666666666,derby@0,LIME,CatB
172,0.0,derby@0,LIME,CatB
779,0.6453123337235291,derby@0,LIME,CatB
2129,0.4174235549683609,derby@0,LIME,CatB
1696,0.6731238859302573,derby@0,LIME,CatB
625,0.5967081414398551,derby@0,LIME,CatB
877,0.790569415042095,derby@0,LIME,CatB
214,0.6276459144608478,derby@0,LIME,CatB
932,0.6546536707079772,derby@0,LIME,CatB
936,0.8021558695149058,derby@0,LIME,CatB
2029,0.0,derby@0,LIME,CatB
1137,0.24618298195866542,derby@0,LIME,CatB
769,0.0,derby@0,LIME,CatB
1587,0.6554452226015118,derby@0,LIME,CatB
2095,0.7534224566869735,derby@0,LIME,CatB
1922,0.6453123337235291,derby@0,LIME,CatB
2140,0.6770883485243399,derby@0,LIME,CatB
363,0.7923504099704145,derby@0,LIME,CatB
1648,0.6346569336784579,derby@0,LIME,CatB
27,0.6153846153846154,derby@0,LIME,CatB
168,0.723339516675049,derby@0,LIME,CatB
193,0.0,derby@0,LIME,CatB
163,0.7893759123028504,derby@0,LIME,CatB
603,1.0,derby@0,LIME,CatB
1559,0.8726818364612645,derby@0,LIME,CatB
428,0.7898593512075268,derby@0,LIME,CatB
620,0.11814345991561183,derby@0,LIME,CatB
1106,0.7833410721202249,derby@0,LIME,CatB
819,0.5862206599322137,derby@0,LIME,CatB
828,0.0,derby@0,LIME,CatB
832,0.0,derby@0,LIME,CatB
869,0.7897581078104546,derby@0,LIME,CatB
912,0.0933047553531339,derby@0,LIME,CatB
1024,0.11814345991561183,derby@0,LIME,CatB
1139,0.0,derby@0,LIME,CatB
1146,0.0,derby@0,LIME,CatB
1122,0.5758252653456876,derby@0,LIME,CatB
929,1.0,derby@0,LIME,CatB
1246,0.7248992626486082,derby@0,LIME,CatB
1273,0.7897581078104546,derby@0,LIME,CatB
1296,0.7897581078104546,derby@0,LIME,CatB
1216,0.7923504099704145,derby@0,LIME,CatB
1229,0.0,derby@0,LIME,CatB
1519,1.0,derby@0,LIME,CatB
1566,0.1628886839813532,derby@0,LIME,CatB
1314,0.7897581078104546,derby@0,LIME,CatB
1859,0.0,derby@0,LIME,CatB
2131,0.0,derby@0,LIME,CatB
1225,0.38929132042703435,derby@0,LIME,CatB
1045,0.7897581078104546,derby@0,LIME,CatB
1439,0.5,derby@0,LIME,CatB
1585,0.32058744541609974,derby@0,LIME,CatB
1272,0.0,derby@0,LIME,CatB
2162,0.3834001932113578,derby@0,LIME,CatB
1334,0.5,derby@0,LIME,CatB
175,0.5639233096747165,derby@0,LIME,CatB
778,0.48993469503680803,derby@0,LIME,CatB
1015,0.0,derby@0,LIME,CatB
873,0.8752871339621715,derby@0,LIME,CatB
1562,0.8784948168604072,derby@0,LIME,CatB
1558,0.0,derby@0,LIME,CatB
1568,0.6325762564579376,derby@0,LIME,CatB
738,0.0,derby@0,LIME,CatB
1570,0.8016552702773094,derby@0,LIME,CatB
2086,0.7313763804809138,derby@0,LIME,CatB
2091,0.7313763804809138,derby@0,LIME,CatB
2114,0.7457361516429946,derby@0,LIME,CatB
2037,0.7881869120619216,derby@0,LIME,CatB
1642,0.6945367640356217,derby@0,LIME,CatB
2053,0.6497374440830973,derby@0,LIME,CatB
1671,1.0,derby@0,LIME,CatB
2108,0.7881869120619216,derby@0,LIME,CatB
2112,0.6904245399267454,derby@0,LIME,CatB
2117,0.9087216715768339,derby@0,LIME,CatB
2126,0.6998368556601552,derby@0,LIME,CatB
645,1.0,derby@0,LIME,CatB
208,0.0,derby@0,LIME,CatB
1643,0.0,derby@0,LIME,CatB
1812,1.0,derby@0,LIME,CatB
2148,0.0,derby@0,LIME,CatB
19,0.7329884687127489,derby@0,LIME,CatB
69,0.8239956909801004,derby@0,LIME,CatB
847,0.0,derby@0,LIME,CatB
1081,0.0,derby@0,LIME,CatB
1814,0.0,derby@0,LIME,CatB
140,0.5770003770945792,derby@0,LIME,CatB
464,0.8405537134118582,derby@0,LIME,CatB
1816,0.9210581884415175,derby@0,LIME,CatB
2138,0.8848413515418668,derby@0,LIME,CatB
854,0.7347071117350175,derby@0,LIME,CatB
2166,1.0,derby@0,LIME,CatB
1037,0.600776869428056,derby@0,LIME,CatB
1087,0.7259967170359927,derby@0,LIME,CatB
34,0.5931477792189366,derby@0,LIME,CatB
1297,0.8472239383063147,derby@0,LIME,CatB
2150,1.0,derby@0,LIME,CatB
1088,0.4923659639173309,derby@0,LIME,CatB
1132,0.24618298195866542,derby@0,LIME,CatB
1227,0.24618298195866542,derby@0,LIME,CatB
1578,0.7349696282178658,derby@0,LIME,CatB
972,0.0,derby@0,LIME,CatB
2052,0.8118441408859887,derby@0,LIME,CatB
24,0.25000000000000006,derby@0,LIME,CatB
196,0.0,derby@0,LIME,CatB
2071,0.37517925801387236,derby@0,LIME,CatB
438,0.3375527426160338,derby@0,LIME,CatB
2168,1.0,derby@0,LIME,CatB
1158,1.0,derby@0,LIME,CatB
1005,0.6595469290591136,derby@0,LIME,CatB
1065,0.3779644730092272,derby@0,LIME,CatB
1635,0.75,derby@0,LIME,CatB
783,0.7243333669145756,derby@0,LIME,CatB
2048,0.7458976319335406,derby@0,LIME,CatB
835,0.11814345991561183,derby@0,LIME,CatB
2119,0.6361473826685446,derby@0,LIME,CatB
1118,0.7323067955767496,derby@0,LIME,CatB
1459,1.0,derby@0,LIME,CatB
726,0.839311643857918,derby@0,LIME,CatB
2083,0.8862161650707668,derby@0,LIME,CatB
2089,1.0,derby@0,LIME,CatB
2043,0.7266600520804064,derby@0,LIME,CatB
2069,0.7881869120619216,derby@0,LIME,CatB
2073,0.7489472798482271,derby@0,LIME,CatB
2088,0.8044851910663359,derby@0,LIME,CatB
160,0.7669649888473704,derby@0,LIME,CatB
1877,0.5813079721935382,derby@0,LIME,CatB
327,0.0,derby@0,LIME,CatB
1116,0.0,derby@0,LIME,CatB
1498,0.0,derby@0,LIME,CatB
2002,1.0,derby@0,LIME,CatB
2077,0.8726818364612645,derby@0,LIME,CatB
535,0.0,derby@0,LIME,CatB
796,0.6409134921260152,derby@0,LIME,CatB
104,0.767670984267975,derby@0,LIME,CatB
2100,0.9546992362049167,derby@0,LIME,CatB
1644,0.803169386460095,derby@0,LIME,CatB
1993,0.6964040068613422,derby@0,LIME,CatB
1931,1.0,derby@0,LIME,CatB
1478,0.8097473454590417,derby@0,LIME,CatB
2036,0.7153501746015234,derby@0,LIME,CatB
74,0.9001387938610417,derby@0,LIME,CatB
48,0.7427242107643375,derby@0,LIME,CatB
2035,0.8494972351013875,derby@0,LIME,CatB
868,0.8118991905244841,derby@0,LIME,CatB
1988,0.5940332579427944,derby@0,LIME,CatB
1956,0.31074671994025277,derby@0,LIME,CatB
67,0.5,derby@0,LIME,CatB
1135,0.6518770163743762,derby@0,LIME,CatB
106,0.5318409030276032,derby@0,LIME,CatB
139,0.9142857142857143,derby@0,LIME,CatB
56,0.7598861218819946,derby@0,LIME,CatB
1955,0.9607944764392318,derby@0,LIME,CatB
184,0.2626128657194451,derby@0,LIME,CatB
217,0.613145535177737,derby@0,LIME,CatB
247,0.8860759493670888,derby@0,LIME,CatB
251,0.0,derby@0,LIME,CatB
366,0.23939454408336516,derby@0,LIME,CatB
441,0.7763713080168778,derby@0,LIME,CatB
475,0.7860348493247474,derby@0,LIME,CatB
477,0.8472239383063147,derby@0,LIME,CatB
494,0.5388062323574261,derby@0,LIME,CatB
628,0.0,derby@0,LIME,CatB
640,0.6247685961676834,derby@0,LIME,CatB
182,0.6368504965729934,derby@0,LIME,CatB
600,0.7099467889496748,derby@0,LIME,CatB
646,0.32147613956859744,derby@0,LIME,CatB
1995,0.3834001932113578,derby@0,LIME,CatB
35,0.6117016482250204,derby@0,LIME,CatB
159,0.8188034680121371,derby@0,LIME,CatB
837,0.7897581078104546,derby@0,LIME,CatB
641,0.7046698975754127,derby@0,LIME,CatB
651,0.6663739749340164,derby@0,LIME,CatB
663,0.6470351544180355,derby@0,LIME,CatB
689,0.8743653156424634,derby@0,LIME,CatB
820,0.8743653156424634,derby@0,LIME,CatB
898,0.9275994015211806,derby@0,LIME,CatB
960,0.3522311324942129,derby@0,LIME,CatB
864,0.8743653156424634,derby@0,LIME,CatB
973,0.6648621358572835,derby@0,LIME,CatB
867,0.7430698837507526,derby@0,LIME,CatB
885,0.909060530152735,derby@0,LIME,CatB
911,0.8427985691368504,derby@0,LIME,CatB
989,0.7902626197110113,derby@0,LIME,CatB
914,0.909060530152735,derby@0,LIME,CatB
997,1.0,derby@0,LIME,CatB
962,0.6725037952866024,derby@0,LIME,CatB
976,0.6248906778141526,derby@0,LIME,CatB
986,0.8752871339621715,derby@0,LIME,CatB
993,0.8752871339621715,derby@0,LIME,CatB
