test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,MaxNesting_Mean,Added_lines,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
1360,0,5.0,2.0,2.0,7.0,3.0,4.0,4.0,0.0,18.0,11.0,0.59,0.0,69.0,3.0,0.0,3.499267578125,1.0,4.44444444444444,1.0,4.38888888888889,1.0,1.0,1.17391304347826,490.0,1.0,0.0,3.0,6.0,0.52,0.48,1,1.0119008098102404
42,0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,9.0,0.25,0.0,76.0,3.0,2.0,8.0,1.0,4.0,1.0,7.16666666666667,1.0,1.0,0.928571428571429,139.994140625,0.333333333333333,0.0,3.0,2.0,0.5,0.5,1,2.7288013494413152
44,0,0.0,0.0,2.0,3.0,1.0,1.0,4.0,1.0,10.0,10.0,0.47,0.0,75.0,3.4998779892921448,2.0,3.0,1.0,3.36363636363636,0.0,3.27272727272727,1.0,0.0,0.882352941176471,244.0,0.375,0.0,4.0,0.0,0.68,0.32,1,0.3373276748330756
48,0,0.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,6.0,13.0,0.87,0.0,72.0,2.0,1.0,11.0,1.0,3.69230769230769,1.0,4.0,1.0,1.0,0.5,139.48744320869446,0.363636363636364,0.0,6.0,1.0,0.51,0.49,1,6.883256588281602
63,0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,0.0,5.0,10.0,0.82,0.0,70.0,2.0,1.0,9.0,1.0,5.2,2.0,6.7,2.0,1.0,1.42857142857143,37.457275390625,0.333333333333333,0.0,3.0,1.0,0.5,0.5,1,9.919389911131708
65,0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,0.0,4.0,6.0,0.81,0.0,66.0,2.0,0.0,5.499145984649658,1.0,3.5,2.0,5.0,2.0,1.0,0.545454545454545,452.0,0.384615384615385,0.0,4.0,4.0,0.51,0.49,1,1.011928147702084
72,0,3.0,0.0,2.0,3.0,0.0,5.0,1.0,0.0,15.0,8.0,0.55,1.0,78.0,3.4998779892921448,0.0,5.0,1.0,5.81818181818182,2.0,6.36363636363636,1.0,1.0,1.30769230769231,455.0,0.5,0.0,3.0,3.0,0.55,0.45,1,0.3373276748330756
73,0,7.0,0.0,1.0,7.0,0.0,2.0,10.0,0.0,5.99609375,58.0,0.6,1.0,86.0,3.0,3.0,14.0,2.0,2.84615384615385,0.0,2.9832963992387858,0.0,1.0,0.539473684210526,1173.0,0.384615384615385,0.0,1.0,6.0,0.5,0.5,2,9.78556195747992
85,0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.39,0.0,0.0,4.0,0.0,3.0,1.0,2.0,0.0,1.85714285714286,1.0,1.0,0.0,143.49182617664337,0.428571428571429,0.0,2.0,2.0,0.5,0.5,1,1.4871961364971593
86,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,14.0,0.12,0.0,0.0,4.0,0.0,10.0,1.0,4.14285714285714,1.0,3.85714285714286,2.0,1.0,0.235294117647059,37.4765625,0.285714285714286,0.0,3.0,1.0,0.5,0.5,1,8.416523720613407
89,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.83,0.0,87.0,3.4998779892921448,0.0,4.0,1.0,1.0,0.0,2.2,1.0,1.0,0.0,124.0,0.428571428571429,0.0,2.0,1.0,0.63,0.37,1,0.3373276748330756
90,0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.5,0.0,0.0,4.0,0.0,4.0,1.0,2.0,0.0,2.75,1.0,1.0,0.545454545454545,145.4972059726715,0.5,0.0,5.0,1.0,0.51,0.49,1,0.6592470851982339
92,0,0.0,0.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,7.0,1.2,0.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,1.71428571428571,1.0,1.0,0.0,228.996826171875,0.5,0.0,1.0,2.0,0.5,0.5,1,1.1651267989932865
94,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.54,0.0,0.0,4.0,0.0,5.999756038188934,1.0,2.0,1.0,5.5,5.0,1.0,0.75,79.0,0.4,0.0,2.0,2.0,0.5,0.5,1,0.44971535631337195
95,0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.43,5.0,0.0,4.0,0.0,2.0,1.0,1.0,1.0,2.33333333333333,2.0,1.0,0.0,151.49085348844528,0.333333333333333,0.0,3.0,3.0,0.5,0.5,1,3.357404881827728
101,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,0.3,0.0,0.0,4.0,0.0,2.0,1.0,1.8,0.0,1.2,1.0,1.0,0.416666666666667,131.49512660503387,0.4,0.0,3.0,0.0,0.5,0.5,1,0.9045802029286762
104,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.27,0.0,91.0,3.5,0.0,4.0,1.0,1.5,0.0,2.125,1.0,1.0,0.0,228.0,0.428571428571429,0.0,3.0,0.0,0.58,0.42,1,0.3372453797380701
110,0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,12.0,0.21,0.0,68.0,3.4994139671325684,0.0,24.0,1.0,3.13333333333333,1.0,4.46666666666667,2.0,1.0,0.263157894736842,252.0,0.333333333333333,0.0,3.0,2.0,0.5,0.5,1,0.3376406534919021
114,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,13.0,0.3,1.0,75.0,4.0,0.0,5.495849609375,1.0,2.53333333333333,0.0,4.53333333333333,1.0,1.0,0.368421052631579,334.0,0.363636363636364,0.0,3.0,2.0,0.53,0.47,1,5.509274335765882
115,0,1.0,0.0,1.0,22.0,1.0,0.0,2.0,2.0,6.0,12.0,0.07,0.0,87.0,4.0,0.0,12.0,1.0,4.53333333333333,1.0,3.66666666666667,1.0,1.0,0.277777777777778,6.4599609375,0.428571428571429,0.0,4.0,2.0,0.5,0.5,1,11.390923778328263
116,0,11.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,8.0,8.0,0.2,4.0,33.0,3.4998779892921448,0.0,5.497802734375,1.0,4.05263157894737,0.0,6.78947368421053,1.0,1.0,0.227272727272727,829.0,0.3,0.0,3.0,2.0,0.56,0.44,2,4.1735084432505545
120,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.66,1.0,0.0,4.0,0.0,3.0,1.0,1.125,1.0,2.0,2.0,1.0,0.0,147.4942685365677,0.375,0.0,3.0,3.0,0.5,0.5,1,2.284246700005826
133,0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,6.0,0.38,0.0,75.0,3.4998779892921448,0.0,5.0,1.0,3.14285714285714,1.0,4.57142857142857,2.0,1.0,1.0,153.0,0.333333333333333,0.0,4.0,2.0,0.59,0.41,1,0.3373276748330756
134,0,0.0,1.0,1.0,3.0,2.0,4.0,3.0,0.0,4.0,6.0,0.86,0.0,100.0,2.0,0.0,5.5,1.0,5.28571428571429,2.0,4.85714285714286,1.0,1.0,0.818181818181818,263.0,0.333333333333333,0.0,2.0,2.0,0.6,0.4,1,0.7869058860558507
160,0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.33,2.0,66.0,2.0,0.0,5.498046875,2.0,4.0,3.0,8.33333333333333,7.0,1.0,2.0,145.0,0.333333333333333,0.0,1.0,3.0,0.69,0.31,1,2.1363265265969384
161,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.49,3.0,0.0,2.0,0.0,5.499755859375,2.0,4.0,4.0,18.0,18.0,16.0,6.0,29.0,0.333333333333333,0.0,3.0,2.0,0.64,0.36,1,0.5621305230955613
265,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,5.0,0.28,3.0,100.0,2.0,4.0,5.4970703125,1.0,11.4285714285714,1.0,11.4285714285714,4.0,1.0,0.888888888888889,23.0,0.833333333333333,0.0,2.0,0.0,0.68,0.32,1,4.609678872137999
291,0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,6.0,12.0,0.48,0.0,53.0,1.0,0.0,20.0,2.0,10.1538461538462,2.0,3.53846153846154,1.0,1.0,0.375,160.49845814704895,0.5,0.0,1.0,2.0,0.5,0.5,1,0.4445979989990132
297,0,1.0,0.0,1.0,6.0,0.0,1.0,3.0,25.0,23.0,7.0,0.24,0.0,93.0,3.4998779892921448,7.0,19.0,1.0,5.39393939393939,1.0,3.24242424242424,1.0,1.0,0.405405405405405,8.9912109375,0.375,0.0,1.0,3.0,0.5,0.5,2,11.134477967572264
324,0,0.0,1.0,1.0,0.0,8.0,5.0,1.5,0.0,4.0,10.0,0.52,0.0,12.0,3.0,0.0,9.0,2.0,4.27272727272727,2.0,4.63636363636364,2.0,1.0,0.933333333333333,54.0,0.333333333333333,0.0,4.0,5.0,0.53,0.47,1,1500000000000.0
326,0,8.0,1.0,2.0,1.0,0.0,4.0,3.0,0.0,8.0,13.0,0.31,1.0,83.0,3.0,0.0,3.499267578125,1.0,3.22727272727273,1.0,6.22727272727273,1.0,1.0,1.33333333333333,406.0,0.608695652173913,2.0,3.0,3.0,0.5,0.5,1,5.958166379304159
328,0,7.0,5.0,1.0,5.0,2.0,1.0,34.0,4.0,36.0,90.0,0.12,3.0,84.0,3.4998779892921448,27.0,5.494873046875,2.0,4.61320754716981,0.0,1.6564964438384426,0.0,1.0,0.361702127659574,783.0,0.392857142857143,2.0,2.0,9.0,0.5,0.5,3,10.653821324787003
332,0,0.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,12.0,0.25,1.0,86.0,1.0,0.0,5.49755859375,3.0,4.7,2.0,4.9,0.0,1.0,0.863636363636364,19.0,0.5,0.0,2.0,2.0,0.51,0.49,1,2.8109270664704322
333,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,6.0,25.0,0.41,0.0,84.0,2.0,0.0,20.49963879585266,1.0,3.26666666666667,0.0,4.3,0.0,1.0,0.818181818181818,32.0,0.333333333333333,0.0,3.0,2.0,0.5,0.5,1,0.33732658935811033
334,0,2.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,19.0,24.0,0.37,3.0,100.0,2.0,0.0,8.498046875,2.0,2.77777777777778,0.0,1.6566930700231484,0.0,1.0,0.6875,40.0,0.375,0.0,2.0,5.0,0.5,0.5,2,3.717821945349789
343,0,4.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,6.0,0.15,8.0,25.0,2.0,0.0,5.5,2.0,4.41666666666667,0.0,9.0,2.0,1.0,0.941176470588235,37.0,0.454545454545455,0.0,3.0,3.0,0.55,0.45,1,4.384189936596883
347,0,8.0,0.0,2.0,0.0,2.0,1.0,3.0,0.0,9.0,14.0,0.2,0.0,78.0,2.0,0.0,5.498291015625,2.0,4.27272727272727,0.0,6.13636363636364,0.0,1.0,1.3448275862069,160.0,0.384615384615385,0.0,5.0,2.0,0.51,0.49,1,4.609404421145373
350,0,16.0,0.0,1.0,18.0,12.0,2.0,11.0,5.0,15.999755859375,78.0,0.49,0.0,95.0,2.0,0.0,2.497802734375,2.0,3.19191919191919,0.0,3.23232323232323,0.0,1.0,0.756521739130435,145.0,0.375,0.0,3.0,9.0,0.5,0.5,2,4.793533989649866
354,0,10.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,5.0,7.0,0.51,1.0,88.0,3.4998779892921448,0.0,17.999674558639526,2.0,2.89473684210526,0.0,5.52631578947368,0.0,1.0,1.73913043478261,39.0,0.555555555555556,0.0,3.0,7.0,0.5,0.5,2,1.173742109723868
364,0,0.0,0.0,3.0,0.0,0.0,17.0,1.0,4.0,0.0,1.0,0.66,2.0,0.0,2.0,0.0,5.5,1.0,4.0,3.0,11.2,2.0,1.0,2.375,353.0,0.375,0.0,2.0,5.0,0.56,0.44,1,0.3372453797382218
365,0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,7.0,7.0,0.35,0.0,62.0,2.0,0.0,13.0,1.0,4.3125,1.0,5.0,1.0,1.0,1.35,61.94775390625,0.428571428571429,0.0,1.0,5.0,0.5,0.5,1,11.375968694239193
380,0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,6.0,2.0,0.35,1.0,55.0,2.0,0.0,5.4990234375,1.0,4.5,0.0,5.33333333333333,1.0,1.0,0.888888888888889,151.0,0.4,0.0,1.0,4.0,0.68,0.32,1,2.8105977252792815
381,0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,6.0,33.0,0.16,0.0,95.0,3.4998779892921448,0.0,19.0,1.0,2.13888888888889,0.0,3.5,1.0,1.0,0.536585365853659,404.49462890625,0.666666666666667,0.0,2.0,3.0,0.5,0.5,2,6.4626245922052865
533,0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,9.0,10.0,0.36,1.0,100.0,3.4998779892921448,0.0,6.0,1.0,2.5,0.0,3.6767364025115965,1.0,1.0,0.625,339.0,0.4,0.0,1.0,3.0,0.5,0.5,2,0.928275888850236
534,0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,1.49853515625,10.0,0.38,1.0,100.0,4.0,0.0,5.0,1.0,2.5,0.0,5.4,1.0,1.0,0.625,333.0,0.4,0.0,1.0,3.0,0.51,0.49,1,2.529834359823105
537,0,7.0,0.0,1.0,1.0,1.0,2.0,7.0,3.0,9.0,52.0,0.22,1.0,78.99587082862854,4.0,0.0,3.490478515625,1.0,2.74193548387097,0.0,4.5,0.0,1.0,0.457142857142857,1293.0,0.9750600961538463,0.0,2.0,2.0,0.5,0.5,3,9.149501552593648
538,0,7.0,0.0,1.0,1.0,1.0,2.0,5.0,5.0,6.0,26.995119631290436,0.23,1.0,97.0,1.49951171875,0.0,2.49951171875,1.0,2.76666666666667,0.0,4.26666666666667,0.0,1.0,0.454545454545455,1208.0,0.363636363636364,0.0,1.0,3.0,0.5,0.5,3,9.426158563877761
556,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,5.0,4.0,0.64,0.0,25.0,2.0,1.0,5.499878168106079,1.0,5.75,3.0,7.0,4.0,1.0,1.125,89.0,0.375,0.0,4.0,4.0,0.68,0.32,1,0.7869332775514037
580,0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,7.0,0.22,0.0,0.0,4.0,0.0,5.499634385108948,1.0,1.875,0.0,5.0,2.0,1.0,0.0,116.0,0.333333333333333,0.0,6.0,0.0,0.5,0.5,1,1.911139353138437
673,0,5.0,0.0,1.0,33.0,0.0,3.0,1.0,0.0,9.0,7.0,0.47,0.0,92.0,3.4998779892921448,0.0,5.499755859375,1.0,6.0,1.0,7.33333333333333,2.0,1.0,0.866666666666667,152.0,0.4,0.0,4.0,2.0,0.5,0.5,2,0.6555766051377815
675,0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,0.1,9.0,71.0,4.0,0.0,7.0,1.0,4.42857142857143,1.0,7.85714285714286,2.0,1.0,0.666666666666667,49.462890625,0.666666666666667,0.0,2.0,1.0,0.5,0.5,1,10.348439147903244
731,0,1.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.2,3.0,50.0,3.0,0.0,5.497802734375,2.0,2.7,0.0,4.6,1.0,1.0,1.35714285714286,31.0,0.333333333333333,0.0,3.0,8.0,0.53,0.47,1,2.3612116699542782
737,0,8.999756574630737,1.0,1.0,2.0,2.0,1.0,3.0,0.0,5.0,24.0,0.35,0.0,77.0,3.0,1.0,2.0,2.0,3.94285714285714,0.0,2.31428571428571,0.0,1.0,0.794871794871795,127.0,0.6,0.0,4.0,0.0,0.51,0.49,1,1000243425369.2617
757,0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,7.0,8.0,1.0,0.0,71.0,2.0,1.0,5.5,1.0,20.25,1.0,4.625,1.0,1.0,0.583333333333333,204.0,0.545454545454545,0.0,5.0,6.0,0.55,0.45,1,0.7869058860558507
759,0,1.0,0.0,1.0,10.0,0.0,3.0,1.0,0.0,7.0,11.0,0.78,0.0,89.0,3.5,0.0,8.0,1.0,5.75,1.0,3.91666666666667,1.0,1.0,0.928571428571429,158.4983139038086,0.466666666666667,0.0,4.0,3.0,0.5,0.5,2,0.4456404588907162
761,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,5.0,6.0,0.72,0.0,45.0,2.0,0.0,8.0,1.0,4.5,2.0,3.1569848855336495,3.0,1.0,0.333333333333333,223.0,0.5,0.0,7.0,1.0,0.5,0.5,1,0.7537876918022065
876,0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,6.0,7.0,26.0,0.4,0.0,76.0,2.0,0.0,5.497802734375,2.0,3.67647058823529,0.0,3.14705882352941,1.0,1.0,0.805555555555556,46.0,0.5,0.0,3.0,6.0,0.64,0.36,1,2.3612116699542782
892,0,3.0,31.0,1.0,0.0,7.0,1.0,5.0,9.0,1.4921875,40.0,0.24,0.0,90.0,2.0,1.0,0.49560546875,2.0,6.04819277108434,1.0,4.19277108433735,1.0,1.0,0.876404494382023,537.0,0.521739130434783,1.0,3.0,9.0,0.5,0.5,2,16.004179360327647
939,0,14.0,0.0,1.0,10.0,5.0,4.0,4.0,21.0,0.49169921875,44.0,0.38,0.0,100.0,2.0,6.0,1.999755859375,2.0,7.13924050632911,0.0,4.0253164556962,0.0,0.0,1.04761904761905,218.0,0.5,0.0,5.0,8.0,0.5,0.5,2,14.779883263756595
941,0,28.0,0.0,5.0,10.0,3.0,0.0,1.0,1.0,11.0,7.0,0.01,0.0,88.0,1.0,0.0,3.0,2.0,5.11111111111111,1.0,4.80555555555556,1.0,1.0,1.68421052631579,10.0,0.5,0.0,1.499878168106079,4.0,0.51,0.49,1,2.36079983265315
1012,0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.79,0.0,0.0,2.0,0.0,0.0,1.0,1.25,0.0,1.75,1.0,1.0,0.5,49.49780607223511,0.5,0.0,3.0,0.0,0.51,0.49,1,0.291324636319629
1013,0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.71,0.0,0.0,2.0,0.0,0.0,1.0,1.25,0.0,1.75,1.0,1.0,0.5,51.99951171875,0.4,0.0,3.0,0.0,0.51,0.49,1,0.21462566625123514
1098,0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,6.0,10.0,0.6,1.0,83.0,3.0,0.0,2.0,1.0,3.58333333333333,1.0,3.8286132812500018,1.0,1.0,1.73333333333333,61.0,0.6,0.0,3.0,1.0,0.5,0.5,1,0.4892546361869592
1113,0,3.0,0.0,1.0,3.0,1.0,3.0,5.0,0.0,7.0,24.0,0.46,0.0,74.49976205825806,2.0,4.0,4.0,2.0,15.5555555555556,0.0,4.0,0.0,1.0,1.22857142857143,426.0,0.769230769230769,0.0,2.0,2.0,0.5,0.5,1,0.5058727898870314
1128,0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,1.0,2.0,35.99707651138306,0.75,0.0,40.0,2.0,1.0,4.0,3.0,3.87719298245614,0.0,1.92982456140351,1.0,1.0,0.525423728813559,11.0,0.75,0.0,2.0,2.0,0.5,0.5,1,4.497262351862144
1145,0,0.0,0.0,1.0,0.0,20.0,0.0,1.0,0.0,0.0,22.0,0.2,0.0,0.0,3.0,56.0,7.0,1.0,11.4545454545455,0.0,2.04545454545455,1.0,1.0,0.25,240.0,0.111083984375,0.0,1.0,0.0,0.5,0.5,1,1.199131276978013
1146,0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,11.0,0.2,0.0,33.0,3.5,0.0,13.0,1.0,2.0,0.0,2.58333333333333,0.0,1.0,0.5,29.0,0.714285714285714,0.0,5.0,1.0,0.54,0.46,1,0.3372453797380701
1148,0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.28,4.0,50.0,4.0,0.0,10.998844265937805,2.0,4.0,2.0,10.0,4.0,1.0,0.833333333333333,6.0,1.0,0.0,2.0,1.0,0.5,0.5,1,1.1244111097758602
1153,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.26,1.0,62.0,4.0,0.0,5.5,1.0,3.25,1.0,10.0,8.0,1.0,0.0,7.0,0.8,0.0,5.0,1.0,0.63,0.37,1,3.9345294302792544
1158,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,23.49989342689514,0.26,0.0,16.0,4.0,0.0,3.0,1.0,1.08,1.0,1.36,1.0,1.0,0.148148148148148,31.0,0.6,0.0,3.0,2.0,0.51,0.49,1,0.33726934059636715
1159,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.24,0.0,70.0,4.0,0.0,5.499878287315369,1.0,2.0,1.0,7.6,2.0,1.0,0.857142857142857,35.0,0.666666666666667,0.0,7.0,2.0,0.67,0.33,1,0.11244249127310552
1161,0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,1.0,8.0,8.0,0.13,0.0,56.0,3.4998779892921448,0.0,16.0,2.0,3.36363636363636,1.0,3.4469549005681825,2.0,1.0,1.0,301.0,0.571428571428571,0.0,2.0,1.0,0.5,0.5,2,1.5131099156519958
1184,0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,9.0,13.0,0.17,3.0,60.0,3.0,0.0,22.5,2.0,4.14285714285714,0.0,3.5854317801339297,1.0,1.0,0.5,30.0,0.6,0.0,6.0,2.0,0.5,0.5,2,2.5478511120507994
1195,0,6.0,16.0,1.0,2.0,3.0,1.0,30.0,0.0,1.498046875,147.0,0.11,3.0,97.0,4.0,2.0,2.49609375,2.0,1.8815140326264592,0.0,9.81065088757397,0.0,1.0,1.215,766.0,0.53125,1.0,2.0,5.0,0.5,0.5,3,20.553170774553088
1212,0,4.0,10.0,1.0,0.0,0.0,2.0,1.49951171875,0.0,19.0,10.0,0.18,2.0,50.0,4.0,0.0,7.499390661716461,2.0,4.0,0.0,6.79166666666667,1.0,1.0,1.125,22.0,0.444444444444444,0.0,1.0,2.0,0.5,0.5,2,5500488281250.0
1222,0,0.0,0.0,1.0,1.0,0.0,2.0,4.5,1.0,19.0,16.0,0.16,1.0,75.0,3.0,0.0,5.497802734375,2.0,4.52941176470588,0.0,5.76470588235294,0.0,1.0,1.08695652173913,15.0,0.8,0.0,5.0,3.0,0.55,0.45,2,500000000000.0
1229,0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,10.0,15.0,0.28,1.0,100.0,3.4998779892921448,0.0,7.0,1.0,2.625,0.0,4.5,1.0,1.0,0.416666666666667,20.0,0.75,0.0,4.0,2.0,0.5,0.5,1,0.3373276748330756
1231,0,7.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,48.0,0.16,1.0,97.0,3.5,0.0,28.9990234375,2.0,2.95,0.0,2.4088073809941593,1.0,1.0,0.424242424242424,303.0,0.5,0.0,7.0,7.0,0.5,0.5,3,3.3004282946272694
1238,0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,6.0,0.48,1.0,33.0,3.0,0.0,2.0,1.0,1.14285714285714,0.0,3.14285714285714,1.0,1.0,0.0,82.99585384130478,0.5,0.0,1.0,2.0,0.51,0.49,1,1.6556953435210124
1254,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,14.0,0.22,0.0,75.0,3.0,0.0,5.496337890625,1.0,3.25,1.0,5.5,1.0,1.0,0.166666666666667,22.0,0.428571428571429,0.0,2.0,3.0,0.69,0.31,1,3.710522530098316
