test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,CountPath_Min,MaxNesting_Mean,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,proba0,proba1,num_features_changed,dist_unit_l2
844,0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.44,1.0,0.0,2.4696120023727417,0.0,8.0,1.0,3.33333333333333,0.0,3.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.5,0.5,1,1.032232562812779
845,0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.41,2.0,0.0,2.0947035551071167,0.0,8.0,1.0,3.33333333333333,0.0,3.0,1.0,0.0,0.333333333333333,0.0,3.0,1.0,0.5,0.5,1,1.2851048461429908
847,0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.29,0.0,91.0,3.2803808450698853,0.0,3.0,1.0,0.714285714285714,0.0,1.0,1.0,0.0,0.4,0.0,3.0,0.0,0.5,0.5,1,0.4853764703423913
850,0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,12.0,0.22,0.0,68.0,4.0,0.0,3.756591796875,1.0,2.66666666666667,1.0,2.0,1.0,0.263157894736842,0.5,0.0,2.0,2.0,0.5,0.5,1,6.489750506919773
54,0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,7.0,5.0,0.18,3.0,76.0,1.7880859375,0.0,8.0,1.0,2.5,0.0,2.0,1.0,1.375,0.4,0.0,4.0,4.0,0.5,0.5,1,1.4919155959115797
852,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,12.0,0.31,1.0,75.0,4.0,0.0,3.632080078125,1.0,2.14285714285714,0.0,1.0,1.0,0.388888888888889,0.25,0.0,2.0,3.0,0.5,0.5,1,7.880723027744207
854,0,11.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,8.0,7.0,0.2,3.0,33.0,1.08642578125,0.0,23.0,1.0,4.27777777777778,0.0,1.0,1.0,0.142857142857143,0.2,0.0,3.0,2.0,0.5,0.5,1,1.9651788875947895
59,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.8,1.0,0.0,2.376617133617401,0.0,2.0,1.0,0.166666666666667,0.0,1.0,1.0,0.0,0.4,0.0,4.0,2.0,0.5,0.5,1,1.0949567424669526
872,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.66,0.0,0.0,2.327880859375,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,0.5,0.5,1,1.127828909094747
887,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,0.55,0.0,78.0,3.574354887008667,1.0,8.0,2.0,2.75,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.5,0.5,1,0.2870936955288317
159,0,4.0,0.0,1.0,3.0,4.0,4.0,4.0,0.0,3.0,23.0,0.26,1.0,95.0,3.15185546875,0.0,18.0,1.0,2.03703703703704,0.0,1.0,1.0,0.5,0.0,0.0,4.0,0.0,0.5,0.5,2,750000000000.0
901,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,5.0,0.27,3.0,100.0,2.0,4.0,7.185546875,1.0,11.2857142857143,1.0,4.0,1.0,0.888888888888889,1.0,0.0,1.0,1.0,0.5,0.5,1,6.345087388706885
908,0,8.0,8.09627366065979,2.0,0.0,0.0,0.0,2.0,0.0,10.0,10.0,0.41,0.0,82.0,1.0,0.0,7.0,1.0,6.62962962962963,1.0,1.0,1.0,1.26666666666667,0.666666666666667,0.0,1.0,1.0,0.5,0.5,1,903726339340.21
925,0,7.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,7.0,12.0,0.34,1.0,83.0,2.0,0.0,9.24658203125,1.0,3.26315789473684,1.0,1.0,1.0,1.36363636363636,0.714285714285714,0.0,1.0,3.0,0.5,0.5,1,6.661748943998157
927,0,0.0,5.963885307312012,1.0,1.0,0.0,1.0,1.0,0.0,7.0,12.0,0.26,1.0,86.0,1.0,0.0,19.0,2.0,4.8,2.0,0.0,1.0,0.863636363636364,0.5,0.0,2.0,1.0,0.5,0.5,1,2036114692687.9883
928,0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,6.0,25.0,0.45,0.0,84.0,2.0,0.0,16.343013525009155,1.0,3.3,0.0,0.0,1.0,0.818181818181818,1.0,0.0,2.0,1.0,0.5,0.5,1,1.907792551932058
936,0,4.0,0.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,6.0,0.15,9.0,0.0,2.0,0.0,16.355382442474365,2.0,3.91666666666667,0.0,2.0,1.0,0.941176470588235,0.25,0.0,3.0,2.0,0.5,0.5,1,2.5781119511409205
200,0,16.0,0.0,1.0,19.0,12.0,2.0,11.0,6.0,26.0,23.2578125,0.52,0.0,95.0,2.0,0.0,16.0,2.0,3.29896907216495,0.0,0.0,1.0,0.724770642201835,0.5,0.0,2.0,7.0,0.5,0.5,1,11.633209114615848
204,0,10.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,0.53,1.0,88.0,4.0,0.0,5.75421142578125,2.0,3.375,0.0,0.0,1.0,2.0,0.5,0.0,2.0,7.0,0.5,0.5,1,5.816062516596834
205,0,8.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.24,1.0,90.0,3.0,0.0,9.0,1.0,3.5,1.0,1.0,1.0,2.91666666666667,0.31803759932518005,0.0,2.0,5.0,0.5,0.5,1,181962400674.81995
937,0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,6.0,6.0,0.28,0.0,50.0,3.246158003807068,0.0,7.0,1.0,2.66666666666667,1.0,3.0,1.0,0.3,0.5,0.0,1.0,1.0,0.5,0.5,1,0.5084594605371804
941,0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,6.0,2.0,0.36,1.0,55.0,2.0,0.0,12.149377882480621,1.0,4.16666666666667,0.0,1.0,1.0,0.888888888888889,1.0,0.0,1.0,1.0,0.5,0.5,1,1.6358498979892566
226,0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,6.0,33.0,0.16,0.0,95.0,1.320068359375,0.0,18.0,1.0,2.05555555555556,0.0,1.0,1.0,0.536585365853659,1.0,0.0,2.0,1.0,0.5,0.5,1,1.8075891276292948
1040,0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.53,4.10400390625,0.0,2.0,0.0,16.0,1.0,3.0,1.0,1.0,1.0,1.5,0.666666666666667,0.0,1.0,1.0,0.5,0.5,1,895996093750.0
1052,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,7.0,0.85,3.0,78.0,2.0,0.0,16.0,1.0,1.875,0.0,1.0,1.0,0.3,0.5188258091608686,0.0,1.0,1.0,0.5,0.5,1,147840857505.79834
1056,0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,0.35,1.0,100.0,1.88330078125,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.5,0.5,1,1.4276940636372402
1057,0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,11.0,12.0,0.37,1.0,100.0,1.8876953125,0.0,6.0,1.0,2.75,0.0,1.0,1.0,0.777777777777778,1.0,0.0,1.0,1.0,0.5,0.5,1,1.424729992916886
269,0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,7.0,0.23,0.0,0.0,1.779296875,0.0,13.0,1.0,1.5,0.0,2.0,1.0,0.0,0.333333333333333,0.0,5.0,1.0,0.5,0.5,1,1.497843737352288
1116,0,3.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,9.0,4.0,0.32,6.0,62.0,2.0,0.0,6.32958984375,2.0,6.125,1.0,2.0,1.0,0.833333333333333,0.571428571428571,0.0,2.0,1.0,0.5,0.5,1,7.645491081964911
323,0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,6.0,0.1,9.0,71.0,2.477294921875,0.0,7.0,1.0,4.42857142857143,1.0,2.0,1.0,0.666666666666667,0.5,0.0,2.0,1.0,0.5,0.5,1,1.0270505046027067
377,0,1.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,3.0,9.0,0.21,3.0,50.0,3.0,0.0,7.20703125,2.0,2.7,0.0,1.0,1.0,1.35714285714286,0.5,0.0,3.0,7.0,0.5,0.5,1,2.9653880851197334
385,0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,6.0,8.0,0.43,0.0,77.0,3.6639004349708557,3.0,4.0,1.0,3.6,0.0,1.0,1.0,1.0,0.333333333333333,0.0,4.0,4.0,0.5,0.5,1,0.226696050876108
388,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,0.36,0.0,78.0,3.1798877716064453,0.0,4.0,1.0,3.5,0.0,1.0,1.0,0.75,0.375,0.0,3.0,3.0,0.5,0.5,1,0.5531581197848385
400,0,1.0,0.0,1.0,11.0,0.0,3.0,1.0,0.0,7.0,14.0,0.86,0.0,91.0,3.187744140625,0.0,8.0,1.0,4.8,0.0,1.0,1.0,0.705882352941177,0.3,0.0,3.0,4.0,0.5,0.5,1,0.5478590714787888
437,0,12.0,8.0,1.0,0.0,0.0,1.0,3.0,1.0,15.0,17.0,0.22,0.0,79.0,2.0,0.0,1.93798828125,2.0,6.73684210526316,0.0,1.0,1.0,1.16666666666667,0.75,0.0,3.0,5.0,0.5,0.5,1,6.428575380663554
442,0,4.0,2.943359375,1.0,1.0,0.0,3.0,3.0,0.0,23.0,18.0,0.49,1.0,81.0,2.0,0.0,9.0,2.0,4.96969696969697,1.0,1.0,1.0,1.40540540540541,1.0,0.0,1.0,2.0,0.5,0.5,1,8056640625000.0
457,0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,7.0,8.0,26.0,0.44,0.0,79.0,2.0,0.0,14.50622421503067,2.0,3.55555555555556,0.0,1.0,1.0,0.789473684210526,0.8,0.0,2.0,6.0,0.5,0.5,1,0.8410143615838694
459,0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,7.0,13.0,3.0411376953125,0.27,0.0,87.0,2.0,1.0,15.0,2.0,2.65,0.0,1.0,1.0,0.784615384615385,0.6,0.0,5.0,3.0,0.5,0.5,1,11.007433406330431
462,0,2.0,5.84130859375,1.0,4.0,0.0,2.0,1.0,0.0,16.0,22.0,0.35,0.0,77.0,1.0,0.0,7.0,1.0,7.78947368421053,1.0,1.0,1.0,1.15,1.0,0.0,2.0,4.0,0.5,0.5,1,8158691406250.0
463,0,2.0,7.0,1.0,14.0,10.2265625,5.0,4.0,3.0,7.0,32.0,0.56,1.0,94.0,2.0,5.0,10.0,2.0,6.20454545454545,1.0,1.0,1.0,1.12244897959184,0.375,0.0,1.0,10.0,0.5,0.5,1,5773437500000.0
492,0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,5.0,2.0,0.27,4.694316387176514,25.0,1.0,0.0,11.0,1.0,10.0,7.0,2.0,1.0,3.16666666666667,1.0,0.0,4.0,1.0,0.5,0.5,1,1305683612823.4863
504,0,0.0,0.0,2.0,2.0,6.0,4.0,4.0,0.0,5.0,34.0,0.55,0.0,82.0,2.0,2.0,12.0,2.0,11.4705882352941,0.0,1.0,1.0,0.871794871794872,0.545454545454545,0.0,5.38653039932251,5.0,0.5,0.5,1,1.088270336352625
1195,0,1.0,5.0,1.0,0.0,1.0,3.0,4.0,3.0,8.0,4.0,0.8,1.0,66.0,3.0,2.0,6.0,1.0,4.53846153846154,0.0,1.0,1.0,0.722222222222222,0.4299313255718774,0.0,1.0,1.0,0.5,0.5,1,284354388713.83655
1205,0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,6.0,13.0,0.27,0.0,57.0,3.077599048614502,0.0,8.0,1.0,3.9375,1.0,2.0,1.0,0.85,1.0,0.0,2.0,1.0,0.5,0.5,1,0.6221509182415189
613,0,3.0,1.0,1.0,7.0,13.0,4.0,5.0,3.0,6.0,13.95751953125,0.81,0.0,92.0,4.0,3.0,16.0,2.0,4.95238095238095,0.0,1.0,1.0,0.75,0.4,0.0,7.0,4.0,0.5,0.5,1,4.730986210878472
641,0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,10.0,0.21,0.0,33.0,1.24609375,0.0,12.0,1.0,1.90909090909091,0.0,0.0,1.0,0.533333333333333,0.666666666666667,0.0,5.0,1.0,0.5,0.5,1,1.8574843180885892
642,0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.29,4.0,50.0,1.43359375,0.0,16.0,2.0,4.0,2.0,4.0,1.0,0.833333333333333,0.5,0.0,1.0,2.0,0.5,0.5,1,1.731017300686813
648,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,26.0,0.27,0.0,15.0,3.003660559654236,0.0,2.0,1.0,0.846153846153846,0.0,1.0,1.0,0.142857142857143,1.0,0.0,3.0,2.0,0.5,0.5,1,0.672021745814847
649,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.23,0.0,70.0,3.245973825454712,0.0,6.0,1.0,1.6,1.0,2.0,1.0,1.28571428571429,0.5,0.0,7.0,2.0,0.5,0.5,1,0.5085836871339401
1253,0,0.0,2.0,1.0,2.0,0.0,0.0,5.0,1.0,8.0,8.0,0.14,0.0,56.0,2.298583984375,0.0,15.0,2.0,3.27272727272727,1.0,2.0,1.0,1.0,0.666666666666667,0.0,1.0,1.0,0.5,0.5,1,1.1475893805637747
651,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.12,1.0,0.0,3.0,0.0,3.0,1.0,0.444444444444444,0.0,2.0,1.0,0.363636363636364,0.86865234375,0.0,2.0,0.0,0.5,0.5,1,131347656250.0
660,0,6.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,12.0,0.22,4.0,0.0,3.0,0.0,19.0,1.0,4.0,0.0,4.0,1.0,0.65,0.019287109375,0.0,2.0,1.0,0.5,0.5,1,980712890625.0
661,0,1.0,2.0,1.0,2.0,0.0,0.0,5.0,0.0,7.0,9.0,0.23,1.0,62.0,3.0,2.0,17.0,1.0,3.08333333333333,0.0,0.0,1.0,0.777777777777778,0.0048828125,0.0,1.0,0.0,0.5,0.5,1,995117187500.0
662,0,6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,13.0,0.2,3.0,78.0,3.0,0.0,15.462799310684204,1.0,4.68421052631579,0.0,1.0,1.0,1.42857142857143,0.0,0.0,2.0,2.0,0.5,0.5,2,1000000000000.0
666,0,3.0,0.0,1.0,0.0,0.0,3.0,5.0,0.0,13.0,17.0,0.23,4.0,70.0,3.0,0.0,24.803714990615845,2.0,3.8,1.0,2.0,1.0,1.84615384615385,0.0,0.0,1.0,1.0,0.5,0.5,2,1000000000000.0
668,0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,1.0,9.0,13.0,0.18,3.0,60.0,3.0737125277519226,0.0,0.0,2.0,3.71428571428571,0.0,1.0,1.0,0.5,0.6,0.0,6.0,2.0,0.5,0.5,2,8.790610108419854
670,0,3.0,0.0,1.0,2.0,0.0,0.0,4.0,1.0,6.0,26.0,0.09,0.0,61.0,3.0,0.0,5.524658203125,2.0,3.6,1.0,1.0,1.0,0.485714285714286,1.0,0.0,3.0,3.0,0.5,0.5,1,4.54449676138893
675,0,11.0,0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,41.0,0.18,3.0,0.0,3.0,0.0,2.7685546875,1.0,3.26923076923077,0.0,1.0,1.0,0.925925925925926,0.928571428571429,0.0,3.0,10.0,0.5,0.5,1,14.242359811306407
676,0,6.0,4.0,1.0,0.0,3.0,1.0,16.0,12.6416015625,7.0,29.0,0.09,3.0,91.0,3.0,8.0,30.0,2.0,2.75862068965517,0.0,0.0,1.0,0.746666666666667,0.9,0.0,3.0,2.0,0.5,0.5,1,6358398437500.0
678,0,5.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,17.0,0.15,5.0,0.0,3.0,0.0,21.0,2.0,3.0,0.0,1.0,1.0,2.0,0.1318359375,0.0,1.0,1.0,0.5,0.5,1,868164062500.0
680,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.22,4.0,0.0,3.0,0.0,13.0,1.0,2.625,0.0,4.0,1.0,1.7,0.10693359375,0.0,3.0,0.0,0.5,0.5,1,893066406250.0
1264,0,0.0,10.0,1.0,4.0,4.0,1.0,9.0,0.0,17.0,29.0,0.13,2.0,74.0,3.0,0.0,25.0,2.0,3.48717948717949,0.0,1.0,1.0,0.959183673469388,0.440185546875,0.0,1.0,0.0,0.5,0.5,1,559814453125.0
1267,0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,0.44,7.0,0.0,3.0,0.0,13.0,1.0,3.0,1.0,11.0,1.0,0.0,0.109375,0.0,1.0,0.0,0.5,0.5,1,890625000000.0
690,0,4.0,3.602636456489563,1.0,0.0,0.0,2.0,7.0,0.0,19.0,10.0,0.18,2.0,50.0,4.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.125,0.75,0.0,1.0,1.0,0.5,0.5,2,6397363543510.4375
696,0,1.0,1.0,1.0,2.0,0.0,1.0,4.0,0.0,8.0,8.0,0.3,2.0,62.0,3.0,2.0,12.0,1.0,3.0,0.0,0.0,1.0,0.933333333333333,0.129150390625,0.0,1.0,0.0,0.5,0.5,1,870849609375.0
699,0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,1.0,19.0,16.0,0.16,1.0,75.0,3.0,0.0,2.666015625,2.0,4.52941176470588,0.0,0.0,1.0,1.08695652173913,1.0,0.0,5.0,2.0,0.5,0.5,1,7.194787661875356
703,0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,10.0,15.0,0.29,1.0,100.0,2.4593605995178223,0.0,6.0,1.0,2.3125,0.0,1.0,1.0,0.416666666666667,0.5,0.0,3.0,3.0,0.5,0.5,1,1.0391470393100894
704,0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,13.0,0.18,2.0,50.0,2.2697096467018127,0.0,0.0,1.0,1.71428571428571,0.0,1.0,1.0,0.5,0.5,0.0,3.0,4.0,0.5,0.5,2,8.177596306970054
705,0,7.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,6.0,31.0292906165123,0.15,1.0,96.0,4.0,0.0,0.0,2.0,2.67241379310345,0.0,1.0,1.0,0.453125,0.285714285714286,0.0,8.0,6.0,0.5,0.5,2,12.924067732016844
710,0,4.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,11.0,0.32,1.0,0.0,4.0,0.0,15.0,1.0,3.76470588235294,0.0,1.0,1.0,0.428571428571429,0.379150390625,0.0,1.0,0.0,0.5,0.5,1,620849609375.0
1277,0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,7.0,14.0,0.24,0.0,79.0,1.150146484375,0.0,20.0,1.0,2.375,0.0,1.0,1.0,0.571428571428571,1.0,0.0,2.0,0.0,0.5,0.5,1,1.9221998621496545
720,0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,14.0,0.22,0.0,75.0,3.0,0.0,8.14474081993103,1.0,3.25,1.0,1.0,1.0,0.166666666666667,0.666666666666667,0.0,2.0,2.0,0.5,0.5,1,4.335376763815134
726,0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,2.0,17.0,0.22,0.0,82.0,3.0,1.0,4.21875,2.0,2.64705882352941,0.0,0.0,1.0,0.476190476190476,1.0,0.0,3.0,1.0,0.5,0.5,1,6.67113516794595
727,0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0,18.0,0.5,3.0,90.0,3.0,0.0,24.0,2.0,3.73684210526316,1.0,4.0,1.0,1.09090909090909,0.157470703125,0.0,1.0,2.0,0.5,0.5,1,842529296875.0
738,0,1.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,0.0,2.0,0.53,3.0,33.0,2.4542348384857178,0.0,19.0,1.0,6.0,2.0,5.0,1.0,0.6,0.0,0.0,1.0,3.0,0.5,0.5,2,1000000000000.0
1283,0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,9.0,0.31,1.0,61.0,3.0,0.0,13.41552734375,2.0,3.30769230769231,0.0,1.0,1.0,0.294117647058824,0.75,0.0,1.0,0.0,0.5,0.5,1,3.9068098800236384
741,0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,26.0,0.55,0.0,90.0,3.0,3.0,4.141568183898926,1.0,10.6296296296296,0.0,0.0,1.0,0.2,1.0,0.0,1.0,3.0,0.5,0.5,1,6.697164378825839
744,0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.21,6.0,0.0,2.53759765625,0.0,15.0,1.0,5.0,3.0,4.0,1.0,0.5,0.0,0.0,4.0,2.0,0.5,0.5,1,0.31188610801948474
745,0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.33,5.0,66.0,2.049060344696045,0.0,24.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,5.0,1.0,0.5,0.5,2,1000000000000.0
747,0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,11.0,0.42,4.0,0.0,3.0,1.0,11.001221179962158,2.0,2.53333333333333,0.0,1.0,1.0,0.444444444444444,0.0,0.0,6.0,2.0,0.5,0.5,2,1000000000000.0
1288,0,0.0,1.0,1.0,1.0,6.0,2.0,2.0,0.0,3.0,24.0,0.17,6.0,88.0,4.0,0.0,27.0,2.0,5.68,0.0,1.0,1.0,0.321428571428571,0.32574462890625,0.0,1.0,1.0,0.5,0.5,1,424255371093.75
753,0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,3.0,19.0,0.27,3.0,60.0,3.0,0.0,16.2880859375,2.0,3.68421052631579,0.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,0.5,0.5,2,1000000000000.0
754,0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,14.0,9.0,0.16,3.0,25.0,3.272683620452881,0.0,0.0,2.0,3.33333333333333,0.0,1.0,1.0,0.9375,0.6,0.0,5.0,4.0,0.5,0.5,2,9.118830428476846
1292,0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.42,2.41796875,0.0,3.0,0.0,20.0,1.0,6.0,6.0,9.02197265625,1.0,0.0,0.75,0.0,2.0,0.0,0.5,0.5,2,11433289227015.963
1297,0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,16.0,0.18,1.0,56.0,1.970458984375,0.0,19.0,1.0,3.5,0.0,1.0,1.0,0.416666666666667,0.0,0.0,5.0,2.0,0.5,0.5,2,1000000000000.0
772,0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.34,2.0,0.0,3.0,0.0,4.536003053188324,1.0,3.57142857142857,0.0,2.0,1.0,1.11111111111111,0.0,0.0,4.0,6.0,0.5,0.5,1,6.2268976618121705
1302,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.23,1.0,0.0,2.1564559936523438,0.0,13.0,1.0,0.625,0.0,2.0,1.0,1.5,0.5,0.0,2.0,1.0,0.5,0.5,1,0.5689626374929767
782,0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,10.0,25.0,0.23,2.0,66.0,3.0,0.0,0.193359375,1.0,1.92307692307692,0.0,0.0,1.0,0.84375,0.5,0.0,3.0,3.0,0.5,0.5,1,7.354188798392232
786,0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,0.69,1.9375,0.0,3.0,0.0,18.0,1.0,6.0,6.0,17.0,2.0,1.0,0.5,0.0,5.0,1.0,0.5,0.5,1,2062500000000.0
