,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE
172,0,3,1,5.0,2,3,81,1,4,13,1,0.31,1,84,1,1,8,1,10.25,3,1,1.09090909090909,0,3,0.865853658536585,0,3
877,0,4,1,0,0,7,146,1,2,1,38.0,1.33,0,73,1,8,14,1,2.46666666666667,0,0,0.294117647058824,0,6,0.924137931034483,0,3
363,0,0,0,0,0,0,30.5,1,0,1,0,1.07,0,0,0,0,0,0,0.0,0,0,0.0,0,12,0.958724202626642,0,2
603,0,23,1,0,0,8,601,1,0,0,38,5.46,0,0,0,10,4,2,10.983606557377,0,0,0.0,0,6,0.969811320754717,0,3
828,0,0,1,3.0,0,7,96,1,0,1,9,0.46,0,77,2,0,18,1,5.11111111111111,0,1,0.818181818181818,0,7,0.779605263157895,0,1
929,4,2,1,0,1,19,343,1,1,8,9,0.7,0,85,5,0,47,1,5.3125,0,1,0.721661054994388,0,6,0.849519743863394,0,1
738,0,18,1,0,18,2,82,1,0,0,0,0.85,0,0,1,0,4,1,4.38888888888889,2,3,0.15,0,6,0.876651982378855,0,2
912,0,1,1,0,0,13,21.5,1,1,1,18,1.08,2,25,1,0,20,1,3.2,1,1,0.727272727272727,0,9,0.968944099378882,0,2
1087,0,9,1,0,0,9,21.5,1,0,25,4,0.39,4,77,1,1,33,1,9.69230769230769,0,1,1.8,0,6,0.970948012232416,0,4
1023,2,1,1,6,0,8,94,1,0,1,52.5,0.64,1,53,4,0,14,1,6.33333333333333,2,2,1.27272727272727,1,6.5,0.909420289855073,0,2
1246,5,0,2,0,0,18,93.0,1,0,2,18,0.67,6,84,2,1,31,2,5.52173913043478,0,1,1.64,0,14,0.972681524083393,0,1
2131,1,0,1,0,1,5,39,1,0,0,1,2.29,2,0,2,0,2,1,1.0,1,2,1.4,0,18,0.797101449275362,0,0
395,0,1,2,5,22,4,21.5,1,0,0,21,0.71,3,95,1,0,10,1,7.86363636363636,3,2,1.20833333333333,0,7,0.974308300395257,0,2
2083,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,1,3,1,2,4,4,94,1,0,0,6,1.04,0,60,1,0,5,2,2.1,0,1,0.583333333333333,0,10,0.954954954954955,0,1
854,0,0,1,0,0,9,185,1,2,7,15,0.92,1,71,3,2,14,1,3.88235294117647,1,1,0.631578947368421,0,6,0.981776765375854,0,2
1229,3,3,1,0,0,4,125,1,0,20,15,0.32,2,88,3,0,21,3,4.80952380952381,0,1,1.82608695652174,0,6,0.990196078431373,0,1
168,0.5,10,1,9,0,7,696,2,50,19,0,0.66,1,90,1,0,16,1,7.48684210526316,1,1,0.692307692307692,0,6,0.849949647532729,0,5
2043,0,0,1,4,3,4,87.0,1,19,0,13,0.25,2,89,2,3,5,2,4.15625,0,1,0.514285714285714,0,17.0,0.741905642923219,0,0
1617,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,12,1,1,1,13,7,126.0,2,0,2,5,0.59,1,93,1,0,5,1,3.0,1,2,0.761904761904762,0,0,0.850098619329389,0,1
936,0,1,1,0,0,8,54,1,0,2,3,0.64,1,50,4,0,12,1,5.75,1,1,1.16666666666667,0,6,0.932515337423313,0,2
1137,0,1,1,0,0,11,134,1,0,15,6,0.85,2,89,4,0,11,1,2.86842105263158,0,1,1.22222222222222,0,6,0.926380368098159,0,2
1216,2,0,1,0,1,7,30.5,1,0,18,59,0.97,0,93,1,0,17,4,1.9672131147541,0,0,0.412698412698413,0,6,0.952177625960717,0,2
2162,1,3,1,0,2,2,38,1,1,1,1,0.49,1,40,1,2,3,2,3.0,0,1,1.33333333333333,0,59,0.889705882352941,2,0
932,2,2,1,0,0,2,80,1,0,1,16,0.35,0,95,1,0,14,2,2.25,0,1,1.18181818181818,0,16,0.96969696969697,0,1
769,5,2,4,0,6,8,78,1,0,0,0,0.37,9,0,1,0,19,1,5.0,0,1,2.77777777777778,0,6,0.914209115281501,0,1
1558,0,0,1,5,3,5,62,1,2,0,4,0.66,0,76,4,0,0,1,3.66666666666667,0,2,0.5,0,6,0.810344827586207,0,1
1273,0,1,1,0,1,7,21.5,1,0,13,25,0.83,1,87,1,3,22,1,7.88461538461539,1,1,0.928571428571429,0,11,0.978632478632479,0,2
1297,1,0,1,0,0,9,163,1,3,1,10,0.81,1,85,3,1,23,2,2.85714285714286,0,0,0.75,0,6,0.740740740740741,0,2
428,0,10.5,1,14,0,6,739,1,0,0,45.5,4.2,0,100,1,1,25,1,4.14414414414414,0,0,0.0,0,6,0.941564561734213,0,5
19,8,5,1,3,0,0,60,1,2,2,3.0,0.06,0,97,1,1,12,4,5.91089108910891,0,1,1.12621359223301,0,17,0.49563838223632,0,1
1816,5,4,1,3,12,4,144,4,2,1,7,0.79,1,83,2,0,3,2,2.38888888888889,0,1,0.565217391304348,0,6.5,0.756544502617801,0,2
1024,1,2,2,0,0,5,152,1,0,0,17,0.63,1,0,4,1,20,1,2.5,0,1,1.0,0,6,0.856521739130435,0,3
1428,,,,,,,,,,,,,,,,,,,,,,,,,,,
1562,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,1,0,1,0,1,4,21.0,1,1,0,25,0.21,5,0,2,0,4,2,1.51851851851852,0,1,0.3,0,17.0,0.962962962962963,0,2
2100,0,0,1,0,2,0,26,1,1,0,12,0.08,1,0,2,0,4,2,1.2,0,1,0.888888888888889,0,31.0,0.908433734939759,0,0
2102,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1,0,2,0,0,1,22,1,0,2,3,0.52,0,50,2,0,3,1,4.25,1,1,0.666666666666667,0,6,0.431811277190424,0,2
996,0,1,2,0,0,10,60,1,0,0,3,0.79,2,0,4,0,14,1,4.75,1,1,0.5,0,6,0.903614457831325,0,2
56,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,0,0,1,0,0,0,130,1,0,0,45.5,0.29,0,0,7,0,33,3,0.0178571428571429,0,0,0.0,0,17,0.978319783197832,0,2
663,1,0,1,0,1,2,200,1,11,19,32,0.41,1,93,1,1,43,6,3.02272727272727,0,0,0.851063829787234,0,6.5,0.942583732057416,0,1
1430,1,1,1,5,0,1,325,1,8,16,33,0.5,2,91,1,0,47,4,4.62790697674419,0,1,1.22222222222222,0,6.5,0.811206896551724,0,1
1608,4,0,1,17,4,10,141,1,6,1,1,0.2,10,91,7,2,3,1,5.18181818181818,1,0,1.30769230769231,0,6.5,0.734390485629336,0,3
1812,2,0,1,0,6,1,131,1,3,3,7,0.73,1,72,2,3,3,2,5.66666666666667,0,0,1.06666666666667,0,66,0.793002915451895,0,1
1459,1,0,2,6,0,3,81,2,0,10,3,0.34,3,73,2,0,13,1,6.58333333333333,1,2,0.296296296296296,0,6.5,0.656488549618321,0,0
2088,2,0,1,9,3,0,83,1,3,2,13,0.08,5,87,1,0,1,2,4.5,0,2,1.52380952380952,0,133.0,0.996658312447786,2,1
1106,0,1,1,0,0,13,73,1,2,5,1,0.82,3,60,2,2,16,1,6.5,1,2,0.0625,0,8,0.962765957446808,0,1
641,6,8,2,15,7,5,344,1,2,4,40,0.41,1,93,2,0,22,2,4.64285714285714,0,1,1.0,0,6.5,0.685931558935361,0,1
214,0,0,1,6,1,3,99,1,0,11,17,0.5,1,83,2,0,7,1,6.52941176470588,0,1,0.736842105263158,0,6,0.857142857142857,0,2
2069,0,0,1,0,2,5,65,1,1,0,8,0.56,1,0,2,0,1,2,1.22222222222222,0,2,0.333333333333333,0,14.0,1.0,0,0
833,0,2,1,14,0,17,148,1,1,0,3,0.58,7,70,2,0,7.5,1,8.33333333333333,2,3,1.5,0,6,0.968325791855204,0,2
193,28,0,2,64,2,5,21.5,1,0,9,1,0.21,0,92,1,0,7,1,8.68965517241379,1,1,0.721661054994388,0,11,0.88568683957733,0,3
2077,4,0,1,0,2,11,172,1,1,1,8,0.31,3,100,2,0,2,2,2.46153846153846,0,2,0.75,0,14.0,1.0,0,0
2108,4,0,1,3,21,3,142,2,1,0,26,0.29,0,88,2,0,2,2,0.903225806451613,0,1,0.147058823529412,0,14.0,0.97997138769671,0,1
1122,2,1,2,0,0,46,21.5,1,0,8.5,9,0.46,5,82,3,0,22,2,8.33333333333333,1,2,2.5,1,6,0.979591836734694,0,2
2150,7,0,1,2,8,9,127,2,0,0,2,0.65,4,87,1,0,11,2,5.22222222222222,1,1,1.75,0,6.5,0.779527559055118,0,2
2117,1,0,1,0,1,8,93,1,3,0,5,0.55,3,0,0,0,5,2,0.777777777777778,0,2,0.5,0,49.0,0.996742671009772,0,1
74,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,1,2,1,2,0,2,21.5,1,1,3,23,0.83,0,75,2,0,10,2,2.25925925925926,0,0,0.413793103448276,0,22,0.928921568627451,0,2
949,1,3,2,0,0,10,112,1,0,2,5,0.48,3,72,4,0,20,1,7.77777777777778,1,1,1.72727272727273,0,6.5,0.812182741116751,0,1
1314,0,0,1,0,0,7,195,1,0,0,8.5,1.26,0,0,1,2,11,3,0.80952380952381,35.5,0,0.130434782608696,0,13,0.897243107769424,0,2
845,0,0,1,0,0,3,135,5,0,12,11,0.62,2,70,0,0,24,1,5.63636363636364,1,1,1.53846153846154,0,6.5,0.918072289156627,0,0
175,13,7,1,1,2,4,666,2,45.0,8.5,5,0.7,0,95,1,0,13,1,3.97457627118644,1,1,0.471074380165289,0,6.5,0.684674751929438,0,3
778,4.5,9,3,2,6,5,87.0,3,10,4.0,30,0.34,4,96,1,1,42,3,4.61428571428571,1,1,1.73333333333333,0,6,0.991799544419134,0,0
972,0,1,1,2,0,10,52,1,0,3,2,0.32,5,0,2,0,12.0,1,12.3333333333333,7,3,3.6,1,0,0.949790794979079,0,2
873,1,15,1,0,0,7,398.0,1,6,6.5,35,0.87,0,86,3,0,28,1,5.05263157894737,0,1,0.55,0,6.5,0.776936026936027,0,0
1045,2,1,1,0,0,6,35.0,1,0,15.0,28,0.7,1,86,2,0,21,2,2.93548387096774,0,1,1.02941176470588,0,1.0,0.979946524064171,0,2
947,3,3,2,0,1,11,87.0,1,6,10,10.0,0.54,4,85,3,3,28,1,6.37037037037037,1,0,2.51724137931034,0,6.5,0.992506244796003,0,0
2091,1,0,1,0,1,3,102,1,0,1,18,0.59,21.5,13.0,4,0,1,2,1.22727272727273,0,1,0.12,0,8.5,0.939490445859873,0,0
2166,1,4,1,0,13,4,95,1,0,0,9,0.66,1,0,1,0,3,2,16.3571428571429,0,3,0.823529411764706,0,6.5,0.841328413284133,0,1
2053,5,1,1,5,1,2,114,1,4,2,0.5,0.38,0,83,4,0,5,1,2.15384615384615,0,2,0.310344827586207,0,14.0,1.0,0,1
27,6,5,4,0,0,1,129,1,1,8.5,28,0.18,0,94,1,1,7,2,8.5,0,1,1.30952380952381,0,6,0.533261802575107,0,5
835,1,0,1,0.5,0,39,140.0,1,0,0,4,0.54,12,80,2,0,25,1,9.6,5,3,1.28571428571429,0,6,0.990740740740741,2,1
1158,0,31.0,1,0,0,12,39,2,0,1,2,0.71,3,0,2,0,9,1,4.0,2,2,1.5,0,6,0.7,3,1
1118,7,1,2,0,0,13,35.0,4,0,16.0,7,0.73,3,85,0,1,24,2,6.26666666666667,2,1,1.52941176470588,0,6,0.988522238163558,0,2
2187,4,0,2,9,12,2,75,5,0,0,17,0.09,0,84,2,0,8,1,8.65217391304348,2,1,1.84615384615385,0,6.5,0.912190082644628,3,0
869,0,0,2,0,0,10,166,1,1,3,7,0.79,3,45,3,0,19,1,2.86842105263158,2,2,2.1,0,6,0.83175355450237,0,2
1587,1,0,1,0,1,3,43,13,0,0,1,0.67,6,0,1,0,46,1,1.0,1,2,1.8,0,6.5,0.534883720930233,2,2
1081,2,1,1,0,0,2,137,10,0,6,9,0.86,1,80,0,0,15,2,3.08333333333333,0,1,1.5,0,4.0,0.872093023255814,0,1
819,0,1,1,0.5,0,5,75,1,0,1,8,0.33,0,81,3,0,19,1,5.22222222222222,0,1,0.0625,0,6,0.764705882352941,0,2
163,0,0,3,0,0,11,50,2,0,4,2,0.86,7,37,2,0,1,2,3.0,1,2,1.0,0,6.5,0.700729927007299,0,2
1094,1,4,1,0,0,10,98,1,2,8,1,0.76,1,82,2,4,18,1,5.25,1,1,1.6,0,6.5,0.808429118773946,0,1
2052,0,0,1,0,1,9,140.0,1,0,2,12,0.77,1,79,0,0,2,1,0.666666666666667,0,2,0.5,0,192.5,0.968571428571429,1,0
2071,3,0,6.0,0,1,2,61,1,0,2,11,0.16,4,75,3,0,4,1,1.92857142857143,0,2,1.125,0,6.5,0.9,2,3
1325,5,0,1,7,2,6,113.0,1,14,8,15,0.85,2,87,3,0,19,1,5.85294117647059,0,1,1.05555555555556,0,2.0,0.876138433515483,2,2
1225,4,9,2,0,1,13,21.5,1,0,35,5,0.43,5,83,3,0,7.0,1,10.6666666666667,1,1,2.5,0,6,0.979223125564589,0,2
1642,1,0,1,0,3,19,100.0,1,1,0,8,0.42,13,0,1,0,4,2,6.5,0,1,1.15384615384615,0,31.0,0.821984435797665,0,1
2119,4,2,1,0,1,1,65,1,1,6,9,0.26,3,60,1,0,3,2,2.375,0,0,0.80952380952381,0,6.5,0.945544554455445,1,10
184,0,0,0,39,2,9,76,11,0,0,0,0.46,0,97,1,0,4,1,14.0,4,1,0.75,0,0.0,0.959016393442623,0,2
327,2,0,2,2,15,4,98,2,0,0,14,0.51,2,81,1,0,2,1,1.88888888888889,1,1,1.27777777777778,0,2.0,0.974137931034483,0,3
1005,17,4,1,19,0,19,30.5,1,2,0.5,19,0.88,4,88,3,0,49,1,6.92857142857143,0,1,1.15909090909091,0,6,0.986888111888112,0,1
1151,1,1,1,0,0,9,21.5,3,0,13,13,0.53,3,80,0,0,15,2,5.46666666666667,1,1,1.47058823529412,0,3.0,0.880067567567568,0,1
2094,14,1,1,0,8,5,21.5,1,1,0,29,0.39,3,0,2,0,5,2,1.77777777777778,0,1,0.3,0,14.0,0.980633802816901,3,1
2144,0,0,1,3.5,1,2,33,1,0,0,5,0.33,1,0,1,0,0,1,2.4,2,2,1.57142857142857,0,24.0,0.948051948051948,0,0
1015,0,0,1,27.0,0,10,50,1,0,0,3,0.82,0,0,4,0,11,1,6.66666666666667,2,4,0.6,5,6,0.736677115987461,0,2
1570,5,0,1,5,3,6,48.0,1,4,3,47,0.47,3,78,1,0,1,2,3.48214285714286,0,1,0.508474576271186,0,10.5,0.7550226830849,0,1
1568,5,0,1,5,3,4,48.0,1,1,8,19.0,0.46,1,84,3,0,4,2,3.07407407407407,1,1,0.666666666666667,0,6.5,0.705245628642798,0,2
2086,1,0,1,2,1,6,109,2,1,0,4,0.77,1,80,0,0,3,2,2.5,1,1,0.135135135135135,0,6.5,0.908333333333333,0,3
1131,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,1,0,1,0,2,3,50,1,1,0,8,0.08,6,0,0,0,3,2,2.9,1,1,0.923076923076923,0,31.0,0.695906432748538,0,7
2073,1,4,1,0,11,11,21.5,1,1,0,19,0.7,3,0,1,0,2,2,1.76,0,0,0.357142857142857,0,14.0,0.778869778869779,0,5
16,5,1,1,0,0,5,21.5,1,3,4,19,0.37,1,76,2,0,10,2,6.46428571428571,0,1,1.4,0,14.0,0.429503916449086,0,2
2114,11,0,1,6,4,3,48.0,2,0,1,8,0.81,1,89,2,0,4,2,2.47368421052632,0,1,0.272727272727273,0,14.0,0.997607655502392,0,1
1116,0,2,2,0,0,15,111,13,4,10,0,0.97,1,73,2,2,15,1,4.5,1,0,1.875,0,0.0,0.784860557768924,0,0
1088,0,0,1,0,0,0,45,5,1,2,1,0.42,5,50,4,0,16,1,8.0,3,2,2.25,0,1.0,0.943181818181818,0,1
1132,1,0,1,0,0,0,68,5,1,4,3,0.37,3,44,4,0,14,1,6.8,3,3,2.71428571428571,0,1.0,0.965753424657534,0,1
1227,1,0,1,0,0,4,44,13,1,2,1,0.33,3,66,0,0,13,1,8.0,3,2,3.0,0,1.0,0.951456310679612,0,0
822,0,0,1,15,0,20,21.5,1,0,0,4,0.43,7,74,2,0,13.5,1,7.88888888888889,2,3,1.27272727272727,0,6,0.992094861660079,0,1
1991,1,2,1,0,0,4,90,11,2,1,7,1.08,0,25,3,0,5,2,2.41666666666667,1,2,0.5,0,6.5,0.892857142857143,0,1
104,43,7,1,1,0,2,35.0,3,32,10.5,53,0.3,0,96,2,1,39,1,5.34814814814815,0,0,0.496350364963504,0,6,0.73784355179704,0,2
438,0,0,1,0,0,4,35.0,13,1,8.0,24,1.09,0,91,4,17,14,1,8.52,1,1,0.333333333333333,0,6,0.979942693409742,0,1
645,2,37.0,1,0,0,25,440,2,3,7,9,1.59,3,68,1,0,10,2,0.875,1,0,1.0,0,0.0,0.851990049751244,0,1
2126,0,0,1,4,1,7,86,1,2,0,6,0.41,5,82,2,0,2,2,1.25,1,1,1.45454545454545,0,14.0,0.8212460581585215,0,1
82,1,0,2,4,1,7,66,11,0,0,2,0.99,3,66,1,0,4,2,3.66666666666667,0,1,2.83333333333333,0,0.0,0.7310279519331244,1,1
868,0,3,1,0,0,3,52,5,0,0,7,0.68,0,0,2,0,8,1,1.8,1,1,0.6,0,6.5,0.948051948051948,0,1
884,1,0,2,0,0,14,126.0,13,0,8,8,0.47,4,58,4,0,34,1,8.11111111111111,0,1,1.90909090909091,0,6.5,0.681318681318681,2,0
950,0,10.0,1,0,0,4,90,5,1,0,17,0.45,0,0,2,0,18,1,1.88888888888889,0,1,0.8,0,6.5,0.841791044776119,0,1
2048,0,0,1,0,1,3,133,1,2,3,10,0.67,1,88,0,0,2,1,0.583333333333333,0,2,0.428571428571429,0,31.0,0.975138121546961,0,1
1213,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,3,0,1,3,0,12,21.5,1,10,9,10,0.85,3,84,2,1,15,2,4.08695652173913,1,0,1.32,0,6,0.570184983677911,0,2
2097,0,0,1,0,1,4,130.0,1,0,0,3,0.16,3,0,0,0,2,1,1.0,0,2,0.0,0,14.0,0.983739837398374,0,1
1145,0,1,2,0,1,6,48.0,1,5,11,19,0.67,0,93,2,17,21,1,6.44,0,0,1.03703703703704,0,5.0,0.913357400722022,1,1
1033,3,12,1,0,0,10,717,1,6,3,41,1.22,0,95,2,19,36,1,11.7258064516129,0,1,0.5,1,6.5,0.932909604519774,0,1
783,2,2,2,2,0,3,61.0,4,1,12,27,0.21,1,80,4,0,13,3,4.21875,0,1,1.67391304347826,0,6.5,0.892391304347826,0,0
196,0,0,1,12,0,8,466.0,6,0,0,1,2.47,0,100,7,2,0,0,1.0,1,1,1.0,0,6,0.814285714285714,0,0
628,1,1,1,2,0,4,74.0,11,3,2,49,0.77,0,78,2,0,11,1,2.09259259259259,0,1,0.535714285714286,0,2.0,0.990066225165563,0,1
1956,1,0,1,0,0,12,107,5,0,4,2,1.26,0,40,2,0,6,1,5.0,1,2,0.6,1,6.5,0.938388625592417,0,4
1065,1,1,2,1,0,1,124,4,2,3,5,0.59,1,58,0,0,14,2,7.88888888888889,1,1,1.36363636363636,0,1.0,0.976,0,2
1034,0,2,2,0,0,12,296,4,1,0,19,0.81,2,0,1,0,18,1,2.59090909090909,1,1,0.296296296296296,0,6.5,0.810092961487384,0,0
1578,7,6.5,1,2,5,1,77,1,3,1,25,0.19,0,70,4,0,4,2,1.82857142857143,0,1,0.282051282051282,0,6.5,0.726078799249531,0,10
140,8,7,1,9.0,23,2,21.5,1,0,20,54,0.76,0,98,1,1,12,3,3.68115942028985,1,1,0.602739726027397,0,22.5,0.514598540145985,0,2
2138,2,10.0,1,0,2,5,21.5,1,2,3,13,0.4,2,52,1,0,5,2,2.64705882352941,1,2,0.55,0,14.0,0.841166936790924,0,2
2168,1,1,1,0,0,3,81,1,14.5,11,14,0.66,0,81,7,0,1,1,3.4375,2,1,0.296296296296296,0,8.5,0.472972972972973,0,0
1931,10.5,2,1,4,53,4,74.0,1,0,0,29,0.32,2,96,7,1,3,2,5.64814814814815,1,1,1.15789473684211,0,6.5,0.8078125,0,1
919,9,3,2,0,0,20,30.5,2,0,10,10,0.83,3,82,1,0,52,1,5.13636363636364,0,1,1.75,0,6.5,0.866449511400652,0,1
1037,0,2,1,0,0.0,7,48.0,6,2,4,3,1.35,0,73,3,0,9,1,2.66666666666667,0,1,0.529411764705882,0,6,0.972972972972973,0,2
1091,1,1,1,0,0,14,140.0,1,1,7,5,0.88,3,69,1,0,18,1,6.25,0,2,1.6,0,2.0,0.959899749373434,0,1
2036,7,0,1,0,3,10,35.0,13,0,0,20,0.37,2,0,1,0,2,1,1.25925925925926,0,2,0.896551724137931,0,14.5,0.975389663658737,0,0
2140,4,0,1,0,2,0,36,2,1,0,15,0.17,0,0,2,0,3,2,2.81818181818182,0,1,0.28,0,14.0,0.979020979020979,0,2
1559,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,5,4,2,1,0,2,104,1,2,20,14,0.36,0,91,2,1,11,4,5.04,2,1,0.227272727272727,0,16.5,0.562780269058296,0,0
160,1,1,2,6,0,6,23.5,1,0,11,0,0.79,1,84,2,0,5,1,5.75,2,1,1.8,0,0.0,0.838926174496644,0,1
1092,0,1,1,0,0,5,41,11,0,1,1,0.59,4,50,0,0,7,1,13.0,6,3,1.5,0,0.0,0.937984496124031,5,2
796,5,11,2,1,0,2,79,3,10.5,14,2,0.32,3,79,2,0,13.5,2,5.38888888888889,1,1,1.31818181818182,0,6.5,0.957845433255269,5,0
1139,2,0,11.0,0,0,8,122,1,0,4,8,0.59,3,74,3,0,13,2,2.53333333333333,1,1,0.227272727272727,0,6,0.95822454308094,0,2
864,4,3,2,0,0,14,48.0,1,2,5,13,0.63,3,75,0,0,7.5,1,6.27272727272727,0,1,1.20833333333333,0,6.5,0.945402298850575,0,2
475,2,0,1,9,0,7,93.0,1,0,15,61,0.86,0,94,2,0,28,3,10.2063492063492,0,1,0.707692307692308,0,12.5,0.95810705973623,1,0
494,0,2.5,1,0,0,23,1025,13,0,1,9,2.37,1,100,0,1,7,0,0.024390243902439,0,1,0.0,0,16.5,0.923566878980892,3,0
477,0,0,1,4,0,7,21.5,13,1,21,40,0.92,0,91,2,0,18,5,3.90243902439024,0,1,0.441860465116279,0,24.0,0.971363115693013,0,0
1257,2,0,1,4,0,13,439,1,1,2,18,0.79,3,92,2,1,42,1,6.33333333333333,0,0,0.916666666666667,0,6.5,0.740674955595027,0,1
832,2,0.0,1,7.0,0,8,120,1,0,1,9,0.34,0,73,3,0,18,1,8.27272727272727,1,1,1.0,0,6,0.827050997782705,0,1
1638,4,0,1,3,2,8,21.5,1,0,1,18,0.52,2,85,4,0,1,1,2.91304347826087,0,2,0.6,0,14.0,0.968188105117566,1,1
867,0,3,1,0,0,4,61,1,0,0,7,0.47,2,0,2,0,8,1,3.4,0,1,0.135135135135135,0,8.5,0.95397489539749,5,1
651,1,0,2,11,1,13,496,1,1,4,29,1.32,1,92,2,0,20,3,3.32258064516129,0,1,1.03030303030303,0,6.5,0.472306143001007,5,0
898,9,5,1,0,2,12,30.5,13,9,24,16,0.56,2,94,1,3,52,1,5.38461538461539,0,1,1.48780487804878,0,0.0,0.943217665615142,0,1
962,0,8,2,0,0,9,219.0,3,0,8,12,0.71,2,90,2,0,30,2,2.8,0,0,1.68181818181818,0,6.5,0.944356120826709,0,1
976,0,7,1,4,3,7,30.5,13,12,7,48,0.7,0,98,1,11,42,2,16.2835820895522,0,0,0.782608695652174,0,6.5,0.944264419961115,2,1
989,1,5,1,0,0,11,35.0,4,0,3,21,1.04,1,85,2,0,36,1,2.48148148148148,0,0,0.689655172413793,0,2.0,0.982961992136304,0,2
997,0,6,1,0,0,8,35.0,4,2,2,24,1.11,0,51,2,8,22,1,3.03125,0,1,0.470588235294118,0,3.0,0.945773524720893,0,2
