test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,AvgLineBlank,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Min,CountOutput_Min,MaxNesting_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
38,12,0.0,0.0,1.0,0.0,0.0,3.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,1.0,0.0,0.0,0.375,0.0,3.0,0.0,9.0,0.996042035853467,0.003957964146533079,5
38,13,0.0,0.0,1.0,0.0,36.0,6.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,1.0,0.0,0.0,0.375,0.0,3.0,0.0,9.0,0.9957146290640392,0.004285370935960846,5
38,14,0.0,0.0,1.0,0.0,36.0,6.0,1.0,768.0,1.0,0.0,0.0,130.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,0.0,9.0,0.9809769741991282,0.019023025800871833,4
38,15,0.0,0.0,1.0,0.0,36.0,6.0,1.0,768.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,4.0,9.0,0.5311619838674455,0.46883801613255455,3
38,16,0.0,0.0,1.0,0.0,36.0,6.0,1.0,768.0,1.0,0.0,0.0,130.0,0.0,2.0,1.0,7.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,2.0,9.0,0.9862418178980255,0.013758182101974546,5
38,17,0.0,0.0,1.0,19.0,0.0,3.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,0.0,9.0,0.9936564580843414,0.006343541915658543,5
38,18,0.0,114.0,1.0,0.0,0.0,6.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,40.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,0.0,9.0,0.9506506237549771,0.049349376245022905,2
38,19,0.0,114.0,1.0,0.0,0.0,6.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.375,0.0,3.0,0.0,9.0,0.9896088788678601,0.010391121132139964,3
58,0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,9.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,2.0,6.0,0.5555641609730142,0.44443583902698575,1
58,1,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,3.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.8324256993932366,0.16757430060676334,2
58,2,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,3.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,1.0,0.0,6.0,0.8752038016753214,0.1247961983246786,3
58,3,4.0,0.0,2.0,1.0,0.0,4.0,12.0,132.0,4.0,3.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,1.0,0.0,6.0,0.9063807900256672,0.09361920997433279,4
58,4,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,3.0,13.0,0.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.9013778700793469,0.09862212992065306,3
58,5,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,0.0,3.0,13.0,0.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.9434888619083158,0.056511138091684204,4
58,6,4.0,0.0,2.0,1.0,0.0,4.0,12.0,132.0,0.0,3.0,13.0,0.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.9584171756695005,0.041582824330499486,5
58,7,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,0.0,3.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.8960657691190175,0.10393423088098247,3
58,8,4.0,0.0,2.0,1.0,0.0,4.0,12.0,132.0,0.0,3.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.9224925075895832,0.07750749241041681,4
58,9,4.0,0.0,2.0,1.0,0.0,4.0,12.0,132.0,0.0,3.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,1.0,0.0,6.0,0.9384946503748838,0.06150534962511619,5
58,10,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,3.0,13.0,0.0,2.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.9258220875877612,0.07417791241223887,4
58,11,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,3.0,13.0,0.0,2.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,1.0,0.0,6.0,0.9323136384185723,0.0676863615814277,5
58,12,4.0,0.0,2.0,1.0,36.0,4.0,3.0,132.0,4.0,3.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.878202757850442,0.12179724214955802,3
58,13,4.0,0.0,2.0,1.0,36.0,4.0,3.0,132.0,4.0,3.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,1.0,0.0,6.0,0.9041216445661228,0.09587835543387728,4
58,14,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,0.0,3.0,13.0,0.0,0.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,0.0,6.0,0.9489602609271529,0.051039739072847125,5
58,15,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,3.0,5.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,1.0,0.0,6.0,0.8879345035613175,0.11206549643868245,4
58,16,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,3.0,5.0,25.0,0.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,1.0,0.0,6.0,0.8982043364113793,0.10179566358862067,5
58,17,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,3.0,13.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,2.0,3.0,6.0,0.5770973794931126,0.42290262050688743,2
58,18,4.0,0.0,2.0,1.0,0.0,4.0,3.0,132.0,4.0,3.0,13.0,25.0,0.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,1.0,0.0,6.0,0.8864911537069973,0.11350884629300277,4
58,19,4.0,0.0,2.0,1.0,36.0,4.0,3.0,132.0,4.0,3.0,5.0,25.0,1.0,3.0,0.0,19.0,2.0,0.0,1.0,0.0,0.727272727272727,0.0,3.0,3.0,6.0,0.5936127739287542,0.4063872260712458,3
1534,0,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,2.0,4.0,0.6208780443921227,0.37912195560787726,1
1534,1,2.0,0.0,2.0,0.0,0.0,6.0,3.0,26.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.9606399392202862,0.03936006077971373,2
1534,2,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,3.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,3.0,4.0,0.5239073025827113,0.47609269741728866,1
1534,3,2.0,0.0,2.0,0.0,0.0,6.0,3.0,26.0,2.0,3.0,9.0,12.0,2.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.990200718412621,0.009799281587379015,4
1534,4,2.0,0.0,2.0,0.0,0.0,6.0,3.0,26.0,2.0,3.0,9.0,12.0,2.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,4.0,0.9919519027322886,0.008048097267711404,5
1534,5,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,3.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.9457613384025226,0.05423866159747741,2
1534,6,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,3.0,53.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.9603679648548643,0.03963203514513574,3
1534,7,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,3.0,53.0,12.0,2.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.9679453134199275,0.032054686580072496,4
1534,8,2.0,0.0,2.0,19.0,0.0,6.0,3.0,180.0,2.0,3.0,53.0,12.0,2.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.9718474196367213,0.028152580363278706,5
1534,9,2.0,0.0,2.0,0.0,0.0,6.0,3.0,26.0,2.0,3.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,4.0,0.9878738730902831,0.012126126909716959,4
1534,10,2.0,0.0,2.0,0.0,0.0,6.0,3.0,26.0,2.0,3.0,53.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.9881569528232774,0.011843047176722615,4
1534,11,2.0,0.0,2.0,0.0,0.0,6.0,3.0,26.0,2.0,3.0,53.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,4.0,0.9900116009785961,0.00998839902140391,5
1534,12,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,3.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,4.0,0.9580833077810558,0.04191669221894424,3
1534,13,2.0,0.0,2.0,19.0,0.0,6.0,3.0,26.0,2.0,3.0,53.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.9881599255535974,0.011840074446402511,5
1534,14,2.0,0.0,2.0,19.0,0.0,6.0,3.0,26.0,2.0,2.0,53.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.571428571428571,0.0,1.0,0.0,4.0,0.988492657466407,0.011507342533592936,5
1534,15,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,3.0,9.0,12.0,2.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,4.0,0.9616591228286094,0.03834087717139055,4
1534,16,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,11.0,9.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,4.0,0.8813494969664806,0.11865050303351943,2
1534,17,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,3.0,53.0,12.0,1.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,4.0,0.969478681189905,0.03052131881009506,4
1534,18,2.0,0.0,2.0,0.0,0.0,6.0,3.0,180.0,2.0,3.0,53.0,12.0,2.0,4.0,2.0,20.0,3.0,0.0,0.0,0.0,0.8,0.0,1.0,0.0,4.0,0.9721106812710822,0.027889318728917745,5
1537,0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,115.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,2.0,5.0,0.8187483867100908,0.18125161328990927,1
1537,1,1.0,1.0,1.0,2.0,36.0,0.0,1.0,115.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.9723162393048606,0.027683760695139392,2
1537,2,1.0,1.0,1.0,2.0,36.0,0.0,1.0,115.0,2.0,7.0,5.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.9774622462469228,0.02253775375307721,3
1537,3,1.0,1.0,1.0,2.0,36.0,0.0,1.0,115.0,2.0,2.0,5.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.9791023160017057,0.02089768399829431,4
1537,4,1.0,1.0,1.0,2.0,36.0,0.0,1.0,115.0,2.0,2.0,5.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,2.0,5.0,0.9844217079218002,0.015578292078199876,4
1537,5,1.0,1.0,1.0,2.0,36.0,0.0,1.0,115.0,2.0,1.0,5.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,2.0,5.0,0.9898870987442223,0.01011290125577766,4
1537,6,1.0,1.0,1.0,2.0,0.0,0.0,1.0,26.0,2.0,7.0,38.0,96.0,0.0,4.0,2.0,27.0,2.0,0.0,1.0,0.0,0.428571428571429,0.0,1.0,0.0,5.0,0.9808322481893775,0.0191677518106225,2
