test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,CountLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Min,MaxNesting_Mean,MaxNesting_Min,Added_lines,OWN_LINE,MINOR_COMMIT,MAJOR_LINE,proba0,proba1
83,0,1.0,0.0,1.0,0.0,0.0,3.0,83.0,1.0,2.0,11.0,12.0,0.39,1.0,74.0,1.0,2.0,13.0,6.0,4.73333333333333,1.0,0.0,1.05882352941176,0.0,0.0,0.9,0.0,2.0,0.63,0.37
96,0,1.0,0.0,1.0,21.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.92,0.0,48.0,1.0,0.0,0.0,1.0,63.6,0.0,1.0,0.0,0.0,0.0,0.478260869565217,0.0,0.0,0.58,0.42
106,0,38.0,35.0,1.0,1.0,0.0,1.0,35.0,13.0,54.0,0.0,6.0,0.57,1.0,95.0,2.0,1.0,21.0,2.0,6.56390977443609,0.0,0.0,0.82962962962963,0.0,0.0,0.936464920204758,0.0,5.0,0.55,0.45
109,0,0.0,2.0,1.0,0.0,0.0,1.0,46.0,1.0,1.0,3.0,2.0,1.1,0.0,66.0,2.0,1.0,6.0,1.0,3.4,1.0,1.0,0.428571428571429,0.0,0.0,0.9,0.0,1.0,0.88,0.12
123,0,31.0,14.0,1.0,0.0,0.0,3.0,593.0,1.0,28.0,0.0,9.0,0.38,2.0,0.0,4.0,1.0,30.0,2.0,5.59756097560976,1.0,1.0,1.01190476190476,0.0,0.0,0.7,0.0,2.0,0.51,0.49
132,0,14.0,46.0,1.0,1.0,1.0,1.0,352.0,1.0,25.0,12.0,2.0,0.32,1.0,85.0,1.0,1.0,18.0,1.0,7.74712643678161,1.0,1.0,0.764044943820225,0.0,0.0,1.0,0.0,0.0,0.54,0.46
139,0,2.0,23.0,1.0,14.0,0.0,1.0,35.0,13.0,0.0,14.0,2.0,0.86,0.0,91.0,1.0,0.0,12.0,2.0,5.14814814814815,0.0,1.0,0.482758620689655,0.0,0.0,0.881547139403707,0.0,4.0,0.54,0.46
160,0,7.0,1.0,2.0,6.0,0.0,6.0,122.0,1.0,10.0,11.0,0.0,0.79,26.0,84.0,1.0,0.0,5.0,1.0,5.75,2.0,1.0,1.8,0.0,0.0,0.838926174496644,0.0,5.0,0.51,0.49
163,0,0.0,1.0,3.0,0.0,0.0,11.0,50.0,2.0,0.0,4.0,2.0,1.2,7.0,37.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,103.0,0.700729927007299,0.0,2.0,0.51,0.49
169,0,18.0,7.0,0.0,5.0,32.0,8.0,46.0,12.0,65.0,249.0,1.0,8.63,31.0,90.0,1.0,0.0,71.0,1.0,99.5,146.0,1.0,1.5,3.0,14660.0,0.5,3.0,0.0,0.51,0.49
172,0,0.0,3.0,1.0,17.0,2.0,3.0,81.0,2.0,4.0,13.0,1.0,0.31,1.0,84.0,0.0,1.0,8.0,1.0,10.25,3.0,1.0,1.09090909090909,0.0,3.0,0.865853658536585,0.0,2.0,0.53,0.47
177,0,23.0,2.0,1.0,45.0,0.0,2.0,218.0,7.0,21.0,4.0,0.0,0.49,5.0,75.0,1.0,0.0,11.0,1.0,6.85185185185185,1.0,1.0,1.41379310344828,1.0,13865.0,0.5,0.0,0.0,0.51,0.49
184,0,0.0,0.0,10.0,39.0,2.0,55.0,76.0,1.0,2.0,0.0,0.0,0.46,0.0,97.0,1.0,0.0,4.0,1.0,14.0,4.0,1.0,0.75,0.0,0.0,0.959016393442623,0.0,0.0,0.57,0.43
189,0,1.0,1.0,1.0,167.0,0.0,5.0,116.0,1.0,12.0,15.0,0.0,0.77,0.0,88.0,1.0,0.0,5.0,1.0,4.64285714285714,1.0,1.0,1.0625,0.0,0.0,1.0,0.0,1.0,0.52,0.48
193,0,28.0,0.0,13.0,64.0,2.0,5.0,78.0,1.0,0.0,9.0,1.0,18.9,0.0,3.0,1.0,0.0,7.0,1.0,218.8,1.0,1.0,3.3,0.0,11.0,0.8,0.0,3.0,0.51,0.49
209,0,0.0,0.0,1.0,0.0,0.0,69.0,36.0,1.0,0.0,0.0,4.0,1.06,1.0,0.0,2.0,0.0,1.0,1.0,2.5,1.0,2.0,0.5,0.0,5.0,0.928571428571429,0.0,0.0,0.56,0.44
212,0,0.0,0.0,1.0,0.0,0.0,4.0,71.0,1.0,0.0,1.0,7.0,1.92,22.0,28.0,1.0,10.0,1.0,3.0,1.71428571428571,0.0,1.0,0.0,0.0,2.0,0.952,0.0,1.0,0.53,0.47
213,0,0.0,0.0,5.0,174.0,0.0,3.0,52.0,1.0,0.0,1.0,7.0,0.91,0.0,28.0,1.0,0.0,1.0,3.0,2.71428571428571,0.0,1.0,0.888888888888889,0.0,0.0,0.953846153846154,0.0,1.0,0.54,0.46
216,0,0.0,0.0,1.0,0.0,0.0,2.0,44.0,1.0,0.0,2.0,9.0,4.31,0.0,44.0,1.0,0.0,1.0,3.0,2.0,318.0,1.0,0.0,0.0,2.0,0.944444444444444,0.0,0.0,0.59,0.41
247,0,0.0,4.0,1.0,0.0,0.0,2.0,35.0,1.0,1.0,7.0,41.0,0.35,0.0,89.0,1.0,1.0,12.0,2.0,4.71739130434783,0.0,1.0,0.875,0.0,61.0,0.792048929663609,0.0,5.0,0.57,0.43
267,0,0.0,0.0,0.0,156.0,0.0,0.0,179.0,1.0,0.0,30.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.6,0.0,2.0,0.52,0.48
327,0,2.0,0.0,2.0,2.0,15.0,4.0,98.0,1.0,0.0,0.0,14.0,0.51,2.0,81.0,1.0,0.0,2.0,1.0,6.3,1.0,1.0,0.1,0.0,2.0,0.974137931034483,0.0,3.0,0.52,0.48
336,0,0.0,0.0,1.0,0.0,16.0,5.0,129.0,1.0,1.0,0.0,16.0,15.37,2.0,0.0,1.0,0.0,0.0,1.0,6.0625,1.0,1.0,1.33333333333333,0.0,20.0,0.929347826086957,0.0,1.0,0.52,0.48
339,0,0.0,2.0,1.0,0.0,0.0,3.0,27.0,1.0,0.0,1.0,2.0,0.51,4.0,25.0,0.0,0.0,7.0,1.0,3.25,2.0,1.0,1.0,0.0,30.0,0.672727272727273,0.0,0.0,0.51,0.49
341,0,1.0,1.0,1.0,1.0,0.0,2.0,72.0,1.0,0.0,4.0,15.0,0.58,1.0,58.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.631578947368421,0.0,0.0,0.975903614457831,2.0,1.0,0.72,0.28
356,0,0.0,0.0,2.0,0.0,4.0,41.0,50.0,1.0,0.0,0.0,4.0,1.06,3.0,0.0,1.0,0.0,72.0,1.0,5.0,3.0,1.0,1.83333333333333,1.0,0.0,0.951219512195122,0.0,1.0,0.56,0.44
363,0,0.0,0.0,0.0,0.0,0.0,43.0,508.0,1.0,0.0,1.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5,0.0,5.0,0.53,0.47
366,0,0.0,0.0,0.0,304.0,0.0,0.0,914.0,1.0,75.0,5.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1645.0,0.4,0.0,3.0,0.51,0.49
386,0,0.0,0.0,3.0,0.0,0.0,14.0,83.0,1.0,0.0,2.0,149.0,2.13,2.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,6.0,2.6,1.0,0.0,0.5,0.0,1.0,0.54,0.46
395,0,0.0,1.0,2.0,5.0,22.0,4.0,159.0,1.0,0.0,0.0,21.0,20.16,3.0,0.0,1.0,0.0,10.0,1.0,7.86363636363636,3.0,2.0,1.20833333333333,0.0,7.0,0.974308300395257,0.0,0.0,0.51,0.49
408,0,0.0,21.0,1.0,16.0,0.0,5.0,351.0,1.0,0.0,1.0,33.0,3.22,0.0,100.0,1.0,1.0,16.0,0.0,3.07407407407407,0.0,0.0,0.0,0.0,0.0,1.1,0.0,2.0,0.62,0.38
420,0,0.0,6.0,1.0,3.0,0.0,8.0,75.0,1.0,0.0,0.0,0.0,3.95,0.0,100.0,5.0,1.0,4.0,0.0,1.16666666666667,1.0,0.0,0.0,0.0,0.0,0.944954128440367,0.0,0.0,0.53,0.47
428,0,0.0,34.0,1.0,136.0,0.0,32.0,40.0,1.0,87.0,0.0,77.0,4.2,36.0,100.0,1.0,1.0,49.0,1.0,16.8,83.0,0.0,0.0,1.0,8.0,0.3,0.0,6.0,0.52,0.48
437,0,0.0,0.0,6.0,0.0,1.0,5.0,156.0,1.0,0.0,9.0,21.0,24.57,27.0,82.0,2.0,0.0,14.0,3.0,284.6,183.0,1.0,0.625,0.0,71.0,1.0,0.0,2.0,0.56,0.44
441,0,1.0,0.0,1.0,0.0,1.0,55.0,200.0,1.0,0.0,11.0,25.0,0.96,0.0,83.0,2.0,0.0,10.0,1.0,8.88461538461539,0.0,1.0,0.357142857142857,0.0,0.0,0.785249457700651,0.0,0.0,0.53,0.47
446,0,0.0,86.0,9.0,4.0,1.0,8.0,35.0,13.0,48.0,9.0,33.0,1.12,0.0,92.0,2.0,2.0,45.0,4.0,24.3,0.0,1.0,0.4,0.0,65.0,0.987252124645892,0.0,1.0,0.51,0.49
468,0,0.0,0.0,2.0,0.0,0.0,5.0,44.0,1.0,0.0,3.0,3.0,0.77,1.0,19.0,2.0,0.0,11.0,1.0,5.0,0.0,1.0,1.2,0.0,0.0,0.435897435897436,0.0,0.0,0.51,0.49
494,0,0.0,32.0,1.0,0.0,0.0,23.0,1025.0,1.0,0.0,1.0,9.0,2.37,1.0,100.0,0.0,1.0,7.0,0.0,0.024390243902439,0.0,23.0,0.0,0.0,51.0,0.923566878980892,0.0,0.0,0.54,0.46
505,0,0.0,11.0,1.0,0.0,0.0,7.0,170.0,1.0,25.0,0.0,38.0,4.47,0.0,0.0,2.0,1.0,6.0,1.0,2.05263157894737,1.0,0.0,0.0,0.0,1.0,0.937238493723849,0.0,2.0,0.53,0.47
527,0,0.0,0.0,1.0,4.0,0.0,12.0,139.0,1.0,0.0,0.0,8.0,4.34,0.0,100.0,2.0,1.0,8.0,1.0,5.25,1.0,0.0,0.0,1.0,24.0,0.84020618556701,1.0,1.0,0.51,0.49
572,0,0.0,4.0,1.0,4.0,0.0,4.0,35.0,13.0,0.0,0.0,23.0,3.4,0.0,100.0,1.0,2.0,12.0,1.0,1.51851851851852,0.0,0.0,0.0,0.0,7.0,0.692090395480226,0.0,4.0,0.56,0.44
578,0,55.0,13.0,1.0,174.0,0.0,23.0,29.0,1.0,0.0,0.0,20.0,7.12,1.0,100.0,0.0,1.0,12.0,0.0,35.9,110.0,0.0,0.0,0.0,5458.0,0.874555160142349,0.0,4.0,0.51,0.49
1989,0,1.0,2.0,1.0,0.0,0.0,5.0,90.0,1.0,1.0,1.0,7.0,1.17,0.0,27.0,2.0,0.0,104.0,2.0,2.45454545454545,1.0,2.0,0.538461538461538,0.0,209.0,0.888888888888889,0.0,1.0,0.51,0.49
603,0,55.0,23.0,1.0,174.0,0.0,8.0,29.0,1.0,0.0,0.0,97.0,3.15,0.0,0.0,4.0,10.0,12.0,2.0,35.9,110.0,0.0,0.0,0.0,5458.0,0.4,0.0,4.0,0.52,0.48
611,0,6.0,4.0,4.0,3.0,22.0,10.0,276.0,1.0,0.0,0.0,13.0,0.43,3.0,75.0,1.0,0.0,5.0,1.0,6.82608695652174,0.0,1.0,2.2,0.0,0.0,0.914705882352941,0.0,0.0,0.54,0.46
628,0,1.0,1.0,1.0,2.0,0.0,4.0,338.0,1.0,3.0,2.0,49.0,18.34,0.0,78.0,3.0,0.0,11.0,1.0,2.09259259259259,0.0,1.0,0.535714285714286,0.0,2.0,0.990066225165563,0.0,1.0,0.54,0.46
637,0,0.0,1.0,1.0,2.0,0.0,4.0,78.0,1.0,3.0,2.0,49.0,0.78,0.0,81.0,3.0,0.0,13.0,1.0,2.09433962264151,0.0,1.0,0.527272727272727,0.0,0.0,0.993311036789298,0.0,1.0,0.6,0.4
645,0,2.0,0.0,1.0,0.0,0.0,25.0,440.0,3.0,3.0,7.0,9.0,1.59,3.0,68.0,0.0,0.0,10.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.851990049751244,0.0,1.0,0.63,0.37
646,0,0.0,0.0,1.0,8.0,0.0,10.0,147.0,1.0,0.0,0.0,10.0,3.42,0.0,100.0,0.0,1.0,3.0,1.0,0.4,0.0,1.0,0.0,0.0,73.0,0.679245283018868,0.0,1.0,0.52,0.48
1995,0,1.0,1.0,1.0,0.0,0.0,43.0,75.0,1.0,0.0,3.0,4.0,1.03,0.0,22.0,3.0,0.0,5.0,1.0,4.16666666666667,2.0,2.0,1.77777777777778,0.0,164.0,0.5,0.0,0.0,0.52,0.48
1996,0,0.0,1.0,1.0,0.0,0.0,14.0,66.0,1.0,0.0,2.0,2.0,2.54,0.0,33.0,2.0,0.0,0.0,1.0,3.33333333333333,2.0,1.0,1.2,0.0,135.0,0.817307692307692,0.0,9.0,0.51,0.49
688,0,0.0,13.0,1.0,0.0,0.0,3.0,78.0,1.0,0.0,3.0,0.0,1.47,0.0,64.0,1.0,6.0,50.0,1.0,19.3076923076923,2.0,1.0,0.2,0.0,0.0,0.962025316455696,0.0,1.0,0.51,0.49
705,0,11.0,5.0,1.0,182.0,0.0,9.0,870.0,1.0,5.0,5.0,193.0,1.07,24.0,93.0,3.0,3.0,31.0,2.0,4.68354430379747,0.0,1.0,4.9,0.0,0.0,1.1,0.0,1.0,0.55,0.45
2002,0,6.0,14.0,2.0,1.0,0.0,4.0,35.0,13.0,1.0,7.0,2.0,0.37,0.0,71.0,1.0,0.0,9.0,2.0,6.69565217391304,0.0,1.0,1.48148148148148,0.0,648.0,0.781431334622824,0.0,1.0,0.52,0.48
2004,0,2.0,0.0,1.0,1.0,1.0,8.0,155.0,1.0,0.0,4.0,11.0,1.08,0.0,76.0,1.0,8.0,10.0,2.0,2.69230769230769,0.0,0.0,1.33333333333333,0.0,377.0,1.0,0.0,1.0,0.53,0.47
725,0,5.0,1.0,3.0,0.0,0.0,3.0,83.0,1.0,0.0,12.0,7.0,0.27,0.0,71.0,2.0,0.0,7.0,1.0,5.92307692307692,164.0,2.0,2.33333333333333,0.0,450.0,0.883928571428571,0.0,2.0,0.52,0.48
729,0,5.0,0.0,2.0,0.0,4.0,68.0,107.0,1.0,1.0,2.0,169.0,28.95,1.0,70.0,2.0,0.0,9.0,5.0,7.0,3.0,2.0,1.16666666666667,0.0,163.0,1.1,0.0,3.0,0.52,0.48
732,0,4.0,5.0,6.0,0.0,0.0,6.0,147.0,1.0,0.0,10.0,3.0,24.57,27.0,74.0,2.0,0.0,1.0,2.0,284.6,183.0,2.0,2.0,0.0,305.0,1.0,0.0,1.0,0.52,0.48
769,0,5.0,46.0,4.0,0.0,6.0,8.0,78.0,1.0,0.0,0.0,0.0,0.37,9.0,0.0,1.0,0.0,19.0,1.0,5.0,0.0,1.0,2.77777777777778,0.0,21.0,1.1,0.0,1.0,0.51,0.49
779,0,3.0,3.0,2.0,0.0,0.0,3.0,68.0,1.0,0.0,6.0,8.0,0.4,1.0,76.0,0.0,0.0,4.0,2.0,2.35714285714286,0.0,1.0,1.125,0.0,14.0,0.963087248322148,0.0,1.0,0.56,0.44
783,0,2.0,2.0,6.0,2.0,0.0,3.0,148.0,13.0,1.0,12.0,27.0,24.57,27.0,80.0,1.0,0.0,13.0,3.0,284.6,183.0,1.0,1.67391304347826,0.0,52.0,1.0,0.0,4.0,0.54,0.46
784,0,2.0,12.0,3.0,0.0,1.0,2.0,78.0,1.0,0.0,8.0,1.0,0.35,4.0,21.0,1.0,0.0,11.0,1.0,5.26666666666667,2.0,1.0,1.11764705882353,0.0,1.0,0.982843137254902,0.0,2.0,0.51,0.49
807,0,6.0,3.0,0.0,0.0,32.0,16.0,46.0,12.0,65.0,249.0,5.0,8.63,31.0,61.0,1.0,0.0,71.0,2.0,99.5,146.0,1.0,1.5,3.0,14660.0,0.5,3.0,0.0,0.51,0.49
819,0,0.0,1.0,1.0,15.0,0.0,5.0,75.0,1.0,0.0,1.0,8.0,20.16,0.0,0.0,3.0,0.0,19.0,1.0,5.22222222222222,0.0,1.0,1.09090909090909,0.0,8.0,0.764705882352941,0.0,0.0,0.51,0.49
822,0,0.0,0.0,1.0,15.0,0.0,20.0,221.0,1.0,31.0,0.0,4.0,21.16,7.0,21.0,0.0,0.0,5.0,1.0,7.88888888888889,187.0,3.0,1.27272727272727,5.0,35.0,0.9,5.0,1.0,0.51,0.49
828,0,0.0,0.0,1.0,13.0,0.0,7.0,96.0,1.0,0.0,1.0,9.0,24.57,0.0,77.0,3.0,0.0,18.0,1.0,5.11111111111111,0.0,1.0,0.818181818181818,0.0,7.0,1.0,0.0,1.0,0.52,0.48
832,0,2.0,0.0,1.0,18.0,0.0,35.0,120.0,1.0,0.0,1.0,9.0,19.47,0.0,73.0,3.0,0.0,4.0,1.0,8.27272727272727,1.0,1.0,3.4,0.0,12.0,0.827050997782705,0.0,1.0,0.51,0.49
835,0,1.0,0.0,1.0,25.0,0.0,39.0,242.0,1.0,31.0,0.0,4.0,21.16,12.0,21.0,0.0,0.0,5.0,1.0,9.6,187.0,3.0,1.28571428571429,5.0,35.0,0.9,5.0,1.0,0.51,0.49
837,0,7.0,29.0,1.0,1.0,0.0,11.0,441.0,1.0,0.0,7.0,1.0,0.61,2.0,87.0,1.0,0.0,26.0,1.0,9.81081081081081,3.0,1.0,1.20512820512821,0.0,0.0,1.0,0.0,0.0,0.53,0.47
854,0,0.0,0.0,1.0,0.0,0.0,9.0,185.0,1.0,2.0,7.0,15.0,0.92,25.0,71.0,0.0,2.0,14.0,4.0,3.88235294117647,1.0,1.0,0.9,0.0,8.0,0.981776765375854,0.0,1.0,0.51,0.49
874,0,4.0,0.0,1.0,182.0,0.0,3.0,279.0,1.0,0.0,35.0,193.0,0.54,24.0,95.0,2.0,0.0,36.0,2.0,2.01666666666667,0.0,1.0,4.9,0.0,0.0,1.1,0.0,1.0,0.51,0.49
875,0,2.0,0.0,1.0,0.0,1.0,45.0,256.0,1.0,31.0,0.0,2.0,21.16,6.0,21.0,0.0,0.0,5.0,1.0,8.8,187.0,1.0,2.28571428571429,5.0,35.0,0.9,5.0,1.0,0.52,0.48
876,0,8.0,1.0,2.0,253.0,0.0,53.0,288.0,11.0,1.0,3.0,10.0,10.02,38.0,88.0,0.0,0.0,125.0,4.0,115.7,114.0,26.0,1.18181818181818,0.0,273.0,0.642666666666667,0.0,0.0,0.51,0.49
877,0,0.0,4.0,1.0,0.0,0.0,7.0,146.0,1.0,2.0,1.0,9.0,1.33,0.0,73.0,0.0,8.0,14.0,4.0,2.46666666666667,0.0,0.0,0.294117647058824,0.0,16.0,0.924137931034483,0.0,1.0,0.52,0.48
884,0,1.0,46.0,2.0,0.0,0.0,14.0,153.0,1.0,0.0,8.0,8.0,27.57,4.0,58.0,4.0,0.0,34.0,1.0,319.4,0.0,1.0,4.8,0.0,79.0,1.1,0.0,2.0,0.52,0.48
897,0,7.0,1.0,1.0,0.0,0.0,13.0,140.0,1.0,0.0,1.0,7.0,0.92,2.0,75.0,5.0,0.0,24.0,1.0,4.375,0.0,1.0,0.7,0.0,0.0,0.973760932944606,0.0,2.0,0.53,0.47
907,0,25.0,76.0,1.0,1.0,0.0,25.0,446.0,1.0,76.0,357.0,0.0,12.22,1.0,76.0,1.0,1.0,1.0,2.0,141.3,1.0,1.0,0.441860465116279,0.0,25.0,0.6,0.0,2.0,0.53,0.47
911,0,0.0,7.0,2.0,0.0,0.0,15.0,128.0,1.0,1.0,5.0,30.0,12.95,38.0,5.0,3.0,0.0,35.0,2.0,2.81578947368421,1.0,11.0,1.925,0.0,11096.0,0.869698832206515,0.0,1.0,0.51,0.49
912,0,0.0,42.0,17.0,0.0,0.0,32.0,57.0,6.0,1.0,213.0,18.0,20.09,27.0,17.0,1.0,0.0,20.0,1.0,3.2,284.0,21.0,3.5,0.0,15213.0,0.968944099378882,4.0,3.0,0.51,0.49
913,0,2.0,4.0,1.0,3.0,10.0,5.0,508.0,1.0,10.0,21.0,63.0,0.62,1.0,96.0,3.0,8.0,39.0,2.0,306.5,0.0,0.0,0.654320987654321,0.0,1.0,1.0,0.0,2.0,0.51,0.49
920,0,0.0,2.0,3.0,0.0,0.0,14.0,281.0,1.0,4.0,2.0,11.0,0.67,3.0,75.0,6.0,0.0,24.0,1.0,4.47058823529412,0.0,1.0,1.42105263157895,0.0,0.0,0.988636363636364,0.0,0.0,0.53,0.47
922,0,1.0,0.0,6.0,0.0,0.0,9.0,210.0,1.0,0.0,0.0,19.0,24.57,27.0,0.0,2.0,0.0,31.0,1.0,284.6,183.0,0.0,1.04545454545455,0.0,48.0,1.0,0.0,2.0,0.52,0.48
930,0,3.0,3.0,1.0,2.0,0.0,8.0,151.0,1.0,26.0,4.0,7.0,0.62,1.0,78.0,6.0,0.0,27.0,1.0,5.07692307692308,1.0,1.0,1.13333333333333,0.0,0.0,0.9,0.0,2.0,0.52,0.48
932,0,2.0,2.0,1.0,0.0,0.0,2.0,80.0,1.0,0.0,1.0,16.0,0.35,0.0,95.0,1.0,0.0,14.0,2.0,2.25,0.0,0.0,1.18181818181818,0.0,16.0,0.96969696969697,0.0,1.0,0.52,0.48
935,0,6.0,7.0,1.0,6.0,1.0,16.0,78.0,1.0,8.0,11.0,23.0,0.8,3.0,93.0,5.0,1.0,47.0,1.0,5.11363636363636,0.0,0.0,1.1304347826087,0.0,0.0,0.967906265919511,0.0,2.0,0.51,0.49
950,0,0.0,0.0,1.0,0.0,0.0,4.0,90.0,1.0,1.0,0.0,17.0,15.05,0.0,0.0,2.0,0.0,18.0,1.0,1.88888888888889,0.0,1.0,0.8,0.0,14907.0,0.841791044776119,0.0,2.0,0.51,0.49
966,0,0.0,3.0,3.0,0.0,0.0,21.0,186.0,1.0,0.0,1.0,5.0,20.16,3.0,0.0,5.0,0.0,17.0,1.0,4.0,1.0,1.0,2.2,0.0,58.0,0.87037037037037,0.0,1.0,0.51,0.49
972,0,0.0,1.0,3.0,2.0,0.0,34.0,52.0,1.0,0.0,3.0,2.0,0.32,5.0,0.0,2.0,0.0,18.0,1.0,12.3333333333333,7.0,3.0,3.6,1.0,0.0,1.0,0.0,2.0,0.51,0.49
973,0,2.0,6.0,1.0,0.0,0.0,16.0,806.0,1.0,1.0,10.0,36.0,0.97,2.0,90.0,0.0,0.0,45.0,1.0,3.77777777777778,0.0,0.0,1.1063829787234,0.0,4.0,0.869918699186992,0.0,1.0,0.52,0.48
989,0,1.0,5.0,1.0,0.0,0.0,11.0,345.0,1.0,0.0,3.0,21.0,1.04,1.0,85.0,4.0,0.0,36.0,1.0,2.48148148148148,0.0,23.0,0.689655172413793,0.0,2.0,0.982961992136304,0.0,0.0,0.61,0.39
997,0,0.0,6.0,1.0,0.0,0.0,8.0,294.0,1.0,2.0,617.0,24.0,1.11,0.0,51.0,4.0,8.0,22.0,1.0,3.03125,0.0,1.0,0.470588235294118,0.0,3.0,0.945773524720893,0.0,0.0,0.57,0.43
1004,0,0.0,1.0,2.0,0.0,47.0,7.0,2690.0,1.0,0.0,0.0,8.0,0.78,1.0,0.0,3.0,0.0,8.0,1.0,3.44444444444444,1.0,1.0,1.36363636363636,0.0,0.0,0.975103734439834,0.0,1.0,0.53,0.47
1011,0,0.0,5.0,8.0,0.0,0.0,10.0,40.0,1.0,2.0,6.0,27.0,0.76,0.0,68.0,0.0,2.0,27.0,1.0,4.26470588235294,0.0,0.0,0.777777777777778,0.0,64.0,0.867827868852459,0.0,1.0,0.51,0.49
1012,0,1.0,0.0,1.0,0.0,0.0,7.0,55.0,1.0,0.0,5.0,4.0,0.62,21.0,48.0,2.0,0.0,17.0,1.0,4.4,1.0,2.0,1.85714285714286,0.0,0.0,0.551515151515152,0.0,1.0,0.51,0.49
1015,0,129.0,0.0,1.0,0.0,0.0,10.0,50.0,1.0,0.0,0.0,3.0,0.82,0.0,0.0,0.0,0.0,11.0,1.0,6.66666666666667,2.0,4.0,0.6,0.0,21.0,0.856060606060606,0.0,2.0,0.51,0.49
