test_idx,candidate_id,CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,CountDeclMethodPublic,RatioCommentToCode,AvgLineBlank,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,MaxNesting_Min,OWN_LINE,OWN_COMMIT,MAJOR_LINE,proba0,proba1,num_features_changed
286,0,4.0,1.0,1.0,1.0,0.0,1.0,3.0,7.0,4.0,10.0,38.0,0.13,1.0,86.0,2.0,1.0,5.0,2.0,3.36170212765957,0.0,6.04255319148936,0.0,0.0,1.0,0.5,3.0,0.5035413620344809,0.4964586379655191,2
287,0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,4.0,6.0,12.0,0.11,0.0,84.0,2.0,1.0,27.0,2.0,3.88888888888889,0.0,8.88888888888889,1.0,0.0,1.0,1.0,2.0,0.5075702718332347,0.4924297281667653,1
303,0,10.0,0.0,1.0,3.0,0.0,1.0,3.0,5.0,16.0,40.0,81.0,0.12,0.0,95.0,1.0,1.0,0.0,4.0,3.35514018691589,0.0,6.1588785046729,1.0,0.0,1.0,0.333333333333333,3.0,0.5453787387412617,0.45462126125873825,2
312,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,7.0,0.1,0.0,89.0,3.0,0.0,25.0,1.0,0.0,1.0,4.55,1.0,0.0,0.732348111658456,1.0,3.0,0.547133667669063,0.4528663323309369,2
2158,0,4.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,8.0,0.31,0.0,80.0,3.0,0.0,8.0,1.0,3.0,1.0,5.66666666666667,1.0,0.0,0.970873786407767,0.5,1.0,0.5847598631097346,0.41524013689026545,1
314,0,1.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,4.0,5.0,0.87,0.0,70.0,3.0,0.0,7.0,1.0,2.66666666666667,1.0,4.16666666666667,1.0,0.0,0.5,1.0,2.0,0.5308352128475027,0.46916478715249726,1
551,0,15.0,0.0,2.0,2.0,1.0,1.0,3.0,13.0,25.0,50.0,52.0,0.11,0.0,94.0,1.0,2.0,3.0,3.0,4.96739130434783,0.0,6.71739130434783,1.0,0.0,1.0,0.466666666666667,3.0,0.5799042527465845,0.4200957472534154,2
569,0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,24.0,14.0,0.66,0.0,95.0,1.0,1.0,3.0,1.0,6.29166666666667,2.0,1.14583333333333,1.0,0.0,0.418136020151133,0.5,1.0,0.6124110175225016,0.3875889824774984,1
900,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,25.0,0.17,0.0,4.0,1.0,4.0,7.0,2.0,2.96,1.0,1.36,1.0,0.0,1.0,1.0,1.0,0.7796197697183942,0.22038023028160583,1
901,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,34.0,0.87,0.0,0.0,1.0,4.0,8.0,2.0,3.23529411764706,1.0,1.38235294117647,1.0,0.0,0.280193236714976,1.0,3.0,0.5795771305859191,0.4204228694140809,1
1037,0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,14.0,1.0,0.2,0.0,90.0,1.0,1.0,7.0,3.0,4.30555555555556,0.0,2.75,0.0,0.0,0.389830508474576,1.0,2.0,0.5836398678066954,0.41636013219330453,1
13,0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,6.0,4.0,12.0,0.28,0.0,81.0,1.0,0.0,5.0,2.0,2.38888888888889,0.0,3.0,1.0,0.0,0.849056603773585,1.0,4.0,0.6359054654227766,0.3640945345772234,1
75,0,8.0,2.0,1.0,5.0,3.0,4.0,2.0,8.0,25.0,75.0,170.0,0.63,0.0,98.0,1.0,2.0,5.0,9.0,6.66829268292683,0.0,3.13658536585366,0.0,0.0,1.0,0.5,6.0,0.6303719550160036,0.3696280449839964,2
77,0,1.0,0.0,1.0,5.0,1.0,2.0,1.0,1.0,9.0,48.0,1.0,0.5,0.0,98.0,2.0,5.0,23.0,6.0,12.5126050420168,1.0,2.48739495798319,1.0,0.0,0.8,1.0,4.0,0.5463255845947612,0.45367441540523873,2
82,0,16.0,6.0,1.0,1.0,0.0,3.0,3.0,10.0,8.0,34.0,48.0,0.28,0.0,92.0,2.0,4.0,5.0,4.0,2.0,0.0,6.67948717948718,1.0,0.0,1.0,0.666666666666667,6.0,0.5376554284511652,0.46234457154883485,3
92,0,1.0,4.0,1.0,3.0,0.0,8.0,2.0,7.0,24.0,24.0,2.0,1.27,0.0,95.0,1.0,1.0,5.0,6.0,4.58928571428571,0.0,4.27678571428571,0.0,0.0,0.568269230769231,1.0,6.0,0.5322226025736255,0.4677773974263745,2
328,0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,13.0,7.0,1.0,2.0,0.08,0.0,97.0,3.0,11.0,13.0,3.0,6.0875,0.0,2.95,0.0,0.0,0.536423841059603,0.666666666666667,3.0,0.5730922023983993,0.42690779760160064,1
816,0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,5.0,12.0,2.0,0.12,0.0,11.0,2.0,1.0,29.0,2.0,3.08163265306122,1.0,5.3265306122449,1.0,0.0,0.321789321789322,1.0,3.0,0.5589042705553344,0.4410957294446655,2
941,0,10.0,3.0,1.0,3.0,0.0,0.0,3.0,4.0,2.0,48.0,7.0,0.08,0.0,95.0,1.0,0.0,19.0,2.0,3.38888888888889,0.0,3.9,40.0,0.0,0.326880119136262,1.0,0.0,0.5324921821669517,0.46750781783304823,3
2201,0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,8.0,10.0,13.0,0.15,2.0,84.0,6.0,3.0,11.0,2.0,4.42857142857143,0.0,5.47619047619048,1.0,0.0,1.0,1.0,1.0,0.6715931019867012,0.3284068980132988,1
1004,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,20.0,38.0,0.35,0.0,93.0,4.0,10.0,0.0,2.0,2.13636363636364,0.0,2.38636363636364,0.0,0.0,0.339544513457557,1.0,3.0,0.5188487884380842,0.48115121156191576,1
1047,0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,6.0,14.0,14.0,0.24,0.0,86.0,2.0,5.0,3.0,2.0,8.76923076923077,1.0,2.41025641025641,1.0,0.0,0.621103117505995,1.0,2.0,0.598992921987787,0.40100707801221297,1
1066,0,0.0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,0.0,7.0,8.0,0.56,0.0,89.0,1.0,0.0,1.0,1.0,8.125,1.0,3.5,1.0,0.0,0.440217391304348,0.0,3.0,0.7779595349485507,0.22204046505144925,1
1072,0,1.0,0.0,1.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,6.0,0.25,0.0,0.0,1.0,0.0,0.0,1.0,10.8571428571429,0.0,4.14285714285714,1.0,0.0,0.640449438202247,0.0,0.0,0.9281406237899599,0.07185937621004018,1
835,0,1.0,0.0,1.0,2.0,6.0,0.0,3.0,1.0,4.0,6.0,5.0,0.07,0.0,77.0,1.0,8.0,13.0,2.0,6.44897959183673,1.0,11.6734693877551,1.0,0.0,0.341442224152911,0.5,1.0,0.501922987509099,0.49807701249090097,1
849,0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,10.0,0.17,0.0,73.0,3.0,1.0,5.0,1.0,4.2,1.0,4.5,1.0,0.0,0.8,0.666666666666667,0.0,0.575072563594542,0.42492743640545805,1
852,0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,4.0,1.0,8.0,17.0,0.15,0.0,64.0,2.0,1.0,16.0,2.0,4.54545454545455,0.0,6.09090909090909,0.0,0.0,1.0,1.0,1.0,0.6682647225432207,0.33173527745677933,1
853,0,3.0,1.0,1.0,4.0,1.0,0.0,2.0,5.0,2.0,20.0,75.0,0.16,0.0,96.0,4.0,1.0,8.0,2.0,2.6,0.0,3.22222222222222,40.0,0.0,0.312883435582822,0.5,4.0,0.5386088383210814,0.4613911616789186,3
855,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,14.0,0.14,0.0,98.0,1.0,0.0,0.0,1.0,2.52755905511811,1.0,1.96850393700787,1.0,0.0,0.480868665977249,1.0,1.0,0.5432058216699941,0.4567941783300059,2
856,0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,14.0,0.15,0.0,77.0,1.0,0.0,4.0,1.0,8.73333333333333,2.0,3.86666666666667,1.0,0.0,0.614107883817427,0.0,4.0,0.7552469848294227,0.24475301517057738,1
858,0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,3.0,22.0,50.0,0.19,0.0,93.0,1.0,0.0,5.0,5.0,2.6,0.0,3.48275862068966,0.0,0.0,0.52437417654809,1.0,5.0,0.5245347310212527,0.47546526897874736,2
2254,0,19.0,0.0,1.0,0.0,5.0,0.0,3.0,4.0,0.0,14.0,35.0,0.15,0.0,78.0,2.0,0.0,8.0,2.0,4.88888888888889,0.0,3.68518518518519,0.0,0.0,0.989195678271308,0.0,1.0,0.7706869601384347,0.22931303986156526,1
885,0,4.0,8.0,1.0,6.0,0.0,0.0,2.0,27.0,11.0,3.0,99.0,0.08,0.0,96.0,3.0,3.0,8.0,3.0,4.04918032786885,0.0,4.55737704918033,0.0,0.0,1.0,0.5,4.0,0.5018637550062388,0.49813624499376125,3
2282,0,1.0,14.0,1.0,1.0,0.0,0.0,2.0,12.0,1.0,7.0,40.0,0.11,0.0,73.0,1.0,3.0,5.0,2.0,3.03571428571429,0.0,3.19642857142857,0.0,0.0,0.806451612903226,1.0,3.0,0.5066488323974518,0.4933511676025481,1
886,0,23.0,34.0,1.0,16.0,0.0,0.0,2.0,43.0,14.0,94.0,2.0,0.08,0.0,100.0,2.0,2.0,44.0,2.0,4.3594470046083,0.0,4.31336405529954,40.0,0.0,0.352900312608545,0.4,1.0,0.5718817450153277,0.4281182549846722,2
2283,0,13.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,0.0,6.0,32.0,0.12,0.0,88.0,2.0,0.0,5.0,3.0,2.73333333333333,0.0,3.44444444444444,0.0,0.0,0.839400428265525,0.666666666666667,0.0,0.6236863217644413,0.3763136782355587,1
2289,0,1.0,23.0,1.0,3.0,0.0,0.0,2.0,16.0,3.0,12.0,34.0,0.17,0.0,100.0,2.0,0.0,5.0,3.0,3.18032786885246,1.0,4.14754098360656,1.0,0.0,0.851251840942563,1.0,2.0,0.6719511191642309,0.32804888083576916,1
2293,0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,16.0,0.08,4.0,100.0,3.0,0.0,9.0,2.0,3.35,0.0,11.8,0.0,0.0,0.648739495798319,0.0,0.0,0.7807460413640116,0.2192539586359884,1
2311,0,3.0,18.0,1.0,5.0,0.0,0.0,3.0,5.0,0.0,22.0,14.0,0.08,1.0,93.0,1.0,0.0,5.0,2.0,4.65714285714286,1.0,7.74285714285714,1.0,0.0,0.846590909090909,0.666666666666667,0.0,0.7317056715130368,0.2682943284869632,1
1881,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,5.0,26.0,0.4,0.0,87.0,1.0,0.0,7.0,5.0,3.1,0.0,2.7,1.0,0.0,0.6,0.5,4.0,0.5075884931705468,0.49241150682945317,1
1925,0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,13.0,14.0,0.31,0.0,80.0,1.0,0.0,4.0,5.0,4.0,1.0,3.5,1.0,0.0,0.660583941605839,1.0,1.0,0.7552300984880677,0.24476990151193237,1
977,0,1.0,4.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.35,2.0,0.0,1.0,1.0,11.0,1.0,6.42857142857143,0.0,5.57142857142857,1.0,0.0,0.6,1.0,0.0,0.5059875687039066,0.49401243129609346,1
980,0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,6.0,19.0,31.0,19.0,0.07,3.0,92.0,1.0,0.0,5.0,2.0,7.78947368421053,1.0,8.76315789473684,1.0,0.0,1.0,0.5,4.0,0.5098378679469023,0.49016213205309767,2
990,0,0.0,4.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,8.0,8.0,0.13,1.0,76.0,1.0,1.0,19.0,1.0,5.25,2.0,6.33333333333333,1.0,0.0,1.0,0.5,0.0,0.6596300007274032,0.3403699992725968,1
1645,0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,6.0,8.0,83.0,0.04,5.0,89.0,2.0,4.0,5.0,2.0,3.60416666666667,0.0,9.61458333333333,1.0,0.0,1.0,0.666666666666667,6.0,0.658505599746582,0.34149440025341804,2
1137,0,1.0,0.0,1.0,4.0,1.0,1.0,2.0,1.0,17.0,6.0,7.0,0.08,5.0,74.0,5.0,1.0,26.0,1.0,6.20512820512821,0.0,12.2564102564103,0.0,0.0,1.0,1.0,3.0,0.5709246165667756,0.4290753834332244,2
1142,0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,3.0,5.0,9.0,0.29,2.0,83.0,5.0,0.0,3.0,2.0,3.33333333333333,0.0,7.41666666666667,2.0,0.0,0.928571428571429,1.0,3.0,0.5114291881568227,0.48857081184317736,1
1161,0,1.0,0.0,1.0,13.0,0.0,0.0,2.0,5.0,6.0,7.0,14.0,0.18,1.0,85.0,3.0,1.0,5.0,2.0,3.0952380952381,0.0,5.95238095238095,2.0,0.0,0.707142857142857,1.0,1.0,0.5614230615063276,0.43857693849367246,1
1167,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,0.24,1.0,70.0,2.0,4.0,19.0,1.0,57.0,1.0,10.2,1.0,0.0,1.0,1.0,0.0,0.7172091653955972,0.28279083460440274,1
1173,0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,7.0,3.0,0.14,0.0,72.0,4.0,0.0,10.0,1.0,4.0,2.0,7.5,3.0,0.0,1.0,1.0,1.0,0.7575810299550559,0.24241897004494406,1
1201,0,6.0,0.0,1.0,6.0,0.0,0.0,2.0,14.0,1.0,27.0,28.0,0.06,0.0,91.0,3.0,9.0,8.0,2.0,3.77142857142857,0.0,4.85714285714286,0.0,0.0,0.994230769230769,1.0,1.0,0.5532078865727708,0.4467921134272292,1
2437,0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,6.0,6.0,27.0,29.0,0.13,3.0,83.0,2.0,0.0,8.0,2.0,4.4,1.0,5.74285714285714,1.0,0.0,0.885558583106267,0.0,1.0,0.6331325008437562,0.36686749915624384,1
1212,0,1.0,0.0,1.0,5.0,2.0,0.0,2.0,7.0,6.0,8.0,18.0,0.08,1.0,87.0,4.0,0.0,5.0,3.0,2.92,0.0,6.4,0.0,0.0,1.0,1.0,1.0,0.5628904835142585,0.43710951648574153,2
1229,0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,12.0,7.0,0.04,0.0,94.0,2.0,0.0,9.0,2.0,0.65,0.0,5.81666666666667,0.0,0.0,0.85337552742616,1.0,5.0,0.6027144335035631,0.39728556649643687,1
1282,0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,10.0,8.5,7.0,86.0,5.0,0.0,9.0,1.0,2.72727272727273,0.0,12.2727272727273,1.0,0.0,0.563192904656319,1.0,3.0,0.6035959973227407,0.39640400267725934,1
2530,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,3.0,6.0,0.13,4.0,37.0,1.0,0.0,10.0,2.0,3.2,1.0,9.42857142857143,2.0,0.0,0.98974358974359,1.0,1.0,0.533180559084794,0.46681944091520605,1
1610,0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,2.0,11.0,8.0,9.0,0.23,0.0,100.0,4.0,49.0,17.0,1.0,9.09523809523809,0.0,3.04761904761905,1.0,0.0,1.0,0.0,3.0,0.7538155690826214,0.24618443091737863,2
2548,0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,8.0,0.0,4.0,14.0,0.13,1.0,84.0,2.0,0.0,5.0,2.0,3.05882352941176,0.0,5.0,1.0,0.0,0.713692946058091,1.0,1.0,0.6663412964421034,0.3336587035578966,1
2549,0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,7.0,0.0,2.0,14.0,0.13,1.0,80.0,5.0,0.0,7.0,2.0,2.6875,0.0,5.6875,1.0,0.0,1.0,0.0,0.0,0.8199324083123191,0.18006759168768097,1
2591,0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,11.0,5.0,16.0,44.0,0.09,4.0,83.0,5.0,1.0,5.0,2.0,3.89090909090909,0.0,8.70909090909091,1.0,0.0,0.976784677887406,0.666666666666667,5.0,0.5374381253826714,0.4625618746173286,1
1692,0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,24.0,5.0,8.0,35.0,0.05,1.0,75.0,4.0,0.0,5.0,2.0,2.39024390243902,0.0,6.17073170731707,1.0,0.0,0.6,1.0,1.0,0.5887231907028907,0.41127680929710936,1
1730,0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,8.0,5.0,4.0,23.0,0.25,3.0,70.0,3.0,0.0,11.0,2.0,3.3448275862069,0.0,7.20689655172414,2.0,0.0,0.555555555555556,1.0,2.0,0.5519292323886654,0.4480707676113346,1
2004,0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,21.0,0.11,0.0,0.0,1.0,2.0,5.0,2.0,2.43478260869565,0.0,4.43478260869565,1.0,0.0,0.449781659388646,0.857142857142857,1.0,0.7327588870862911,0.26724111291370883,1
2013,0,0.0,0.0,2.0,1.0,0.0,6.0,7.0,2.0,6.0,6.0,3.0,0.3,5.0,73.0,3.0,1.0,6.0,1.0,4.44444444444444,1.0,13.5555555555556,2.0,0.0,1.0,1.0,3.0,0.634615557883272,0.3653844421167281,1
2015,0,0.0,1.0,2.0,2.0,0.0,3.0,4.0,2.0,10.0,8.0,4.0,0.28,1.0,84.0,3.0,0.0,6.0,2.0,3.93333333333333,0.0,7.2,1.0,0.0,0.8,0.666666666666667,1.0,0.5081381298526743,0.49186187014732574,2
2049,0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,13.0,17.0,0.13,0.0,85.0,2.0,0.0,5.0,1.0,2.78947368421053,1.0,3.15789473684211,1.0,0.0,0.676113360323887,0.0,3.0,0.8506489650796016,0.1493510349203984,1
